,Carmelized,Lockdown Vanna,Makinlimmargaritas,Playing For Two,Golden Sally,Smokin Lady,Showthemoneyhoney,Polish The Diamond,Xposed Secret,Stryda
07-01-2023 10:00:24.714390,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:26.011314,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:27.283145,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:28.605907,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:29.862864,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:31.223952,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:32.687466,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:34.098241,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:35.402252,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:36.696727,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:38.041131,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:39.445899,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:40.787288,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:42.047340,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:43.301374,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:44.643717,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:46.005361,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:47.382978,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:48.622309,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:49.894026,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:51.226765,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:52.467968,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:53.783681,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:55.082204,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:56.408168,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:57.771080,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:59.111074,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:00.513608,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:01.758362,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:03.060872,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:04.363898,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:05.741016,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:07.111378,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:08.372977,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:09.668388,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:10.959208,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:12.288051,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:13.580457,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:14.783214,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:16.166569,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:17.553709,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:19.002665,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:20.410159,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:21.716428,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:23.056341,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:24.360204,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:25.766111,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:26.996647,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:28.566854,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:30.052438,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:31.565455,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:33.186420,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:34.650423,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:36.105075,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:37.492370,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:38.926976,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:40.213859,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:41.567009,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:42.985030,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:44.454262,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:45.896294,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:47.342683,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:48.757204,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:50.162195,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:51.648147,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:53.031677,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:54.417985,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:01:55.847584,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
