,Attahua Ace,The Trainman,Caymangone,Straytothepoolroom,Sporting Tristar,Marley Bromac,Tabra,Manhattan Lass,Rippin Good Feelin,Sahara Jewel
05-01-2023 12:27:19.155363,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 6.675000000000001)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 5.495238095238095)","(10.0, 17.0, 14.942857142857143)","(11.0, 25.0, 21.880000000000003)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:27:20.420288,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 6.675000000000001)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 5.495238095238095)","(10.0, 17.0, 14.942857142857143)","(11.0, 25.0, 21.880000000000003)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:27:21.680099,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 6.675000000000001)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 5.495238095238095)","(10.0, 17.0, 14.942857142857143)","(11.0, 25.0, 21.880000000000003)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:27:23.035779,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 6.675000000000001)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 5.495238095238095)","(10.0, 17.0, 14.942857142857143)","(11.0, 25.0, 21.880000000000003)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:27:24.328644,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 6.675000000000001)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 5.495238095238095)","(10.0, 17.0, 14.942857142857143)","(11.0, 25.0, 21.880000000000003)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:27:25.613038,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 6.675000000000001)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 5.495238095238095)","(10.0, 17.0, 14.942857142857143)","(11.0, 25.0, 21.880000000000003)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:27:26.916405,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 6.675000000000001)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 5.636764705882353)","(10.0, 17.0, 14.942857142857143)","(11.0, 25.0, 21.880000000000003)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:27:28.260220,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 6.675000000000001)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 5.636764705882353)","(10.0, 17.0, 14.942857142857143)","(11.0, 25.0, 21.880000000000003)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:27:29.629249,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 6.675000000000001)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 5.636764705882353)","(10.0, 17.0, 14.942857142857143)","(11.0, 25.0, 21.880000000000003)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:27:30.960487,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 6.675000000000001)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 5.175000000000001)","(10.0, 17.0, 14.942857142857143)","(11.0, 25.0, 21.880000000000003)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:27:32.265904,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 6.675000000000001)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 5.407142857142857)","(10.0, 17.0, 14.942857142857143)","(11.0, 25.0, 21.880000000000003)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:27:33.497791,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 6.675000000000001)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 5.407142857142857)","(10.0, 17.0, 14.942857142857143)","(11.0, 25.0, 21.880000000000003)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:27:34.690051,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 6.675000000000001)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 5.407142857142857)","(10.0, 17.0, 14.942857142857143)","(11.0, 25.0, 21.880000000000003)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:27:35.891971,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 6.675000000000001)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 5.407142857142857)","(10.0, 17.0, 14.942857142857143)","(11.0, 25.0, 21.880000000000003)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:27:37.107976,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 6.675000000000001)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 5.300000000000001)","(10.0, 17.0, 14.942857142857143)","(11.0, 25.0, 21.880000000000003)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:27:38.311654,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 6.675000000000001)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 5.300000000000001)","(10.0, 17.0, 14.942857142857143)","(11.0, 25.0, 21.880000000000003)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:27:39.559104,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 6.675000000000001)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 5.300000000000001)","(10.0, 17.0, 14.942857142857143)","(11.0, 25.0, 21.880000000000003)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:27:40.794959,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 6.675000000000001)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 5.300000000000001)","(10.0, 17.0, 14.942857142857143)","(11.0, 25.0, 19.8)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:27:42.065949,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 6.675000000000001)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.725)","(10.0, 17.0, 14.942857142857143)","(11.0, 25.0, 21.880000000000003)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:27:43.262572,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 6.675000000000001)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.725)","(10.0, 17.0, 14.942857142857143)","(11.0, 25.0, 21.880000000000003)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:27:44.482880,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 6.675000000000001)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 22.163636363636364)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.4)"
05-01-2023 12:27:45.680183,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 22.163636363636364)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.4)"
05-01-2023 12:27:46.862419,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 22.163636363636364)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.4)"
05-01-2023 12:27:48.081826,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 22.163636363636364)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.4)"
05-01-2023 12:27:49.244659,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 22.163636363636364)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.4)"
05-01-2023 12:27:50.344955,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 22.163636363636364)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.4)"
05-01-2023 12:27:51.511942,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 16.0)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.4)"
05-01-2023 12:27:52.811425,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 8.4)"
05-01-2023 12:27:54.041287,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:27:55.265299,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:27:56.402121,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:27:57.674544,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:27:58.946062,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:00.199530,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:01.416575,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:02.601305,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:03.765087,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:04.896314,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:06.178258,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:07.381205,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:08.526730,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:09.784465,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:10.938267,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:12.108160,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:13.458222,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:14.709255,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:15.896109,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:17.061128,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:18.266744,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:19.418191,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:20.596228,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:21.870657,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:23.054141,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:24.266654,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:25.518071,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:26.933742,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:28.209504,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.92)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:29.457372,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.7, 4.987500000000001)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:30.818488,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.4, 4.68)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:32.227896,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.3, 4.68)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:33.600097,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.3, 4.68)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:34.889230,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.3, 4.68)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:36.182249,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.3, 4.68)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:37.490236,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.3, 4.68)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:38.751419,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.3, 4.68)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:40.072970,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.3, 4.68)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:41.370251,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.3, 4.68)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:42.685600,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.3, 4.68)","(10.0, 17.0, 12.333333333333334)","(11.0, 25.0, 16.085714285714285)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 32.0)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:44.022869,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 5.3, 4.68)","(10.0, 17.0, 12.25)","(11.0, 25.0, 16.2)","(31.0, 70.0, 59.714285714285715)","(19.0, 34.0, 30.22222222222222)","(5.0, 10.0, 9.314285714285713)"
05-01-2023 12:28:45.344302,"(5.0, 6.8, 5.533333333333333)","(5.0, 10.5, 7.44)","(12.0, 19.0, 17.285714285714285)","(10.0, 17.0, 13.96)","(4.0, 4.9, 4.612500000000001)","(10.0, 19.0, 12.25)","(11.0, 25.0, 18.84)","(31.0, 70.0, 59.714285714285715)","(19.0, 32.0, 30.22222222222222)","(5.0, 10.0, 9.314285714285713)"
