,Sheila Sazs,Nixon Bale,Audacious Flame,Mt View Bee,Elswyk Shadow,Tangerine Sands,Our Winnie,Celtic Gypsy
07-01-2023 10:20:00.873523,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:02.164561,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:03.391642,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:04.714089,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:06.063514,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:07.198275,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:08.501347,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:09.693322,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:10.923899,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:12.242008,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:13.479843,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:14.643190,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:15.872434,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:17.157516,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:18.542434,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:19.880905,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:21.144619,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:22.784415,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:24.255788,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:25.481077,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:26.679525,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:27.959005,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:29.214938,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:30.408598,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:31.636573,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:32.831938,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:34.037505,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:35.358799,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:36.641296,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:37.903530,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:39.198691,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:40.407160,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:41.500016,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:42.675718,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:43.901905,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:45.097113,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:46.309904,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:47.576671,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:48.765788,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:49.919749,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:51.115761,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:52.333374,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:53.510774,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:54.669264,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:55.780836,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:56.915421,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:58.082112,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:20:59.182949,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:00.388653,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:01.714712,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:02.983443,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:04.190598,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:05.449298,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:06.695457,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:07.870296,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:09.057979,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:10.306082,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:11.522170,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:12.772978,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 4.938461538461538)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:14.078150,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 4.938461538461538)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:15.278909,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 4.938461538461538)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:16.465241,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 4.938461538461538)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:17.685452,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 4.938461538461538)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:18.895336,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 4.938461538461538)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:20.133114,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 4.938461538461538)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:21.347948,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 4.938461538461538)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:22.624097,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 4.753846153846154)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:23.783862,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 4.753846153846154)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:24.972212,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 4.753846153846154)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:26.101513,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 4.753846153846154)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:27.154557,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 4.753846153846154)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:28.397647,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 4.753846153846154)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:29.640476,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 4.753846153846154)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:30.737322,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 4.753846153846154)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:31.953019,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 4.753846153846154)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:33.155513,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:34.263207,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:35.506351,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:36.726251,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:37.933428,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:39.244073,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:40.471744,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
07-01-2023 10:21:41.638099,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.871428571428572)","(4.4, 9.0, 5.625)","(9.0, 17.5, 11.700000000000001)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 6.2)","(4.6, 8.2, 7.038297872340426)","(18.0, 48.0, 32.25)"
