,Turnpike Bob,Grab The Gold,Spikes Shirl,Striking Moon,Hashtag Winning,Rocket Blast,Ready And Rich
12-01-2023 09:48:37.747132,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:48:38.748366,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:48:39.830443,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:48:40.934718,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:48:42.003731,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:48:43.013206,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:48:44.108425,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:48:45.222144,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:48:46.427800,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:48:47.429939,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:48:48.466924,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:48:49.486034,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:48:50.540693,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:48:51.625543,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:48:52.620408,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:48:53.698022,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:48:54.839090,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:48:55.943362,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:48:57.086879,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:48:58.188940,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:48:59.290672,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:00.331635,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:01.449842,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:02.501258,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:03.510468,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:04.507429,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:05.665075,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:06.696481,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:07.730879,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:08.743951,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:09.859209,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:11.017131,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:12.097614,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:13.130420,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:14.154883,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:15.262913,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:16.315188,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:17.273211,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:18.283112,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:19.307087,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:20.384648,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:21.433404,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:22.455792,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:23.526739,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:24.575155,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:25.613090,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:26.591299,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:27.608085,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:28.738404,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:29.763504,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:30.776668,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:31.726249,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:32.760069,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:33.825483,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:34.800540,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:35.833447,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:36.944989,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:38.047092,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:39.152103,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:40.150030,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:41.166132,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:42.228763,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:43.261653,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:44.253615,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:45.260784,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:46.312619,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:47.406890,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:48.475964,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:49.465881,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:50.507322,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:51.626782,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:52.698562,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:53.745340,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:54.732068,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:55.755772,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:56.769125,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:57.706310,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:58.682845,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:49:59.754699,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:50:00.885709,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:50:01.954675,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:50:02.992474,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:50:04.029166,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:50:05.168503,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:50:06.283873,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:50:07.356505,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:50:08.354502,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:50:09.301202,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:50:10.297386,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:50:11.344751,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:50:12.368508,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:50:13.467760,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:50:14.612715,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
12-01-2023 09:50:15.735041,"(3.5, 7.2, 5.314285714285714)","(7.0, 13.5, 9.9375)","(7.5, 12.0, 9.733333333333333)","(2.6, 6.2, 4.348571428571429)","(16.0, 32.0, 27.7)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.085714285714285)"
