,Sudden Comfort,Pay Roll,Tranquil Ben,Stacked Deck,Clover Athena,Modulating
15-12-2022 12:16:05.128160,"(3.2, 5.9, 4.2214285714285715)","(4.2, 6.6, 5.3809523809523805)","(7.0, 12.5, 8.144444444444444)","(3.0, 4.1, 3.983333333333333)","(5.0, 7.0, 5.96875)","(21.0, 60.0, 36.0)"
15-12-2022 12:16:05.996560,"(3.2, 5.9, 4.2214285714285715)","(4.2, 6.6, 5.3809523809523805)","(7.0, 12.5, 8.144444444444444)","(3.0, 4.1, 3.983333333333333)","(5.0, 7.0, 6.0375)","(21.0, 60.0, 36.0)"
15-12-2022 12:16:06.879925,"(3.2, 5.9, 4.2214285714285715)","(4.2, 6.6, 5.0)","(7.0, 12.5, 8.144444444444444)","(3.0, 4.1, 3.604761904761905)","(5.0, 7.0, 6.0375)","(21.0, 60.0, 36.0)"
15-12-2022 12:16:07.852730,"(3.2, 5.9, 4.2214285714285715)","(4.2, 6.6, 5.0)","(7.0, 12.5, 8.144444444444444)","(3.0, 4.1, 3.604761904761905)","(5.0, 7.0, 6.0375)","(21.0, 60.0, 36.0)"
15-12-2022 12:16:08.749297,"(3.2, 5.9, 4.02)","(4.2, 6.6, 5.3809523809523805)","(7.0, 12.5, 8.144444444444444)","(3.0, 4.1, 3.604761904761905)","(5.0, 7.0, 6.0375)","(21.0, 60.0, 36.0)"
15-12-2022 12:16:09.644541,"(3.2, 5.9, 4.02)","(4.2, 6.6, 5.3809523809523805)","(7.0, 12.5, 8.144444444444444)","(3.0, 4.1, 3.7)","(5.0, 7.0, 5.96875)","(21.0, 60.0, 36.0)"
15-12-2022 12:16:10.486621,"(3.2, 5.9, 4.02)","(4.2, 6.6, 5.3809523809523805)","(7.0, 12.5, 8.144444444444444)","(3.0, 4.1, 3.604761904761905)","(5.0, 7.0, 5.96875)","(21.0, 60.0, 36.0)"
15-12-2022 12:16:11.663426,"(3.2, 5.9, 4.02)","(4.2, 6.6, 5.3809523809523805)","(7.0, 12.5, 8.144444444444444)","(3.0, 4.1, 3.642857142857143)","(5.0, 7.0, 6.266666666666667)","(21.0, 60.0, 36.0)"
15-12-2022 12:16:12.737686,"(3.2, 5.9, 4.02)","(4.2, 6.6, 5.226923076923077)","(7.0, 12.5, 8.144444444444444)","(3.0, 4.1, 3.642857142857143)","(5.0, 7.0, 6.266666666666667)","(21.0, 60.0, 36.0)"
15-12-2022 12:16:13.647925,"(3.2, 5.9, 3.8633333333333333)","(4.2, 6.6, 5.3076923076923075)","(7.0, 12.5, 8.144444444444444)","(3.0, 4.1, 3.642857142857143)","(5.0, 7.0, 6.266666666666667)","(21.0, 60.0, 36.0)"
15-12-2022 12:16:14.733723,"(3.2, 5.9, 3.9416666666666664)","(4.2, 6.6, 5.3076923076923075)","(7.0, 12.5, 7.949999999999999)","(3.0, 4.1, 3.642857142857143)","(5.0, 7.0, 6.266666666666667)","(21.0, 60.0, 36.0)"
15-12-2022 12:16:15.709422,"(3.2, 5.9, 3.9416666666666664)","(4.2, 6.6, 5.3076923076923075)","(7.0, 12.5, 7.949999999999999)","(3.0, 4.1, 3.642857142857143)","(5.0, 6.8, 6.311111111111111)","(21.0, 60.0, 36.0)"
15-12-2022 12:16:16.631636,"(3.2, 5.9, 3.9416666666666664)","(4.2, 6.6, 4.9772727272727275)","(7.0, 12.5, 7.949999999999999)","(3.0, 4.1, 3.642857142857143)","(5.0, 6.8, 6.311111111111111)","(21.0, 60.0, 36.0)"
15-12-2022 12:16:17.545447,"(3.2, 5.8, 4.192857142857143)","(4.2, 6.6, 4.9772727272727275)","(7.0, 12.5, 7.949999999999999)","(3.0, 4.0, 3.775)","(5.0, 6.8, 6.311111111111111)","(21.0, 60.0, 36.0)"
15-12-2022 12:16:18.373229,"(3.2, 5.8, 4.192857142857143)","(4.2, 6.6, 5.3076923076923075)","(7.0, 12.5, 7.949999999999999)","(3.0, 4.0, 3.775)","(5.0, 6.8, 6.311111111111111)","(21.0, 60.0, 32.36363636363636)"
15-12-2022 12:16:19.217343,"(3.2, 5.8, 4.192857142857143)","(4.2, 6.6, 5.3076923076923075)","(7.0, 12.5, 7.949999999999999)","(3.0, 4.0, 3.85)","(5.0, 6.8, 6.457142857142857)","(21.0, 60.0, 32.36363636363636)"
15-12-2022 12:16:20.098524,"(3.2, 5.8, 3.925)","(4.2, 6.6, 5.3076923076923075)","(7.0, 12.5, 7.949999999999999)","(3.0, 4.0, 3.775)","(5.0, 6.8, 6.457142857142857)","(21.0, 60.0, 32.36363636363636)"
15-12-2022 12:16:21.016014,"(3.2, 5.8, 3.925)","(4.2, 6.6, 5.3076923076923075)","(7.0, 12.5, 7.949999999999999)","(3.0, 4.0, 3.775)","(5.0, 6.8, 6.311111111111111)","(21.0, 60.0, 32.36363636363636)"
15-12-2022 12:16:21.999097,"(3.2, 5.8, 3.925)","(4.2, 6.6, 4.9772727272727275)","(7.0, 12.5, 7.949999999999999)","(3.0, 4.0, 3.8)","(5.0, 6.8, 6.311111111111111)","(21.0, 60.0, 41.0)"
15-12-2022 12:16:22.978362,"(3.2, 5.8, 3.925)","(4.2, 6.6, 4.9772727272727275)","(7.0, 12.5, 7.949999999999999)","(3.0, 4.0, 3.8222222222222224)","(5.0, 6.8, 6.311111111111111)","(21.0, 60.0, 41.0)"
15-12-2022 12:16:23.880197,"(3.2, 5.8, 3.925)","(4.2, 6.6, 5.3076923076923075)","(7.0, 12.5, 7.949999999999999)","(3.0, 3.95, 3.772222222222222)","(5.0, 6.8, 6.311111111111111)","(21.0, 60.0, 41.0)"
15-12-2022 12:16:24.747023,"(3.2, 5.8, 3.814705882352941)","(4.2, 6.6, 5.3076923076923075)","(7.0, 12.5, 7.949999999999999)","(3.0, 3.95, 3.7944444444444447)","(5.0, 6.8, 6.457142857142857)","(21.0, 60.0, 41.0)"
15-12-2022 12:16:25.618038,"(3.2, 5.8, 3.814705882352941)","(4.2, 6.6, 5.3076923076923075)","(7.0, 12.5, 7.949999999999999)","(3.0, 3.95, 3.7944444444444447)","(5.0, 6.8, 6.457142857142857)","(21.0, 60.0, 41.0)"
15-12-2022 12:16:26.485297,"(3.2, 5.8, 3.814705882352941)","(4.2, 6.6, 5.3076923076923075)","(7.0, 12.5, 7.949999999999999)","(3.0, 3.95, 3.7944444444444447)","(5.0, 6.8, 6.311111111111111)","(21.0, 55.0, 42.30769230769231)"
15-12-2022 12:16:27.318335,"(3.2, 5.8, 3.814705882352941)","(4.2, 6.6, 4.9772727272727275)","(7.0, 12.5, 7.949999999999999)","(3.0, 3.95, 3.816666666666667)","(5.0, 6.8, 6.311111111111111)","(21.0, 55.0, 45.83333333333333)"
15-12-2022 12:16:28.145459,"(3.2, 5.8, 3.775)","(4.2, 6.6, 5.3076923076923075)","(7.0, 12.5, 8.96111111111111)","(3.0, 3.95, 3.816666666666667)","(5.0, 6.8, 6.311111111111111)","(21.0, 55.0, 42.42857142857143)"
15-12-2022 12:16:29.069218,"(3.2, 5.8, 3.7642857142857142)","(4.2, 6.6, 5.3076923076923075)","(7.0, 12.5, 8.96111111111111)","(3.0, 3.95, 3.8642857142857143)","(5.0, 6.8, 6.311111111111111)","(21.0, 55.0, 42.42857142857143)"
15-12-2022 12:16:29.912480,"(3.2, 5.8, 3.814705882352941)","(4.2, 6.6, 5.3076923076923075)","(7.0, 12.5, 8.96111111111111)","(3.0, 3.95, 3.8642857142857143)","(5.0, 6.8, 6.457142857142857)","(21.0, 55.0, 42.42857142857143)"
15-12-2022 12:16:30.783074,"(3.3, 5.8, 3.775)","(4.2, 6.6, 5.3076923076923075)","(7.0, 12.5, 8.96111111111111)","(3.0, 3.95, 3.816666666666667)","(5.0, 6.8, 6.311111111111111)","(21.0, 55.0, 42.42857142857143)"
15-12-2022 12:16:31.731732,"(3.3, 5.7, 4.266666666666667)","(4.2, 6.6, 5.3076923076923075)","(7.0, 12.5, 8.96111111111111)","(3.0, 3.95, 3.816666666666667)","(5.0, 6.8, 6.311111111111111)","(21.0, 55.0, 42.42857142857143)"
15-12-2022 12:16:32.631900,"(3.3, 5.7, 4.266666666666667)","(4.2, 6.6, 4.9772727272727275)","(7.0, 12.5, 8.96111111111111)","(3.0, 3.95, 3.7944444444444447)","(5.0, 6.8, 6.311111111111111)","(21.0, 55.0, 42.42857142857143)"
15-12-2022 12:16:33.585286,"(3.3, 5.7, 4.266666666666667)","(4.2, 6.6, 5.3076923076923075)","(7.0, 12.5, 8.96111111111111)","(3.0, 3.95, 3.816666666666667)","(5.0, 6.8, 6.311111111111111)","(21.0, 55.0, 42.42857142857143)"
15-12-2022 12:16:34.501734,"(3.3, 5.7, 3.940909090909091)","(4.2, 6.6, 5.3076923076923075)","(7.0, 12.5, 8.96111111111111)","(3.0, 3.95, 3.816666666666667)","(5.0, 6.8, 6.457142857142857)","(21.0, 55.0, 42.42857142857143)"
15-12-2022 12:16:35.351390,"(3.3, 5.7, 3.940909090909091)","(4.2, 6.6, 5.3076923076923075)","(7.0, 12.5, 8.96111111111111)","(3.0, 3.95, 3.8642857142857143)","(5.0, 6.8, 6.457142857142857)","(21.0, 55.0, 42.42857142857143)"
15-12-2022 12:16:36.202469,"(3.3, 5.7, 3.940909090909091)","(4.2, 6.6, 5.3076923076923075)","(7.0, 12.5, 8.96111111111111)","(3.0, 3.95, 3.816666666666667)","(5.0, 6.8, 6.457142857142857)","(21.0, 55.0, 42.42857142857143)"
15-12-2022 12:16:37.123666,"(3.3, 5.7, 3.8187499999999996)","(4.2, 6.6, 4.9772727272727275)","(7.0, 12.5, 8.96111111111111)","(3.0, 3.95, 3.7785714285714285)","(5.0, 6.8, 6.311111111111111)","(21.0, 55.0, 42.42857142857143)"
15-12-2022 12:16:38.036632,"(3.3, 3.4, 3.3510204081632655)","(4.2, 6.6, 4.9772727272727275)","(7.0, 12.5, 8.96111111111111)","(3.0, 3.95, 3.7785714285714285)","(5.0, 6.8, 6.311111111111111)","(21.0, 55.0, 42.42857142857143)"
15-12-2022 12:16:39.118219,"(3.3, 3.45, 3.375)","(4.2, 6.6, 5.3076923076923075)","(7.0, 12.5, 7.949999999999999)","(3.0, 3.95, 3.75)","(5.0, 6.8, 6.311111111111111)","(21.0, 55.0, 42.42857142857143)"
15-12-2022 12:16:39.964362,"(3.3, 3.45, 3.342857142857143)","(4.2, 6.6, 5.3076923076923075)","(7.0, 12.5, 7.949999999999999)","(3.0, 3.95, 3.75)","(5.0, 6.8, 6.311111111111111)","(21.0, 55.0, 42.42857142857143)"
15-12-2022 12:16:40.840588,"(3.3, 3.45, 3.431132075471698)","(4.2, 6.6, 5.3076923076923075)","(7.0, 12.5, 7.949999999999999)","(3.0, 3.95, 3.75)","(5.0, 6.8, 6.457142857142857)","(21.0, 55.0, 42.42857142857143)"
15-12-2022 12:16:41.760724,"(3.3, 3.45, 3.431132075471698)","(4.2, 6.6, 5.363636363636363)","(7.0, 12.5, 7.949999999999999)","(3.0, 3.95, 3.75)","(5.0, 7.0, 6.066666666666666)","(21.0, 55.0, 42.42857142857143)"
15-12-2022 12:16:42.596938,"(3.3, 3.55, 3.522222222222222)","(4.2, 6.6, 4.9944444444444445)","(7.0, 12.5, 7.949999999999999)","(3.0, 3.95, 3.75)","(5.0, 7.0, 6.133333333333334)","(21.0, 55.0, 42.42857142857143)"
15-12-2022 12:16:43.460488,"(3.3, 3.6, 3.5671875)","(4.2, 6.6, 5.363636363636363)","(7.0, 12.5, 9.147368421052631)","(3.0, 3.95, 3.75)","(5.0, 7.0, 6.133333333333334)","(21.0, 55.0, 48.8125)"
15-12-2022 12:16:44.283618,"(3.3, 3.6, 3.5671875)","(4.2, 6.4, 5.88)","(7.0, 12.0, 11.323076923076922)","(3.0, 3.95, 3.71)","(5.0, 7.0, 6.133333333333334)","(21.0, 60.0, 49.44444444444444)"
15-12-2022 12:16:45.149257,"(3.3, 3.6, 3.5671875)","(4.2, 6.4, 6.0)","(7.0, 12.0, 11.323076923076922)","(3.0, 3.95, 3.71)","(5.0, 7.0, 6.3)","(21.0, 60.0, 49.44444444444444)"
15-12-2022 12:16:46.013595,"(3.3, 3.6, 3.5671875)","(4.2, 6.4, 6.0)","(7.5, 12.0, 11.323076923076922)","(3.1, 3.95, 3.71)","(5.0, 7.0, 6.3)","(21.0, 60.0, 49.44444444444444)"
15-12-2022 12:16:46.858992,"(3.3, 3.6, 3.5671875)","(4.2, 6.4, 6.0)","(7.5, 12.0, 11.022222222222222)","(3.1, 3.95, 3.71)","(5.0, 7.0, 6.3)","(21.0, 60.0, 49.44444444444444)"
15-12-2022 12:16:47.778126,"(3.3, 3.6, 3.5940677966101697)","(4.2, 6.4, 5.4)","(7.5, 12.0, 10.742857142857144)","(3.1, 3.95, 3.65)","(5.0, 7.0, 6.133333333333334)","(21.0, 60.0, 49.44444444444444)"
15-12-2022 12:16:48.744319,"(3.3, 3.6, 3.5940677966101697)","(4.2, 6.4, 5.4)","(7.5, 12.0, 10.742857142857144)","(3.1, 3.95, 3.65)","(5.0, 7.0, 6.133333333333334)","(21.0, 60.0, 45.523809523809526)"
15-12-2022 12:16:49.635121,"(3.3, 3.6, 3.5940677966101697)","(4.2, 6.4, 5.583333333333334)","(7.5, 12.0, 10.742857142857144)","(3.1, 3.95, 3.65)","(5.0, 7.0, 6.133333333333334)","(21.0, 60.0, 45.523809523809526)"
15-12-2022 12:16:50.484459,"(3.3, 3.6, 3.5940677966101697)","(4.2, 6.4, 5.411764705882353)","(7.5, 12.0, 9.433333333333334)","(3.1, 3.95, 3.772222222222222)","(5.0, 7.0, 6.133333333333334)","(21.0, 60.0, 45.523809523809526)"
15-12-2022 12:16:51.317539,"(3.3, 3.6, 3.5940677966101697)","(4.2, 6.4, 5.411764705882353)","(7.5, 12.0, 8.894117647058824)","(3.1, 3.95, 3.772222222222222)","(5.0, 7.0, 6.3)","(21.0, 60.0, 45.523809523809526)"
15-12-2022 12:16:52.148121,"(3.3, 3.6, 3.5940677966101697)","(4.2, 6.4, 5.411764705882353)","(7.5, 12.0, 8.894117647058824)","(3.1, 3.95, 3.772222222222222)","(5.0, 7.0, 6.3)","(21.0, 60.0, 45.523809523809526)"
15-12-2022 12:16:53.020090,"(3.3, 3.6, 3.5)","(4.2, 6.4, 5.015384615384615)","(7.5, 12.0, 8.894117647058824)","(3.1, 3.95, 3.7214285714285715)","(5.0, 7.0, 6.133333333333334)","(21.0, 60.0, 45.523809523809526)"
15-12-2022 12:16:53.889525,"(3.3, 3.6, 3.5)","(4.2, 6.4, 5.015384615384615)","(7.5, 12.0, 8.894117647058824)","(3.1, 4.1, 3.389473684210526)","(5.0, 7.0, 6.133333333333334)","(21.0, 60.0, 45.523809523809526)"
15-12-2022 12:16:54.771642,"(3.3, 3.6, 3.5)","(4.2, 6.4, 5.411764705882353)","(7.5, 12.0, 7.938461538461538)","(3.1, 4.1, 3.389473684210526)","(5.0, 7.0, 6.133333333333334)","(21.0, 60.0, 45.523809523809526)"
15-12-2022 12:16:55.672450,"(3.3, 3.6, 3.5)","(4.2, 6.4, 5.411764705882353)","(7.5, 12.0, 7.938461538461538)","(3.1, 4.0, 3.6769230769230767)","(5.0, 7.0, 6.133333333333334)","(21.0, 60.0, 45.523809523809526)"
15-12-2022 12:16:56.803440,"(3.3, 3.6, 3.5)","(4.2, 6.4, 5.411764705882353)","(7.5, 12.0, 7.938461538461538)","(3.1, 4.0, 3.7)","(5.0, 7.0, 6.3)","(21.0, 60.0, 45.523809523809526)"
15-12-2022 12:16:57.655557,"(3.3, 3.6, 3.585714285714286)","(4.2, 6.4, 5.411764705882353)","(7.5, 12.0, 7.938461538461538)","(3.1, 3.95, 3.7)","(5.0, 7.0, 6.3)","(21.0, 60.0, 45.523809523809526)"
15-12-2022 12:16:58.561089,"(3.3, 3.6, 3.585714285714286)","(4.2, 6.4, 5.015384615384615)","(7.5, 12.0, 7.938461538461538)","(3.1, 3.95, 3.7)","(5.0, 7.0, 6.133333333333334)","(21.0, 60.0, 45.523809523809526)"
15-12-2022 12:16:59.467076,"(3.3, 3.6, 3.585714285714286)","(4.2, 6.4, 5.411764705882353)","(7.5, 12.0, 7.938461538461538)","(3.1, 3.95, 3.4916666666666667)","(5.0, 7.0, 6.133333333333334)","(21.0, 60.0, 45.523809523809526)"
15-12-2022 12:17:00.359548,"(3.3, 3.6, 3.585714285714286)","(4.2, 6.4, 5.411764705882353)","(7.5, 12.0, 7.938461538461538)","(3.1, 3.95, 3.4916666666666667)","(5.0, 7.0, 6.133333333333334)","(21.0, 60.0, 45.523809523809526)"
15-12-2022 12:17:01.243680,"(3.3, 3.6, 3.585714285714286)","(4.2, 6.4, 5.411764705882353)","(7.5, 12.0, 7.938461538461538)","(3.1, 3.95, 3.45)","(5.0, 7.0, 6.133333333333334)","(21.0, 60.0, 45.523809523809526)"
15-12-2022 12:17:02.091832,"(3.3, 3.3, 3.2817567567567565)","(4.2, 6.4, 5.411764705882353)","(7.5, 12.0, 8.4)","(3.1, 3.95, 3.838888888888889)","(5.0, 7.0, 6.3)","(21.0, 60.0, 45.523809523809526)"
15-12-2022 12:17:02.985305,"(3.3, 3.3, 3.282394366197183)","(4.2, 6.4, 5.411764705882353)","(7.5, 12.0, 8.4)","(3.1, 3.95, 3.838888888888889)","(5.0, 7.0, 6.3)","(21.0, 60.0, 45.523809523809526)"
15-12-2022 12:17:03.853605,"(3.3, 3.3, 3.282142857142857)","(4.2, 6.4, 5.411764705882353)","(7.5, 12.0, 8.85)","(3.1, 3.95, 3.838888888888889)","(5.0, 7.0, 6.3)","(21.0, 60.0, 30.4)"
15-12-2022 12:17:04.683881,"(3.3, 3.3, 3.282142857142857)","(4.2, 6.4, 5.411764705882353)","(7.5, 12.0, 8.85)","(3.1, 3.95, 3.838888888888889)","(5.0, 7.0, 6.3)","(21.0, 60.0, 33.81818181818182)"
15-12-2022 12:17:05.528065,"(3.3, 3.3, 3.281617647058823)","(4.2, 6.4, 5.411764705882353)","(7.5, 12.0, 8.85)","(3.1, 3.95, 3.838888888888889)","(5.0, 7.0, 6.3)","(21.0, 60.0, 40.8)"
15-12-2022 12:17:06.387194,"(3.3, 3.3, 3.281617647058823)","(4.2, 6.4, 5.411764705882353)","(7.5, 12.0, 8.85)","(3.1, 3.95, 3.838888888888889)","(5.0, 7.0, 6.3)","(21.0, 60.0, 40.8)"
15-12-2022 12:17:07.209953,"(3.3, 3.3, 3.2813432835820895)","(4.2, 6.4, 5.411764705882353)","(7.5, 12.0, 8.85)","(3.1, 3.95, 3.838888888888889)","(5.0, 7.0, 6.3)","(21.0, 60.0, 40.8)"
15-12-2022 12:17:08.044350,"(3.3, 3.3, 3.28046875)","(4.2, 6.4, 5.411764705882353)","(7.5, 11.5, 8.857142857142858)","(3.1, 3.95, 3.923913043478261)","(5.0, 7.0, 6.3)","(21.0, 60.0, 40.8)"
15-12-2022 12:17:08.860180,"(3.3, 3.3, 3.28046875)","(4.2, 6.4, 5.411764705882353)","(7.5, 11.5, 8.857142857142858)","(3.1, 3.95, 3.8583333333333334)","(5.0, 7.0, 6.133333333333334)","(21.0, 60.0, 40.8)"
15-12-2022 12:17:09.706146,"(3.3, 3.3, 3.28015873015873)","(4.2, 6.4, 5.466666666666667)","(7.5, 11.5, 8.54)","(3.1, 3.95, 3.8714285714285714)","(5.0, 7.0, 6.133333333333334)","(21.0, 60.0, 40.8)"
15-12-2022 12:17:10.533739,"(3.3, 3.3, 3.28015873015873)","(4.2, 6.4, 5.466666666666667)","(7.5, 11.5, 8.54)","(3.1, 3.95, 3.8714285714285714)","(5.0, 7.0, 6.133333333333334)","(21.0, 60.0, 42.0)"
15-12-2022 12:17:11.431700,"(3.3, 3.3, 3.28015873015873)","(4.2, 6.4, 5.466666666666667)","(7.5, 11.5, 8.54)","(3.1, 3.95, 3.8714285714285714)","(5.0, 7.0, 6.071428571428571)","(21.0, 60.0, 46.285714285714285)"
15-12-2022 12:17:12.356941,"(3.3, 3.3, 3.28015873015873)","(4.2, 6.4, 5.466666666666667)","(7.5, 11.5, 8.293333333333333)","(3.1, 3.95, 3.8714285714285714)","(5.0, 7.0, 6.3)","(21.0, 60.0, 46.285714285714285)"
15-12-2022 12:17:13.293781,"(3.3, 3.3, 3.2795081967213116)","(4.2, 6.4, 5.15)","(7.5, 11.5, 8.293333333333333)","(3.1, 3.95, 3.675)","(5.0, 7.0, 6.3)","(21.0, 60.0, 46.285714285714285)"
15-12-2022 12:17:14.209954,"(3.3, 3.3, 3.28015873015873)","(4.2, 6.4, 5.15)","(7.5, 11.5, 8.293333333333333)","(3.1, 3.95, 3.8666666666666667)","(5.0, 7.0, 6.133333333333334)","(21.0, 60.0, 35.14285714285714)"
15-12-2022 12:17:15.093297,"(3.3, 3.35, 3.3363636363636364)","(4.2, 6.4, 5.466666666666667)","(7.5, 11.5, 8.293333333333333)","(3.1, 4.1, 3.591304347826087)","(5.0, 7.0, 6.133333333333334)","(21.0, 60.0, 35.14285714285714)"
15-12-2022 12:17:16.026890,"(3.3, 3.35, 3.338)","(4.2, 6.4, 5.466666666666667)","(7.5, 11.5, 8.968421052631578)","(3.1, 4.1, 3.591304347826087)","(5.0, 7.0, 6.133333333333334)","(21.0, 60.0, 28.28125)"
15-12-2022 12:17:17.190070,"(3.3, 3.35, 3.338)","(4.2, 6.4, 5.466666666666667)","(7.5, 11.5, 8.968421052631578)","(3.1, 4.1, 3.580769230769231)","(5.0, 7.0, 6.3)","(21.0, 60.0, 51.66666666666667)"
15-12-2022 12:17:18.093341,"(3.3, 3.35, 3.338)","(4.2, 6.4, 5.4)","(7.5, 11.5, 8.968421052631578)","(3.1, 4.1, 3.580769230769231)","(5.0, 7.0, 6.3)","(21.0, 55.0, 51.66666666666667)"
15-12-2022 12:17:19.058868,"(3.3, 3.4, 3.3904255319148935)","(4.2, 6.4, 5.036363636363637)","(7.5, 11.5, 8.968421052631578)","(3.1, 4.1, 3.5714285714285716)","(5.0, 7.0, 6.133333333333334)","(21.0, 55.0, 52.85714285714286)"
15-12-2022 12:17:20.088866,"(3.3, 3.45, 3.4136363636363636)","(4.2, 6.4, 5.466666666666667)","(7.5, 11.5, 8.968421052631578)","(3.1, 4.0, 3.557142857142857)","(5.0, 7.0, 6.133333333333334)","(21.0, 55.0, 52.85714285714286)"
15-12-2022 12:17:21.367678,"(3.3, 3.45, 3.412962962962963)","(4.2, 6.4, 5.466666666666667)","(7.5, 11.5, 9.1875)","(3.1, 3.9, 3.557142857142857)","(5.0, 7.0, 6.133333333333334)","(21.0, 55.0, 52.85714285714286)"
15-12-2022 12:17:22.554161,"(3.3, 3.45, 3.428723404255319)","(4.2, 6.4, 5.036363636363637)","(7.5, 11.5, 9.1875)","(3.1, 3.9, 3.4195652173913045)","(5.0, 7.0, 6.3)","(21.0, 55.0, 52.85714285714286)"
15-12-2022 12:17:23.661877,"(3.3, 3.45, 3.43)","(4.2, 6.4, 4.96)","(7.5, 11.5, 9.1875)","(3.1, 3.9, 3.55)","(5.0, 7.0, 6.133333333333334)","(21.0, 55.0, 52.85714285714286)"
15-12-2022 12:17:24.695025,"(3.3, 3.5, 3.4833333333333334)","(4.2, 6.4, 4.96)","(7.5, 11.5, 9.1875)","(3.1, 3.85, 3.55)","(5.0, 7.0, 6.133333333333334)","(21.0, 55.0, 52.85714285714286)"
15-12-2022 12:17:25.708831,"(3.3, 3.5, 3.4833333333333334)","(4.2, 6.4, 5.241379310344827)","(7.5, 11.5, 9.1875)","(3.1, 3.85, 3.55)","(5.0, 7.0, 6.133333333333334)","(21.0, 55.0, 47.75)"
15-12-2022 12:17:26.632494,"(3.3, 3.5, 3.4583333333333335)","(4.2, 6.4, 5.241379310344827)","(7.5, 11.5, 9.1875)","(3.1, 3.85, 3.55)","(5.0, 7.0, 6.133333333333334)","(21.0, 55.0, 47.75)"
15-12-2022 12:17:27.494921,"(3.3, 3.5, 3.4583333333333335)","(4.2, 6.4, 5.241379310344827)","(7.5, 11.5, 9.1875)","(3.1, 3.85, 3.55)","(5.0, 7.0, 6.133333333333334)","(21.0, 55.0, 47.75)"
15-12-2022 12:17:28.394216,"(3.3, 3.5, 3.40625)","(4.2, 6.4, 4.96)","(7.5, 11.5, 9.1875)","(3.1, 3.85, 3.44375)","(5.0, 7.0, 6.3)","(21.0, 55.0, 47.75)"
15-12-2022 12:17:29.369710,"(3.3, 3.5, 3.40625)","(4.2, 6.4, 4.96)","(7.5, 11.5, 9.1875)","(3.1, 3.85, 3.44375)","(5.0, 7.0, 6.133333333333334)","(21.0, 55.0, 52.272727272727266)"
15-12-2022 12:17:30.247045,"(3.3, 3.5, 3.392857142857143)","(4.2, 6.4, 5.2592592592592595)","(7.5, 11.5, 9.1875)","(3.1, 3.85, 3.55)","(5.0, 7.0, 6.133333333333334)","(21.0, 55.0, 52.272727272727266)"
15-12-2022 12:17:31.203507,"(3.3, 3.5, 3.35)","(4.2, 6.4, 5.519354838709678)","(7.5, 11.5, 9.1875)","(3.1, 3.85, 3.55)","(5.0, 7.0, 6.133333333333334)","(21.0, 55.0, 52.272727272727266)"
15-12-2022 12:17:32.192601,"(3.3, 3.5, 3.35)","(4.2, 6.4, 5.519354838709678)","(7.5, 11.5, 9.1875)","(3.1, 3.85, 3.55)","(5.0, 7.0, 6.133333333333334)","(21.0, 55.0, 52.272727272727266)"
15-12-2022 12:17:33.241732,"(3.2, 3.5, 3.4375)","(4.2, 6.4, 5.519354838709678)","(7.5, 11.5, 9.1875)","(3.1, 3.85, 3.44375)","(5.0, 7.0, 6.3)","(21.0, 55.0, 45.0)"
15-12-2022 12:17:34.217379,"(3.2, 3.5, 3.4375)","(4.2, 6.4, 5.519354838709678)","(7.5, 11.5, 9.1875)","(3.1, 3.85, 3.44375)","(5.0, 7.0, 6.3)","(21.0, 55.0, 45.0)"
15-12-2022 12:17:35.235903,"(3.2, 3.5, 3.4375)","(4.2, 6.4, 5.466666666666667)","(7.5, 11.5, 9.1875)","(3.1, 3.85, 3.55)","(5.0, 7.0, 6.133333333333334)","(21.0, 55.0, 45.0)"
15-12-2022 12:17:36.323831,"(3.2, 3.5, 3.4375)","(4.4, 6.4, 5.800000000000001)","(7.5, 11.5, 9.1875)","(3.1, 3.85, 3.55)","(5.0, 7.0, 6.133333333333334)","(21.0, 55.0, 45.0)"
15-12-2022 12:17:37.361980,"(3.2, 3.5, 3.4375)","(4.4, 6.4, 5.800000000000001)","(7.5, 11.5, 9.1875)","(3.1, 3.85, 3.55)","(5.0, 7.0, 6.133333333333334)","(21.0, 55.0, 45.0)"
15-12-2022 12:17:38.398206,"(3.2, 3.5, 3.4375)","(4.4, 6.4, 5.800000000000001)","(7.5, 11.5, 9.1875)","(3.1, 3.85, 3.475)","(5.0, 7.0, 6.3)","(21.0, 55.0, 45.0)"
15-12-2022 12:17:39.300783,"(3.2, 3.5, 3.4375)","(4.4, 6.4, 5.371428571428572)","(7.5, 11.5, 9.1875)","(3.1, 3.85, 3.44375)","(5.0, 7.0, 6.3)","(21.0, 55.0, 45.0)"
15-12-2022 12:17:40.216919,"(3.1, 3.5, 3.4375)","(4.4, 6.4, 5.371428571428572)","(7.5, 11.5, 9.1875)","(3.1, 3.85, 3.44375)","(5.0, 7.0, 6.3)","(21.0, 55.0, 45.0)"
15-12-2022 12:17:41.335625,"(3.1, 3.5, 3.4375)","(4.4, 6.4, 5.371428571428572)","(7.5, 11.5, 9.1875)","(3.1, 3.85, 3.55)","(5.0, 7.0, 6.133333333333334)","(21.0, 55.0, 45.0)"
15-12-2022 12:17:42.339640,"(3.1, 3.5, 3.4816326530612245)","(4.4, 6.4, 5.8)","(7.5, 11.5, 9.1875)","(3.1, 3.85, 3.55)","(5.0, 7.0, 6.133333333333334)","(21.0, 55.0, 45.0)"
