,Preston Lee,Remnants,Claretown Rocky,Invictus Ethan,Skibo Rebel
09-01-2023 14:10:31.232653,"(1.01, 1.12, 1.1137755102040818)","(8.0, 16.5, 16.25)","(17.0, 44.0, 40.57142857142857)","(20.0, 90.0, 85.71428571428571)","(51.0, 370.0, 340.0)"
09-01-2023 14:10:32.077177,"(1.01, 1.12, 1.1137755102040818)","(8.0, 16.5, 16.029411764705884)","(17.0, 44.0, 40.57142857142857)","(20.0, 90.0, 85.71428571428571)","(51.0, 370.0, 340.0)"
09-01-2023 14:10:32.971174,"(1.01, 1.12, 1.1137755102040818)","(8.0, 16.5, 16.25)","(17.0, 44.0, 40.57142857142857)","(20.0, 90.0, 85.71428571428571)","(51.0, 370.0, 340.0)"
09-01-2023 14:10:33.864278,"(1.01, 1.12, 1.1137755102040818)","(8.0, 16.5, 16.029411764705884)","(17.0, 44.0, 40.57142857142857)","(20.0, 90.0, 85.71428571428571)","(51.0, 370.0, 340.0)"
09-01-2023 14:10:34.700410,"(1.01, 1.12, 1.1137755102040818)","(8.0, 16.5, 16.25)","(17.0, 44.0, 40.57142857142857)","(20.0, 90.0, 85.71428571428571)","(51.0, 370.0, 340.0)"
09-01-2023 14:10:35.552057,"(1.01, 1.12, 1.1142528735632184)","(8.0, 16.5, 16.029411764705884)","(17.0, 44.0, 38.94736842105263)","(20.0, 90.0, 85.71428571428571)","(51.0, 370.0, 265.0)"
09-01-2023 14:10:36.414763,"(1.01, 1.13, 1.1128906250000001)","(8.0, 16.5, 16.25)","(17.0, 44.0, 38.94736842105263)","(20.0, 90.0, 85.71428571428571)","(51.0, 380.0, 265.0)"
09-01-2023 14:10:37.232004,"(1.01, 1.13, 1.112983870967742)","(8.0, 16.5, 16.0)","(17.0, 44.0, 38.94736842105263)","(20.0, 90.0, 85.71428571428571)","(51.0, 370.0, 265.0)"
09-01-2023 14:10:38.091848,"(1.01, 1.12, 1.1173267326732674)","(8.0, 16.5, 16.227272727272727)","(18.0, 44.0, 40.44444444444444)","(21.0, 90.0, 85.71428571428571)","(51.0, 370.0, 340.0)"
09-01-2023 14:10:39.005359,"(1.01, 1.12, 1.1122857142857143)","(8.0, 16.5, 16.0)","(18.0, 44.0, 40.57142857142857)","(21.0, 90.0, 85.71428571428571)","(51.0, 370.0, 340.0)"
09-01-2023 14:10:39.970166,"(1.01, 1.12, 1.1138636363636365)","(8.0, 16.5, 16.0)","(18.0, 44.0, 40.57142857142857)","(21.0, 90.0, 85.71428571428571)","(51.0, 370.0, 340.0)"
09-01-2023 14:10:40.790938,"(1.01, 1.12, 1.1142553191489362)","(8.0, 16.5, 16.227272727272727)","(18.0, 44.0, 40.57142857142857)","(21.0, 90.0, 85.71428571428571)","(51.0, 370.0, 340.0)"
09-01-2023 14:10:41.562373,"(1.01, 1.12, 1.1142553191489362)","(8.0, 16.5, 16.0)","(18.0, 44.0, 40.57142857142857)","(21.0, 90.0, 85.71428571428571)","(51.0, 370.0, 340.0)"
09-01-2023 14:10:42.476768,"(1.01, 1.12, 1.1142553191489362)","(8.0, 16.5, 16.227272727272727)","(18.0, 44.0, 40.57142857142857)","(21.0, 90.0, 85.71428571428571)","(51.0, 370.0, 295.0)"
09-01-2023 14:10:43.401372,"(1.01, 1.13, 1.110925925925926)","(8.0, 16.5, 16.0)","(18.0, 44.0, 39.42857142857143)","(21.0, 90.0, 85.71428571428571)","(51.0, 370.0, 265.0)"
09-01-2023 14:10:44.207579,"(1.01, 1.13, 1.1108492569002124)","(8.0, 16.5, 16.0)","(18.0, 44.0, 39.42857142857143)","(21.0, 95.0, 87.5)","(51.0, 370.0, 265.0)"
09-01-2023 14:10:44.994398,"(1.01, 1.13, 1.1108492569002124)","(8.0, 16.5, 16.227272727272727)","(18.0, 44.0, 39.42857142857143)","(21.0, 95.0, 87.5)","(51.0, 370.0, 265.0)"
09-01-2023 14:10:45.931267,"(1.01, 1.13, 1.1109478672985782)","(8.0, 16.5, 16.227272727272727)","(18.0, 44.0, 38.434782608695656)","(21.0, 95.0, 87.5)","(51.0, 370.0, 332.5)"
09-01-2023 14:10:46.856735,"(1.01, 1.12, 1.1142553191489362)","(8.0, 16.5, 16.0)","(18.0, 44.0, 39.2)","(21.0, 95.0, 87.5)","(51.0, 370.0, 340.0)"
09-01-2023 14:10:47.731416,"(1.01, 1.12, 1.1142553191489362)","(8.0, 16.5, 16.227272727272727)","(18.0, 44.0, 39.2)","(21.0, 95.0, 87.5)","(51.0, 370.0, 340.0)"
09-01-2023 14:10:48.564767,"(1.01, 1.12, 1.1142553191489362)","(8.0, 16.5, 16.0)","(18.0, 44.0, 39.2)","(21.0, 95.0, 87.5)","(51.0, 370.0, 340.0)"
09-01-2023 14:10:49.438224,"(1.01, 1.12, 1.1184873949579832)","(8.0, 16.5, 16.227272727272727)","(18.0, 44.0, 39.25925925925926)","(21.0, 95.0, 87.5)","(51.0, 370.0, 351.25)"
09-01-2023 14:10:50.320848,"(1.01, 1.12, 1.1132608695652175)","(8.0, 16.5, 16.029411764705884)","(18.0, 44.0, 39.25925925925926)","(21.0, 95.0, 87.5)","(51.0, 370.0, 340.0)"
09-01-2023 14:10:51.173882,"(1.01, 1.12, 1.1135416666666669)","(8.0, 16.5, 16.071428571428573)","(18.0, 44.0, 39.25925925925926)","(21.0, 95.0, 87.5)","(51.0, 370.0, 320.0)"
09-01-2023 14:10:52.065595,"(1.01, 1.13, 1.1124092888243833)","(8.0, 16.5, 16.03846153846154)","(18.0, 44.0, 39.25925925925926)","(21.0, 95.0, 91.66666666666667)","(51.0, 380.0, 270.0)"
09-01-2023 14:10:52.913145,"(1.01, 1.13, 1.1104536862003782)","(8.0, 16.5, 16.35483870967742)","(18.0, 44.0, 39.25925925925926)","(21.0, 95.0, 87.5)","(51.0, 370.0, 265.0)"
09-01-2023 14:10:53.719203,"(1.01, 1.13, 1.1106367041198504)","(8.0, 16.5, 16.192307692307693)","(18.0, 44.0, 39.25925925925926)","(21.0, 95.0, 87.5)","(51.0, 370.0, 265.0)"
09-01-2023 14:10:54.528387,"(1.01, 1.13, 1.1131596091205211)","(8.0, 16.5, 16.36764705882353)","(18.0, 44.0, 39.25925925925926)","(21.0, 95.0, 87.5)","(51.0, 370.0, 265.0)"
09-01-2023 14:10:55.447286,"(1.01, 1.12, 1.1195098039215687)","(8.0, 16.5, 16.192307692307693)","(18.0, 44.0, 39.25925925925926)","(21.0, 95.0, 87.5)","(51.0, 370.0, 340.0)"
09-01-2023 14:10:56.416914,"(1.01, 1.12, 1.1195098039215687)","(8.0, 16.5, 16.36764705882353)","(18.0, 44.0, 39.76470588235294)","(21.0, 95.0, 91.66666666666667)","(51.0, 370.0, 340.0)"
09-01-2023 14:10:57.280486,"(1.01, 1.12, 1.1195098039215687)","(8.0, 16.5, 16.192307692307693)","(18.0, 44.0, 39.76470588235294)","(21.0, 95.0, 91.66666666666667)","(51.0, 370.0, 351.25)"
09-01-2023 14:10:58.131297,"(1.01, 1.12, 1.1165986394557825)","(8.0, 16.5, 16.36764705882353)","(18.0, 44.0, 41.0)","(21.0, 95.0, 91.66666666666667)","(51.0, 370.0, 351.25)"
09-01-2023 14:10:59.033268,"(1.01, 1.12, 1.1165986394557825)","(8.0, 16.5, 16.192307692307693)","(18.0, 44.0, 41.0)","(21.0, 95.0, 91.66666666666667)","(51.0, 370.0, 340.0)"
09-01-2023 14:10:59.929458,"(1.01, 1.12, 1.1165986394557825)","(8.0, 16.5, 16.36764705882353)","(18.0, 44.0, 40.57142857142857)","(21.0, 95.0, 91.66666666666667)","(51.0, 370.0, 295.0)"
09-01-2023 14:11:00.808760,"(1.01, 1.12, 1.1168794326241136)","(8.0, 16.5, 16.192307692307693)","(18.0, 44.0, 40.4)","(21.0, 95.0, 91.66666666666667)","(51.0, 370.0, 270.0)"
09-01-2023 14:11:01.711350,"(1.01, 1.12, 1.1168794326241136)","(8.0, 16.5, 16.36764705882353)","(18.0, 44.0, 39.76470588235294)","(21.0, 95.0, 91.66666666666667)","(51.0, 370.0, 270.0)"
09-01-2023 14:11:02.598113,"(1.01, 1.12, 1.1127868852459017)","(8.0, 16.5, 16.192307692307693)","(18.0, 44.0, 40.21052631578947)","(21.0, 95.0, 91.66666666666667)","(51.0, 370.0, 335.0)"
09-01-2023 14:11:03.380692,"(1.01, 1.12, 1.1131250000000001)","(8.0, 16.5, 16.36764705882353)","(18.0, 44.0, 40.57142857142857)","(21.0, 95.0, 91.66666666666667)","(51.0, 370.0, 335.0)"
09-01-2023 14:11:04.215195,"(1.01, 1.12, 1.113076923076923)","(8.0, 16.5, 16.192307692307693)","(18.0, 44.0, 40.57142857142857)","(21.0, 95.0, 91.66666666666667)","(51.0, 370.0, 335.0)"
09-01-2023 14:11:05.096823,"(1.01, 1.12, 1.112741935483871)","(8.0, 16.5, 16.36764705882353)","(18.0, 44.0, 40.57142857142857)","(21.0, 95.0, 91.66666666666667)","(51.0, 370.0, 335.0)"
09-01-2023 14:11:06.001664,"(1.01, 1.12, 1.112741935483871)","(8.0, 16.5, 16.36764705882353)","(18.0, 44.0, 40.57142857142857)","(21.0, 95.0, 91.66666666666667)","(51.0, 370.0, 335.0)"
09-01-2023 14:11:06.822512,"(1.01, 1.12, 1.112741935483871)","(8.0, 16.5, 16.192307692307693)","(18.0, 44.0, 40.57142857142857)","(21.0, 95.0, 91.66666666666667)","(51.0, 370.0, 335.0)"
09-01-2023 14:11:07.687321,"(1.01, 1.13, 1.1106201550387598)","(8.0, 16.5, 16.36764705882353)","(18.0, 44.0, 40.57142857142857)","(21.0, 95.0, 91.66666666666667)","(51.0, 370.0, 335.0)"
09-01-2023 14:11:08.525369,"(1.01, 1.13, 1.1106201550387598)","(8.0, 16.5, 16.192307692307693)","(18.0, 44.0, 40.57142857142857)","(21.0, 95.0, 91.66666666666667)","(51.0, 370.0, 335.0)"
09-01-2023 14:11:09.408017,"(1.01, 1.13, 1.1107272727272728)","(8.0, 16.5, 16.36764705882353)","(18.0, 44.0, 39.2)","(21.0, 95.0, 91.66666666666667)","(51.0, 370.0, 265.0)"
09-01-2023 14:11:10.322677,"(1.01, 1.13, 1.110711743772242)","(8.0, 16.5, 16.192307692307693)","(18.0, 44.0, 40.21052631578947)","(21.0, 95.0, 91.66666666666667)","(51.0, 370.0, 265.0)"
09-01-2023 14:11:11.251399,"(1.01, 1.13, 1.1103623188405798)","(8.0, 16.5, 16.36764705882353)","(18.0, 44.0, 40.21052631578947)","(21.0, 95.0, 91.66666666666667)","(51.0, 370.0, 332.5)"
09-01-2023 14:11:12.180668,"(1.01, 1.12, 1.1175000000000002)","(8.0, 16.5, 16.166666666666668)","(18.0, 44.0, 40.57142857142857)","(21.0, 95.0, 91.66666666666667)","(51.0, 370.0, 332.5)"
09-01-2023 14:11:12.963000,"(1.01, 1.12, 1.1179166666666667)","(9.0, 16.5, 16.35483870967742)","(21.0, 44.0, 40.57142857142857)","(31.0, 95.0, 91.66666666666667)","(81.0, 370.0, 332.5)"
09-01-2023 14:11:13.757007,"(1.01, 1.12, 1.1179166666666667)","(9.0, 16.5, 16.35483870967742)","(21.0, 44.0, 40.57142857142857)","(31.0, 95.0, 91.66666666666667)","(81.0, 370.0, 332.5)"
09-01-2023 14:11:14.620546,"(1.01, 1.12, 1.1129230769230771)","(9.0, 16.5, 16.35483870967742)","(21.0, 44.0, 40.57142857142857)","(31.0, 95.0, 91.66666666666667)","(81.0, 370.0, 332.5)"
09-01-2023 14:11:15.493728,"(1.01, 1.12, 1.1129230769230771)","(9.0, 16.5, 16.192307692307693)","(21.0, 44.0, 40.57142857142857)","(31.0, 95.0, 91.66666666666667)","(81.0, 370.0, 332.5)"
09-01-2023 14:11:16.292235,"(1.01, 1.12, 1.1129230769230771)","(9.0, 16.5, 16.36764705882353)","(21.0, 44.0, 40.57142857142857)","(31.0, 95.0, 91.66666666666667)","(81.0, 370.0, 332.5)"
09-01-2023 14:11:17.196610,"(1.01, 1.12, 1.1131666666666669)","(9.0, 16.5, 16.192307692307693)","(21.0, 44.0, 39.2)","(31.0, 95.0, 91.66666666666667)","(81.0, 370.0, 270.0)"
09-01-2023 14:11:18.156701,"(1.01, 1.12, 1.1131666666666669)","(9.0, 16.5, 16.36764705882353)","(21.0, 44.0, 39.2)","(31.0, 95.0, 91.66666666666667)","(81.0, 370.0, 265.0)"
09-01-2023 14:11:19.088368,"(1.01, 1.12, 1.1131666666666669)","(9.0, 16.5, 16.36764705882353)","(21.0, 44.0, 39.2)","(31.0, 95.0, 91.66666666666667)","(81.0, 370.0, 354.2857142857143)"
09-01-2023 14:11:19.968793,"(1.01, 1.12, 1.1131666666666669)","(9.0, 16.5, 16.36764705882353)","(21.0, 44.0, 39.2)","(31.0, 95.0, 91.66666666666667)","(81.0, 370.0, 354.2857142857143)"
09-01-2023 14:11:20.827894,"(1.01, 1.12, 1.1131666666666669)","(9.0, 16.5, 16.36764705882353)","(21.0, 44.0, 40.57142857142857)","(31.0, 95.0, 91.66666666666667)","(81.0, 370.0, 335.0)"
09-01-2023 14:11:21.754720,"(1.01, 1.12, 1.1131666666666669)","(9.0, 16.5, 16.36764705882353)","(21.0, 44.0, 40.57142857142857)","(31.0, 95.0, 91.66666666666667)","(81.0, 370.0, 335.0)"
09-01-2023 14:11:22.632429,"(1.01, 1.12, 1.1131666666666669)","(9.0, 16.5, 16.192307692307693)","(21.0, 44.0, 40.57142857142857)","(31.0, 95.0, 91.66666666666667)","(81.0, 370.0, 335.0)"
09-01-2023 14:11:23.563702,"(1.01, 1.12, 1.1131666666666669)","(9.0, 16.5, 16.36764705882353)","(21.0, 44.0, 40.57142857142857)","(31.0, 95.0, 91.66666666666667)","(81.0, 370.0, 335.0)"
09-01-2023 14:11:24.479542,"(1.01, 1.12, 1.1131666666666669)","(9.0, 16.5, 16.36764705882353)","(21.0, 44.0, 40.57142857142857)","(31.0, 95.0, 91.66666666666667)","(81.0, 370.0, 335.0)"
09-01-2023 14:11:25.344280,"(1.01, 1.12, 1.1131666666666669)","(9.0, 16.5, 16.36764705882353)","(21.0, 44.0, 40.57142857142857)","(31.0, 95.0, 91.66666666666667)","(71.0, 370.0, 300.0)"
09-01-2023 14:11:26.188203,"(1.01, 1.11, 1.1055848623853213)","(9.0, 16.5, 16.23913043478261)","(21.0, 44.0, 40.869565217391305)","(31.0, 95.0, 91.92307692307692)","(71.0, 370.0, 280.0)"
09-01-2023 14:11:27.014957,"(1.01, 1.11, 1.1057387935805203)","(9.0, 17.0, 16.775)","(21.0, 44.0, 41.0)","(31.0, 95.0, 91.66666666666667)","(71.0, 370.0, 270.0)"
09-01-2023 14:11:27.805727,"(1.01, 1.11, 1.1057340720221607)","(9.0, 17.0, 16.5625)","(21.0, 44.0, 41.0)","(31.0, 95.0, 91.66666666666667)","(71.0, 370.0, 270.0)"
09-01-2023 14:11:28.639196,"(1.01, 1.11, 1.1057387935805203)","(9.0, 17.0, 16.608695652173914)","(21.0, 44.0, 41.0)","(31.0, 95.0, 91.66666666666667)","(81.0, 370.0, 275.0)"
09-01-2023 14:11:29.480116,"(1.01, 1.11, 1.1057387935805203)","(9.0, 17.0, 16.608695652173914)","(21.0, 44.0, 41.0)","(31.0, 95.0, 91.66666666666667)","(81.0, 370.0, 275.0)"
09-01-2023 14:11:30.314703,"(1.01, 1.11, 1.1058955223880598)","(9.0, 17.0, 16.322580645161292)","(21.0, 44.0, 42.857142857142854)","(31.0, 95.0, 91.66666666666667)","(81.0, 370.0, 335.0)"
09-01-2023 14:11:31.147035,"(1.01, 1.11, 1.1058955223880598)","(9.0, 17.0, 16.322580645161292)","(21.0, 44.0, 42.857142857142854)","(31.0, 95.0, 91.66666666666667)","(81.0, 370.0, 335.0)"
09-01-2023 14:11:32.084745,"(1.01, 1.11, 1.1026526717557252)","(9.0, 17.0, 16.348837209302324)","(21.0, 55.0, 46.869565217391305)","(31.0, 95.0, 91.66666666666667)","(81.0, 370.0, 335.0)"
09-01-2023 14:11:33.000350,"(1.01, 1.11, 1.1026526717557252)","(9.0, 17.0, 16.5609756097561)","(21.0, 55.0, 46.357142857142854)","(31.0, 95.0, 91.66666666666667)","(81.0, 370.0, 335.0)"
09-01-2023 14:11:33.877788,"(1.01, 1.11, 1.1026526717557252)","(9.0, 17.0, 16.5609756097561)","(21.0, 55.0, 46.869565217391305)","(31.0, 95.0, 91.66666666666667)","(81.0, 370.0, 300.0)"
09-01-2023 14:11:34.969377,"(1.01, 1.11, 1.1030127041742288)","(9.0, 17.0, 16.434782608695652)","(21.0, 55.0, 46.869565217391305)","(31.0, 95.0, 90.55555555555556)","(71.0, 370.0, 275.0)"
09-01-2023 14:11:35.765787,"(1.01, 1.11, 1.1030127041742288)","(9.0, 17.0, 16.434782608695652)","(21.0, 55.0, 46.869565217391305)","(31.0, 95.0, 90.55555555555556)","(71.0, 370.0, 275.0)"
09-01-2023 14:11:36.632840,"(1.01, 1.11, 1.103100358422939)","(9.0, 17.0, 16.434782608695652)","(21.0, 55.0, 47.714285714285715)","(31.0, 95.0, 90.55555555555556)","(71.0, 370.0, 275.0)"
09-01-2023 14:11:37.577268,"(1.01, 1.11, 1.103100358422939)","(9.0, 17.0, 16.434782608695652)","(21.0, 55.0, 50.27777777777778)","(31.0, 95.0, 90.55555555555556)","(71.0, 370.0, 342.0)"
09-01-2023 14:11:38.507577,"(1.01, 1.11, 1.103100358422939)","(9.0, 17.0, 16.434782608695652)","(21.0, 55.0, 50.27777777777778)","(31.0, 95.0, 90.55555555555556)","(71.0, 370.0, 342.0)"
09-01-2023 14:11:39.368381,"(1.01, 1.11, 1.1027287191726334)","(9.0, 17.0, 16.434782608695652)","(21.0, 55.0, 50.27777777777778)","(31.0, 95.0, 90.55555555555556)","(71.0, 370.0, 342.0)"
09-01-2023 14:11:40.214556,"(1.01, 1.11, 1.1070431211498974)","(9.0, 17.0, 16.434782608695652)","(21.0, 55.0, 50.27777777777778)","(31.0, 95.0, 90.55555555555556)","(71.0, 370.0, 342.0)"
09-01-2023 14:11:41.177754,"(1.01, 1.1, 1.0942174197773413)","(9.0, 17.0, 16.796296296296298)","(21.0, 55.0, 51.13636363636363)","(31.0, 95.0, 90.0)","(81.0, 370.0, 305.0)"
09-01-2023 14:11:42.053811,"(1.01, 1.1, 1.0941367861885791)","(9.0, 17.0, 16.82)","(21.0, 55.0, 51.111111111111114)","(31.0, 95.0, 88.33333333333333)","(81.0, 370.0, 305.0)"
09-01-2023 14:11:42.946985,"(1.01, 1.1, 1.093936464088398)","(9.0, 17.0, 16.678571428571427)","(21.0, 55.0, 53.75)","(31.0, 95.0, 87.0)","(81.0, 370.0, 346.66666666666663)"
09-01-2023 14:11:43.851212,"(1.01, 1.1, 1.093936464088398)","(9.0, 17.0, 16.678571428571427)","(21.0, 55.0, 53.75)","(31.0, 95.0, 87.0)","(81.0, 370.0, 346.66666666666663)"
09-01-2023 14:11:44.694671,"(1.01, 1.1, 1.0939196675900278)","(9.0, 17.0, 16.678571428571427)","(21.0, 55.0, 53.75)","(31.0, 95.0, 87.0)","(81.0, 370.0, 346.66666666666663)"
09-01-2023 14:11:45.495924,"(1.01, 1.1, 1.0940312712440516)","(9.0, 17.0, 16.678571428571427)","(21.0, 55.0, 53.75)","(31.0, 95.0, 87.0)","(81.0, 370.0, 346.66666666666663)"
09-01-2023 14:11:46.288338,"(1.01, 1.1, 1.094856674856675)","(9.0, 17.0, 16.678571428571427)","(21.0, 55.0, 54.166666666666664)","(31.0, 95.0, 87.0)","(81.0, 370.0, 350.0)"
09-01-2023 14:11:47.180920,"(1.01, 1.1, 1.0929731743666171)","(9.0, 17.5, 17.125)","(21.0, 55.0, 53.333333333333336)","(31.0, 95.0, 89.66666666666667)","(81.0, 370.0, 350.0)"
09-01-2023 14:11:48.115468,"(1.01, 1.1, 1.0929731743666171)","(9.0, 17.5, 17.125)","(21.0, 55.0, 53.333333333333336)","(31.0, 95.0, 89.66666666666667)","(81.0, 370.0, 360.0)"
09-01-2023 14:11:48.980259,"(1.01, 1.1, 1.0929731743666171)","(9.0, 17.5, 17.125)","(21.0, 55.0, 53.333333333333336)","(31.0, 95.0, 89.66666666666667)","(81.0, 370.0, 360.0)"
09-01-2023 14:11:49.782714,"(1.01, 1.1, 1.0932498210450967)","(9.0, 17.5, 17.125)","(21.0, 55.0, 53.333333333333336)","(31.0, 95.0, 89.66666666666667)","(81.0, 370.0, 360.0)"
09-01-2023 14:11:50.619397,"(1.01, 1.1, 1.0932498210450967)","(10.0, 17.5, 17.125)","(21.0, 55.0, 53.333333333333336)","(31.0, 95.0, 89.66666666666667)","(81.0, 370.0, 358.57142857142856)"
09-01-2023 14:11:51.526364,"(1.01, 1.1, 1.0931517792302108)","(10.0, 17.5, 17.125)","(21.0, 55.0, 53.333333333333336)","(31.0, 95.0, 89.66666666666667)","(81.0, 370.0, 275.0)"
09-01-2023 14:11:52.421858,"(1.01, 1.1, 1.0931494920174167)","(10.0, 17.5, 17.125)","(21.0, 55.0, 53.333333333333336)","(31.0, 95.0, 89.66666666666667)","(81.0, 370.0, 275.0)"
09-01-2023 14:11:53.306075,"(1.01, 1.1, 1.0931494920174167)","(10.0, 17.5, 17.125)","(21.0, 55.0, 53.333333333333336)","(31.0, 95.0, 89.66666666666667)","(91.0, 370.0, 275.0)"
09-01-2023 14:11:54.198440,"(1.01, 1.1, 1.0931563636363637)","(10.0, 17.5, 17.125)","(21.0, 55.0, 53.333333333333336)","(31.0, 95.0, 89.66666666666667)","(91.0, 370.0, 337.1428571428571)"
09-01-2023 14:11:55.215044,"(1.01, 1.1, 1.0934241788958772)","(10.0, 17.5, 17.2)","(21.0, 55.0, 53.333333333333336)","(31.0, 95.0, 90.0)","(91.0, 380.0, 354.44444444444446)"
09-01-2023 14:11:56.126221,"(1.01, 1.1, 1.0934241788958772)","(10.0, 17.5, 17.2)","(21.0, 55.0, 53.333333333333336)","(31.0, 95.0, 90.0)","(91.0, 370.0, 354.44444444444446)"
09-01-2023 14:11:56.986123,"(1.01, 1.1, 1.0934241788958772)","(10.0, 17.5, 17.2)","(21.0, 55.0, 53.333333333333336)","(31.0, 95.0, 90.0)","(81.0, 370.0, 354.44444444444446)"
09-01-2023 14:11:57.961523,"(1.01, 1.1, 1.0934241788958772)","(10.0, 17.5, 17.2)","(21.0, 55.0, 53.333333333333336)","(31.0, 95.0, 90.0)","(81.0, 370.0, 354.44444444444446)"
09-01-2023 14:11:59.088658,"(1.01, 1.1, 1.0932974427994617)","(10.0, 17.5, 17.2)","(21.0, 55.0, 53.333333333333336)","(31.0, 95.0, 90.0)","(81.0, 370.0, 354.44444444444446)"
09-01-2023 14:11:59.963430,"(1.01, 1.1, 1.0932996632996634)","(10.0, 17.5, 17.2)","(21.0, 55.0, 53.333333333333336)","(31.0, 95.0, 90.0)","(81.0, 370.0, 350.0)"
09-01-2023 14:12:00.947216,"(1.01, 1.1, 1.0932996632996634)","(10.0, 17.5, 17.26923076923077)","(21.0, 55.0, 53.333333333333336)","(31.0, 95.0, 91.0)","(81.0, 370.0, 350.0)"
09-01-2023 14:12:01.853661,"(1.01, 1.1, 1.0922265625)","(10.0, 18.0, 17.8)","(21.0, 55.0, 53.5)","(31.0, 95.0, 91.0)","(81.0, 370.0, 350.0)"
09-01-2023 14:12:02.640627,"(1.01, 1.1, 1.0927159590043924)","(10.0, 18.0, 17.80952380952381)","(21.0, 55.0, 52.75)","(31.0, 95.0, 87.0)","(81.0, 370.0, 350.0)"
09-01-2023 14:12:03.489462,"(1.01, 1.1, 1.0927159590043924)","(10.0, 18.0, 17.80952380952381)","(21.0, 55.0, 52.75)","(31.0, 95.0, 87.0)","(81.0, 370.0, 350.0)"
09-01-2023 14:12:04.458024,"(1.01, 1.1, 1.0927159590043924)","(10.0, 18.0, 17.80952380952381)","(21.0, 55.0, 52.75)","(31.0, 95.0, 87.0)","(81.0, 370.0, 350.0)"
09-01-2023 14:12:05.372978,"(1.01, 1.1, 1.0927159590043924)","(10.0, 18.0, 17.80952380952381)","(21.0, 55.0, 52.75)","(31.0, 95.0, 87.0)","(81.0, 370.0, 350.0)"
09-01-2023 14:12:06.260400,"(1.01, 1.1, 1.092319587628866)","(10.0, 18.5, 17.944444444444443)","(21.0, 55.0, 52.75)","(31.0, 95.0, 87.0)","(81.0, 370.0, 350.0)"
09-01-2023 14:12:07.179276,"(1.01, 1.1, 1.0921604938271605)","(10.0, 18.5, 17.964285714285715)","(21.0, 55.0, 52.75)","(31.0, 95.0, 87.0)","(81.0, 370.0, 350.0)"
09-01-2023 14:12:08.078489,"(1.01, 1.1, 1.0921497252747254)","(10.0, 18.5, 17.964285714285715)","(21.0, 55.0, 52.75)","(31.0, 95.0, 86.66666666666667)","(81.0, 370.0, 326.6666666666667)"
09-01-2023 14:12:08.990562,"(1.01, 1.1, 1.0926542416452443)","(10.0, 18.5, 17.804347826086957)","(21.0, 48.0, 47.2)","(31.0, 95.0, 90.58823529411765)","(81.0, 370.0, 326.6666666666667)"
09-01-2023 14:12:09.791470,"(1.01, 1.1, 1.0924604221635885)","(10.0, 18.5, 17.636363636363637)","(21.0, 48.0, 47.63636363636364)","(31.0, 95.0, 89.44444444444444)","(81.0, 370.0, 344.0)"
09-01-2023 14:12:10.665381,"(1.01, 1.1, 1.0934385763490242)","(10.0, 18.5, 17.444444444444443)","(21.0, 55.0, 50.16)","(31.0, 95.0, 89.44444444444444)","(81.0, 380.0, 345.0)"
09-01-2023 14:12:11.534247,"(1.01, 1.1, 1.093959552953699)","(10.0, 18.0, 17.678571428571427)","(21.0, 55.0, 50.827586206896555)","(31.0, 95.0, 90.0)","(81.0, 370.0, 350.0)"
09-01-2023 14:12:12.567235,"(1.01, 1.1, 1.09398197242842)","(10.0, 18.0, 17.77777777777778)","(21.0, 55.0, 50.51851851851852)","(31.0, 95.0, 86.66666666666667)","(81.0, 370.0, 360.0)"
09-01-2023 14:12:13.472394,"(1.01, 1.1, 1.0939723844928306)","(10.0, 18.0, 17.678571428571427)","(21.0, 55.0, 50.827586206896555)","(31.0, 95.0, 90.0)","(81.0, 370.0, 360.0)"
09-01-2023 14:12:14.583344,"(1.01, 1.1, 1.09398197242842)","(10.0, 18.0, 17.678571428571427)","(21.0, 55.0, 50.827586206896555)","(31.0, 95.0, 91.42857142857143)","(81.0, 370.0, 360.0)"
09-01-2023 14:12:15.502167,"(1.01, 1.1, 1.0939723844928306)","(10.0, 18.0, 17.678571428571427)","(21.0, 55.0, 50.827586206896555)","(31.0, 95.0, 91.42857142857143)","(91.0, 370.0, 358.57142857142856)"
09-01-2023 14:12:16.421571,"(1.01, 1.1, 1.0937188710570007)","(10.0, 18.0, 17.77777777777778)","(21.0, 55.0, 50.51851851851852)","(31.0, 95.0, 91.15384615384616)","(91.0, 370.0, 358.57142857142856)"
09-01-2023 14:12:17.367712,"(1.01, 1.1, 1.0939434364994665)","(10.0, 18.0, 17.4375)","(21.0, 55.0, 47.92857142857143)","(31.0, 95.0, 91.15384615384616)","(91.0, 370.0, 360.0)"
09-01-2023 14:12:18.265561,"(1.01, 1.1, 1.0937188710570007)","(10.0, 18.0, 17.636363636363637)","(21.0, 55.0, 46.75)","(31.0, 95.0, 91.15384615384616)","(91.0, 370.0, 360.0)"
09-01-2023 14:12:19.124846,"(1.01, 1.1, 1.0938582251082252)","(10.0, 18.0, 17.6)","(21.0, 55.0, 46.75)","(31.0, 95.0, 82.14285714285714)","(91.0, 370.0, 360.0)"
09-01-2023 14:12:20.023379,"(1.01, 1.1, 1.0936990077177509)","(10.0, 18.0, 17.666666666666668)","(21.0, 55.0, 49.5)","(31.0, 95.0, 82.14285714285714)","(91.0, 370.0, 360.0)"
