,Helping Hands,Framalda,Optimus Bruce,Infiltrate,Spooky Ethics,El Bravo,Angelic Tess,Sublime Cody
14-12-2022 14:03:35.806493,"(8.0, 21.0, 11.166666666666666)","(5.0, 8.0, 6.923076923076923)","(11.0, 22.0, 17.0)","(4.8, 7.8, 7.4)","(4.4, 7.6, 5.016666666666667)","(6.5, 12.5, 8.1)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:03:36.996667,"(8.0, 21.0, 11.166666666666666)","(5.0, 8.0, 6.923076923076923)","(11.0, 22.0, 17.0)","(4.8, 7.8, 7.4)","(4.4, 7.6, 5.016666666666667)","(6.5, 12.5, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:03:38.183848,"(8.0, 21.0, 11.166666666666666)","(5.0, 8.0, 6.923076923076923)","(11.0, 22.0, 17.0)","(4.8, 7.8, 7.4)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:03:39.402589,"(8.0, 21.0, 11.166666666666666)","(5.0, 8.0, 6.923076923076923)","(11.0, 22.0, 17.0)","(4.8, 7.8, 7.4)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:03:40.596137,"(8.0, 21.0, 11.166666666666666)","(5.0, 8.0, 6.923076923076923)","(11.0, 22.0, 17.0)","(4.8, 7.8, 7.4)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:03:41.931572,"(8.0, 21.0, 11.166666666666666)","(5.0, 8.0, 6.923076923076923)","(11.0, 22.0, 17.0)","(4.8, 7.8, 7.4)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:03:43.312209,"(8.0, 21.0, 11.166666666666666)","(5.0, 8.0, 6.923076923076923)","(11.0, 22.0, 17.0)","(4.8, 7.8, 7.4)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:03:44.510367,"(8.0, 21.0, 11.166666666666666)","(5.0, 8.0, 6.923076923076923)","(11.0, 22.0, 17.0)","(4.8, 7.8, 7.4)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:03:45.703622,"(8.0, 21.0, 11.166666666666666)","(5.0, 8.0, 6.923076923076923)","(11.0, 22.0, 17.0)","(4.8, 7.8, 7.4)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:03:46.869708,"(8.0, 21.0, 11.166666666666666)","(5.0, 8.0, 6.923076923076923)","(11.0, 22.0, 17.0)","(4.8, 7.8, 7.4)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:03:48.126306,"(8.0, 21.0, 11.166666666666666)","(5.0, 8.0, 6.923076923076923)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:03:49.358239,"(8.0, 21.0, 11.166666666666666)","(5.0, 8.0, 6.923076923076923)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:03:50.700504,"(8.0, 21.0, 11.166666666666666)","(5.0, 8.0, 6.923076923076923)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:03:51.897102,"(8.0, 21.0, 11.166666666666666)","(5.0, 8.0, 6.923076923076923)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:03:53.100436,"(8.0, 21.0, 11.166666666666666)","(5.0, 8.0, 6.923076923076923)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:03:54.191191,"(8.0, 21.0, 11.333333333333334)","(5.0, 8.0, 6.923076923076923)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:03:55.440470,"(8.0, 21.0, 11.333333333333334)","(5.0, 8.0, 6.923076923076923)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:03:56.622202,"(8.0, 21.0, 11.333333333333334)","(5.0, 8.0, 6.923076923076923)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:03:57.828492,"(8.0, 21.0, 11.333333333333334)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:03:59.065169,"(8.0, 21.0, 11.333333333333334)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:00.170305,"(8.0, 21.0, 11.333333333333334)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:01.224936,"(8.0, 21.0, 11.333333333333334)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:02.282037,"(8.0, 21.0, 11.333333333333334)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:03.370127,"(8.0, 21.0, 11.333333333333334)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:04.567870,"(8.0, 21.0, 11.333333333333334)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:05.734262,"(8.0, 21.0, 11.333333333333334)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:06.991406,"(8.0, 21.0, 11.333333333333334)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:08.187187,"(8.0, 21.0, 11.333333333333334)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:09.410113,"(8.0, 21.0, 11.333333333333334)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:10.565272,"(8.0, 21.0, 11.333333333333334)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:11.740082,"(8.0, 21.0, 11.333333333333334)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:12.857561,"(8.0, 21.0, 11.333333333333334)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:13.953412,"(8.0, 21.0, 11.333333333333334)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:15.017940,"(8.0, 21.0, 11.333333333333334)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:16.051844,"(8.0, 21.0, 11.333333333333334)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:17.108969,"(8.0, 21.0, 11.333333333333334)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:18.145800,"(8.0, 21.0, 11.333333333333334)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:19.273996,"(8.0, 21.0, 11.333333333333334)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:20.343920,"(8.0, 21.0, 11.0)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:21.478960,"(8.0, 21.0, 11.5)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:22.622166,"(8.0, 21.0, 11.5)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:23.785698,"(8.0, 21.0, 11.5)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:24.894797,"(8.0, 21.0, 11.5)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:26.042133,"(8.0, 21.0, 11.5)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:27.259616,"(8.0, 21.0, 11.5)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:28.399714,"(8.0, 21.0, 11.5)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:29.526620,"(8.0, 21.0, 11.5)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:30.623802,"(8.0, 21.0, 11.5)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:31.719572,"(8.0, 21.0, 11.5)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 10.466666666666667)","(5.0, 7.2, 6.820689655172414)"
14-12-2022 14:04:32.831226,"(8.0, 21.0, 11.5)","(5.0, 8.0, 7.65)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 12.0, 11.133333333333333)","(5.0, 7.2, 6.6)"
14-12-2022 14:04:33.893288,"(8.0, 21.0, 11.5)","(5.0, 8.4, 7.582978723404255)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 13.0, 11.133333333333333)","(5.0, 7.0, 6.6)"
14-12-2022 14:04:35.043650,"(8.0, 21.0, 11.5)","(5.0, 8.4, 7.582978723404255)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.9642857142857135)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 13.0, 11.975)","(5.0, 7.0, 6.6)"
14-12-2022 14:04:36.151289,"(8.0, 21.0, 11.5)","(5.0, 8.8, 8.430769230769231)","(11.0, 23.0, 17.5)","(4.8, 8.0, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 13.5, 11.133333333333333)","(5.0, 7.0, 6.6)"
14-12-2022 14:04:37.263560,"(8.0, 21.0, 11.5)","(5.0, 8.8, 8.430769230769231)","(11.0, 22.0, 17.0)","(4.8, 7.8, 6.835714285714285)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 13.0, 9.72)","(5.0, 7.0, 6.6)"
14-12-2022 14:04:38.382016,"(8.0, 21.0, 11.5)","(5.0, 9.0, 8.61025641025641)","(11.0, 23.0, 17.5)","(4.8, 8.0, 6.9642857142857135)","(4.4, 7.6, 5.016666666666667)","(6.5, 13.0, 8.2)","(7.0, 13.5, 9.72)","(5.0, 7.0, 6.6)"
14-12-2022 14:04:39.464494,"(8.5, 21.0, 11.5)","(5.5, 9.0, 8.61025641025641)","(12.0, 23.0, 17.5)","(5.0, 8.0, 6.9642857142857135)","(4.6, 7.6, 5.016666666666667)","(7.0, 13.0, 8.2)","(7.5, 13.5, 9.72)","(4.2, 7.0, 6.6)"
14-12-2022 14:04:40.530277,"(8.5, 21.0, 11.5)","(5.5, 9.0, 8.61025641025641)","(12.0, 23.0, 17.5)","(5.0, 8.0, 6.9642857142857135)","(4.6, 7.6, 5.016666666666667)","(7.0, 13.0, 8.2)","(7.5, 13.5, 10.8)","(4.2, 7.0, 6.820689655172414)"
14-12-2022 14:04:41.765021,"(8.5, 21.0, 11.5)","(5.5, 9.4, 8.96923076923077)","(12.0, 23.0, 17.5)","(5.0, 8.0, 7.092857142857142)","(4.6, 7.6, 5.016666666666667)","(7.0, 13.0, 9.2)","(7.5, 13.5, 10.8)","(4.2, 7.2, 5.4645161290322575)"
14-12-2022 14:04:42.917298,"(8.5, 21.0, 11.5)","(5.5, 9.6, 8.789743589743589)","(12.0, 24.0, 18.0)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 5.016666666666667)","(7.0, 12.5, 9.2)","(7.5, 13.5, 10.8)","(4.2, 5.6, 5.4645161290322575)"
14-12-2022 14:04:44.004762,"(8.5, 21.0, 11.5)","(5.5, 9.2, 8.789743589743589)","(12.0, 24.0, 18.0)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 5.016666666666667)","(7.0, 12.5, 9.2)","(7.5, 13.5, 10.8)","(4.2, 5.6, 5.4645161290322575)"
14-12-2022 14:04:45.289383,"(8.5, 21.0, 11.025)","(5.5, 9.2, 9.507692307692308)","(12.0, 24.0, 18.0)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 5.016666666666667)","(7.0, 12.5, 9.0)","(7.5, 13.5, 10.8)","(4.2, 5.6, 5.619354838709677)"
14-12-2022 14:04:46.497022,"(8.5, 21.0, 11.025)","(5.5, 10.0, 9.507692307692308)","(12.0, 24.0, 18.0)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 5.016666666666667)","(7.0, 12.0, 9.0)","(7.5, 13.5, 10.8)","(4.2, 5.8, 5.619354838709677)"
14-12-2022 14:04:47.666315,"(8.5, 21.0, 12.46)","(5.5, 10.0, 9.507692307692308)","(12.0, 24.0, 18.0)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 5.016666666666667)","(7.0, 12.0, 9.0)","(7.5, 13.5, 9.92)","(4.2, 5.8, 5.619354838709677)"
14-12-2022 14:04:49.134168,"(8.5, 21.0, 11.200000000000001)","(5.5, 10.0, 8.433333333333334)","(12.0, 24.0, 18.0)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 5.016666666666667)","(7.0, 12.0, 9.0)","(7.5, 14.0, 9.92)","(4.2, 5.8, 5.619354838709677)"
14-12-2022 14:04:50.444451,"(8.5, 21.0, 11.200000000000001)","(5.5, 10.0, 8.433333333333334)","(12.0, 24.0, 18.0)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 5.016666666666667)","(7.0, 12.0, 9.0)","(7.5, 14.0, 10.8)","(4.2, 5.8, 5.619354838709677)"
14-12-2022 14:04:51.765912,"(8.5, 21.0, 11.200000000000001)","(5.5, 10.0, 8.773333333333333)","(12.0, 24.0, 18.0)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 5.016666666666667)","(7.0, 12.0, 9.0)","(7.5, 13.5, 10.8)","(4.2, 5.8, 5.619354838709677)"
14-12-2022 14:04:53.017369,"(8.5, 21.0, 11.200000000000001)","(5.5, 10.0, 8.773333333333333)","(12.0, 24.0, 18.0)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 5.016666666666667)","(7.0, 12.0, 9.0)","(7.5, 13.5, 10.8)","(4.2, 5.8, 5.619354838709677)"
14-12-2022 14:04:54.229104,"(8.5, 21.0, 11.200000000000001)","(5.5, 10.0, 8.773333333333333)","(12.0, 24.0, 18.0)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 5.016666666666667)","(7.0, 12.0, 8.8)","(7.5, 13.5, 10.8)","(4.2, 5.8, 5.619354838709677)"
14-12-2022 14:04:55.610220,"(8.5, 21.0, 11.200000000000001)","(5.5, 10.0, 8.773333333333333)","(12.0, 24.0, 18.0)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 5.016666666666667)","(7.0, 11.5, 8.8)","(7.5, 13.5, 10.8)","(4.2, 5.8, 5.619354838709677)"
14-12-2022 14:04:56.699867,"(8.5, 21.0, 11.200000000000001)","(5.5, 10.0, 8.773333333333333)","(12.0, 24.0, 18.0)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 5.016666666666667)","(7.0, 11.5, 8.8)","(7.5, 13.5, 10.8)","(4.2, 5.8, 5.619354838709677)"
14-12-2022 14:04:57.773072,"(8.5, 21.0, 11.200000000000001)","(5.5, 10.0, 8.773333333333333)","(12.0, 24.0, 18.0)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 5.016666666666667)","(7.0, 11.5, 8.8)","(7.5, 13.5, 10.8)","(4.2, 5.8, 5.619354838709677)"
14-12-2022 14:04:58.882608,"(8.5, 21.0, 11.200000000000001)","(5.5, 10.0, 8.773333333333333)","(12.0, 25.0, 13.625)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 5.016666666666667)","(7.0, 11.5, 8.8)","(7.5, 13.5, 10.8)","(4.2, 5.8, 5.619354838709677)"
14-12-2022 14:04:59.975229,"(8.5, 21.0, 11.200000000000001)","(5.5, 10.0, 8.773333333333333)","(12.0, 25.0, 13.625)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 5.016666666666667)","(7.0, 11.5, 8.8)","(7.5, 13.5, 10.8)","(4.2, 5.8, 5.619354838709677)"
14-12-2022 14:05:01.032534,"(8.5, 21.0, 11.200000000000001)","(5.5, 10.0, 8.773333333333333)","(12.0, 25.0, 13.625)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 5.016666666666667)","(7.0, 11.5, 8.8)","(7.5, 13.5, 10.8)","(4.2, 5.8, 5.619354838709677)"
14-12-2022 14:05:02.085772,"(8.5, 21.0, 11.200000000000001)","(5.5, 10.0, 8.773333333333333)","(12.0, 25.0, 13.625)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 5.016666666666667)","(7.0, 11.5, 8.8)","(7.5, 13.5, 10.8)","(4.2, 5.8, 5.469444444444444)"
14-12-2022 14:05:03.242939,"(8.5, 21.0, 11.200000000000001)","(5.5, 10.0, 8.773333333333333)","(12.0, 25.0, 13.625)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 4.85)","(7.0, 11.5, 8.8)","(7.5, 13.5, 10.8)","(4.2, 5.8, 5.469444444444444)"
14-12-2022 14:05:04.426950,"(8.5, 21.0, 11.200000000000001)","(5.5, 10.0, 8.773333333333333)","(12.0, 25.0, 13.625)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 6.509090909090909)","(7.0, 11.5, 10.857142857142858)","(7.5, 13.5, 10.8)","(4.2, 5.8, 5.053333333333334)"
14-12-2022 14:05:05.573431,"(8.5, 21.0, 11.200000000000001)","(5.5, 10.0, 8.773333333333333)","(12.0, 25.0, 13.625)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 5.016666666666667)","(7.0, 11.5, 9.35)","(7.5, 13.5, 10.8)","(4.2, 5.8, 5.053333333333334)"
14-12-2022 14:05:06.693356,"(8.5, 21.0, 11.200000000000001)","(5.5, 10.0, 8.773333333333333)","(12.0, 25.0, 13.625)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 5.016666666666667)","(7.0, 11.5, 9.35)","(7.5, 13.5, 10.8)","(4.2, 5.8, 5.053333333333334)"
14-12-2022 14:05:07.786934,"(8.5, 21.0, 11.200000000000001)","(5.5, 10.0, 8.773333333333333)","(12.0, 25.0, 13.625)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 5.016666666666667)","(7.0, 11.5, 9.35)","(7.5, 13.5, 10.8)","(4.2, 5.8, 5.053333333333334)"
14-12-2022 14:05:08.781928,"(8.5, 21.0, 11.200000000000001)","(5.5, 10.0, 8.773333333333333)","(12.0, 26.0, 19.0)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 5.016666666666667)","(7.0, 11.5, 9.35)","(7.5, 13.5, 10.8)","(4.2, 5.8, 5.053333333333334)"
14-12-2022 14:05:09.797758,"(8.5, 21.0, 11.200000000000001)","(5.5, 10.0, 8.773333333333333)","(12.0, 26.0, 19.0)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 5.016666666666667)","(7.0, 11.5, 9.35)","(7.5, 13.5, 10.8)","(4.2, 5.8, 5.053333333333334)"
14-12-2022 14:05:10.779284,"(8.5, 21.0, 11.200000000000001)","(5.5, 10.0, 8.773333333333333)","(12.0, 26.0, 19.0)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 5.016666666666667)","(7.0, 11.5, 9.35)","(7.5, 13.5, 10.8)","(4.2, 5.8, 5.053333333333334)"
14-12-2022 14:05:11.840368,"(8.5, 21.0, 11.200000000000001)","(5.5, 10.0, 8.773333333333333)","(12.0, 26.0, 19.0)","(5.0, 8.2, 7.092857142857142)","(4.6, 7.6, 5.016666666666667)","(7.0, 11.5, 9.35)","(7.5, 13.5, 10.8)","(4.2, 5.8, 5.053333333333334)"
