,Hard Stride,Mount Horeb,Orsetto,Boogielu,Ever Bella,Deece Scent Kiss
07-01-2023 12:37:54.893991,"(19.0, 32.0, 30.285714285714285)","(19.0, 85.0, 71.75)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.824999999999999)","(6.5, 12.0, 10.8)"
07-01-2023 12:37:55.902354,"(19.0, 32.0, 30.285714285714285)","(19.0, 85.0, 71.75)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.824999999999999)","(6.5, 12.0, 10.8)"
07-01-2023 12:37:56.925579,"(19.0, 32.0, 30.285714285714285)","(19.0, 85.0, 71.75)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.824999999999999)","(6.5, 12.0, 10.8)"
07-01-2023 12:37:57.864590,"(19.0, 32.0, 30.285714285714285)","(19.0, 85.0, 71.75)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.824999999999999)","(6.5, 12.0, 10.8)"
07-01-2023 12:37:58.901767,"(19.0, 32.0, 30.285714285714285)","(19.0, 85.0, 71.75)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.824999999999999)","(6.5, 12.0, 10.8)"
07-01-2023 12:37:59.985856,"(19.0, 32.0, 30.285714285714285)","(19.0, 85.0, 71.75)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.824999999999999)","(6.5, 12.0, 10.8)"
07-01-2023 12:38:00.970400,"(19.0, 32.0, 30.285714285714285)","(19.0, 85.0, 71.75)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.824999999999999)","(6.5, 12.0, 10.8)"
07-01-2023 12:38:01.908146,"(19.0, 32.0, 30.285714285714285)","(19.0, 85.0, 71.75)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.824999999999999)","(6.5, 12.0, 10.8)"
07-01-2023 12:38:02.903892,"(19.0, 32.0, 30.285714285714285)","(19.0, 85.0, 71.75)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.824999999999999)","(6.5, 12.0, 10.8)"
07-01-2023 12:38:03.942764,"(19.0, 32.0, 30.285714285714285)","(19.0, 85.0, 71.75)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.824999999999999)","(6.5, 12.0, 10.8)"
07-01-2023 12:38:04.963605,"(19.0, 32.0, 30.285714285714285)","(19.0, 85.0, 71.75)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.824999999999999)","(6.5, 12.0, 10.8)"
07-01-2023 12:38:05.911056,"(19.0, 32.0, 30.285714285714285)","(19.0, 85.0, 71.75)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.824999999999999)","(6.5, 12.0, 10.8)"
07-01-2023 12:38:06.831177,"(19.0, 32.0, 30.285714285714285)","(19.0, 85.0, 71.75)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.824999999999999)","(6.5, 12.0, 10.8)"
07-01-2023 12:38:07.878878,"(19.0, 32.0, 30.285714285714285)","(19.0, 85.0, 71.75)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.824999999999999)","(6.5, 12.0, 10.8)"
07-01-2023 12:38:08.920083,"(19.0, 32.0, 30.285714285714285)","(19.0, 85.0, 71.75)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.824999999999999)","(6.5, 12.0, 10.8)"
07-01-2023 12:38:09.805987,"(19.0, 32.0, 30.285714285714285)","(19.0, 85.0, 71.75)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.824999999999999)","(6.5, 12.0, 10.8)"
07-01-2023 12:38:10.774011,"(19.0, 32.0, 30.285714285714285)","(19.0, 75.0, 54.5)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.385714285714285)","(6.5, 12.0, 10.125)"
07-01-2023 12:38:11.799490,"(19.0, 32.0, 30.285714285714285)","(19.0, 75.0, 54.5)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.385714285714285)","(6.5, 12.0, 10.125)"
07-01-2023 12:38:12.726078,"(19.0, 32.0, 30.285714285714285)","(19.0, 75.0, 50.625)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.385714285714285)","(6.5, 12.0, 10.125)"
07-01-2023 12:38:13.650635,"(19.0, 32.0, 30.285714285714285)","(19.0, 75.0, 57.27272727272727)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.385714285714285)","(6.5, 12.0, 10.125)"
07-01-2023 12:38:14.652646,"(19.0, 32.0, 30.285714285714285)","(19.0, 75.0, 57.27272727272727)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.385714285714285)","(6.5, 12.0, 10.125)"
07-01-2023 12:38:15.663905,"(19.0, 32.0, 30.285714285714285)","(19.0, 70.0, 53.0)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.385714285714285)","(6.5, 12.0, 10.125)"
07-01-2023 12:38:16.598082,"(19.0, 32.0, 30.285714285714285)","(19.0, 70.0, 53.0)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.385714285714285)","(6.5, 12.0, 10.125)"
07-01-2023 12:38:17.540802,"(19.0, 32.0, 30.285714285714285)","(19.0, 65.0, 57.75)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.385714285714285)","(6.5, 12.0, 10.125)"
07-01-2023 12:38:18.539138,"(19.0, 32.0, 30.285714285714285)","(19.0, 65.0, 51.81818181818181)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.385714285714285)","(6.5, 12.0, 10.125)"
07-01-2023 12:38:19.527084,"(19.0, 32.0, 30.285714285714285)","(19.0, 65.0, 51.81818181818181)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.385714285714285)","(6.5, 12.0, 10.125)"
07-01-2023 12:38:20.572940,"(19.0, 32.0, 30.285714285714285)","(19.0, 60.0, 48.0)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.385714285714285)","(6.5, 12.0, 10.125)"
07-01-2023 12:38:21.404368,"(19.0, 32.0, 30.285714285714285)","(19.0, 60.0, 48.0)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.385714285714285)","(6.5, 12.0, 10.125)"
07-01-2023 12:38:22.360578,"(19.0, 40.0, 35.0)","(19.0, 60.0, 48.0)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.385714285714285)","(6.5, 12.0, 10.125)"
07-01-2023 12:38:23.421260,"(19.0, 38.0, 33.5)","(19.0, 60.0, 48.0)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.385714285714285)","(6.5, 12.0, 10.125)"
07-01-2023 12:38:24.414552,"(19.0, 38.0, 33.5)","(19.0, 60.0, 48.0)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.385714285714285)","(6.5, 12.0, 10.125)"
07-01-2023 12:38:25.345277,"(19.0, 38.0, 33.5)","(19.0, 60.0, 48.0)","(4.0, 4.3, 4.101069518716577)","(2.2, 2.6, 2.502173913043478)","(3.6, 5.1, 4.385714285714285)","(6.5, 12.0, 10.125)"
07-01-2023 12:38:26.261396,"(19.0, 38.0, 33.5)","(20.0, 60.0, 48.0)","(3.7, 4.3, 4.101069518716577)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:27.169749,"(19.0, 38.0, 33.5)","(20.0, 60.0, 48.0)","(3.7, 4.3, 4.101069518716577)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:28.071158,"(19.0, 38.0, 33.5)","(20.0, 60.0, 48.0)","(3.7, 4.3, 4.101069518716577)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:28.994197,"(19.0, 38.0, 33.5)","(20.0, 60.0, 48.0)","(3.7, 4.3, 4.101069518716577)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:29.968977,"(19.0, 38.0, 33.5)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101069518716577)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:30.978383,"(19.0, 38.0, 33.5)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101069518716577)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:31.954079,"(19.0, 38.0, 33.5)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101069518716577)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:32.814989,"(19.0, 38.0, 33.5)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101069518716577)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:33.808392,"(19.0, 38.0, 33.5)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101069518716577)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:34.807749,"(19.0, 38.0, 33.5)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101069518716577)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:35.697063,"(19.0, 38.0, 33.5)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101069518716577)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:36.583184,"(19.0, 38.0, 33.5)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101069518716577)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:37.604833,"(19.0, 38.0, 33.5)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101069518716577)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:38.640373,"(19.0, 38.0, 33.5)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101069518716577)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:39.591363,"(19.0, 38.0, 30.8)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:40.491239,"(19.0, 38.0, 30.8)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:41.473939,"(19.0, 38.0, 30.8)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:42.418417,"(19.0, 38.0, 30.8)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:43.337564,"(19.0, 38.0, 30.8)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:44.253469,"(19.0, 38.0, 30.8)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:45.277228,"(19.0, 38.0, 30.8)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:46.275550,"(19.0, 38.0, 30.8)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:47.146223,"(19.0, 38.0, 30.8)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:48.091226,"(19.0, 38.0, 30.8)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:49.116390,"(19.0, 38.0, 30.8)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:50.126630,"(19.0, 38.0, 30.8)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:50.987905,"(19.0, 38.0, 30.8)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:51.942426,"(19.0, 38.0, 30.8)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:52.942721,"(19.0, 38.0, 30.8)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:53.872972,"(19.0, 38.0, 30.8)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:54.780749,"(19.0, 38.0, 30.8)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:55.759131,"(19.0, 38.0, 30.8)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:56.693604,"(19.0, 38.0, 30.8)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:57.620497,"(19.0, 38.0, 30.8)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.6, 2.502173913043478)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:58.595889,"(19.0, 38.0, 30.8)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.82, 2.67)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:38:59.593665,"(19.0, 38.0, 26.0)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.82, 2.67)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:39:00.650728,"(19.0, 38.0, 26.0)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.82, 2.67)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:39:01.661207,"(19.0, 38.0, 26.0)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.82, 2.67)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:39:02.503846,"(19.0, 38.0, 26.0)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.82, 2.67)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:39:03.444964,"(19.0, 38.0, 26.0)","(20.0, 60.0, 48.92307692307692)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.82, 2.67)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:39:04.478879,"(19.0, 38.0, 30.8)","(20.0, 60.0, 49.714285714285715)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.82, 2.67)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:39:05.483024,"(19.0, 38.0, 30.8)","(20.0, 60.0, 49.714285714285715)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.82, 2.6485714285714286)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:39:06.417479,"(19.0, 38.0, 30.8)","(20.0, 60.0, 49.714285714285715)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.82, 2.638)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:39:07.371941,"(19.0, 38.0, 30.8)","(20.0, 60.0, 49.714285714285715)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.8, 2.638)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:39:08.420633,"(19.0, 38.0, 30.8)","(20.0, 60.0, 49.714285714285715)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.8, 2.638)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 10.125)"
07-01-2023 12:39:09.310472,"(19.0, 38.0, 30.8)","(20.0, 60.0, 49.714285714285715)","(3.7, 4.3, 4.101036269430051)","(2.25, 2.8, 2.638)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.0, 11.25)"
07-01-2023 12:39:10.189115,"(19.0, 38.0, 30.8)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.8, 2.638)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.5, 10.90909090909091)"
07-01-2023 12:39:11.208006,"(19.0, 38.0, 30.8)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.8, 2.638)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.5, 10.666666666666666)"
07-01-2023 12:39:12.193211,"(19.0, 38.0, 30.8)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.8, 2.638)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.5, 10.666666666666666)"
07-01-2023 12:39:13.123809,"(19.0, 38.0, 30.8)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.8, 2.638)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.5, 9.916666666666668)"
07-01-2023 12:39:14.074508,"(19.0, 38.0, 30.8)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.8, 2.638)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.5, 9.916666666666668)"
07-01-2023 12:39:15.025635,"(19.0, 38.0, 30.8)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.8, 2.638)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.5, 11.466666666666667)"
07-01-2023 12:39:16.000039,"(19.0, 36.0, 29.6)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.8, 2.638)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.5, 11.466666666666667)"
07-01-2023 12:39:16.968629,"(19.0, 36.0, 29.6)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.8, 2.638)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.5, 11.466666666666667)"
07-01-2023 12:39:17.847944,"(19.0, 34.0, 28.4)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.8, 2.638)","(3.7, 5.1, 4.35)","(7.0, 12.5, 10.428571428571429)"
07-01-2023 12:39:18.752882,"(19.0, 34.0, 27.5)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.8, 2.638)","(3.7, 5.1, 4.35)","(7.0, 12.5, 10.428571428571429)"
07-01-2023 12:39:19.734994,"(19.0, 34.0, 27.5)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.8, 2.638)","(3.7, 5.1, 4.35)","(7.0, 12.5, 11.15)"
07-01-2023 12:39:20.752884,"(19.0, 34.0, 24.25)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.8, 2.638)","(3.7, 5.1, 4.35)","(7.0, 12.5, 11.535714285714286)"
07-01-2023 12:39:21.675646,"(19.0, 32.0, 24.142857142857142)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.8, 2.638)","(3.7, 5.1, 4.35)","(7.0, 12.5, 11.535714285714286)"
07-01-2023 12:39:22.613722,"(19.0, 30.0, 25.5)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.8, 2.638)","(3.7, 5.1, 4.35)","(7.0, 12.5, 11.535714285714286)"
07-01-2023 12:39:23.628410,"(19.0, 30.0, 23.25)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.8, 2.638)","(3.7, 5.1, 4.35)","(7.0, 12.5, 11.535714285714286)"
07-01-2023 12:39:24.539923,"(19.0, 30.0, 23.25)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.8, 2.638)","(3.7, 5.1, 4.35)","(7.0, 12.5, 11.535714285714286)"
07-01-2023 12:39:25.369825,"(19.0, 30.0, 23.25)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.8, 2.638)","(3.7, 5.1, 4.35)","(7.0, 12.5, 11.535714285714286)"
07-01-2023 12:39:26.401396,"(19.0, 30.0, 23.25)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.8, 2.638)","(3.7, 5.1, 4.35)","(7.0, 12.5, 11.535714285714286)"
07-01-2023 12:39:27.363522,"(19.0, 30.0, 23.25)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.8, 2.638)","(3.7, 5.1, 4.35)","(7.0, 12.5, 11.535714285714286)"
07-01-2023 12:39:28.389618,"(19.0, 30.0, 23.25)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.8, 2.602)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.5, 11.535714285714286)"
07-01-2023 12:39:29.355811,"(19.0, 30.0, 23.25)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.8, 2.602)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.5, 11.535714285714286)"
07-01-2023 12:39:30.384671,"(19.0, 30.0, 23.25)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.8, 2.602)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.5, 11.535714285714286)"
07-01-2023 12:39:31.343936,"(19.0, 30.0, 23.25)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.8, 2.6133333333333333)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.5, 11.535714285714286)"
07-01-2023 12:39:32.392860,"(19.0, 30.0, 23.25)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.78, 2.6)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.5, 11.535714285714286)"
07-01-2023 12:39:33.401496,"(19.0, 30.0, 23.25)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.78, 2.6)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.5, 11.535714285714286)"
07-01-2023 12:39:34.312808,"(19.0, 30.0, 23.25)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.78, 2.6)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.5, 11.535714285714286)"
07-01-2023 12:39:35.203561,"(19.0, 30.0, 23.25)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.78, 2.6)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.5, 11.535714285714286)"
07-01-2023 12:39:36.101274,"(19.0, 30.0, 25.5)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.78, 2.6)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.5, 11.535714285714286)"
07-01-2023 12:39:37.013769,"(19.0, 30.0, 25.5)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.78, 2.6)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.5, 11.535714285714286)"
07-01-2023 12:39:37.957041,"(19.0, 30.0, 25.5)","(20.0, 60.0, 49.714285714285715)","(3.6, 4.3, 4.101036269430051)","(2.25, 2.76, 2.67)","(3.7, 5.1, 4.385714285714285)","(7.0, 12.5, 11.535714285714286)"
