,Parkburn,Roadhouse,Cochrane,Chalkley,Lily Allez,Sound Of Sleat,Sweet Fantasy,Kashkar,Wren Plucked
06-01-2023 17:10:37.921406,"(3.6, 4.1, 4.06518771331058)","(7.5, 9.0, 8.914285714285715)","(13.0, 18.0, 17.071428571428573)","(2.9, 3.15, 3.1237704918032785)","(15.0, 19.0, 18.931372549019606)","(20.0, 29.0, 28.714285714285715)","(6.0, 7.6, 7.568888888888889)","(18.0, 25.0, 24.0)","(81.0, 130.0, 129.25925925925927)"
06-01-2023 17:10:39.361921,"(3.6, 4.1, 4.0562499999999995)","(7.5, 9.0, 8.910810810810812)","(14.0, 18.0, 17.472972972972972)","(2.9, 3.15, 3.1451086956521737)","(15.0, 19.0, 18.932692307692307)","(20.0, 29.0, 28.916666666666668)","(6.0, 7.6, 7.5702127659574465)","(18.0, 25.0, 24.11111111111111)","(81.0, 130.0, 129.25925925925927)"
06-01-2023 17:10:40.754393,"(3.6, 4.1, 4.0569277108433734)","(7.5, 9.0, 8.919512195121952)","(14.0, 18.0, 16.68)","(2.9, 3.15, 3.1453551912568307)","(15.0, 19.0, 18.939655172413794)","(20.0, 29.0, 28.916666666666668)","(6.0, 7.6, 7.5702127659574465)","(18.0, 25.0, 24.384615384615383)","(81.0, 130.0, 129.25925925925927)"
06-01-2023 17:10:42.181862,"(3.6, 4.1, 4.051162790697674)","(7.5, 9.0, 8.919512195121952)","(14.0, 18.0, 16.73076923076923)","(2.9, 3.15, 3.144262295081967)","(15.0, 19.0, 18.835329341317365)","(20.0, 29.0, 28.071428571428573)","(6.0, 7.6, 7.5702127659574465)","(18.0, 25.0, 23.857142857142858)","(81.0, 130.0, 129.25925925925927)"
06-01-2023 17:10:43.521577,"(3.6, 4.1, 4.051162790697674)","(7.5, 9.0, 8.919512195121952)","(14.0, 18.0, 16.96153846153846)","(2.8, 3.15, 3.1342767295597485)","(15.0, 19.5, 18.835329341317365)","(20.0, 29.0, 28.02857142857143)","(6.0, 7.6, 7.5702127659574465)","(18.0, 26.0, 23.818181818181817)","(81.0, 130.0, 129.25925925925927)"
06-01-2023 17:10:44.880054,"(3.6, 4.1, 4.052805280528053)","(7.5, 9.0, 8.919512195121952)","(14.0, 17.5, 16.96153846153846)","(2.8, 3.15, 3.135207100591716)","(15.0, 19.5, 18.839285714285715)","(20.0, 29.0, 28.02857142857143)","(6.0, 7.6, 7.5711340206185564)","(18.0, 26.0, 23.81818181818182)","(81.0, 130.0, 129.25925925925927)"
06-01-2023 17:10:46.196453,"(3.6, 4.1, 4.053571428571429)","(7.5, 9.0, 8.92987012987013)","(14.0, 17.5, 16.875)","(2.8, 3.15, 3.1206896551724137)","(15.0, 19.5, 18.849397590361445)","(20.0, 29.0, 28.18918918918919)","(6.0, 7.6, 7.658064516129032)","(18.0, 24.0, 24.492063492063494)","(81.0, 130.0, 140.40816326530611)"
06-01-2023 17:10:47.490085,"(3.6, 4.1, 4.0553264604810995)","(7.5, 9.0, 8.945238095238096)","(14.0, 17.5, 17.181818181818183)","(2.8, 3.15, 3.1309734513274337)","(15.0, 19.5, 18.897260273972602)","(20.0, 29.0, 28.444444444444443)","(6.0, 7.8, 7.632911392405063)","(18.0, 25.0, 22.666666666666668)","(81.0, 160.0, 142.30769230769232)"
06-01-2023 17:10:48.831410,"(3.6, 4.0, 3.986111111111111)","(7.5, 9.0, 8.948780487804878)","(14.0, 18.0, 17.181818181818183)","(2.8, 3.2, 3.134259259259259)","(15.0, 19.5, 18.89072847682119)","(20.0, 29.0, 28.444444444444443)","(6.0, 8.0, 7.67027027027027)","(18.0, 23.0, 22.235294117647058)","(81.0, 160.0, 142.30769230769232)"
06-01-2023 17:10:50.048841,"(3.6, 4.0, 3.993220338983051)","(7.5, 9.0, 8.950588235294118)","(14.0, 18.0, 17.181818181818183)","(2.8, 3.15, 3.135126582278481)","(15.0, 19.5, 19.00537634408602)","(20.0, 29.0, 28.444444444444443)","(6.0, 7.8, 7.6499999999999995)","(18.0, 23.0, 22.285714285714285)","(81.0, 160.0, 143.27272727272728)"
06-01-2023 17:10:51.261152,"(3.6, 4.0, 3.98974358974359)","(7.5, 9.0, 8.981132075471699)","(14.0, 18.0, 17.181818181818183)","(2.8, 3.15, 3.1260162601626016)","(15.0, 19.5, 19.01578947368421)","(20.0, 29.0, 28.5)","(6.0, 7.8, 7.6499999999999995)","(18.0, 23.0, 22.375)","(81.0, 160.0, 143.27272727272728)"
06-01-2023 17:10:52.470680,"(3.6, 4.0, 3.980952380952381)","(7.5, 9.0, 8.981132075471699)","(14.0, 17.5, 17.25)","(2.8, 3.15, 3.13695652173913)","(15.0, 19.5, 18.9)","(20.0, 29.0, 28.8)","(6.0, 7.8, 7.67)","(18.0, 23.0, 22.444444444444443)","(81.0, 160.0, 141.6949152542373)"
06-01-2023 17:10:53.601211,"(3.6, 4.1, 3.946222222222222)","(7.5, 9.2, 8.947899159663866)","(14.0, 18.0, 17.727272727272727)","(2.8, 3.15, 3.13695652173913)","(15.0, 19.5, 18.9)","(20.0, 29.0, 28.857142857142858)","(6.0, 7.8, 7.754166666666666)","(18.0, 23.0, 22.642857142857142)","(81.0, 160.0, 142.0)"
06-01-2023 17:10:54.781080,"(3.6, 3.95, 3.931764705882353)","(7.5, 9.2, 9.015873015873016)","(14.0, 18.0, 17.4375)","(2.8, 3.15, 3.1198275862068967)","(16.0, 19.5, 18.983516483516482)","(20.0, 29.0, 28.857142857142858)","(6.5, 7.8, 7.7027777777777775)","(18.0, 23.0, 22.583333333333332)","(81.0, 160.0, 142.0)"
06-01-2023 17:10:55.980566,"(3.6, 3.95, 3.917708333333333)","(7.5, 9.2, 9.02686567164179)","(14.0, 18.0, 17.59090909090909)","(2.7, 3.15, 3.1297687861271677)","(16.0, 19.0, 18.99473684210526)","(20.0, 29.0, 28.875)","(6.5, 8.0, 7.742307692307692)","(18.0, 23.0, 22.642857142857142)","(81.0, 160.0, 142.0)"
06-01-2023 17:10:57.177286,"(3.6, 3.95, 3.9301282051282054)","(7.5, 9.2, 9.04109589041096)","(14.0, 18.0, 17.6)","(2.7, 3.15, 3.1298850574712644)","(16.0, 19.0, 18.99468085106383)","(20.0, 29.0, 28.875)","(6.5, 7.8, 7.743478260869565)","(18.0, 23.0, 22.764705882352942)","(81.0, 160.0, 142.0)"
06-01-2023 17:10:58.397061,"(3.6, 3.95, 3.9328125000000003)","(7.5, 9.2, 9.051282051282051)","(14.0, 18.0, 17.6)","(2.7, 3.15, 3.1300613496932517)","(16.0, 19.0, 19.03179190751445)","(20.0, 29.0, 28.857142857142858)","(6.5, 7.8, 7.770212765957447)","(18.0, 23.0, 22.764705882352942)","(81.0, 160.0, 142.0)"
06-01-2023 17:10:59.675400,"(3.6, 3.95, 3.9330188679245284)","(7.5, 9.2, 9.056756756756757)","(14.0, 18.0, 17.6)","(2.7, 3.15, 3.1295180722891565)","(16.0, 19.5, 19.059782608695652)","(20.0, 29.0, 28.818181818181817)","(6.5, 7.8, 7.770212765957447)","(18.0, 23.0, 22.875)","(81.0, 160.0, 142.0)"
06-01-2023 17:11:00.973265,"(3.6, 3.95, 3.9330188679245284)","(7.5, 9.2, 9.056756756756757)","(14.0, 18.0, 17.4375)","(2.7, 3.15, 3.125462962962963)","(16.0, 19.5, 19.06179775280899)","(20.0, 29.0, 28.5)","(6.5, 7.8, 7.6985507246376805)","(18.0, 23.0, 22.96153846153846)","(81.0, 160.0, 142.0)"
06-01-2023 17:11:02.271321,"(3.6, 3.95, 3.9350877192982456)","(7.5, 9.2, 9.025)","(14.0, 18.0, 17.41176470588235)","(2.7, 3.15, 3.0917857142857144)","(16.0, 19.5, 19.11881188118812)","(20.0, 29.0, 28.75)","(6.5, 8.0, 7.816129032258065)","(18.0, 23.0, 23.705882352941178)","(81.0, 160.0, 142.0)"
06-01-2023 17:11:03.471866,"(3.6, 4.0, 3.9525641025641027)","(7.5, 9.2, 9.025)","(14.0, 18.0, 17.41176470588235)","(2.7, 3.1, 3.093811074918567)","(16.0, 19.5, 19.107142857142858)","(20.0, 29.0, 28.75)","(6.5, 8.0, 7.812612612612613)","(18.0, 24.0, 23.705882352941178)","(81.0, 160.0, 142.0)"
06-01-2023 17:11:04.759489,"(3.6, 4.0, 3.955421686746988)","(7.5, 9.2, 8.995744680851065)","(14.0, 18.0, 17.142857142857142)","(2.7, 3.1, 3.0792045454545454)","(16.0, 19.5, 19.115044247787612)","(20.0, 29.0, 28.14814814814815)","(6.5, 8.0, 7.82280701754386)","(18.0, 24.0, 23.555555555555557)","(81.0, 160.0, 142.0)"
06-01-2023 17:11:05.952553,"(3.6, 3.95, 3.9415254237288138)","(7.5, 9.2, 9.035714285714285)","(14.0, 18.0, 17.571428571428573)","(2.7, 3.1, 3.098632218844985)","(16.0, 19.5, 19.115044247787612)","(20.0, 30.0, 28.133333333333333)","(6.5, 8.0, 7.819642857142857)","(18.0, 24.0, 23.555555555555557)","(81.0, 160.0, 142.0)"
06-01-2023 17:11:07.132136,"(3.6, 3.95, 3.9371794871794874)","(7.5, 9.2, 9.035714285714285)","(14.0, 18.0, 17.545454545454547)","(2.7, 3.1, 3.1112359550561797)","(16.0, 19.5, 19.110091743119266)","(20.0, 30.0, 28.38)","(6.5, 8.0, 7.642857142857142)","(18.0, 24.0, 24.0)","(81.0, 160.0, 142.3728813559322)"
06-01-2023 17:11:08.300295,"(3.6, 3.95, 3.94625)","(7.5, 9.2, 9.040740740740741)","(14.0, 18.0, 17.375)","(2.7, 3.15, 3.1112359550561797)","(16.0, 19.5, 19.110091743119266)","(20.0, 30.0, 28.38)","(6.5, 7.8, 7.654945054945055)","(18.0, 25.0, 23.666666666666668)","(81.0, 160.0, 142.3728813559322)"
06-01-2023 17:11:09.500378,"(3.6, 3.95, 3.94625)","(7.5, 9.2, 9.028)","(14.0, 18.0, 17.375)","(2.7, 3.15, 3.1353813559322035)","(16.0, 19.5, 19.25)","(20.0, 30.0, 28.693548387096776)","(6.5, 7.8, 7.63157894736842)","(18.0, 25.0, 23.933333333333334)","(81.0, 160.0, 142.3728813559322)"
06-01-2023 17:11:10.696763,"(3.6, 3.95, 3.9472727272727273)","(7.5, 9.0, 8.909333333333334)","(14.0, 18.0, 17.5)","(2.7, 3.15, 3.109259259259259)","(16.0, 19.5, 19.2)","(20.0, 30.0, 28.24)","(6.5, 7.8, 7.490322580645161)","(18.0, 25.0, 24.636363636363637)","(81.0, 160.0, 142.75862068965517)"
06-01-2023 17:11:11.879555,"(3.6, 4.0, 3.989830508474576)","(7.5, 9.2, 8.939534883720931)","(14.0, 18.0, 17.866666666666667)","(2.7, 3.15, 3.1032051282051283)","(16.0, 19.5, 19.2)","(20.0, 30.0, 28.20689655172414)","(6.5, 7.8, 7.487804878048781)","(18.0, 25.0, 24.4)","(81.0, 160.0, 142.75862068965517)"
06-01-2023 17:11:13.058063,"(3.6, 4.0, 3.9684782608695652)","(7.5, 9.2, 8.939534883720931)","(14.0, 18.0, 17.866666666666667)","(2.7, 3.15, 3.1075581395348837)","(16.0, 19.5, 19.0390625)","(20.0, 30.0, 28.24)","(6.5, 7.8, 7.533333333333333)","(18.0, 25.0, 23.5)","(81.0, 160.0, 134.13793103448276)"
06-01-2023 17:11:14.347600,"(3.5, 4.0, 3.9532258064516133)","(7.5, 9.2, 8.939534883720931)","(14.0, 18.0, 17.9)","(2.7, 3.15, 3.116071428571429)","(16.0, 19.5, 19.0390625)","(20.0, 30.0, 28.24)","(6.5, 7.6, 7.533333333333333)","(18.0, 25.0, 23.5)","(81.0, 160.0, 138.57142857142858)"
06-01-2023 17:11:15.625272,"(3.5, 4.0, 3.9532258064516133)","(7.5, 9.2, 8.939534883720931)","(14.0, 18.0, 17.9)","(2.7, 3.15, 3.111792452830189)","(16.0, 19.5, 19.106666666666666)","(20.0, 30.0, 28.24)","(6.5, 7.6, 7.54375)","(18.0, 25.0, 24.454545454545453)","(81.0, 160.0, 139.375)"
06-01-2023 17:11:16.792092,"(3.5, 3.95, 3.9423076923076925)","(7.5, 9.2, 9.022222222222222)","(14.0, 18.0, 17.91304347826087)","(2.7, 3.15, 3.1138392857142856)","(16.0, 19.5, 19.221698113207548)","(20.0, 30.0, 28.428571428571427)","(6.5, 7.6, 7.54)","(18.0, 25.0, 24.53846153846154)","(81.0, 160.0, 140.0)"
06-01-2023 17:11:17.928558,"(3.5, 3.95, 3.9431818181818183)","(7.5, 9.2, 9.052307692307693)","(14.0, 18.0, 17.92)","(2.7, 3.15, 3.1138392857142856)","(16.0, 19.5, 19.221698113207548)","(21.0, 30.0, 28.428571428571427)","(6.5, 7.8, 7.4990825688073395)","(18.0, 25.0, 24.53846153846154)","(81.0, 160.0, 140.0)"
06-01-2023 17:11:19.071711,"(3.5, 3.95, 3.942857142857143)","(7.5, 9.2, 9.025454545454545)","(14.0, 18.0, 17.82758620689655)","(2.7, 3.15, 3.1380434782608697)","(16.0, 19.5, 19.236607142857142)","(21.0, 30.0, 28.428571428571427)","(6.5, 7.8, 7.493457943925234)","(18.0, 25.0, 24.571428571428573)","(81.0, 160.0, 140.0)"
06-01-2023 17:11:20.293821,"(3.5, 3.95, 3.942857142857143)","(7.5, 9.2, 9.025454545454545)","(14.0, 18.0, 17.82758620689655)","(2.7, 3.15, 3.140677966101695)","(16.0, 19.5, 19.236607142857142)","(21.0, 30.0, 28.428571428571427)","(6.5, 7.8, 7.501818181818182)","(18.0, 25.0, 24.571428571428573)","(81.0, 160.0, 140.0)"
06-01-2023 17:11:21.544806,"(3.5, 3.95, 3.9441176470588237)","(7.5, 9.2, 9.063492063492063)","(14.0, 18.0, 17.807692307692307)","(2.7, 3.15, 3.141581632653061)","(16.0, 19.5, 19.236607142857142)","(21.0, 30.0, 28.533333333333335)","(6.5, 7.8, 7.551351351351351)","(18.0, 25.0, 24.571428571428573)","(81.0, 160.0, 140.0)"
06-01-2023 17:11:22.820397,"(3.5, 3.95, 3.9441176470588237)","(7.5, 9.2, 9.051724137931034)","(14.0, 18.0, 17.833333333333332)","(2.7, 3.15, 3.1463963963963963)","(16.0, 19.5, 19.236607142857142)","(21.0, 30.0, 28.428571428571427)","(6.5, 7.6, 7.504)","(18.0, 25.0, 24.571428571428573)","(81.0, 160.0, 136.36363636363637)"
06-01-2023 17:11:24.122737,"(3.5, 3.95, 3.942857142857143)","(7.5, 9.2, 9.051724137931034)","(14.0, 18.5, 17.6)","(2.7, 3.15, 3.1459183673469386)","(16.0, 19.5, 19.236607142857142)","(21.0, 30.0, 28.428571428571427)","(6.5, 7.6, 7.504)","(18.0, 25.0, 24.571428571428573)","(81.0, 160.0, 136.36363636363637)"
06-01-2023 17:11:25.413896,"(3.5, 3.95, 3.942857142857143)","(7.5, 9.2, 9.051724137931034)","(14.0, 18.5, 17.6)","(2.7, 3.15, 3.146153846153846)","(16.0, 19.5, 19.236607142857142)","(21.0, 30.0, 28.428571428571427)","(6.5, 7.6, 7.548571428571428)","(18.0, 25.0, 24.571428571428573)","(81.0, 160.0, 136.36363636363637)"
06-01-2023 17:11:26.761360,"(3.5, 3.95, 3.942857142857143)","(7.5, 9.2, 9.028)","(14.0, 18.5, 17.576923076923077)","(2.7, 3.15, 3.1457446808510636)","(16.0, 19.5, 19.236607142857142)","(21.0, 30.0, 28.428571428571427)","(6.5, 7.6, 7.45)","(18.0, 25.0, 24.470588235294116)","(81.0, 160.0, 136.5625)"
06-01-2023 17:11:28.083910,"(3.5, 3.95, 3.942857142857143)","(7.5, 9.2, 8.95072463768116)","(14.0, 18.5, 17.576923076923077)","(2.7, 3.15, 3.1455555555555557)","(16.0, 19.5, 19.092741935483872)","(21.0, 30.0, 28.428571428571427)","(6.5, 7.6, 7.488888888888889)","(18.0, 26.0, 24.470588235294116)","(81.0, 160.0, 138.75)"
06-01-2023 17:11:29.416951,"(3.5, 3.95, 3.9450000000000003)","(7.5, 9.2, 8.947058823529412)","(14.0, 18.5, 17.57894736842105)","(2.7, 3.15, 3.1276094276094275)","(16.0, 19.5, 19.1203007518797)","(21.0, 30.0, 28.428571428571427)","(6.5, 7.8, 7.466666666666667)","(18.0, 26.0, 24.470588235294116)","(81.0, 140.0, 138.75)"
06-01-2023 17:11:30.677094,"(3.5, 3.95, 3.9450000000000003)","(7.5, 9.2, 8.963934426229509)","(14.0, 18.5, 17.57894736842105)","(2.7, 3.2, 3.1272425249169435)","(16.0, 19.5, 19.1203007518797)","(21.0, 30.0, 28.428571428571427)","(6.5, 7.6, 7.44)","(18.0, 26.0, 24.470588235294116)","(81.0, 140.0, 138.0)"
06-01-2023 17:11:32.006831,"(3.5, 3.95, 3.9450000000000003)","(7.5, 9.2, 8.963934426229509)","(14.0, 18.5, 17.57894736842105)","(2.7, 3.2, 3.1272425249169435)","(16.0, 19.5, 19.1203007518797)","(21.0, 30.0, 28.428571428571427)","(6.5, 7.6, 7.433333333333334)","(18.0, 26.0, 24.375)","(81.0, 140.0, 136.66666666666666)"
06-01-2023 17:11:33.396401,"(3.5, 3.95, 3.9450000000000003)","(7.5, 9.2, 8.963934426229509)","(14.0, 18.5, 17.602564102564102)","(2.7, 3.2, 3.1293548387096775)","(16.0, 19.5, 19.12313432835821)","(21.0, 30.0, 28.482758620689655)","(6.5, 7.6, 7.463636363636364)","(18.0, 26.0, 24.470588235294116)","(81.0, 140.0, 138.57142857142858)"
06-01-2023 17:11:34.756252,"(3.5, 3.95, 3.94)","(7.5, 9.2, 8.978461538461538)","(14.0, 18.5, 17.602564102564102)","(2.7, 3.2, 3.1267558528428094)","(16.0, 19.5, 19.12313432835821)","(21.0, 30.0, 28.482758620689655)","(6.5, 7.6, 7.463636363636364)","(18.0, 26.0, 24.470588235294116)","(81.0, 150.0, 135.45454545454547)"
06-01-2023 17:11:36.134362,"(3.5, 3.95, 3.94)","(7.5, 9.2, 8.978461538461538)","(14.0, 18.5, 17.602564102564102)","(2.7, 3.2, 3.1267558528428094)","(16.0, 19.5, 19.12313432835821)","(21.0, 30.0, 28.482758620689655)","(6.5, 7.6, 7.45)","(18.0, 26.0, 24.470588235294116)","(81.0, 150.0, 136.66666666666666)"
06-01-2023 17:11:37.611260,"(3.5, 3.95, 3.9469465648854962)","(7.5, 9.2, 9.032558139534883)","(14.0, 18.5, 17.602564102564102)","(2.7, 3.2, 3.1306962025316456)","(16.0, 19.5, 19.12313432835821)","(21.0, 30.0, 28.482758620689655)","(6.5, 7.6, 7.392045454545455)","(18.0, 26.0, 24.7)","(81.0, 150.0, 136.66666666666666)"
06-01-2023 17:11:38.927064,"(3.5, 3.95, 3.9469465648854962)","(7.5, 9.2, 9.032558139534883)","(14.0, 18.5, 17.602564102564102)","(2.7, 3.2, 3.1270000000000002)","(16.0, 19.5, 19.12313432835821)","(21.0, 30.0, 28.482758620689655)","(6.5, 7.4, 7.583431952662721)","(18.0, 26.0, 24.266666666666666)","(81.0, 150.0, 136.66666666666666)"
06-01-2023 17:11:40.240868,"(3.5, 3.95, 3.9465517241379313)","(7.5, 9.2, 9.024390243902438)","(14.0, 18.5, 17.704545454545453)","(2.7, 3.2, 3.1315625000000002)","(16.0, 19.5, 19.134057971014492)","(21.0, 30.0, 28.625)","(6.5, 7.6, 7.588888888888889)","(18.0, 26.0, 24.555555555555557)","(81.0, 150.0, 136.66666666666666)"
06-01-2023 17:11:41.499088,"(3.5, 3.95, 3.947058823529412)","(7.5, 9.2, 9.056)","(14.0, 18.5, 17.704545454545453)","(2.7, 3.2, 3.1242214532871975)","(16.0, 19.5, 19.134057971014492)","(21.0, 30.0, 28.625)","(6.5, 7.6, 7.463636363636364)","(18.0, 26.0, 24.8)","(81.0, 150.0, 136.66666666666666)"
06-01-2023 17:11:42.749966,"(3.5, 3.95, 3.93974358974359)","(7.5, 9.2, 9.032558139534883)","(14.0, 18.5, 17.704545454545453)","(2.7, 3.2, 3.1267558528428094)","(16.0, 19.5, 19.134057971014492)","(21.0, 30.0, 28.580645161290324)","(6.5, 7.6, 7.463636363636364)","(18.0, 26.0, 24.285714285714285)","(81.0, 150.0, 136.66666666666666)"
06-01-2023 17:11:43.886014,"(3.5, 3.95, 3.93974358974359)","(7.5, 9.2, 9.051546391752577)","(14.0, 18.5, 17.704545454545453)","(2.7, 3.2, 3.1267558528428094)","(16.0, 19.5, 19.134057971014492)","(21.0, 30.0, 28.580645161290324)","(6.5, 7.6, 7.463636363636364)","(18.0, 26.0, 24.285714285714285)","(81.0, 150.0, 136.66666666666666)"
06-01-2023 17:11:44.970628,"(3.5, 3.95, 3.9421568627450982)","(7.5, 9.2, 9.051546391752577)","(14.0, 18.5, 17.704545454545453)","(2.7, 3.2, 3.1461165048543687)","(16.0, 19.5, 19.128676470588236)","(21.0, 30.0, 28.580645161290324)","(6.5, 7.6, 7.463636363636364)","(18.0, 26.0, 24.285714285714285)","(81.0, 150.0, 136.66666666666666)"
06-01-2023 17:11:46.145839,"(3.5, 3.95, 3.942)","(7.5, 9.2, 9.063333333333333)","(14.0, 18.5, 17.68918918918919)","(2.7, 3.15, 3.1461165048543687)","(16.0, 19.5, 19.16355140186916)","(21.0, 30.0, 28.580645161290324)","(6.5, 7.6, 7.463636363636364)","(18.0, 26.0, 24.285714285714285)","(81.0, 150.0, 136.66666666666666)"
06-01-2023 17:11:47.387988,"(3.5, 3.95, 3.9402439024390246)","(7.5, 9.2, 9.063333333333333)","(14.0, 18.5, 17.78125)","(2.7, 3.15, 3.1460655737704917)","(16.0, 19.5, 19.16355140186916)","(21.0, 30.0, 28.580645161290324)","(6.5, 7.6, 7.423529411764706)","(18.0, 26.0, 24.153846153846153)","(81.0, 150.0, 141.42857142857142)"
06-01-2023 17:11:48.682201,"(3.5, 3.95, 3.9402439024390246)","(7.5, 9.2, 9.063333333333333)","(14.0, 18.5, 17.841463414634145)","(2.7, 3.15, 3.1392857142857142)","(16.0, 19.5, 19.175675675675677)","(21.0, 30.0, 28.625)","(6.5, 7.6, 7.492857142857143)","(18.0, 26.0, 24.153846153846153)","(81.0, 150.0, 142.5)"
06-01-2023 17:11:49.958974,"(3.5, 3.95, 3.94344262295082)","(7.5, 9.2, 9.081159420289854)","(14.0, 18.5, 17.841463414634145)","(2.7, 3.15, 3.116730038022814)","(16.0, 19.5, 19.194915254237287)","(21.0, 30.0, 28.625)","(6.5, 7.6, 7.492857142857143)","(18.0, 26.0, 24.153846153846153)","(81.0, 150.0, 142.5)"
06-01-2023 17:11:51.228922,"(3.5, 3.95, 3.9448051948051948)","(7.5, 9.2, 9.081159420289854)","(14.0, 18.5, 17.841463414634145)","(2.7, 3.2, 3.1185873605947956)","(16.0, 19.5, 19.18548387096774)","(21.0, 30.0, 28.625)","(6.5, 7.6, 7.488888888888889)","(18.0, 26.0, 24.375)","(81.0, 150.0, 142.5)"
06-01-2023 17:11:52.562181,"(3.5, 3.95, 3.944029850746269)","(7.5, 9.2, 9.081159420289854)","(14.0, 18.5, 17.841463414634145)","(2.7, 3.2, 3.1185873605947956)","(16.0, 19.5, 19.18548387096774)","(21.0, 30.0, 28.625)","(6.5, 7.6, 7.488888888888889)","(18.0, 26.0, 24.375)","(81.0, 150.0, 144.54545454545453)"
06-01-2023 17:11:53.815655,"(3.5, 3.95, 3.944029850746269)","(7.5, 9.2, 9.081159420289854)","(14.0, 18.5, 17.841463414634145)","(2.7, 3.2, 3.1182835820895525)","(16.0, 19.5, 19.18548387096774)","(21.0, 30.0, 28.625)","(6.5, 7.6, 7.584615384615384)","(18.0, 26.0, 23.705882352941178)","(81.0, 150.0, 144.54545454545453)"
06-01-2023 17:11:55.098422,"(3.5, 3.95, 3.944029850746269)","(7.5, 9.2, 9.061016949152542)","(14.0, 18.5, 17.841463414634145)","(2.7, 3.2, 3.1124)","(16.0, 19.5, 19.18548387096774)","(21.0, 30.0, 28.555555555555557)","(6.5, 7.6, 7.588235294117647)","(18.0, 26.0, 23.8)","(81.0, 150.0, 144.54545454545453)"
06-01-2023 17:11:56.346258,"(3.5, 3.95, 3.944029850746269)","(7.5, 9.2, 9.06984126984127)","(14.0, 18.5, 17.681818181818183)","(2.7, 3.2, 3.114785992217899)","(16.0, 19.5, 19.188)","(21.0, 29.0, 28.57894736842105)","(6.5, 7.6, 7.59047619047619)","(18.0, 26.0, 24.625)","(81.0, 150.0, 145.0)"
06-01-2023 17:11:57.683833,"(3.5, 3.95, 3.944736842105263)","(7.5, 9.2, 9.0955223880597)","(14.0, 18.5, 17.742424242424242)","(2.7, 3.2, 3.084625)","(16.0, 19.5, 19.191056910569106)","(21.0, 29.0, 28.647058823529413)","(6.5, 7.6, 7.572413793103448)","(18.0, 26.0, 25.23076923076923)","(81.0, 150.0, 145.0)"
06-01-2023 17:11:59.082905,"(3.5, 4.0, 3.976470588235294)","(7.5, 9.2, 9.010810810810812)","(14.0, 18.5, 17.72222222222222)","(2.7, 3.1, 3.0924561403508775)","(16.0, 19.5, 19.191056910569106)","(21.0, 29.0, 28.647058823529413)","(6.5, 7.6, 7.657627118644068)","(18.0, 26.0, 25.2)","(81.0, 150.0, 145.0)"
06-01-2023 17:12:00.394689,"(3.5, 4.0, 3.9345794392523366)","(7.5, 9.2, 9.010810810810812)","(14.0, 18.5, 17.637931034482758)","(2.7, 3.1, 3.146153846153846)","(16.0, 19.5, 19.191056910569106)","(21.0, 29.0, 28.647058823529413)","(6.5, 7.8, 7.595121951219513)","(18.0, 26.0, 24.666666666666668)","(81.0, 150.0, 145.0)"
06-01-2023 17:12:01.776199,"(3.5, 4.0, 3.9209876543209874)","(7.5, 9.2, 9.010810810810812)","(14.0, 18.5, 17.637931034482758)","(2.7, 3.15, 3.1355828220858895)","(16.0, 19.5, 19.191056910569106)","(21.0, 29.0, 28.647058823529413)","(6.5, 7.8, 7.516666666666667)","(18.0, 26.0, 24.666666666666668)","(81.0, 150.0, 145.0)"
06-01-2023 17:12:03.211560,"(3.5, 4.0, 3.963888888888889)","(7.5, 9.0, 8.855238095238096)","(14.0, 18.5, 17.66)","(2.7, 3.15, 3.136392405063291)","(16.0, 19.5, 19.154545454545456)","(21.0, 29.0, 28.647058823529413)","(6.5, 7.6, 7.516666666666667)","(18.0, 26.0, 25.18918918918919)","(81.0, 150.0, 145.0)"
06-01-2023 17:12:04.558382,"(3.5, 4.0, 3.963888888888889)","(7.5, 9.0, 8.861818181818183)","(14.0, 18.5, 17.822580645161292)","(2.7, 3.15, 3.1404205607476636)","(16.0, 19.5, 19.169565217391305)","(21.0, 29.0, 28.7)","(6.5, 7.6, 7.543478260869565)","(18.0, 26.0, 24.75)","(81.0, 150.0, 145.0)"
06-01-2023 17:12:05.811803,"(3.5, 4.0, 3.9523076923076923)","(7.5, 9.0, 8.861818181818183)","(14.0, 18.5, 17.822580645161292)","(2.7, 3.15, 3.1361486486486485)","(16.0, 19.5, 19.169565217391305)","(21.0, 29.0, 28.7)","(6.5, 7.6, 7.543478260869565)","(18.0, 26.0, 25.09090909090909)","(81.0, 150.0, 145.0)"
06-01-2023 17:12:07.027679,"(3.5, 4.0, 3.9523076923076923)","(7.5, 9.0, 8.861818181818183)","(14.0, 18.5, 17.75)","(2.7, 3.15, 3.133984375)","(16.0, 19.5, 19.169565217391305)","(21.0, 29.0, 28.7)","(6.5, 7.6, 7.543478260869565)","(18.0, 26.0, 24.5)","(81.0, 150.0, 145.0)"
06-01-2023 17:12:08.373048,"(3.5, 4.0, 3.9523076923076923)","(7.5, 9.0, 8.858604651162791)","(14.0, 18.5, 17.71875)","(2.7, 3.15, 3.148936170212766)","(16.0, 19.5, 19.169565217391305)","(21.0, 29.0, 28.7)","(6.5, 7.6, 7.53)","(18.0, 26.0, 24.0)","(81.0, 150.0, 145.0)"
