,Sheza Tigeress,Friday Thirteenth,Curveball,Sals Last Blast,Kimchi,Kenny What,American Mandy,Sweet Sunshine,Sweet Rippin,Our Sweet Royale
10-01-2023 21:29:26.188432,"(11.0, 11.5, 11.071428571428571)","(101.0, 170.0, 138.0)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.2, 4.514285714285714)","(4.4, 5.9, 5.38)","(101.0, 200.0, 188.0)","(3.2, 4.3, 4.128125)","(101.0, 180.0, 151.66666666666666)","(21.0, 50.0, 37.5)","(4.0, 14.5, 12.44)"
10-01-2023 21:29:27.754380,"(11.0, 11.5, 10.9)","(101.0, 170.0, 138.0)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.2, 4.514285714285714)","(4.4, 5.9, 6.3)","(101.0, 200.0, 188.0)","(3.2, 4.3, 4.128125)","(101.0, 180.0, 145.0)","(21.0, 50.0, 37.5)","(4.0, 14.0, 12.475)"
10-01-2023 21:29:29.285931,"(11.0, 11.5, 10.9)","(101.0, 170.0, 138.0)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.2, 4.5)","(4.4, 6.8, 6.45)","(101.0, 200.0, 188.0)","(3.2, 4.3, 4.208333333333333)","(101.0, 170.0, 138.33333333333334)","(21.0, 50.0, 30.75)","(4.0, 13.0, 11.466666666666667)"
10-01-2023 21:29:30.921735,"(11.0, 11.5, 11.0)","(101.0, 170.0, 138.0)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.2, 4.633333333333334)","(4.4, 6.8, 6.05)","(101.0, 200.0, 188.0)","(3.2, 4.3, 4.05)","(101.0, 160.0, 138.33333333333334)","(21.0, 48.0, 31.0)","(4.0, 12.0, 10.633333333333333)"
10-01-2023 21:29:32.452763,"(11.0, 13.0, 10.75)","(101.0, 170.0, 130.0)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.1, 4.75)","(4.4, 6.6, 6.05)","(101.0, 200.0, 188.0)","(3.2, 4.3, 4.05)","(101.0, 160.0, 135.0)","(21.0, 46.0, 29.75)","(4.0, 11.0, 9.9)"
10-01-2023 21:29:34.528158,"(11.0, 13.0, 10.75)","(101.0, 170.0, 130.0)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.1, 4.75)","(4.4, 6.6, 6.05)","(101.0, 200.0, 188.0)","(3.2, 4.3, 4.05)","(101.0, 160.0, 181.66666666666669)","(21.0, 44.0, 35.0)","(4.0, 11.0, 9.625)"
10-01-2023 21:29:36.519884,"(11.0, 13.0, 9.6)","(101.0, 170.0, 103.33333333333334)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.2, 4.5)","(4.4, 6.8, 6.15)","(101.0, 200.0, 164.0)","(3.2, 4.3, 4.091666666666667)","(101.0, 210.0, 168.33333333333331)","(21.0, 38.0, 31.5)","(4.0, 11.0, 9.625)"
10-01-2023 21:29:38.102864,"(11.0, 13.0, 10.18)","(101.0, 170.0, 96.66666666666666)","(12.0, 14.5, 14.666666666666666)","(3.8, 5.2, 4.533333333333333)","(4.4, 6.8, 6.466666666666667)","(101.0, 200.0, 164.0)","(3.2, 4.3, 4.155263157894737)","(101.0, 210.0, 148.57142857142856)","(21.0, 38.0, 32.333333333333336)","(4.0, 11.0, 9.625)"
10-01-2023 21:29:39.567230,"(11.0, 12.5, 10.928571428571429)","(101.0, 170.0, 160.58823529411765)","(12.0, 15.5, 14.333333333333334)","(3.8, 5.2, 4.75)","(4.4, 7.0, 6.2)","(101.0, 200.0, 188.0)","(3.2, 4.3, 4.202941176470588)","(101.0, 200.0, 161.42857142857144)","(21.0, 36.0, 28.142857142857142)","(4.0, 11.0, 9.82)"
10-01-2023 21:29:40.995250,"(11.0, 12.0, 10.928571428571429)","(101.0, 170.0, 160.58823529411765)","(12.0, 15.0, 13.88888888888889)","(3.8, 5.1, 4.75)","(4.4, 6.6, 6.2)","(101.0, 200.0, 188.0)","(3.2, 4.3, 4.116666666666666)","(101.0, 170.0, 152.38095238095238)","(21.0, 36.0, 28.142857142857142)","(4.0, 10.5, 9.82)"
10-01-2023 21:29:42.391742,"(11.0, 12.0, 10.928571428571429)","(101.0, 170.0, 160.58823529411765)","(12.0, 15.0, 13.88888888888889)","(3.8, 5.1, 4.647058823529411)","(4.4, 6.6, 6.15)","(101.0, 200.0, 171.57894736842104)","(3.2, 4.3, 3.8000000000000003)","(101.0, 160.0, 145.18518518518516)","(21.0, 36.0, 30.333333333333332)","(4.0, 10.5, 9.541666666666666)"
10-01-2023 21:29:43.765055,"(11.0, 12.0, 11.795918367346939)","(101.0, 170.0, 148.94736842105263)","(12.0, 15.0, 13.3)","(3.8, 5.0, 4.696428571428572)","(4.4, 6.6, 6.32)","(101.0, 200.0, 166.66666666666666)","(3.2, 4.3, 3.9)","(101.0, 160.0, 135.0)","(21.0, 34.0, 30.333333333333332)","(4.0, 10.5, 9.64)"
10-01-2023 21:29:45.174078,"(11.0, 11.5, 10.785714285714286)","(101.0, 160.0, 147.0)","(12.0, 14.5, 13.1875)","(3.8, 4.9, 4.492307692307692)","(4.4, 6.8, 5.883333333333334)","(101.0, 190.0, 151.11111111111111)","(3.2, 4.3, 3.9)","(101.0, 150.0, 120.0)","(21.0, 34.0, 24.666666666666668)","(4.0, 10.0, 9.0)"
10-01-2023 21:29:46.973436,"(11.0, 11.5, 10.681818181818182)","(101.0, 160.0, 117.14285714285714)","(12.0, 14.5, 13.1875)","(3.8, 4.8, 4.376470588235294)","(4.4, 6.8, 6.25)","(101.0, 190.0, 160.0)","(3.2, 4.3, 4.12)","(101.0, 140.0, 108.75)","(21.0, 30.0, 23.77777777777778)","(4.0, 10.0, 8.857142857142858)"
10-01-2023 21:29:48.972013,"(11.0, 11.5, 10.681818181818182)","(101.0, 160.0, 117.14285714285714)","(12.0, 14.5, 13.1875)","(3.8, 4.8, 4.376470588235294)","(4.4, 6.8, 6.25)","(101.0, 180.0, 154.28571428571428)","(3.2, 4.3, 3.9699999999999998)","(101.0, 140.0, 115.0)","(21.0, 30.0, 23.77777777777778)","(4.0, 10.0, 8.857142857142858)"
10-01-2023 21:29:50.523524,"(11.0, 11.5, 11.41)","(101.0, 160.0, 117.14285714285714)","(12.0, 14.5, 13.375)","(3.8, 4.8, 4.492307692307692)","(4.4, 6.8, 6.25)","(101.0, 180.0, 154.28571428571428)","(3.2, 4.3, 3.9699999999999998)","(101.0, 140.0, 115.0)","(21.0, 30.0, 23.77777777777778)","(4.0, 10.0, 8.857142857142858)"
10-01-2023 21:29:52.008137,"(11.0, 11.5, 11.41)","(101.0, 160.0, 117.14285714285714)","(12.0, 14.5, 13.375)","(3.8, 4.8, 4.492307692307692)","(4.4, 6.8, 6.25)","(101.0, 180.0, 154.28571428571428)","(3.2, 4.3, 3.9699999999999998)","(101.0, 140.0, 115.0)","(21.0, 30.0, 23.77777777777778)","(4.0, 10.0, 8.857142857142858)"
10-01-2023 21:29:53.406323,"(11.0, 11.5, 11.41)","(101.0, 160.0, 117.14285714285714)","(12.0, 14.5, 13.375)","(3.8, 4.8, 4.492307692307692)","(4.4, 6.8, 6.25)","(101.0, 180.0, 154.28571428571428)","(3.2, 4.3, 4.075)","(101.0, 140.0, 115.0)","(21.0, 30.0, 23.77777777777778)","(4.0, 10.0, 9.2)"
10-01-2023 21:29:55.047127,"(11.0, 11.5, 11.41)","(101.0, 160.0, 115.0)","(12.0, 14.5, 13.375)","(3.8, 4.8, 4.492307692307692)","(4.4, 6.8, 6.25)","(101.0, 180.0, 154.28571428571428)","(3.2, 4.3, 4.075)","(101.0, 140.0, 115.0)","(21.0, 30.0, 23.77777777777778)","(4.0, 10.0, 9.2)"
10-01-2023 21:29:56.568306,"(11.0, 11.5, 11.41)","(101.0, 160.0, 115.0)","(12.0, 14.5, 13.375)","(3.8, 4.8, 4.492307692307692)","(4.4, 6.8, 6.25)","(101.0, 180.0, 154.28571428571428)","(3.2, 4.3, 4.075)","(101.0, 140.0, 115.0)","(21.0, 30.0, 23.77777777777778)","(4.0, 10.0, 9.0)"
10-01-2023 21:29:57.960040,"(11.0, 11.5, 11.41)","(101.0, 160.0, 115.0)","(12.0, 14.5, 13.375)","(3.8, 4.8, 4.492307692307692)","(4.4, 6.8, 6.25)","(101.0, 180.0, 154.28571428571428)","(3.2, 4.3, 4.042857142857143)","(101.0, 140.0, 115.0)","(21.0, 30.0, 23.77777777777778)","(4.0, 10.0, 9.0)"
10-01-2023 21:29:59.422292,"(11.0, 11.5, 11.41)","(101.0, 160.0, 115.0)","(12.0, 14.5, 13.375)","(3.8, 4.8, 4.492307692307692)","(4.4, 6.8, 6.25)","(101.0, 180.0, 154.28571428571428)","(3.2, 4.3, 4.1)","(101.0, 140.0, 115.0)","(21.0, 30.0, 23.77777777777778)","(4.0, 10.0, 9.0)"
10-01-2023 21:30:00.868191,"(11.0, 11.5, 11.41)","(101.0, 160.0, 115.0)","(12.0, 14.5, 13.375)","(3.8, 4.8, 4.492307692307692)","(4.4, 6.8, 6.25)","(101.0, 180.0, 154.28571428571428)","(3.2, 4.3, 4.123529411764705)","(101.0, 140.0, 115.0)","(21.0, 30.0, 23.77777777777778)","(4.0, 10.0, 9.0)"
10-01-2023 21:30:02.325640,"(11.0, 11.5, 11.41)","(101.0, 160.0, 115.0)","(12.0, 14.5, 13.375)","(3.8, 4.8, 4.492307692307692)","(4.4, 6.8, 6.25)","(101.0, 180.0, 154.28571428571428)","(3.2, 4.3, 4.123529411764705)","(101.0, 140.0, 115.0)","(21.0, 30.0, 23.25)","(4.0, 10.0, 9.0)"
10-01-2023 21:30:03.720426,"(11.0, 11.5, 11.361842105263158)","(101.0, 160.0, 115.0)","(12.0, 14.5, 13.375)","(3.8, 4.8, 4.530769230769231)","(4.4, 6.8, 6.0928571428571425)","(101.0, 180.0, 154.28571428571428)","(3.2, 4.3, 4.123529411764705)","(101.0, 140.0, 115.0)","(21.0, 30.0, 25.09090909090909)","(4.0, 10.0, 9.0)"
10-01-2023 21:30:05.149279,"(11.0, 11.5, 11.4375)","(101.0, 160.0, 115.0)","(12.0, 14.5, 13.375)","(3.8, 4.8, 4.530769230769231)","(4.4, 6.8, 6.0928571428571425)","(101.0, 180.0, 154.28571428571428)","(3.2, 4.3, 4.133333333333333)","(101.0, 140.0, 115.0)","(21.0, 30.0, 25.09090909090909)","(4.0, 10.0, 9.0)"
10-01-2023 21:30:06.570707,"(11.0, 11.5, 11.4375)","(101.0, 160.0, 115.0)","(12.0, 14.5, 13.375)","(3.8, 4.8, 4.530769230769231)","(4.4, 6.8, 6.0928571428571425)","(101.0, 180.0, 154.28571428571428)","(3.2, 4.3, 4.133333333333333)","(101.0, 140.0, 115.0)","(21.0, 30.0, 25.09090909090909)","(4.0, 10.0, 9.0)"
10-01-2023 21:30:08.003074,"(11.0, 11.5, 11.4375)","(101.0, 160.0, 115.0)","(12.0, 14.5, 13.375)","(3.8, 4.8, 4.542857142857143)","(4.4, 6.8, 6.0928571428571425)","(101.0, 180.0, 154.28571428571428)","(3.2, 4.3, 4.1)","(101.0, 140.0, 115.0)","(21.0, 30.0, 25.09090909090909)","(4.0, 10.0, 9.0)"
10-01-2023 21:30:09.415943,"(11.0, 11.5, 11.166666666666666)","(101.0, 160.0, 115.0)","(12.0, 14.5, 13.375)","(3.8, 4.8, 4.6000000000000005)","(4.4, 6.8, 6.0928571428571425)","(101.0, 180.0, 154.28571428571428)","(3.2, 4.3, 4.1)","(101.0, 140.0, 115.0)","(21.0, 30.0, 24.88888888888889)","(4.0, 10.0, 9.0)"
10-01-2023 21:30:10.905618,"(11.0, 11.5, 11.166666666666666)","(101.0, 160.0, 115.0)","(12.0, 14.5, 13.375)","(3.8, 4.7, 4.533333333333333)","(4.4, 6.8, 6.0928571428571425)","(101.0, 180.0, 154.28571428571428)","(3.2, 4.3, 4.1)","(101.0, 140.0, 115.0)","(21.0, 28.0, 22.4)","(4.0, 10.0, 9.0)"
10-01-2023 21:30:12.531403,"(11.0, 11.5, 11.285714285714286)","(101.0, 160.0, 115.0)","(12.0, 14.5, 13.375)","(3.8, 5.2, 4.342857142857143)","(4.4, 6.8, 6.0928571428571425)","(101.0, 180.0, 154.28571428571428)","(3.2, 4.3, 4.1)","(101.0, 140.0, 115.0)","(21.0, 28.0, 22.4)","(4.0, 10.0, 9.0)"
10-01-2023 21:30:14.321318,"(11.0, 11.5, 11.285714285714286)","(101.0, 160.0, 115.0)","(12.0, 14.5, 13.375)","(3.8, 5.2, 4.6)","(4.4, 6.8, 6.0928571428571425)","(101.0, 180.0, 154.28571428571428)","(3.2, 4.3, 4.1)","(101.0, 140.0, 115.0)","(21.0, 28.0, 22.4)","(4.0, 10.0, 9.0)"
10-01-2023 21:30:16.228239,"(11.0, 11.5, 11.285714285714286)","(101.0, 160.0, 115.0)","(12.0, 14.5, 13.375)","(3.8, 5.0, 4.333333333333334)","(4.4, 6.8, 6.05)","(101.0, 180.0, 154.28571428571428)","(3.2, 4.3, 4.1)","(101.0, 140.0, 115.0)","(21.0, 28.0, 22.4)","(4.0, 10.0, 9.0)"
10-01-2023 21:30:17.921727,"(10.0, 11.5, 11.285714285714286)","(101.0, 160.0, 115.0)","(12.0, 14.5, 13.375)","(3.9, 5.0, 4.333333333333334)","(4.4, 6.8, 6.0636363636363635)","(101.0, 180.0, 154.28571428571428)","(3.3, 4.3, 4.1)","(101.0, 140.0, 115.0)","(21.0, 28.0, 21.7)","(4.0, 10.0, 9.0)"
10-01-2023 21:30:19.558881,"(10.0, 11.5, 11.285714285714286)","(101.0, 160.0, 115.0)","(12.0, 14.5, 13.375)","(3.9, 5.0, 4.333333333333334)","(4.4, 6.8, 6.0636363636363635)","(101.0, 180.0, 154.28571428571428)","(3.3, 4.3, 3.8714285714285714)","(101.0, 140.0, 115.0)","(21.0, 25.0, 23.0)","(4.0, 10.0, 9.0)"
10-01-2023 21:30:21.185166,"(10.0, 11.5, 11.285714285714286)","(101.0, 160.0, 115.0)","(12.0, 14.5, 13.375)","(3.9, 5.0, 4.6)","(4.4, 6.8, 6.0636363636363635)","(101.0, 180.0, 154.28571428571428)","(3.3, 4.3, 3.785714285714286)","(101.0, 140.0, 115.0)","(21.0, 25.0, 23.0)","(4.0, 10.0, 9.0)"
10-01-2023 21:30:22.775527,"(10.0, 11.5, 11.285714285714286)","(101.0, 160.0, 115.0)","(12.0, 14.5, 13.375)","(3.9, 5.0, 4.6)","(4.4, 6.8, 6.1454545454545455)","(101.0, 180.0, 154.28571428571428)","(3.3, 4.3, 3.785714285714286)","(101.0, 140.0, 115.0)","(21.0, 25.0, 23.0)","(4.0, 10.0, 9.0)"
10-01-2023 21:30:24.468253,"(10.0, 11.5, 11.285714285714286)","(101.0, 160.0, 115.0)","(12.0, 14.5, 13.375)","(3.9, 5.0, 4.6)","(4.4, 6.8, 6.1454545454545455)","(101.0, 180.0, 154.28571428571428)","(3.3, 4.3, 3.785714285714286)","(101.0, 140.0, 115.0)","(21.0, 25.0, 23.0)","(4.0, 10.0, 9.0)"
10-01-2023 21:30:26.531231,"(10.0, 11.5, 11.285714285714286)","(101.0, 160.0, 115.0)","(12.0, 14.5, 13.375)","(3.9, 5.0, 4.5)","(4.4, 6.8, 6.1454545454545455)","(101.0, 180.0, 154.28571428571428)","(3.3, 4.3, 3.785714285714286)","(101.0, 140.0, 115.0)","(21.0, 25.0, 23.0)","(4.0, 10.0, 9.0)"
10-01-2023 21:30:28.576018,"(10.0, 11.5, 11.285714285714286)","(101.0, 160.0, 115.0)","(12.0, 14.5, 13.375)","(3.9, 5.0, 4.708333333333333)","(4.4, 6.8, 6.0636363636363635)","(101.0, 180.0, 144.0)","(3.3, 4.3, 3.7666666666666666)","(101.0, 140.0, 115.0)","(21.0, 25.0, 23.0)","(4.0, 10.0, 9.0)"
10-01-2023 21:30:30.306724,"(10.0, 11.5, 11.285714285714286)","(101.0, 160.0, 143.75)","(12.0, 14.5, 13.375)","(3.9, 5.0, 4.708333333333333)","(4.4, 6.8, 6.575)","(101.0, 180.0, 153.33333333333334)","(3.3, 4.3, 3.785714285714286)","(101.0, 140.0, 105.0)","(21.0, 25.0, 23.0)","(4.0, 10.0, 9.0)"
10-01-2023 21:30:31.907913,"(10.0, 11.5, 11.285714285714286)","(101.0, 150.0, 105.0)","(12.0, 14.5, 13.375)","(3.9, 5.0, 4.708333333333333)","(4.4, 6.8, 5.955555555555556)","(101.0, 160.0, 131.42857142857142)","(3.3, 4.3, 3.7666666666666666)","(101.0, 120.0, 98.57142857142857)","(21.0, 25.0, 24.333333333333332)","(4.0, 10.0, 9.0)"
10-01-2023 21:30:33.646961,"(10.0, 11.5, 11.285714285714286)","(101.0, 140.0, 105.0)","(12.0, 14.5, 13.375)","(3.9, 5.0, 4.708333333333333)","(4.4, 6.4, 5.955555555555556)","(101.0, 160.0, 136.0)","(3.3, 4.3, 3.7666666666666666)","(101.0, 120.0, 102.0)","(21.0, 25.0, 24.333333333333332)","(4.0, 10.0, 9.0)"
10-01-2023 21:30:35.394588,"(10.0, 11.5, 11.285714285714286)","(101.0, 140.0, 115.0)","(12.0, 14.5, 13.375)","(3.9, 5.0, 4.708333333333333)","(4.4, 6.4, 6.0)","(101.0, 160.0, 136.0)","(3.3, 4.3, 3.8666666666666667)","(101.0, 120.0, 108.75)","(21.0, 25.0, 24.333333333333332)","(4.0, 10.0, 9.0)"
10-01-2023 21:30:37.067458,"(10.0, 11.5, 11.285714285714286)","(101.0, 130.0, 108.57142857142857)","(12.0, 14.5, 13.375)","(3.9, 5.0, 4.708333333333333)","(4.4, 6.4, 6.0)","(101.0, 160.0, 136.0)","(3.3, 4.3, 3.75)","(101.0, 120.0, 105.0)","(21.0, 25.0, 24.333333333333332)","(4.0, 10.0, 9.0)"
10-01-2023 21:30:39.046157,"(10.0, 11.5, 13.333333333333334)","(101.0, 130.0, 115.0)","(12.0, 14.5, 13.714285714285714)","(3.9, 5.0, 4.533333333333333)","(4.4, 6.4, 5.9625)","(101.0, 160.0, 170.0)","(3.3, 3.95, 3.7750000000000004)","(101.0, 220.0, 157.5)","(21.0, 65.0, 27.285714285714285)","(4.0, 14.5, 10.225000000000001)"
10-01-2023 21:30:40.907195,"(10.0, 14.5, 12.235294117647058)","(101.0, 130.0, 115.0)","(12.0, 15.5, 13.555555555555555)","(3.9, 5.2, 4.5)","(4.4, 6.4, 5.9625)","(101.0, 220.0, 170.0)","(3.3, 3.95, 3.85)","(101.0, 220.0, 157.5)","(21.0, 65.0, 25.0)","(4.0, 14.5, 10.9)"
10-01-2023 21:30:42.524659,"(10.0, 14.0, 11.857142857142858)","(101.0, 130.0, 173.33333333333331)","(12.0, 15.5, 13.928571428571429)","(3.9, 5.0, 4.7)","(4.4, 6.4, 6.0)","(101.0, 220.0, 165.0)","(3.3, 3.95, 3.812)","(101.0, 220.0, 152.5)","(21.0, 65.0, 35.5)","(4.0, 13.0, 10.4)"
10-01-2023 21:30:44.149101,"(10.0, 13.0, 11.8)","(101.0, 210.0, 133.33333333333334)","(12.0, 15.0, 13.928571428571429)","(3.9, 5.0, 4.65)","(4.4, 6.4, 6.0)","(101.0, 210.0, 160.0)","(3.3, 4.1, 3.8724999999999996)","(101.0, 210.0, 147.5)","(21.0, 50.0, 27.25)","(4.0, 12.0, 9.4)"
10-01-2023 21:30:45.759170,"(10.0, 13.0, 11.8)","(101.0, 200.0, 140.0)","(12.0, 15.0, 13.928571428571429)","(3.9, 4.9, 4.483333333333333)","(4.4, 6.4, 5.9625)","(101.0, 200.0, 160.0)","(3.3, 4.1, 3.9694444444444446)","(101.0, 200.0, 147.5)","(21.0, 46.0, 31.5)","(4.0, 12.5, 11.8)"
10-01-2023 21:30:47.579780,"(10.0, 13.0, 11.8)","(101.0, 180.0, 140.0)","(12.0, 15.0, 14.0625)","(3.9, 4.9, 4.483333333333333)","(4.4, 6.4, 6.025)","(101.0, 200.0, 160.0)","(3.3, 4.0, 3.725)","(101.0, 190.0, 152.0)","(21.0, 40.0, 38.480000000000004)","(4.0, 12.0, 11.533333333333333)"
10-01-2023 21:30:49.247327,"(10.0, 13.0, 11.8)","(101.0, 160.0, 130.0)","(12.0, 15.0, 13.875)","(3.9, 4.9, 4.483333333333333)","(4.4, 6.4, 6.025)","(101.0, 200.0, 160.0)","(3.3, 3.95, 3.725)","(101.0, 190.0, 173.75)","(21.0, 40.0, 34.8)","(4.0, 12.0, 10.6)"
10-01-2023 21:30:50.901020,"(10.0, 13.0, 11.8)","(101.0, 200.0, 152.0)","(12.0, 15.0, 13.875)","(3.9, 4.9, 4.483333333333333)","(4.4, 6.4, 6.025)","(101.0, 200.0, 188.0)","(3.3, 3.95, 3.725)","(101.0, 200.0, 173.75)","(21.0, 38.0, 33.2)","(4.0, 12.0, 10.6)"
10-01-2023 21:30:52.725782,"(10.0, 13.0, 11.8)","(101.0, 190.0, 152.0)","(12.0, 15.0, 14.166666666666666)","(3.9, 4.9, 4.4714285714285715)","(4.4, 6.4, 6.025)","(101.0, 200.0, 188.0)","(3.3, 3.95, 3.725)","(101.0, 200.0, 165.0)","(21.0, 36.0, 32.18181818181818)","(4.0, 12.0, 10.6)"
10-01-2023 21:30:54.571709,"(10.0, 13.0, 11.615384615384615)","(101.0, 190.0, 140.0)","(12.0, 15.5, 14.0)","(3.9, 4.9, 4.218181818181819)","(4.4, 6.4, 7.325)","(101.0, 200.0, 160.0)","(3.3, 3.95, 3.7727272727272725)","(101.0, 190.0, 126.66666666666667)","(21.0, 32.0, 29.0)","(4.0, 12.0, 10.6)"
10-01-2023 21:30:56.217930,"(10.0, 13.0, 10.532051282051283)","(101.0, 180.0, 135.0)","(12.0, 15.0, 14.0)","(3.9, 4.9, 4.2555555555555555)","(4.4, 7.4, 7.0)","(101.0, 200.0, 160.0)","(3.3, 4.1, 3.585714285714286)","(101.0, 180.0, 137.5)","(21.0, 29.0, 27.333333333333332)","(4.0, 12.0, 10.916666666666668)"
10-01-2023 21:30:57.835071,"(10.0, 11.0, 10.53048780487805)","(101.0, 170.0, 135.0)","(12.0, 15.0, 14.0)","(3.9, 4.7, 4.430769230769231)","(4.4, 7.4, 6.44)","(101.0, 200.0, 160.0)","(3.3, 4.1, 3.585714285714286)","(101.0, 180.0, 137.5)","(21.0, 29.0, 26.666666666666668)","(4.0, 12.0, 10.916666666666668)"
10-01-2023 21:30:59.439610,"(10.0, 11.0, 10.363636363636363)","(101.0, 170.0, 135.0)","(12.0, 15.0, 14.0)","(3.9, 4.7, 4.430769230769231)","(4.4, 7.4, 6.44)","(101.0, 200.0, 160.0)","(3.3, 4.1, 3.8428571428571425)","(101.0, 180.0, 137.5)","(21.0, 28.0, 27.2)","(4.0, 12.0, 10.916666666666668)"
10-01-2023 21:31:01.386976,"(10.0, 11.0, 10.363636363636363)","(101.0, 170.0, 136.66666666666666)","(12.0, 15.0, 14.166666666666666)","(3.9, 4.7, 4.430769230769231)","(4.4, 7.4, 6.44)","(101.0, 200.0, 160.0)","(3.3, 4.1, 3.7727272727272725)","(101.0, 200.0, 165.0)","(21.0, 34.0, 28.0)","(4.0, 12.0, 10.916666666666668)"
10-01-2023 21:31:03.346727,"(10.0, 11.0, 10.35483870967742)","(101.0, 210.0, 166.66666666666669)","(12.0, 15.5, 14.0)","(3.9, 4.7, 4.430769230769231)","(4.4, 7.4, 6.44)","(101.0, 200.0, 160.0)","(3.3, 4.1, 3.7874999999999996)","(101.0, 210.0, 168.33333333333331)","(21.0, 32.0, 28.5)","(4.0, 12.0, 10.916666666666668)"
10-01-2023 21:31:05.205783,"(10.0, 11.0, 10.363636363636363)","(101.0, 200.0, 150.0)","(12.0, 15.0, 14.0)","(3.9, 4.7, 4.916666666666666)","(4.4, 7.4, 6.485714285714286)","(101.0, 200.0, 160.0)","(3.3, 3.65, 3.4625)","(101.0, 190.0, 140.0)","(21.0, 34.0, 28.6)","(4.0, 12.0, 10.666666666666668)"
10-01-2023 21:31:06.865507,"(10.0, 11.0, 10.266666666666667)","(101.0, 200.0, 145.0)","(12.0, 15.0, 14.0)","(3.9, 5.1, 4.8)","(4.4, 7.2, 6.485714285714286)","(101.0, 200.0, 160.0)","(3.3, 3.65, 3.4666666666666663)","(101.0, 190.0, 135.0)","(21.0, 34.0, 28.6)","(4.0, 12.0, 10.846153846153847)"
10-01-2023 21:31:08.668577,"(10.0, 11.0, 10.25925925925926)","(101.0, 190.0, 142.5)","(12.0, 15.0, 14.0)","(3.9, 5.2, 4.533333333333333)","(4.4, 7.2, 6.314285714285714)","(101.0, 200.0, 180.0)","(3.3, 4.3, 3.8333333333333335)","(101.0, 180.0, 157.5)","(21.0, 34.0, 28.5)","(4.0, 12.0, 10.846153846153847)"
10-01-2023 21:31:10.633711,"(10.0, 11.0, 9.085106382978724)","(101.0, 190.0, 145.0)","(12.0, 15.0, 14.166666666666666)","(3.9, 5.2, 4.4)","(4.4, 7.0, 6.314285714285714)","(101.0, 200.0, 180.0)","(3.3, 4.2, 4.295652173913044)","(101.0, 180.0, 150.0)","(21.0, 34.0, 28.6)","(4.0, 12.0, 10.846153846153847)"
10-01-2023 21:31:12.245915,"(10.0, 10.0, 9.085106382978724)","(101.0, 190.0, 145.0)","(12.0, 15.5, 13.833333333333334)","(3.9, 5.2, 4.4)","(4.4, 7.0, 6.314285714285714)","(101.0, 200.0, 180.0)","(3.3, 4.4, 3.9)","(101.0, 180.0, 183.33333333333331)","(21.0, 34.0, 35.0)","(4.0, 12.0, 10.846153846153847)"
10-01-2023 21:31:14.076557,"(10.0, 10.0, 9.100000000000001)","(101.0, 190.0, 145.0)","(12.0, 15.5, 14.0)","(3.9, 5.2, 4.4)","(4.4, 7.0, 6.314285714285714)","(101.0, 200.0, 180.0)","(3.3, 4.3, 3.9999999999999996)","(101.0, 220.0, 176.66666666666669)","(21.0, 40.0, 35.0)","(4.0, 12.0, 10.846153846153847)"
10-01-2023 21:31:15.592475,"(10.0, 9.4, 9.22857142857143)","(101.0, 190.0, 145.0)","(12.0, 15.0, 14.0)","(3.9, 5.2, 4.4)","(4.4, 7.0, 6.223529411764706)","(101.0, 200.0, 180.0)","(3.3, 4.1, 3.96)","(101.0, 220.0, 176.66666666666669)","(21.0, 40.0, 36.333333333333336)","(4.0, 12.0, 10.846153846153847)"
10-01-2023 21:31:17.128482,"(10.0, 9.4, 9.100000000000001)","(101.0, 190.0, 140.0)","(12.0, 15.0, 13.928571428571429)","(3.9, 5.2, 4.319999999999999)","(4.4, 7.0, 6.223529411764706)","(101.0, 200.0, 180.0)","(3.3, 4.4, 3.4363636363636365)","(101.0, 220.0, 141.0)","(21.0, 38.0, 32.0)","(4.0, 12.0, 10.846153846153847)"
10-01-2023 21:31:18.567663,"(10.0, 9.4, 9.100000000000001)","(101.0, 180.0, 135.0)","(12.0, 15.0, 13.928571428571429)","(3.9, 5.2, 4.3)","(4.4, 7.0, 6.223529411764706)","(101.0, 200.0, 180.0)","(3.3, 4.3, 3.7750000000000004)","(101.0, 210.0, 130.0)","(21.0, 38.0, 32.666666666666664)","(4.0, 12.0, 10.846153846153847)"
10-01-2023 21:31:19.980703,"(10.0, 9.4, 9.100000000000001)","(101.0, 170.0, 135.0)","(12.0, 15.0, 13.928571428571429)","(3.9, 5.2, 4.3)","(4.4, 7.0, 6.223529411764706)","(101.0, 200.0, 182.5)","(3.3, 4.2, 3.4916666666666667)","(101.0, 200.0, 130.0)","(21.0, 36.0, 33.0)","(4.0, 12.0, 11.222222222222221)"
