,Goldngalaxy,Mata Ole Le Afa,Sheza Adda,Times Tickin,Last Mini Minor,Brooklyn Mai Tai
07-12-2022 13:41:22.542059,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 36.4)","(91.0, 170.0, 150.0)","(31.0, 55.0, 42.5)","(9.0, 12.5, 11.5)"
07-12-2022 13:41:23.872340,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 37.0)","(91.0, 170.0, 150.0)","(31.0, 55.0, 42.5)","(9.0, 12.5, 10.65)"
07-12-2022 13:41:25.205126,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 37.0)","(91.0, 170.0, 146.66666666666666)","(31.0, 55.0, 42.5)","(9.0, 12.5, 10.65)"
07-12-2022 13:41:26.500919,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 37.0)","(91.0, 170.0, 146.66666666666666)","(31.0, 55.0, 42.5)","(9.0, 12.5, 10.65)"
07-12-2022 13:41:27.871376,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 37.0)","(91.0, 170.0, 146.66666666666666)","(31.0, 55.0, 42.5)","(9.0, 12.5, 10.65)"
07-12-2022 13:41:29.148212,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 36.4)","(91.0, 170.0, 146.66666666666666)","(31.0, 55.0, 42.5)","(9.0, 12.5, 11.5)"
07-12-2022 13:41:30.340991,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.5)","(91.0, 170.0, 150.0)","(31.0, 55.0, 42.5)","(9.0, 12.5, 11.916666666666668)"
07-12-2022 13:41:31.610679,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 36.4)","(91.0, 170.0, 150.0)","(31.0, 55.0, 42.5)","(9.0, 12.5, 11.916666666666668)"
07-12-2022 13:41:33.059745,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 37.0)","(91.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 10.65)"
07-12-2022 13:41:34.345408,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 37.0)","(91.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 10.65)"
07-12-2022 13:41:35.464713,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 37.0)","(91.0, 170.0, 123.33333333333333)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 10.65)"
07-12-2022 13:41:36.574436,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 37.0)","(91.0, 170.0, 148.57142857142856)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 10.65)"
07-12-2022 13:41:37.668798,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 37.0)","(91.0, 170.0, 148.57142857142856)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.5)"
07-12-2022 13:41:38.766607,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.5)","(91.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 10.85)"
07-12-2022 13:41:39.968728,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 39.45454545454545)","(91.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 10.85)"
07-12-2022 13:41:41.131947,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.5)","(91.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 10.85)"
07-12-2022 13:41:42.198487,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.5)","(91.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 10.85)"
07-12-2022 13:41:43.365668,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.5)","(91.0, 170.0, 146.66666666666666)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 10.85)"
07-12-2022 13:41:44.395640,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 36.8)","(91.0, 170.0, 161.66666666666669)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 10.85)"
07-12-2022 13:41:45.487733,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 36.8)","(91.0, 170.0, 161.66666666666669)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 10.85)"
07-12-2022 13:41:46.743355,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.75)","(91.0, 170.0, 161.66666666666669)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 10.85)"
07-12-2022 13:41:47.822225,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.75)","(91.0, 170.0, 161.66666666666669)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 10.85)"
07-12-2022 13:41:48.875724,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 36.8)","(91.0, 170.0, 146.66666666666666)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 10.85)"
07-12-2022 13:41:50.002809,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 36.8)","(91.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.557142857142857)"
07-12-2022 13:41:51.189967,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 37.666666666666664)","(91.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.557142857142857)"
07-12-2022 13:41:52.468091,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 37.666666666666664)","(91.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.557142857142857)"
07-12-2022 13:41:53.845087,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 37.666666666666664)","(91.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.557142857142857)"
07-12-2022 13:41:55.341864,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 37.666666666666664)","(91.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.557142857142857)"
07-12-2022 13:41:56.604091,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 37.2)","(91.0, 170.0, 146.66666666666666)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.557142857142857)"
07-12-2022 13:41:58.031449,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 39.33333333333333)","(91.0, 170.0, 152.85714285714286)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.557142857142857)"
07-12-2022 13:41:59.386290,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.0)","(91.0, 170.0, 156.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.557142857142857)"
07-12-2022 13:42:00.739590,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.0)","(91.0, 170.0, 156.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.557142857142857)"
07-12-2022 13:42:01.996261,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.0)","(91.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.614285714285714)"
07-12-2022 13:42:03.249998,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.0)","(91.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.983333333333334)"
07-12-2022 13:42:04.509862,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.0)","(91.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.614285714285714)"
07-12-2022 13:42:05.627042,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.0)","(91.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 10.85)"
07-12-2022 13:42:06.859008,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.0)","(91.0, 170.0, 146.66666666666666)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.588888888888889)"
07-12-2022 13:42:08.414540,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.0)","(91.0, 170.0, 146.66666666666666)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.588888888888889)"
07-12-2022 13:42:09.842777,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.0)","(91.0, 170.0, 146.66666666666666)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 10.65)"
07-12-2022 13:42:11.361007,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.0)","(91.0, 170.0, 146.66666666666666)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 10.65)"
07-12-2022 13:42:12.720530,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.0)","(91.0, 170.0, 146.66666666666666)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 10.65)"
07-12-2022 13:42:14.073339,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.0)","(91.0, 170.0, 146.66666666666666)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 10.65)"
07-12-2022 13:42:15.299131,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.0)","(91.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 10.65)"
07-12-2022 13:42:16.624377,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.0)","(91.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.5)"
07-12-2022 13:42:17.882383,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.0)","(91.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.5)"
07-12-2022 13:42:19.134531,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.0)","(91.0, 170.0, 146.66666666666666)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.525)"
07-12-2022 13:42:20.348144,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.0)","(91.0, 170.0, 146.66666666666666)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.525)"
07-12-2022 13:42:21.638320,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.0)","(91.0, 170.0, 146.66666666666666)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 10.65)"
07-12-2022 13:42:22.836971,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.0)","(91.0, 170.0, 146.66666666666666)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 10.65)"
07-12-2022 13:42:24.042238,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.0)","(91.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.442857142857143)"
07-12-2022 13:42:25.218117,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 38.0)","(91.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.442857142857143)"
07-12-2022 13:42:26.434278,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 34.0)","(91.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.442857142857143)"
07-12-2022 13:42:27.599097,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 34.0)","(91.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.442857142857143)"
07-12-2022 13:42:28.808897,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 34.0)","(91.0, 170.0, 146.66666666666666)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.02)"
07-12-2022 13:42:30.056094,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 34.0)","(91.0, 170.0, 146.66666666666666)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.02)"
07-12-2022 13:42:31.453972,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 34.0)","(91.0, 170.0, 146.66666666666666)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.02)"
07-12-2022 13:42:32.706741,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(26.0, 42.0, 34.0)","(91.0, 170.0, 152.85714285714286)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.02)"
07-12-2022 13:42:34.041782,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(31.0, 42.0, 34.0)","(101.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.02)"
07-12-2022 13:42:35.155903,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(31.0, 42.0, 34.0)","(101.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.02)"
07-12-2022 13:42:36.181753,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(31.0, 42.0, 34.0)","(101.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.02)"
07-12-2022 13:42:37.333861,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(31.0, 42.0, 34.0)","(101.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.02)"
07-12-2022 13:42:38.475702,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(31.0, 42.0, 34.0)","(101.0, 170.0, 146.66666666666666)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.02)"
07-12-2022 13:42:39.503452,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(31.0, 42.0, 34.0)","(101.0, 170.0, 146.66666666666666)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.02)"
07-12-2022 13:42:40.721643,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(31.0, 42.0, 34.0)","(101.0, 170.0, 152.85714285714286)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.02)"
07-12-2022 13:42:41.813795,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(31.0, 42.0, 34.0)","(101.0, 170.0, 160.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.02)"
07-12-2022 13:42:42.814835,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(31.0, 42.0, 34.0)","(101.0, 170.0, 160.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.02)"
07-12-2022 13:42:43.900252,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(31.0, 42.0, 34.0)","(101.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.02)"
07-12-2022 13:42:44.958790,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.145)","(31.0, 42.0, 34.0)","(101.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.02)"
07-12-2022 13:42:45.950767,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.1759999999999997)","(31.0, 42.0, 34.0)","(101.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 11.02)"
07-12-2022 13:42:47.289330,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.1133333333333333)","(31.0, 42.0, 34.0)","(101.0, 170.0, 150.0)","(31.0, 55.0, 47.333333333333336)","(9.0, 12.5, 10.94)"
07-12-2022 13:42:48.555917,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.1133333333333333)","(31.0, 42.0, 34.0)","(101.0, 170.0, 150.0)","(31.0, 55.0, 52.7)","(9.0, 12.5, 11.5)"
07-12-2022 13:42:49.751744,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.1133333333333333)","(31.0, 42.0, 34.0)","(101.0, 170.0, 146.66666666666666)","(31.0, 55.0, 49.0)","(9.0, 12.5, 11.916666666666668)"
07-12-2022 13:42:50.885892,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.23)","(31.0, 42.0, 34.0)","(101.0, 170.0, 146.66666666666666)","(31.0, 55.0, 47.4)","(9.0, 12.5, 11.5)"
07-12-2022 13:42:51.979787,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.2377777777777776)","(31.0, 42.0, 36.0)","(101.0, 170.0, 152.85714285714286)","(31.0, 55.0, 47.4)","(9.0, 12.5, 9.766666666666667)"
07-12-2022 13:42:53.026506,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.2377777777777776)","(31.0, 40.0, 35.0)","(101.0, 170.0, 152.85714285714286)","(31.0, 55.0, 47.4)","(9.0, 12.5, 11.475)"
07-12-2022 13:42:54.079952,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.2675)","(31.0, 38.0, 32.666666666666664)","(101.0, 170.0, 150.0)","(31.0, 55.0, 47.4)","(9.0, 12.5, 10.55)"
07-12-2022 13:42:55.232518,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.2563636363636363)","(31.0, 38.0, 32.666666666666664)","(101.0, 170.0, 150.0)","(31.0, 55.0, 50.14285714285714)","(9.0, 12.5, 11.02)"
07-12-2022 13:42:56.477580,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.2563636363636363)","(31.0, 38.0, 32.666666666666664)","(101.0, 170.0, 150.0)","(31.0, 55.0, 50.14285714285714)","(9.0, 12.5, 11.02)"
07-12-2022 13:42:57.691965,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.2399999999999998)","(31.0, 38.0, 32.666666666666664)","(101.0, 170.0, 150.0)","(31.0, 55.0, 49.57142857142857)","(9.0, 12.5, 11.02)"
07-12-2022 13:42:58.811253,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.14)","(31.0, 38.0, 32.666666666666664)","(101.0, 170.0, 150.0)","(31.0, 55.0, 49.57142857142857)","(9.0, 12.5, 11.883333333333333)"
07-12-2022 13:42:59.967993,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.1799999999999997)","(31.0, 38.0, 32.666666666666664)","(101.0, 170.0, 150.0)","(31.0, 55.0, 49.57142857142857)","(9.0, 12.5, 11.883333333333333)"
07-12-2022 13:43:01.169908,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.1799999999999997)","(31.0, 38.0, 32.666666666666664)","(101.0, 170.0, 150.0)","(31.0, 55.0, 50.14285714285714)","(9.0, 12.5, 11.5)"
07-12-2022 13:43:02.303846,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.1799999999999997)","(31.0, 38.0, 32.666666666666664)","(101.0, 170.0, 150.0)","(31.0, 55.0, 50.14285714285714)","(9.0, 12.5, 12.131578947368421)"
07-12-2022 13:43:03.335287,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.1799999999999997)","(31.0, 38.0, 32.666666666666664)","(101.0, 170.0, 150.0)","(31.0, 55.0, 50.0)","(9.0, 12.5, 11.18)"
07-12-2022 13:43:04.380429,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.1799999999999997)","(31.0, 38.0, 32.666666666666664)","(101.0, 170.0, 146.66666666666666)","(31.0, 55.0, 50.0)","(9.0, 12.5, 11.675)"
07-12-2022 13:43:05.602289,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.1799999999999997)","(31.0, 38.0, 32.666666666666664)","(101.0, 170.0, 146.66666666666666)","(31.0, 55.0, 43.666666666666664)","(9.0, 12.5, 11.4)"
07-12-2022 13:43:06.787864,"(2.1, 2.7, 2.5933333333333333)","(1.7, 2.3, 2.1799999999999997)","(31.0, 38.0, 32.666666666666664)","(101.0, 170.0, 146.66666666666666)","(31.0, 55.0, 43.666666666666664)","(9.0, 12.5, 11.4)"
07-12-2022 13:43:07.966662,"(2.1, 2.66, 2.56)","(1.7, 2.3, 2.285333333333333)","(31.0, 38.0, 32.666666666666664)","(101.0, 170.0, 155.71428571428572)","(31.0, 55.0, 43.666666666666664)","(9.0, 12.5, 11.4)"
07-12-2022 13:43:09.095251,"(2.1, 2.66, 2.56)","(1.7, 2.3, 2.2266666666666666)","(31.0, 38.0, 32.666666666666664)","(101.0, 170.0, 155.71428571428572)","(31.0, 55.0, 50.75)","(9.0, 12.5, 11.4)"
07-12-2022 13:43:10.222215,"(2.1, 2.66, 2.56)","(1.7, 2.3, 2.2333333333333334)","(31.0, 38.0, 32.666666666666664)","(101.0, 170.0, 160.0)","(31.0, 55.0, 50.0)","(9.0, 12.5, 11.4)"
07-12-2022 13:43:11.430556,"(2.1, 2.66, 2.56)","(1.7, 2.3, 2.2714285714285714)","(31.0, 38.0, 32.666666666666664)","(101.0, 170.0, 160.0)","(31.0, 55.0, 50.0)","(9.0, 12.5, 11.4)"
07-12-2022 13:43:12.494363,"(2.1, 2.66, 2.56)","(1.7, 2.3, 2.273333333333333)","(31.0, 38.0, 32.666666666666664)","(101.0, 170.0, 150.0)","(31.0, 55.0, 50.0)","(9.0, 12.5, 11.4)"
07-12-2022 13:43:13.581972,"(2.1, 2.66, 2.56)","(1.7, 2.3, 2.2485714285714287)","(31.0, 38.0, 32.666666666666664)","(101.0, 170.0, 150.0)","(31.0, 55.0, 50.0)","(9.0, 12.5, 11.4)"
07-12-2022 13:43:14.688700,"(2.1, 2.66, 2.56)","(1.7, 2.3, 2.1933333333333334)","(31.0, 38.0, 36.0)","(101.0, 170.0, 146.66666666666666)","(31.0, 55.0, 50.0)","(9.0, 12.5, 11.4)"
07-12-2022 13:43:15.924809,"(2.1, 2.66, 2.56)","(1.7, 2.3, 2.1933333333333334)","(31.0, 38.0, 35.5)","(101.0, 170.0, 146.66666666666666)","(31.0, 55.0, 51.90909090909091)","(9.0, 12.5, 11.4)"
07-12-2022 13:43:17.097845,"(2.1, 2.66, 2.564)","(1.7, 2.3, 2.1933333333333334)","(31.0, 38.0, 35.75)","(101.0, 170.0, 150.0)","(31.0, 55.0, 49.333333333333336)","(9.0, 12.5, 11.4)"
07-12-2022 13:43:18.321493,"(2.1, 2.66, 2.564)","(1.7, 2.3, 2.18)","(31.0, 38.0, 35.75)","(101.0, 170.0, 150.0)","(31.0, 55.0, 49.333333333333336)","(9.0, 12.5, 11.4)"
07-12-2022 13:43:19.299348,"(2.1, 2.66, 2.564)","(1.7, 2.3, 2.18)","(31.0, 38.0, 35.75)","(101.0, 170.0, 150.0)","(31.0, 55.0, 49.333333333333336)","(9.0, 12.5, 11.4)"
07-12-2022 13:43:20.548916,"(2.1, 2.66, 2.564)","(1.7, 2.3, 2.272307692307692)","(31.0, 38.0, 35.5)","(101.0, 170.0, 146.66666666666666)","(31.0, 55.0, 49.8)","(9.0, 12.5, 11.633333333333333)"
07-12-2022 13:43:21.981235,"(2.1, 2.66, 2.564)","(1.7, 2.3, 2.255)","(31.0, 38.0, 35.5)","(101.0, 170.0, 146.66666666666666)","(31.0, 55.0, 49.8)","(9.0, 12.5, 11.442857142857143)"
07-12-2022 13:43:23.096111,"(2.1, 2.66, 2.564)","(1.7, 2.3, 2.255)","(31.0, 38.0, 34.4)","(101.0, 170.0, 152.85714285714286)","(31.0, 55.0, 52.27272727272727)","(9.0, 12.5, 11.442857142857143)"
07-12-2022 13:43:24.473620,"(2.1, 2.66, 2.564)","(1.7, 2.3, 2.284)","(31.0, 38.0, 34.4)","(101.0, 170.0, 150.0)","(31.0, 55.0, 50.0)","(9.0, 12.5, 11.883333333333333)"
07-12-2022 13:43:25.546960,"(2.1, 2.66, 2.564)","(1.7, 2.3, 2.284)","(31.0, 38.0, 34.4)","(101.0, 170.0, 150.0)","(31.0, 55.0, 50.0)","(9.0, 12.5, 11.5)"
07-12-2022 13:43:26.773217,"(2.1, 2.66, 2.564)","(1.7, 2.3, 2.2649999999999997)","(31.0, 38.0, 31.333333333333332)","(81.0, 170.0, 150.0)","(31.0, 55.0, 51.285714285714285)","(8.5, 12.5, 11.5)"
07-12-2022 13:43:27.986441,"(2.1, 2.66, 2.564)","(1.7, 2.3, 2.2649999999999997)","(31.0, 38.0, 31.333333333333332)","(81.0, 170.0, 150.0)","(31.0, 55.0, 51.285714285714285)","(8.5, 12.5, 11.18)"
07-12-2022 13:43:29.027223,"(2.1, 2.66, 2.564)","(1.7, 2.3, 2.2649999999999997)","(31.0, 38.0, 31.333333333333332)","(81.0, 170.0, 150.0)","(31.0, 55.0, 51.285714285714285)","(8.5, 12.5, 11.18)"
07-12-2022 13:43:30.130774,"(2.1, 2.66, 2.564)","(1.7, 2.3, 2.2649999999999997)","(31.0, 38.0, 31.333333333333332)","(81.0, 170.0, 146.66666666666666)","(31.0, 55.0, 49.57142857142857)","(8.5, 12.5, 11.18)"
07-12-2022 13:43:31.181196,"(2.1, 2.64, 2.551111111111111)","(1.7, 2.3, 2.2066666666666666)","(31.0, 38.0, 31.333333333333332)","(81.0, 170.0, 146.66666666666666)","(31.0, 55.0, 49.57142857142857)","(8.5, 12.5, 11.18)"
07-12-2022 13:43:32.220708,"(2.1, 2.64, 2.551111111111111)","(1.7, 2.3, 2.2066666666666666)","(31.0, 38.0, 31.333333333333332)","(81.0, 170.0, 146.66666666666666)","(31.0, 55.0, 49.57142857142857)","(8.5, 12.5, 10.45)"
07-12-2022 13:43:33.336445,"(2.1, 2.64, 2.551111111111111)","(1.7, 2.3, 2.2066666666666666)","(31.0, 38.0, 31.333333333333332)","(81.0, 170.0, 152.85714285714286)","(31.0, 55.0, 50.14285714285714)","(8.5, 12.5, 10.45)"
