,Hillbilly Lass,Gazers Lane,Jasper Bale,Atomic Flea,Salience,Aston Delight,Reiko Clooney,Mr Fitty
09-01-2023 13:43:19.191568,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:43:20.504770,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:43:21.793687,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:43:23.047976,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:43:24.262531,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:43:25.521555,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:43:26.756764,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:43:27.955711,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:43:29.052855,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:43:30.232483,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:43:31.278605,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:43:32.343787,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:43:33.384307,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:43:34.520887,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:43:35.605622,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:43:36.753957,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:43:37.907613,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:43:39.012520,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:43:40.144056,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:43:41.336530,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:43:42.426836,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:43:43.465620,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:43:44.532514,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:43:45.641995,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 8.38)","(31.0, 100.0, 44.72727272727273)","(12.0, 26.0, 20.727272727272727)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.85)"
09-01-2023 13:43:46.688065,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 9.92)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 20.727272727272727)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.85)"
09-01-2023 13:43:47.981480,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 9.92)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 20.727272727272727)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.85)"
09-01-2023 13:43:49.106792,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 9.92)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 20.727272727272727)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.85)"
09-01-2023 13:43:50.255544,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 9.92)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 20.727272727272727)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.85)"
09-01-2023 13:43:51.361683,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.98125)","(6.5, 13.0, 9.92)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 20.727272727272727)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.85)"
09-01-2023 13:43:52.573732,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.7250000000000005)","(6.5, 13.0, 9.92)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 22.77777777777778)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.85)"
09-01-2023 13:43:53.750593,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.7250000000000005)","(6.5, 13.0, 9.92)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 22.77777777777778)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.85)"
09-01-2023 13:43:54.812579,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.7250000000000005)","(6.5, 13.0, 9.92)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 22.77777777777778)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.85)"
09-01-2023 13:43:55.903010,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.7250000000000005)","(6.5, 13.0, 9.92)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 22.77777777777778)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.85)"
09-01-2023 13:43:57.016563,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.7250000000000005)","(6.5, 13.0, 9.92)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 22.77777777777778)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.85)"
09-01-2023 13:43:58.100160,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.7250000000000005)","(6.5, 13.0, 9.92)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 22.77777777777778)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.85)"
09-01-2023 13:43:59.168718,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.7250000000000005)","(6.5, 13.0, 9.92)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 22.77777777777778)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.85)"
09-01-2023 13:44:00.323850,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.7250000000000005)","(6.5, 13.0, 9.92)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 22.77777777777778)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.85)"
09-01-2023 13:44:01.407877,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.7250000000000005)","(6.5, 13.0, 9.92)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 22.77777777777778)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.85)"
09-01-2023 13:44:02.476554,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.8, 5.7250000000000005)","(6.5, 13.0, 9.92)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 22.77777777777778)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.85)"
09-01-2023 13:44:03.558621,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 9.92)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 22.77777777777778)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.85)"
09-01-2023 13:44:04.591195,"(3.1, 5.9, 4.4375)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 9.92)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 22.77777777777778)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.85)"
09-01-2023 13:44:05.636706,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 9.92)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 22.77777777777778)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.85)"
09-01-2023 13:44:06.653871,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 9.92)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 20.727272727272727)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.85)"
09-01-2023 13:44:07.687162,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 9.92)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 20.727272727272727)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.85)"
09-01-2023 13:44:08.715315,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 9.92)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 20.727272727272727)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.85)"
09-01-2023 13:44:09.784165,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 9.92)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 20.727272727272727)","(4.4, 6.4, 5.800000000000001)","(6.0, 10.0, 9.57)","(6.5, 12.0, 8.85)"
09-01-2023 13:44:10.848110,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 9.92)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 20.727272727272727)","(4.4, 6.4, 5.5)","(6.0, 10.0, 9.21)","(6.5, 12.0, 8.1)"
09-01-2023 13:44:11.908635,"(3.1, 5.7, 5.482352941176471)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.66)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 20.727272727272727)","(4.4, 6.0, 5.015384615384615)","(6.0, 9.6, 9.054545454545455)","(6.5, 12.0, 8.1)"
09-01-2023 13:44:12.966820,"(3.1, 5.8, 5.570588235294117)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.66)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 18.285714285714285)","(4.4, 6.2, 5.015384615384615)","(6.0, 9.8, 9.21)","(6.5, 12.0, 8.9)"
09-01-2023 13:44:13.968967,"(3.1, 5.8, 5.5588235294117645)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.66)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 18.285714285714285)","(4.4, 6.2, 5.015384615384615)","(6.0, 9.6, 8.796)","(6.5, 11.0, 9.285714285714285)"
09-01-2023 13:44:14.966469,"(3.1, 5.8, 5.646153846153846)","(5.0, 8.6, 7.333333333333333)","(6.5, 13.0, 9.181818181818182)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 21.090909090909093)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 8.796)","(6.5, 11.0, 9.285714285714285)"
09-01-2023 13:44:15.967360,"(3.1, 5.8, 5.242857142857143)","(5.0, 8.6, 7.12)","(6.5, 13.0, 9.181818181818182)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.800000000000001)","(6.0, 10.0, 8.796)","(6.5, 11.0, 9.285714285714285)"
09-01-2023 13:44:16.993751,"(3.1, 5.8, 5.576470588235294)","(5.0, 8.6, 7.12)","(6.5, 13.0, 9.181818181818182)","(31.0, 100.0, 47.63636363636364)","(12.0, 26.0, 18.285714285714285)","(4.4, 6.2, 5.015384615384615)","(6.0, 10.0, 8.796)","(6.5, 11.0, 9.285714285714285)"
09-01-2023 13:44:18.047240,"(3.1, 5.8, 5.576470588235294)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 9.181818181818182)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.75)","(4.4, 6.2, 5.015384615384615)","(6.0, 10.0, 8.796)","(6.5, 11.0, 9.285714285714285)"
09-01-2023 13:44:19.137052,"(3.1, 5.8, 5.576470588235294)","(5.0, 8.6, 7.485714285714286)","(6.5, 14.0, 9.545454545454545)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 8.796)","(6.5, 11.0, 9.285714285714285)"
09-01-2023 13:44:20.234806,"(3.1, 5.8, 5.183333333333334)","(5.0, 8.6, 7.12)","(6.5, 14.0, 9.545454545454545)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.800000000000001)","(6.0, 10.0, 8.796)","(6.5, 11.0, 9.285714285714285)"
09-01-2023 13:44:21.342238,"(3.1, 5.8, 5.588235294117647)","(5.0, 8.6, 7.12)","(6.5, 14.0, 9.545454545454545)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.800000000000001)","(6.0, 10.0, 8.796)","(6.5, 11.0, 9.285714285714285)"
09-01-2023 13:44:22.420877,"(3.1, 5.8, 5.588235294117647)","(5.0, 8.6, 7.12)","(6.5, 14.0, 9.545454545454545)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 5.015384615384615)","(6.0, 10.0, 8.796)","(6.5, 11.0, 9.285714285714285)"
09-01-2023 13:44:23.524723,"(3.1, 5.8, 5.242857142857143)","(5.0, 8.6, 7.485714285714286)","(6.5, 14.0, 9.545454545454545)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 5.015384615384615)","(6.0, 10.0, 8.796)","(6.5, 11.0, 8.538461538461538)"
09-01-2023 13:44:24.647853,"(3.1, 5.8, 5.507692307692308)","(5.0, 8.6, 7.485714285714286)","(6.5, 14.0, 9.545454545454545)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 8.796)","(6.5, 12.0, 8.538461538461538)"
09-01-2023 13:44:25.816852,"(3.1, 5.8, 5.588888888888889)","(5.0, 8.6, 7.333333333333333)","(6.5, 14.0, 9.545454545454545)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 8.796)","(6.5, 12.0, 8.538461538461538)"
09-01-2023 13:44:26.998742,"(3.1, 5.8, 5.588888888888889)","(5.0, 8.6, 7.333333333333333)","(6.5, 14.0, 9.545454545454545)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 8.796)","(6.5, 12.0, 8.538461538461538)"
09-01-2023 13:44:28.108323,"(3.1, 5.8, 5.588888888888889)","(5.0, 8.6, 7.333333333333333)","(6.5, 14.0, 9.545454545454545)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 8.796)","(6.5, 12.0, 8.538461538461538)"
09-01-2023 13:44:29.209586,"(3.1, 5.8, 5.588888888888889)","(5.0, 8.6, 7.333333333333333)","(6.5, 14.0, 9.545454545454545)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 8.796)","(6.5, 12.0, 8.538461538461538)"
09-01-2023 13:44:30.349957,"(3.1, 5.8, 5.588888888888889)","(5.0, 8.6, 7.333333333333333)","(6.5, 14.0, 9.545454545454545)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 8.796)","(6.5, 12.0, 8.538461538461538)"
09-01-2023 13:44:31.454235,"(3.1, 5.8, 5.588888888888889)","(5.0, 8.6, 7.333333333333333)","(6.5, 14.0, 9.545454545454545)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 8.796)","(6.5, 12.0, 8.538461538461538)"
09-01-2023 13:44:32.579656,"(3.1, 5.8, 5.588888888888889)","(5.0, 8.6, 7.333333333333333)","(6.5, 14.0, 9.545454545454545)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 8.796)","(6.5, 12.0, 8.538461538461538)"
09-01-2023 13:44:33.754507,"(3.1, 5.8, 5.588888888888889)","(5.0, 8.6, 7.333333333333333)","(6.5, 14.0, 9.545454545454545)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 8.796)","(6.5, 12.0, 8.538461538461538)"
09-01-2023 13:44:34.869131,"(3.1, 5.8, 5.588888888888889)","(5.0, 8.6, 7.333333333333333)","(6.5, 14.0, 9.545454545454545)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 8.796)","(6.5, 12.0, 8.538461538461538)"
09-01-2023 13:44:36.016213,"(3.1, 5.8, 5.588888888888889)","(5.0, 8.6, 7.333333333333333)","(6.5, 14.0, 9.545454545454545)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 8.796)","(6.5, 12.0, 8.538461538461538)"
09-01-2023 13:44:37.096890,"(3.1, 5.8, 5.588888888888889)","(5.0, 8.6, 7.333333333333333)","(6.5, 14.0, 9.545454545454545)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 8.796)","(6.5, 12.0, 8.538461538461538)"
09-01-2023 13:44:38.219038,"(3.1, 5.8, 5.588888888888889)","(5.0, 8.6, 7.333333333333333)","(6.5, 14.0, 9.363636363636363)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 7.976470588235294)","(6.5, 12.0, 8.538461538461538)"
09-01-2023 13:44:39.356400,"(3.1, 5.8, 5.523076923076923)","(5.0, 8.6, 7.333333333333333)","(6.5, 13.5, 9.363636363636363)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 7.976470588235294)","(6.5, 12.0, 8.538461538461538)"
09-01-2023 13:44:40.421851,"(3.1, 5.8, 5.523076923076923)","(5.0, 8.6, 7.333333333333333)","(6.5, 13.5, 9.363636363636363)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 7.976470588235294)","(6.5, 12.0, 8.538461538461538)"
09-01-2023 13:44:41.539511,"(3.1, 5.8, 5.523076923076923)","(5.0, 8.6, 7.333333333333333)","(6.5, 13.5, 9.363636363636363)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 7.976470588235294)","(6.5, 12.0, 8.538461538461538)"
09-01-2023 13:44:42.684495,"(3.1, 5.8, 5.233333333333333)","(5.0, 8.6, 7.333333333333333)","(6.5, 13.5, 9.363636363636363)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 7.976470588235294)","(6.5, 12.0, 8.538461538461538)"
09-01-2023 13:44:43.787647,"(3.1, 5.8, 5.233333333333333)","(5.0, 8.6, 7.333333333333333)","(6.5, 13.5, 9.363636363636363)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 7.976470588235294)","(6.5, 12.0, 8.538461538461538)"
09-01-2023 13:44:44.852138,"(3.1, 5.8, 5.233333333333333)","(5.0, 8.6, 7.333333333333333)","(6.5, 13.5, 9.363636363636363)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 7.976470588235294)","(6.5, 12.0, 8.538461538461538)"
09-01-2023 13:44:45.974454,"(3.1, 5.8, 5.233333333333333)","(5.0, 8.2, 7.066666666666666)","(6.5, 13.5, 9.363636363636363)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 7.976470588235294)","(6.5, 12.0, 8.538461538461538)"
09-01-2023 13:44:47.106174,"(3.1, 5.8, 5.233333333333333)","(5.0, 8.6, 7.333333333333333)","(6.5, 13.5, 9.363636363636363)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 7.976470588235294)","(6.5, 12.0, 8.538461538461538)"
09-01-2023 13:44:48.193581,"(3.1, 5.8, 5.233333333333333)","(5.0, 8.4, 6.4)","(6.5, 13.5, 9.363636363636363)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 7.976470588235294)","(6.5, 12.0, 8.538461538461538)"
09-01-2023 13:44:49.359104,"(3.1, 5.8, 5.233333333333333)","(5.0, 8.4, 6.4)","(6.5, 13.5, 9.363636363636363)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 7.976470588235294)","(6.5, 12.0, 8.538461538461538)"
09-01-2023 13:44:50.431208,"(3.1, 5.8, 5.233333333333333)","(5.0, 8.4, 6.4)","(6.5, 13.5, 9.363636363636363)","(31.0, 100.0, 56.30769230769231)","(12.0, 26.0, 18.57142857142857)","(4.4, 6.2, 4.863636363636363)","(6.0, 10.0, 7.976470588235294)","(6.5, 12.0, 8.538461538461538)"
