,Dont Tell Benji,Mac Cruz,Spellman,Aston Senator,Hey Tootle,Aston Zabbar,Kumani Sapphire
09-01-2023 15:17:29.632179,"(10.0, 24.0, 23.043478260869566)","(11.0, 14.5, 13.973684210526315)","(7.5, 26.0, 25.97142857142857)","(5.5, 6.8, 6.47741935483871)","(3.1, 3.45, 3.375)","(2.8, 3.3, 3.1451612903225805)","(10.0, 17.0, 14.571428571428571)"
09-01-2023 15:17:30.777405,"(10.0, 24.0, 23.043478260869566)","(11.0, 14.5, 13.973684210526315)","(7.5, 26.0, 25.97142857142857)","(5.5, 6.8, 6.442857142857143)","(3.1, 3.45, 3.3535714285714286)","(2.8, 3.3, 3.1451612903225805)","(10.0, 17.0, 14.571428571428571)"
09-01-2023 15:17:31.998643,"(10.0, 24.0, 23.4)","(11.0, 14.5, 13.973684210526315)","(7.5, 26.0, 25.97142857142857)","(5.5, 6.8, 6.442857142857143)","(3.1, 3.45, 3.3535714285714286)","(2.8, 3.3, 3.1451612903225805)","(10.0, 17.0, 14.571428571428571)"
09-01-2023 15:17:33.182330,"(10.0, 24.0, 23.294117647058822)","(11.0, 14.5, 13.973684210526315)","(7.5, 26.0, 25.97142857142857)","(5.5, 6.8, 6.425)","(3.1, 3.45, 3.3535714285714286)","(2.8, 3.3, 3.1214285714285714)","(10.0, 17.0, 14.571428571428571)"
09-01-2023 15:17:34.358360,"(10.0, 24.0, 23.142857142857142)","(11.0, 14.5, 13.433333333333334)","(7.5, 26.0, 25.944444444444443)","(5.5, 6.8, 6.47)","(3.1, 3.45, 3.3535714285714286)","(2.8, 3.25, 3.1214285714285714)","(10.0, 17.0, 14.342857142857143)"
09-01-2023 15:17:35.619875,"(10.0, 24.0, 23.181818181818183)","(11.0, 13.5, 13.433333333333334)","(7.5, 26.0, 25.944444444444443)","(5.5, 6.8, 6.266666666666667)","(3.1, 3.45, 3.3535714285714286)","(2.8, 3.25, 3.1375)","(10.0, 17.0, 14.342857142857143)"
09-01-2023 15:17:36.839212,"(10.0, 24.0, 23.181818181818183)","(11.0, 13.5, 13.433333333333334)","(7.5, 26.0, 25.944444444444443)","(5.5, 6.6, 6.1240000000000006)","(3.1, 3.45, 3.3535714285714286)","(2.8, 3.25, 3.1214285714285714)","(10.0, 17.0, 14.342857142857143)"
09-01-2023 15:17:38.081567,"(10.0, 24.0, 23.181818181818183)","(11.0, 13.5, 13.433333333333334)","(7.5, 26.0, 25.944444444444443)","(5.5, 6.6, 5.973684210526316)","(3.1, 3.45, 3.3535714285714286)","(2.8, 3.25, 3.161764705882353)","(10.0, 17.0, 14.342857142857143)"
09-01-2023 15:17:39.324463,"(10.0, 24.0, 23.181818181818183)","(11.0, 13.5, 13.117647058823529)","(7.5, 26.0, 25.94736842105263)","(5.5, 6.6, 5.973684210526316)","(3.1, 3.45, 3.3535714285714286)","(2.8, 3.25, 3.1456521739130436)","(10.0, 17.0, 14.342857142857143)"
09-01-2023 15:17:40.520858,"(10.0, 24.0, 23.1)","(11.0, 14.0, 13.117647058823529)","(7.5, 26.0, 25.94736842105263)","(5.5, 6.6, 5.973684210526316)","(3.1, 3.45, 3.3535714285714286)","(2.8, 3.25, 3.17)","(10.0, 17.0, 14.342857142857143)"
09-01-2023 15:17:41.658060,"(10.0, 24.0, 23.5)","(11.0, 14.0, 13.117647058823529)","(7.5, 26.0, 25.94736842105263)","(5.5, 6.6, 5.973684210526316)","(3.1, 3.45, 3.3535714285714286)","(2.8, 3.25, 3.17)","(10.0, 17.0, 14.342857142857143)"
09-01-2023 15:17:42.788447,"(10.0, 24.0, 23.5)","(11.0, 13.5, 13.166666666666666)","(9.0, 26.0, 25.95)","(5.5, 6.6, 5.973684210526316)","(3.1, 3.45, 3.3535714285714286)","(2.7, 3.25, 3.17)","(10.0, 17.0, 14.342857142857143)"
09-01-2023 15:17:43.939695,"(10.0, 26.0, 23.6)","(11.0, 13.5, 13.166666666666666)","(9.0, 26.0, 25.95)","(5.5, 6.6, 5.973684210526316)","(3.1, 3.45, 3.3535714285714286)","(2.7, 3.25, 3.17)","(10.0, 17.0, 14.342857142857143)"
09-01-2023 15:17:45.234885,"(10.0, 26.0, 23.6)","(11.0, 13.5, 12.924242424242424)","(9.0, 26.0, 26.727272727272727)","(5.5, 6.6, 5.973684210526316)","(3.1, 3.45, 3.3535714285714286)","(2.7, 3.25, 3.17)","(10.0, 17.0, 14.342857142857143)"
09-01-2023 15:17:46.467158,"(10.0, 26.0, 23.6)","(11.0, 13.5, 12.924242424242424)","(10.0, 27.0, 26.727272727272727)","(5.0, 6.6, 5.973684210526316)","(3.0, 3.45, 3.3535714285714286)","(2.7, 3.25, 3.17)","(10.0, 17.0, 14.342857142857143)"
09-01-2023 15:17:47.718942,"(10.0, 26.0, 23.6)","(11.0, 13.5, 12.924242424242424)","(10.0, 27.0, 26.727272727272727)","(5.0, 6.6, 5.973684210526316)","(3.0, 3.45, 3.3535714285714286)","(2.7, 3.25, 3.17)","(10.0, 17.0, 14.342857142857143)"
09-01-2023 15:17:49.191904,"(10.0, 26.0, 23.6)","(11.0, 13.5, 12.924242424242424)","(10.0, 27.0, 26.727272727272727)","(5.0, 6.6, 5.973684210526316)","(3.0, 3.45, 3.3535714285714286)","(2.7, 3.25, 3.17)","(10.0, 17.0, 14.342857142857143)"
09-01-2023 15:17:50.523709,"(10.0, 26.0, 23.6)","(11.0, 13.5, 12.924242424242424)","(10.0, 27.0, 26.714285714285715)","(5.0, 6.6, 5.987500000000001)","(3.0, 3.45, 3.3535714285714286)","(2.7, 3.25, 3.17)","(10.0, 17.0, 14.342857142857143)"
09-01-2023 15:17:51.849899,"(10.0, 26.0, 23.6)","(11.0, 13.5, 12.924242424242424)","(10.0, 27.0, 26.714285714285715)","(5.0, 6.6, 6.11)","(3.0, 3.45, 3.3535714285714286)","(2.7, 3.25, 3.17)","(10.0, 17.0, 14.342857142857143)"
09-01-2023 15:17:53.267222,"(10.0, 26.0, 23.375)","(11.0, 13.5, 12.982758620689655)","(10.0, 27.0, 26.428571428571427)","(5.0, 6.6, 5.987500000000001)","(3.0, 3.45, 3.3535714285714286)","(2.7, 3.25, 3.17)","(10.0, 17.0, 14.342857142857143)"
09-01-2023 15:17:54.754011,"(10.0, 26.0, 23.666666666666668)","(11.0, 13.5, 13.045454545454545)","(10.0, 27.0, 26.428571428571427)","(5.0, 6.6, 6.416666666666667)","(3.0, 3.45, 3.290909090909091)","(2.7, 3.25, 3.1375)","(10.0, 17.0, 14.615384615384615)"
09-01-2023 15:17:56.061289,"(10.0, 25.0, 23.666666666666668)","(11.0, 13.5, 13.045454545454545)","(10.0, 27.0, 26.428571428571427)","(5.0, 7.0, 6.45)","(3.0, 3.4, 3.31)","(2.7, 3.25, 3.197058823529412)","(10.0, 17.0, 15.3)"
09-01-2023 15:17:57.344130,"(10.0, 25.0, 23.666666666666668)","(11.0, 13.5, 13.045454545454545)","(10.0, 27.0, 26.428571428571427)","(5.0, 6.8, 6.5)","(3.0, 3.35, 3.31)","(2.7, 3.25, 3.197058823529412)","(10.0, 16.5, 14.932432432432432)"
09-01-2023 15:17:58.658165,"(10.0, 25.0, 23.666666666666668)","(11.0, 13.5, 13.045454545454545)","(10.0, 27.0, 26.428571428571427)","(5.0, 6.8, 6.5)","(3.0, 3.35, 3.31)","(2.7, 3.25, 3.197058823529412)","(10.0, 16.5, 14.932432432432432)"
09-01-2023 15:17:59.903928,"(10.0, 25.0, 23.666666666666668)","(11.0, 13.5, 13.045454545454545)","(10.0, 27.0, 26.428571428571427)","(5.0, 6.8, 6.5)","(3.0, 3.35, 3.31)","(2.7, 3.25, 3.197058823529412)","(10.0, 16.5, 14.932432432432432)"
09-01-2023 15:18:01.080969,"(10.0, 25.0, 23.666666666666668)","(11.0, 13.5, 13.045454545454545)","(10.0, 27.0, 26.6)","(5.0, 6.8, 6.246153846153846)","(3.0, 3.35, 3.31)","(2.7, 3.25, 3.197058823529412)","(10.0, 16.5, 14.742424242424242)"
09-01-2023 15:18:02.282296,"(10.0, 25.0, 23.666666666666668)","(11.0, 13.5, 13.045454545454545)","(10.0, 27.0, 26.6)","(5.0, 6.8, 6.246153846153846)","(3.0, 3.35, 3.31)","(2.7, 3.25, 3.197058823529412)","(10.0, 16.5, 14.742424242424242)"
09-01-2023 15:18:03.530858,"(10.0, 25.0, 23.666666666666668)","(11.0, 13.5, 13.045454545454545)","(10.0, 27.0, 26.6)","(5.0, 6.8, 6.2444444444444445)","(3.0, 3.35, 3.31)","(2.7, 3.25, 3.197058823529412)","(10.0, 16.5, 14.742424242424242)"
09-01-2023 15:18:04.708999,"(10.0, 26.0, 23.6)","(11.0, 13.5, 13.045454545454545)","(10.0, 27.0, 26.77777777777778)","(5.0, 6.6, 6.3)","(3.0, 3.35, 3.31)","(2.7, 3.25, 3.16)","(10.0, 16.5, 14.742424242424242)"
09-01-2023 15:18:05.907906,"(10.0, 26.0, 23.9)","(11.0, 13.5, 13.045454545454545)","(10.0, 27.0, 26.76923076923077)","(5.0, 6.6, 6.1125)","(3.0, 3.35, 3.31)","(2.7, 3.25, 3.217857142857143)","(10.0, 16.5, 14.742424242424242)"
09-01-2023 15:18:07.120424,"(10.0, 26.0, 23.9)","(11.0, 13.5, 13.029411764705882)","(10.0, 27.0, 26.76923076923077)","(5.0, 6.6, 6.133333333333334)","(3.0, 3.35, 3.31)","(2.7, 3.25, 3.217857142857143)","(10.0, 16.5, 14.742424242424242)"
09-01-2023 15:18:08.406407,"(10.0, 26.0, 23.9)","(11.0, 13.5, 13.029411764705882)","(10.0, 27.0, 26.8125)","(5.0, 6.6, 6.193548387096774)","(3.0, 3.35, 3.31)","(2.7, 3.25, 3.217857142857143)","(10.0, 16.5, 14.742424242424242)"
09-01-2023 15:18:09.687134,"(10.0, 26.0, 23.9)","(11.0, 13.5, 13.029411764705882)","(10.0, 27.0, 26.8125)","(5.0, 6.6, 6.114285714285715)","(3.0, 3.35, 3.326923076923077)","(2.7, 3.25, 3.217857142857143)","(10.0, 16.5, 14.742424242424242)"
09-01-2023 15:18:10.843514,"(11.0, 26.0, 23.5)","(11.0, 13.5, 13.029411764705882)","(12.0, 27.0, 26.8125)","(5.0, 6.4, 6.16)","(3.0, 3.35, 3.326923076923077)","(2.6, 3.25, 3.217857142857143)","(10.0, 16.5, 14.742424242424242)"
09-01-2023 15:18:12.039634,"(11.0, 26.0, 23.5)","(11.0, 13.5, 13.029411764705882)","(12.0, 27.0, 26.88)","(5.0, 6.4, 6.16)","(3.0, 3.35, 3.326923076923077)","(2.6, 3.25, 3.217857142857143)","(10.0, 16.5, 14.742424242424242)"
09-01-2023 15:18:13.275121,"(11.0, 26.0, 23.272727272727273)","(11.0, 13.5, 13.029411764705882)","(12.0, 27.0, 26.884615384615383)","(5.0, 6.4, 6.16)","(3.0, 3.35, 3.26875)","(2.6, 3.25, 3.217857142857143)","(10.0, 16.5, 14.742424242424242)"
09-01-2023 15:18:14.401475,"(11.0, 24.0, 23.09090909090909)","(11.0, 13.5, 13.029411764705882)","(12.0, 27.0, 26.884615384615383)","(5.0, 6.4, 6.048275862068966)","(3.0, 3.3, 3.313793103448276)","(2.6, 3.25, 3.1846153846153844)","(10.0, 16.5, 14.742424242424242)"
09-01-2023 15:18:15.478775,"(11.0, 24.0, 23.066666666666666)","(11.0, 13.5, 13.029411764705882)","(12.0, 29.0, 28.82857142857143)","(5.0, 6.4, 6.048275862068966)","(3.0, 3.35, 3.313793103448276)","(2.6, 3.3, 3.1846153846153844)","(10.0, 16.5, 14.742424242424242)"
09-01-2023 15:18:16.604461,"(11.0, 24.0, 23.11111111111111)","(11.0, 13.5, 13.029411764705882)","(12.0, 29.0, 28.785714285714285)","(5.0, 6.4, 6.036363636363636)","(3.0, 3.35, 3.296153846153846)","(2.6, 3.3, 3.161111111111111)","(10.0, 16.5, 14.742424242424242)"
09-01-2023 15:18:17.820029,"(11.0, 24.0, 23.11111111111111)","(11.0, 13.5, 13.029411764705882)","(12.0, 29.0, 28.785714285714285)","(5.0, 6.4, 6.0)","(3.0, 3.35, 3.296153846153846)","(2.6, 3.3, 3.161111111111111)","(10.0, 16.5, 14.686046511627907)"
09-01-2023 15:18:19.129581,"(11.0, 24.0, 23.11111111111111)","(11.0, 13.5, 13.029411764705882)","(12.0, 29.0, 28.785714285714285)","(5.0, 6.4, 6.0)","(3.0, 3.35, 3.296153846153846)","(2.6, 3.3, 3.161111111111111)","(10.0, 16.5, 14.875)"
09-01-2023 15:18:20.396127,"(11.0, 24.0, 23.11111111111111)","(11.0, 13.5, 13.029411764705882)","(12.0, 29.0, 28.875)","(5.0, 6.4, 6.0)","(3.0, 3.35, 3.296153846153846)","(2.6, 3.3, 3.161111111111111)","(10.0, 16.5, 14.875)"
09-01-2023 15:18:21.589511,"(11.0, 24.0, 23.11111111111111)","(11.0, 13.5, 13.029411764705882)","(12.0, 29.0, 28.875)","(5.0, 6.4, 6.0)","(3.0, 3.35, 3.296153846153846)","(2.6, 3.3, 3.161111111111111)","(10.0, 16.5, 14.875)"
09-01-2023 15:18:22.732385,"(11.0, 24.0, 23.2)","(11.0, 13.5, 13.029411764705882)","(12.0, 29.0, 28.90909090909091)","(5.0, 6.4, 6.0)","(3.0, 3.35, 3.296153846153846)","(2.6, 3.3, 3.161111111111111)","(10.0, 16.5, 14.875)"
09-01-2023 15:18:23.838718,"(11.0, 24.0, 23.2)","(11.0, 13.5, 13.029411764705882)","(12.0, 29.0, 28.90909090909091)","(5.0, 6.4, 6.0)","(3.0, 3.35, 3.296153846153846)","(2.6, 3.3, 3.161111111111111)","(10.0, 16.5, 14.875)"
09-01-2023 15:18:25.042537,"(11.0, 24.0, 23.2)","(11.0, 13.5, 13.029411764705882)","(12.0, 29.0, 28.88888888888889)","(5.0, 6.4, 6.0)","(3.0, 3.35, 3.3195652173913044)","(2.6, 3.3, 3.1828125)","(10.0, 16.5, 14.875)"
09-01-2023 15:18:26.069693,"(11.0, 24.0, 23.157894736842106)","(11.0, 13.5, 13.029411764705882)","(12.0, 29.0, 28.88888888888889)","(5.0, 6.4, 6.0)","(3.0, 3.35, 3.3195652173913044)","(2.6, 3.3, 3.1986486486486485)","(10.0, 16.5, 14.875)"
09-01-2023 15:18:27.130785,"(11.0, 24.0, 23.157894736842106)","(11.0, 13.5, 13.029411764705882)","(12.0, 30.0, 29.318181818181817)","(5.0, 6.4, 6.0)","(3.0, 3.35, 3.3195652173913044)","(2.6, 3.3, 3.2045454545454546)","(10.0, 16.5, 14.875)"
09-01-2023 15:18:28.316581,"(11.0, 24.0, 23.157894736842106)","(11.0, 13.5, 13.0625)","(12.0, 30.0, 29.444444444444443)","(5.0, 6.4, 6.027586206896552)","(3.0, 3.35, 3.3195652173913044)","(2.6, 3.3, 3.2136363636363634)","(10.0, 16.5, 14.875)"
09-01-2023 15:18:29.539994,"(11.0, 24.0, 23.157894736842106)","(11.0, 13.5, 13.0625)","(12.0, 30.0, 29.444444444444443)","(5.0, 6.4, 6.127272727272727)","(3.0, 3.35, 3.3195652173913044)","(2.6, 3.25, 3.2136363636363634)","(10.0, 16.5, 14.875)"
09-01-2023 15:18:30.723697,"(11.0, 24.0, 23.157894736842106)","(11.0, 13.5, 13.0625)","(12.0, 30.0, 29.823529411764707)","(5.0, 6.4, 6.04)","(3.0, 3.35, 3.3111111111111113)","(2.6, 3.25, 3.161111111111111)","(10.0, 16.5, 14.875)"
09-01-2023 15:18:31.834979,"(11.0, 24.0, 23.157894736842106)","(11.0, 13.5, 13.0625)","(12.0, 30.0, 29.594594594594597)","(5.0, 6.4, 5.95)","(3.0, 3.35, 3.3233333333333333)","(2.6, 3.25, 3.1552631578947365)","(10.0, 16.5, 14.875)"
09-01-2023 15:18:32.961885,"(11.0, 24.0, 23.157894736842106)","(11.0, 14.0, 13.833333333333334)","(12.0, 30.0, 29.594594594594597)","(5.0, 6.2, 5.909090909090909)","(3.0, 3.35, 3.341666666666667)","(2.6, 3.25, 3.08030303030303)","(10.0, 16.5, 14.875)"
09-01-2023 15:18:34.169900,"(11.0, 24.0, 23.157894736842106)","(11.0, 14.5, 13.916666666666666)","(12.0, 30.0, 29.594594594594597)","(5.0, 6.2, 5.909090909090909)","(3.0, 3.35, 3.341666666666667)","(2.6, 3.15, 3.0916666666666663)","(10.0, 16.5, 14.875)"
09-01-2023 15:18:35.403326,"(11.0, 24.0, 23.157894736842106)","(11.0, 14.5, 14.055555555555555)","(12.0, 30.0, 33.22222222222222)","(5.0, 6.2, 6.111111111111111)","(3.0, 3.35, 3.341666666666667)","(2.6, 3.15, 3.0954545454545452)","(10.0, 16.5, 14.875)"
09-01-2023 15:18:36.586588,"(11.0, 24.0, 23.11111111111111)","(11.0, 14.5, 14.055555555555555)","(12.0, 34.0, 32.743589743589745)","(5.0, 6.2, 6.04)","(3.0, 3.35, 3.341666666666667)","(2.6, 3.15, 3.138888888888889)","(10.0, 16.5, 14.875)"
09-01-2023 15:18:37.671691,"(11.0, 24.0, 23.11111111111111)","(11.0, 14.5, 14.055555555555555)","(12.0, 34.0, 32.743589743589745)","(5.0, 6.2, 6.04)","(3.0, 3.35, 3.341666666666667)","(2.6, 3.15, 3.0766666666666667)","(10.0, 16.5, 14.875)"
09-01-2023 15:18:38.785138,"(11.0, 24.0, 23.11111111111111)","(11.0, 14.5, 13.916666666666666)","(12.0, 34.0, 32.743589743589745)","(5.0, 6.2, 6.04)","(3.0, 3.35, 3.341666666666667)","(2.6, 3.15, 3.0921052631578947)","(10.0, 16.5, 14.875)"
09-01-2023 15:18:39.901075,"(11.0, 24.0, 23.11111111111111)","(11.0, 14.5, 13.916666666666666)","(12.0, 34.0, 32.743589743589745)","(5.0, 6.2, 6.04)","(3.0, 3.35, 3.341666666666667)","(2.6, 3.15, 3.0847826086956522)","(10.0, 16.5, 14.875)"
09-01-2023 15:18:41.102640,"(11.0, 24.0, 23.11111111111111)","(11.0, 14.5, 13.916666666666666)","(12.0, 34.0, 32.743589743589745)","(5.0, 6.2, 6.04)","(3.0, 3.35, 3.341666666666667)","(2.6, 3.15, 3.0847826086956522)","(10.0, 16.5, 14.875)"
09-01-2023 15:18:42.186986,"(11.0, 27.0, 25.157894736842106)","(11.0, 14.5, 13.916666666666666)","(12.0, 34.0, 32.743589743589745)","(5.0, 6.2, 6.04)","(3.0, 3.35, 3.341666666666667)","(2.6, 3.15, 3.0847826086956522)","(10.0, 16.5, 14.875)"
09-01-2023 15:18:43.197267,"(11.0, 27.0, 25.157894736842106)","(11.0, 14.5, 13.916666666666666)","(12.0, 34.0, 32.743589743589745)","(5.0, 6.2, 6.04)","(3.0, 3.35, 3.341666666666667)","(2.6, 3.15, 3.0847826086956522)","(10.0, 16.5, 14.875)"
09-01-2023 15:18:44.331244,"(11.0, 27.0, 24.857142857142858)","(11.0, 14.5, 13.916666666666666)","(12.0, 34.0, 32.743589743589745)","(5.0, 6.2, 6.04)","(3.0, 3.35, 3.341666666666667)","(2.6, 3.15, 3.0847826086956522)","(10.0, 16.5, 14.875)"
09-01-2023 15:18:45.598681,"(11.0, 27.0, 24.857142857142858)","(11.0, 14.5, 13.916666666666666)","(12.0, 34.0, 32.743589743589745)","(5.0, 6.2, 5.95)","(3.0, 3.35, 3.341666666666667)","(2.6, 3.15, 3.0807692307692305)","(10.0, 16.5, 14.686046511627907)"
09-01-2023 15:18:46.885239,"(11.0, 27.0, 24.857142857142858)","(11.0, 14.5, 13.916666666666666)","(12.0, 34.0, 32.743589743589745)","(5.0, 6.2, 5.95)","(3.0, 3.35, 3.341666666666667)","(2.6, 3.15, 3.0807692307692305)","(10.0, 16.5, 14.686046511627907)"
09-01-2023 15:18:48.100654,"(12.0, 27.0, 24.857142857142858)","(10.0, 14.5, 13.916666666666666)","(13.0, 34.0, 32.743589743589745)","(5.0, 6.2, 5.95)","(2.9, 3.35, 3.341666666666667)","(2.7, 3.15, 3.0807692307692305)","(11.0, 16.5, 14.686046511627907)"
09-01-2023 15:18:49.293077,"(12.0, 27.0, 24.857142857142858)","(10.0, 14.5, 13.916666666666666)","(13.0, 34.0, 32.743589743589745)","(5.0, 6.2, 5.95)","(2.9, 3.35, 3.341666666666667)","(2.7, 3.15, 3.0807692307692305)","(11.0, 16.5, 14.686046511627907)"
09-01-2023 15:18:50.324937,"(12.0, 27.0, 24.857142857142858)","(10.0, 14.5, 13.916666666666666)","(13.0, 34.0, 32.743589743589745)","(5.0, 6.2, 5.95)","(2.9, 3.35, 3.341666666666667)","(2.7, 3.15, 3.069047619047619)","(11.0, 16.5, 14.686046511627907)"
09-01-2023 15:18:51.441822,"(12.0, 27.0, 25.0)","(10.0, 14.5, 13.916666666666666)","(13.0, 34.0, 32.743589743589745)","(5.0, 6.2, 5.95)","(2.9, 3.35, 3.341666666666667)","(2.7, 3.15, 3.069047619047619)","(11.0, 16.5, 14.686046511627907)"
09-01-2023 15:18:52.752079,"(12.0, 27.0, 25.0)","(10.0, 14.5, 13.961538461538462)","(13.0, 34.0, 33.02325581395349)","(5.0, 6.2, 5.95)","(2.9, 3.35, 3.341666666666667)","(2.7, 3.15, 3.069047619047619)","(11.0, 16.0, 15.25)"
09-01-2023 15:18:53.954984,"(12.0, 27.0, 24.09090909090909)","(10.0, 14.5, 13.961538461538462)","(13.0, 34.0, 33.02325581395349)","(5.0, 6.2, 5.95)","(2.9, 3.35, 3.341666666666667)","(2.7, 3.15, 3.069047619047619)","(11.0, 16.0, 14.741935483870968)"
09-01-2023 15:18:55.095782,"(12.0, 27.0, 25.0)","(10.0, 14.5, 13.852941176470589)","(13.0, 34.0, 32.72727272727273)","(5.0, 6.2, 5.977777777777778)","(2.9, 3.35, 3.341666666666667)","(2.7, 3.15, 3.069047619047619)","(11.0, 16.0, 14.682926829268293)"
09-01-2023 15:18:56.451523,"(12.0, 27.0, 25.0)","(10.0, 14.5, 13.852941176470589)","(13.0, 34.0, 32.92307692307692)","(5.0, 6.2, 5.977777777777778)","(2.9, 3.35, 3.341666666666667)","(2.7, 3.15, 3.08125)","(11.0, 16.0, 14.682926829268293)"
09-01-2023 15:18:57.610539,"(12.0, 27.0, 25.5)","(10.0, 14.5, 13.852941176470589)","(13.0, 34.0, 32.92307692307692)","(5.0, 6.2, 5.977777777777778)","(2.9, 3.35, 3.341666666666667)","(2.7, 3.15, 3.08125)","(11.0, 16.0, 14.682926829268293)"
09-01-2023 15:18:58.974790,"(12.0, 27.0, 25.5)","(10.0, 14.5, 13.852941176470589)","(13.0, 34.0, 33.22222222222222)","(5.0, 6.2, 5.977777777777778)","(2.9, 3.35, 3.287931034482759)","(2.7, 3.15, 3.08125)","(11.0, 16.0, 14.65)"
09-01-2023 15:19:00.201584,"(12.0, 27.0, 25.5)","(10.0, 14.5, 13.852941176470589)","(13.0, 34.0, 32.6)","(5.0, 6.2, 6.066666666666666)","(2.9, 3.35, 3.2464285714285714)","(2.7, 3.15, 3.08125)","(11.0, 16.0, 14.65)"
09-01-2023 15:19:01.353408,"(12.0, 27.0, 25.5)","(10.0, 14.5, 13.852941176470589)","(13.0, 34.0, 36.2)","(5.0, 6.2, 6.066666666666666)","(2.9, 3.25, 3.2344594594594596)","(2.7, 3.15, 3.1026315789473684)","(11.0, 16.0, 14.682926829268293)"
09-01-2023 15:19:02.590728,"(12.0, 27.0, 25.5)","(10.0, 14.5, 13.852941176470589)","(13.0, 38.0, 36.2)","(5.0, 6.2, 6.066666666666666)","(2.9, 3.35, 3.2344594594594596)","(2.7, 3.15, 3.1026315789473684)","(11.0, 16.0, 14.682926829268293)"
09-01-2023 15:19:03.768177,"(12.0, 27.0, 25.5)","(10.0, 14.5, 13.852941176470589)","(13.0, 38.0, 36.2)","(5.0, 6.2, 6.066666666666666)","(2.9, 3.35, 3.2344594594594596)","(2.7, 3.15, 3.09)","(11.0, 16.0, 14.682926829268293)"
09-01-2023 15:19:05.075269,"(12.0, 27.0, 25.5)","(10.0, 14.5, 14.0)","(13.0, 38.0, 34.1)","(5.0, 6.2, 6.066666666666666)","(2.9, 3.35, 3.2344594594594596)","(2.7, 3.15, 3.09)","(11.0, 16.0, 14.682926829268293)"
09-01-2023 15:19:06.413840,"(12.0, 27.0, 25.5)","(10.0, 14.5, 14.0)","(13.0, 38.0, 34.22222222222222)","(5.0, 6.2, 6.066666666666666)","(2.9, 3.35, 3.2344594594594596)","(2.7, 3.15, 3.09)","(11.0, 16.0, 14.65)"
09-01-2023 15:19:07.665385,"(12.0, 27.0, 25.5)","(10.0, 14.5, 14.0)","(13.0, 38.0, 34.22222222222222)","(5.0, 6.2, 6.066666666666666)","(2.9, 3.35, 3.2344594594594596)","(2.7, 3.15, 3.09)","(11.0, 16.0, 14.65)"
09-01-2023 15:19:08.923311,"(12.0, 27.0, 25.5)","(10.0, 14.5, 14.0)","(13.0, 38.0, 34.22222222222222)","(5.0, 6.2, 6.066666666666666)","(2.9, 3.35, 3.2344594594594596)","(2.7, 3.15, 3.08)","(11.0, 16.0, 14.65)"
09-01-2023 15:19:10.245654,"(12.0, 27.0, 25.5)","(10.0, 14.5, 16.083333333333332)","(13.0, 38.0, 34.22222222222222)","(5.0, 6.2, 6.066666666666666)","(2.9, 3.35, 3.2344594594594596)","(2.7, 3.15, 3.0566666666666666)","(11.0, 16.0, 14.682926829268293)"
09-01-2023 15:19:11.538611,"(12.0, 27.0, 25.5)","(10.0, 16.5, 16.083333333333332)","(13.0, 38.0, 34.22222222222222)","(5.0, 6.2, 6.066666666666666)","(2.9, 3.35, 3.2326923076923078)","(2.7, 3.15, 3.05625)","(11.0, 16.0, 14.682926829268293)"
09-01-2023 15:19:12.708363,"(14.0, 27.0, 25.5)","(10.0, 15.5, 14.391304347826086)","(17.0, 38.0, 35.1578947368421)","(5.0, 6.2, 6.066666666666666)","(2.8, 3.35, 3.2154411764705886)","(2.6, 3.15, 3.05625)","(11.0, 16.0, 14.682926829268293)"
09-01-2023 15:19:13.854908,"(14.0, 27.0, 25.5)","(10.0, 15.5, 14.0625)","(17.0, 38.0, 34.608695652173914)","(5.0, 6.2, 6.066666666666666)","(2.8, 3.35, 3.2154411764705886)","(2.6, 3.15, 3.05625)","(11.0, 16.0, 14.682926829268293)"
09-01-2023 15:19:15.037777,"(14.0, 27.0, 25.90909090909091)","(10.0, 15.5, 14.038461538461538)","(17.0, 38.0, 34.45454545454545)","(5.0, 6.2, 6.066666666666666)","(2.8, 3.35, 3.2154411764705886)","(2.6, 3.15, 3.05625)","(11.0, 16.0, 14.636363636363637)"
09-01-2023 15:19:16.217267,"(14.0, 27.0, 25.90909090909091)","(10.0, 15.5, 14.038461538461538)","(17.0, 38.0, 35.78947368421053)","(5.0, 6.2, 5.977777777777778)","(2.8, 3.35, 3.209090909090909)","(2.6, 3.15, 3.0804347826086955)","(11.0, 16.0, 14.636363636363637)"
09-01-2023 15:19:17.467607,"(14.0, 27.0, 25.90909090909091)","(10.0, 15.5, 14.039473684210526)","(17.0, 38.0, 35.78947368421053)","(5.0, 6.2, 5.977777777777778)","(2.8, 3.3, 3.201315789473684)","(2.6, 3.15, 3.0983870967741933)","(11.0, 16.0, 14.636363636363637)"
09-01-2023 15:19:18.654010,"(14.0, 27.0, 25.90909090909091)","(10.0, 15.5, 14.039473684210526)","(17.0, 38.0, 35.78947368421053)","(5.0, 6.2, 5.977777777777778)","(2.8, 3.3, 3.201315789473684)","(2.6, 3.15, 3.0983870967741933)","(11.0, 16.0, 15.024390243902438)"
09-01-2023 15:19:19.798355,"(14.0, 27.0, 25.90909090909091)","(10.0, 15.5, 14.039473684210526)","(17.0, 38.0, 35.78947368421053)","(5.0, 6.2, 5.977777777777778)","(2.8, 3.3, 3.201315789473684)","(2.6, 3.15, 3.0983870967741933)","(11.0, 16.0, 15.024390243902438)"
