,Book Launch,Dio,Foxys Star,Gottaluvjimmy,Kashiwa,Swiftly Ned,Ceejay,Prophets Choice,Alassak,Lotus Land,Springlodge,Miss Epernay
07-01-2023 13:31:17.870785,"(8.0, 11.0, 10.25)","(4.6, 5.3, 5.176923076923077)","(19.0, 29.0, 28.904761904761905)","(4.6, 5.5, 5.366666666666667)","(21.0, 36.0, 34.18181818181818)","(8.5, 11.0, 10.5)","(8.0, 10.0, 9.93939393939394)","(5.5, 7.4, 6.678431372549019)","(17.0, 19.5, 19.0)","(16.0, 24.0, 22.444444444444443)","(31.0, 75.0, 61.25)","(41.0, 90.0, 76.66666666666667)"
07-01-2023 13:31:19.417549,"(8.0, 11.0, 10.25)","(4.6, 5.3, 5.057142857142857)","(19.0, 32.0, 28.904761904761905)","(4.6, 5.4, 5.357142857142858)","(21.0, 36.0, 34.18181818181818)","(8.5, 11.0, 10.5)","(8.0, 10.0, 9.93939393939394)","(5.5, 7.4, 6.9714285714285715)","(17.0, 19.5, 19.25)","(16.0, 24.0, 22.444444444444443)","(31.0, 75.0, 61.25)","(41.0, 90.0, 76.66666666666667)"
07-01-2023 13:31:20.899649,"(8.0, 11.0, 10.4)","(4.6, 5.3, 5.057142857142857)","(19.0, 32.0, 28.285714285714285)","(4.6, 5.4, 5.357142857142858)","(21.0, 36.0, 34.421052631578945)","(8.5, 11.0, 10.421052631578947)","(8.0, 10.0, 10.65)","(5.5, 7.4, 6.95)","(17.0, 19.5, 19.41304347826087)","(16.0, 24.0, 22.6)","(31.0, 75.0, 62.05882352941177)","(41.0, 90.0, 76.66666666666667)"
07-01-2023 13:31:22.371152,"(8.0, 11.0, 10.4)","(4.6, 5.3, 5.057142857142857)","(19.0, 32.0, 28.333333333333332)","(4.6, 5.4, 5.357142857142858)","(21.0, 36.0, 34.421052631578945)","(8.5, 11.0, 10.421052631578947)","(8.0, 11.5, 10.742857142857144)","(5.5, 7.4, 6.95)","(17.0, 19.5, 19.41304347826087)","(16.0, 24.0, 22.75)","(31.0, 75.0, 61.25)","(41.0, 90.0, 73.33333333333333)"
07-01-2023 13:31:23.866057,"(8.0, 11.0, 10.03076923076923)","(4.6, 5.3, 5.048)","(19.0, 30.0, 28.333333333333332)","(4.6, 5.4, 5.357142857142858)","(21.0, 36.0, 33.5)","(8.5, 11.0, 10.421052631578947)","(8.0, 11.0, 10.881818181818183)","(5.5, 7.4, 7.1)","(17.0, 19.5, 19.3)","(16.0, 24.0, 22.75)","(31.0, 75.0, 61.25)","(41.0, 90.0, 73.33333333333333)"
07-01-2023 13:31:25.388978,"(8.0, 11.0, 10.03076923076923)","(4.6, 5.3, 5.048)","(19.0, 30.0, 28.333333333333332)","(4.6, 5.4, 5.30625)","(21.0, 36.0, 31.625)","(8.5, 11.0, 10.421052631578947)","(8.0, 11.5, 10.99)","(5.5, 7.4, 7.08)","(17.0, 19.5, 19.1)","(16.0, 24.0, 22.75)","(31.0, 75.0, 61.25)","(41.0, 90.0, 73.33333333333333)"
07-01-2023 13:31:26.940615,"(8.0, 11.0, 10.2)","(4.6, 5.3, 5.048)","(19.0, 30.0, 28.666666666666668)","(4.6, 5.4, 5.14)","(21.0, 36.0, 33.94117647058823)","(8.5, 11.0, 10.619047619047619)","(8.0, 11.5, 10.285714285714286)","(5.5, 7.4, 6.870588235294117)","(17.0, 19.5, 20.0)","(16.0, 24.0, 22.333333333333332)","(31.0, 75.0, 63.75)","(41.0, 110.0, 80.0)"
07-01-2023 13:31:28.473165,"(8.0, 10.5, 10.2)","(4.6, 5.3, 5.198039215686274)","(19.0, 30.0, 28.333333333333332)","(4.6, 5.2, 5.187068965517241)","(21.0, 36.0, 33.94117647058823)","(8.5, 11.0, 10.619047619047619)","(8.0, 11.0, 10.285714285714286)","(5.5, 7.4, 6.870588235294117)","(17.0, 21.0, 19.333333333333332)","(16.0, 24.0, 22.333333333333332)","(31.0, 75.0, 63.75)","(41.0, 110.0, 82.5)"
07-01-2023 13:31:30.197451,"(8.0, 10.5, 10.444444444444445)","(4.6, 5.3, 5.198039215686274)","(19.0, 30.0, 28.333333333333332)","(4.6, 5.2, 5.264227642276422)","(21.0, 36.0, 32.111111111111114)","(8.5, 11.0, 10.272727272727273)","(8.0, 11.0, 10.814814814814815)","(5.5, 7.4, 7.120930232558139)","(16.0, 21.0, 19.333333333333332)","(16.0, 24.0, 21.75)","(31.0, 75.0, 63.75)","(41.0, 100.0, 82.5)"
07-01-2023 13:31:31.903031,"(8.0, 11.5, 10.785714285714286)","(4.6, 5.3, 5.198039215686274)","(19.0, 30.0, 28.333333333333332)","(4.6, 5.3, 5.264227642276422)","(21.0, 36.0, 32.111111111111114)","(8.5, 11.0, 10.272727272727273)","(8.0, 11.0, 10.814814814814815)","(5.5, 7.4, 7.16)","(16.0, 21.0, 19.0625)","(16.0, 24.0, 21.75)","(31.0, 75.0, 63.75)","(41.0, 100.0, 82.5)"
07-01-2023 13:31:33.862820,"(8.0, 11.5, 10.846153846153847)","(4.6, 5.3, 5.033333333333333)","(19.0, 30.0, 28.5)","(4.6, 5.3, 5.2617391304347825)","(21.0, 36.0, 33.77777777777778)","(8.5, 11.0, 10.272727272727273)","(8.0, 11.0, 10.814814814814815)","(5.5, 7.2, 6.857142857142857)","(16.0, 20.0, 19.4)","(16.0, 23.0, 21.115384615384617)","(31.0, 75.0, 63.75)","(41.0, 100.0, 80.0)"
07-01-2023 13:31:36.214177,"(8.0, 11.5, 10.5625)","(4.6, 5.2, 5.037037037037037)","(19.0, 30.0, 28.5)","(4.6, 5.3, 5.372477064220184)","(21.0, 36.0, 33.77777777777778)","(8.5, 11.0, 10.333333333333334)","(8.0, 11.0, 10.75)","(5.5, 7.2, 7.08)","(16.0, 20.0, 19.4)","(16.0, 23.0, 21.115384615384617)","(31.0, 75.0, 63.75)","(41.0, 100.0, 76.0)"
07-01-2023 13:31:37.908328,"(8.0, 11.5, 10.5625)","(4.6, 5.2, 5.003225806451613)","(19.0, 30.0, 28.5)","(4.6, 5.4, 5.370873786407767)","(21.0, 36.0, 33.77777777777778)","(8.5, 11.0, 10.272727272727273)","(8.0, 11.0, 11.2)","(5.5, 7.2, 7.02)","(16.0, 20.0, 19.4)","(16.0, 23.0, 21.115384615384617)","(31.0, 75.0, 63.75)","(41.0, 100.0, 70.0)"
07-01-2023 13:31:39.427741,"(8.0, 11.5, 10.923076923076923)","(4.6, 5.1, 5.025)","(19.0, 30.0, 28.5)","(4.6, 5.4, 5.4)","(21.0, 36.0, 31.714285714285715)","(8.5, 11.0, 10.384615384615385)","(8.0, 12.0, 11.2)","(5.5, 7.2, 7.057894736842106)","(16.0, 20.0, 20.5)","(16.0, 23.0, 21.0)","(31.0, 75.0, 63.75)","(41.0, 100.0, 70.0)"
07-01-2023 13:31:40.897638,"(8.0, 11.5, 10.923076923076923)","(4.6, 5.1, 4.925000000000001)","(19.0, 30.0, 28.5)","(4.6, 5.5, 5.392857142857143)","(21.0, 36.0, 31.714285714285715)","(8.5, 11.0, 10.454545454545455)","(8.0, 12.0, 11.2)","(5.5, 7.2, 7.057894736842106)","(16.0, 21.0, 19.423076923076923)","(16.0, 22.0, 20.8)","(31.0, 75.0, 63.75)","(41.0, 100.0, 65.71428571428571)"
07-01-2023 13:31:42.345514,"(8.0, 11.5, 10.923076923076923)","(4.6, 5.0, 4.89493670886076)","(19.0, 30.0, 28.5)","(4.6, 5.5, 5.355172413793103)","(21.0, 36.0, 31.714285714285715)","(8.5, 11.0, 10.454545454545455)","(8.0, 12.0, 11.368421052631579)","(5.5, 7.2, 7.057894736842106)","(16.0, 20.0, 19.423076923076923)","(16.0, 22.0, 20.8)","(31.0, 75.0, 63.75)","(41.0, 100.0, 70.83333333333333)"
07-01-2023 13:31:43.824112,"(8.0, 11.5, 10.923076923076923)","(4.6, 4.9, 4.894736842105264)","(19.0, 30.0, 29.0)","(4.6, 5.5, 5.355172413793103)","(21.0, 36.0, 31.714285714285715)","(8.5, 11.0, 10.434782608695652)","(8.0, 12.0, 11.555555555555555)","(5.5, 7.2, 7.057894736842106)","(16.0, 20.0, 19.423076923076923)","(16.0, 22.0, 20.8)","(31.0, 75.0, 63.75)","(41.0, 100.0, 75.0)"
07-01-2023 13:31:45.374623,"(8.0, 11.5, 10.923076923076923)","(4.6, 4.9, 4.893846153846154)","(19.0, 30.0, 28.285714285714285)","(4.6, 5.5, 5.425)","(21.0, 36.0, 31.714285714285715)","(8.5, 11.0, 10.434782608695652)","(8.0, 12.0, 11.555555555555555)","(5.5, 7.2, 7.057894736842106)","(16.0, 20.0, 19.3)","(16.0, 22.0, 20.8)","(31.0, 75.0, 63.75)","(41.0, 100.0, 75.0)"
07-01-2023 13:31:46.934408,"(8.0, 11.5, 11.083333333333334)","(4.6, 4.9, 4.809448818897637)","(19.0, 32.0, 28.285714285714285)","(4.6, 5.5, 5.43)","(21.0, 36.0, 33.142857142857146)","(8.5, 11.0, 10.62962962962963)","(8.0, 12.0, 11.88888888888889)","(5.5, 7.2, 6.050609756097561)","(16.0, 19.5, 20.8)","(16.0, 22.0, 21.5)","(31.0, 75.0, 66.0)","(41.0, 100.0, 82.0)"
07-01-2023 13:31:48.422305,"(8.0, 11.5, 10.733333333333333)","(4.6, 4.9, 4.8042)","(19.0, 32.0, 28.285714285714285)","(4.6, 5.5, 5.43)","(21.0, 36.0, 33.142857142857146)","(8.5, 11.0, 10.566666666666666)","(8.0, 12.0, 11.88888888888889)","(5.5, 6.2, 6.047826086956522)","(16.0, 22.0, 20.666666666666668)","(16.0, 22.0, 21.6)","(31.0, 75.0, 66.0)","(41.0, 100.0, 82.0)"
07-01-2023 13:31:49.887054,"(8.0, 11.0, 11.25)","(4.6, 4.9, 4.803981264637002)","(19.0, 32.0, 27.666666666666668)","(4.6, 5.5, 5.421739130434783)","(21.0, 36.0, 33.142857142857146)","(8.5, 11.0, 11.384615384615385)","(8.0, 12.0, 11.88888888888889)","(5.5, 6.2, 6.0566176470588236)","(16.0, 21.0, 20.0)","(16.0, 22.0, 21.6)","(31.0, 75.0, 66.0)","(41.0, 100.0, 82.0)"
07-01-2023 13:31:51.351775,"(8.0, 11.5, 11.394736842105264)","(4.6, 4.9, 4.604379562043795)","(19.0, 32.0, 27.41176470588235)","(4.6, 5.5, 5.421739130434783)","(21.0, 36.0, 34.666666666666664)","(8.5, 12.0, 11.45)","(8.0, 12.0, 11.916666666666666)","(5.5, 6.2, 5.927906976744186)","(16.0, 21.0, 20.85)","(16.0, 22.0, 21.77777777777778)","(31.0, 75.0, 66.0)","(41.0, 100.0, 82.0)"
07-01-2023 13:31:52.785252,"(8.0, 11.5, 11.394736842105264)","(4.6, 4.7, 4.604379562043795)","(19.0, 32.0, 27.41176470588235)","(4.6, 5.5, 5.421739130434783)","(21.0, 36.0, 39.714285714285715)","(8.5, 12.0, 11.131578947368421)","(8.0, 12.0, 11.916666666666666)","(5.5, 6.2, 5.927906976744186)","(16.0, 21.0, 20.85)","(16.0, 22.0, 21.77777777777778)","(31.0, 75.0, 66.0)","(41.0, 100.0, 82.0)"
07-01-2023 13:31:54.292116,"(8.0, 11.5, 11.916666666666666)","(4.6, 4.7, 4.6375)","(19.0, 32.0, 27.41176470588235)","(4.6, 5.5, 5.3979591836734695)","(21.0, 44.0, 37.63636363636363)","(8.5, 12.0, 10.96875)","(8.0, 12.0, 11.916666666666666)","(5.5, 6.2, 5.927906976744186)","(16.0, 21.0, 20.0)","(16.0, 22.0, 21.0)","(31.0, 75.0, 66.0)","(41.0, 100.0, 82.0)"
07-01-2023 13:31:55.670380,"(8.0, 12.0, 11.916666666666666)","(4.6, 4.7, 4.658620689655173)","(19.0, 32.0, 27.41176470588235)","(4.6, 5.6, 5.413207547169811)","(21.0, 44.0, 37.53846153846154)","(8.5, 12.0, 10.96875)","(8.0, 12.0, 11.941176470588236)","(5.5, 6.2, 6.055944055944056)","(16.0, 21.0, 19.75)","(16.0, 22.0, 21.166666666666668)","(31.0, 75.0, 77.5)","(41.0, 100.0, 82.0)"
07-01-2023 13:31:57.065780,"(8.0, 12.0, 11.833333333333334)","(4.6, 4.7, 4.658620689655173)","(19.0, 32.0, 27.41176470588235)","(4.6, 5.6, 5.422448979591836)","(21.0, 44.0, 39.05882352941177)","(8.5, 12.0, 11.382352941176471)","(8.0, 12.0, 11.962962962962964)","(5.5, 6.2, 5.833333333333334)","(16.0, 21.0, 19.75)","(16.0, 22.0, 20.5)","(31.0, 95.0, 80.0)","(41.0, 100.0, 82.0)"
07-01-2023 13:31:58.518268,"(8.0, 12.0, 11.833333333333334)","(4.6, 4.7, 4.613924050632911)","(19.0, 32.0, 28.88)","(4.6, 5.6, 5.422448979591836)","(21.0, 44.0, 39.05882352941177)","(8.5, 12.0, 11.5)","(8.0, 12.0, 11.962962962962964)","(5.5, 6.2, 5.816)","(16.0, 21.0, 19.875)","(16.0, 21.0, 20.61111111111111)","(31.0, 95.0, 80.0)","(41.0, 100.0, 82.0)"
07-01-2023 13:31:59.954684,"(8.0, 12.0, 11.9375)","(4.6, 4.7, 4.613924050632911)","(19.0, 32.0, 28.1)","(4.6, 5.6, 5.625)","(21.0, 44.0, 36.22222222222222)","(8.5, 12.0, 11.382352941176471)","(8.0, 12.0, 11.962962962962964)","(5.5, 6.2, 5.985714285714286)","(16.0, 21.0, 19.916666666666668)","(16.0, 22.0, 20.61111111111111)","(31.0, 95.0, 80.0)","(41.0, 100.0, 90.0)"
07-01-2023 13:32:01.225136,"(8.0, 12.0, 11.9)","(4.6, 4.8, 4.6091633466135455)","(19.0, 32.0, 28.1)","(4.6, 5.7, 5.5636363636363635)","(21.0, 44.0, 36.22222222222222)","(8.5, 12.0, 11.5625)","(8.0, 12.0, 11.969696969696969)","(5.5, 6.2, 5.9375)","(16.0, 22.0, 19.75)","(16.0, 22.0, 21.166666666666668)","(31.0, 95.0, 80.0)","(41.0, 100.0, 77.5)"
07-01-2023 13:32:02.553628,"(8.0, 12.0, 11.9)","(4.6, 4.8, 4.6091633466135455)","(19.0, 32.0, 28.75)","(4.6, 5.7, 5.5636363636363635)","(21.0, 44.0, 36.22222222222222)","(8.5, 12.0, 11.5625)","(8.0, 12.0, 11.969696969696969)","(5.5, 6.2, 5.9375)","(16.0, 21.0, 19.583333333333332)","(16.0, 22.0, 21.166666666666668)","(31.0, 95.0, 80.0)","(41.0, 100.0, 77.5)"
07-01-2023 13:32:03.902929,"(8.0, 12.0, 11.9)","(4.6, 4.8, 4.610176991150442)","(19.0, 32.0, 30.666666666666668)","(4.6, 5.7, 5.608695652173913)","(21.0, 44.0, 41.925925925925924)","(8.5, 12.0, 11.5625)","(8.0, 12.0, 11.969696969696969)","(5.5, 6.2, 5.65034965034965)","(16.0, 20.0, 19.375)","(16.0, 22.0, 21.973684210526315)","(31.0, 95.0, 68.63636363636364)","(41.0, 100.0, 71.78571428571429)"
07-01-2023 13:32:05.296198,"(8.0, 12.0, 11.958333333333334)","(4.6, 4.8, 4.614285714285714)","(19.0, 32.0, 30.666666666666668)","(4.6, 5.7, 5.608695652173913)","(21.0, 44.0, 41.925925925925924)","(8.5, 12.0, 11.5625)","(8.0, 12.0, 11.969696969696969)","(5.5, 6.0, 5.855555555555556)","(16.0, 20.0, 19.071428571428573)","(16.0, 22.0, 21.90909090909091)","(31.0, 85.0, 68.92857142857143)","(41.0, 95.0, 71.78571428571429)"
07-01-2023 13:32:06.631869,"(8.0, 12.5, 12.1875)","(4.6, 4.8, 4.684615384615384)","(19.0, 32.0, 30.666666666666668)","(4.6, 5.7, 5.5777777777777775)","(21.0, 44.0, 42.4)","(8.5, 12.0, 11.608695652173914)","(8.0, 12.5, 12.297297297297298)","(5.5, 5.9, 5.855555555555556)","(16.0, 19.5, 19.071428571428573)","(16.0, 23.0, 21.90909090909091)","(31.0, 85.0, 68.92857142857143)","(41.0, 95.0, 71.78571428571429)"
07-01-2023 13:32:08.067314,"(8.0, 12.5, 12.454545454545455)","(4.6, 4.8, 4.63)","(19.0, 32.0, 31.333333333333332)","(4.6, 5.7, 5.553846153846154)","(21.0, 44.0, 39.5)","(8.5, 12.0, 11.666666666666666)","(8.0, 12.5, 12.434782608695652)","(5.5, 5.9, 5.895238095238096)","(16.0, 19.5, 19.071428571428573)","(16.0, 24.0, 22.8)","(31.0, 85.0, 71.76470588235294)","(41.0, 95.0, 72.77777777777777)"
07-01-2023 13:32:09.528602,"(8.0, 12.5, 12.45)","(4.6, 4.7, 4.63)","(19.0, 32.0, 31.333333333333332)","(4.6, 5.7, 5.553846153846154)","(21.0, 44.0, 39.5)","(8.5, 12.0, 11.666666666666666)","(8.0, 12.5, 12.434782608695652)","(5.5, 5.9, 5.895238095238096)","(16.0, 19.5, 19.071428571428573)","(16.0, 24.0, 22.8)","(31.0, 85.0, 71.76470588235294)","(41.0, 95.0, 72.77777777777777)"
07-01-2023 13:32:10.915501,"(8.0, 12.5, 12.15625)","(4.6, 4.7, 4.696629213483146)","(19.0, 32.0, 31.53846153846154)","(4.6, 5.7, 5.596969696969697)","(21.0, 44.0, 39.5)","(8.5, 12.0, 11.666666666666666)","(8.0, 12.5, 12.25)","(5.5, 6.0, 5.833057851239669)","(16.0, 20.0, 19.807692307692307)","(16.0, 24.0, 22.142857142857142)","(31.0, 85.0, 70.0)","(41.0, 95.0, 72.77777777777777)"
07-01-2023 13:32:12.286048,"(8.0, 12.5, 12.15625)","(4.6, 4.7, 4.6454545454545455)","(19.0, 32.0, 31.57142857142857)","(4.6, 5.7, 5.43265306122449)","(21.0, 44.0, 39.5)","(8.5, 12.0, 11.426470588235293)","(8.0, 12.5, 12.23076923076923)","(5.5, 6.0, 5.8307692307692305)","(16.0, 20.0, 19.807692307692307)","(16.0, 23.0, 21.571428571428573)","(31.0, 85.0, 70.0)","(41.0, 95.0, 72.77777777777777)"
07-01-2023 13:32:13.661640,"(8.0, 12.5, 12.15625)","(4.6, 4.8, 4.6454545454545455)","(19.0, 32.0, 31.57142857142857)","(4.6, 5.5, 5.4)","(21.0, 44.0, 40.4)","(8.5, 12.0, 11.426470588235293)","(8.0, 12.5, 12.23076923076923)","(5.5, 6.0, 5.8307692307692305)","(16.0, 20.0, 19.807692307692307)","(16.0, 23.0, 21.571428571428573)","(31.0, 85.0, 70.0)","(41.0, 95.0, 72.77777777777777)"
07-01-2023 13:32:15.087894,"(8.0, 12.5, 12.15625)","(4.6, 4.8, 4.666666666666666)","(19.0, 32.0, 31.666666666666668)","(4.6, 5.5, 5.488)","(21.0, 44.0, 40.4)","(8.5, 12.0, 11.235294117647058)","(8.0, 12.5, 12.043478260869565)","(5.5, 6.0, 5.93625)","(16.0, 20.0, 19.636363636363637)","(16.0, 23.0, 21.571428571428573)","(31.0, 85.0, 65.0)","(41.0, 95.0, 72.77777777777777)"
07-01-2023 13:32:16.462589,"(8.5, 12.5, 11.921052631578947)","(4.6, 4.8, 4.666666666666666)","(20.0, 32.0, 31.666666666666668)","(4.8, 5.6, 5.472727272727273)","(21.0, 44.0, 40.4)","(9.0, 12.0, 11.235294117647058)","(8.5, 12.5, 12.043478260869565)","(6.0, 6.0, 5.934615384615385)","(16.0, 20.0, 19.636363636363637)","(16.0, 22.0, 21.571428571428573)","(31.0, 85.0, 65.0)","(51.0, 90.0, 76.66666666666667)"
07-01-2023 13:32:17.814942,"(8.5, 12.5, 11.7)","(4.6, 4.8, 4.666666666666666)","(20.0, 32.0, 31.666666666666668)","(4.8, 5.6, 5.472727272727273)","(21.0, 44.0, 40.4)","(9.0, 12.0, 11.235294117647058)","(8.5, 12.5, 12.043478260869565)","(6.0, 6.0, 5.934615384615385)","(16.0, 20.0, 19.636363636363637)","(16.0, 23.0, 21.571428571428573)","(31.0, 85.0, 65.0)","(51.0, 90.0, 76.66666666666667)"
07-01-2023 13:32:19.199451,"(8.5, 12.0, 11.535714285714286)","(4.6, 4.8, 4.711111111111111)","(20.0, 32.0, 31.666666666666668)","(4.8, 5.6, 5.521428571428571)","(21.0, 44.0, 40.4)","(9.0, 12.0, 11.458333333333334)","(8.5, 12.5, 12.043478260869565)","(6.0, 6.0, 5.932894736842106)","(16.0, 20.0, 19.925925925925927)","(16.0, 23.0, 21.571428571428573)","(31.0, 85.0, 65.0)","(51.0, 90.0, 76.66666666666667)"
07-01-2023 13:32:20.561559,"(8.5, 12.0, 11.535714285714286)","(4.6, 4.8, 4.681081081081081)","(20.0, 32.0, 31.714285714285715)","(4.8, 5.6, 5.491891891891892)","(21.0, 44.0, 40.4)","(9.0, 12.0, 11.458333333333334)","(8.5, 12.5, 12.0)","(6.0, 6.0, 5.932894736842106)","(16.0, 20.0, 19.942857142857143)","(16.0, 23.0, 21.571428571428573)","(31.0, 85.0, 65.0)","(51.0, 90.0, 76.66666666666667)"
07-01-2023 13:32:21.999662,"(8.5, 12.0, 11.535714285714286)","(4.6, 4.8, 4.681081081081081)","(20.0, 32.0, 31.714285714285715)","(4.8, 5.6, 5.491891891891892)","(21.0, 44.0, 40.4)","(9.0, 12.0, 11.458333333333334)","(8.5, 12.5, 11.583333333333334)","(6.0, 6.0, 5.932894736842106)","(16.0, 20.0, 19.942857142857143)","(16.0, 23.0, 22.285714285714285)","(31.0, 85.0, 65.0)","(51.0, 90.0, 76.66666666666667)"
07-01-2023 13:32:23.379247,"(8.5, 12.5, 12.25)","(4.6, 4.8, 4.510344827586207)","(20.0, 32.0, 31.714285714285715)","(4.8, 5.6, 5.457142857142857)","(21.0, 44.0, 41.23076923076923)","(9.0, 12.0, 11.458333333333334)","(8.5, 12.0, 11.818181818181818)","(6.0, 6.0, 6.037704918032787)","(16.0, 20.0, 19.942857142857143)","(16.0, 23.0, 22.285714285714285)","(31.0, 85.0, 65.0)","(51.0, 90.0, 76.66666666666667)"
07-01-2023 13:32:24.754811,"(8.5, 12.5, 12.25)","(4.6, 4.6, 4.510344827586207)","(20.0, 32.0, 31.714285714285715)","(4.8, 5.6, 5.457142857142857)","(21.0, 44.0, 42.0)","(9.0, 12.0, 11.5)","(8.5, 12.0, 11.875)","(6.0, 6.2, 6.128571428571429)","(16.0, 20.0, 19.87878787878788)","(16.0, 23.0, 22.285714285714285)","(31.0, 85.0, 65.0)","(51.0, 90.0, 76.66666666666667)"
07-01-2023 13:32:26.105136,"(8.5, 12.5, 12.25)","(4.6, 4.6, 4.515384615384615)","(20.0, 32.0, 31.76923076923077)","(4.8, 5.6, 5.544827586206896)","(21.0, 44.0, 42.0)","(9.0, 12.0, 11.5)","(8.5, 12.0, 11.875)","(6.0, 6.2, 6.066666666666666)","(16.0, 20.0, 19.87878787878788)","(16.0, 23.0, 22.393939393939394)","(31.0, 85.0, 65.45454545454545)","(51.0, 90.0, 76.66666666666667)"
07-01-2023 13:32:27.453083,"(8.5, 13.0, 12.057142857142857)","(4.6, 4.7, 4.557142857142857)","(20.0, 32.0, 31.76923076923077)","(4.8, 5.6, 5.484615384615385)","(21.0, 42.0, 40.4)","(9.0, 12.0, 11.208333333333334)","(8.5, 12.0, 12.131578947368421)","(6.0, 6.2, 6.075)","(16.0, 20.0, 19.87878787878788)","(16.0, 23.0, 22.333333333333332)","(31.0, 80.0, 65.45454545454545)","(51.0, 90.0, 75.71428571428571)"
07-01-2023 13:32:28.806582,"(8.5, 13.0, 12.093023255813954)","(4.6, 4.7, 4.557142857142857)","(20.0, 36.0, 34.36363636363636)","(4.8, 5.6, 5.437931034482759)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.208333333333334)","(8.5, 12.5, 12.131578947368421)","(6.0, 6.2, 6.170588235294118)","(16.0, 20.0, 20.470588235294116)","(16.0, 23.0, 22.2)","(31.0, 80.0, 70.0)","(51.0, 110.0, 76.66666666666667)"
07-01-2023 13:32:30.155840,"(8.5, 13.0, 12.093023255813954)","(4.6, 4.7, 4.55)","(20.0, 36.0, 34.36363636363636)","(4.8, 5.5, 5.495121951219512)","(21.0, 42.0, 38.666666666666664)","(9.0, 12.0, 11.05)","(8.5, 12.5, 12.131578947368421)","(5.5, 6.2, 6.170588235294118)","(16.0, 22.0, 20.470588235294116)","(16.0, 23.0, 22.2)","(31.0, 80.0, 65.0)","(51.0, 100.0, 75.0)"
07-01-2023 13:32:31.560403,"(8.5, 13.0, 11.78125)","(4.6, 4.7, 4.55)","(20.0, 36.0, 34.36363636363636)","(4.8, 5.5, 5.490625)","(21.0, 40.0, 36.4)","(9.0, 12.0, 11.05)","(8.5, 12.5, 12.131578947368421)","(5.5, 6.2, 6.188095238095238)","(16.0, 22.0, 20.9)","(16.0, 23.0, 22.2)","(31.0, 80.0, 65.0)","(51.0, 95.0, 70.0)"
07-01-2023 13:32:32.856276,"(8.5, 13.0, 11.78125)","(4.6, 4.7, 4.595238095238095)","(20.0, 36.0, 32.8235294117647)","(4.8, 5.5, 5.411111111111111)","(21.0, 38.0, 36.4)","(9.0, 12.0, 11.05)","(8.5, 12.5, 12.131578947368421)","(5.5, 6.2, 6.2696969696969695)","(16.0, 21.0, 19.966666666666665)","(16.0, 23.0, 22.2)","(31.0, 80.0, 65.0)","(51.0, 95.0, 70.0)"
07-01-2023 13:32:34.141827,"(8.5, 13.0, 11.78125)","(4.6, 4.7, 4.595238095238095)","(20.0, 36.0, 32.8235294117647)","(4.8, 5.5, 5.43953488372093)","(21.0, 38.0, 36.4)","(9.0, 12.0, 11.015625)","(8.5, 12.5, 12.131578947368421)","(5.5, 6.4, 6.332000000000001)","(16.0, 20.0, 19.923076923076923)","(16.0, 23.0, 22.2)","(31.0, 80.0, 65.0)","(51.0, 95.0, 70.0)"
07-01-2023 13:32:35.413327,"(9.0, 13.0, 11.78125)","(4.6, 4.7, 4.566666666666666)","(20.0, 36.0, 32.8235294117647)","(4.8, 5.5, 5.43953488372093)","(21.0, 38.0, 36.4)","(9.0, 12.0, 11.015625)","(9.0, 12.5, 12.131578947368421)","(5.5, 6.4, 6.2956521739130435)","(17.0, 20.0, 19.962264150943398)","(16.0, 23.0, 22.77777777777778)","(31.0, 80.0, 65.0)","(51.0, 95.0, 86.25)"
07-01-2023 13:32:36.825033,"(9.0, 13.0, 11.78125)","(4.6, 4.7, 4.578787878787879)","(20.0, 36.0, 33.54545454545455)","(4.8, 5.5, 5.43953488372093)","(21.0, 38.0, 36.4)","(9.0, 12.0, 11.015625)","(9.0, 12.5, 12.24074074074074)","(5.5, 6.4, 6.323943661971831)","(17.0, 20.0, 19.962264150943398)","(16.0, 23.0, 23.0)","(31.0, 80.0, 65.0)","(51.0, 90.0, 77.5)"
07-01-2023 13:32:38.142296,"(9.0, 13.0, 11.78125)","(4.6, 4.7, 4.566666666666666)","(20.0, 36.0, 33.5)","(4.8, 5.5, 5.43953488372093)","(21.0, 38.0, 35.2)","(9.0, 12.0, 11.015625)","(9.0, 12.5, 12.31081081081081)","(5.5, 6.4, 6.315068493150685)","(17.0, 20.0, 19.962264150943398)","(16.0, 24.0, 23.0)","(31.0, 80.0, 65.0)","(51.0, 90.0, 72.14285714285714)"
07-01-2023 13:32:39.426905,"(9.0, 13.0, 11.78125)","(4.6, 4.7, 4.566666666666666)","(20.0, 36.0, 33.5)","(4.8, 5.5, 5.43953488372093)","(21.0, 36.0, 35.6)","(9.0, 12.0, 10.81132075471698)","(9.0, 12.5, 12.138297872340425)","(5.5, 6.4, 6.378260869565218)","(17.0, 20.0, 19.90909090909091)","(16.0, 24.0, 23.151515151515152)","(31.0, 80.0, 68.75)","(51.0, 90.0, 79.58333333333333)"
