,Its Smudgy,Sir Benjamin,Spring Harbour,Harry,Finniss Flash,Dutch Impact
12-01-2023 18:13:36.994732,"(3.3, 6.6, 4.733333333333333)","(9.0, 17.5, 16.666666666666668)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.2, 2.189714285714286)","(31.0, 240.0, 139.5)","(4.8, 17.0, 14.822222222222223)"
12-01-2023 18:13:38.062369,"(3.3, 6.6, 4.733333333333333)","(9.0, 17.5, 16.666666666666668)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.2, 2.189714285714286)","(31.0, 250.0, 169.66666666666666)","(4.8, 17.0, 14.822222222222223)"
12-01-2023 18:13:39.084329,"(3.3, 6.6, 4.733333333333333)","(9.0, 17.5, 16.666666666666668)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.2, 2.189714285714286)","(31.0, 240.0, 169.66666666666666)","(4.8, 17.0, 14.822222222222223)"
12-01-2023 18:13:40.031164,"(3.3, 6.6, 4.733333333333333)","(9.0, 17.5, 16.666666666666668)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.2, 2.189714285714286)","(31.0, 240.0, 169.66666666666666)","(4.8, 17.0, 14.822222222222223)"
12-01-2023 18:13:41.030121,"(3.3, 6.6, 4.733333333333333)","(9.0, 17.5, 16.666666666666668)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.2, 2.189714285714286)","(31.0, 240.0, 169.66666666666666)","(4.8, 17.0, 15.337500000000002)"
12-01-2023 18:13:42.156659,"(3.3, 6.6, 4.733333333333333)","(9.0, 17.5, 16.666666666666668)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.2, 2.189714285714286)","(31.0, 240.0, 86.42857142857143)","(4.8, 16.5, 15.879999999999999)"
12-01-2023 18:13:43.252511,"(3.3, 6.6, 4.733333333333333)","(9.0, 17.5, 16.666666666666668)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.2, 2.189714285714286)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.5, 14.822222222222223)"
12-01-2023 18:13:44.299279,"(3.3, 6.6, 4.733333333333333)","(9.0, 17.5, 16.666666666666668)","(10.0, 19.5, 15.538461538461538)","(1.9, 2.2, 2.189714285714286)","(31.0, 230.0, 156.33333333333331)","(4.8, 17.0, 9.32)"
12-01-2023 18:13:45.309935,"(3.3, 6.6, 4.5)","(9.0, 17.5, 16.666666666666668)","(10.0, 19.5, 15.538461538461538)","(1.9, 2.2, 2.189714285714286)","(31.0, 220.0, 156.33333333333331)","(4.8, 17.0, 13.24)"
12-01-2023 18:13:46.219821,"(3.3, 6.4, 4.125)","(9.0, 17.5, 16.666666666666668)","(10.0, 19.5, 15.538461538461538)","(1.9, 2.2, 2.189714285714286)","(31.0, 220.0, 156.33333333333331)","(4.8, 17.0, 13.654545454545454)"
12-01-2023 18:13:47.267026,"(3.3, 6.2, 4.04)","(9.0, 17.5, 16.666666666666668)","(10.0, 19.5, 15.538461538461538)","(1.9, 2.2, 2.189714285714286)","(31.0, 220.0, 156.33333333333331)","(4.8, 17.0, 13.654545454545454)"
12-01-2023 18:13:48.375443,"(3.3, 6.2, 4.04)","(9.0, 17.5, 16.666666666666668)","(10.0, 19.5, 15.538461538461538)","(1.9, 2.2, 2.189714285714286)","(31.0, 220.0, 156.33333333333331)","(4.8, 17.0, 13.654545454545454)"
12-01-2023 18:13:49.490662,"(3.3, 6.2, 4.04)","(9.0, 17.5, 16.666666666666668)","(10.0, 19.5, 15.538461538461538)","(1.9, 2.2, 2.178181818181818)","(31.0, 220.0, 156.33333333333331)","(4.8, 17.0, 13.654545454545454)"
12-01-2023 18:13:50.502295,"(3.3, 6.0, 4.166666666666666)","(9.0, 17.5, 16.666666666666668)","(10.0, 19.5, 15.538461538461538)","(1.9, 2.2, 2.1733333333333333)","(31.0, 220.0, 156.33333333333331)","(4.8, 17.0, 12.399999999999999)"
12-01-2023 18:13:51.547724,"(3.3, 6.0, 4.044444444444444)","(9.0, 17.5, 16.666666666666668)","(10.0, 19.5, 14.35)","(1.9, 2.2, 2.1733333333333333)","(31.0, 220.0, 156.33333333333331)","(4.8, 17.0, 11.588235294117647)"
12-01-2023 18:13:52.452536,"(3.3, 5.9, 4.5)","(9.0, 17.5, 16.666666666666668)","(10.0, 19.5, 14.35)","(1.9, 2.2, 2.1733333333333333)","(31.0, 220.0, 156.33333333333331)","(4.8, 17.0, 11.588235294117647)"
12-01-2023 18:13:53.454301,"(3.3, 5.9, 4.5)","(9.0, 17.5, 16.666666666666668)","(10.0, 19.5, 14.35)","(1.9, 2.2, 2.1733333333333333)","(31.0, 220.0, 156.33333333333331)","(4.8, 17.0, 11.588235294117647)"
12-01-2023 18:13:54.509799,"(3.3, 5.9, 4.5)","(9.0, 17.5, 16.666666666666668)","(10.0, 19.5, 14.35)","(1.9, 2.2, 2.1733333333333333)","(31.0, 220.0, 156.33333333333331)","(4.8, 17.0, 11.588235294117647)"
12-01-2023 18:13:55.543024,"(3.3, 5.9, 4.5)","(9.0, 17.5, 16.666666666666668)","(10.0, 19.5, 14.35)","(1.9, 2.2, 2.1733333333333333)","(31.0, 220.0, 156.33333333333331)","(4.8, 17.0, 11.588235294117647)"
12-01-2023 18:13:56.537818,"(3.3, 5.9, 4.5)","(9.0, 17.5, 16.666666666666668)","(10.0, 19.5, 14.35)","(1.9, 2.2, 2.1733333333333333)","(31.0, 220.0, 156.33333333333331)","(4.8, 17.0, 11.588235294117647)"
12-01-2023 18:13:57.568357,"(3.3, 5.9, 4.5)","(9.0, 17.5, 16.666666666666668)","(10.0, 19.5, 14.35)","(1.9, 2.2, 2.1733333333333333)","(31.0, 220.0, 156.33333333333331)","(4.8, 17.0, 11.588235294117647)"
12-01-2023 18:13:58.541678,"(3.3, 5.9, 4.5)","(9.0, 17.5, 16.666666666666668)","(10.0, 19.5, 14.35)","(1.9, 2.2, 2.1733333333333333)","(31.0, 220.0, 156.33333333333331)","(4.8, 17.0, 11.588235294117647)"
12-01-2023 18:13:59.565392,"(3.3, 5.9, 4.325)","(9.0, 17.5, 16.333333333333336)","(10.0, 19.5, 14.35)","(1.9, 2.2, 2.1733333333333333)","(31.0, 220.0, 156.33333333333331)","(4.8, 17.0, 11.588235294117647)"
12-01-2023 18:14:00.676907,"(3.3, 5.9, 4.325)","(9.0, 17.5, 16.333333333333336)","(10.0, 19.5, 14.35)","(1.9, 2.2, 2.1733333333333333)","(31.0, 220.0, 156.33333333333331)","(4.8, 17.0, 11.588235294117647)"
12-01-2023 18:14:01.729300,"(3.3, 5.9, 4.325)","(9.0, 17.5, 16.333333333333336)","(10.0, 19.5, 15.23076923076923)","(1.9, 2.2, 2.1733333333333333)","(31.0, 220.0, 156.33333333333331)","(4.8, 17.0, 11.588235294117647)"
12-01-2023 18:14:02.785455,"(3.3, 5.9, 4.325)","(9.0, 17.5, 16.333333333333336)","(10.0, 19.0, 15.399999999999999)","(1.9, 2.2, 2.1733333333333333)","(31.0, 220.0, 156.33333333333331)","(4.8, 17.0, 11.588235294117647)"
12-01-2023 18:14:03.856383,"(3.3, 5.9, 4.85)","(9.0, 17.5, 16.333333333333336)","(10.0, 18.5, 14.16)","(1.9, 2.2, 2.1733333333333333)","(31.0, 220.0, 57.714285714285715)","(4.8, 17.0, 11.588235294117647)"
12-01-2023 18:14:04.877645,"(3.3, 5.9, 4.85)","(9.0, 17.5, 16.333333333333336)","(10.0, 18.5, 14.16)","(1.9, 2.2, 2.1733333333333333)","(31.0, 230.0, 57.714285714285715)","(4.8, 17.0, 11.588235294117647)"
12-01-2023 18:14:05.828735,"(3.3, 5.9, 3.9909090909090907)","(9.0, 17.5, 16.333333333333336)","(10.0, 18.5, 14.16)","(1.9, 2.2, 2.1733333333333333)","(31.0, 230.0, 57.714285714285715)","(4.8, 17.0, 11.588235294117647)"
12-01-2023 18:14:06.792254,"(3.3, 5.8, 4.466666666666667)","(9.0, 17.5, 16.333333333333336)","(10.0, 18.5, 14.16)","(1.9, 2.2, 2.1733333333333333)","(31.0, 230.0, 57.714285714285715)","(4.8, 17.0, 11.588235294117647)"
12-01-2023 18:14:07.804612,"(3.3, 5.8, 4.466666666666667)","(9.0, 17.5, 16.333333333333336)","(10.0, 18.5, 14.16)","(1.9, 2.2, 2.1733333333333333)","(31.0, 230.0, 57.714285714285715)","(4.8, 17.0, 11.588235294117647)"
12-01-2023 18:14:08.855264,"(3.3, 5.8, 4.466666666666667)","(9.0, 17.5, 16.333333333333336)","(10.0, 18.5, 14.16)","(1.9, 2.2, 2.2365625)","(31.0, 230.0, 57.714285714285715)","(4.8, 17.0, 11.588235294117647)"
12-01-2023 18:14:09.948909,"(3.3, 5.6, 3.98)","(9.0, 17.5, 16.333333333333336)","(10.0, 18.5, 14.16)","(1.9, 2.26, 2.2318367346938777)","(31.0, 230.0, 57.714285714285715)","(4.8, 17.0, 11.588235294117647)"
12-01-2023 18:14:10.946604,"(3.3, 5.6, 3.98)","(9.0, 17.5, 16.333333333333336)","(10.0, 18.5, 14.16)","(1.9, 2.28, 2.2303157894736843)","(31.0, 230.0, 57.714285714285715)","(4.8, 17.0, 12.399999999999999)"
12-01-2023 18:14:11.892038,"(3.3, 5.6, 3.9636363636363634)","(9.0, 17.5, 16.333333333333336)","(10.0, 18.5, 14.16)","(1.9, 2.28, 2.229387755102041)","(31.0, 230.0, 57.714285714285715)","(4.8, 17.0, 12.399999999999999)"
12-01-2023 18:14:12.917968,"(3.3, 5.6, 3.9636363636363634)","(9.0, 17.5, 16.333333333333336)","(10.0, 18.5, 14.16)","(1.9, 2.28, 2.2236363636363636)","(31.0, 230.0, 57.714285714285715)","(4.8, 17.0, 12.399999999999999)"
12-01-2023 18:14:13.936570,"(3.3, 5.6, 3.9636363636363634)","(9.0, 17.5, 16.333333333333336)","(10.0, 18.5, 14.16)","(1.9, 2.28, 2.2236363636363636)","(31.0, 230.0, 57.714285714285715)","(4.8, 17.0, 11.88888888888889)"
12-01-2023 18:14:14.953426,"(3.3, 5.6, 3.9636363636363634)","(9.0, 17.5, 16.333333333333336)","(10.0, 18.5, 14.16)","(1.9, 2.28, 2.2236363636363636)","(31.0, 230.0, 57.714285714285715)","(4.8, 17.0, 9.333333333333332)"
12-01-2023 18:14:16.059728,"(3.3, 5.5, 4.083333333333333)","(9.0, 17.5, 16.333333333333336)","(10.0, 18.5, 14.16)","(1.9, 2.28, 2.2236363636363636)","(31.0, 230.0, 57.714285714285715)","(4.8, 17.0, 13.333333333333332)"
12-01-2023 18:14:17.150108,"(3.3, 5.5, 3.988888888888889)","(9.0, 17.5, 16.333333333333336)","(10.0, 18.5, 14.16)","(1.9, 2.28, 2.2236363636363636)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 13.333333333333332)"
12-01-2023 18:14:18.130926,"(3.3, 5.5, 3.988888888888889)","(9.0, 17.5, 16.333333333333336)","(10.0, 18.5, 14.16)","(1.9, 2.28, 2.2236363636363636)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 13.333333333333332)"
12-01-2023 18:14:19.125158,"(3.3, 5.5, 3.9416666666666664)","(9.0, 17.5, 16.333333333333336)","(10.0, 18.5, 14.16)","(1.9, 2.28, 2.2236363636363636)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 13.333333333333332)"
12-01-2023 18:14:20.144266,"(3.3, 5.4, 4.333333333333333)","(9.0, 17.5, 16.333333333333336)","(10.0, 18.5, 14.16)","(1.9, 2.28, 2.2236363636363636)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 13.333333333333332)"
12-01-2023 18:14:21.118917,"(3.3, 5.4, 4.333333333333333)","(9.0, 17.5, 16.333333333333336)","(10.0, 18.5, 14.16)","(1.9, 2.28, 2.2236363636363636)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 13.333333333333332)"
12-01-2023 18:14:22.165883,"(3.3, 5.4, 4.333333333333333)","(9.0, 17.5, 16.333333333333336)","(10.0, 18.5, 14.16)","(1.9, 2.28, 2.2236363636363636)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 13.333333333333332)"
12-01-2023 18:14:23.201865,"(3.3, 5.4, 4.333333333333333)","(9.0, 17.5, 16.333333333333336)","(10.0, 18.5, 14.16)","(1.9, 2.28, 2.2236363636363636)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.777777777777779)"
12-01-2023 18:14:24.182800,"(3.3, 5.4, 4.333333333333333)","(9.0, 17.5, 16.333333333333336)","(10.0, 18.5, 14.16)","(1.9, 2.28, 2.2236363636363636)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.777777777777779)"
12-01-2023 18:14:25.178352,"(3.3, 5.4, 4.333333333333333)","(9.0, 17.0, 14.5625)","(10.0, 18.5, 14.16)","(1.9, 2.28, 2.2236363636363636)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.777777777777779)"
12-01-2023 18:14:26.125400,"(3.3, 5.4, 4.066666666666666)","(9.0, 17.0, 13.666666666666666)","(10.0, 18.5, 14.16)","(1.9, 2.28, 2.2195121951219514)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.777777777777779)"
12-01-2023 18:14:27.101995,"(3.3, 5.4, 4.066666666666666)","(9.0, 17.0, 13.666666666666666)","(10.0, 18.5, 14.16)","(1.9, 2.28, 2.2195121951219514)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.777777777777779)"
12-01-2023 18:14:28.196928,"(3.3, 5.4, 4.2)","(9.0, 17.0, 13.666666666666666)","(10.0, 18.5, 14.16)","(1.9, 2.28, 2.2195121951219514)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.333333333333334)"
12-01-2023 18:14:29.383141,"(3.3, 5.4, 4.2)","(9.0, 17.0, 13.285714285714285)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.2195121951219514)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.523809523809524)"
12-01-2023 18:14:30.471477,"(3.3, 5.3, 3.9499999999999997)","(9.0, 17.0, 13.285714285714285)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:31.557535,"(3.3, 5.3, 3.8833333333333333)","(9.0, 17.0, 13.285714285714285)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:32.675026,"(3.3, 5.3, 3.8833333333333333)","(9.0, 17.0, 13.285714285714285)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:33.885655,"(3.3, 5.3, 3.8714285714285714)","(9.0, 17.0, 13.285714285714285)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:35.027020,"(3.3, 5.3, 3.8714285714285714)","(9.0, 17.0, 13.285714285714285)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:36.036118,"(3.3, 5.3, 3.8714285714285714)","(9.0, 17.0, 13.285714285714285)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:37.098280,"(3.3, 5.3, 3.8714285714285714)","(9.0, 17.0, 13.285714285714285)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:38.212500,"(3.3, 5.3, 3.8714285714285714)","(9.0, 17.0, 13.285714285714285)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:39.223225,"(3.3, 5.3, 3.8714285714285714)","(9.0, 17.0, 13.285714285714285)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:40.297966,"(3.3, 5.3, 3.8714285714285714)","(9.0, 17.0, 13.285714285714285)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:41.349566,"(3.3, 5.3, 3.8714285714285714)","(9.0, 17.0, 13.285714285714285)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:42.273404,"(3.3, 5.3, 3.8714285714285714)","(9.0, 17.0, 13.285714285714285)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:43.309095,"(3.3, 5.3, 3.8714285714285714)","(9.0, 17.0, 13.285714285714285)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:44.292255,"(3.3, 5.3, 3.8714285714285714)","(9.0, 17.0, 13.285714285714285)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:45.397231,"(3.3, 5.3, 3.8714285714285714)","(9.0, 17.0, 13.285714285714285)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:46.490374,"(3.3, 5.3, 3.8714285714285714)","(9.0, 17.0, 13.285714285714285)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:47.495534,"(3.3, 5.2, 3.9555555555555553)","(9.0, 17.0, 13.027777777777779)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:48.411213,"(3.3, 5.2, 3.9272727272727272)","(9.0, 16.5, 14.714285714285715)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:49.418805,"(3.3, 5.2, 3.9272727272727272)","(9.0, 16.0, 15.55)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:50.461275,"(3.3, 5.2, 3.9555555555555553)","(9.0, 16.5, 14.714285714285715)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:51.745179,"(3.3, 5.2, 3.9555555555555553)","(9.0, 16.5, 14.714285714285715)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:52.924935,"(3.3, 5.2, 3.9555555555555553)","(9.0, 16.5, 14.714285714285715)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:53.970637,"(3.3, 5.1, 3.944444444444444)","(9.0, 16.5, 14.714285714285715)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:55.118761,"(3.3, 5.1, 3.9)","(9.0, 16.5, 14.714285714285715)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:56.172659,"(3.3, 5.1, 3.9)","(9.0, 16.5, 14.714285714285715)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:57.066332,"(3.3, 5.1, 3.9)","(9.0, 16.5, 14.714285714285715)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:58.208894,"(3.3, 5.1, 3.9)","(9.0, 16.5, 14.714285714285715)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:14:59.291669,"(3.3, 5.1, 3.9)","(9.0, 16.5, 14.714285714285715)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:15:00.376853,"(3.3, 5.1, 3.9)","(9.0, 16.5, 14.714285714285715)","(10.0, 18.5, 12.92)","(1.9, 2.28, 2.218390804597701)","(31.0, 230.0, 57.714285714285715)","(4.8, 16.0, 9.972727272727273)"
12-01-2023 18:15:01.458582,"(3.3, 5.1, 3.9)","(9.0, 16.5, 14.714285714285715)","(10.0, 18.5, 16.240000000000002)","(1.9, 2.28, 2.216941176470588)","(31.0, 230.0, 124.5)","(4.8, 16.0, 14.376923076923077)"
12-01-2023 18:15:02.362271,"(3.3, 5.0, 4.4)","(9.0, 16.0, 15.55)","(10.0, 18.0, 16.240000000000002)","(1.9, 2.28, 2.216941176470588)","(31.0, 220.0, 69.22222222222223)","(4.8, 15.5, 13.488888888888889)"
12-01-2023 18:15:03.424058,"(3.3, 5.0, 4.4)","(9.0, 16.0, 15.55)","(10.0, 17.0, 16.133333333333333)","(1.9, 2.28, 2.213)","(31.0, 210.0, 114.5)","(4.8, 15.0, 13.388235294117646)"
12-01-2023 18:15:04.545408,"(3.3, 5.0, 4.4)","(9.0, 16.0, 15.55)","(10.0, 17.0, 16.5125)","(1.9, 2.28, 2.213)","(31.0, 200.0, 80.71428571428572)","(4.8, 14.5, 8.954545454545455)"
12-01-2023 18:15:05.630575,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.5125)","(1.9, 2.28, 2.2103896103896106)","(31.0, 210.0, 80.71428571428572)","(4.8, 14.5, 8.908333333333333)"
12-01-2023 18:15:06.684610,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.5125)","(1.9, 2.28, 2.2103896103896106)","(31.0, 210.0, 135.0)","(4.8, 14.5, 8.908333333333333)"
12-01-2023 18:15:07.623690,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.5125)","(1.9, 2.28, 2.2103896103896106)","(31.0, 210.0, 97.5)","(4.8, 14.5, 8.908333333333333)"
12-01-2023 18:15:08.636861,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.5125)","(1.9, 2.28, 2.2075675675675677)","(31.0, 210.0, 97.5)","(4.8, 14.5, 8.908333333333333)"
12-01-2023 18:15:09.757080,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.5125)","(1.9, 2.28, 2.2075675675675677)","(31.0, 210.0, 97.5)","(4.8, 14.5, 8.908333333333333)"
12-01-2023 18:15:10.867449,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.5125)","(1.9, 2.28, 2.2055555555555557)","(31.0, 210.0, 97.5)","(4.8, 14.5, 8.908333333333333)"
12-01-2023 18:15:11.906477,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.5125)","(1.9, 2.28, 2.2055555555555557)","(31.0, 210.0, 97.5)","(4.8, 14.5, 8.908333333333333)"
12-01-2023 18:15:12.926329,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.5125)","(1.9, 2.28, 2.2055555555555557)","(31.0, 210.0, 97.5)","(4.8, 14.5, 8.908333333333333)"
12-01-2023 18:15:13.914148,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.5125)","(1.9, 2.28, 2.2055555555555557)","(31.0, 210.0, 97.5)","(4.8, 14.5, 8.908333333333333)"
12-01-2023 18:15:14.944837,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.5125)","(1.9, 2.28, 2.2023188405797103)","(31.0, 210.0, 97.5)","(4.8, 14.5, 10.811764705882354)"
12-01-2023 18:15:16.011773,"(3.3, 4.9, 4.35)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.5125)","(1.9, 2.28, 2.2023188405797103)","(31.0, 210.0, 97.5)","(4.8, 14.5, 10.466666666666667)"
12-01-2023 18:15:17.095269,"(3.3, 4.8, 4.3)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.5125)","(1.9, 2.28, 2.1755844155844155)","(31.0, 210.0, 97.5)","(4.8, 14.5, 11.723809523809523)"
12-01-2023 18:15:18.198263,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.5125)","(1.9, 2.28, 2.202857142857143)","(31.0, 210.0, 97.5)","(4.8, 14.5, 11.723809523809523)"
12-01-2023 18:15:19.275525,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.5125)","(1.9, 2.26, 2.202857142857143)","(31.0, 210.0, 97.5)","(4.8, 14.5, 11.723809523809523)"
12-01-2023 18:15:20.295179,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.5125)","(1.9, 2.26, 2.202857142857143)","(31.0, 210.0, 97.5)","(4.8, 14.5, 9.825000000000001)"
12-01-2023 18:15:21.162884,"(3.3, 4.9, 4.35)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.5125)","(1.9, 2.26, 2.202857142857143)","(31.0, 210.0, 97.5)","(4.8, 14.5, 9.825000000000001)"
12-01-2023 18:15:22.260640,"(3.3, 4.9, 4.35)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.5125)","(1.9, 2.26, 2.1975)","(31.0, 210.0, 97.5)","(4.8, 14.5, 9.825000000000001)"
12-01-2023 18:15:23.300212,"(3.3, 4.9, 4.35)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.5125)","(1.9, 2.26, 2.177241379310345)","(31.0, 210.0, 97.5)","(4.8, 14.5, 9.825000000000001)"
12-01-2023 18:15:24.324788,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.5125)","(1.9, 2.26, 2.171111111111111)","(31.0, 210.0, 97.5)","(4.8, 14.5, 9.825000000000001)"
12-01-2023 18:15:25.458896,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.5125)","(1.9, 2.26, 2.1900000000000004)","(31.0, 210.0, 97.5)","(4.8, 14.5, 9.825000000000001)"
