,Nando Sid,At Sea,Gotham Ethics,Feel The Magic,Queen Missile,Remembering,Outlaw Rambo
14-12-2022 13:11:15.409571,"(6.5, 16.5, 9.237499999999999)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 44.66666666666667)","(3.6, 6.2, 4.303448275862069)","(21.0, 95.0, 46.33333333333333)","(21.0, 65.0, 40.733333333333334)","(5.0, 8.6, 6.715)"
14-12-2022 13:11:16.386927,"(6.5, 16.5, 9.237499999999999)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 44.66666666666667)","(3.6, 6.2, 4.303448275862069)","(21.0, 95.0, 46.33333333333333)","(21.0, 65.0, 40.733333333333334)","(5.0, 8.6, 6.715)"
14-12-2022 13:11:17.593094,"(6.5, 16.5, 9.237499999999999)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 44.66666666666667)","(3.6, 6.2, 4.303448275862069)","(21.0, 95.0, 46.33333333333333)","(21.0, 65.0, 39.0)","(5.0, 8.6, 6.5777777777777775)"
14-12-2022 13:11:18.822333,"(6.5, 16.5, 9.237499999999999)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 44.66666666666667)","(3.6, 6.2, 4.379310344827586)","(21.0, 95.0, 46.33333333333333)","(21.0, 65.0, 40.733333333333334)","(5.0, 8.6, 6.752631578947368)"
14-12-2022 13:11:20.002395,"(6.5, 16.5, 9.237499999999999)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 44.66666666666667)","(3.6, 6.2, 4.379310344827586)","(21.0, 95.0, 46.33333333333333)","(21.0, 65.0, 40.733333333333334)","(5.0, 8.6, 6.752631578947368)"
14-12-2022 13:11:21.163903,"(6.5, 16.5, 10.963636363636363)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 44.66666666666667)","(3.6, 6.2, 4.379310344827586)","(21.0, 95.0, 46.33333333333333)","(21.0, 65.0, 40.733333333333334)","(5.0, 8.6, 6.752631578947368)"
14-12-2022 13:11:22.244137,"(6.5, 16.5, 9.0625)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 44.66666666666667)","(3.6, 6.2, 4.379310344827586)","(21.0, 95.0, 46.33333333333333)","(21.0, 65.0, 40.733333333333334)","(5.0, 8.6, 6.752631578947368)"
14-12-2022 13:11:23.322507,"(6.5, 16.5, 9.0625)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 44.66666666666667)","(3.6, 6.2, 4.379310344827586)","(21.0, 95.0, 46.33333333333333)","(21.0, 65.0, 40.733333333333334)","(5.0, 8.6, 6.752631578947368)"
14-12-2022 13:11:24.461409,"(6.5, 16.5, 9.0625)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 44.66666666666667)","(3.6, 6.2, 4.379310344827586)","(21.0, 95.0, 46.33333333333333)","(21.0, 65.0, 40.733333333333334)","(5.0, 8.6, 6.752631578947368)"
14-12-2022 13:11:25.593446,"(6.5, 16.5, 9.0625)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 44.66666666666667)","(3.6, 6.2, 4.176)","(21.0, 95.0, 46.33333333333333)","(21.0, 65.0, 40.733333333333334)","(5.0, 8.6, 7.0636363636363635)"
14-12-2022 13:11:26.612753,"(6.5, 16.5, 9.0625)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 44.66666666666667)","(3.6, 6.2, 4.176)","(21.0, 95.0, 46.33333333333333)","(21.0, 65.0, 40.733333333333334)","(5.0, 8.6, 6.957894736842105)"
14-12-2022 13:11:27.708281,"(6.5, 16.5, 9.0625)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 44.66666666666667)","(3.6, 6.2, 4.455172413793103)","(21.0, 95.0, 46.33333333333333)","(21.0, 65.0, 40.733333333333334)","(5.0, 8.6, 6.957894736842105)"
14-12-2022 13:11:28.832134,"(6.5, 16.5, 9.0625)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 44.66666666666667)","(3.6, 6.2, 4.455172413793103)","(21.0, 95.0, 46.33333333333333)","(21.0, 65.0, 40.733333333333334)","(5.0, 8.6, 6.957894736842105)"
14-12-2022 13:11:29.960461,"(6.5, 16.5, 9.0625)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 44.66666666666667)","(3.6, 6.2, 4.455172413793103)","(21.0, 95.0, 46.33333333333333)","(21.0, 65.0, 40.733333333333334)","(5.0, 8.6, 7.3)"
14-12-2022 13:11:31.045033,"(6.5, 16.5, 13.0)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 44.66666666666667)","(3.6, 6.2, 4.264)","(21.0, 95.0, 46.33333333333333)","(21.0, 65.0, 40.733333333333334)","(5.0, 8.6, 7.3)"
14-12-2022 13:11:32.180974,"(6.5, 16.5, 13.0)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 44.66666666666667)","(3.6, 6.2, 4.264)","(21.0, 95.0, 46.33333333333333)","(21.0, 65.0, 40.733333333333334)","(5.0, 8.6, 6.975)"
14-12-2022 13:11:33.327084,"(6.5, 16.5, 13.0)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 44.66666666666667)","(3.6, 6.2, 4.531034482758621)","(21.0, 95.0, 46.33333333333333)","(21.0, 65.0, 35.666666666666664)","(5.0, 8.6, 6.975)"
14-12-2022 13:11:34.539811,"(6.5, 16.5, 13.0)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 44.66666666666667)","(3.6, 6.6, 6.1000000000000005)","(21.0, 95.0, 46.33333333333333)","(21.0, 65.0, 35.666666666666664)","(5.0, 8.6, 6.975)"
14-12-2022 13:11:35.776672,"(6.5, 16.5, 13.0)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 44.66666666666667)","(3.6, 6.4, 6.1000000000000005)","(21.0, 95.0, 46.33333333333333)","(21.0, 65.0, 35.666666666666664)","(5.0, 8.6, 6.975)"
14-12-2022 13:11:37.020402,"(6.5, 16.5, 13.0)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 44.66666666666667)","(3.6, 6.4, 6.1000000000000005)","(21.0, 95.0, 46.33333333333333)","(21.0, 65.0, 35.666666666666664)","(5.0, 8.6, 6.975)"
14-12-2022 13:11:38.203950,"(6.5, 16.5, 13.0)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 44.66666666666667)","(3.6, 6.4, 6.1000000000000005)","(21.0, 95.0, 46.33333333333333)","(21.0, 65.0, 35.666666666666664)","(5.0, 8.6, 6.975)"
14-12-2022 13:11:39.313781,"(6.5, 16.5, 13.0)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 44.66666666666667)","(3.6, 6.4, 6.1000000000000005)","(21.0, 95.0, 46.33333333333333)","(21.0, 65.0, 35.666666666666664)","(5.0, 8.6, 6.975)"
14-12-2022 13:11:40.289312,"(6.5, 16.5, 13.0)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 44.66666666666667)","(3.6, 6.4, 6.1000000000000005)","(21.0, 95.0, 46.33333333333333)","(21.0, 65.0, 35.666666666666664)","(5.0, 8.6, 6.975)"
14-12-2022 13:11:41.340584,"(6.5, 16.5, 13.0)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 44.66666666666667)","(3.6, 6.4, 6.1000000000000005)","(21.0, 95.0, 46.33333333333333)","(21.0, 65.0, 35.666666666666664)","(5.0, 8.6, 6.975)"
14-12-2022 13:11:42.492821,"(6.5, 16.5, 13.0)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 56.0)","(3.6, 6.4, 6.125)","(21.0, 95.0, 75.53333333333333)","(21.0, 65.0, 35.666666666666664)","(5.0, 8.6, 7.627272727272727)"
14-12-2022 13:11:43.575721,"(6.5, 19.0, 14.470588235294118)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 56.0)","(3.6, 6.4, 6.3)","(21.0, 95.0, 87.0)","(21.0, 65.0, 35.666666666666664)","(5.0, 9.4, 7.4)"
14-12-2022 13:11:44.667311,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 82.55555555555556)","(3.6, 6.6, 6.3)","(21.0, 95.0, 87.0)","(21.0, 65.0, 35.666666666666664)","(5.0, 9.4, 7.4)"
14-12-2022 13:11:45.660725,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 82.55555555555556)","(3.6, 6.6, 6.3)","(21.0, 95.0, 87.0)","(21.0, 65.0, 35.666666666666664)","(5.0, 9.4, 7.4)"
14-12-2022 13:11:46.681596,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 82.55555555555556)","(3.6, 6.6, 6.3)","(21.0, 95.0, 87.0)","(21.0, 65.0, 35.666666666666664)","(5.0, 9.4, 7.105882352941176)"
14-12-2022 13:11:47.779691,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 82.55555555555556)","(3.6, 6.6, 6.3)","(21.0, 95.0, 87.0)","(21.0, 65.0, 35.666666666666664)","(5.0, 9.4, 7.105882352941176)"
14-12-2022 13:11:48.925792,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 82.55555555555556)","(3.6, 6.6, 6.3)","(21.0, 95.0, 87.0)","(21.0, 65.0, 35.666666666666664)","(5.0, 9.4, 7.105882352941176)"
14-12-2022 13:11:50.133944,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 82.55555555555556)","(3.6, 6.6, 6.3)","(21.0, 95.0, 87.0)","(21.0, 65.0, 35.666666666666664)","(5.0, 9.4, 7.105882352941176)"
14-12-2022 13:11:51.344581,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 82.55555555555556)","(3.6, 6.6, 6.3)","(21.0, 95.0, 87.0)","(21.0, 65.0, 35.666666666666664)","(5.0, 9.4, 7.105882352941176)"
14-12-2022 13:11:52.476434,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 73.25)","(3.6, 6.6, 6.3)","(21.0, 95.0, 87.0)","(21.0, 65.0, 35.666666666666664)","(5.0, 9.4, 7.105882352941176)"
14-12-2022 13:11:53.606796,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.369999999999999)","(21.0, 95.0, 87.0)","(21.0, 65.0, 41.0)","(5.0, 9.4, 7.834782608695653)"
14-12-2022 13:11:54.602929,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.369999999999999)","(21.0, 95.0, 87.0)","(21.0, 65.0, 41.0)","(5.0, 9.4, 7.834782608695653)"
14-12-2022 13:11:55.678780,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.369999999999999)","(21.0, 95.0, 87.0)","(21.0, 65.0, 41.0)","(5.0, 9.4, 7.566666666666666)"
14-12-2022 13:11:56.657434,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.369999999999999)","(21.0, 95.0, 87.0)","(21.0, 65.0, 41.0)","(5.0, 9.4, 7.566666666666666)"
14-12-2022 13:11:57.750525,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.14)","(21.0, 95.0, 87.0)","(21.0, 65.0, 41.0)","(5.0, 9.4, 7.105882352941176)"
14-12-2022 13:11:58.844764,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.38)","(21.0, 95.0, 87.0)","(21.0, 65.0, 41.0)","(5.0, 9.4, 7.566666666666666)"
14-12-2022 13:12:00.017107,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.38)","(21.0, 95.0, 87.0)","(21.0, 65.0, 41.0)","(5.0, 9.4, 7.566666666666666)"
14-12-2022 13:12:01.056958,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.38)","(21.0, 95.0, 87.0)","(21.0, 65.0, 41.0)","(5.0, 9.4, 7.566666666666666)"
14-12-2022 13:12:02.246939,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.16)","(21.0, 95.0, 87.0)","(21.0, 65.0, 41.0)","(5.0, 9.4, 7.566666666666666)"
14-12-2022 13:12:03.323716,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1487999999999996)","(21.0, 90.0, 63.84615384615385)","(3.6, 6.6, 6.39)","(21.0, 95.0, 50.625)","(21.0, 65.0, 38.666666666666664)","(5.0, 9.4, 7.8)"
14-12-2022 13:12:04.466619,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.246)","(21.0, 90.0, 63.84615384615385)","(3.6, 6.6, 5.109677419354838)","(21.0, 95.0, 50.625)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.8)"
14-12-2022 13:12:05.485048,"(6.5, 16.5, 13.0)","(1.85, 2.3, 2.246)","(21.0, 90.0, 63.84615384615385)","(3.6, 6.6, 5.109677419354838)","(21.0, 95.0, 50.625)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.682352941176471)"
14-12-2022 13:12:06.548449,"(6.5, 16.5, 13.0)","(1.85, 2.3, 2.246)","(21.0, 90.0, 63.84615384615385)","(3.6, 6.6, 4.823076923076923)","(21.0, 95.0, 50.625)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.425)"
14-12-2022 13:12:07.576096,"(6.5, 16.5, 13.0)","(1.85, 2.3, 2.246)","(21.0, 90.0, 63.84615384615385)","(3.6, 6.6, 4.823076923076923)","(21.0, 95.0, 50.625)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.425)"
14-12-2022 13:12:08.622211,"(6.5, 16.5, 13.0)","(1.85, 2.3, 2.246)","(21.0, 90.0, 63.84615384615385)","(3.6, 6.6, 4.823076923076923)","(21.0, 95.0, 50.625)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.673684210526316)"
14-12-2022 13:12:10.050605,"(6.5, 16.5, 13.0)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 63.84615384615385)","(3.6, 6.6, 5.180645161290322)","(21.0, 95.0, 50.625)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.8)"
14-12-2022 13:12:11.538818,"(6.5, 16.5, 13.0)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 63.84615384615385)","(3.6, 6.6, 5.180645161290322)","(21.0, 95.0, 50.625)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.8)"
14-12-2022 13:12:12.752727,"(6.5, 16.5, 13.0)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.18)","(21.0, 95.0, 77.25)","(21.0, 60.0, 72.5)","(5.0, 9.0, 7.8)"
14-12-2022 13:12:13.885158,"(6.5, 18.5, 14.176470588235293)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.1)","(21.0, 95.0, 77.25)","(21.0, 80.0, 72.5)","(5.0, 9.4, 7.8)"
14-12-2022 13:12:15.146466,"(6.5, 18.5, 14.176470588235293)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.283333333333333)","(21.0, 95.0, 77.25)","(21.0, 80.0, 72.5)","(5.0, 9.4, 8.2)"
14-12-2022 13:12:16.479122,"(6.5, 18.5, 14.176470588235293)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.283333333333333)","(21.0, 95.0, 77.25)","(21.0, 80.0, 72.5)","(5.0, 9.4, 8.2)"
14-12-2022 13:12:17.791123,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.41)","(21.0, 95.0, 77.25)","(21.0, 80.0, 71.42857142857143)","(5.0, 9.4, 8.2)"
14-12-2022 13:12:19.047206,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.22)","(21.0, 95.0, 77.25)","(21.0, 80.0, 72.5)","(5.0, 9.4, 7.45)"
14-12-2022 13:12:20.091522,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.22)","(21.0, 95.0, 77.25)","(21.0, 80.0, 72.5)","(5.0, 9.4, 7.45)"
14-12-2022 13:12:21.251683,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.22)","(21.0, 95.0, 77.25)","(21.0, 80.0, 72.5)","(5.0, 9.4, 7.45)"
14-12-2022 13:12:22.297275,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.22)","(21.0, 95.0, 77.25)","(21.0, 80.0, 72.5)","(5.0, 9.4, 7.45)"
14-12-2022 13:12:23.372788,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.3)","(21.0, 95.0, 77.25)","(21.0, 80.0, 74.0)","(5.0, 9.4, 8.090909090909092)"
14-12-2022 13:12:24.473218,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.3)","(21.0, 95.0, 77.25)","(21.0, 80.0, 74.0)","(5.0, 9.4, 8.090909090909092)"
14-12-2022 13:12:25.718723,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.3)","(21.0, 95.0, 77.25)","(21.0, 80.0, 74.0)","(5.0, 9.4, 7.45)"
14-12-2022 13:12:26.814949,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.3)","(21.0, 95.0, 77.25)","(21.0, 80.0, 74.0)","(5.0, 9.4, 7.45)"
14-12-2022 13:12:27.826332,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.22)","(21.0, 95.0, 77.25)","(21.0, 80.0, 74.0)","(5.0, 9.4, 8.090909090909092)"
14-12-2022 13:12:28.915807,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.3)","(21.0, 95.0, 77.25)","(21.0, 80.0, 74.0)","(5.0, 9.4, 8.090909090909092)"
14-12-2022 13:12:30.115688,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.3)","(21.0, 95.0, 77.25)","(21.0, 80.0, 74.0)","(5.0, 9.4, 8.090909090909092)"
14-12-2022 13:12:31.324971,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.22)","(21.0, 95.0, 77.25)","(21.0, 80.0, 74.0)","(5.0, 9.4, 7.45)"
14-12-2022 13:12:32.537614,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.3)","(21.0, 95.0, 77.25)","(21.0, 80.0, 74.0)","(5.0, 9.4, 8.090909090909092)"
14-12-2022 13:12:33.637484,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.3)","(21.0, 95.0, 90.0)","(21.0, 80.0, 74.0)","(5.0, 9.4, 8.090909090909092)"
14-12-2022 13:12:34.676528,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.3)","(21.0, 95.0, 90.0)","(21.0, 80.0, 74.0)","(5.0, 9.4, 8.090909090909092)"
14-12-2022 13:12:35.632496,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.3)","(21.0, 95.0, 90.0)","(21.0, 80.0, 74.0)","(5.0, 9.4, 7.45)"
14-12-2022 13:12:36.762313,"(6.5, 18.5, 15.5)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.22)","(21.0, 95.0, 90.0)","(21.0, 80.0, 74.0)","(5.0, 9.4, 7.45)"
14-12-2022 13:12:37.801796,"(6.5, 19.0, 14.470588235294118)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.22)","(21.0, 95.0, 77.75)","(21.0, 80.0, 74.0)","(5.0, 9.4, 7.45)"
14-12-2022 13:12:38.963519,"(6.5, 19.0, 14.470588235294118)","(1.85, 2.3, 2.1559999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.3999999999999995)","(21.0, 95.0, 77.75)","(21.0, 80.0, 74.0)","(5.0, 9.4, 7.75)"
14-12-2022 13:12:40.072669,"(6.5, 19.0, 14.470588235294118)","(1.85, 2.3, 2.2039999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.3999999999999995)","(21.0, 95.0, 77.75)","(21.0, 80.0, 74.0)","(5.0, 9.4, 8.1)"
14-12-2022 13:12:41.188745,"(6.5, 18.5, 13.047058823529412)","(1.85, 2.28, 2.2039999999999997)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.3999999999999995)","(21.0, 95.0, 77.75)","(21.0, 80.0, 74.0)","(5.0, 9.2, 8.1)"
14-12-2022 13:12:42.282377,"(6.5, 18.5, 13.715789473684211)","(1.85, 2.28, 2.1941935483870965)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.1499999999999995)","(21.0, 95.0, 77.75)","(21.0, 80.0, 74.0)","(5.0, 9.2, 7.485714285714286)"
14-12-2022 13:12:43.450791,"(6.5, 18.5, 13.715789473684211)","(1.85, 2.28, 2.1941935483870965)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.1499999999999995)","(21.0, 95.0, 77.75)","(21.0, 80.0, 74.0)","(5.0, 9.2, 8.0)"
14-12-2022 13:12:44.701512,"(6.5, 18.5, 13.715789473684211)","(1.85, 2.28, 2.1941935483870965)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.4111111111111105)","(21.0, 95.0, 77.75)","(21.0, 80.0, 74.0)","(5.0, 9.0, 8.0)"
14-12-2022 13:12:45.855338,"(6.5, 18.5, 13.715789473684211)","(1.85, 2.28, 2.1941935483870965)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.4111111111111105)","(21.0, 95.0, 77.75)","(21.0, 80.0, 74.0)","(5.0, 9.0, 8.0)"
14-12-2022 13:12:47.126129,"(6.5, 18.5, 13.715789473684211)","(1.85, 2.28, 2.1941935483870965)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.175)","(21.0, 95.0, 77.75)","(21.0, 80.0, 74.0)","(5.0, 9.0, 7.428571428571429)"
14-12-2022 13:12:48.784993,"(6.5, 18.5, 13.715789473684211)","(1.85, 2.28, 2.1941935483870965)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.175)","(21.0, 95.0, 77.75)","(21.0, 80.0, 74.0)","(5.0, 9.0, 7.428571428571429)"
14-12-2022 13:12:49.950412,"(6.5, 18.5, 13.715789473684211)","(1.85, 2.28, 2.1941935483870965)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.422222222222222)","(21.0, 95.0, 77.75)","(21.0, 80.0, 51.76470588235294)","(5.0, 9.0, 8.0)"
14-12-2022 13:12:51.115058,"(6.5, 18.5, 13.715789473684211)","(1.85, 2.28, 2.1941935483870965)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.422222222222222)","(21.0, 95.0, 77.75)","(21.0, 80.0, 51.76470588235294)","(5.0, 9.0, 8.0)"
14-12-2022 13:12:52.500504,"(6.5, 18.5, 13.715789473684211)","(1.85, 2.28, 2.1941935483870965)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.422222222222222)","(21.0, 95.0, 77.75)","(21.0, 80.0, 51.76470588235294)","(5.0, 9.0, 8.0)"
14-12-2022 13:12:54.004674,"(6.5, 18.5, 13.715789473684211)","(1.85, 2.28, 2.1941935483870965)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.199999999999999)","(21.0, 95.0, 77.75)","(21.0, 80.0, 51.76470588235294)","(5.0, 9.0, 7.428571428571429)"
14-12-2022 13:12:55.390273,"(6.5, 18.5, 13.715789473684211)","(1.85, 2.28, 2.1941935483870965)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.199999999999999)","(21.0, 95.0, 77.75)","(21.0, 80.0, 51.76470588235294)","(5.0, 9.0, 7.428571428571429)"
14-12-2022 13:12:56.864255,"(6.5, 18.5, 13.715789473684211)","(1.85, 2.28, 2.1941935483870965)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.199999999999999)","(21.0, 95.0, 77.75)","(21.0, 80.0, 51.76470588235294)","(5.0, 9.0, 7.428571428571429)"
14-12-2022 13:12:58.130713,"(6.5, 18.5, 13.715789473684211)","(1.85, 2.28, 2.1941935483870965)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.199999999999999)","(21.0, 95.0, 77.75)","(21.0, 80.0, 51.76470588235294)","(5.0, 9.0, 7.428571428571429)"
14-12-2022 13:12:59.264959,"(6.5, 18.5, 13.715789473684211)","(1.85, 2.28, 2.1941935483870965)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.433333333333333)","(21.0, 95.0, 77.75)","(21.0, 80.0, 51.76470588235294)","(5.0, 9.0, 7.434782608695652)"
14-12-2022 13:13:00.689860,"(6.5, 18.5, 13.715789473684211)","(1.85, 2.28, 2.1941935483870965)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.433333333333333)","(21.0, 95.0, 77.75)","(21.0, 80.0, 51.76470588235294)","(5.0, 9.0, 7.434782608695652)"
14-12-2022 13:13:02.093157,"(6.5, 18.5, 13.715789473684211)","(1.85, 2.28, 2.1941935483870965)","(21.0, 90.0, 82.44444444444444)","(3.6, 6.6, 6.433333333333333)","(21.0, 95.0, 77.75)","(21.0, 80.0, 51.76470588235294)","(5.0, 9.0, 7.434782608695652)"
14-12-2022 13:13:03.457002,"(6.5, 18.5, 15.133333333333333)","(1.85, 2.28, 2.1941935483870965)","(21.0, 90.0, 56.5)","(3.6, 6.6, 6.225)","(21.0, 95.0, 87.33333333333334)","(21.0, 80.0, 51.76470588235294)","(5.0, 9.0, 7.02)"
