,Tarantula,Henryk Bale,Barefoot Di,Lucius Malfoy,Blazing Infrared,Harlem Shuffle,Big Jim Buzz,Winlock All Over
10-01-2023 19:35:03.920967,"(6.5, 21.0, 12.571428571428571)","(14.0, 29.0, 21.8125)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.5, 11.8)","(10.0, 13.5, 11.65)","(10.0, 30.0, 20.555555555555557)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.36, 2.082666666666667)"
10-01-2023 19:35:05.056381,"(6.5, 21.0, 12.571428571428571)","(14.0, 29.0, 21.8125)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.5, 11.722222222222221)","(10.0, 13.5, 11.65)","(10.0, 30.0, 20.555555555555557)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.36, 2.082666666666667)"
10-01-2023 19:35:06.252416,"(6.5, 21.0, 12.571428571428571)","(14.0, 29.0, 21.8125)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.5, 11.722222222222221)","(10.0, 13.5, 11.65)","(10.0, 30.0, 20.555555555555557)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.36, 2.082666666666667)"
10-01-2023 19:35:07.510360,"(6.5, 21.0, 12.571428571428571)","(14.0, 29.0, 21.8125)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.5, 11.722222222222221)","(10.0, 13.5, 11.65)","(10.0, 30.0, 20.555555555555557)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.36, 2.082666666666667)"
10-01-2023 19:35:08.829646,"(6.5, 21.0, 12.571428571428571)","(14.0, 29.0, 21.8125)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.5, 11.722222222222221)","(10.0, 13.5, 11.65)","(10.0, 30.0, 20.555555555555557)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.36, 2.082666666666667)"
10-01-2023 19:35:09.985408,"(6.5, 21.0, 12.571428571428571)","(14.0, 29.0, 21.8125)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.5, 11.722222222222221)","(10.0, 13.5, 11.65)","(10.0, 30.0, 20.555555555555557)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.36, 2.082666666666667)"
10-01-2023 19:35:11.215530,"(6.5, 21.0, 12.571428571428571)","(14.0, 29.0, 21.8125)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.5, 11.722222222222221)","(10.0, 13.5, 11.65)","(10.0, 30.0, 20.555555555555557)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.36, 2.082666666666667)"
10-01-2023 19:35:12.321707,"(6.5, 21.0, 12.571428571428571)","(14.0, 29.0, 21.8125)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.5, 11.722222222222221)","(10.0, 13.5, 12.0)","(10.0, 30.0, 20.555555555555557)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.36, 2.082666666666667)"
10-01-2023 19:35:13.422419,"(6.5, 21.0, 12.571428571428571)","(14.0, 29.0, 21.8125)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.5, 11.722222222222221)","(10.0, 13.5, 12.545454545454545)","(10.0, 30.0, 20.555555555555557)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.36, 2.082666666666667)"
10-01-2023 19:35:14.685809,"(6.5, 21.0, 11.166666666666666)","(14.0, 29.0, 21.8125)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.5, 11.625)","(10.0, 13.5, 12.39)","(10.0, 30.0, 16.666666666666668)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.36, 2.082666666666667)"
10-01-2023 19:35:15.979693,"(6.5, 21.0, 11.5)","(14.0, 29.0, 21.8125)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.0, 11.625)","(10.0, 13.5, 11.75)","(10.0, 30.0, 16.666666666666668)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.36, 2.082666666666667)"
10-01-2023 19:35:17.191727,"(6.5, 21.0, 12.571428571428571)","(14.0, 27.0, 24.625)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.0, 11.625)","(10.0, 13.5, 11.75)","(10.0, 30.0, 16.666666666666668)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.36, 2.082666666666667)"
10-01-2023 19:35:18.385850,"(6.5, 21.0, 11.5)","(14.0, 27.0, 24.625)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.0, 11.625)","(10.0, 13.5, 12.436363636363636)","(10.0, 30.0, 16.666666666666668)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.36, 2.082666666666667)"
10-01-2023 19:35:19.565941,"(6.5, 21.0, 11.5)","(14.0, 27.0, 24.625)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.0, 11.625)","(10.0, 13.5, 12.1125)","(10.0, 30.0, 16.666666666666668)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.36, 2.082666666666667)"
10-01-2023 19:35:20.713202,"(6.5, 21.0, 11.5)","(14.0, 27.0, 24.625)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.0, 11.625)","(10.0, 13.5, 12.1125)","(10.0, 30.0, 16.666666666666668)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.36, 2.082666666666667)"
10-01-2023 19:35:21.887298,"(6.5, 21.0, 11.5)","(14.0, 27.0, 24.625)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.0, 11.625)","(10.0, 13.5, 12.1125)","(10.0, 30.0, 16.666666666666668)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.36, 2.082666666666667)"
10-01-2023 19:35:23.097741,"(6.5, 21.0, 11.5)","(14.0, 29.0, 21.8125)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.0, 11.625)","(10.0, 13.5, 12.1125)","(10.0, 30.0, 16.666666666666668)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.36, 2.082666666666667)"
10-01-2023 19:35:24.526751,"(6.5, 21.0, 11.5)","(14.0, 29.0, 21.8125)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.0, 11.625)","(10.0, 13.5, 12.1125)","(10.0, 30.0, 16.666666666666668)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.36, 2.082666666666667)"
10-01-2023 19:35:25.780804,"(6.5, 21.0, 11.5)","(14.0, 29.0, 21.8125)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.0, 11.625)","(10.0, 13.5, 12.1125)","(10.0, 30.0, 16.666666666666668)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.36, 2.082666666666667)"
10-01-2023 19:35:26.965562,"(6.5, 21.0, 16.083333333333332)","(14.0, 29.0, 19.0)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.0, 11.625)","(10.0, 13.5, 12.0)","(10.0, 30.0, 16.666666666666668)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.36, 2.1466666666666665)"
10-01-2023 19:35:28.358409,"(6.5, 21.0, 14.666666666666666)","(14.0, 29.0, 18.6875)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.0, 11.625)","(10.0, 13.5, 12.0)","(10.0, 30.0, 16.666666666666668)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.36, 2.09)"
10-01-2023 19:35:29.830238,"(6.5, 21.0, 12.857142857142858)","(14.0, 29.0, 18.6875)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.0, 11.625)","(10.0, 13.5, 12.0)","(10.0, 30.0, 16.666666666666668)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.34, 2.09)"
10-01-2023 19:35:31.538424,"(6.5, 21.0, 12.857142857142858)","(14.0, 29.0, 18.6875)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.0, 11.625)","(10.0, 13.5, 12.0)","(10.0, 30.0, 16.666666666666668)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.34, 2.09)"
10-01-2023 19:35:33.448618,"(6.5, 21.0, 12.857142857142858)","(14.0, 29.0, 18.6875)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.0, 11.625)","(10.0, 13.5, 12.545454545454545)","(10.0, 30.0, 16.666666666666668)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.34, 2.09)"
10-01-2023 19:35:35.554394,"(6.5, 21.0, 12.857142857142858)","(14.0, 29.0, 18.6875)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.0, 11.625)","(10.0, 13.5, 11.25)","(10.0, 30.0, 16.666666666666668)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.34, 2.09)"
10-01-2023 19:35:37.944616,"(6.5, 21.0, 11.666666666666668)","(14.0, 29.0, 18.6875)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.0, 11.625)","(10.0, 13.5, 11.25)","(10.0, 30.0, 16.666666666666668)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.34, 1.9155555555555555)"
10-01-2023 19:35:39.291424,"(6.5, 21.0, 11.666666666666668)","(14.0, 29.0, 19.0)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.0, 11.3)","(10.0, 13.5, 12.5)","(10.0, 30.0, 16.666666666666668)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.32, 1.9155555555555555)"
10-01-2023 19:35:40.597327,"(6.5, 21.0, 11.666666666666668)","(14.0, 29.0, 19.0)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.0, 11.3)","(10.0, 13.5, 11.75)","(10.0, 30.0, 16.666666666666668)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.32, 1.96)"
10-01-2023 19:35:41.935980,"(6.5, 21.0, 11.666666666666668)","(14.0, 29.0, 19.0)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.0, 11.64)","(10.0, 13.5, 11.75)","(10.0, 30.0, 16.666666666666668)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.04, 1.96)"
10-01-2023 19:35:43.277266,"(6.5, 21.0, 11.666666666666668)","(14.0, 29.0, 19.0)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.0, 11.64)","(10.0, 13.5, 11.75)","(10.0, 30.0, 16.666666666666668)","(10.0, 27.0, 14.571428571428571)","(1.8, 2.04, 1.96)"
10-01-2023 19:35:44.590550,"(6.5, 21.0, 11.666666666666668)","(14.0, 28.0, 18.625)","(8.5, 17.0, 13.053333333333333)","(9.0, 12.0, 13.89)","(10.0, 13.5, 11.75)","(10.0, 30.0, 16.666666666666668)","(10.0, 27.0, 18.0)","(1.8, 2.04, 1.96)"
10-01-2023 19:35:45.868724,"(6.5, 21.0, 11.666666666666668)","(14.0, 28.0, 18.625)","(8.5, 17.0, 13.053333333333333)","(9.0, 14.5, 13.89)","(10.0, 13.5, 11.75)","(10.0, 30.0, 16.666666666666668)","(10.0, 27.0, 15.857142857142858)","(1.8, 2.04, 2.0144444444444445)"
10-01-2023 19:35:47.082303,"(6.5, 21.0, 11.666666666666668)","(14.0, 28.0, 18.625)","(8.5, 17.0, 13.053333333333333)","(9.0, 14.5, 12.06)","(10.0, 13.5, 11.75)","(10.0, 30.0, 16.666666666666668)","(10.0, 27.0, 15.857142857142858)","(1.8, 2.04, 1.9563636363636363)"
10-01-2023 19:35:48.351263,"(6.5, 21.0, 11.666666666666668)","(14.0, 28.0, 18.625)","(8.5, 17.0, 11.475000000000001)","(9.0, 14.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 30.0, 17.666666666666668)","(10.0, 27.0, 15.857142857142858)","(1.8, 2.32, 1.9563636363636363)"
10-01-2023 19:35:49.621373,"(6.5, 21.0, 11.666666666666668)","(14.0, 28.0, 18.625)","(8.5, 16.5, 11.225000000000001)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 17.666666666666668)","(10.0, 27.0, 15.857142857142858)","(1.8, 2.32, 1.978)"
10-01-2023 19:35:50.853647,"(6.5, 21.0, 11.666666666666668)","(14.0, 28.0, 18.625)","(8.5, 15.5, 10.614285714285716)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 17.666666666666668)","(10.0, 27.0, 15.857142857142858)","(1.8, 2.3, 2.0285714285714285)"
10-01-2023 19:35:52.087869,"(6.5, 21.0, 11.666666666666668)","(14.0, 28.0, 18.625)","(8.5, 15.5, 10.614285714285716)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 17.666666666666668)","(10.0, 27.0, 15.857142857142858)","(1.8, 2.28, 2.0285714285714285)"
10-01-2023 19:35:53.259353,"(6.5, 21.0, 15.4)","(14.0, 28.0, 18.625)","(8.5, 15.5, 10.614285714285716)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 16.2)","(10.0, 27.0, 15.857142857142858)","(1.8, 2.28, 1.8714285714285714)"
10-01-2023 19:35:54.431200,"(6.5, 21.0, 15.4)","(14.0, 28.0, 18.625)","(8.5, 15.5, 10.614285714285716)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 20.666666666666668)","(10.0, 27.0, 15.857142857142858)","(1.8, 2.28, 1.9622222222222223)"
10-01-2023 19:35:55.641988,"(6.5, 21.0, 15.4)","(14.0, 28.0, 18.3125)","(8.5, 15.5, 10.614285714285716)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 34.0, 20.666666666666668)","(10.0, 27.0, 15.857142857142858)","(1.8, 2.28, 1.9622222222222223)"
10-01-2023 19:35:56.958120,"(6.5, 21.0, 15.4)","(14.0, 28.0, 18.3125)","(8.5, 15.5, 10.614285714285716)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 34.0, 16.2)","(10.0, 27.0, 15.857142857142858)","(1.8, 2.28, 1.9622222222222223)"
10-01-2023 19:35:58.189992,"(6.5, 21.0, 15.4)","(14.0, 28.0, 18.3125)","(8.5, 15.5, 10.614285714285716)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 10.583333333333334)","(10.0, 36.0, 16.2)","(10.0, 27.0, 15.857142857142858)","(1.8, 2.28, 1.9622222222222223)"
10-01-2023 19:35:59.413783,"(6.5, 21.0, 15.4)","(14.0, 28.0, 18.3125)","(8.5, 15.5, 10.614285714285716)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 16.2)","(10.0, 27.0, 15.857142857142858)","(1.8, 2.28, 2.04)"
10-01-2023 19:36:00.611848,"(6.5, 21.0, 15.4)","(14.0, 28.0, 18.625)","(8.5, 15.5, 10.614285714285716)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 16.2)","(10.0, 27.0, 15.857142857142858)","(1.8, 2.28, 2.04)"
10-01-2023 19:36:01.792086,"(6.5, 21.0, 15.4)","(14.0, 28.0, 18.625)","(8.5, 15.5, 10.614285714285716)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 16.2)","(10.0, 27.0, 15.857142857142858)","(1.8, 2.28, 2.017142857142857)"
10-01-2023 19:36:02.977984,"(6.5, 21.0, 15.4)","(14.0, 28.0, 18.625)","(8.5, 15.5, 10.614285714285716)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 16.2)","(10.0, 27.0, 15.857142857142858)","(1.8, 2.28, 2.017142857142857)"
10-01-2023 19:36:04.263018,"(6.5, 21.0, 15.4)","(14.0, 28.0, 18.625)","(8.5, 15.5, 10.614285714285716)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 16.2)","(10.0, 27.0, 15.857142857142858)","(1.8, 2.28, 2.0549999999999997)"
10-01-2023 19:36:05.491349,"(6.5, 21.0, 15.4)","(14.0, 28.0, 18.625)","(8.5, 15.5, 10.614285714285716)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 16.2)","(10.0, 27.0, 15.857142857142858)","(1.8, 2.28, 1.936923076923077)"
10-01-2023 19:36:06.962182,"(6.5, 21.0, 11.833333333333334)","(14.0, 27.0, 23.5)","(8.5, 15.5, 10.614285714285716)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 16.2)","(10.0, 27.0, 15.857142857142858)","(1.8, 2.26, 1.936923076923077)"
10-01-2023 19:36:08.424099,"(6.5, 21.0, 11.833333333333334)","(14.0, 27.0, 23.5)","(8.5, 15.5, 12.1875)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 16.2)","(10.0, 27.0, 15.857142857142858)","(1.8, 2.26, 1.991818181818182)"
10-01-2023 19:36:09.731148,"(6.5, 21.0, 11.833333333333334)","(14.0, 27.0, 23.5)","(8.5, 13.5, 11.55)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 16.2)","(10.0, 27.0, 15.857142857142858)","(1.8, 2.24, 1.9740000000000002)"
10-01-2023 19:36:10.913153,"(6.5, 21.0, 11.833333333333334)","(14.0, 27.0, 23.5)","(8.5, 13.5, 12.0375)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 16.2)","(10.0, 27.0, 15.857142857142858)","(1.8, 2.24, 1.9200000000000002)"
10-01-2023 19:36:12.136961,"(6.5, 21.0, 11.833333333333334)","(14.0, 27.0, 23.5)","(8.5, 13.5, 12.1125)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 16.2)","(10.0, 27.0, 15.857142857142858)","(1.8, 2.24, 1.8863157894736844)"
10-01-2023 19:36:13.258333,"(6.5, 21.0, 11.833333333333334)","(14.0, 27.0, 23.5)","(8.5, 13.5, 12.1125)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 16.444444444444443)","(10.0, 27.0, 15.857142857142858)","(1.8, 2.24, 1.9120000000000001)"
10-01-2023 19:36:14.365996,"(6.5, 21.0, 11.833333333333334)","(14.0, 27.0, 23.5)","(8.5, 13.5, 12.1125)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 16.2)","(10.0, 27.0, 18.0)","(1.8, 2.24, 1.9031578947368422)"
10-01-2023 19:36:15.505763,"(6.5, 21.0, 11.833333333333334)","(14.0, 27.0, 23.5)","(8.5, 13.5, 12.1125)","(9.0, 13.5, 11.46)","(10.0, 13.5, 11.75)","(10.0, 36.0, 16.2)","(10.0, 27.0, 15.428571428571429)","(1.8, 2.24, 1.995)"
10-01-2023 19:36:16.663864,"(6.5, 21.0, 11.833333333333334)","(14.0, 27.0, 23.375)","(8.5, 13.5, 12.1125)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 16.2)","(10.0, 27.0, 15.428571428571429)","(1.8, 2.22, 2.1593939393939396)"
10-01-2023 19:36:17.863234,"(6.5, 21.0, 13.142857142857142)","(14.0, 27.0, 23.375)","(8.5, 13.5, 12.1125)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 16.2)","(10.0, 27.0, 15.428571428571429)","(1.8, 2.22, 2.167586206896552)"
10-01-2023 19:36:19.030374,"(6.5, 21.0, 12.666666666666666)","(14.0, 27.0, 23.375)","(8.5, 13.5, 12.1125)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 16.2)","(10.0, 27.0, 15.428571428571429)","(1.8, 2.18, 2.167586206896552)"
10-01-2023 19:36:20.139200,"(6.5, 21.0, 12.666666666666666)","(14.0, 27.0, 23.375)","(8.5, 13.5, 12.1125)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 16.2)","(10.0, 27.0, 15.428571428571429)","(1.8, 2.18, 1.9656)"
10-01-2023 19:36:21.222264,"(6.5, 19.5, 12.7)","(14.0, 27.0, 23.375)","(8.5, 17.0, 12.272727272727273)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 16.2)","(10.0, 27.0, 15.428571428571429)","(1.8, 2.08, 1.9656)"
10-01-2023 19:36:22.335042,"(6.5, 19.5, 12.7)","(14.0, 27.0, 23.375)","(8.5, 17.0, 12.272727272727273)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 16.2)","(10.0, 27.0, 15.428571428571429)","(1.8, 2.08, 1.9656)"
10-01-2023 19:36:23.429551,"(6.5, 19.5, 12.7)","(14.0, 27.0, 23.375)","(8.5, 17.0, 12.272727272727273)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 16.2)","(10.0, 27.0, 15.428571428571429)","(1.8, 2.08, 1.8966666666666667)"
10-01-2023 19:36:24.603277,"(6.5, 19.5, 12.7)","(14.0, 27.0, 23.375)","(8.5, 17.0, 12.272727272727273)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 16.2)","(10.0, 27.0, 15.428571428571429)","(1.8, 2.08, 1.8776000000000002)"
10-01-2023 19:36:25.744202,"(6.5, 19.5, 15.722222222222221)","(14.0, 27.0, 23.375)","(8.5, 17.0, 12.272727272727273)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 36.0, 17.333333333333332)","(10.0, 27.0, 15.428571428571429)","(1.8, 2.08, 2.0134615384615384)"
10-01-2023 19:36:26.858411,"(6.5, 19.5, 15.722222222222221)","(14.0, 27.0, 23.375)","(8.5, 17.0, 12.272727272727273)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 34.0, 17.333333333333332)","(10.0, 27.0, 15.428571428571429)","(1.8, 2.02, 1.975)"
10-01-2023 19:36:27.894589,"(6.5, 19.5, 15.722222222222221)","(14.0, 27.0, 23.375)","(8.5, 17.0, 12.272727272727273)","(9.0, 13.5, 12.572727272727274)","(10.0, 13.5, 11.75)","(10.0, 34.0, 17.333333333333332)","(10.0, 27.0, 15.428571428571429)","(1.8, 2.02, 1.98)"
10-01-2023 19:36:28.923742,"(6.5, 19.5, 17.07142857142857)","(14.0, 27.0, 23.375)","(8.5, 17.0, 12.272727272727273)","(9.0, 13.5, 11.889473684210527)","(10.0, 13.5, 11.75)","(10.0, 34.0, 17.333333333333332)","(10.0, 27.0, 14.85)","(1.8, 2.02, 1.98)"
10-01-2023 19:36:30.017232,"(6.5, 19.5, 15.25)","(14.0, 27.0, 23.375)","(8.5, 17.0, 12.5)","(9.0, 13.5, 11.889473684210527)","(10.0, 13.5, 12.6)","(10.0, 34.0, 17.333333333333332)","(10.0, 27.0, 14.85)","(1.8, 2.02, 1.98)"
10-01-2023 19:36:31.146313,"(6.5, 19.5, 16.3125)","(14.0, 27.0, 23.375)","(8.5, 17.0, 13.210526315789473)","(9.0, 13.5, 11.889473684210527)","(10.0, 13.5, 12.807692307692308)","(10.0, 34.0, 17.333333333333332)","(10.0, 27.0, 14.85)","(1.8, 2.02, 2.0144)"
10-01-2023 19:36:32.560954,"(6.5, 19.0, 16.81818181818182)","(14.0, 27.0, 23.375)","(8.5, 17.0, 12.6)","(9.0, 13.5, 11.889473684210527)","(10.0, 13.5, 12.807692307692308)","(10.0, 34.0, 17.333333333333332)","(10.0, 27.0, 14.85)","(1.8, 2.02, 1.9875)"
10-01-2023 19:36:33.859004,"(6.5, 19.0, 16.81818181818182)","(14.0, 27.0, 17.9375)","(8.5, 17.0, 13.526315789473685)","(9.0, 13.5, 11.889473684210527)","(10.0, 13.5, 12.807692307692308)","(10.0, 34.0, 17.333333333333332)","(10.0, 27.0, 14.85)","(1.8, 2.02, 1.9875)"
10-01-2023 19:36:35.112515,"(6.5, 19.0, 16.81818181818182)","(14.0, 27.0, 23.375)","(8.5, 17.0, 12.9)","(9.0, 13.5, 11.889473684210527)","(10.0, 13.5, 11.833333333333334)","(10.0, 34.0, 17.333333333333332)","(10.0, 27.0, 15.428571428571429)","(1.8, 2.02, 1.8815384615384616)"
10-01-2023 19:36:36.449616,"(6.5, 19.0, 14.764705882352942)","(14.0, 27.0, 23.5)","(8.5, 14.5, 12.9)","(9.0, 13.5, 11.889473684210527)","(10.0, 13.5, 12.25)","(10.0, 34.0, 17.333333333333332)","(10.0, 27.0, 15.428571428571429)","(1.8, 2.02, 1.885)"
10-01-2023 19:36:37.687808,"(6.5, 19.0, 14.764705882352942)","(14.0, 27.0, 23.5)","(8.5, 14.5, 12.318181818181818)","(9.0, 13.5, 11.889473684210527)","(10.0, 13.5, 12.153846153846153)","(10.0, 34.0, 17.333333333333332)","(10.0, 27.0, 15.428571428571429)","(1.8, 1.99, 1.9375)"
10-01-2023 19:36:38.864163,"(6.5, 19.0, 14.764705882352942)","(14.0, 27.0, 23.5)","(8.5, 14.5, 12.318181818181818)","(9.0, 13.5, 11.889473684210527)","(10.0, 14.0, 12.153846153846153)","(10.0, 34.0, 17.333333333333332)","(10.0, 27.0, 15.428571428571429)","(1.8, 1.97, 1.9375)"
10-01-2023 19:36:40.120360,"(6.5, 19.0, 13.857142857142858)","(14.0, 27.0, 23.5)","(8.5, 14.5, 12.318181818181818)","(9.0, 13.5, 11.889473684210527)","(10.0, 14.0, 11.882352941176471)","(10.0, 34.0, 17.333333333333332)","(10.0, 27.0, 15.428571428571429)","(1.8, 1.97, 1.9537499999999999)"
10-01-2023 19:36:41.383857,"(6.5, 19.0, 13.857142857142858)","(14.0, 27.0, 23.5)","(8.5, 14.5, 12.318181818181818)","(9.0, 13.5, 11.889473684210527)","(10.0, 14.0, 12.875)","(10.0, 34.0, 17.333333333333332)","(10.0, 27.0, 15.428571428571429)","(1.8, 1.97, 1.8905555555555555)"
10-01-2023 19:36:42.647501,"(6.5, 19.0, 15.0)","(14.0, 27.0, 23.5)","(8.5, 14.5, 12.318181818181818)","(9.0, 13.5, 11.889473684210527)","(10.0, 14.0, 12.875)","(10.0, 34.0, 17.333333333333332)","(10.0, 27.0, 15.428571428571429)","(1.8, 1.97, 1.875)"
10-01-2023 19:36:43.860363,"(6.5, 19.0, 15.0)","(14.0, 27.0, 23.5)","(8.5, 14.5, 12.318181818181818)","(9.0, 13.5, 11.889473684210527)","(10.0, 14.0, 12.875)","(10.0, 34.0, 17.333333333333332)","(10.0, 27.0, 15.428571428571429)","(1.8, 1.98, 1.8972727272727274)"
10-01-2023 19:36:45.046518,"(6.5, 19.0, 15.0)","(14.0, 27.0, 21.4)","(8.5, 14.5, 12.318181818181818)","(9.0, 13.5, 11.889473684210527)","(10.0, 14.0, 12.875)","(10.0, 34.0, 17.333333333333332)","(10.0, 27.0, 15.428571428571429)","(1.8, 2.02, 1.9146666666666667)"
10-01-2023 19:36:46.256809,"(6.5, 19.0, 15.0)","(14.0, 27.0, 21.4)","(8.5, 14.5, 12.318181818181818)","(9.0, 13.5, 11.889473684210527)","(10.0, 14.0, 12.875)","(10.0, 34.0, 17.333333333333332)","(10.0, 27.0, 15.428571428571429)","(1.8, 2.0, 1.8913333333333333)"
10-01-2023 19:36:47.380938,"(6.5, 19.0, 15.0)","(14.0, 27.0, 21.4)","(8.5, 14.5, 12.318181818181818)","(9.0, 13.5, 11.889473684210527)","(10.0, 14.0, 12.875)","(10.0, 34.0, 17.333333333333332)","(10.0, 27.0, 15.428571428571429)","(1.8, 1.95, 1.8913333333333333)"
10-01-2023 19:36:48.502748,"(6.5, 19.0, 15.0)","(14.0, 27.0, 21.4)","(8.5, 14.5, 12.318181818181818)","(9.0, 13.5, 11.889473684210527)","(10.0, 14.0, 12.875)","(10.0, 34.0, 17.333333333333332)","(10.0, 27.0, 15.428571428571429)","(1.8, 1.95, 1.8913333333333333)"
