,Fallon Jewel,Smash Jagger,Goldstar Vargas,Silky Skylar,Impressive Amy,Retread Pete,Beau View Winnie,Homebush Bluey
06-01-2023 11:46:41.135067,"(9.0, 18.0, 12.266666666666667)","(5.5, 13.5, 12.622222222222222)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 13.666666666666668)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9216)","(10.0, 32.0, 17.666666666666668)","(4.8, 15.0, 10.100000000000001)"
06-01-2023 11:46:42.481821,"(9.0, 18.0, 12.266666666666667)","(5.5, 13.5, 12.71)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 13.666666666666668)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9216)","(10.0, 32.0, 17.666666666666668)","(4.8, 15.0, 10.100000000000001)"
06-01-2023 11:46:43.857415,"(9.0, 18.0, 12.266666666666667)","(5.5, 13.5, 12.71)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 13.666666666666668)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9216)","(10.0, 32.0, 17.666666666666668)","(4.8, 15.0, 11.633333333333333)"
06-01-2023 11:46:45.170768,"(9.0, 18.0, 12.266666666666667)","(5.5, 13.5, 12.71)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 13.666666666666668)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9216)","(10.0, 32.0, 17.666666666666668)","(4.8, 15.0, 10.100000000000001)"
06-01-2023 11:46:46.417011,"(9.0, 18.0, 12.266666666666667)","(5.5, 13.5, 12.71)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 13.666666666666668)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9216)","(10.0, 32.0, 17.666666666666668)","(4.8, 15.0, 10.100000000000001)"
06-01-2023 11:46:47.674502,"(9.0, 18.0, 12.266666666666667)","(5.5, 13.5, 12.063636363636364)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 13.666666666666668)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9216)","(10.0, 32.0, 17.666666666666668)","(4.8, 15.0, 10.100000000000001)"
06-01-2023 11:46:48.812290,"(9.0, 18.0, 12.266666666666667)","(5.5, 17.5, 15.336363636363636)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 13.666666666666668)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9216)","(10.0, 32.0, 21.25)","(4.8, 15.0, 10.100000000000001)"
06-01-2023 11:46:49.880605,"(9.0, 18.0, 12.266666666666667)","(5.5, 17.5, 15.336363636363636)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 12.866666666666667)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9216)","(10.0, 32.0, 21.25)","(4.8, 15.0, 10.100000000000001)"
06-01-2023 11:46:50.955209,"(9.0, 18.0, 12.266666666666667)","(5.5, 17.5, 15.336363636363636)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 12.733333333333334)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9216)","(10.0, 32.0, 17.666666666666668)","(4.8, 15.0, 10.100000000000001)"
06-01-2023 11:46:52.035046,"(9.0, 18.0, 12.266666666666667)","(5.5, 17.0, 15.860000000000001)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 13.266666666666666)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9216)","(10.0, 32.0, 17.666666666666668)","(4.8, 15.0, 10.100000000000001)"
06-01-2023 11:46:53.249523,"(9.0, 18.0, 12.266666666666667)","(5.5, 17.0, 13.233333333333334)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 13.266666666666666)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9216)","(10.0, 32.0, 25.857142857142858)","(4.8, 15.0, 8.266666666666667)"
06-01-2023 11:46:54.354291,"(9.0, 18.0, 12.266666666666667)","(5.5, 17.0, 13.233333333333334)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 13.266666666666666)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9216)","(10.0, 32.0, 25.857142857142858)","(4.8, 15.0, 9.95)"
06-01-2023 11:46:55.487094,"(9.0, 18.0, 12.266666666666667)","(5.5, 17.0, 13.233333333333334)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 13.266666666666666)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9216)","(10.0, 32.0, 25.857142857142858)","(4.8, 15.0, 12.92)"
06-01-2023 11:46:56.613949,"(9.0, 18.0, 12.266666666666667)","(5.5, 17.0, 13.233333333333334)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 13.266666666666666)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9216)","(10.0, 32.0, 25.857142857142858)","(4.8, 15.0, 10.149999999999999)"
06-01-2023 11:46:57.759315,"(9.0, 18.0, 12.266666666666667)","(5.5, 17.0, 13.233333333333334)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 13.266666666666666)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9216)","(10.0, 32.0, 25.857142857142858)","(4.8, 15.0, 10.149999999999999)"
06-01-2023 11:46:58.925417,"(9.0, 18.0, 12.266666666666667)","(5.5, 17.0, 13.233333333333334)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 13.266666666666666)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9216)","(10.0, 32.0, 25.857142857142858)","(4.8, 15.0, 10.149999999999999)"
06-01-2023 11:47:00.271183,"(9.0, 18.0, 12.266666666666667)","(5.5, 17.0, 13.2)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 13.266666666666666)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9216)","(10.0, 32.0, 25.857142857142858)","(4.8, 15.0, 10.149999999999999)"
06-01-2023 11:47:01.531935,"(9.0, 18.0, 12.266666666666667)","(5.5, 17.0, 13.2)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 13.266666666666666)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9216)","(10.0, 32.0, 25.857142857142858)","(4.8, 15.0, 10.149999999999999)"
06-01-2023 11:47:02.805542,"(9.0, 18.0, 12.266666666666667)","(5.5, 17.0, 13.2)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 22.1125)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9216)","(10.0, 32.0, 25.857142857142858)","(4.8, 15.0, 10.149999999999999)"
06-01-2023 11:47:04.160725,"(9.0, 18.0, 12.266666666666667)","(5.5, 17.0, 13.2)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 22.1125)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9216)","(10.0, 32.0, 25.857142857142858)","(4.8, 15.0, 10.149999999999999)"
06-01-2023 11:47:05.320985,"(9.0, 18.0, 12.266666666666667)","(5.5, 17.0, 13.2)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 22.1125)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 25.857142857142858)","(4.8, 15.0, 9.75)"
06-01-2023 11:47:06.646011,"(9.0, 18.0, 12.266666666666667)","(5.5, 17.0, 13.2)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 22.1125)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 25.857142857142858)","(4.8, 15.0, 11.533333333333333)"
06-01-2023 11:47:07.916210,"(9.0, 18.0, 12.266666666666667)","(5.5, 17.0, 13.2)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 22.54193548387097)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 25.857142857142858)","(4.8, 15.0, 11.533333333333333)"
06-01-2023 11:47:09.100974,"(9.0, 18.0, 12.266666666666667)","(5.5, 17.0, 13.2)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 22.54193548387097)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 25.857142857142858)","(4.8, 15.0, 10.149999999999999)"
06-01-2023 11:47:10.575441,"(9.0, 18.0, 12.266666666666667)","(5.5, 17.0, 15.85)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 19.0)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 25.857142857142858)","(4.8, 15.0, 10.149999999999999)"
06-01-2023 11:47:11.977995,"(9.0, 18.0, 12.266666666666667)","(5.5, 17.0, 15.85)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 19.0)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 25.857142857142858)","(4.8, 15.0, 10.149999999999999)"
06-01-2023 11:47:13.246411,"(9.0, 18.0, 12.266666666666667)","(5.5, 17.0, 13.233333333333334)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 19.0)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 25.857142857142858)","(4.8, 15.0, 10.149999999999999)"
06-01-2023 11:47:14.303816,"(9.0, 18.0, 12.266666666666667)","(5.5, 17.0, 13.233333333333334)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 19.0)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 25.857142857142858)","(4.8, 15.0, 10.149999999999999)"
06-01-2023 11:47:15.458945,"(9.0, 18.0, 12.266666666666667)","(5.5, 17.0, 13.233333333333334)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 19.0)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 25.857142857142858)","(4.8, 15.0, 11.533333333333333)"
06-01-2023 11:47:16.673710,"(9.0, 18.0, 12.266666666666667)","(5.5, 17.0, 13.233333333333334)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 19.0)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 25.857142857142858)","(4.8, 15.0, 10.149999999999999)"
06-01-2023 11:47:17.849573,"(9.0, 19.0, 12.6)","(5.5, 17.0, 13.233333333333334)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 19.0)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 25.857142857142858)","(4.8, 15.0, 10.149999999999999)"
06-01-2023 11:47:19.050891,"(9.0, 19.0, 12.6)","(5.5, 17.0, 13.233333333333334)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 19.0)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 28.416666666666668)","(4.8, 15.0, 10.149999999999999)"
06-01-2023 11:47:20.233467,"(9.0, 19.0, 12.6)","(5.5, 17.0, 13.233333333333334)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 19.0)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 28.416666666666668)","(4.8, 15.0, 10.149999999999999)"
06-01-2023 11:47:21.400505,"(9.0, 19.0, 12.6)","(5.5, 17.0, 16.424999999999997)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 19.0)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.433333333333334)"
06-01-2023 11:47:22.664317,"(9.0, 19.0, 12.6)","(5.5, 17.0, 13.2)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 19.0)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.433333333333334)"
06-01-2023 11:47:23.753888,"(9.0, 19.0, 12.6)","(5.5, 17.0, 13.266666666666666)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 19.0)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.433333333333334)"
06-01-2023 11:47:24.917893,"(9.0, 19.0, 12.6)","(5.5, 17.0, 13.266666666666666)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 19.0)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.433333333333334)"
06-01-2023 11:47:26.135092,"(9.0, 19.0, 12.6)","(5.5, 17.0, 13.266666666666666)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 19.0)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.466666666666667)"
06-01-2023 11:47:27.383874,"(9.0, 19.0, 12.6)","(5.5, 17.0, 13.266666666666666)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 19.0)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.466666666666667)"
06-01-2023 11:47:28.567408,"(9.0, 19.0, 12.6)","(5.5, 17.0, 13.266666666666666)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 21.352941176470587)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.466666666666667)"
06-01-2023 11:47:29.693132,"(9.0, 19.0, 12.6)","(5.5, 17.0, 13.266666666666666)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 21.352941176470587)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.466666666666667)"
06-01-2023 11:47:30.813741,"(9.0, 19.0, 12.6)","(5.5, 17.0, 13.133333333333333)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 21.352941176470587)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.466666666666667)"
06-01-2023 11:47:31.963932,"(9.0, 19.0, 12.6)","(5.5, 17.0, 16.041666666666668)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 21.352941176470587)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.466666666666667)"
06-01-2023 11:47:33.090559,"(9.0, 19.0, 12.6)","(5.5, 17.0, 16.041666666666668)","(4.8, 17.0, 9.363636363636363)","(10.0, 23.0, 20.470588235294116)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.466666666666667)"
06-01-2023 11:47:34.159847,"(9.0, 19.5, 10.241666666666667)","(5.5, 17.0, 16.041666666666668)","(4.8, 17.0, 9.363636363636363)","(10.0, 22.0, 20.470588235294116)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.466666666666667)"
06-01-2023 11:47:35.270630,"(9.0, 19.5, 11.925)","(5.5, 17.0, 13.266666666666666)","(4.8, 17.0, 9.363636363636363)","(10.0, 22.0, 18.333333333333332)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.233333333333334)"
06-01-2023 11:47:36.408284,"(9.0, 19.5, 11.925)","(5.5, 17.0, 13.266666666666666)","(4.8, 17.0, 9.363636363636363)","(10.0, 21.0, 18.333333333333332)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.976)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.233333333333334)"
06-01-2023 11:47:37.730827,"(9.0, 19.5, 11.925)","(5.5, 17.0, 13.266666666666666)","(4.8, 17.0, 14.0)","(10.0, 21.0, 18.333333333333332)","(16.0, 190.0, 80.625)","(2.7, 3.35, 3.0666666666666664)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.233333333333334)"
06-01-2023 11:47:38.957676,"(9.0, 19.5, 11.925)","(5.5, 17.0, 13.266666666666666)","(4.8, 18.5, 14.666666666666666)","(10.0, 21.0, 18.333333333333332)","(16.0, 190.0, 80.625)","(2.7, 3.35, 3.075)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.233333333333334)"
06-01-2023 11:47:40.344832,"(9.0, 19.5, 11.925)","(5.5, 17.0, 16.041666666666668)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 18.333333333333332)","(16.0, 190.0, 80.625)","(2.7, 3.35, 3.075)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.233333333333334)"
06-01-2023 11:47:41.411584,"(9.0, 19.5, 11.925)","(5.5, 17.0, 16.041666666666668)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 18.333333333333332)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9903846153846154)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.233333333333334)"
06-01-2023 11:47:42.476921,"(9.0, 19.5, 11.925)","(5.5, 17.0, 13.266666666666666)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 18.333333333333332)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9903846153846154)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.233333333333334)"
06-01-2023 11:47:43.574948,"(9.0, 19.5, 11.925)","(5.5, 17.0, 13.266666666666666)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 18.333333333333332)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9903846153846154)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.233333333333334)"
06-01-2023 11:47:44.651380,"(9.0, 19.5, 11.925)","(5.5, 17.0, 13.266666666666666)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 18.333333333333332)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9903846153846154)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.233333333333334)"
06-01-2023 11:47:45.738841,"(9.0, 19.5, 11.925)","(5.5, 17.0, 13.266666666666666)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 18.333333333333332)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9903846153846154)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.233333333333334)"
06-01-2023 11:47:47.148465,"(9.0, 19.5, 11.925)","(5.5, 17.0, 13.266666666666666)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9903846153846154)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.233333333333334)"
06-01-2023 11:47:48.257815,"(9.0, 19.5, 11.925)","(5.5, 17.0, 13.266666666666666)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9903846153846154)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.233333333333334)"
06-01-2023 11:47:49.509754,"(9.0, 19.5, 14.45)","(5.5, 17.0, 7.542857142857143)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 80.625)","(2.7, 3.35, 2.9903846153846154)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.233333333333334)"
06-01-2023 11:47:50.965423,"(9.0, 19.5, 12.766666666666667)","(5.5, 18.0, 7.542857142857143)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 92.77777777777777)","(2.7, 3.35, 2.9903846153846154)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.233333333333334)"
06-01-2023 11:47:52.248469,"(9.0, 19.5, 12.766666666666667)","(5.5, 18.0, 13.6)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 92.77777777777777)","(2.7, 3.35, 2.9903846153846154)","(10.0, 32.0, 28.416666666666668)","(4.8, 14.5, 11.233333333333334)"
06-01-2023 11:47:53.384626,"(9.0, 19.5, 12.766666666666667)","(5.5, 17.5, 13.6)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 92.77777777777777)","(2.7, 3.35, 2.9903846153846154)","(10.0, 32.0, 21.25)","(4.8, 14.5, 11.233333333333334)"
06-01-2023 11:47:54.447407,"(9.0, 19.5, 12.766666666666667)","(5.5, 17.5, 13.6)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 92.77777777777777)","(2.7, 3.35, 2.9903846153846154)","(10.0, 32.0, 21.25)","(5.0, 14.5, 11.233333333333334)"
06-01-2023 11:47:55.541338,"(10.0, 19.5, 12.766666666666667)","(5.5, 17.5, 13.6)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 92.77777777777777)","(2.6, 3.35, 2.9903846153846154)","(10.0, 32.0, 21.25)","(5.0, 14.5, 11.233333333333334)"
06-01-2023 11:47:56.711262,"(10.0, 19.5, 12.766666666666667)","(5.5, 17.5, 13.6)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 92.77777777777777)","(2.6, 3.35, 2.9903846153846154)","(10.0, 32.0, 21.25)","(5.0, 14.5, 11.233333333333334)"
06-01-2023 11:47:57.833737,"(10.0, 19.5, 12.766666666666667)","(5.5, 17.5, 13.6)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 92.77777777777777)","(2.6, 3.35, 2.9903846153846154)","(10.0, 32.0, 21.25)","(5.0, 14.5, 14.183870967741935)"
06-01-2023 11:47:58.937542,"(10.0, 19.5, 12.766666666666667)","(5.5, 17.5, 13.6)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 92.77777777777777)","(2.6, 3.35, 3.075)","(10.0, 32.0, 21.25)","(5.0, 14.5, 9.649999999999999)"
06-01-2023 11:48:00.085004,"(10.0, 19.5, 12.766666666666667)","(5.5, 17.5, 13.6)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 92.77777777777777)","(2.6, 3.35, 3.0902777777777777)","(10.0, 32.0, 21.25)","(5.0, 14.5, 13.530000000000001)"
06-01-2023 11:48:01.231191,"(10.0, 19.5, 12.766666666666667)","(5.5, 17.5, 13.5)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 92.77777777777777)","(2.6, 3.35, 3.0902777777777777)","(10.0, 32.0, 21.25)","(5.0, 14.5, 13.530000000000001)"
06-01-2023 11:48:02.393507,"(10.0, 19.0, 12.6)","(5.5, 17.5, 13.633333333333333)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 92.77777777777777)","(2.6, 3.35, 3.0902777777777777)","(10.0, 32.0, 21.25)","(5.0, 14.5, 13.530000000000001)"
06-01-2023 11:48:03.543973,"(10.0, 19.0, 12.6)","(5.5, 17.5, 13.633333333333333)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 92.77777777777777)","(2.6, 3.35, 3.0902777777777777)","(10.0, 32.0, 21.25)","(5.0, 14.5, 13.530000000000001)"
06-01-2023 11:48:04.723660,"(10.0, 19.0, 12.6)","(5.5, 17.5, 13.633333333333333)","(4.8, 19.5, 16.6)","(10.0, 21.0, 13.0)","(16.0, 190.0, 92.77777777777777)","(2.6, 3.35, 3.0902777777777777)","(10.0, 32.0, 21.25)","(5.0, 14.5, 13.530000000000001)"
06-01-2023 11:48:05.943341,"(10.0, 19.0, 12.6)","(5.5, 17.5, 13.633333333333333)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 92.77777777777777)","(2.6, 3.35, 3.0902777777777777)","(10.0, 32.0, 21.25)","(5.0, 14.5, 13.530000000000001)"
06-01-2023 11:48:07.158865,"(10.0, 19.0, 12.6)","(5.5, 17.5, 13.633333333333333)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 92.77777777777777)","(2.6, 3.35, 3.0902777777777777)","(10.0, 32.0, 21.25)","(5.0, 14.5, 13.530000000000001)"
06-01-2023 11:48:08.332133,"(10.0, 19.0, 12.6)","(5.5, 17.5, 13.633333333333333)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 92.77777777777777)","(2.6, 3.35, 3.0902777777777777)","(10.0, 32.0, 21.25)","(5.0, 14.5, 13.530000000000001)"
06-01-2023 11:48:09.506664,"(10.0, 19.0, 12.6)","(5.5, 17.5, 13.633333333333333)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 92.77777777777777)","(2.6, 3.35, 3.0902777777777777)","(10.0, 32.0, 21.25)","(5.0, 14.5, 13.530000000000001)"
06-01-2023 11:48:10.697476,"(10.0, 19.0, 12.6)","(5.5, 17.5, 9.625)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 92.77777777777777)","(2.6, 3.35, 3.0902777777777777)","(10.0, 32.0, 19.25)","(5.0, 14.5, 10.2)"
06-01-2023 11:48:11.868104,"(10.0, 19.0, 12.6)","(5.5, 11.0, 9.625)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 92.77777777777777)","(2.6, 3.35, 3.0902777777777777)","(10.0, 28.0, 19.25)","(5.0, 12.0, 10.2)"
06-01-2023 11:48:13.074454,"(10.0, 19.0, 12.6)","(5.5, 11.0, 7.94)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 92.77777777777777)","(2.6, 3.35, 3.0902777777777777)","(10.0, 28.0, 19.25)","(5.0, 12.0, 10.2)"
06-01-2023 11:48:14.307136,"(10.0, 19.0, 12.6)","(5.5, 11.0, 7.94)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 92.77777777777777)","(2.6, 3.35, 3.0902777777777777)","(10.0, 28.0, 25.083333333333332)","(5.0, 12.0, 9.633333333333333)"
06-01-2023 11:48:15.499495,"(10.0, 19.0, 12.6)","(5.5, 11.0, 7.94)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 92.77777777777777)","(2.6, 3.35, 3.0902777777777777)","(10.0, 28.0, 25.083333333333332)","(5.0, 12.0, 9.633333333333333)"
06-01-2023 11:48:16.735523,"(10.0, 19.0, 12.6)","(5.5, 11.0, 7.94)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 92.77777777777777)","(2.6, 3.35, 3.0902777777777777)","(10.0, 28.0, 25.083333333333332)","(5.0, 12.0, 9.633333333333333)"
06-01-2023 11:48:17.944889,"(10.0, 19.0, 12.6)","(5.5, 11.0, 7.94)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 92.77777777777777)","(2.6, 3.35, 3.0902777777777777)","(10.0, 28.0, 25.083333333333332)","(5.0, 12.0, 9.633333333333333)"
06-01-2023 11:48:19.153032,"(10.0, 19.0, 12.6)","(5.5, 11.0, 7.94)","(4.8, 19.5, 14.666666666666666)","(10.0, 21.0, 13.0)","(16.0, 190.0, 92.77777777777777)","(2.7, 3.35, 3.0902777777777777)","(11.0, 28.0, 25.083333333333332)","(5.0, 12.0, 9.633333333333333)"
