,Better Tomorrow,Samedi,Pentacost,Apollo Blu,Hunka Hunka Harry,One Man Band,Danali,Wynsome Maid,Princess Pancakes,Chelsea Toff,Luminara,Ski Zoom
07-01-2023 14:39:36.880995,"(4.8, 7.2, 6.654545454545454)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.8, 6.624)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.936)","(16.0, 27.0, 23.25)"
07-01-2023 14:39:38.228611,"(4.8, 7.2, 6.654545454545454)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.8, 6.624)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.936)","(16.0, 27.0, 23.25)"
07-01-2023 14:39:39.578491,"(4.8, 7.2, 6.654545454545454)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.8, 6.624)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.936)","(16.0, 27.0, 23.25)"
07-01-2023 14:39:40.900827,"(4.8, 7.2, 6.654545454545454)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.8, 6.624)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.936)","(16.0, 27.0, 23.25)"
07-01-2023 14:39:42.163420,"(4.8, 7.2, 6.654545454545454)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.8, 6.624)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.936)","(16.0, 27.0, 23.25)"
07-01-2023 14:39:43.418299,"(4.8, 7.2, 6.654545454545454)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.8, 6.624)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.936)","(16.0, 27.0, 23.25)"
07-01-2023 14:39:44.657901,"(4.8, 7.2, 6.4)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.8, 6.624)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.936)","(16.0, 27.0, 23.25)"
07-01-2023 14:39:45.986688,"(4.8, 7.2, 6.4)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.8, 6.624)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.936)","(16.0, 27.0, 23.25)"
07-01-2023 14:39:47.327756,"(4.8, 7.2, 6.4)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.8, 6.624)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.936)","(16.0, 27.0, 23.25)"
07-01-2023 14:39:48.644408,"(4.8, 7.2, 6.4)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.8, 6.624)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.936)","(16.0, 27.0, 23.25)"
07-01-2023 14:39:50.033526,"(4.8, 7.2, 6.4)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.8, 6.624)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.936)","(16.0, 27.0, 23.25)"
07-01-2023 14:39:51.335477,"(4.8, 7.2, 6.4)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.8, 6.624)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.936)","(16.0, 27.0, 23.25)"
07-01-2023 14:39:52.645032,"(4.8, 7.2, 6.4)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.8, 6.624)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.936)","(16.0, 27.0, 23.25)"
07-01-2023 14:39:54.004011,"(4.8, 7.2, 6.4)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.8, 6.531818181818181)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.936)","(16.0, 27.0, 23.25)"
07-01-2023 14:39:55.380398,"(4.8, 7.2, 6.4)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.6, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.954545454545455)","(16.0, 27.0, 23.25)"
07-01-2023 14:39:56.788955,"(4.8, 7.2, 6.4)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.954545454545455)","(16.0, 27.0, 23.25)"
07-01-2023 14:39:58.143631,"(4.8, 7.2, 6.4)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.954545454545455)","(16.0, 27.0, 23.25)"
07-01-2023 14:39:59.460850,"(4.8, 7.2, 6.4)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.954545454545455)","(16.0, 27.0, 23.25)"
07-01-2023 14:40:00.826487,"(4.8, 7.2, 6.4)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.954545454545455)","(16.0, 27.0, 23.25)"
07-01-2023 14:40:02.227685,"(4.8, 7.2, 6.4)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.954545454545455)","(16.0, 27.0, 24.5)"
07-01-2023 14:40:03.604608,"(4.8, 7.2, 6.4)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.954545454545455)","(16.0, 27.0, 24.5)"
07-01-2023 14:40:04.996067,"(4.8, 7.2, 6.4)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.954545454545455)","(16.0, 27.0, 24.5)"
07-01-2023 14:40:06.410614,"(4.8, 7.2, 6.4)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.954545454545455)","(16.0, 27.0, 24.5)"
07-01-2023 14:40:07.718572,"(4.8, 7.2, 6.4)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.954545454545455)","(16.0, 27.0, 24.5)"
07-01-2023 14:40:09.067967,"(4.8, 7.2, 6.4)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.954545454545455)","(16.0, 27.0, 24.5)"
07-01-2023 14:40:10.435481,"(4.8, 7.2, 6.4)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.954545454545455)","(16.0, 27.0, 24.5)"
07-01-2023 14:40:11.813603,"(4.8, 7.2, 6.4)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.954545454545455)","(16.0, 27.0, 24.5)"
07-01-2023 14:40:13.160087,"(4.8, 7.2, 6.285714285714286)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.087912087912088)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.954545454545455)","(16.0, 27.0, 24.5)"
07-01-2023 14:40:14.541315,"(4.8, 7.2, 6.285714285714286)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.137931034482758)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.954545454545455)","(16.0, 27.0, 24.5)"
07-01-2023 14:40:15.963211,"(4.8, 7.2, 6.285714285714286)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.137931034482758)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.954545454545455)","(16.0, 27.0, 24.5)"
07-01-2023 14:40:17.340545,"(4.8, 7.2, 6.285714285714286)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.137931034482758)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.954545454545455)","(16.0, 27.0, 24.5)"
07-01-2023 14:40:18.714898,"(4.8, 7.2, 6.285714285714286)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.137931034482758)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.954545454545455)","(16.0, 27.0, 24.5)"
07-01-2023 14:40:20.074104,"(4.8, 7.2, 6.036363636363636)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.137931034482758)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.954545454545455)","(16.0, 27.0, 24.5)"
07-01-2023 14:40:21.437911,"(4.8, 7.2, 6.036363636363636)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.137931034482758)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.954545454545455)","(16.0, 27.0, 24.5)"
07-01-2023 14:40:22.827208,"(4.8, 7.2, 6.036363636363636)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.137931034482758)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.954545454545455)","(16.0, 27.0, 24.5)"
07-01-2023 14:40:24.187993,"(4.8, 7.2, 6.036363636363636)","(5.0, 6.4, 5.511111111111111)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.137931034482758)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.954545454545455)","(16.0, 27.0, 24.5)"
07-01-2023 14:40:25.646980,"(4.8, 7.2, 6.036363636363636)","(5.0, 6.4, 5.788235294117647)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.137931034482758)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.954545454545455)","(16.0, 27.0, 24.5)"
07-01-2023 14:40:27.064852,"(4.8, 7.2, 6.036363636363636)","(5.0, 6.2, 5.616666666666667)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.137931034482758)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.954545454545455)","(16.0, 27.0, 24.5)"
07-01-2023 14:40:28.517478,"(4.8, 7.2, 6.036363636363636)","(5.0, 6.2, 5.616666666666667)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 24.137931034482758)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.954545454545455)","(16.0, 27.0, 24.5)"
07-01-2023 14:40:29.973687,"(4.8, 7.2, 6.036363636363636)","(5.0, 6.2, 5.616666666666667)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 18.8875)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 17.710526315789473)","(7.5, 10.5, 8.69047619047619)","(16.0, 27.0, 24.5)"
07-01-2023 14:40:31.428529,"(4.8, 7.2, 6.036363636363636)","(5.0, 6.2, 5.616666666666667)","(6.0, 11.5, 8.86)","(16.0, 55.0, 27.0)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 34.0, 26.166666666666668)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 18.38888888888889)","(7.5, 9.8, 8.84)","(16.0, 29.0, 27.642857142857142)"
07-01-2023 14:40:32.899192,"(4.8, 7.2, 6.036363636363636)","(5.0, 6.2, 5.616666666666667)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 30.0, 26.166666666666668)","(5.5, 6.4, 6.339130434782609)","(12.0, 19.0, 17.5)","(7.5, 9.8, 8.84)","(16.0, 29.0, 23.3)"
07-01-2023 14:40:34.399228,"(4.8, 7.2, 6.036363636363636)","(5.0, 6.2, 5.616666666666667)","(6.0, 11.5, 8.86)","(16.0, 55.0, 24.375)","(26.0, 75.0, 45.75)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 30.0, 29.18181818181818)","(5.5, 6.4, 6.339130434782609)","(12.0, 19.0, 17.5)","(7.5, 9.8, 9.645161290322582)","(16.0, 29.0, 23.3)"
07-01-2023 14:40:35.835224,"(4.8, 7.2, 6.036363636363636)","(5.0, 6.2, 5.616666666666667)","(6.0, 11.5, 8.86)","(16.0, 55.0, 27.0)","(26.0, 75.0, 50.625)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 30.0, 27.42857142857143)","(5.5, 6.4, 6.339130434782609)","(12.0, 19.0, 17.5)","(7.5, 9.8, 9.645161290322582)","(16.0, 29.0, 23.3)"
07-01-2023 14:40:37.291573,"(4.8, 7.2, 6.036363636363636)","(5.0, 6.2, 5.616666666666667)","(6.0, 11.5, 8.86)","(16.0, 55.0, 27.0)","(26.0, 75.0, 50.625)","(16.0, 32.0, 30.214285714285715)","(18.0, 80.0, 65.25)","(21.0, 30.0, 28.272727272727273)","(5.5, 6.4, 6.339130434782609)","(12.0, 19.0, 17.5)","(7.5, 9.8, 9.645161290322582)","(16.0, 29.0, 23.3)"
07-01-2023 14:40:38.771265,"(4.8, 7.2, 6.036363636363636)","(5.0, 6.2, 5.616666666666667)","(6.0, 11.5, 8.86)","(17.0, 55.0, 27.0)","(26.0, 75.0, 50.625)","(16.0, 32.0, 26.0)","(18.0, 80.0, 65.25)","(21.0, 29.0, 28.272727272727273)","(5.5, 6.4, 6.339130434782609)","(12.0, 19.0, 17.5)","(7.5, 9.8, 9.645161290322582)","(16.0, 29.0, 20.857142857142858)"
07-01-2023 14:40:40.250190,"(4.8, 7.2, 6.036363636363636)","(5.0, 6.2, 5.616666666666667)","(6.0, 11.5, 8.86)","(17.0, 55.0, 27.0)","(26.0, 75.0, 50.625)","(16.0, 32.0, 26.0)","(18.0, 80.0, 65.25)","(21.0, 29.0, 28.272727272727273)","(5.5, 6.4, 6.339130434782609)","(12.0, 19.0, 17.5)","(7.5, 9.8, 9.645161290322582)","(16.0, 29.0, 20.45)"
07-01-2023 14:40:41.728121,"(4.8, 7.2, 6.036363636363636)","(5.0, 6.2, 5.616666666666667)","(6.0, 11.5, 10.033333333333333)","(17.0, 55.0, 27.0)","(26.0, 75.0, 50.625)","(16.0, 32.0, 26.0)","(18.0, 80.0, 65.25)","(21.0, 29.0, 28.272727272727273)","(5.5, 6.4, 6.339130434782609)","(12.0, 19.0, 17.5)","(7.5, 9.8, 9.645161290322582)","(16.0, 29.0, 20.45)"
07-01-2023 14:40:43.196978,"(4.8, 7.2, 6.036363636363636)","(5.0, 6.2, 5.616666666666667)","(6.0, 11.5, 10.3)","(17.0, 55.0, 27.0)","(26.0, 75.0, 50.625)","(16.0, 32.0, 26.0)","(18.0, 80.0, 65.25)","(21.0, 29.0, 28.272727272727273)","(5.5, 6.4, 6.339130434782609)","(12.0, 19.0, 17.5)","(7.5, 9.8, 9.645161290322582)","(16.0, 29.0, 20.45)"
07-01-2023 14:40:45.027662,"(4.8, 7.2, 6.346666666666667)","(5.0, 6.2, 5.616666666666667)","(6.0, 11.5, 9.245454545454546)","(17.0, 55.0, 27.0)","(26.0, 75.0, 44.166666666666664)","(16.0, 32.0, 26.0)","(18.0, 80.0, 65.25)","(21.0, 29.0, 26.833333333333336)","(5.5, 6.4, 6.339130434782609)","(12.0, 19.0, 17.5)","(7.5, 9.8, 9.645161290322582)","(16.0, 29.0, 20.45)"
07-01-2023 14:40:46.683179,"(4.8, 7.2, 6.346666666666667)","(5.0, 6.2, 5.616666666666667)","(6.0, 11.5, 9.245454545454546)","(17.0, 55.0, 27.0)","(26.0, 75.0, 50.333333333333336)","(16.0, 32.0, 26.0)","(18.0, 80.0, 65.25)","(21.0, 28.0, 26.833333333333336)","(5.5, 6.4, 6.339130434782609)","(12.0, 19.0, 17.5)","(7.5, 9.8, 9.645161290322582)","(16.0, 29.0, 20.45)"
07-01-2023 14:40:48.380036,"(4.8, 7.2, 6.346666666666667)","(5.0, 6.2, 5.616666666666667)","(6.0, 11.5, 9.245454545454546)","(17.0, 55.0, 27.0)","(26.0, 75.0, 50.333333333333336)","(16.0, 32.0, 26.0)","(18.0, 80.0, 65.25)","(21.0, 28.0, 26.833333333333336)","(5.5, 6.4, 6.339130434782609)","(12.0, 19.0, 17.5)","(7.5, 9.8, 9.645161290322582)","(16.0, 29.0, 20.45)"
07-01-2023 14:40:49.933312,"(4.8, 7.2, 6.057142857142857)","(5.0, 6.2, 5.616666666666667)","(6.0, 11.5, 9.245454545454546)","(17.0, 55.0, 27.0)","(26.0, 75.0, 50.333333333333336)","(16.0, 32.0, 26.0)","(18.0, 80.0, 65.25)","(21.0, 28.0, 26.833333333333336)","(5.5, 6.4, 6.339130434782609)","(12.0, 19.0, 17.5)","(7.5, 9.8, 9.645161290322582)","(16.0, 29.0, 20.45)"
07-01-2023 14:40:51.400348,"(4.8, 6.4, 6.057142857142857)","(5.0, 6.2, 5.616666666666667)","(6.0, 11.5, 9.245454545454546)","(17.0, 55.0, 27.0)","(26.0, 75.0, 50.333333333333336)","(16.0, 32.0, 26.0)","(18.0, 80.0, 65.25)","(21.0, 28.0, 26.833333333333336)","(5.5, 6.4, 6.339130434782609)","(12.0, 19.0, 18.38888888888889)","(7.5, 9.8, 9.645161290322582)","(16.0, 29.0, 20.857142857142858)"
07-01-2023 14:40:52.850479,"(4.8, 6.4, 6.057142857142857)","(5.0, 6.2, 5.616666666666667)","(6.0, 11.5, 10.31904761904762)","(17.0, 55.0, 27.0)","(26.0, 75.0, 50.333333333333336)","(16.0, 32.0, 26.0)","(18.0, 80.0, 67.8)","(21.0, 28.0, 26.833333333333336)","(5.5, 6.4, 6.339130434782609)","(12.0, 19.0, 18.205882352941178)","(7.5, 9.8, 9.645161290322582)","(16.0, 29.0, 20.857142857142858)"
07-01-2023 14:40:54.341201,"(4.8, 6.4, 5.92)","(5.0, 6.2, 5.616666666666667)","(6.0, 11.5, 10.63888888888889)","(17.0, 55.0, 27.0)","(26.0, 75.0, 50.333333333333336)","(16.0, 32.0, 26.0)","(18.0, 80.0, 67.8)","(21.0, 28.0, 27.666666666666664)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 18.205882352941178)","(7.5, 9.8, 9.645161290322582)","(16.0, 29.0, 20.45)"
07-01-2023 14:40:55.840459,"(4.8, 6.4, 5.92)","(5.0, 6.2, 5.616666666666667)","(6.0, 11.5, 11.065000000000001)","(17.0, 55.0, 27.0)","(26.0, 75.0, 50.333333333333336)","(16.0, 32.0, 26.0)","(18.0, 80.0, 67.8)","(21.0, 29.0, 26.333333333333332)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 18.205882352941178)","(7.5, 9.8, 9.645161290322582)","(16.0, 29.0, 20.45)"
07-01-2023 14:40:57.267788,"(4.8, 6.4, 5.92)","(5.0, 6.2, 5.616666666666667)","(6.0, 12.5, 10.018181818181818)","(17.0, 55.0, 27.0)","(26.0, 75.0, 50.333333333333336)","(16.0, 32.0, 26.0)","(18.0, 80.0, 67.8)","(21.0, 29.0, 26.333333333333332)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 18.205882352941178)","(7.5, 9.8, 9.645161290322582)","(16.0, 29.0, 20.45)"
07-01-2023 14:40:58.818437,"(4.8, 6.4, 5.92)","(5.0, 6.2, 5.616666666666667)","(6.0, 12.5, 10.225)","(17.0, 55.0, 27.0)","(26.0, 75.0, 50.333333333333336)","(16.0, 32.0, 26.0)","(18.0, 80.0, 67.8)","(21.0, 29.0, 26.333333333333332)","(5.5, 6.4, 6.339130434782609)","(12.0, 18.5, 18.205882352941178)","(7.5, 9.8, 9.645161290322582)","(16.0, 29.0, 20.857142857142858)"
