,Violetta Gift,La Perriere,Kimora Saffi,Leanne Leeann,Keayang Xena,Copacabana,Kyvalleyhoneybunny
11-01-2023 18:27:38.935882,"(19.0, 32.0, 29.0)","(5.5, 8.6, 7.977777777777778)","(4.4, 5.7, 5.333333333333333)","(7.0, 9.8, 9.600000000000001)","(2.6, 3.55, 3.255)","(4.6, 6.6, 6.333333333333333)","(13.0, 23.0, 19.666666666666668)"
11-01-2023 18:27:40.405163,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.028571428571428)","(4.4, 5.7, 5.333333333333333)","(7.0, 9.8, 10.8)","(2.6, 3.55, 3.22)","(4.6, 6.6, 6.333333333333333)","(13.0, 23.0, 21.0)"
11-01-2023 18:27:41.809454,"(19.0, 32.0, 30.0)","(5.5, 8.6, 7.91764705882353)","(4.4, 5.7, 5.375)","(7.0, 11.0, 11.6)","(2.6, 3.35, 3.02)","(4.6, 6.6, 5.96)","(13.0, 23.0, 21.0)"
11-01-2023 18:27:43.150190,"(19.0, 32.0, 30.0)","(5.5, 8.8, 7.91764705882353)","(4.4, 5.7, 5.24)","(7.0, 12.5, 11.05)","(2.6, 3.3, 3.117142857142857)","(4.6, 6.0, 5.96)","(13.0, 23.0, 21.2)"
11-01-2023 18:27:44.473998,"(19.0, 32.0, 30.0)","(5.5, 8.8, 8.333333333333332)","(4.4, 5.8, 5.24)","(7.0, 12.5, 11.05)","(2.6, 3.25, 3.117142857142857)","(4.6, 6.0, 5.96)","(13.0, 23.0, 21.2)"
11-01-2023 18:27:45.709096,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.333333333333332)","(4.4, 5.8, 5.6)","(7.0, 12.5, 11.4)","(2.6, 3.25, 3.1466666666666665)","(4.6, 6.0, 5.96)","(13.0, 23.0, 21.0)"
11-01-2023 18:27:46.981176,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.333333333333332)","(4.4, 5.8, 5.15)","(7.0, 12.0, 10.9)","(2.6, 3.25, 3.22)","(4.6, 6.0, 5.96)","(13.0, 23.0, 21.25)"
11-01-2023 18:27:48.234264,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.333333333333332)","(4.4, 5.8, 5.15)","(7.0, 12.0, 10.9)","(2.6, 3.35, 3.0)","(4.6, 6.0, 5.96)","(13.0, 23.0, 21.25)"
11-01-2023 18:27:49.465459,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.333333333333332)","(4.4, 5.8, 5.1)","(7.0, 12.0, 10.9)","(2.6, 3.3, 3.076)","(4.6, 6.0, 5.96)","(13.0, 23.0, 19.666666666666668)"
11-01-2023 18:27:50.659141,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.333333333333332)","(4.4, 5.7, 5.1)","(7.0, 12.0, 10.8)","(2.6, 3.25, 3.076)","(4.6, 6.0, 5.96)","(13.0, 23.0, 21.5)"
11-01-2023 18:27:51.956153,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.333333333333332)","(4.4, 5.7, 5.1)","(7.0, 12.0, 10.8)","(2.6, 3.25, 3.1550000000000002)","(4.6, 6.0, 5.96)","(13.0, 23.0, 21.0)"
11-01-2023 18:27:53.161556,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.333333333333332)","(4.4, 5.7, 5.1)","(7.0, 12.0, 10.8)","(2.6, 3.35, 3.0)","(4.6, 6.0, 5.96)","(13.0, 23.0, 21.0)"
11-01-2023 18:27:54.450052,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.333333333333332)","(4.4, 5.7, 5.1)","(7.0, 12.0, 10.8)","(2.6, 3.3, 3.1533333333333333)","(4.6, 6.0, 5.96)","(13.0, 23.0, 21.2)"
11-01-2023 18:27:55.754560,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.333333333333332)","(4.4, 5.7, 5.1)","(7.0, 12.0, 10.266666666666667)","(2.6, 3.25, 3.1533333333333333)","(4.6, 6.0, 5.96)","(13.0, 23.0, 21.875)"
11-01-2023 18:27:57.044724,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.333333333333332)","(4.4, 5.7, 5.1)","(7.0, 12.0, 10.1)","(2.6, 3.25, 3.0)","(4.6, 6.0, 5.96)","(13.0, 23.0, 21.875)"
11-01-2023 18:27:58.295308,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.333333333333332)","(4.4, 5.7, 5.1)","(7.0, 11.5, 10.1)","(2.6, 3.3, 3.076)","(4.6, 6.0, 5.96)","(13.0, 23.0, 21.666666666666668)"
11-01-2023 18:27:59.552856,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.333333333333332)","(4.4, 5.7, 5.1)","(7.0, 11.5, 10.1)","(2.6, 3.25, 3.105)","(4.6, 6.0, 5.96)","(13.0, 23.0, 21.833333333333332)"
11-01-2023 18:28:00.909492,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.333333333333332)","(4.4, 5.7, 5.1)","(7.0, 11.5, 10.1)","(2.6, 3.25, 3.105)","(4.6, 6.0, 5.96)","(13.0, 23.0, 21.833333333333332)"
11-01-2023 18:28:02.225319,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.333333333333332)","(4.4, 5.7, 5.18)","(7.0, 11.5, 9.583333333333334)","(2.6, 3.25, 3.2357142857142858)","(4.6, 6.0, 5.96)","(13.0, 23.0, 22.0)"
11-01-2023 18:28:03.541164,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.333333333333332)","(4.4, 5.7, 5.18)","(7.0, 10.5, 9.7)","(2.6, 3.25, 3.2357142857142858)","(4.6, 6.0, 5.96)","(13.0, 23.0, 20.5)"
11-01-2023 18:28:04.782764,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.333333333333332)","(4.4, 5.7, 4.754545454545455)","(7.0, 10.0, 9.7)","(2.6, 3.25, 3.2357142857142858)","(4.6, 6.0, 5.96)","(13.0, 23.0, 21.8)"
11-01-2023 18:28:06.022244,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.333333333333332)","(4.4, 5.0, 4.466666666666667)","(7.0, 10.0, 9.7)","(2.6, 3.25, 3.1386363636363637)","(4.6, 6.0, 5.96)","(13.0, 24.0, 21.5)"
11-01-2023 18:28:07.252132,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.333333333333332)","(4.4, 5.0, 4.9)","(7.0, 10.0, 9.583333333333334)","(2.6, 3.35, 3.1386363636363637)","(4.6, 6.0, 5.96)","(13.0, 24.0, 21.5)"
11-01-2023 18:28:08.426996,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.333333333333332)","(4.4, 5.4, 4.9)","(7.0, 10.5, 9.583333333333334)","(2.6, 3.35, 3.1386363636363637)","(4.6, 6.0, 5.96)","(13.0, 24.0, 20.0)"
11-01-2023 18:28:09.664995,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.333333333333332)","(4.4, 5.4, 4.833333333333334)","(7.0, 10.5, 9.583333333333334)","(2.6, 3.35, 3.1386363636363637)","(4.6, 6.0, 5.96)","(13.0, 24.0, 20.0)"
11-01-2023 18:28:10.765676,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.333333333333332)","(4.4, 5.7, 4.833333333333334)","(7.0, 10.5, 9.583333333333334)","(2.6, 3.35, 2.9875)","(4.6, 6.0, 6.466666666666667)","(13.0, 24.0, 21.8)"
11-01-2023 18:28:12.014552,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.333333333333332)","(4.4, 5.7, 4.833333333333334)","(7.0, 10.5, 9.583333333333334)","(2.6, 3.25, 2.9875)","(4.6, 6.8, 6.466666666666667)","(13.0, 24.0, 21.8)"
11-01-2023 18:28:13.312127,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.333333333333332)","(4.4, 5.7, 4.8)","(7.0, 10.5, 9.583333333333334)","(2.6, 3.25, 3.04)","(4.6, 6.8, 6.466666666666667)","(13.0, 24.0, 22.571428571428573)"
11-01-2023 18:28:14.596084,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.2)","(4.4, 5.6, 4.8)","(7.0, 10.5, 9.583333333333334)","(2.6, 3.2, 3.04)","(4.6, 6.8, 6.466666666666667)","(13.0, 24.0, 20.0)"
11-01-2023 18:28:15.828979,"(19.0, 32.0, 30.0)","(5.5, 8.8, 8.2)","(4.4, 5.6, 4.8)","(7.0, 10.5, 9.583333333333334)","(2.6, 3.2, 3.04)","(4.6, 6.8, 6.466666666666667)","(13.0, 24.0, 20.0)"
11-01-2023 18:28:17.031498,"(19.0, 32.0, 30.0)","(5.5, 8.8, 8.2)","(4.4, 5.6, 4.8)","(7.0, 10.5, 9.583333333333334)","(2.6, 3.2, 3.04)","(4.6, 6.8, 6.2)","(13.0, 24.0, 21.75)"
11-01-2023 18:28:18.203638,"(19.0, 32.0, 30.0)","(5.5, 8.8, 8.2)","(4.4, 5.6, 4.95)","(7.0, 10.5, 9.583333333333334)","(2.6, 3.2, 3.04)","(4.6, 6.8, 6.2)","(13.0, 24.0, 21.25)"
11-01-2023 18:28:19.308375,"(19.0, 32.0, 29.0)","(5.5, 8.8, 8.2)","(4.4, 5.5, 4.95)","(7.0, 10.5, 9.583333333333334)","(2.6, 3.2, 3.04)","(4.6, 6.8, 6.085714285714285)","(13.0, 24.0, 21.25)"
11-01-2023 18:28:20.465742,"(19.0, 32.0, 29.0)","(5.5, 8.8, 8.2)","(4.4, 5.5, 4.95)","(7.0, 10.5, 9.583333333333334)","(2.6, 3.2, 3.04)","(4.6, 6.8, 6.333333333333333)","(13.0, 24.0, 22.0)"
11-01-2023 18:28:21.709612,"(19.0, 32.0, 29.0)","(5.5, 8.8, 8.2)","(4.4, 5.5, 4.95)","(7.0, 10.5, 9.583333333333334)","(2.6, 3.2, 3.04)","(4.6, 6.6, 6.333333333333333)","(13.0, 25.0, 21.5)"
11-01-2023 18:28:23.063230,"(19.0, 32.0, 29.0)","(5.5, 8.8, 8.2)","(4.4, 5.5, 4.95)","(7.0, 10.5, 9.583333333333334)","(2.6, 3.2, 3.04)","(4.6, 6.6, 6.333333333333333)","(13.0, 25.0, 21.5)"
11-01-2023 18:28:24.388919,"(19.0, 32.0, 29.0)","(5.5, 8.8, 8.2)","(4.4, 5.5, 5.478846153846154)","(7.0, 10.5, 9.583333333333334)","(2.6, 3.2, 3.04)","(4.6, 6.6, 6.333333333333333)","(13.0, 25.0, 23.285714285714285)"
11-01-2023 18:28:25.741421,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.2)","(4.4, 5.5, 5.2)","(7.0, 10.5, 9.583333333333334)","(2.6, 3.2, 3.04)","(4.6, 6.6, 6.333333333333333)","(13.0, 25.0, 22.6)"
11-01-2023 18:28:27.323155,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.2)","(4.4, 5.5, 5.2)","(7.0, 10.5, 9.583333333333334)","(2.6, 3.2, 3.04)","(4.6, 6.6, 6.333333333333333)","(13.0, 25.0, 22.25)"
11-01-2023 18:28:28.825490,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.2)","(4.4, 5.5, 5.233333333333333)","(7.0, 10.5, 9.583333333333334)","(2.6, 3.2, 3.04)","(4.6, 6.6, 6.333333333333333)","(13.0, 25.0, 21.5)"
11-01-2023 18:28:30.186547,"(19.0, 32.0, 29.0)","(5.5, 8.6, 7.966666666666667)","(4.4, 5.5, 5.233333333333333)","(7.0, 10.5, 9.583333333333334)","(2.6, 3.2, 3.04)","(4.6, 6.6, 6.333333333333333)","(13.0, 25.0, 22.6)"
11-01-2023 18:28:31.483051,"(19.0, 32.0, 29.0)","(5.5, 8.8, 7.966666666666667)","(4.4, 5.5, 5.233333333333333)","(7.0, 10.5, 9.583333333333334)","(2.6, 3.2, 3.005)","(4.6, 6.6, 6.333333333333333)","(13.0, 25.0, 23.285714285714285)"
11-01-2023 18:28:32.735394,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.2)","(4.4, 5.4, 4.8)","(7.0, 10.5, 9.583333333333334)","(2.6, 3.2, 3.005)","(4.6, 6.6, 6.333333333333333)","(13.0, 25.0, 21.5)"
11-01-2023 18:28:34.002259,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.2)","(4.4, 5.4, 4.95)","(7.0, 10.5, 9.583333333333334)","(2.6, 3.2, 3.005)","(4.6, 6.6, 6.333333333333333)","(13.0, 25.0, 21.5)"
11-01-2023 18:28:35.198203,"(19.0, 32.0, 30.0)","(5.5, 8.6, 7.933333333333334)","(4.4, 5.4, 5.4)","(7.0, 10.5, 9.583333333333334)","(2.6, 3.2, 3.005)","(4.6, 6.6, 6.333333333333333)","(13.0, 25.0, 23.375)"
11-01-2023 18:28:36.566933,"(19.0, 32.0, 30.0)","(5.5, 8.8, 7.966666666666667)","(4.4, 5.8, 5.324999999999999)","(7.0, 10.5, 9.583333333333334)","(2.6, 3.2, 2.8657142857142857)","(4.6, 6.6, 6.333333333333333)","(13.0, 25.0, 23.0)"
11-01-2023 18:28:38.276195,"(19.0, 32.0, 30.0)","(5.5, 8.8, 8.2)","(4.4, 5.6, 5.366666666666667)","(7.0, 10.5, 9.52)","(2.6, 3.2, 2.892)","(4.6, 6.6, 6.0285714285714285)","(13.0, 25.0, 23.333333333333332)"
11-01-2023 18:28:39.879524,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.2)","(4.4, 5.5, 5.283333333333333)","(7.0, 10.0, 9.52)","(2.6, 3.1, 2.945)","(4.6, 6.6, 6.0285714285714285)","(13.0, 25.0, 21.5)"
11-01-2023 18:28:41.299610,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.2)","(4.4, 5.4, 5.25)","(7.0, 10.0, 9.52)","(2.6, 3.05, 2.945)","(4.6, 6.6, 6.0285714285714285)","(13.0, 25.0, 21.5)"
11-01-2023 18:28:42.671067,"(19.0, 32.0, 30.0)","(5.5, 8.6, 7.966666666666667)","(4.4, 5.4, 4.933333333333334)","(7.0, 10.0, 9.52)","(2.6, 3.05, 2.945)","(4.6, 6.6, 6.0285714285714285)","(13.0, 25.0, 22.666666666666668)"
11-01-2023 18:28:43.932839,"(19.0, 32.0, 30.0)","(5.5, 8.8, 8.2)","(4.4, 5.4, 5.1)","(7.0, 10.0, 9.6)","(2.6, 3.05, 2.945)","(4.6, 6.6, 6.0285714285714285)","(13.0, 25.0, 21.0)"
11-01-2023 18:28:45.376140,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.2)","(4.4, 5.4, 5.1)","(7.0, 10.0, 9.6)","(2.6, 3.05, 2.945)","(4.6, 6.6, 6.0285714285714285)","(13.0, 25.0, 24.0)"
11-01-2023 18:28:46.883882,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.2)","(4.4, 5.4, 5.1)","(7.0, 10.0, 9.6)","(2.6, 3.05, 2.945)","(4.6, 6.6, 6.0285714285714285)","(13.0, 25.0, 23.75)"
11-01-2023 18:28:48.106899,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.2)","(4.4, 5.4, 5.1)","(7.0, 10.0, 9.6)","(2.6, 3.05, 2.8855555555555554)","(4.6, 6.6, 6.0285714285714285)","(13.0, 25.0, 23.75)"
11-01-2023 18:28:49.275850,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.2)","(4.4, 5.4, 5.1)","(7.0, 10.0, 9.6)","(2.6, 3.25, 2.885)","(4.6, 6.6, 6.0285714285714285)","(13.0, 25.0, 23.25)"
11-01-2023 18:28:50.518927,"(19.0, 32.0, 29.0)","(5.5, 8.6, 7.966666666666667)","(4.4, 5.4, 5.283333333333333)","(7.0, 10.0, 9.6)","(2.6, 3.2, 2.9699999999999998)","(4.6, 6.6, 6.0285714285714285)","(13.0, 25.0, 22.833333333333332)"
11-01-2023 18:28:51.646895,"(19.0, 32.0, 29.0)","(5.5, 8.8, 8.2)","(4.4, 5.4, 5.245454545454545)","(7.0, 10.0, 9.6)","(2.6, 3.1, 3.0566666666666666)","(4.6, 6.6, 6.0285714285714285)","(13.0, 25.0, 23.0)"
11-01-2023 18:28:52.843582,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.2)","(4.4, 5.3, 5.245454545454545)","(7.0, 10.0, 9.6)","(2.6, 3.1, 3.0566666666666666)","(4.6, 6.6, 6.0285714285714285)","(13.0, 25.0, 23.0)"
11-01-2023 18:28:54.024426,"(19.0, 32.0, 29.0)","(5.5, 8.6, 7.977777777777778)","(4.4, 5.3, 5.245454545454545)","(7.0, 10.0, 9.6)","(2.6, 3.1, 3.0614285714285714)","(4.6, 6.6, 6.0285714285714285)","(13.0, 25.0, 23.0)"
11-01-2023 18:28:55.223505,"(19.0, 32.0, 29.0)","(5.5, 8.6, 7.977777777777778)","(4.4, 5.3, 5.245454545454545)","(7.0, 10.0, 9.6)","(2.6, 3.15, 3.0614285714285714)","(4.6, 6.6, 6.0285714285714285)","(13.0, 25.0, 23.0)"
11-01-2023 18:28:56.356275,"(19.0, 32.0, 29.0)","(5.5, 8.6, 7.977777777777778)","(4.4, 5.3, 5.245454545454545)","(7.0, 10.0, 9.6)","(2.6, 3.15, 3.0614285714285714)","(4.6, 6.6, 6.0285714285714285)","(13.0, 25.0, 23.0)"
11-01-2023 18:28:57.581278,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.028571428571428)","(4.4, 5.4, 5.1)","(7.0, 10.0, 9.6)","(2.6, 3.2, 2.9784615384615383)","(4.6, 6.6, 6.0285714285714285)","(13.0, 25.0, 23.0)"
11-01-2023 18:28:58.800870,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.028571428571428)","(4.4, 5.4, 5.1)","(7.0, 10.0, 9.6)","(2.6, 3.2, 2.9784615384615383)","(4.6, 6.6, 6.0285714285714285)","(13.0, 25.0, 23.0)"
11-01-2023 18:29:00.009186,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.028571428571428)","(4.4, 5.4, 5.1)","(7.0, 10.0, 9.43)","(2.6, 3.2, 2.9784615384615383)","(4.6, 6.6, 6.0285714285714285)","(13.0, 25.0, 23.0)"
11-01-2023 18:29:01.268420,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.028571428571428)","(4.4, 5.4, 5.05)","(7.0, 10.0, 9.433333333333334)","(2.6, 3.2, 3.0466666666666664)","(4.6, 6.6, 6.0285714285714285)","(13.0, 25.0, 21.0)"
11-01-2023 18:29:02.600903,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.028571428571428)","(4.4, 5.3, 5.05)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.15, 3.048)","(4.8, 6.6, 6.0285714285714285)","(13.0, 23.0, 21.0)"
11-01-2023 18:29:03.957870,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.028571428571428)","(4.4, 5.3, 5.05)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.1, 3.0993355481727574)","(4.8, 6.6, 6.0285714285714285)","(13.0, 23.0, 20.666666666666668)"
11-01-2023 18:29:05.215523,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.028571428571428)","(4.4, 5.3, 5.05)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.1, 3.0775)","(4.8, 6.6, 6.0285714285714285)","(13.0, 23.0, 20.4)"
11-01-2023 18:29:06.466435,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.028571428571428)","(4.4, 5.3, 5.05)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.1, 3.0775)","(4.8, 6.6, 6.066666666666666)","(13.0, 23.0, 20.4)"
11-01-2023 18:29:07.721699,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.028571428571428)","(4.4, 5.3, 5.05)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.1, 3.0775)","(4.8, 6.4, 6.066666666666666)","(13.0, 23.0, 20.6)"
11-01-2023 18:29:09.009230,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.028571428571428)","(4.4, 5.3, 5.05)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.1, 3.081)","(4.8, 6.4, 6.066666666666666)","(13.0, 23.0, 20.6)"
11-01-2023 18:29:10.350704,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.028571428571428)","(4.4, 5.3, 5.05)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.15, 3.0775)","(4.8, 6.4, 6.066666666666666)","(13.0, 23.0, 20.25)"
11-01-2023 18:29:11.730422,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.028571428571428)","(4.4, 5.3, 5.05)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.1, 3.165)","(4.8, 6.4, 6.066666666666666)","(13.0, 23.0, 20.5)"
11-01-2023 18:29:13.048650,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.028571428571428)","(4.4, 5.3, 5.05)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.2, 3.1855555555555557)","(4.8, 6.4, 6.066666666666666)","(13.0, 23.0, 19.25)"
11-01-2023 18:29:14.304495,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.028571428571428)","(4.4, 5.3, 5.05)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.2, 3.190952380952381)","(4.8, 6.4, 6.066666666666666)","(13.0, 23.0, 20.2)"
11-01-2023 18:29:15.497155,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.028571428571428)","(4.4, 5.3, 5.05)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.25, 3.084285714285714)","(4.8, 6.4, 6.066666666666666)","(13.0, 23.0, 19.75)"
11-01-2023 18:29:16.689522,"(19.0, 32.0, 30.0)","(5.5, 8.6, 8.028571428571428)","(4.4, 5.3, 5.05)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.25, 3.084285714285714)","(4.8, 6.4, 6.066666666666666)","(13.0, 23.0, 19.5)"
11-01-2023 18:29:17.814304,"(19.0, 32.0, 29.0)","(5.5, 8.6, 8.028571428571428)","(4.4, 5.3, 5.05)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.25, 3.084285714285714)","(4.8, 6.4, 6.066666666666666)","(13.0, 23.0, 20.4)"
11-01-2023 18:29:19.252433,"(19.0, 32.0, 29.0)","(5.5, 8.4, 7.95)","(4.4, 5.3, 5.05)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.25, 3.084285714285714)","(4.8, 6.4, 6.066666666666666)","(13.0, 23.0, 20.0)"
11-01-2023 18:29:20.511591,"(19.0, 32.0, 29.0)","(5.5, 8.4, 7.95)","(4.4, 5.3, 5.05)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.25, 3.2279411764705883)","(4.8, 6.4, 6.066666666666666)","(13.0, 23.0, 20.4)"
11-01-2023 18:29:21.736023,"(19.0, 32.0, 29.0)","(5.5, 8.4, 7.95)","(4.4, 5.3, 5.05)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.25, 3.234848484848485)","(4.8, 6.4, 6.066666666666666)","(13.0, 23.0, 20.0)"
11-01-2023 18:29:22.961507,"(19.0, 32.0, 29.0)","(5.5, 8.4, 7.95)","(4.4, 5.3, 5.05)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.25, 3.234848484848485)","(4.8, 6.4, 6.066666666666666)","(13.0, 23.0, 19.5)"
11-01-2023 18:29:24.141660,"(19.0, 32.0, 29.0)","(5.5, 8.4, 7.95)","(4.4, 5.3, 5.05)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.25, 3.2055555555555557)","(4.8, 6.4, 6.066666666666666)","(13.0, 23.0, 20.25)"
11-01-2023 18:29:25.354735,"(19.0, 32.0, 29.0)","(5.5, 8.4, 7.95)","(4.4, 5.3, 5.05)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.25, 3.2055555555555557)","(4.8, 6.4, 6.066666666666666)","(13.0, 23.0, 20.25)"
11-01-2023 18:29:26.641132,"(19.0, 32.0, 29.0)","(5.5, 8.4, 7.95)","(4.4, 5.3, 5.28)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.25, 3.2055555555555557)","(4.8, 6.4, 6.066666666666666)","(13.0, 23.0, 20.25)"
11-01-2023 18:29:27.889699,"(19.0, 32.0, 29.0)","(5.5, 8.4, 7.95)","(4.4, 5.4, 4.984615384615385)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.25, 3.2055555555555557)","(4.8, 6.4, 6.066666666666666)","(13.0, 23.0, 20.25)"
11-01-2023 18:29:29.143267,"(19.0, 32.0, 29.0)","(5.5, 8.4, 7.95)","(4.4, 5.8, 5.199999999999999)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.25, 3.2055555555555557)","(4.8, 6.4, 6.0)","(13.0, 23.0, 20.25)"
11-01-2023 18:29:30.279055,"(19.0, 32.0, 29.0)","(5.5, 8.4, 7.95)","(4.4, 5.6, 5.25)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.25, 3.2055555555555557)","(4.8, 6.2, 6.0)","(13.0, 23.0, 20.25)"
11-01-2023 18:29:31.530997,"(19.0, 32.0, 29.0)","(5.5, 8.4, 7.95)","(4.4, 5.6, 5.25)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.25, 3.2055555555555557)","(4.8, 6.2, 6.0)","(13.0, 23.0, 20.25)"
11-01-2023 18:29:32.803212,"(19.0, 32.0, 29.0)","(5.5, 8.4, 7.95)","(4.4, 5.6, 5.25)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.25, 3.2055555555555557)","(4.8, 6.2, 6.0)","(13.0, 23.0, 20.25)"
11-01-2023 18:29:34.266817,"(19.0, 32.0, 30.0)","(5.5, 8.4, 7.95)","(4.4, 5.6, 5.333333333333333)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.25, 3.2055555555555557)","(4.8, 7.2, 6.76)","(13.0, 23.0, 20.25)"
11-01-2023 18:29:35.828777,"(19.0, 32.0, 30.0)","(5.5, 8.4, 7.95)","(4.4, 5.6, 5.185714285714286)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.25, 3.1166666666666667)","(4.8, 7.0, 6.76)","(13.0, 23.0, 20.25)"
11-01-2023 18:29:37.309224,"(20.0, 32.0, 30.0)","(5.5, 8.4, 7.95)","(4.4, 5.7, 5.4714285714285715)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.25, 3.1166666666666667)","(4.8, 7.0, 6.76)","(13.0, 23.0, 20.25)"
11-01-2023 18:29:38.716353,"(20.0, 32.0, 30.0)","(5.5, 8.4, 7.95)","(4.4, 5.7, 5.4714285714285715)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.25, 3.1166666666666667)","(4.8, 7.0, 6.76)","(13.0, 23.0, 20.25)"
11-01-2023 18:29:40.161210,"(20.0, 32.0, 30.0)","(5.5, 8.4, 7.95)","(4.4, 5.7, 5.4714285714285715)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.25, 3.1166666666666667)","(4.8, 7.0, 6.76)","(13.0, 23.0, 20.25)"
11-01-2023 18:29:41.624764,"(20.0, 32.0, 30.0)","(5.5, 8.4, 7.95)","(4.4, 5.7, 5.4714285714285715)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.25, 2.960701754385965)","(4.8, 7.0, 6.76)","(13.0, 23.0, 20.25)"
11-01-2023 18:29:42.998737,"(20.0, 32.0, 30.0)","(5.5, 8.4, 7.95)","(4.4, 5.7, 5.515384615384615)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.0, 2.9529411764705884)","(4.8, 7.0, 6.76)","(13.0, 23.0, 20.25)"
11-01-2023 18:29:44.334010,"(20.0, 32.0, 30.0)","(5.5, 8.4, 7.95)","(4.4, 5.7, 4.822222222222222)","(7.5, 10.0, 9.433333333333334)","(2.5, 3.0, 2.9529411764705884)","(4.8, 7.0, 6.816666666666666)","(13.0, 23.0, 20.25)"
