,Shore Lanka,Global Beauty,Dimes Ambition,Kraken Jock,Redleg Bull Ant,Afro Puff,Our Rascal,Orson King
12-01-2023 08:25:21.285084,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:22.581181,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:23.818310,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:25.064183,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:26.310900,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:27.515200,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:28.790500,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:29.978456,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:31.180565,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:32.401806,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:33.618130,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:34.836499,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:36.023431,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:37.181339,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:38.342214,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:39.454559,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:40.623080,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:41.784628,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:43.034530,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:44.202809,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:45.399589,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:46.618901,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:47.746998,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:48.944007,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:50.080805,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:51.244562,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:52.536343,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:53.808693,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:55.097512,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:56.293791,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:57.466381,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:58.688475,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:25:59.787973,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:00.962706,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:02.113672,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:03.266332,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:04.443543,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:05.664017,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:06.926953,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:08.123317,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:09.386585,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:10.651384,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:11.887300,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:13.171177,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:14.484465,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:15.749068,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:16.992667,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:18.233293,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:19.459617,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:20.615163,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:21.784917,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:23.030231,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:24.266632,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:25.508555,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:26.872866,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:28.378367,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:29.904091,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:31.413388,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:32.755323,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:34.082311,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:35.392859,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:36.773694,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:38.095396,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:39.497772,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:40.869069,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:42.180412,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:43.509436,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:44.844742,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:46.195334,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:47.494489,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:48.742551,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:50.072715,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:51.368526,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:52.777950,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:54.148460,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:55.456841,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:56.994429,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
12-01-2023 08:26:58.306310,"(20.0, 75.0, 62.608695652173914)","(5.0, 10.0, 8.514285714285714)","(6.0, 12.5, 10.615625)","(5.0, 11.5, 9.722222222222221)","(7.5, 15.0, 12.052631578947368)","(5.0, 10.5, 8.95945945945946)","(15.0, 38.0, 28.384615384615387)","(3.2, 5.2, 3.408333333333333)"
