,Alecia,Devante,Foxtrot Tango,Halwes,Mohinga Chase
11-01-2023 12:42:59.456271,"(4.6, 5.1, 4.9625)","(1.9, 2.26, 2.24695652173913)","(19.0, 30.0, 22.88095238095238)","(3.5, 5.1, 4.729411764705882)","(6.5, 16.0, 12.617647058823529)"
11-01-2023 12:43:00.472464,"(4.6, 5.1, 4.9625)","(1.9, 2.32, 2.3099999999999996)","(19.0, 30.0, 22.88095238095238)","(3.5, 5.1, 4.729411764705882)","(6.5, 12.0, 11.633333333333333)"
11-01-2023 12:43:01.478568,"(4.6, 5.1, 4.9625)","(1.9, 2.32, 2.3099999999999996)","(19.0, 30.0, 22.88095238095238)","(3.5, 5.1, 4.729411764705882)","(6.5, 12.0, 11.633333333333333)"
11-01-2023 12:43:02.631564,"(4.6, 5.1, 4.9625)","(1.9, 2.32, 2.2758823529411765)","(19.0, 30.0, 22.525)","(3.5, 5.1, 4.633333333333334)","(6.5, 12.0, 11.75)"
11-01-2023 12:43:03.771442,"(4.6, 5.1, 4.930769230769231)","(1.9, 2.34, 2.2642105263157895)","(19.0, 30.0, 22.42105263157895)","(3.5, 5.1, 4.633333333333334)","(6.5, 12.0, 11.75)"
11-01-2023 12:43:04.691018,"(4.6, 5.1, 4.89375)","(1.9, 2.34, 2.2642105263157895)","(19.0, 30.0, 22.42105263157895)","(3.5, 5.1, 4.633333333333334)","(6.5, 12.0, 11.75)"
11-01-2023 12:43:05.784867,"(4.6, 5.1, 4.925)","(1.9, 2.34, 2.205)","(19.0, 30.0, 22.42105263157895)","(3.5, 5.1, 4.633333333333334)","(6.5, 12.0, 11.75)"
11-01-2023 12:43:06.838757,"(4.6, 5.1, 4.925)","(1.9, 2.34, 2.205)","(19.0, 30.0, 22.42105263157895)","(3.5, 5.1, 4.633333333333334)","(6.5, 12.0, 11.75)"
11-01-2023 12:43:07.777604,"(4.6, 5.1, 4.925)","(1.9, 2.34, 2.205)","(19.0, 30.0, 22.42105263157895)","(3.5, 5.1, 4.633333333333334)","(6.5, 12.0, 11.75)"
11-01-2023 12:43:08.809959,"(4.6, 5.1, 4.925)","(1.9, 2.34, 2.197142857142857)","(19.0, 30.0, 22.42105263157895)","(3.5, 5.1, 4.75)","(6.5, 12.0, 11.75)"
11-01-2023 12:43:09.811347,"(4.6, 5.1, 4.925)","(1.9, 2.34, 2.197142857142857)","(19.0, 30.0, 22.42105263157895)","(3.5, 5.1, 4.75)","(6.5, 12.0, 11.75)"
11-01-2023 12:43:10.852388,"(4.6, 5.1, 4.925)","(1.9, 2.34, 2.197142857142857)","(19.0, 30.0, 22.42105263157895)","(3.5, 5.1, 4.781818181818182)","(6.5, 12.0, 12.38888888888889)"
11-01-2023 12:43:11.870072,"(4.6, 5.1, 4.925)","(1.9, 2.34, 2.197142857142857)","(19.0, 30.0, 22.42105263157895)","(3.5, 5.1, 4.781818181818182)","(6.5, 12.5, 12.875)"
11-01-2023 12:43:12.835258,"(4.6, 5.1, 4.925)","(1.9, 2.34, 2.125714285714286)","(19.0, 29.0, 26.25)","(3.5, 5.1, 4.781818181818182)","(6.5, 13.5, 12.875)"
11-01-2023 12:43:13.733536,"(4.6, 5.1, 4.925)","(1.9, 2.34, 2.125714285714286)","(19.0, 28.0, 26.25)","(3.5, 5.1, 4.781818181818182)","(6.5, 13.5, 12.875)"
11-01-2023 12:43:14.830795,"(4.6, 5.1, 4.925)","(1.9, 2.34, 2.2940983606557377)","(19.0, 28.0, 26.25)","(3.5, 5.1, 4.781818181818182)","(6.5, 13.5, 12.875)"
11-01-2023 12:43:15.885196,"(4.6, 5.1, 4.925)","(1.9, 2.34, 2.2940983606557377)","(19.0, 28.0, 22.5)","(3.5, 5.1, 4.781818181818182)","(6.5, 13.5, 12.875)"
11-01-2023 12:43:17.008561,"(4.6, 5.1, 4.925)","(1.9, 2.34, 2.21)","(19.0, 28.0, 22.235294117647058)","(3.5, 5.1, 4.781818181818182)","(6.5, 13.5, 12.73076923076923)"
11-01-2023 12:43:17.930227,"(4.6, 5.1, 4.925)","(1.9, 2.34, 2.21)","(19.0, 28.0, 22.235294117647058)","(3.5, 5.1, 4.781818181818182)","(6.5, 13.5, 12.73076923076923)"
11-01-2023 12:43:18.868426,"(4.6, 5.1, 5.0625)","(1.9, 2.3, 2.19)","(19.0, 28.0, 23.130434782608695)","(3.5, 5.1, 4.688235294117647)","(7.0, 13.5, 13.071428571428571)"
11-01-2023 12:43:19.914385,"(4.6, 5.3, 5.214285714285714)","(1.9, 2.3, 2.19)","(19.0, 27.0, 26.3)","(3.5, 5.1, 4.688235294117647)","(7.0, 13.5, 13.1)"
11-01-2023 12:43:20.876019,"(4.6, 5.4, 5.25)","(1.9, 2.26, 2.243636363636363)","(19.0, 27.0, 26.3)","(3.5, 5.1, 4.7)","(7.0, 13.5, 14.166666666666666)"
11-01-2023 12:43:21.882131,"(4.6, 5.3, 5.166666666666667)","(1.9, 2.3, 2.19)","(19.0, 27.0, 23.15)","(3.5, 5.0, 4.7)","(7.0, 14.5, 13.346153846153847)"
11-01-2023 12:43:22.809096,"(4.6, 5.3, 5.166666666666667)","(1.9, 2.3, 2.257894736842105)","(19.0, 27.0, 23.15)","(3.5, 5.0, 4.7)","(7.0, 14.5, 13.346153846153847)"
11-01-2023 12:43:23.750792,"(4.6, 5.3, 5.166666666666667)","(1.9, 2.3, 2.257894736842105)","(19.0, 27.0, 22.625)","(3.5, 5.0, 4.7)","(7.0, 14.5, 13.346153846153847)"
11-01-2023 12:43:24.829936,"(4.6, 5.3, 5.166666666666667)","(1.9, 2.3, 2.1646153846153844)","(19.0, 27.0, 22.625)","(3.5, 5.0, 4.7)","(7.0, 14.5, 13.5)"
11-01-2023 12:43:25.835387,"(4.6, 5.3, 5.1)","(1.9, 2.3, 2.1646153846153844)","(19.0, 27.0, 22.625)","(3.5, 5.0, 4.7)","(7.0, 14.5, 13.5)"
11-01-2023 12:43:26.777900,"(4.6, 5.3, 5.1)","(1.9, 2.3, 2.1646153846153844)","(19.0, 27.0, 22.625)","(3.5, 5.0, 4.7)","(7.0, 14.5, 13.5)"
11-01-2023 12:43:27.805223,"(4.6, 5.3, 5.1)","(1.9, 2.3, 2.1646153846153844)","(19.0, 27.0, 22.625)","(3.5, 5.0, 4.7)","(7.0, 14.5, 13.5)"
11-01-2023 12:43:28.767188,"(4.6, 5.3, 5.1)","(1.9, 2.3, 2.1646153846153844)","(19.0, 27.0, 22.625)","(3.5, 5.0, 4.7)","(7.0, 14.5, 13.5)"
11-01-2023 12:43:29.738124,"(4.6, 5.3, 5.02)","(1.9, 2.3, 2.1646153846153844)","(19.0, 27.0, 22.5)","(3.5, 5.0, 4.7)","(7.0, 14.5, 13.5)"
11-01-2023 12:43:30.745907,"(4.6, 5.3, 5.02)","(1.9, 2.3, 2.1742857142857144)","(19.0, 26.0, 22.5)","(3.5, 5.0, 4.7)","(7.0, 14.5, 13.5)"
11-01-2023 12:43:31.659490,"(4.6, 5.3, 5.02)","(1.9, 2.3, 2.1742857142857144)","(19.0, 26.0, 22.5)","(3.5, 5.0, 4.7)","(7.0, 14.5, 13.5)"
11-01-2023 12:43:32.598196,"(4.6, 5.3, 4.88)","(1.9, 2.3, 2.1742857142857144)","(19.0, 26.0, 22.5)","(3.5, 5.0, 4.7)","(7.0, 14.5, 13.5)"
11-01-2023 12:43:33.514150,"(4.6, 5.3, 4.9190476190476184)","(1.9, 2.3, 2.2657142857142856)","(19.0, 26.0, 21.681818181818183)","(3.5, 5.0, 4.7)","(7.0, 14.5, 13.5)"
11-01-2023 12:43:34.491918,"(4.6, 5.3, 4.9190476190476184)","(1.9, 2.3, 2.19)","(19.0, 26.0, 21.928571428571427)","(3.5, 5.0, 4.778947368421052)","(7.0, 14.5, 13.5)"
11-01-2023 12:43:35.498814,"(4.6, 5.3, 4.9190476190476184)","(1.9, 2.3, 2.183529411764706)","(19.0, 26.0, 21.928571428571427)","(3.5, 5.0, 4.778947368421052)","(7.0, 14.5, 13.5)"
11-01-2023 12:43:36.484904,"(4.6, 5.3, 4.9190476190476184)","(1.9, 2.3, 2.213913043478261)","(19.0, 26.0, 21.928571428571427)","(3.5, 5.0, 4.778947368421052)","(7.0, 14.5, 13.5)"
11-01-2023 12:43:37.511089,"(4.6, 5.3, 4.9190476190476184)","(1.9, 2.3, 2.213913043478261)","(19.0, 26.0, 22.25)","(3.5, 5.0, 4.778947368421052)","(7.0, 14.5, 13.5)"
11-01-2023 12:43:38.494587,"(4.6, 5.3, 4.9190476190476184)","(1.9, 2.3, 2.213913043478261)","(19.0, 26.0, 22.25)","(3.5, 5.0, 4.778947368421052)","(7.0, 14.5, 13.5)"
11-01-2023 12:43:39.454938,"(4.6, 5.3, 4.9190476190476184)","(1.9, 2.28, 2.2017391304347824)","(19.0, 26.0, 22.25)","(3.5, 5.0, 4.873684210526315)","(7.0, 14.5, 13.5)"
11-01-2023 12:43:40.378021,"(4.6, 5.3, 4.8428571428571425)","(1.9, 2.28, 2.1837037037037037)","(19.0, 26.0, 22.25)","(3.5, 5.0, 4.88)","(7.0, 14.5, 13.5)"
11-01-2023 12:43:41.386067,"(4.6, 5.3, 4.9)","(1.9, 2.26, 2.17)","(19.0, 26.0, 22.25)","(3.5, 5.0, 4.788235294117647)","(7.0, 14.5, 13.5)"
11-01-2023 12:43:42.390167,"(4.6, 5.3, 4.9)","(1.9, 2.26, 2.17)","(19.0, 26.0, 22.25)","(3.5, 5.0, 4.788235294117647)","(7.0, 14.5, 13.5)"
11-01-2023 12:43:43.489064,"(4.6, 5.3, 4.9)","(1.9, 2.26, 2.190344827586207)","(19.0, 26.0, 22.25)","(3.5, 5.0, 4.852941176470588)","(7.0, 14.5, 13.5)"
11-01-2023 12:43:44.521119,"(4.6, 5.3, 4.9)","(1.9, 2.24, 2.146666666666667)","(19.0, 26.0, 22.25)","(3.5, 5.1, 4.823076923076923)","(7.0, 14.5, 13.1)"
11-01-2023 12:43:45.460762,"(4.6, 5.3, 4.9)","(1.9, 2.24, 2.1504000000000003)","(19.0, 26.0, 22.25)","(3.5, 5.1, 4.823076923076923)","(7.0, 14.5, 13.1)"
11-01-2023 12:43:46.455751,"(4.6, 5.3, 4.9)","(1.9, 2.24, 2.1504000000000003)","(19.0, 26.0, 22.25)","(3.5, 5.1, 4.823076923076923)","(7.0, 14.5, 13.1)"
11-01-2023 12:43:47.498813,"(4.6, 5.3, 5.147619047619047)","(1.9, 2.24, 2.1504000000000003)","(19.0, 26.0, 22.25)","(3.5, 5.1, 4.823076923076923)","(7.0, 14.5, 13.1)"
11-01-2023 12:43:48.435949,"(4.6, 5.3, 5.147619047619047)","(1.9, 2.24, 2.1504000000000003)","(19.0, 26.0, 22.25)","(3.5, 5.1, 4.7625)","(7.0, 14.5, 13.1)"
11-01-2023 12:43:49.417518,"(4.6, 5.3, 5.155555555555555)","(1.9, 2.22, 2.1281250000000003)","(19.0, 26.0, 22.25)","(3.5, 5.1, 4.65)","(7.0, 14.5, 13.1)"
11-01-2023 12:43:50.374450,"(4.6, 5.3, 5.155555555555555)","(1.9, 2.2, 2.1900000000000004)","(19.0, 26.0, 22.25)","(3.5, 5.1, 4.65)","(7.0, 14.5, 13.1)"
11-01-2023 12:43:51.275671,"(4.6, 5.3, 5.155555555555555)","(1.9, 2.2, 2.1625)","(19.0, 26.0, 22.25)","(3.5, 5.1, 4.7)","(7.0, 14.5, 13.1)"
11-01-2023 12:43:52.276067,"(4.6, 5.3, 5.155555555555555)","(1.9, 2.2, 2.1328)","(19.0, 26.0, 22.25)","(3.5, 5.1, 4.7)","(7.0, 14.5, 13.1)"
11-01-2023 12:43:53.228364,"(4.6, 5.3, 5.155555555555555)","(1.9, 2.2, 2.1328)","(19.0, 26.0, 22.25)","(3.5, 5.1, 4.859999999999999)","(7.0, 14.5, 13.1)"
11-01-2023 12:43:54.120905,"(4.6, 5.3, 4.938888888888889)","(1.9, 2.2, 2.1328)","(19.0, 26.0, 22.25)","(3.5, 5.1, 4.859999999999999)","(7.0, 14.5, 13.1)"
11-01-2023 12:43:55.102174,"(4.6, 5.3, 4.938888888888889)","(1.9, 2.2, 2.1328)","(19.0, 26.0, 22.25)","(3.5, 5.1, 4.85)","(7.0, 14.5, 13.1)"
11-01-2023 12:43:56.147232,"(4.6, 5.3, 4.938888888888889)","(1.9, 2.2, 2.1328)","(19.0, 26.0, 22.25)","(3.5, 5.2, 4.873333333333333)","(7.0, 14.5, 13.1)"
11-01-2023 12:43:57.354024,"(4.6, 5.3, 4.938888888888889)","(1.9, 2.2, 2.1328)","(19.0, 26.0, 22.25)","(3.5, 5.2, 4.873333333333333)","(7.0, 14.5, 13.1)"
11-01-2023 12:43:58.434243,"(4.6, 5.3, 4.938888888888889)","(1.9, 2.2, 2.1328)","(19.0, 26.0, 22.25)","(3.5, 5.2, 4.873333333333333)","(7.0, 14.5, 13.1)"
11-01-2023 12:43:59.354536,"(4.6, 5.3, 4.938888888888889)","(1.9, 2.2, 2.1328)","(19.0, 26.0, 22.25)","(3.5, 5.2, 4.89375)","(7.0, 14.5, 13.1)"
11-01-2023 12:44:00.371971,"(4.6, 5.3, 5.0323529411764705)","(1.9, 2.2, 2.1328)","(19.0, 26.0, 22.25)","(3.5, 5.2, 4.911764705882353)","(7.0, 14.5, 13.1)"
11-01-2023 12:44:01.841011,"(4.6, 5.3, 5.115384615384615)","(1.9, 2.2, 2.088)","(19.0, 26.0, 24.545454545454547)","(3.5, 5.2, 4.779999999999999)","(7.0, 14.5, 13.45)"
11-01-2023 12:44:02.770670,"(4.6, 5.3, 5.115384615384615)","(1.9, 2.2, 2.088)","(19.0, 25.0, 24.545454545454547)","(3.5, 5.2, 4.927272727272727)","(7.0, 14.5, 13.45)"
11-01-2023 12:44:03.681427,"(4.6, 5.3, 5.083333333333333)","(1.9, 2.18, 2.086666666666667)","(19.0, 25.0, 23.846153846153847)","(3.5, 5.2, 4.927272727272727)","(7.0, 14.5, 13.45)"
11-01-2023 12:44:04.665216,"(4.6, 5.3, 5.130434782608695)","(1.9, 2.18, 2.058095238095238)","(19.0, 25.0, 21.85185185185185)","(3.5, 5.2, 4.939130434782609)","(7.0, 14.5, 13.45)"
11-01-2023 12:44:05.522667,"(4.6, 5.3, 5.083333333333333)","(1.9, 2.18, 2.0563636363636366)","(19.0, 25.0, 21.923076923076923)","(3.5, 5.2, 4.939130434782609)","(7.0, 14.5, 13.45)"
11-01-2023 12:44:06.498777,"(4.6, 5.3, 5.083333333333333)","(1.9, 2.16, 2.09)","(19.0, 25.0, 21.923076923076923)","(3.5, 5.2, 4.939130434782609)","(7.0, 14.5, 13.794117647058824)"
11-01-2023 12:44:07.500960,"(4.6, 5.3, 5.083333333333333)","(1.9, 2.16, 2.061176470588235)","(19.0, 25.0, 21.923076923076923)","(3.5, 5.2, 4.939130434782609)","(7.0, 14.5, 13.9375)"
11-01-2023 12:44:08.352061,"(4.6, 5.3, 5.073913043478261)","(1.9, 2.16, 2.0518181818181818)","(19.0, 25.0, 21.923076923076923)","(3.5, 5.2, 4.939130434782609)","(7.0, 14.5, 15.214285714285714)"
11-01-2023 12:44:09.238697,"(4.6, 5.3, 5.011111111111111)","(1.9, 2.16, 2.0518181818181818)","(19.0, 25.0, 22.272727272727273)","(3.5, 5.2, 5.010526315789473)","(7.0, 15.5, 14.236842105263158)"
11-01-2023 12:44:10.221901,"(4.6, 5.3, 5.073913043478261)","(1.9, 2.16, 2.0518181818181818)","(19.0, 25.0, 22.272727272727273)","(3.5, 5.2, 5.042105263157895)","(7.0, 15.5, 13.657894736842104)"
11-01-2023 12:44:11.265197,"(4.6, 5.3, 5.011111111111111)","(1.9, 2.16, 2.1156521739130434)","(19.0, 25.0, 22.272727272727273)","(3.5, 5.2, 5.042105263157895)","(7.0, 15.5, 13.5)"
11-01-2023 12:44:12.246392,"(4.6, 5.3, 5.053846153846154)","(1.9, 2.16, 2.1156521739130434)","(19.0, 25.0, 22.272727272727273)","(3.5, 5.2, 5.042105263157895)","(7.0, 15.5, 14.5)"
11-01-2023 12:44:13.183563,"(4.6, 5.3, 4.995238095238095)","(1.9, 2.16, 2.1156521739130434)","(19.0, 25.0, 22.272727272727273)","(3.5, 5.2, 5.042105263157895)","(7.0, 15.5, 13.944444444444445)"
11-01-2023 12:44:14.060430,"(4.6, 5.3, 5.053846153846154)","(1.9, 2.16, 2.1156521739130434)","(19.0, 25.0, 22.272727272727273)","(3.5, 5.2, 5.042105263157895)","(7.0, 15.5, 13.944444444444445)"
11-01-2023 12:44:15.036984,"(4.6, 5.3, 4.995238095238095)","(1.9, 2.16, 2.0273684210526315)","(19.0, 25.0, 22.272727272727273)","(3.5, 5.2, 5.057142857142857)","(7.0, 15.5, 14.966666666666667)"
11-01-2023 12:44:15.985748,"(4.6, 5.1, 5.033333333333333)","(1.9, 2.08, 2.0228571428571427)","(19.0, 25.0, 22.6)","(3.5, 5.2, 5.057142857142857)","(7.0, 15.5, 15.4)"
11-01-2023 12:44:16.944299,"(4.6, 5.1, 5.0)","(1.9, 2.08, 2.035555555555556)","(19.0, 25.0, 22.6)","(3.5, 5.2, 5.057142857142857)","(7.0, 15.5, 15.4)"
11-01-2023 12:44:17.856884,"(4.6, 5.1, 5.0)","(1.9, 2.08, 2.0228571428571427)","(19.0, 25.0, 22.6)","(3.5, 5.2, 5.057142857142857)","(7.0, 15.5, 15.4)"
11-01-2023 12:44:18.661138,"(4.6, 5.1, 5.033333333333333)","(1.9, 2.06, 2.006315789473684)","(19.0, 25.0, 22.6)","(3.5, 5.2, 4.842857142857143)","(7.0, 15.5, 15.4)"
11-01-2023 12:44:19.855358,"(4.6, 5.1, 5.0)","(1.9, 2.06, 1.9938888888888888)","(19.0, 25.0, 22.6)","(3.5, 5.2, 4.842857142857143)","(7.0, 15.5, 15.4)"
11-01-2023 12:44:20.900352,"(4.6, 5.1, 5.033333333333333)","(1.9, 2.06, 1.998974358974359)","(19.0, 25.0, 22.6)","(3.5, 5.2, 5.042105263157895)","(7.0, 15.5, 15.0)"
11-01-2023 12:44:21.947503,"(4.6, 5.3, 5.042857142857143)","(1.9, 2.06, 1.9964814814814815)","(19.0, 25.0, 22.142857142857142)","(3.5, 5.2, 5.042105263157895)","(7.0, 15.5, 15.277777777777779)"
11-01-2023 12:44:23.055102,"(4.6, 5.3, 5.1)","(1.9, 2.06, 1.9964814814814815)","(19.0, 25.0, 22.142857142857142)","(3.5, 5.2, 5.042105263157895)","(7.0, 15.5, 15.0)"
11-01-2023 12:44:24.213997,"(4.6, 5.3, 5.17)","(1.9, 2.06, 1.99546875)","(19.0, 25.0, 22.46153846153846)","(3.5, 5.2, 5.096551724137931)","(7.0, 15.5, 15.433333333333334)"
11-01-2023 12:44:25.432126,"(4.6, 5.3, 5.155555555555556)","(1.9, 2.06, 1.99546875)","(19.0, 25.0, 22.46153846153846)","(3.5, 5.2, 5.021428571428571)","(7.0, 15.5, 14.791666666666666)"
11-01-2023 12:44:26.641321,"(4.6, 5.3, 5.155555555555556)","(1.9, 2.06, 1.9961764705882352)","(19.0, 25.0, 22.46153846153846)","(3.5, 5.2, 4.95)","(7.0, 15.0, 14.791666666666666)"
11-01-2023 12:44:27.857199,"(4.6, 5.3, 5.155555555555556)","(1.9, 2.06, 1.9861538461538462)","(19.0, 25.0, 22.46153846153846)","(3.5, 5.2, 4.977777777777778)","(7.0, 15.0, 14.791666666666666)"
11-01-2023 12:44:28.894892,"(4.6, 5.3, 5.155555555555556)","(1.85, 2.06, 1.9861538461538462)","(18.0, 25.0, 21.451612903225808)","(3.6, 5.2, 5.104761904761904)","(7.5, 15.0, 14.666666666666666)"
11-01-2023 12:44:29.781630,"(4.6, 5.3, 5.155555555555556)","(1.85, 2.06, 1.9861538461538462)","(18.0, 25.0, 21.451612903225808)","(3.6, 5.2, 5.104761904761904)","(7.5, 15.0, 14.6875)"
11-01-2023 12:44:30.810962,"(4.6, 5.3, 5.155555555555556)","(1.85, 2.06, 1.9861538461538462)","(18.0, 25.0, 21.451612903225808)","(3.6, 5.2, 5.104)","(7.5, 15.0, 13.666666666666666)"
11-01-2023 12:44:31.909546,"(4.6, 5.3, 5.0920000000000005)","(1.85, 2.06, 1.9928)","(18.0, 25.0, 22.46153846153846)","(3.6, 5.2, 5.062068965517241)","(7.5, 15.0, 14.523809523809524)"
11-01-2023 12:44:33.174789,"(4.6, 5.3, 5.1)","(1.85, 2.06, 1.996)","(18.0, 25.0, 22.444444444444443)","(3.6, 5.2, 5.062068965517241)","(7.5, 15.0, 14.615384615384615)"
11-01-2023 12:44:34.359848,"(4.6, 5.3, 5.15)","(1.85, 2.06, 1.9984615384615385)","(18.0, 25.0, 22.444444444444443)","(3.6, 5.2, 5.104)","(7.5, 15.0, 14.615384615384615)"
11-01-2023 12:44:35.542633,"(4.6, 5.3, 5.111764705882353)","(1.85, 2.04, 1.9984615384615385)","(18.0, 25.0, 22.444444444444443)","(3.6, 5.2, 5.104)","(7.5, 15.0, 14.615384615384615)"
11-01-2023 12:44:36.777858,"(4.6, 5.3, 5.111764705882353)","(1.85, 2.06, 1.9923076923076923)","(18.0, 25.0, 22.444444444444443)","(3.6, 5.2, 5.08)","(7.5, 15.0, 14.615384615384615)"
11-01-2023 12:44:37.841114,"(4.6, 5.3, 5.033333333333333)","(1.85, 2.06, 2.001333333333333)","(18.0, 25.0, 22.444444444444443)","(3.6, 5.2, 5.08)","(7.5, 15.0, 14.333333333333334)"
11-01-2023 12:44:38.950999,"(4.6, 5.3, 5.176923076923076)","(1.85, 2.06, 2.001333333333333)","(18.0, 23.0, 17.642857142857142)","(3.6, 5.2, 5.08)","(7.5, 15.0, 13.181818181818182)"
11-01-2023 12:44:39.989508,"(4.6, 5.3, 5.233333333333333)","(1.85, 2.06, 2.001333333333333)","(18.0, 23.0, 17.642857142857142)","(3.6, 5.2, 5.08)","(7.5, 15.0, 13.428571428571429)"
11-01-2023 12:44:41.059622,"(4.6, 5.3, 5.247368421052632)","(1.85, 2.06, 2.001333333333333)","(18.0, 23.0, 17.642857142857142)","(3.6, 5.2, 5.08)","(7.5, 15.0, 14.761904761904763)"
11-01-2023 12:44:41.998902,"(4.6, 5.3, 5.188888888888888)","(1.85, 2.06, 2.001333333333333)","(18.0, 23.0, 19.875)","(3.6, 5.2, 5.08)","(7.5, 15.0, 14.761904761904763)"
11-01-2023 12:44:42.998837,"(4.6, 5.3, 5.216666666666667)","(1.85, 2.06, 2.001333333333333)","(18.0, 23.0, 19.875)","(3.6, 5.2, 5.08)","(7.5, 15.0, 14.761904761904763)"
11-01-2023 12:44:43.945733,"(4.6, 5.3, 5.228571428571429)","(1.85, 2.06, 2.001333333333333)","(18.0, 23.0, 20.265625)","(3.6, 5.2, 5.08)","(7.5, 15.0, 14.761904761904763)"
11-01-2023 12:44:44.978373,"(4.6, 5.3, 5.241176470588235)","(1.85, 2.06, 2.001333333333333)","(18.0, 23.0, 20.265625)","(3.6, 5.2, 5.1)","(7.5, 15.0, 14.761904761904763)"
11-01-2023 12:44:46.025648,"(4.6, 5.3, 5.241176470588235)","(1.85, 2.06, 2.001333333333333)","(18.0, 23.0, 20.265625)","(3.6, 5.2, 5.05)","(7.5, 15.0, 14.615384615384615)"
11-01-2023 12:44:47.108510,"(4.6, 5.3, 5.175)","(1.85, 2.06, 2.001333333333333)","(18.0, 23.0, 19.875)","(3.6, 5.2, 5.05)","(7.5, 15.0, 14.375)"
11-01-2023 12:44:48.259731,"(4.6, 5.3, 5.216666666666667)","(1.85, 2.06, 2.025)","(18.0, 23.0, 19.903846153846153)","(3.6, 5.2, 5.05)","(7.5, 15.0, 14.375)"
11-01-2023 12:44:49.347875,"(4.6, 5.3, 5.175)","(1.85, 2.06, 2.025)","(18.0, 23.0, 19.903846153846153)","(3.6, 5.2, 5.0)","(7.5, 15.0, 15.925)"
11-01-2023 12:44:50.353618,"(4.6, 5.2, 5.1875)","(1.85, 2.06, 2.0208)","(18.0, 23.0, 21.23076923076923)","(3.6, 5.2, 4.8)","(7.5, 16.0, 15.925)"
11-01-2023 12:44:51.339473,"(4.6, 5.2, 5.1)","(1.85, 2.06, 2.028888888888889)","(18.0, 23.0, 21.23076923076923)","(3.6, 4.8, 4.714285714285714)","(7.5, 16.0, 16.875)"
11-01-2023 12:44:52.362581,"(4.6, 5.3, 5.1)","(1.85, 2.08, 2.0246153846153847)","(18.0, 23.0, 21.23076923076923)","(3.6, 4.8, 4.757142857142857)","(7.5, 18.0, 16.875)"
11-01-2023 12:44:53.540992,"(4.6, 5.3, 5.1571428571428575)","(1.85, 2.08, 2.06)","(18.0, 23.0, 21.23076923076923)","(3.6, 4.8, 4.757142857142857)","(7.5, 18.0, 16.875)"
11-01-2023 12:44:54.660216,"(4.6, 5.3, 5.1571428571428575)","(1.85, 2.08, 2.06)","(18.0, 23.0, 21.23076923076923)","(3.6, 4.8, 4.753846153846154)","(7.5, 18.0, 15.375)"
11-01-2023 12:44:55.619320,"(4.6, 5.3, 5.111764705882353)","(1.85, 2.08, 2.0757894736842104)","(18.0, 23.0, 21.23076923076923)","(3.6, 4.8, 4.745454545454545)","(7.5, 18.0, 16.147058823529413)"
11-01-2023 12:44:56.583129,"(4.6, 5.3, 5.111764705882353)","(1.85, 2.08, 2.0757894736842104)","(18.0, 23.0, 21.23076923076923)","(3.6, 4.8, 4.6)","(7.5, 18.0, 15.375)"
11-01-2023 12:44:57.666800,"(4.6, 5.3, 5.111764705882353)","(1.85, 2.08, 2.0757894736842104)","(18.0, 23.0, 22.130434782608695)","(3.6, 4.8, 4.6125)","(7.5, 18.0, 17.25)"
11-01-2023 12:44:58.682332,"(4.6, 5.3, 5.111764705882353)","(1.85, 2.08, 2.0742857142857143)","(18.0, 23.0, 22.130434782608695)","(3.6, 4.8, 4.569230769230769)","(7.5, 18.0, 17.4)"
11-01-2023 12:44:59.849120,"(4.6, 5.3, 5.111764705882353)","(1.85, 2.08, 2.0742857142857143)","(18.0, 23.0, 22.130434782608695)","(3.6, 4.8, 4.569230769230769)","(7.5, 18.0, 16.90909090909091)"
11-01-2023 12:45:00.887539,"(4.6, 5.3, 5.111764705882353)","(1.85, 2.08, 2.0742857142857143)","(18.0, 23.0, 21.7)","(3.6, 4.8, 4.6125)","(7.5, 18.0, 17.25)"
11-01-2023 12:45:01.865336,"(4.6, 5.3, 5.071428571428571)","(1.85, 2.08, 2.0778947368421052)","(18.0, 21.0, 19.09090909090909)","(3.6, 4.8, 4.569230769230769)","(7.5, 18.0, 17.0)"
11-01-2023 12:45:02.812842,"(4.6, 5.3, 5.071428571428571)","(1.85, 2.08, 2.0778947368421052)","(18.0, 21.0, 19.6875)","(3.6, 4.8, 4.569230769230769)","(7.5, 18.0, 17.0)"
11-01-2023 12:45:03.814337,"(4.6, 5.3, 5.071428571428571)","(1.85, 2.08, 2.0778947368421052)","(18.0, 21.0, 19.6875)","(3.6, 4.8, 4.6125)","(7.5, 18.0, 17.0)"
11-01-2023 12:45:04.684013,"(4.6, 5.3, 5.071428571428571)","(1.85, 2.08, 2.0778947368421052)","(18.0, 21.0, 19.6875)","(3.6, 4.8, 4.6125)","(7.5, 18.0, 17.0)"
11-01-2023 12:45:05.622602,"(4.6, 5.3, 5.071428571428571)","(1.85, 2.08, 2.0778947368421052)","(18.0, 21.0, 19.42105263157895)","(3.6, 4.8, 4.633333333333333)","(7.5, 18.0, 17.25)"
11-01-2023 12:45:06.607865,"(4.6, 5.3, 5.071428571428571)","(1.85, 2.1, 2.078723404255319)","(18.0, 21.0, 19.42105263157895)","(3.6, 4.8, 4.666666666666666)","(7.5, 18.0, 17.5)"
