,Chillout Cookie,Shim Girl,Coach Beard,Inga Zach,Foxtrot Tango,Go Gigi Go,Inga Lenny
14-12-2022 13:57:56.657852,"(3.9, 5.7, 5.1)","(6.5, 11.5, 10.646153846153846)","(4.0, 4.8, 4.11578947368421)","(6.0, 9.8, 7.666666666666667)","(3.1, 5.3, 4.855555555555555)","(10.0, 18.5, 17.25)","(18.0, 75.0, 50.769230769230774)"
14-12-2022 13:57:57.765938,"(3.9, 5.7, 5.1)","(6.5, 11.5, 10.646153846153846)","(4.0, 4.8, 4.11578947368421)","(6.0, 9.8, 7.666666666666667)","(3.1, 5.3, 4.855555555555555)","(10.0, 18.5, 17.25)","(18.0, 75.0, 50.769230769230774)"
14-12-2022 13:57:58.757606,"(3.9, 5.7, 5.1)","(6.5, 11.5, 10.646153846153846)","(4.0, 4.8, 4.11578947368421)","(6.0, 9.8, 7.666666666666667)","(3.1, 5.3, 4.855555555555555)","(10.0, 18.5, 17.25)","(18.0, 75.0, 50.769230769230774)"
14-12-2022 13:57:59.808816,"(3.9, 5.7, 5.1)","(6.5, 11.5, 10.646153846153846)","(4.0, 4.8, 4.11578947368421)","(6.0, 9.8, 7.666666666666667)","(3.1, 5.3, 4.855555555555555)","(10.0, 18.5, 17.25)","(18.0, 75.0, 50.769230769230774)"
14-12-2022 13:58:01.030748,"(3.9, 5.7, 5.154545454545454)","(6.5, 11.5, 10.646153846153846)","(4.0, 4.8, 4.003225806451613)","(6.0, 9.8, 7.666666666666667)","(3.1, 5.3, 4.671428571428572)","(10.0, 18.5, 17.25)","(18.0, 75.0, 50.769230769230774)"
14-12-2022 13:58:02.177843,"(3.9, 5.7, 5.154545454545454)","(6.5, 11.5, 10.646153846153846)","(4.0, 4.8, 4.003225806451613)","(6.0, 9.8, 7.666666666666667)","(3.1, 5.3, 4.855555555555555)","(10.0, 18.5, 17.25)","(18.0, 75.0, 50.769230769230774)"
14-12-2022 13:58:03.368652,"(3.9, 5.7, 5.209090909090909)","(6.5, 11.5, 10.646153846153846)","(4.0, 4.8, 4.003225806451613)","(6.0, 9.8, 7.666666666666667)","(3.1, 5.3, 4.855555555555555)","(10.0, 18.5, 17.25)","(18.0, 75.0, 50.769230769230774)"
14-12-2022 13:58:04.410234,"(3.9, 5.7, 5.209090909090909)","(6.5, 11.5, 10.646153846153846)","(4.0, 4.8, 4.003225806451613)","(6.0, 9.8, 7.666666666666667)","(3.1, 5.3, 4.671428571428572)","(10.0, 18.5, 17.25)","(18.0, 75.0, 50.769230769230774)"
14-12-2022 13:58:05.532501,"(3.9, 5.7, 5.209090909090909)","(6.5, 11.5, 10.646153846153846)","(4.0, 4.8, 4.003225806451613)","(6.0, 9.8, 7.666666666666667)","(3.1, 5.3, 4.671428571428572)","(10.0, 18.5, 17.25)","(18.0, 75.0, 50.769230769230774)"
14-12-2022 13:58:06.557340,"(3.9, 5.7, 5.154545454545454)","(6.5, 11.5, 10.646153846153846)","(4.0, 4.8, 4.003225806451613)","(6.0, 9.8, 7.666666666666667)","(3.1, 5.3, 4.811111111111111)","(10.0, 18.5, 17.25)","(18.0, 75.0, 50.769230769230774)"
14-12-2022 13:58:07.621962,"(3.9, 5.7, 5.209090909090909)","(6.5, 11.5, 10.646153846153846)","(4.0, 4.8, 4.003225806451613)","(6.0, 9.8, 7.666666666666667)","(3.1, 5.3, 4.855555555555555)","(10.0, 18.5, 17.25)","(18.0, 75.0, 50.769230769230774)"
14-12-2022 13:58:08.676955,"(3.9, 5.7, 5.209090909090909)","(6.5, 11.5, 10.646153846153846)","(4.0, 4.8, 4.003225806451613)","(6.0, 9.8, 7.666666666666667)","(3.1, 5.3, 4.6461538461538465)","(10.0, 18.5, 17.25)","(18.0, 75.0, 50.769230769230774)"
14-12-2022 13:58:09.724612,"(3.9, 5.7, 5.209090909090909)","(6.5, 11.5, 10.646153846153846)","(4.0, 4.8, 4.003225806451613)","(6.0, 9.8, 7.666666666666667)","(3.1, 5.2, 4.6461538461538465)","(10.0, 18.5, 17.25)","(18.0, 75.0, 50.769230769230774)"
14-12-2022 13:58:10.879446,"(3.9, 5.7, 5.209090909090909)","(6.5, 11.5, 10.646153846153846)","(4.0, 4.8, 4.003225806451613)","(6.0, 9.8, 7.666666666666667)","(3.1, 5.2, 4.6461538461538465)","(10.0, 18.5, 17.25)","(18.0, 75.0, 50.769230769230774)"
14-12-2022 13:58:11.947578,"(3.9, 5.7, 5.209090909090909)","(6.5, 11.5, 10.646153846153846)","(4.0, 4.8, 4.003225806451613)","(6.0, 9.8, 7.666666666666667)","(3.1, 5.2, 4.6461538461538465)","(10.0, 18.5, 17.25)","(18.0, 75.0, 50.769230769230774)"
14-12-2022 13:58:12.923450,"(3.9, 5.7, 5.209090909090909)","(6.5, 11.5, 10.646153846153846)","(4.0, 4.8, 4.003225806451613)","(6.0, 9.8, 7.666666666666667)","(3.1, 5.2, 4.6461538461538465)","(10.0, 18.5, 17.25)","(18.0, 75.0, 50.769230769230774)"
14-12-2022 13:58:13.903281,"(3.9, 5.7, 5.209090909090909)","(6.5, 11.5, 10.646153846153846)","(4.0, 4.8, 4.003225806451613)","(6.0, 9.8, 7.666666666666667)","(3.1, 5.2, 4.6461538461538465)","(10.0, 18.5, 17.25)","(18.0, 75.0, 50.769230769230774)"
14-12-2022 13:58:15.118776,"(3.9, 5.7, 5.209090909090909)","(6.5, 11.5, 10.646153846153846)","(4.0, 4.8, 4.003225806451613)","(6.0, 9.8, 7.666666666666667)","(3.1, 5.2, 4.6461538461538465)","(10.0, 18.5, 17.25)","(18.0, 75.0, 50.769230769230774)"
14-12-2022 13:58:16.294170,"(3.9, 5.7, 5.209090909090909)","(6.5, 11.5, 10.646153846153846)","(4.0, 4.8, 4.003225806451613)","(6.0, 9.8, 7.666666666666667)","(3.1, 5.2, 4.6461538461538465)","(10.0, 18.5, 17.25)","(18.0, 75.0, 50.769230769230774)"
14-12-2022 13:58:17.472086,"(3.9, 5.7, 5.154545454545454)","(6.5, 11.5, 10.646153846153846)","(4.0, 4.8, 4.003225806451613)","(6.0, 9.8, 8.2)","(3.1, 5.2, 4.466666666666667)","(10.0, 18.5, 17.25)","(18.0, 75.0, 50.769230769230774)"
14-12-2022 13:58:18.728333,"(3.9, 5.7, 5.209090909090909)","(6.5, 11.5, 10.75)","(4.0, 4.8, 4.2693877551020405)","(6.0, 10.0, 7.328571428571428)","(3.1, 5.2, 4.7)","(10.0, 18.5, 17.25)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:19.933142,"(3.9, 5.7, 5.33)","(6.5, 11.5, 10.75)","(4.0, 4.8, 4.2693877551020405)","(6.0, 10.0, 7.328571428571428)","(3.1, 5.2, 4.7)","(10.0, 18.5, 17.25)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:21.059288,"(3.9, 5.6, 5.1625)","(6.5, 11.5, 10.75)","(4.0, 4.8, 4.2693877551020405)","(6.0, 10.0, 7.9714285714285715)","(3.1, 5.2, 4.7)","(10.0, 18.5, 17.25)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:22.199139,"(3.9, 5.6, 5.1625)","(6.5, 11.5, 10.75)","(4.0, 4.8, 4.2693877551020405)","(6.0, 9.8, 7.9714285714285715)","(3.1, 5.2, 4.472727272727273)","(10.0, 18.5, 17.25)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:23.282235,"(3.9, 5.6, 5.221621621621622)","(6.5, 11.5, 10.51)","(4.0, 4.8, 4.2693877551020405)","(6.0, 9.8, 7.9714285714285715)","(3.1, 5.2, 4.6461538461538465)","(10.0, 18.5, 17.25)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:24.351455,"(3.9, 5.6, 4.905263157894737)","(6.5, 11.5, 10.3375)","(4.0, 4.7, 4.304878048780488)","(6.0, 9.8, 7.472727272727273)","(3.1, 5.2, 4.6461538461538465)","(10.0, 18.5, 17.25)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:25.386307,"(3.9, 5.6, 4.905263157894737)","(6.5, 11.5, 10.3375)","(4.0, 4.7, 4.304878048780488)","(6.0, 9.8, 7.472727272727273)","(3.1, 5.2, 4.6461538461538465)","(10.0, 18.5, 17.25)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:26.410286,"(3.9, 5.6, 4.905263157894737)","(6.5, 11.5, 10.879999999999999)","(4.0, 4.7, 4.304878048780488)","(6.0, 9.8, 7.472727272727273)","(3.1, 5.2, 4.6461538461538465)","(10.0, 18.5, 17.25)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:27.450278,"(3.9, 5.6, 4.905263157894737)","(6.5, 11.5, 10.879999999999999)","(4.0, 4.7, 4.304878048780488)","(6.0, 9.8, 7.472727272727273)","(3.1, 5.2, 4.472727272727273)","(10.0, 18.5, 17.25)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:28.523045,"(3.9, 5.6, 4.905263157894737)","(6.5, 11.5, 10.879999999999999)","(4.0, 4.7, 4.304878048780488)","(6.0, 9.8, 7.472727272727273)","(3.1, 5.2, 4.472727272727273)","(10.0, 18.5, 17.25)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:29.591634,"(3.9, 5.6, 4.905263157894737)","(6.5, 11.5, 10.879999999999999)","(4.0, 4.7, 4.304878048780488)","(6.0, 9.8, 7.472727272727273)","(3.1, 5.2, 4.472727272727273)","(10.0, 18.5, 17.25)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:30.856748,"(3.9, 5.6, 4.615384615384615)","(6.5, 11.5, 10.56)","(4.0, 4.7, 4.304878048780488)","(6.0, 9.8, 7.472727272727273)","(3.1, 5.2, 4.6461538461538465)","(10.0, 18.5, 17.25)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:32.056787,"(3.9, 5.6, 4.615384615384615)","(6.5, 12.0, 10.56)","(4.0, 4.7, 4.304878048780488)","(6.0, 9.8, 7.472727272727273)","(3.1, 5.2, 4.6461538461538465)","(10.0, 18.5, 17.25)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:33.219243,"(3.9, 5.6, 4.888888888888888)","(6.5, 12.0, 10.56)","(4.0, 4.7, 4.034782608695652)","(6.0, 9.8, 7.472727272727273)","(3.1, 5.2, 4.6461538461538465)","(10.0, 18.5, 17.25)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:34.505182,"(3.9, 5.6, 4.888888888888888)","(6.5, 12.0, 10.56)","(4.0, 4.7, 4.034782608695652)","(6.0, 9.8, 7.472727272727273)","(3.1, 5.2, 4.6461538461538465)","(10.0, 18.5, 17.25)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:35.771996,"(3.9, 5.6, 4.968421052631578)","(6.5, 12.0, 10.56)","(4.0, 4.7, 4.034782608695652)","(6.0, 9.8, 7.472727272727273)","(3.1, 5.2, 4.472727272727273)","(10.0, 18.5, 17.25)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:37.050549,"(3.9, 5.6, 4.968421052631578)","(6.5, 12.0, 10.56)","(4.0, 4.7, 4.034782608695652)","(6.0, 9.8, 7.472727272727273)","(3.1, 5.2, 4.472727272727273)","(10.0, 18.5, 17.25)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:38.378107,"(3.9, 5.6, 4.7384615384615385)","(6.5, 12.0, 9.784615384615385)","(4.0, 4.7, 4.034782608695652)","(6.0, 9.8, 7.472727272727273)","(3.2, 5.2, 4.6461538461538465)","(10.0, 18.5, 17.25)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:39.733276,"(3.9, 5.6, 4.7384615384615385)","(6.5, 12.0, 9.784615384615385)","(4.0, 4.7, 4.034782608695652)","(6.0, 9.8, 7.472727272727273)","(3.2, 5.2, 4.6461538461538465)","(10.0, 18.5, 17.25)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:40.969114,"(3.9, 5.6, 4.977777777777778)","(6.5, 12.0, 10.65)","(4.0, 4.7, 4.034782608695652)","(6.0, 9.8, 8.600000000000001)","(3.2, 5.2, 4.8625)","(10.0, 18.5, 18.0)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:42.326022,"(3.9, 5.6, 5.199999999999999)","(6.5, 11.5, 9.65)","(4.0, 4.7, 4.034782608695652)","(6.0, 9.8, 8.600000000000001)","(3.2, 5.2, 5.0)","(10.0, 19.5, 17.681818181818183)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:43.689293,"(3.9, 5.6, 5.199999999999999)","(6.5, 11.5, 9.65)","(4.0, 4.7, 4.034782608695652)","(6.0, 9.8, 8.600000000000001)","(3.2, 5.2, 4.9375)","(10.0, 18.5, 17.681818181818183)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:44.926562,"(3.9, 5.6, 4.977777777777778)","(6.5, 11.5, 9.65)","(4.0, 4.7, 4.034782608695652)","(6.0, 9.8, 8.600000000000001)","(3.2, 5.2, 4.9375)","(10.0, 18.5, 17.681818181818183)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:46.024330,"(3.9, 5.6, 5.022222222222222)","(6.5, 11.5, 9.65)","(4.0, 4.7, 4.034782608695652)","(6.0, 9.8, 8.600000000000001)","(3.2, 5.2, 4.9375)","(10.0, 18.5, 17.681818181818183)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:47.078643,"(3.9, 5.6, 5.022222222222222)","(6.5, 11.5, 9.65)","(4.0, 4.7, 4.034782608695652)","(6.0, 9.8, 8.600000000000001)","(3.2, 5.2, 4.9375)","(10.0, 18.5, 17.772727272727273)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:48.346467,"(3.9, 5.6, 5.022222222222222)","(6.5, 11.5, 9.65)","(4.0, 4.6, 4.447169811320754)","(6.0, 9.8, 8.600000000000001)","(3.2, 5.2, 5.0125)","(10.0, 18.5, 17.772727272727273)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:49.583756,"(3.9, 5.6, 5.230769230769231)","(6.5, 11.0, 9.153846153846153)","(4.0, 4.6, 4.447169811320754)","(6.0, 9.8, 8.600000000000001)","(3.2, 5.2, 5.0125)","(10.0, 18.5, 17.772727272727273)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:50.756775,"(3.9, 5.6, 5.230769230769231)","(6.5, 11.0, 9.153846153846153)","(4.0, 4.6, 4.447169811320754)","(6.0, 9.8, 8.600000000000001)","(3.2, 5.2, 5.0125)","(10.0, 18.5, 17.772727272727273)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:52.069270,"(3.9, 5.6, 5.230769230769231)","(6.5, 11.0, 9.153846153846153)","(4.0, 4.6, 4.235714285714286)","(6.0, 9.8, 8.600000000000001)","(3.2, 5.2, 5.0)","(10.0, 18.5, 17.772727272727273)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:53.309320,"(3.9, 5.5, 4.728571428571429)","(6.5, 11.0, 9.5)","(4.0, 4.6, 4.235714285714286)","(6.0, 9.8, 8.600000000000001)","(3.2, 5.2, 5.0125)","(10.0, 18.5, 17.772727272727273)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:54.441004,"(3.9, 5.5, 4.95)","(6.5, 10.5, 9.42)","(4.0, 4.6, 4.235714285714286)","(6.0, 9.8, 8.600000000000001)","(3.2, 5.2, 5.0125)","(10.0, 18.5, 17.772727272727273)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:55.475742,"(3.9, 5.5, 4.95)","(6.5, 10.5, 9.42)","(4.0, 4.6, 4.199999999999999)","(6.0, 9.8, 8.48235294117647)","(3.2, 5.2, 5.0125)","(10.0, 18.5, 17.772727272727273)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:56.511385,"(3.9, 5.5, 4.95)","(6.5, 10.5, 9.42)","(4.0, 4.6, 4.199999999999999)","(6.0, 9.8, 8.48235294117647)","(3.2, 5.2, 5.0125)","(10.0, 18.5, 17.772727272727273)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:57.560650,"(3.9, 5.5, 4.728571428571429)","(6.5, 10.5, 9.42)","(4.0, 4.6, 4.199999999999999)","(6.0, 9.8, 8.48235294117647)","(3.2, 5.2, 5.0)","(10.0, 18.5, 17.772727272727273)","(18.0, 75.0, 52.5)"
14-12-2022 13:58:58.739489,"(3.9, 5.5, 4.728571428571429)","(6.5, 10.5, 9.42)","(4.0, 4.6, 4.199999999999999)","(6.0, 9.8, 8.48235294117647)","(3.2, 5.2, 5.0125)","(10.0, 18.5, 17.772727272727273)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:00.003459,"(3.9, 5.5, 4.792857142857143)","(6.5, 10.5, 9.42)","(4.0, 4.6, 4.199999999999999)","(6.0, 9.8, 8.48235294117647)","(3.2, 5.2, 5.0125)","(10.0, 18.5, 16.9)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:01.082033,"(3.9, 5.5, 4.792857142857143)","(6.5, 10.5, 9.42)","(4.0, 4.6, 4.199999999999999)","(6.0, 9.8, 8.48235294117647)","(3.2, 5.2, 5.0125)","(10.0, 18.5, 16.9)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:02.169392,"(3.9, 5.5, 4.792857142857143)","(6.5, 11.5, 9.65)","(4.0, 4.6, 4.199999999999999)","(6.0, 9.8, 8.48235294117647)","(3.2, 5.2, 5.0125)","(10.0, 18.5, 16.9)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:03.363612,"(3.9, 5.5, 4.6)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.199999999999999)","(6.0, 9.8, 8.48235294117647)","(3.2, 5.2, 4.7)","(10.0, 18.5, 17.071428571428573)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:04.550002,"(3.9, 4.7, 4.466666666666667)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.199999999999999)","(6.0, 9.8, 8.48235294117647)","(3.2, 5.2, 4.8625)","(10.0, 18.5, 17.071428571428573)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:06.337038,"(3.9, 4.7, 4.176923076923077)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.117857142857143)","(6.0, 9.8, 8.48235294117647)","(3.2, 5.2, 4.8625)","(10.0, 18.5, 17.071428571428573)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:07.569690,"(3.9, 4.7, 4.207692307692308)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.117857142857143)","(6.0, 9.8, 8.48235294117647)","(3.2, 5.2, 4.7)","(10.0, 18.5, 17.071428571428573)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:08.775249,"(3.9, 4.7, 4.207692307692308)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.117857142857143)","(6.0, 9.8, 8.48235294117647)","(3.2, 5.2, 4.7)","(10.0, 18.5, 17.071428571428573)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:10.000659,"(3.9, 4.7, 4.207692307692308)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.117857142857143)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 4.8625)","(10.0, 18.5, 17.071428571428573)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:11.238522,"(3.9, 4.7, 4.2384615384615385)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.266666666666667)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 4.8625)","(10.0, 18.5, 17.071428571428573)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:12.388451,"(3.9, 4.7, 4.2384615384615385)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.266666666666667)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 4.933333333333334)","(10.0, 18.5, 17.071428571428573)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:13.527641,"(3.9, 4.7, 4.2384615384615385)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.266666666666667)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 4.933333333333334)","(10.0, 18.5, 17.071428571428573)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:14.768188,"(3.9, 4.7, 4.207692307692308)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.266666666666667)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 4.933333333333334)","(10.0, 18.5, 17.071428571428573)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:15.974056,"(3.9, 4.7, 4.207692307692308)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.266666666666667)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 4.933333333333334)","(10.0, 18.5, 17.071428571428573)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:17.158303,"(3.9, 4.7, 4.366666666666667)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.288888888888889)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 5.05)","(10.0, 18.5, 17.071428571428573)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:18.299332,"(3.9, 4.7, 4.366666666666667)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.288888888888889)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 5.05)","(10.0, 18.5, 17.071428571428573)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:19.451328,"(3.9, 4.7, 4.366666666666667)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.288888888888889)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 5.05)","(10.0, 18.5, 17.071428571428573)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:20.579016,"(3.9, 4.7, 4.366666666666667)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.288888888888889)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 4.7)","(10.0, 18.5, 17.071428571428573)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:21.711951,"(3.9, 4.7, 4.2384615384615385)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.288888888888889)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 4.8625)","(10.0, 18.5, 14.653846153846153)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:22.781899,"(3.9, 4.7, 4.269230769230769)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.288888888888889)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 4.8625)","(10.0, 16.5, 14.653846153846153)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:23.949864,"(3.9, 4.7, 4.269230769230769)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.288888888888889)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 4.8625)","(10.0, 16.5, 14.653846153846153)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:25.237222,"(3.9, 4.7, 4.269230769230769)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.288888888888889)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 4.8625)","(10.0, 16.5, 14.653846153846153)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:26.394581,"(3.9, 4.7, 4.2384615384615385)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.288888888888889)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 4.7)","(10.0, 16.5, 14.653846153846153)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:27.597743,"(3.9, 4.7, 4.2384615384615385)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.288888888888889)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 4.7)","(10.0, 16.5, 14.653846153846153)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:28.830439,"(3.9, 4.7, 4.2384615384615385)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.288888888888889)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 4.8625)","(10.0, 16.5, 14.653846153846153)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:29.875916,"(3.9, 4.7, 4.269230769230769)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.288888888888889)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 4.8625)","(10.0, 16.5, 14.653846153846153)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:30.985431,"(3.9, 4.7, 4.269230769230769)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.288888888888889)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 4.8625)","(10.0, 16.5, 14.653846153846153)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:32.092420,"(3.9, 4.6, 4.166666666666667)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.288888888888889)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 4.7)","(10.0, 16.5, 14.653846153846153)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:33.222330,"(3.9, 4.6, 4.1305555555555555)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.288888888888889)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 4.8625)","(10.0, 16.5, 14.653846153846153)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:34.477468,"(3.9, 4.6, 4.35)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.411764705882352)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 4.8625)","(10.0, 16.5, 14.653846153846153)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:35.606503,"(3.9, 4.6, 4.35)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.411764705882352)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 4.8625)","(10.0, 16.5, 14.653846153846153)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:36.636712,"(3.9, 4.6, 4.35)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.135483870967741)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 4.8625)","(10.0, 16.5, 14.653846153846153)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:37.642199,"(3.9, 4.6, 4.35)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.135483870967741)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 4.933333333333334)","(10.0, 16.5, 14.653846153846153)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:38.621114,"(3.9, 4.6, 4.35)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.135483870967741)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 4.981818181818182)","(10.0, 16.5, 14.653846153846153)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:39.659312,"(3.9, 4.6, 4.4)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 4.135483870967741)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 5.00909090909091)","(10.0, 16.5, 14.653846153846153)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:40.997559,"(3.9, 4.6, 4.4)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 3.9454545454545453)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 5.00909090909091)","(10.0, 16.5, 14.653846153846153)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:42.281103,"(3.9, 4.6, 4.4)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 3.9454545454545453)","(6.0, 9.8, 7.933333333333334)","(3.2, 5.2, 5.08)","(10.0, 16.5, 14.653846153846153)","(18.0, 75.0, 52.5)"
14-12-2022 13:59:43.600088,"(3.9, 4.6, 4.35)","(6.5, 11.0, 9.17142857142857)","(4.0, 4.6, 3.9454545454545453)","(6.0, 9.8, 7.488888888888889)","(3.2, 5.2, 5.0125)","(10.0, 16.5, 14.636363636363637)","(18.0, 75.0, 52.5)"
