,Homebush Jessie,Tornado Trump,Silky Skylar,Mitcham Dodger,Homebush Solo,Torpedo Bay,Lightfoot Luna,Smash Talk
1263,"[datetime.datetime(2022, 11, 28, 10, 18, 15, 731943), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 15, 731943), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 15, 731943), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 15, 731943), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 15, 731943), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 15, 731943), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 10, 18, 15, 731943), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 15, 731943), 7.5, 10.0]"
1264,"[datetime.datetime(2022, 11, 28, 10, 18, 16, 882965), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 16, 882965), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 16, 882965), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 16, 882965), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 16, 882965), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 16, 882965), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 10, 18, 16, 882965), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 16, 882965), 7.5, 10.0]"
1265,"[datetime.datetime(2022, 11, 28, 10, 18, 18, 2838), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 18, 2838), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 18, 2838), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 18, 2838), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 18, 2838), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 18, 2838), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 10, 18, 18, 2838), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 18, 2838), 7.5, 10.0]"
1266,"[datetime.datetime(2022, 11, 28, 10, 18, 19, 127698), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 19, 127698), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 19, 127698), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 19, 127698), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 19, 127698), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 19, 127698), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 10, 18, 19, 127698), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 19, 127698), 7.5, 10.0]"
1267,"[datetime.datetime(2022, 11, 28, 10, 18, 20, 256348), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 20, 256348), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 20, 256348), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 20, 256348), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 20, 256348), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 20, 256348), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 10, 18, 20, 256348), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 20, 256348), 7.5, 10.0]"
1268,"[datetime.datetime(2022, 11, 28, 10, 18, 21, 386076), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 21, 386076), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 21, 386076), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 21, 386076), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 21, 386076), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 21, 386076), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 10, 18, 21, 386076), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 21, 386076), 7.5, 10.0]"
1269,"[datetime.datetime(2022, 11, 28, 10, 18, 22, 531258), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 22, 531258), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 22, 531258), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 22, 531258), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 22, 531258), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 22, 531258), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 10, 18, 22, 531258), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 22, 531258), 7.5, 10.0]"
1270,"[datetime.datetime(2022, 11, 28, 10, 18, 23, 669547), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 23, 669547), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 23, 669547), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 23, 669547), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 23, 669547), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 23, 669547), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 10, 18, 23, 669547), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 23, 669547), 7.5, 10.0]"
1271,"[datetime.datetime(2022, 11, 28, 10, 18, 24, 803298), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 24, 803298), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 24, 803298), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 24, 803298), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 24, 803298), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 24, 803298), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 10, 18, 24, 803298), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 18, 24, 803298), 7.5, 10.0]"
1272,"[datetime.datetime(2022, 11, 28, 10, 18, 25, 956167), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 25, 956167), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 25, 956167), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 25, 956167), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 25, 956167), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 25, 956167), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 10, 18, 25, 956167), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 18, 25, 956167), 7.5, 10.0]"
1273,"[datetime.datetime(2022, 11, 28, 10, 18, 27, 76309), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 27, 76309), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 27, 76309), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 27, 76309), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 27, 76309), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 27, 76309), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 10, 18, 27, 76309), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 18, 27, 76309), 7.5, 10.0]"
1274,"[datetime.datetime(2022, 11, 28, 10, 18, 28, 216134), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 28, 216134), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 28, 216134), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 28, 216134), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 28, 216134), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 28, 216134), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 10, 18, 28, 216134), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 18, 28, 216134), 7.5, 10.0]"
1275,"[datetime.datetime(2022, 11, 28, 10, 18, 29, 330324), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 29, 330324), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 29, 330324), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 29, 330324), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 29, 330324), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 29, 330324), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 10, 18, 29, 330324), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 29, 330324), 7.5, 10.5]"
1276,"[datetime.datetime(2022, 11, 28, 10, 18, 30, 473946), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 30, 473946), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 30, 473946), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 30, 473946), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 30, 473946), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 30, 473946), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 10, 18, 30, 473946), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 30, 473946), 7.5, 10.5]"
1277,"[datetime.datetime(2022, 11, 28, 10, 18, 31, 593536), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 31, 593536), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 31, 593536), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 31, 593536), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 31, 593536), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 31, 593536), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 10, 18, 31, 593536), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 31, 593536), 7.5, 10.5]"
1278,"[datetime.datetime(2022, 11, 28, 10, 18, 32, 728096), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 32, 728096), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 32, 728096), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 32, 728096), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 32, 728096), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 32, 728096), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 10, 18, 32, 728096), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 32, 728096), 7.5, 10.5]"
1279,"[datetime.datetime(2022, 11, 28, 10, 18, 33, 851872), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 33, 851872), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 33, 851872), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 33, 851872), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 33, 851872), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 33, 851872), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 10, 18, 33, 851872), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 33, 851872), 7.5, 10.5]"
1280,"[datetime.datetime(2022, 11, 28, 10, 18, 34, 967502), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 34, 967502), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 34, 967502), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 34, 967502), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 34, 967502), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 34, 967502), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 10, 18, 34, 967502), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 34, 967502), 7.5, 10.5]"
1281,"[datetime.datetime(2022, 11, 28, 10, 18, 36, 95370), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 36, 95370), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 36, 95370), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 36, 95370), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 36, 95370), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 36, 95370), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 10, 18, 36, 95370), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 36, 95370), 7.5, 10.5]"
1282,"[datetime.datetime(2022, 11, 28, 10, 18, 37, 220153), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 37, 220153), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 37, 220153), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 37, 220153), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 37, 220153), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 37, 220153), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 10, 18, 37, 220153), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 37, 220153), 7.5, 10.5]"
1283,"[datetime.datetime(2022, 11, 28, 10, 18, 38, 348943), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 38, 348943), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 38, 348943), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 38, 348943), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 38, 348943), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 38, 348943), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 10, 18, 38, 348943), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 38, 348943), 7.5, 10.5]"
1284,"[datetime.datetime(2022, 11, 28, 10, 18, 39, 489476), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 39, 489476), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 39, 489476), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 39, 489476), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 39, 489476), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 39, 489476), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 10, 18, 39, 489476), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 39, 489476), 7.5, 10.5]"
1285,"[datetime.datetime(2022, 11, 28, 10, 18, 40, 618267), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 40, 618267), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 40, 618267), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 40, 618267), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 40, 618267), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 40, 618267), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 10, 18, 40, 618267), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 40, 618267), 7.5, 10.5]"
1286,"[datetime.datetime(2022, 11, 28, 10, 18, 41, 743259), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 41, 743259), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 41, 743259), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 41, 743259), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 41, 743259), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 41, 743259), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 10, 18, 41, 743259), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 41, 743259), 7.5, 10.5]"
1287,"[datetime.datetime(2022, 11, 28, 10, 18, 42, 873483), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 42, 873483), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 42, 873483), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 42, 873483), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 42, 873483), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 42, 873483), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 10, 18, 42, 873483), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 42, 873483), 7.5, 10.5]"
1288,"[datetime.datetime(2022, 11, 28, 10, 18, 44, 296), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 44, 296), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 44, 296), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 44, 296), 1.85, 2.26]","[datetime.datetime(2022, 11, 28, 10, 18, 44, 296), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 44, 296), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 10, 18, 44, 296), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 44, 296), 7.5, 10.5]"
1289,"[datetime.datetime(2022, 11, 28, 10, 18, 45, 126559), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 45, 126559), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 45, 126559), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 45, 126559), 1.85, 2.24]","[datetime.datetime(2022, 11, 28, 10, 18, 45, 126559), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 45, 126559), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 10, 18, 45, 126559), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 45, 126559), 7.5, 10.5]"
1290,"[datetime.datetime(2022, 11, 28, 10, 18, 46, 246250), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 46, 246250), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 46, 246250), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 46, 246250), 1.85, 2.24]","[datetime.datetime(2022, 11, 28, 10, 18, 46, 246250), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 46, 246250), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 10, 18, 46, 246250), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 46, 246250), 7.5, 10.5]"
1291,"[datetime.datetime(2022, 11, 28, 10, 18, 47, 365795), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 47, 365795), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 47, 365795), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 47, 365795), 1.85, 2.24]","[datetime.datetime(2022, 11, 28, 10, 18, 47, 365795), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 47, 365795), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 18, 47, 365795), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 18, 47, 365795), 7.5, 10.5]"
1292,"[datetime.datetime(2022, 11, 28, 10, 18, 48, 511293), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 48, 511293), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 48, 511293), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 48, 511293), 1.85, 2.24]","[datetime.datetime(2022, 11, 28, 10, 18, 48, 511293), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 48, 511293), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 18, 48, 511293), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 18, 48, 511293), 7.5, 10.5]"
1293,"[datetime.datetime(2022, 11, 28, 10, 18, 49, 640573), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 49, 640573), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 49, 640573), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 49, 640573), 1.85, 2.24]","[datetime.datetime(2022, 11, 28, 10, 18, 49, 640573), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 49, 640573), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 10, 18, 49, 640573), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 18, 49, 640573), 7.5, 10.5]"
1294,"[datetime.datetime(2022, 11, 28, 10, 18, 50, 767618), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 50, 767618), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 50, 767618), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 50, 767618), 1.85, 2.24]","[datetime.datetime(2022, 11, 28, 10, 18, 50, 767618), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 50, 767618), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 18, 50, 767618), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 50, 767618), 7.5, 10.5]"
1295,"[datetime.datetime(2022, 11, 28, 10, 18, 51, 891724), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 51, 891724), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 51, 891724), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 51, 891724), 1.85, 2.24]","[datetime.datetime(2022, 11, 28, 10, 18, 51, 891724), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 51, 891724), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 18, 51, 891724), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 51, 891724), 7.5, 10.5]"
1296,"[datetime.datetime(2022, 11, 28, 10, 18, 53, 27586), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 53, 27586), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 53, 27586), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 53, 27586), 1.85, 2.24]","[datetime.datetime(2022, 11, 28, 10, 18, 53, 27586), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 53, 27586), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 18, 53, 27586), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 53, 27586), 7.5, 10.5]"
1297,"[datetime.datetime(2022, 11, 28, 10, 18, 54, 161531), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 54, 161531), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 54, 161531), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 54, 161531), 1.85, 2.24]","[datetime.datetime(2022, 11, 28, 10, 18, 54, 161531), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 54, 161531), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 18, 54, 161531), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 54, 161531), 7.5, 10.5]"
1298,"[datetime.datetime(2022, 11, 28, 10, 18, 55, 291826), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 55, 291826), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 55, 291826), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 55, 291826), 1.85, 2.24]","[datetime.datetime(2022, 11, 28, 10, 18, 55, 291826), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 55, 291826), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 18, 55, 291826), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 55, 291826), 7.5, 10.5]"
1299,"[datetime.datetime(2022, 11, 28, 10, 18, 56, 420144), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 56, 420144), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 56, 420144), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 56, 420144), 1.85, 2.24]","[datetime.datetime(2022, 11, 28, 10, 18, 56, 420144), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 56, 420144), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 18, 56, 420144), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 56, 420144), 7.5, 10.5]"
1300,"[datetime.datetime(2022, 11, 28, 10, 18, 57, 562980), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 57, 562980), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 57, 562980), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 57, 562980), 1.85, 2.24]","[datetime.datetime(2022, 11, 28, 10, 18, 57, 562980), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 57, 562980), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 18, 57, 562980), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 57, 562980), 7.5, 10.5]"
1301,"[datetime.datetime(2022, 11, 28, 10, 18, 58, 691072), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 58, 691072), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 58, 691072), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 58, 691072), 1.85, 2.24]","[datetime.datetime(2022, 11, 28, 10, 18, 58, 691072), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 58, 691072), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 18, 58, 691072), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 58, 691072), 7.5, 10.5]"
1302,"[datetime.datetime(2022, 11, 28, 10, 18, 59, 820750), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 10, 18, 59, 820750), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 18, 59, 820750), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 18, 59, 820750), 1.85, 2.24]","[datetime.datetime(2022, 11, 28, 10, 18, 59, 820750), 21.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 18, 59, 820750), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 18, 59, 820750), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 18, 59, 820750), 7.5, 10.5]"
