,Im Indigo,Moyarra Minstrel,Bushmans Prayer,Bold Linda,Honest Thief,Chappys Cosmog,Kraken Skye,Dark Krystal
15-12-2022 12:11:50.107055,"(4.6, 5.5, 5.466666666666667)","(21.0, 44.0, 43.529411764705884)","(6.5, 7.2, 6.994285714285715)","(8.5, 10.5, 10.242677824267782)","(26.0, 46.0, 43.333333333333336)","(3.8, 4.6, 4.436842105263158)","(3.7, 5.0, 4.91764705882353)","(7.5, 10.0, 9.988235294117647)"
15-12-2022 12:11:51.099245,"(4.6, 5.5, 5.484)","(21.0, 44.0, 43.529411764705884)","(6.5, 7.2, 6.994285714285715)","(8.5, 10.5, 10.242677824267782)","(26.0, 46.0, 43.391304347826086)","(3.8, 4.6, 4.434567901234568)","(3.7, 5.0, 4.903225806451613)","(7.5, 10.0, 9.9)"
15-12-2022 12:11:52.156092,"(4.6, 5.5, 5.456521739130435)","(21.0, 44.0, 43.27272727272727)","(6.5, 7.2, 6.96)","(8.5, 10.5, 10.228346456692913)","(26.0, 46.0, 43.391304347826086)","(3.8, 4.6, 4.438095238095238)","(3.7, 5.0, 4.903225806451613)","(7.5, 10.0, 9.683333333333334)"
15-12-2022 12:11:53.232201,"(4.6, 5.5, 5.405882352941177)","(21.0, 44.0, 43.77142857142857)","(6.5, 7.2, 6.957142857142857)","(8.5, 10.5, 10.227272727272727)","(26.0, 46.0, 43.37313432835821)","(3.8, 4.6, 4.438095238095238)","(3.7, 5.0, 4.955555555555556)","(7.5, 9.8, 9.466666666666667)"
15-12-2022 12:11:54.262054,"(4.6, 5.5, 5.4)","(21.0, 44.0, 43.578947368421055)","(6.5, 7.2, 6.991304347826087)","(8.5, 10.5, 10.12962962962963)","(26.0, 46.0, 43.37313432835821)","(3.8, 4.6, 4.44225352112676)","(3.7, 5.0, 4.955555555555556)","(7.5, 9.8, 9.536363636363637)"
15-12-2022 12:11:55.355151,"(4.6, 5.5, 5.445714285714286)","(21.0, 44.0, 43.567567567567565)","(6.5, 7.2, 7.073684210526316)","(8.5, 10.5, 10.12962962962963)","(26.0, 46.0, 43.37313432835821)","(3.8, 4.6, 4.44225352112676)","(3.7, 5.0, 4.955555555555556)","(7.5, 9.8, 9.536363636363637)"
15-12-2022 12:11:56.342122,"(4.6, 5.5, 5.453658536585365)","(21.0, 44.0, 43.58974358974359)","(6.5, 7.2, 7.073684210526316)","(8.5, 10.5, 10.1353591160221)","(26.0, 46.0, 43.58904109589041)","(3.8, 4.4, 4.371875)","(3.7, 5.0, 4.96)","(7.5, 9.8, 9.525490196078431)"
15-12-2022 12:11:57.360329,"(4.6, 5.6, 5.458490566037735)","(21.0, 44.0, 42.833333333333336)","(6.5, 7.2, 7.073684210526316)","(8.5, 10.5, 10.143646408839778)","(26.0, 46.0, 43.714285714285715)","(3.8, 4.5, 4.4411764705882355)","(3.7, 5.0, 4.977777777777778)","(7.5, 9.8, 9.533333333333333)"
15-12-2022 12:11:58.422397,"(4.6, 5.5, 5.4314285714285715)","(21.0, 46.0, 45.74193548387097)","(6.5, 7.2, 7.073684210526316)","(8.5, 10.5, 10.137566137566138)","(26.0, 46.0, 43.68421052631579)","(3.8, 4.5, 4.4259259259259265)","(3.8, 5.1, 5.025)","(7.5, 9.8, 9.48)"
15-12-2022 12:11:59.473654,"(4.6, 5.5, 5.442857142857143)","(21.0, 46.0, 45.74193548387097)","(6.5, 7.2, 7.107692307692308)","(8.5, 10.5, 10.137566137566138)","(26.0, 46.0, 43.68421052631579)","(3.8, 4.5, 4.4259259259259265)","(3.8, 5.1, 5.033333333333333)","(7.5, 9.8, 9.48)"
15-12-2022 12:12:00.511554,"(4.6, 5.5, 5.442857142857143)","(21.0, 46.0, 45.75)","(6.5, 7.2, 7.131428571428572)","(8.5, 10.5, 10.134920634920634)","(26.0, 46.0, 43.55555555555556)","(3.8, 4.5, 4.410526315789474)","(3.8, 5.1, 5.066666666666666)","(7.5, 9.8, 9.465671641791046)"
15-12-2022 12:12:01.591118,"(4.6, 5.5, 5.441666666666666)","(21.0, 46.0, 45.75)","(6.5, 7.2, 7.097142857142857)","(8.5, 10.5, 10.133136094674557)","(26.0, 46.0, 43.521126760563384)","(3.8, 4.5, 4.377551020408164)","(3.8, 5.1, 5.093333333333333)","(7.5, 9.8, 9.55)"
15-12-2022 12:12:02.644836,"(4.6, 5.5, 5.347272727272727)","(21.0, 46.0, 45.74193548387097)","(6.5, 7.4, 7.057142857142857)","(8.5, 10.5, 10.133136094674557)","(26.0, 46.0, 43.521126760563384)","(3.8, 4.5, 4.362068965517241)","(3.8, 5.1, 5.094117647058823)","(7.5, 9.6, 9.446153846153846)"
15-12-2022 12:12:03.692151,"(4.6, 5.5, 5.341509433962264)","(21.0, 46.0, 45.76470588235294)","(6.5, 7.4, 7.057142857142857)","(8.5, 10.5, 10.88888888888889)","(26.0, 46.0, 43.55555555555556)","(3.8, 4.5, 4.358695652173913)","(3.8, 5.1, 5.03943661971831)","(7.5, 9.6, 9.446153846153846)"
15-12-2022 12:12:04.809409,"(4.6, 5.5, 5.344776119402985)","(21.0, 46.0, 45.794871794871796)","(6.5, 7.4, 7.140000000000001)","(8.5, 11.0, 10.681818181818182)","(26.0, 46.0, 43.45454545454545)","(3.8, 4.5, 4.352525252525252)","(3.8, 5.2, 5.025)","(7.5, 9.6, 9.11063829787234)"
15-12-2022 12:12:05.785290,"(4.6, 5.5, 5.344776119402985)","(21.0, 46.0, 45.794871794871796)","(6.5, 7.4, 7.140000000000001)","(8.5, 11.0, 10.681818181818182)","(26.0, 46.0, 43.45454545454545)","(3.8, 4.5, 4.352525252525252)","(3.8, 5.2, 5.1066666666666665)","(7.5, 9.4, 8.872727272727273)"
15-12-2022 12:12:06.869082,"(4.6, 5.5, 5.332258064516129)","(26.0, 50.0, 48.04347826086956)","(6.5, 7.4, 7.140000000000001)","(8.5, 11.0, 10.446428571428571)","(26.0, 46.0, 43.421052631578945)","(3.8, 4.5, 4.354)","(3.8, 5.2, 5.140000000000001)","(7.5, 9.2, 8.89090909090909)"
15-12-2022 12:12:07.952132,"(4.6, 5.5, 5.320689655172414)","(26.0, 50.0, 48.16326530612245)","(6.5, 7.4, 7.140000000000001)","(8.5, 11.0, 10.495049504950495)","(26.0, 46.0, 43.45454545454545)","(3.8, 4.5, 4.351428571428571)","(3.8, 5.2, 5.221739130434782)","(7.5, 9.0, 8.933333333333334)"
15-12-2022 12:12:08.968087,"(4.6, 5.4, 5.344)","(26.0, 50.0, 48.68292682926829)","(6.5, 7.4, 7.173913043478261)","(8.5, 11.0, 10.569620253164556)","(26.0, 46.0, 43.45454545454545)","(3.8, 4.5, 4.35)","(3.8, 5.3, 5.235135135135135)","(7.5, 9.2, 8.886956521739132)"
15-12-2022 12:12:09.980914,"(4.6, 5.4, 5.344)","(26.0, 50.0, 48.04347826086956)","(6.5, 7.4, 7.146341463414634)","(8.5, 11.0, 10.569620253164556)","(26.0, 46.0, 43.45454545454545)","(3.8, 4.5, 4.35)","(3.8, 5.3, 5.242857142857143)","(7.5, 9.2, 8.886956521739132)"
15-12-2022 12:12:10.992929,"(4.6, 5.4, 5.340425531914894)","(26.0, 50.0, 46.8421052631579)","(6.5, 7.4, 7.146341463414634)","(8.5, 11.0, 10.54054054054054)","(26.0, 46.0, 43.421052631578945)","(3.8, 4.5, 4.2535031847133755)","(3.9, 5.3, 5.225)","(7.5, 9.2, 8.9)"
15-12-2022 12:12:11.985641,"(4.6, 5.4, 5.2631578947368425)","(26.0, 50.0, 46.8421052631579)","(6.5, 7.4, 7.163636363636364)","(8.5, 11.0, 10.4)","(26.0, 46.0, 43.421052631578945)","(3.8, 4.3, 4.223076923076923)","(3.9, 5.3, 5.227659574468085)","(7.5, 9.2, 8.914285714285715)"
15-12-2022 12:12:12.999574,"(4.6, 5.4, 5.35625)","(26.0, 50.0, 46.18181818181818)","(6.5, 7.4, 7.163636363636364)","(8.5, 11.0, 10.087719298245615)","(26.0, 46.0, 43.45454545454545)","(3.8, 4.3, 4.222162162162162)","(3.9, 5.3, 5.227659574468085)","(7.5, 9.2, 8.927272727272728)"
15-12-2022 12:12:14.060196,"(4.6, 5.4, 5.346153846153846)","(26.0, 48.0, 47.714285714285715)","(6.5, 7.4, 7.163636363636364)","(8.5, 11.0, 10.125)","(26.0, 46.0, 43.45454545454545)","(3.8, 4.3, 4.222162162162162)","(3.9, 5.3, 5.227659574468085)","(7.5, 9.2, 8.916666666666668)"
15-12-2022 12:12:15.081442,"(4.6, 5.4, 5.327272727272727)","(26.0, 65.0, 64.22222222222223)","(6.5, 7.4, 7.163636363636364)","(8.5, 11.0, 10.125)","(26.0, 46.0, 43.45454545454545)","(3.8, 4.3, 4.222162162162162)","(3.9, 5.3, 4.918274111675127)","(7.5, 9.2, 9.06)"
15-12-2022 12:12:16.064393,"(4.6, 5.6, 5.5588235294117645)","(26.0, 65.0, 49.0)","(6.5, 7.6, 7.593103448275862)","(8.5, 11.0, 10.301369863013699)","(26.0, 46.0, 43.421052631578945)","(3.8, 4.3, 4.17032967032967)","(3.9, 5.1, 4.918274111675127)","(7.5, 9.2, 9.06)"
15-12-2022 12:12:17.065829,"(4.6, 5.7, 5.66)","(26.0, 65.0, 49.0)","(6.5, 7.6, 7.556962025316455)","(8.5, 11.0, 10.301369863013699)","(26.0, 46.0, 43.421052631578945)","(3.8, 4.3, 4.142307692307692)","(3.9, 5.0, 4.966666666666667)","(7.5, 9.2, 8.92)"
15-12-2022 12:12:18.076881,"(4.6, 5.7, 5.753333333333334)","(26.0, 65.0, 52.04761904761905)","(6.5, 7.6, 7.579710144927536)","(8.5, 11.0, 10.282051282051283)","(26.0, 46.0, 43.45454545454545)","(3.8, 4.3, 4.193491124260355)","(3.9, 5.0, 4.8909090909090915)","(7.5, 9.2, 8.95)"
15-12-2022 12:12:19.084235,"(4.6, 6.2, 6.141666666666667)","(26.0, 65.0, 55.0)","(6.5, 7.6, 7.550561797752809)","(8.5, 10.5, 10.209677419354838)","(26.0, 46.0, 43.45454545454545)","(3.8, 4.2, 4.0224899598393575)","(3.9, 4.9, 4.878571428571429)","(7.5, 9.0, 8.728)"
15-12-2022 12:12:20.112920,"(4.6, 6.2, 6.1080000000000005)","(26.0, 65.0, 55.0)","(6.5, 7.6, 7.557647058823529)","(8.5, 10.5, 10.296296296296296)","(26.0, 46.0, 43.45454545454545)","(3.8, 4.1, 4.056880733944954)","(3.9, 4.9, 4.898000000000001)","(7.5, 9.0, 8.875)"
15-12-2022 12:12:21.115440,"(4.6, 6.2, 6.109803921568628)","(26.0, 65.0, 55.0)","(6.5, 7.6, 7.576315789473684)","(8.5, 10.5, 10.106060606060606)","(26.0, 46.0, 43.31707317073171)","(3.8, 3.95, 3.9012589928057553)","(3.9, 4.9, 4.902)","(7.5, 9.0, 8.885714285714286)"
15-12-2022 12:12:22.145890,"(4.6, 6.2, 6.051851851851852)","(26.0, 65.0, 55.0)","(6.5, 7.6, 7.504)","(8.5, 10.5, 10.06)","(26.0, 46.0, 43.31707317073171)","(3.8, 4.0, 3.905387205387205)","(3.9, 5.0, 4.902)","(7.5, 9.2, 8.870588235294118)"
15-12-2022 12:12:23.217337,"(4.6, 6.4, 6.24)","(26.0, 65.0, 55.357142857142854)","(6.5, 7.6, 7.5)","(8.5, 10.5, 10.06)","(26.0, 46.0, 43.30120481927711)","(3.8, 4.0, 3.9032702237521515)","(3.9, 5.0, 4.9)","(7.5, 9.2, 8.879999999999999)"
15-12-2022 12:12:24.271845,"(4.6, 6.6, 6.406557377049181)","(26.0, 65.0, 55.357142857142854)","(6.5, 7.6, 7.501333333333333)","(8.5, 10.5, 10.038461538461538)","(26.0, 46.0, 43.26829268292683)","(3.8, 4.0, 3.8086124401913874)","(3.9, 5.0, 4.92987012987013)","(7.5, 9.0, 8.82857142857143)"
15-12-2022 12:12:25.299891,"(4.8, 6.6, 6.403636363636364)","(26.0, 65.0, 56.0)","(6.5, 7.6, 7.501333333333333)","(8.5, 10.5, 10.1)","(26.0, 46.0, 43.28395061728395)","(3.7, 3.85, 3.757942238267148)","(3.9, 5.0, 4.9234375)","(7.5, 9.0, 8.714285714285715)"
15-12-2022 12:12:26.376041,"(4.8, 6.6, 6.44)","(26.0, 65.0, 57.8)","(6.5, 7.6, 7.545945945945946)","(8.5, 10.5, 10.192307692307692)","(26.0, 46.0, 44.10344827586207)","(3.7, 3.85, 3.7561224489795917)","(3.9, 5.0, 4.96643598615917)","(7.5, 8.8, 8.729411764705883)"
15-12-2022 12:12:27.397999,"(4.8, 6.4, 6.3578947368421055)","(26.0, 65.0, 58.07692307692308)","(6.5, 7.6, 7.545945945945946)","(8.5, 10.5, 10.192307692307692)","(26.0, 46.0, 43.31707317073171)","(3.7, 3.85, 3.801022727272727)","(3.9, 5.1, 4.968965517241379)","(7.5, 8.8, 8.607692307692307)"
15-12-2022 12:12:28.467900,"(4.8, 6.4, 6.256)","(26.0, 65.0, 58.793103448275865)","(6.5, 7.6, 7.516666666666667)","(8.5, 10.5, 10.25)","(26.0, 46.0, 43.28395061728395)","(3.7, 3.85, 3.801022727272727)","(3.9, 5.1, 4.968989547038328)","(7.5, 9.0, 8.642105263157895)"
15-12-2022 12:12:29.633880,"(4.8, 6.4, 6.248275862068966)","(26.0, 65.0, 58.57142857142857)","(6.5, 7.6, 7.476923076923077)","(8.5, 10.5, 10.25)","(26.0, 46.0, 42.901408450704224)","(3.7, 3.85, 3.801022727272727)","(3.9, 5.1, 5.025)","(7.5, 9.0, 8.636363636363637)"
15-12-2022 12:12:30.755141,"(4.8, 6.4, 6.256)","(26.0, 65.0, 58.57142857142857)","(6.5, 7.6, 7.465217391304348)","(8.5, 10.5, 10.129032258064516)","(26.0, 46.0, 42.94444444444444)","(3.7, 3.85, 3.803658536585366)","(3.9, 5.1, 5.1378378378378375)","(7.5, 9.0, 8.636363636363637)"
15-12-2022 12:12:31.877907,"(4.8, 6.4, 6.230769230769231)","(26.0, 65.0, 50.93103448275862)","(6.5, 7.4, 7.252380952380952)","(8.5, 10.5, 10.17142857142857)","(26.0, 46.0, 42.94444444444444)","(3.6, 3.85, 3.808256880733945)","(3.9, 5.3, 5.2215686274509805)","(7.5, 9.0, 8.586206896551724)"
15-12-2022 12:12:32.999306,"(4.8, 6.2, 6.164102564102564)","(26.0, 65.0, 48.77272727272727)","(6.5, 7.4, 7.25909090909091)","(8.5, 10.5, 10.157894736842104)","(26.0, 46.0, 43.708333333333336)","(3.6, 3.9, 3.858467741935484)","(3.9, 5.3, 5.008904109589041)","(7.5, 9.0, 8.636363636363637)"
15-12-2022 12:12:34.145696,"(4.8, 6.6, 6.418918918918919)","(26.0, 65.0, 48.77272727272727)","(6.5, 7.4, 7.252380952380952)","(8.5, 10.5, 10.128571428571428)","(26.0, 46.0, 44.166666666666664)","(3.6, 3.9, 3.838888888888889)","(3.9, 5.1, 5.02183908045977)","(7.5, 9.0, 8.781818181818181)"
15-12-2022 12:12:35.292602,"(4.8, 6.6, 6.332110091743119)","(31.0, 50.0, 49.6)","(6.5, 7.4, 7.310144927536232)","(8.5, 10.5, 10.128571428571428)","(26.0, 46.0, 44.25714285714286)","(3.6, 3.95, 3.843243243243243)","(3.9, 5.1, 5.025274725274725)","(7.5, 9.0, 8.676923076923076)"
15-12-2022 12:12:36.372834,"(4.8, 6.6, 6.397530864197531)","(31.0, 50.0, 49.6)","(6.5, 7.4, 7.315068493150685)","(8.5, 10.5, 10.128571428571428)","(26.0, 46.0, 44.25714285714286)","(3.6, 3.9, 3.83)","(3.9, 5.1, 5.1692307692307695)","(7.5, 9.0, 8.772727272727273)"
15-12-2022 12:12:37.485181,"(4.8, 6.6, 6.397530864197531)","(31.0, 50.0, 49.6)","(6.5, 7.4, 7.315068493150685)","(8.5, 10.5, 10.128571428571428)","(26.0, 46.0, 44.12307692307692)","(3.6, 3.9, 3.8019230769230767)","(3.9, 5.2, 5.201694915254237)","(7.5, 8.8, 8.774468085106383)"
15-12-2022 12:12:38.561107,"(4.8, 6.6, 6.397530864197531)","(31.0, 50.0, 49.6)","(6.5, 7.4, 7.310144927536232)","(8.5, 10.5, 10.080645161290322)","(26.0, 46.0, 44.12307692307692)","(3.6, 3.85, 3.8019230769230767)","(3.9, 5.3, 5.201694915254237)","(7.5, 8.8, 8.774468085106383)"
15-12-2022 12:12:39.671567,"(4.8, 6.6, 6.386046511627907)","(31.0, 50.0, 49.6)","(6.5, 7.4, 7.310144927536232)","(8.5, 10.5, 10.080645161290322)","(26.0, 46.0, 44.12307692307692)","(3.6, 3.85, 3.8019230769230767)","(3.9, 5.3, 5.201694915254237)","(7.5, 8.8, 8.774468085106383)"
15-12-2022 12:12:40.815827,"(4.8, 6.6, 6.3839080459770114)","(31.0, 50.0, 49.6)","(6.5, 7.4, 7.310144927536232)","(8.5, 10.5, 9.807142857142857)","(26.0, 46.0, 44.457142857142856)","(3.6, 3.85, 3.8041666666666667)","(3.9, 5.3, 5.233333333333333)","(7.5, 8.8, 8.774468085106383)"
15-12-2022 12:12:41.973236,"(4.8, 6.6, 6.383673469387755)","(31.0, 50.0, 49.333333333333336)","(6.5, 7.4, 7.310144927536232)","(8.5, 9.8, 9.792857142857143)","(31.0, 46.0, 44.457142857142856)","(3.6, 3.85, 3.8055555555555554)","(3.9, 5.3, 5.233333333333333)","(7.5, 8.8, 8.774468085106383)"
15-12-2022 12:12:43.012082,"(4.8, 6.6, 6.376190476190476)","(31.0, 50.0, 49.6)","(6.5, 7.4, 7.310144927536232)","(8.5, 9.8, 9.781818181818183)","(31.0, 48.0, 46.76923076923077)","(3.6, 3.85, 3.8055555555555554)","(3.9, 5.3, 5.233333333333333)","(7.5, 8.8, 8.774468085106383)"
15-12-2022 12:12:44.058966,"(4.8, 99998, 9998.5)","(31.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(8.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(3.9, 99998, 9998.5)","(7.5, 99998, 9998.5)"
15-12-2022 12:12:45.118043,"(4.8, 99998, 9998.5)","(31.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(8.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(3.9, 99998, 9998.5)","(7.5, 99998, 9998.5)"
15-12-2022 12:12:46.161866,"(4.8, 99998, 9998.5)","(31.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(8.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(3.9, 99998, 9998.5)","(7.5, 99998, 9998.5)"
15-12-2022 12:12:47.181937,"(4.8, 99998, 9998.5)","(31.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(8.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(3.9, 99998, 9998.5)","(7.5, 99998, 9998.5)"
15-12-2022 12:12:48.194785,"(4.8, 99998, 9998.5)","(31.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(8.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(3.9, 99998, 9998.5)","(7.5, 99998, 9998.5)"
15-12-2022 12:12:49.200599,"(4.8, 99998, 9998.5)","(31.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(8.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(3.9, 99998, 9998.5)","(7.5, 99998, 9998.5)"
15-12-2022 12:12:50.173864,"(4.8, 99998, 9998.5)","(31.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(8.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(3.9, 99998, 9998.5)","(7.5, 99998, 9998.5)"
15-12-2022 12:12:51.148293,"(4.8, 99998, 9998.5)","(31.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(8.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(3.9, 99998, 9998.5)","(7.5, 99998, 9998.5)"
15-12-2022 12:12:52.166780,"(4.8, 99998, 9998.5)","(31.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(8.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(3.9, 99998, 9998.5)","(7.5, 99998, 9998.5)"
15-12-2022 12:12:53.213247,"(4.8, 99998, 9998.5)","(31.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(8.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(3.9, 99998, 9998.5)","(7.5, 99998, 9998.5)"
15-12-2022 12:12:54.252435,"(4.8, 99998, 9998.5)","(31.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(8.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(3.9, 99998, 9998.5)","(7.5, 99998, 9998.5)"
15-12-2022 12:12:55.397811,"(4.8, 99998, 9998.5)","(31.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(8.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(3.9, 99998, 9998.5)","(7.5, 99998, 9998.5)"
