,Zipping Glamour,Venom Encounter,Wow Shes Sweet,Black Redeemer,Susie Zeus,Tick It Off,Lady Marcella
10-01-2023 13:38:03.433522,"(5.5, 9.8, 9.533333333333333)","(61.0, 410.0, 275.0)","(2.4, 2.96, 2.91)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 4.0, 3.9)"
10-01-2023 13:38:04.509636,"(5.5, 9.8, 9.533333333333333)","(61.0, 410.0, 275.0)","(2.4, 2.96, 2.925)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 4.0, 3.6)"
10-01-2023 13:38:05.610269,"(5.5, 9.8, 9.733333333333334)","(61.0, 410.0, 275.0)","(2.4, 2.98, 2.925)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 4.0, 3.6)"
10-01-2023 13:38:06.605771,"(5.5, 10.5, 10.185714285714285)","(61.0, 410.0, 275.0)","(2.4, 2.98, 2.925)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 4.0, 3.548780487804878)"
10-01-2023 13:38:07.740734,"(5.5, 10.5, 10.185714285714285)","(61.0, 410.0, 275.0)","(2.4, 2.98, 2.925)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 4.0, 3.8600000000000003)"
10-01-2023 13:38:08.844670,"(5.5, 10.5, 9.75)","(61.0, 410.0, 275.0)","(2.4, 2.98, 2.925)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:09.970034,"(5.5, 10.5, 10.166666666666666)","(61.0, 410.0, 275.0)","(2.4, 2.98, 2.925)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:11.050032,"(5.5, 10.5, 10.166666666666666)","(61.0, 410.0, 275.0)","(2.4, 2.98, 2.925)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:12.118829,"(5.5, 10.5, 10.166666666666666)","(61.0, 410.0, 280.0)","(2.4, 2.98, 2.925)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:13.152877,"(5.5, 10.5, 10.166666666666666)","(61.0, 410.0, 280.0)","(2.4, 3.45, 3.4068750000000003)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:14.215540,"(5.5, 10.5, 10.166666666666666)","(61.0, 410.0, 280.0)","(2.4, 3.45, 3.4068750000000003)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:15.478609,"(5.5, 10.5, 10.166666666666666)","(61.0, 410.0, 280.0)","(2.4, 3.0, 2.941176470588235)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:16.490792,"(5.5, 10.5, 9.75)","(61.0, 410.0, 280.0)","(2.4, 3.0, 2.941176470588235)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:17.549759,"(5.5, 10.5, 10.242857142857142)","(61.0, 410.0, 280.0)","(2.4, 3.0, 2.941176470588235)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:18.637770,"(5.5, 10.5, 10.242857142857142)","(61.0, 410.0, 285.0)","(2.4, 3.0, 2.941176470588235)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:19.682753,"(5.5, 10.5, 10.242857142857142)","(61.0, 410.0, 280.0)","(2.4, 3.0, 2.941176470588235)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:20.922512,"(5.5, 10.5, 10.242857142857142)","(61.0, 410.0, 280.0)","(2.4, 3.0, 3.4000000000000004)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:21.945668,"(5.5, 10.5, 10.242857142857142)","(61.0, 410.0, 280.0)","(2.4, 3.45, 3.4000000000000004)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:23.044910,"(5.5, 10.5, 10.242857142857142)","(61.0, 410.0, 280.0)","(2.4, 2.96, 2.9129411764705884)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:24.383210,"(5.5, 10.5, 9.75)","(61.0, 410.0, 280.0)","(2.4, 2.96, 2.9129411764705884)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:25.479530,"(5.5, 10.5, 10.242857142857142)","(61.0, 410.0, 202.0)","(2.4, 2.96, 2.9129411764705884)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:26.727349,"(5.5, 10.5, 10.242857142857142)","(61.0, 410.0, 175.0)","(2.4, 2.96, 2.9129411764705884)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:27.777293,"(5.5, 10.5, 10.242857142857142)","(61.0, 400.0, 175.0)","(2.4, 2.96, 3.4000000000000004)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:28.835240,"(5.5, 10.5, 10.242857142857142)","(61.0, 400.0, 175.0)","(2.4, 3.45, 3.4000000000000004)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:29.914015,"(5.5, 10.5, 10.242857142857142)","(61.0, 400.0, 175.0)","(2.4, 3.45, 3.2588235294117647)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:30.930779,"(5.5, 10.5, 10.242857142857142)","(61.0, 400.0, 175.0)","(2.4, 3.0, 2.941176470588235)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:31.960777,"(5.5, 10.5, 9.75)","(61.0, 390.0, 174.0)","(2.4, 3.0, 2.941176470588235)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:33.078071,"(5.5, 10.5, 10.3)","(61.0, 380.0, 164.0)","(2.4, 3.0, 2.941176470588235)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:34.183725,"(5.5, 10.5, 10.3)","(61.0, 380.0, 161.8181818181818)","(2.4, 3.0, 2.941176470588235)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:35.280407,"(5.5, 10.5, 10.3)","(61.0, 380.0, 161.8181818181818)","(2.4, 3.0, 2.941176470588235)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:36.249160,"(5.5, 10.5, 10.3)","(61.0, 380.0, 161.8181818181818)","(2.4, 3.0, 2.941176470588235)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:37.415922,"(5.5, 10.5, 10.3)","(61.0, 380.0, 161.8181818181818)","(2.4, 3.0, 2.941176470588235)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:38.493909,"(5.5, 10.5, 9.75)","(61.0, 380.0, 170.9090909090909)","(2.4, 3.1, 3.011764705882353)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:39.622434,"(5.5, 10.5, 10.166666666666666)","(61.0, 380.0, 170.9090909090909)","(2.4, 3.1, 3.011764705882353)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8600000000000003)"
10-01-2023 13:38:40.690675,"(5.5, 10.5, 10.166666666666666)","(61.0, 380.0, 170.9090909090909)","(2.4, 3.1, 3.011764705882353)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.8000000000000003)"
10-01-2023 13:38:41.814175,"(5.5, 10.5, 10.166666666666666)","(61.0, 380.0, 170.9090909090909)","(2.4, 3.1, 3.011764705882353)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.734782608695652)"
10-01-2023 13:38:43.040719,"(5.5, 10.5, 10.166666666666666)","(61.0, 380.0, 170.9090909090909)","(2.4, 3.1, 3.011764705882353)","(3.6, 4.7, 4.558333333333334)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.734782608695652)"
10-01-2023 13:38:44.122916,"(5.5, 10.5, 9.65625)","(61.0, 380.0, 170.9090909090909)","(2.4, 3.1, 3.011764705882353)","(3.6, 4.7, 4.333333333333333)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.734782608695652)"
10-01-2023 13:38:45.114726,"(5.5, 10.5, 9.456521739130435)","(61.0, 380.0, 170.9090909090909)","(2.4, 3.0, 2.964)","(3.6, 4.7, 4.333333333333333)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.625581395348837)"
10-01-2023 13:38:46.225201,"(5.5, 10.5, 9.375)","(61.0, 380.0, 170.9090909090909)","(2.4, 3.0, 2.9529411764705884)","(3.6, 4.7, 4.333333333333333)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.625581395348837)"
10-01-2023 13:38:47.246119,"(5.5, 10.5, 9.773076923076923)","(61.0, 380.0, 170.9090909090909)","(2.4, 3.0, 2.9529411764705884)","(3.6, 4.7, 4.333333333333333)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.625581395348837)"
10-01-2023 13:38:48.326015,"(5.5, 10.5, 9.836842105263157)","(61.0, 380.0, 170.9090909090909)","(2.4, 3.0, 2.9529411764705884)","(3.6, 4.7, 4.194444444444445)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.625581395348837)"
10-01-2023 13:38:49.420782,"(5.5, 10.5, 9.836842105263157)","(61.0, 380.0, 170.9090909090909)","(2.4, 3.0, 2.9529411764705884)","(3.6, 4.7, 4.194444444444445)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.95, 3.6655172413793102)"
10-01-2023 13:38:50.551783,"(5.5, 10.5, 9.836842105263157)","(61.0, 380.0, 170.9090909090909)","(2.4, 3.0, 2.9529411764705884)","(3.6, 4.7, 4.112903225806452)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.9, 3.66)"
10-01-2023 13:38:51.742908,"(5.5, 10.5, 9.836842105263157)","(61.0, 380.0, 260.0)","(2.4, 3.0, 2.9529411764705884)","(3.6, 4.7, 4.394117647058823)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.9, 3.5979591836734692)"
10-01-2023 13:38:53.005332,"(5.5, 10.5, 9.836842105263157)","(61.0, 370.0, 260.0)","(2.4, 3.0, 2.9529411764705884)","(3.6, 4.7, 4.364516129032258)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.9, 3.5979591836734692)"
10-01-2023 13:38:54.261720,"(5.5, 10.5, 9.836842105263157)","(61.0, 370.0, 260.0)","(2.4, 3.0, 2.9529411764705884)","(3.6, 4.7, 4.375)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.9, 3.5979591836734692)"
10-01-2023 13:38:55.366870,"(5.5, 10.5, 9.5)","(61.0, 370.0, 260.0)","(2.4, 3.0, 2.9529411764705884)","(3.6, 4.7, 4.375)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.9, 3.5979591836734692)"
10-01-2023 13:38:56.362702,"(5.5, 10.5, 9.5)","(61.0, 370.0, 260.0)","(2.4, 3.0, 2.9529411764705884)","(3.6, 4.7, 4.375)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.9, 3.5979591836734692)"
10-01-2023 13:38:57.346272,"(5.5, 10.5, 9.5)","(61.0, 370.0, 260.0)","(2.4, 3.0, 2.9529411764705884)","(3.6, 4.7, 4.375)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.9, 3.5979591836734692)"
10-01-2023 13:38:58.378458,"(5.5, 10.5, 9.5)","(61.0, 370.0, 255.0)","(2.4, 3.0, 2.988235294117647)","(3.6, 4.7, 4.122222222222222)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.9, 3.5979591836734692)"
10-01-2023 13:38:59.469727,"(5.5, 10.5, 9.5)","(61.0, 370.0, 255.0)","(2.4, 3.05, 2.988235294117647)","(3.6, 4.7, 4.122222222222222)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.9, 3.5979591836734692)"
10-01-2023 13:39:00.656678,"(5.5, 10.5, 9.5)","(61.0, 370.0, 255.0)","(2.4, 3.05, 2.988235294117647)","(3.6, 4.7, 4.188888888888888)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.9, 3.5979591836734692)"
10-01-2023 13:39:01.911171,"(5.5, 10.5, 9.1875)","(61.0, 370.0, 255.0)","(2.4, 3.05, 2.988235294117647)","(3.6, 4.7, 4.188888888888888)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.9, 3.5476190476190474)"
10-01-2023 13:39:03.065722,"(5.5, 10.5, 9.1875)","(61.0, 370.0, 255.0)","(2.4, 3.05, 2.988235294117647)","(3.6, 4.7, 4.188888888888888)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.9, 3.5476190476190474)"
10-01-2023 13:39:04.252313,"(5.5, 10.5, 9.1875)","(61.0, 370.0, 260.0)","(2.4, 3.05, 3.0)","(3.6, 4.7, 4.214285714285714)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.9, 3.5476190476190474)"
10-01-2023 13:39:05.434584,"(5.5, 10.5, 9.1875)","(61.0, 370.0, 260.0)","(2.4, 3.05, 2.9968749999999997)","(3.6, 4.7, 4.214285714285714)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.9, 3.5476190476190474)"
10-01-2023 13:39:06.552758,"(5.5, 10.5, 9.130434782608695)","(61.0, 370.0, 255.0)","(2.4, 3.05, 3.0)","(3.6, 4.7, 4.214285714285714)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.9, 3.546511627906977)"
10-01-2023 13:39:07.669940,"(5.5, 10.5, 9.130434782608695)","(61.0, 370.0, 255.0)","(2.4, 3.05, 3.0)","(3.6, 4.7, 4.214285714285714)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.9, 3.546511627906977)"
10-01-2023 13:39:08.763339,"(5.5, 10.5, 9.375)","(61.0, 370.0, 255.0)","(2.4, 3.3, 3.1999999999999997)","(3.6, 4.7, 4.36)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.85, 3.6944444444444446)"
10-01-2023 13:39:09.829363,"(5.5, 10.5, 9.375)","(61.0, 370.0, 255.0)","(2.4, 3.05, 3.022222222222222)","(3.6, 4.7, 4.385185185185185)","(17.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.85, 3.6944444444444446)"
10-01-2023 13:39:10.864342,"(5.5, 10.5, 9.375)","(61.0, 370.0, 255.0)","(2.4, 2.88, 2.8635294117647057)","(3.7, 4.7, 4.385185185185185)","(18.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.85, 3.6944444444444446)"
10-01-2023 13:39:11.936569,"(5.5, 10.5, 9.375)","(61.0, 370.0, 255.0)","(2.4, 2.88, 2.8635294117647057)","(3.7, 4.7, 4.385185185185185)","(18.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.85, 3.6944444444444446)"
10-01-2023 13:39:12.992623,"(5.5, 10.5, 9.375)","(61.0, 370.0, 255.0)","(2.4, 2.88, 2.8635294117647057)","(3.7, 4.7, 4.385185185185185)","(18.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.85, 3.6944444444444446)"
10-01-2023 13:39:14.172550,"(5.5, 10.5, 9.375)","(61.0, 370.0, 255.0)","(2.4, 2.96, 2.9636363636363634)","(3.7, 4.7, 4.3136363636363635)","(18.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.85, 3.6944444444444446)"
10-01-2023 13:39:15.358430,"(5.5, 10.5, 9.375)","(61.0, 370.0, 260.0)","(2.4, 3.05, 2.9036363636363633)","(3.7, 4.7, 4.390909090909091)","(18.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.85, 3.6944444444444446)"
10-01-2023 13:39:16.510052,"(5.5, 10.5, 9.375)","(61.0, 370.0, 260.0)","(2.4, 2.94, 2.9036363636363633)","(3.7, 4.7, 4.390909090909091)","(18.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.85, 3.6944444444444446)"
10-01-2023 13:39:17.618447,"(5.5, 10.5, 9.375)","(61.0, 370.0, 260.0)","(2.4, 2.94, 2.9036363636363633)","(3.7, 4.7, 4.390909090909091)","(18.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.85, 3.6944444444444446)"
10-01-2023 13:39:18.687172,"(5.5, 10.5, 9.375)","(61.0, 370.0, 260.0)","(2.4, 2.94, 2.9036363636363633)","(3.7, 4.7, 4.390909090909091)","(18.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.85, 3.6944444444444446)"
10-01-2023 13:39:19.593843,"(5.5, 10.5, 9.375)","(61.0, 370.0, 260.0)","(2.4, 2.94, 2.9036363636363633)","(3.7, 4.7, 4.390909090909091)","(18.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.85, 3.6944444444444446)"
10-01-2023 13:39:20.650336,"(5.5, 10.5, 9.375)","(61.0, 370.0, 260.0)","(2.4, 2.94, 2.9036363636363633)","(3.7, 4.7, 4.390909090909091)","(18.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.85, 3.6944444444444446)"
10-01-2023 13:39:21.720122,"(5.5, 10.5, 9.375)","(61.0, 370.0, 260.0)","(2.4, 2.94, 2.9036363636363633)","(3.7, 4.7, 4.3136363636363635)","(18.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.85, 3.6944444444444446)"
10-01-2023 13:39:22.848466,"(5.5, 10.5, 9.04225352112676)","(61.0, 370.0, 260.0)","(2.4, 2.94, 2.956)","(3.7, 4.7, 4.3136363636363635)","(18.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.85, 3.6944444444444446)"
10-01-2023 13:39:24.058419,"(5.5, 10.5, 9.138157894736842)","(61.0, 370.0, 260.0)","(2.4, 3.1, 2.956)","(3.7, 4.7, 4.3136363636363635)","(18.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.85, 3.6944444444444446)"
10-01-2023 13:39:25.232876,"(5.5, 10.5, 9.138157894736842)","(61.0, 370.0, 255.0)","(2.4, 3.1, 2.956)","(3.7, 4.7, 4.3136363636363635)","(18.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.85, 3.6944444444444446)"
10-01-2023 13:39:26.399354,"(5.5, 10.5, 9.138157894736842)","(61.0, 370.0, 255.0)","(2.4, 3.1, 2.956)","(3.7, 4.7, 4.3136363636363635)","(18.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.85, 3.6944444444444446)"
10-01-2023 13:39:27.539922,"(5.5, 10.5, 9.138157894736842)","(61.0, 370.0, 255.0)","(2.4, 3.1, 2.956)","(3.7, 4.7, 4.3136363636363635)","(18.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.85, 3.6944444444444446)"
10-01-2023 13:39:28.678855,"(5.5, 10.5, 9.134615384615385)","(61.0, 370.0, 260.0)","(2.4, 3.1, 2.956)","(3.7, 4.7, 4.545454545454546)","(18.0, 48.0, 32.94736842105263)","(17.0, 40.0, 32.89473684210526)","(3.3, 3.85, 3.6944444444444446)"
10-01-2023 13:39:29.866226,"(5.5, 10.5, 9.04225352112676)","(61.0, 370.0, 260.0)","(2.4, 2.94, 2.9036363636363633)","(3.7, 4.7, 4.5588235294117645)","(18.0, 48.0, 32.94736842105263)","(18.0, 40.0, 32.89473684210526)","(3.4, 3.85, 3.6944444444444446)"
10-01-2023 13:39:31.247321,"(5.5, 10.5, 9.055555555555555)","(61.0, 370.0, 260.0)","(2.4, 2.94, 2.9036363636363633)","(3.7, 4.7, 4.5588235294117645)","(18.0, 48.0, 32.94736842105263)","(18.0, 40.0, 32.89473684210526)","(3.4, 3.85, 3.75)"
10-01-2023 13:39:32.481960,"(5.5, 10.0, 9.170731707317072)","(61.0, 370.0, 260.0)","(2.4, 2.94, 2.9036363636363633)","(3.7, 4.7, 4.541666666666667)","(18.0, 48.0, 32.94736842105263)","(18.0, 40.0, 32.89473684210526)","(3.4, 3.85, 3.75)"
10-01-2023 13:39:33.623944,"(5.5, 10.0, 9.170731707317072)","(61.0, 370.0, 260.0)","(2.4, 2.94, 2.9036363636363633)","(3.7, 4.7, 4.541666666666667)","(18.0, 48.0, 32.94736842105263)","(18.0, 40.0, 32.89473684210526)","(3.4, 3.85, 3.75)"
10-01-2023 13:39:34.829288,"(5.5, 10.0, 9.166666666666666)","(61.0, 370.0, 260.0)","(2.4, 2.94, 2.956)","(3.7, 4.7, 4.541666666666667)","(18.0, 48.0, 32.94736842105263)","(18.0, 40.0, 32.89473684210526)","(3.4, 3.85, 3.75)"
10-01-2023 13:39:36.028686,"(5.5, 10.0, 9.166666666666666)","(61.0, 370.0, 260.0)","(2.4, 3.1, 2.9254545454545453)","(3.7, 4.7, 4.534782608695652)","(18.0, 48.0, 32.94736842105263)","(18.0, 40.0, 32.89473684210526)","(3.4, 3.85, 3.75)"
10-01-2023 13:39:37.261448,"(5.5, 9.8, 9.155555555555555)","(61.0, 370.0, 260.0)","(2.4, 2.98, 2.9254545454545453)","(3.7, 4.7, 4.527272727272727)","(18.0, 48.0, 32.94736842105263)","(18.0, 40.0, 32.89473684210526)","(3.4, 3.85, 3.75)"
10-01-2023 13:39:38.663647,"(5.5, 9.8, 8.745454545454546)","(61.0, 370.0, 260.0)","(2.4, 2.98, 2.9254545454545453)","(3.7, 4.7, 4.527272727272727)","(18.0, 48.0, 32.94736842105263)","(18.0, 40.0, 32.89473684210526)","(3.4, 3.85, 3.75)"
10-01-2023 13:39:40.855298,"(5.5, 9.8, 8.77142857142857)","(61.0, 370.0, 260.0)","(2.4, 2.98, 2.9254545454545453)","(3.7, 4.7, 4.46)","(18.0, 48.0, 32.94736842105263)","(18.0, 40.0, 32.89473684210526)","(3.4, 3.85, 3.75)"
10-01-2023 13:39:42.005536,"(5.5, 9.8, 8.77142857142857)","(61.0, 370.0, 260.0)","(2.4, 2.98, 3.065714285714286)","(3.7, 4.7, 4.4625)","(18.0, 48.0, 32.94736842105263)","(18.0, 40.0, 32.89473684210526)","(3.4, 3.85, 3.75)"
10-01-2023 13:39:43.172335,"(5.5, 9.8, 8.77142857142857)","(61.0, 370.0, 260.0)","(2.4, 3.1, 2.9363636363636365)","(3.7, 4.7, 4.4625)","(18.0, 48.0, 32.94736842105263)","(18.0, 40.0, 32.89473684210526)","(3.4, 3.85, 3.75)"
10-01-2023 13:39:44.245950,"(5.5, 9.8, 8.808695652173913)","(61.0, 370.0, 260.0)","(2.4, 3.0, 2.9363636363636365)","(3.7, 4.7, 4.4625)","(18.0, 48.0, 32.94736842105263)","(18.0, 40.0, 32.89473684210526)","(3.4, 3.85, 3.75)"
10-01-2023 13:39:45.376632,"(5.5, 9.8, 8.808695652173913)","(61.0, 370.0, 260.0)","(2.4, 3.0, 2.9363636363636365)","(3.7, 4.7, 4.4625)","(18.0, 48.0, 30.444444444444443)","(18.0, 40.0, 32.89473684210526)","(3.4, 3.85, 3.75)"
