,Crispy Pie,Taking A Toll,Monkeys Style,Real Mickoy,French Wood,Sweet Lola,Kouta Marjen
08-12-2022 14:25:10.940015,"(8.5, 17.5, 14.540909090909091)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.355555555555555)","(10.0, 24.0, 13.583333333333334)","(4.2, 8.2, 5.292857142857143)"
08-12-2022 14:25:12.303090,"(8.5, 17.5, 12.075)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.583333333333334)","(4.2, 8.2, 5.292857142857143)"
08-12-2022 14:25:13.393462,"(8.5, 17.5, 12.075)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.583333333333334)","(4.2, 8.2, 7.2749999999999995)"
08-12-2022 14:25:14.521525,"(8.5, 17.5, 12.075)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 3.881818181818182)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.583333333333334)","(4.2, 8.2, 7.2749999999999995)"
08-12-2022 14:25:15.634114,"(8.5, 17.5, 12.075)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.583333333333334)","(4.2, 8.2, 5.292857142857143)"
08-12-2022 14:25:16.856332,"(8.5, 17.5, 12.075)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.572)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.583333333333334)","(4.2, 8.2, 5.8125)"
08-12-2022 14:25:17.929467,"(8.5, 17.5, 12.075)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.572)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.583333333333334)","(4.2, 8.0, 5.8125)"
08-12-2022 14:25:18.989462,"(8.5, 17.5, 12.075)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.583333333333334)","(4.2, 8.0, 5.8125)"
08-12-2022 14:25:20.238601,"(8.5, 17.5, 12.075)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.881818181818182)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 12.75)","(4.2, 8.0, 5.8125)"
08-12-2022 14:25:21.360196,"(8.5, 17.5, 12.075)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 3.881818181818182)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 12.75)","(4.2, 8.0, 5.8125)"
08-12-2022 14:25:22.446615,"(8.5, 17.5, 12.075)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 3.881818181818182)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.0, 5.2615384615384615)"
08-12-2022 14:25:23.449615,"(8.5, 17.5, 12.075)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 7.8, 5.2615384615384615)"
08-12-2022 14:25:24.468379,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 7.8, 5.2615384615384615)"
08-12-2022 14:25:25.544574,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 7.8, 5.2615384615384615)"
08-12-2022 14:25:26.643988,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 7.8, 7.2749999999999995)"
08-12-2022 14:25:27.771937,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 3.881818181818182)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.2749999999999995)"
08-12-2022 14:25:28.895942,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 5.292857142857143)"
08-12-2022 14:25:29.964042,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 5.292857142857143)"
08-12-2022 14:25:31.122742,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 5.292857142857143)"
08-12-2022 14:25:32.181681,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.2749999999999995)"
08-12-2022 14:25:33.325328,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 3.881818181818182)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.2749999999999995)"
08-12-2022 14:25:34.522369,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 5.292857142857143)"
08-12-2022 14:25:35.657298,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 5.292857142857143)"
08-12-2022 14:25:36.752423,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 5.292857142857143)"
08-12-2022 14:25:37.986240,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 5.292857142857143)"
08-12-2022 14:25:39.195548,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.881818181818182)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.2749999999999995)"
08-12-2022 14:25:40.323732,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 3.7464285714285714)","(4.2, 7.0, 6.538461538461538)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 5.292857142857143)"
08-12-2022 14:25:41.586418,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.538461538461538)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 5.292857142857143)"
08-12-2022 14:25:42.808875,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.538461538461538)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 5.292857142857143)"
08-12-2022 14:25:44.039105,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.881818181818182)","(4.2, 7.0, 6.538461538461538)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.2749999999999995)"
08-12-2022 14:25:45.093386,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 3.881818181818182)","(4.2, 7.0, 6.538461538461538)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.2749999999999995)"
08-12-2022 14:25:46.118925,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 16.0)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 3.881818181818182)","(4.2, 7.0, 6.355555555555555)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.2749999999999995)"
08-12-2022 14:25:47.246789,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 15.666666666666666)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 3.7464285714285714)","(4.2, 7.0, 6.355555555555555)","(10.0, 24.0, 19.9375)","(4.2, 8.2, 5.292857142857143)"
08-12-2022 14:25:48.464275,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 15.666666666666666)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.355555555555555)","(10.0, 24.0, 19.9375)","(4.2, 8.2, 5.292857142857143)"
08-12-2022 14:25:49.639794,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 15.666666666666666)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.355555555555555)","(10.0, 24.0, 19.9375)","(4.2, 8.2, 5.292857142857143)"
08-12-2022 14:25:50.745816,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 15.666666666666666)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.355555555555555)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.2749999999999995)"
08-12-2022 14:25:52.059553,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 15.666666666666666)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 3.881818181818182)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.2749999999999995)"
08-12-2022 14:25:53.420063,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 15.666666666666666)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 5.292857142857143)"
08-12-2022 14:25:54.732643,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 15.666666666666666)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 5.292857142857143)"
08-12-2022 14:25:56.039781,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.307692307692307)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.2749999999999995)"
08-12-2022 14:25:57.383976,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.307692307692307)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 3.881818181818182)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.2749999999999995)"
08-12-2022 14:25:58.643653,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 15.666666666666666)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 5.292857142857143)"
08-12-2022 14:25:59.768742,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 15.666666666666666)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 5.292857142857143)"
08-12-2022 14:26:00.940125,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.307692307692307)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.881818181818182)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.2749999999999995)"
08-12-2022 14:26:02.005529,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.307692307692307)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 3.881818181818182)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.2749999999999995)"
08-12-2022 14:26:03.203949,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.307692307692307)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 3.881818181818182)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.2749999999999995)"
08-12-2022 14:26:04.350412,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 15.666666666666666)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 3.572)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 4.9625)"
08-12-2022 14:26:05.559096,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 15.666666666666666)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.572)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 5.8125)"
08-12-2022 14:26:06.660762,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.307692307692307)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.572)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.0, 5.8125)"
08-12-2022 14:26:07.756736,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 22.043478260869566)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.0, 5.8125)"
08-12-2022 14:26:08.935569,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 22.043478260869566)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.0, 5.8125)"
08-12-2022 14:26:10.216782,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.307692307692307)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.0, 5.2615384615384615)"
08-12-2022 14:26:11.554584,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.307692307692307)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 7.8, 5.2615384615384615)"
08-12-2022 14:26:12.797150,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.307692307692307)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 7.8, 5.2615384615384615)"
08-12-2022 14:26:13.859233,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.307692307692307)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 7.8, 7.2749999999999995)"
08-12-2022 14:26:14.970623,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 15.666666666666666)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 3.881818181818182)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.2749999999999995)"
08-12-2022 14:26:16.135006,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 15.666666666666666)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 5.292857142857143)"
08-12-2022 14:26:17.344388,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 15.666666666666666)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 5.292857142857143)"
08-12-2022 14:26:18.515219,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.307692307692307)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 5.292857142857143)"
08-12-2022 14:26:19.712774,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.307692307692307)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 3.7464285714285714)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.2749999999999995)"
08-12-2022 14:26:20.818868,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 15.666666666666666)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 3.881818181818182)","(4.2, 7.0, 6.538461538461538)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.2749999999999995)"
08-12-2022 14:26:21.997614,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 15.666666666666666)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 3.7464285714285714)","(4.2, 7.0, 6.538461538461538)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 5.292857142857143)"
08-12-2022 14:26:23.163751,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.307692307692307)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 4.069444444444445)","(4.2, 7.0, 6.76)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 6.0)"
08-12-2022 14:26:24.329239,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 22.0)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 4.069444444444445)","(4.2, 7.0, 6.818181818181818)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 6.0)"
08-12-2022 14:26:25.406308,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 22.0)","(4.4, 6.6, 5.7375)","(3.4, 5.2, 4.433333333333334)","(4.2, 7.0, 6.818181818181818)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.749999999999999)"
08-12-2022 14:26:26.479443,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.166666666666664)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.433333333333334)","(4.2, 7.0, 6.71)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.749999999999999)"
08-12-2022 14:26:27.622624,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.166666666666664)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.433333333333334)","(4.2, 7.0, 6.569230769230769)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 6.676923076923076)"
08-12-2022 14:26:28.856075,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.25)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.433333333333334)","(4.2, 7.0, 6.569230769230769)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 6.676923076923076)"
08-12-2022 14:26:30.134789,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.25)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.433333333333334)","(4.2, 7.0, 6.569230769230769)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 6.676923076923076)"
08-12-2022 14:26:31.275990,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.25)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.433333333333334)","(4.2, 7.0, 6.569230769230769)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.975)"
08-12-2022 14:26:32.328040,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.166666666666664)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.54)","(4.2, 7.0, 6.569230769230769)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.975)"
08-12-2022 14:26:33.502649,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.166666666666664)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.3133333333333335)","(4.2, 7.0, 6.640000000000001)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.975)"
08-12-2022 14:26:34.793838,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.25)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.3133333333333335)","(4.2, 7.0, 6.640000000000001)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.749999999999999)"
08-12-2022 14:26:36.003620,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.25)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.3133333333333335)","(4.2, 7.0, 6.640000000000001)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.749999999999999)"
08-12-2022 14:26:37.194739,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.25)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.3133333333333335)","(4.2, 7.0, 6.325)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 6.676923076923076)"
08-12-2022 14:26:38.331967,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.166666666666664)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.3133333333333335)","(4.2, 7.0, 6.325)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 6.676923076923076)"
08-12-2022 14:26:39.517445,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.25)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.3133333333333335)","(4.2, 7.0, 6.5793103448275865)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 6.676923076923076)"
08-12-2022 14:26:40.720497,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.25)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.3133333333333335)","(4.2, 7.0, 6.5793103448275865)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.975)"
08-12-2022 14:26:41.915515,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.25)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.3133333333333335)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.975)"
08-12-2022 14:26:43.092068,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.166666666666664)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.3133333333333335)","(4.2, 7.0, 6.5793103448275865)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.749999999999999)"
08-12-2022 14:26:44.283499,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.25)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.3133333333333335)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.749999999999999)"
08-12-2022 14:26:45.534263,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.25)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.3133333333333335)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.749999999999999)"
08-12-2022 14:26:46.762290,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.25)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.3133333333333335)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 6.676923076923076)"
08-12-2022 14:26:47.934508,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.166666666666664)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.3133333333333335)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 6.676923076923076)"
08-12-2022 14:26:49.016797,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.25)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.3133333333333335)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.975)"
08-12-2022 14:26:50.200799,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.25)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.3133333333333335)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.975)"
08-12-2022 14:26:51.448632,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.25)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.3133333333333335)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.749999999999999)"
08-12-2022 14:26:52.665156,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.25)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.3133333333333335)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 6.0)"
08-12-2022 14:26:53.818375,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.25)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.3133333333333335)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 6.0)"
08-12-2022 14:26:54.969280,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.25)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.3133333333333335)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 6.676923076923076)"
08-12-2022 14:26:56.181637,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.25)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.3133333333333335)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.975)"
08-12-2022 14:26:57.360737,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.166666666666664)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.3133333333333335)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.975)"
08-12-2022 14:26:58.554288,"(8.5, 17.5, 9.5375)","(11.0, 23.0, 21.166666666666664)","(4.4, 6.6, 5.7375)","(3.4, 5.3, 4.3133333333333335)","(4.2, 7.0, 6.774074074074074)","(10.0, 24.0, 13.166666666666666)","(4.2, 8.2, 7.975)"
