,Tuta Mimosa,Quick Cash,Black Patch,Austrian Beauty,Giddey Keats,Heres Caza,Sassy Boo
14-12-2022 13:48:18.698128,"(14.0, 32.0, 26.75)","(2.2, 2.38, 2.3285714285714283)","(8.0, 13.0, 10.120000000000001)","(41.0, 340.0, 160.0)","(2.45, 3.25, 3.246608695652174)","(6.0, 14.0, 10.9)","(31.0, 220.0, 92.0)"
14-12-2022 13:48:19.921287,"(14.0, 32.0, 26.75)","(2.2, 2.38, 2.293333333333333)","(8.0, 13.0, 10.120000000000001)","(41.0, 340.0, 160.0)","(2.45, 3.25, 3.246608695652174)","(6.0, 14.0, 11.0)","(31.0, 220.0, 92.0)"
14-12-2022 13:48:21.068836,"(14.0, 32.0, 26.75)","(2.2, 2.3, 2.293333333333333)","(8.0, 13.0, 10.120000000000001)","(41.0, 340.0, 160.0)","(2.45, 3.25, 3.246608695652174)","(6.0, 14.0, 11.0)","(31.0, 220.0, 92.0)"
14-12-2022 13:48:22.199599,"(14.0, 32.0, 25.0)","(2.2, 2.38, 2.3518749999999997)","(8.0, 13.0, 10.120000000000001)","(41.0, 340.0, 160.0)","(2.45, 3.25, 3.246608695652174)","(6.0, 14.0, 11.0)","(31.0, 220.0, 92.0)"
14-12-2022 13:48:23.336761,"(14.0, 32.0, 29.666666666666668)","(2.2, 2.38, 2.3518749999999997)","(8.0, 13.0, 10.120000000000001)","(41.0, 340.0, 160.0)","(2.45, 3.25, 3.246608695652174)","(6.0, 14.0, 11.0)","(31.0, 220.0, 92.0)"
14-12-2022 13:48:24.505258,"(14.0, 32.0, 29.666666666666668)","(2.2, 2.38, 2.365185185185185)","(8.0, 13.0, 10.120000000000001)","(41.0, 340.0, 160.0)","(2.45, 3.25, 3.246608695652174)","(6.0, 14.0, 11.0)","(31.0, 220.0, 92.0)"
14-12-2022 13:48:25.627934,"(14.0, 32.0, 29.666666666666668)","(2.2, 2.38, 2.365185185185185)","(8.0, 13.0, 10.120000000000001)","(41.0, 340.0, 160.0)","(2.45, 3.25, 3.246608695652174)","(6.0, 14.0, 11.0)","(31.0, 220.0, 92.0)"
14-12-2022 13:48:26.737226,"(14.0, 32.0, 29.666666666666668)","(2.2, 2.4, 2.375)","(8.0, 13.0, 10.120000000000001)","(41.0, 340.0, 160.0)","(2.45, 3.25, 3.246608695652174)","(6.0, 14.0, 11.0)","(31.0, 220.0, 92.0)"
14-12-2022 13:48:27.761949,"(14.0, 32.0, 29.666666666666668)","(2.2, 2.4, 2.3883720930232557)","(8.0, 13.0, 10.120000000000001)","(41.0, 340.0, 160.0)","(2.45, 3.25, 3.246608695652174)","(6.0, 14.0, 11.0)","(31.0, 220.0, 92.0)"
14-12-2022 13:48:28.836767,"(14.0, 32.0, 29.666666666666668)","(2.2, 2.4, 2.3883720930232557)","(8.0, 13.0, 10.120000000000001)","(41.0, 340.0, 160.0)","(2.45, 3.25, 3.246608695652174)","(6.0, 14.0, 11.0)","(31.0, 220.0, 92.0)"
14-12-2022 13:48:29.990839,"(14.0, 32.0, 29.666666666666668)","(2.2, 2.4, 2.3883720930232557)","(8.0, 13.0, 10.120000000000001)","(41.0, 340.0, 160.0)","(2.45, 3.25, 3.246608695652174)","(6.0, 14.0, 11.0)","(31.0, 220.0, 92.0)"
14-12-2022 13:48:31.170021,"(14.0, 32.0, 29.666666666666668)","(2.2, 2.4, 2.386842105263158)","(8.0, 13.0, 10.3)","(41.0, 340.0, 205.0)","(2.45, 3.25, 3.246608695652174)","(6.0, 14.0, 11.0)","(31.0, 220.0, 100.0)"
14-12-2022 13:48:32.473036,"(14.0, 32.0, 29.666666666666668)","(2.2, 2.4, 2.388235294117647)","(8.0, 13.0, 11.86)","(41.0, 340.0, 300.7142857142857)","(2.45, 3.25, 3.246608695652174)","(6.0, 14.0, 10.9)","(31.0, 220.0, 170.5)"
14-12-2022 13:48:33.775040,"(14.0, 32.0, 28.5)","(2.2, 2.4, 2.388235294117647)","(8.0, 13.0, 11.86)","(41.0, 340.0, 300.7142857142857)","(2.45, 3.25, 3.2462857142857144)","(6.0, 14.0, 10.9)","(31.0, 220.0, 170.5)"
14-12-2022 13:48:34.986853,"(14.0, 32.0, 28.5)","(2.2, 2.4, 2.388235294117647)","(8.0, 13.0, 11.86)","(41.0, 340.0, 300.7142857142857)","(2.45, 3.25, 3.2462857142857144)","(6.0, 14.0, 10.9)","(31.0, 220.0, 170.5)"
14-12-2022 13:48:36.135224,"(14.0, 32.0, 28.5)","(2.2, 2.4, 2.388235294117647)","(8.0, 13.0, 11.86)","(41.0, 340.0, 300.7142857142857)","(2.45, 3.25, 3.2462282398452613)","(6.0, 14.0, 10.9)","(31.0, 220.0, 170.5)"
14-12-2022 13:48:37.232746,"(14.0, 32.0, 28.5)","(2.2, 2.4, 2.386206896551724)","(8.0, 13.0, 11.86)","(41.0, 340.0, 300.7142857142857)","(2.45, 3.25, 3.2462282398452613)","(6.0, 14.0, 10.9)","(31.0, 220.0, 170.5)"
14-12-2022 13:48:38.324615,"(14.0, 32.0, 28.5)","(2.2, 2.4, 2.386206896551724)","(8.0, 13.0, 11.86)","(41.0, 340.0, 300.7142857142857)","(2.45, 3.25, 3.2462282398452613)","(6.0, 14.0, 10.9)","(31.0, 220.0, 170.5)"
14-12-2022 13:48:39.329210,"(14.0, 32.0, 28.5)","(2.2, 2.4, 2.388888888888889)","(8.0, 13.0, 11.86)","(41.0, 340.0, 300.7142857142857)","(2.45, 3.25, 3.2462282398452613)","(6.0, 14.0, 10.9)","(31.0, 220.0, 170.5)"
14-12-2022 13:48:40.500778,"(14.0, 32.0, 28.5)","(2.2, 2.4, 2.388888888888889)","(8.0, 13.0, 11.86)","(41.0, 340.0, 300.7142857142857)","(2.45, 3.25, 3.2462282398452613)","(6.0, 14.0, 10.9)","(31.0, 220.0, 170.5)"
14-12-2022 13:48:41.512945,"(14.0, 32.0, 28.5)","(2.2, 2.4, 2.388888888888889)","(8.0, 13.0, 11.86)","(41.0, 340.0, 300.7142857142857)","(2.45, 3.25, 3.2462282398452613)","(6.0, 14.0, 10.9)","(31.0, 220.0, 170.5)"
14-12-2022 13:48:42.534934,"(14.0, 32.0, 28.5)","(2.2, 2.4, 2.3863636363636362)","(8.0, 13.0, 11.1)","(41.0, 340.0, 300.7142857142857)","(2.45, 3.35, 3.248775055679287)","(6.0, 14.0, 10.9)","(31.0, 220.0, 170.5)"
14-12-2022 13:48:43.763520,"(14.0, 32.0, 28.5)","(2.2, 2.4, 2.38)","(8.0, 13.0, 11.86)","(41.0, 340.0, 300.7142857142857)","(2.45, 3.25, 3.2477329974811084)","(6.0, 14.0, 10.9)","(31.0, 220.0, 170.5)"
14-12-2022 13:48:45.076365,"(14.0, 32.0, 28.5)","(2.2, 2.4, 2.375384615384615)","(8.0, 13.0, 11.86)","(41.0, 340.0, 271.25)","(2.45, 3.25, 3.3875939849624057)","(6.0, 14.0, 10.9)","(31.0, 220.0, 170.5)"
14-12-2022 13:48:46.372706,"(14.0, 32.0, 28.5)","(2.2, 2.4, 2.375384615384615)","(8.0, 13.0, 11.86)","(41.0, 340.0, 230.0)","(2.45, 3.4, 3.308333333333333)","(6.0, 14.0, 11.52)","(31.0, 220.0, 190.625)"
14-12-2022 13:48:47.487752,"(14.0, 32.0, 26.4)","(2.2, 2.4, 2.375384615384615)","(8.0, 13.0, 9.8)","(41.0, 340.0, 160.0)","(2.45, 3.4, 3.308333333333333)","(6.0, 14.0, 10.28)","(31.0, 210.0, 135.0)"
14-12-2022 13:48:48.533007,"(14.0, 32.0, 26.4)","(2.2, 2.4, 2.3808)","(8.0, 13.0, 9.8)","(41.0, 340.0, 160.0)","(2.45, 3.4, 3.308333333333333)","(6.0, 14.0, 10.28)","(31.0, 210.0, 135.0)"
14-12-2022 13:48:49.814674,"(14.0, 32.0, 26.4)","(2.2, 2.4, 2.375384615384615)","(8.0, 13.0, 9.8)","(41.0, 340.0, 160.0)","(2.45, 3.4, 3.308333333333333)","(6.0, 14.0, 11.181818181818182)","(31.0, 210.0, 135.0)"
14-12-2022 13:48:50.928473,"(14.0, 32.0, 26.4)","(2.2, 2.4, 2.375384615384615)","(8.0, 13.0, 9.8)","(41.0, 340.0, 160.0)","(2.45, 3.4, 3.308333333333333)","(6.0, 14.0, 11.181818181818182)","(31.0, 210.0, 135.0)"
14-12-2022 13:48:52.196368,"(14.0, 32.0, 26.4)","(2.2, 2.4, 2.368333333333333)","(8.0, 13.0, 10.727777777777778)","(41.0, 340.0, 160.0)","(2.45, 3.4, 3.3420529801324506)","(6.0, 14.0, 12.375)","(31.0, 210.0, 135.0)"
14-12-2022 13:48:53.543394,"(14.0, 32.0, 29.3)","(2.2, 2.38, 2.3566666666666665)","(8.0, 12.5, 10.9)","(41.0, 340.0, 160.0)","(2.45, 3.35, 3.2964539007092197)","(6.0, 13.0, 10.942857142857143)","(31.0, 210.0, 135.0)"
14-12-2022 13:48:54.663709,"(14.0, 34.0, 25.794117647058822)","(2.2, 2.38, 2.368333333333333)","(8.0, 12.0, 10.9)","(41.0, 340.0, 160.0)","(2.45, 3.3, 3.2925170068027207)","(6.0, 13.0, 10.942857142857143)","(31.0, 210.0, 135.0)"
14-12-2022 13:48:55.862166,"(14.0, 34.0, 25.794117647058822)","(2.2, 2.38, 2.368333333333333)","(8.0, 12.0, 10.9)","(41.0, 340.0, 160.0)","(2.45, 3.3, 3.2925170068027207)","(6.0, 13.0, 10.942857142857143)","(31.0, 210.0, 135.0)"
14-12-2022 13:48:56.889525,"(14.0, 34.0, 25.794117647058822)","(2.2, 2.38, 2.368333333333333)","(8.0, 12.0, 10.9)","(41.0, 340.0, 160.0)","(2.45, 3.3, 3.2925170068027207)","(6.0, 13.0, 10.942857142857143)","(31.0, 210.0, 135.0)"
14-12-2022 13:48:57.856871,"(14.0, 34.0, 25.794117647058822)","(2.2, 2.38, 2.368333333333333)","(8.0, 12.0, 10.9)","(41.0, 340.0, 160.0)","(2.45, 3.3, 3.2925170068027207)","(6.0, 13.0, 10.942857142857143)","(31.0, 210.0, 135.0)"
14-12-2022 13:48:58.902230,"(14.0, 32.0, 29.3)","(2.2, 2.38, 2.368333333333333)","(8.0, 12.0, 10.9)","(41.0, 340.0, 160.0)","(2.45, 3.3, 3.2925170068027207)","(6.0, 13.0, 10.942857142857143)","(31.0, 210.0, 135.0)"
14-12-2022 13:48:59.958518,"(14.0, 32.0, 25.794117647058822)","(2.2, 2.4, 2.3717647058823528)","(8.0, 12.0, 10.9)","(41.0, 330.0, 113.33333333333334)","(2.45, 3.3, 3.2810344827586206)","(6.0, 12.5, 12.022222222222222)","(31.0, 210.0, 85.0)"
14-12-2022 13:49:01.050629,"(14.0, 34.0, 25.794117647058822)","(2.2, 2.4, 2.37)","(8.0, 12.0, 10.9)","(41.0, 330.0, 195.0)","(2.45, 3.3, 3.2772727272727273)","(6.0, 12.5, 12.022222222222222)","(31.0, 210.0, 125.0)"
14-12-2022 13:49:02.165310,"(14.0, 34.0, 25.794117647058822)","(2.2, 2.4, 2.37)","(8.0, 12.0, 10.9)","(41.0, 320.0, 195.0)","(2.45, 3.3, 3.2772727272727273)","(6.0, 12.5, 12.022222222222222)","(31.0, 190.0, 125.0)"
14-12-2022 13:49:03.295084,"(14.0, 34.0, 26.25)","(2.2, 2.4, 2.376)","(8.0, 12.0, 10.9)","(41.0, 320.0, 290.0)","(2.45, 3.3, 3.2899082568807336)","(6.0, 13.0, 10.942857142857143)","(31.0, 190.0, 173.125)"
14-12-2022 13:49:04.533320,"(14.0, 34.0, 26.25)","(2.2, 2.4, 2.3751724137931034)","(8.0, 12.0, 10.9)","(41.0, 320.0, 290.0)","(2.45, 3.3, 3.2899082568807336)","(6.0, 13.0, 10.942857142857143)","(31.0, 190.0, 173.125)"
14-12-2022 13:49:05.773885,"(14.0, 34.0, 26.25)","(2.2, 2.4, 2.3751724137931034)","(8.0, 12.0, 10.9)","(41.0, 320.0, 290.0)","(2.45, 3.3, 3.2899082568807336)","(6.0, 13.0, 10.942857142857143)","(31.0, 190.0, 173.125)"
14-12-2022 13:49:06.968154,"(14.0, 34.0, 26.25)","(2.2, 2.4, 2.3751724137931034)","(8.0, 12.0, 10.9)","(41.0, 320.0, 275.8333333333333)","(2.45, 3.3, 3.2899082568807336)","(6.0, 13.0, 10.942857142857143)","(31.0, 190.0, 172.14285714285714)"
14-12-2022 13:49:08.298365,"(15.0, 34.0, 26.25)","(2.2, 2.4, 2.3751724137931034)","(8.0, 12.0, 10.9)","(41.0, 320.0, 202.22222222222223)","(2.35, 3.3, 3.2899082568807336)","(6.0, 13.0, 10.942857142857143)","(31.0, 190.0, 172.14285714285714)"
14-12-2022 13:49:09.430799,"(15.0, 34.0, 26.25)","(2.2, 2.4, 2.3863636363636362)","(8.0, 12.0, 10.9)","(41.0, 320.0, 202.22222222222223)","(2.35, 3.3, 3.2899082568807336)","(6.0, 13.0, 10.942857142857143)","(31.0, 190.0, 172.14285714285714)"
14-12-2022 13:49:10.760148,"(15.0, 34.0, 26.25)","(2.2, 2.4, 2.3863636363636362)","(8.0, 12.0, 10.9)","(41.0, 320.0, 242.5)","(2.35, 3.3, 3.2899082568807336)","(6.0, 13.0, 10.942857142857143)","(31.0, 190.0, 172.14285714285714)"
14-12-2022 13:49:11.917146,"(15.0, 34.0, 26.941176470588236)","(2.2, 2.4, 2.3764285714285713)","(8.0, 12.0, 10.9)","(41.0, 280.0, 242.5)","(2.35, 3.3, 3.2899082568807336)","(6.0, 13.0, 10.942857142857143)","(31.0, 190.0, 172.14285714285714)"
14-12-2022 13:49:12.907457,"(15.0, 34.0, 26.941176470588236)","(2.2, 2.4, 2.3764285714285713)","(8.0, 12.0, 10.9)","(41.0, 280.0, 242.5)","(2.35, 3.3, 3.2899082568807336)","(6.0, 13.0, 10.942857142857143)","(31.0, 190.0, 155.0)"
14-12-2022 13:49:14.014247,"(15.0, 34.0, 26.941176470588236)","(2.2, 2.4, 2.3787499999999997)","(8.0, 12.0, 10.9)","(41.0, 280.0, 225.83333333333331)","(2.35, 3.3, 3.2899082568807336)","(6.0, 13.0, 10.942857142857143)","(31.0, 170.0, 155.0)"
14-12-2022 13:49:15.221820,"(15.0, 34.0, 26.941176470588236)","(2.2, 2.42, 2.3787499999999997)","(8.0, 12.0, 10.9)","(41.0, 260.0, 225.83333333333331)","(2.35, 3.3, 3.2899082568807336)","(6.0, 13.0, 10.942857142857143)","(31.0, 170.0, 155.0)"
14-12-2022 13:49:16.395235,"(15.0, 34.0, 26.941176470588236)","(2.2, 2.42, 2.375)","(8.0, 12.0, 10.9)","(41.0, 260.0, 126.66666666666667)","(2.35, 3.3, 3.2899082568807336)","(6.0, 13.0, 10.36)","(31.0, 170.0, 103.33333333333334)"
14-12-2022 13:49:17.779111,"(15.0, 34.0, 23.96153846153846)","(2.2, 2.42, 2.3825)","(8.0, 12.0, 10.9)","(41.0, 260.0, 100.0)","(2.35, 3.3, 3.2899082568807336)","(6.0, 13.0, 10.946666666666665)","(31.0, 170.0, 112.85714285714286)"
14-12-2022 13:49:19.321804,"(15.0, 34.0, 23.96153846153846)","(2.2, 2.42, 2.3771428571428572)","(8.0, 12.0, 10.9)","(41.0, 260.0, 100.0)","(2.35, 3.3, 3.286725663716814)","(6.0, 13.0, 10.8)","(31.0, 170.0, 112.85714285714286)"
14-12-2022 13:49:20.463511,"(15.0, 34.0, 23.96153846153846)","(2.2, 2.42, 2.3771428571428572)","(8.0, 12.0, 10.9)","(41.0, 260.0, 80.0)","(2.35, 3.3, 3.286725663716814)","(6.0, 13.0, 10.8)","(31.0, 170.0, 112.85714285714286)"
14-12-2022 13:49:21.825390,"(15.0, 34.0, 23.96153846153846)","(2.2, 2.42, 2.3771428571428572)","(8.0, 12.0, 10.9)","(41.0, 240.0, 145.0)","(2.35, 3.3, 3.286725663716814)","(6.0, 13.0, 10.946666666666665)","(31.0, 170.0, 112.85714285714286)"
14-12-2022 13:49:23.005180,"(15.0, 34.0, 23.96153846153846)","(2.2, 2.42, 2.3825)","(8.0, 12.0, 10.9)","(41.0, 230.0, 145.0)","(2.35, 3.3, 3.286725663716814)","(6.0, 13.0, 10.8)","(31.0, 170.0, 112.85714285714286)"
14-12-2022 13:49:24.150671,"(15.0, 34.0, 23.96153846153846)","(2.2, 2.42, 2.375)","(8.0, 12.0, 10.9)","(41.0, 230.0, 145.0)","(2.35, 3.3, 3.286725663716814)","(6.0, 13.0, 12.066666666666666)","(31.0, 170.0, 112.85714285714286)"
14-12-2022 13:49:25.493091,"(15.0, 34.0, 25.0)","(2.2, 2.42, 2.3787499999999997)","(8.0, 12.0, 11.266666666666667)","(41.0, 230.0, 145.0)","(2.35, 3.3, 2.998181818181818)","(6.0, 12.5, 10.946666666666665)","(31.0, 170.0, 127.77777777777777)"
14-12-2022 13:49:26.867917,"(14.0, 34.0, 27.0)","(2.2, 2.42, 2.3787499999999997)","(7.5, 12.0, 11.266666666666667)","(41.0, 230.0, 145.0)","(2.45, 3.1, 3.0863636363636364)","(6.0, 13.0, 11.25)","(31.0, 170.0, 140.0)"
14-12-2022 13:49:28.152520,"(14.0, 34.0, 25.642857142857142)","(2.2, 2.42, 2.3925)","(7.5, 12.0, 11.266666666666667)","(41.0, 230.0, 145.0)","(2.45, 3.1, 3.04530487804878)","(6.0, 13.0, 11.25)","(31.0, 150.0, 140.0)"
14-12-2022 13:49:29.402850,"(15.0, 34.0, 25.642857142857142)","(2.25, 2.42, 2.3925)","(8.0, 12.0, 11.266666666666667)","(41.0, 230.0, 145.0)","(2.35, 3.05, 3.04530487804878)","(6.0, 13.0, 11.25)","(31.0, 150.0, 140.0)"
14-12-2022 13:49:30.598888,"(15.0, 34.0, 25.642857142857142)","(2.25, 2.42, 2.393913043478261)","(8.0, 12.0, 11.266666666666667)","(41.0, 230.0, 76.0)","(2.35, 3.05, 3.017741935483871)","(6.0, 13.0, 11.25)","(31.0, 150.0, 140.0)"
14-12-2022 13:49:31.721582,"(15.0, 34.0, 25.642857142857142)","(2.25, 2.42, 2.393913043478261)","(8.0, 12.0, 11.266666666666667)","(41.0, 220.0, 184.16666666666666)","(2.35, 3.05, 3.018965517241379)","(6.0, 13.0, 11.4)","(31.0, 150.0, 140.0)"
14-12-2022 13:49:32.849794,"(15.0, 34.0, 26.0)","(2.25, 2.4, 2.3930434782608696)","(8.0, 12.0, 11.266666666666667)","(41.0, 210.0, 184.16666666666666)","(2.35, 3.05, 3.018965517241379)","(6.0, 13.0, 11.4)","(31.0, 150.0, 140.0)"
14-12-2022 13:49:33.951736,"(15.0, 34.0, 26.0)","(2.25, 2.42, 2.405333333333333)","(8.0, 12.0, 11.266666666666667)","(41.0, 210.0, 184.16666666666666)","(2.35, 2.98, 2.9765116279069765)","(6.0, 13.0, 11.4)","(31.0, 150.0, 140.0)"
14-12-2022 13:49:35.197210,"(15.0, 34.0, 26.0)","(2.25, 2.42, 2.4155555555555557)","(8.0, 12.0, 11.266666666666667)","(41.0, 210.0, 113.92857142857143)","(2.35, 2.98, 2.974818652849741)","(6.0, 13.0, 11.76923076923077)","(31.0, 150.0, 112.0)"
14-12-2022 13:49:36.389632,"(15.0, 34.0, 26.0)","(2.25, 2.42, 2.4155555555555557)","(8.0, 12.0, 11.511111111111111)","(41.0, 220.0, 125.45454545454545)","(2.35, 2.98, 2.974818652849741)","(6.0, 13.0, 11.892307692307693)","(31.0, 160.0, 112.0)"
14-12-2022 13:49:37.455035,"(15.0, 34.0, 26.0)","(2.25, 2.42, 2.4155555555555557)","(8.0, 12.0, 11.555555555555555)","(41.0, 210.0, 125.45454545454545)","(2.35, 2.98, 2.974818652849741)","(6.0, 13.0, 11.892307692307693)","(31.0, 160.0, 112.0)"
14-12-2022 13:49:38.599330,"(15.0, 34.0, 26.0)","(2.25, 2.42, 2.413846153846154)","(8.0, 12.0, 11.555555555555555)","(41.0, 210.0, 125.45454545454545)","(2.35, 2.98, 2.974818652849741)","(6.0, 13.0, 11.892307692307693)","(31.0, 160.0, 112.0)"
14-12-2022 13:49:39.856061,"(15.0, 34.0, 28.0)","(2.25, 2.42, 2.414285714285714)","(8.0, 12.0, 11.333333333333334)","(41.0, 210.0, 125.45454545454545)","(2.35, 2.98, 2.974818652849741)","(6.0, 13.0, 11.892307692307693)","(31.0, 160.0, 112.0)"
14-12-2022 13:49:41.073547,"(15.0, 34.0, 28.0)","(2.25, 2.42, 2.414285714285714)","(8.0, 12.0, 11.333333333333334)","(41.0, 210.0, 125.45454545454545)","(2.35, 2.98, 2.974818652849741)","(6.0, 13.0, 11.892307692307693)","(31.0, 160.0, 115.0)"
14-12-2022 13:49:42.154875,"(15.0, 34.0, 25.272727272727273)","(2.25, 2.42, 2.414285714285714)","(8.0, 12.0, 11.333333333333334)","(41.0, 210.0, 125.45454545454545)","(2.35, 2.98, 2.974818652849741)","(6.0, 13.0, 11.892307692307693)","(31.0, 160.0, 115.0)"
14-12-2022 13:49:43.228230,"(15.0, 34.0, 25.272727272727273)","(2.25, 2.42, 2.413846153846154)","(8.0, 12.0, 11.333333333333334)","(41.0, 210.0, 106.78571428571429)","(2.35, 2.98, 2.974818652849741)","(6.0, 13.0, 11.892307692307693)","(31.0, 160.0, 115.0)"
14-12-2022 13:49:44.618559,"(15.0, 34.0, 25.272727272727273)","(2.25, 2.42, 2.413846153846154)","(8.0, 12.0, 11.333333333333334)","(41.0, 200.0, 106.78571428571429)","(2.35, 2.98, 2.974818652849741)","(6.0, 13.0, 11.892307692307693)","(31.0, 160.0, 115.0)"
14-12-2022 13:49:45.922301,"(15.0, 34.0, 25.272727272727273)","(2.25, 2.42, 2.413846153846154)","(8.0, 12.0, 11.333333333333334)","(41.0, 200.0, 106.78571428571429)","(2.35, 2.98, 2.974818652849741)","(6.0, 13.0, 11.892307692307693)","(31.0, 160.0, 112.66666666666667)"
14-12-2022 13:49:47.089444,"(15.0, 34.0, 25.272727272727273)","(2.25, 2.42, 2.414285714285714)","(8.0, 12.0, 11.333333333333334)","(41.0, 200.0, 72.72727272727272)","(2.35, 2.98, 2.974818652849741)","(6.0, 13.0, 11.892307692307693)","(31.0, 150.0, 105.0)"
14-12-2022 13:49:48.194828,"(15.0, 34.0, 24.1)","(2.25, 2.42, 2.414285714285714)","(8.0, 12.0, 11.333333333333334)","(41.0, 200.0, 72.72727272727272)","(2.35, 2.98, 2.974818652849741)","(6.0, 13.0, 11.892307692307693)","(31.0, 150.0, 105.0)"
14-12-2022 13:49:49.291238,"(15.0, 34.0, 24.1)","(2.25, 2.42, 2.414285714285714)","(8.0, 12.0, 11.333333333333334)","(41.0, 200.0, 72.72727272727272)","(2.35, 2.98, 2.974818652849741)","(6.0, 13.0, 12.015384615384615)","(31.0, 150.0, 105.0)"
14-12-2022 13:49:50.625354,"(15.0, 34.0, 24.1)","(2.25, 2.42, 2.413846153846154)","(8.0, 12.0, 11.333333333333334)","(41.0, 200.0, 72.72727272727272)","(2.35, 2.98, 2.974818652849741)","(6.0, 13.0, 12.015384615384615)","(31.0, 150.0, 105.0)"
14-12-2022 13:49:51.814153,"(15.0, 34.0, 24.1)","(2.25, 2.42, 2.414285714285714)","(8.0, 12.0, 11.333333333333334)","(41.0, 200.0, 72.72727272727272)","(2.35, 2.98, 2.974818652849741)","(6.0, 13.0, 12.015384615384615)","(31.0, 150.0, 105.0)"
14-12-2022 13:49:52.892922,"(15.0, 34.0, 24.1)","(2.25, 2.42, 2.414285714285714)","(8.0, 12.0, 11.333333333333334)","(41.0, 200.0, 72.72727272727272)","(2.35, 2.98, 2.974818652849741)","(6.0, 13.0, 12.015384615384615)","(31.0, 150.0, 105.0)"
14-12-2022 13:49:53.904561,"(15.0, 34.0, 24.1)","(2.25, 2.42, 2.414285714285714)","(8.0, 12.0, 11.333333333333334)","(41.0, 200.0, 72.72727272727272)","(2.35, 2.98, 2.974818652849741)","(6.0, 13.0, 12.015384615384615)","(31.0, 150.0, 105.0)"
14-12-2022 13:49:54.990742,"(15.0, 34.0, 24.1)","(2.25, 2.42, 2.414285714285714)","(8.0, 12.0, 11.333333333333334)","(41.0, 200.0, 71.81818181818181)","(2.35, 2.98, 2.974818652849741)","(6.0, 13.0, 12.015384615384615)","(31.0, 150.0, 105.0)"
14-12-2022 13:49:56.084755,"(15.0, 34.0, 24.1)","(2.25, 2.42, 2.413846153846154)","(8.0, 12.0, 11.333333333333334)","(41.0, 190.0, 71.81818181818181)","(2.35, 2.98, 2.974818652849741)","(6.0, 13.0, 12.015384615384615)","(31.0, 150.0, 105.0)"
14-12-2022 13:49:57.211974,"(15.0, 34.0, 24.1)","(2.25, 2.42, 2.414285714285714)","(8.0, 12.0, 11.333333333333334)","(41.0, 190.0, 71.81818181818181)","(2.35, 2.98, 2.9831818181818184)","(6.0, 13.0, 12.23076923076923)","(31.0, 150.0, 105.0)"
14-12-2022 13:49:58.143758,"(15.0, 34.0, 24.1)","(2.25, 2.36, 2.3485714285714283)","(8.0, 12.0, 11.454545454545455)","(41.0, 190.0, 93.84615384615384)","(2.35, 3.0, 2.9831818181818184)","(6.0, 13.0, 12.23076923076923)","(31.0, 150.0, 105.0)"
14-12-2022 13:49:59.292977,"(15.0, 34.0, 24.1)","(2.25, 2.36, 2.3485714285714283)","(8.0, 12.0, 11.454545454545455)","(41.0, 190.0, 93.84615384615384)","(2.35, 3.0, 2.9824778761061945)","(6.0, 13.0, 12.23076923076923)","(31.0, 150.0, 105.0)"
14-12-2022 13:50:00.313756,"(15.0, 34.0, 24.1)","(2.25, 2.4, 2.3410526315789473)","(8.0, 12.0, 11.454545454545455)","(41.0, 190.0, 93.84615384615384)","(2.35, 3.0, 2.9831818181818184)","(6.0, 13.0, 12.23076923076923)","(31.0, 150.0, 105.0)"
14-12-2022 13:50:01.642388,"(15.0, 34.0, 24.1)","(2.25, 2.4, 2.36)","(8.0, 12.0, 11.454545454545455)","(41.0, 190.0, 93.84615384615384)","(2.35, 3.0, 2.9824778761061945)","(6.0, 13.0, 12.23076923076923)","(31.0, 150.0, 105.0)"
14-12-2022 13:50:02.634718,"(15.0, 30.0, 26.0)","(2.25, 2.4, 2.352)","(8.0, 12.0, 11.15625)","(41.0, 190.0, 109.64285714285714)","(2.35, 3.0, 2.984086021505376)","(6.0, 13.0, 11.75)","(31.0, 150.0, 102.72727272727272)"
14-12-2022 13:50:03.882421,"(15.0, 30.0, 28.333333333333332)","(2.25, 2.4, 2.3885714285714283)","(8.0, 12.0, 11.454545454545455)","(41.0, 190.0, 104.5)","(2.35, 2.9, 2.8906849315068492)","(6.0, 11.5, 10.928571428571429)","(31.0, 150.0, 102.72727272727272)"
14-12-2022 13:50:05.006403,"(15.0, 30.0, 27.142857142857142)","(2.25, 2.4, 2.3927272727272726)","(8.0, 12.0, 11.454545454545455)","(41.0, 190.0, 104.5)","(2.35, 2.9, 2.890461538461538)","(6.0, 11.5, 10.928571428571429)","(31.0, 150.0, 130.5)"
14-12-2022 13:50:06.359076,"(15.0, 30.0, 28.333333333333332)","(2.25, 2.4, 2.3825)","(8.0, 12.0, 11.15625)","(41.0, 190.0, 114.0)","(2.35, 2.92, 2.8909090909090907)","(6.0, 11.5, 10.928571428571429)","(31.0, 150.0, 130.5)"
14-12-2022 13:50:07.695798,"(15.0, 30.0, 27.142857142857142)","(2.25, 2.4, 2.3985714285714286)","(8.0, 12.0, 11.454545454545455)","(41.0, 190.0, 104.44444444444444)","(2.35, 2.92, 2.8909090909090907)","(6.0, 11.5, 10.928571428571429)","(31.0, 150.0, 130.5)"
