,Bradman Best,Cherokee Outlaw,Zulu Boy,Sketchy Zara,Murphey,Fab Two Times
09-01-2023 17:30:37.775955,"(3.2, 6.6, 5.041666666666667)","(1.6, 1.79, 1.7403448275862068)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.238461538461538)","(6.5, 12.5, 9.880952380952381)"
09-01-2023 17:30:38.685650,"(3.2, 6.6, 5.041666666666667)","(1.6, 1.79, 1.7403448275862068)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.238461538461538)","(6.5, 12.5, 9.880952380952381)"
09-01-2023 17:30:39.774843,"(3.2, 6.6, 5.041666666666667)","(1.6, 1.79, 1.7403448275862068)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.238461538461538)","(6.5, 12.5, 9.880952380952381)"
09-01-2023 17:30:40.929435,"(3.2, 6.6, 5.041666666666667)","(1.6, 1.79, 1.7403448275862068)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.238461538461538)","(6.5, 12.5, 9.880952380952381)"
09-01-2023 17:30:41.922003,"(3.2, 6.6, 5.041666666666667)","(1.6, 1.79, 1.7403448275862068)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.85)","(6.5, 12.5, 8.857142857142858)"
09-01-2023 17:30:43.023564,"(3.2, 6.6, 4.9944444444444445)","(1.6, 1.79, 1.7403448275862068)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.85)","(6.5, 12.5, 8.857142857142858)"
09-01-2023 17:30:44.204145,"(3.2, 6.4, 5.4)","(1.6, 1.79, 1.7403448275862068)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.85)","(6.5, 12.5, 9.254545454545454)"
09-01-2023 17:30:45.373625,"(3.2, 6.4, 5.066666666666667)","(1.6, 1.79, 1.7403448275862068)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.85)","(6.5, 12.5, 9.254545454545454)"
09-01-2023 17:30:46.670409,"(3.2, 6.4, 5.4)","(1.6, 1.79, 1.7403448275862068)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.85)","(6.5, 12.5, 9.254545454545454)"
09-01-2023 17:30:47.630501,"(3.2, 6.4, 5.4)","(1.6, 1.79, 1.7403448275862068)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.85)","(6.5, 12.5, 9.254545454545454)"
09-01-2023 17:30:48.547526,"(3.2, 6.4, 5.4)","(1.6, 1.79, 1.7776470588235294)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.85)","(6.5, 12.5, 9.254545454545454)"
09-01-2023 17:30:49.547706,"(3.2, 6.4, 5.4)","(1.6, 1.79, 1.7776470588235294)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.85)","(6.5, 12.5, 9.254545454545454)"
09-01-2023 17:30:50.693518,"(3.2, 6.4, 5.4)","(1.6, 1.79, 1.7776470588235294)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.85)","(6.5, 12.5, 9.254545454545454)"
09-01-2023 17:30:51.743519,"(3.2, 6.4, 5.114285714285715)","(1.6, 1.79, 1.7776470588235294)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.85)","(6.5, 12.5, 9.254545454545454)"
09-01-2023 17:30:52.958959,"(3.2, 6.4, 5.4)","(1.6, 1.79, 1.7776470588235294)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.85)","(6.5, 12.5, 9.95)"
09-01-2023 17:30:54.143067,"(3.2, 6.4, 5.4)","(1.6, 1.79, 1.7776470588235294)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.85)","(6.5, 12.5, 9.95)"
09-01-2023 17:30:55.274965,"(3.2, 6.4, 5.4)","(1.6, 1.79, 1.7776470588235294)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.85)","(6.5, 12.5, 9.95)"
09-01-2023 17:30:56.271486,"(3.2, 6.6, 5.054545454545455)","(1.6, 1.79, 1.740909090909091)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.85)","(6.5, 12.5, 10.866666666666667)"
09-01-2023 17:30:57.321883,"(3.2, 6.4, 4.857142857142857)","(1.6, 1.84, 1.794)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.85)","(6.5, 12.5, 10.866666666666667)"
09-01-2023 17:30:58.336246,"(3.2, 6.4, 4.857142857142857)","(1.6, 1.83, 1.7156)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.85)","(6.5, 12.5, 10.866666666666667)"
09-01-2023 17:30:59.275933,"(3.2, 6.4, 4.857142857142857)","(1.6, 1.82, 1.6672727272727275)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.85)","(6.5, 12.5, 10.866666666666667)"
09-01-2023 17:31:00.274359,"(3.2, 6.4, 4.857142857142857)","(1.6, 1.82, 1.655)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.85)","(6.5, 12.5, 10.866666666666667)"
09-01-2023 17:31:01.294003,"(3.2, 6.4, 5.418181818181818)","(1.6, 1.8, 1.7525)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.85)","(6.5, 12.5, 10.866666666666667)"
09-01-2023 17:31:02.230244,"(3.2, 6.4, 5.418181818181818)","(1.6, 1.8, 1.7525)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.85)","(6.5, 12.5, 10.866666666666667)"
09-01-2023 17:31:03.229349,"(3.2, 6.4, 5.418181818181818)","(1.6, 1.8, 1.7525)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.85)","(6.5, 12.5, 10.866666666666667)"
09-01-2023 17:31:04.311636,"(3.2, 6.2, 5.640000000000001)","(1.6, 1.8, 1.7525)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.85)","(6.5, 12.5, 10.866666666666667)"
09-01-2023 17:31:05.329085,"(3.2, 6.2, 5.800000000000001)","(1.6, 1.8, 1.7525)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.85)","(6.5, 12.5, 10.866666666666667)"
09-01-2023 17:31:06.313949,"(3.2, 6.2, 5.266666666666667)","(1.6, 1.8, 1.7525)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.85)","(6.5, 12.5, 10.866666666666667)"
09-01-2023 17:31:07.342902,"(3.2, 6.2, 4.8)","(1.6, 1.8, 1.7525)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 10.1)","(6.5, 12.5, 10.866666666666667)"
09-01-2023 17:31:08.332424,"(3.2, 6.2, 4.92)","(1.6, 1.8, 1.7841666666666667)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 12.0, 11.133333333333333)","(6.5, 12.5, 9.8)"
09-01-2023 17:31:09.395655,"(3.2, 6.2, 5.771428571428571)","(1.6, 1.8, 1.7841666666666667)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 11.5, 11.133333333333333)","(6.5, 12.0, 10.24)"
09-01-2023 17:31:10.326935,"(3.2, 6.2, 5.266666666666667)","(1.6, 1.8, 1.7841666666666667)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 11.5, 11.133333333333333)","(6.5, 12.0, 10.24)"
09-01-2023 17:31:11.271345,"(3.2, 6.2, 5.111111111111111)","(1.6, 1.8, 1.7841666666666667)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 11.5, 11.133333333333333)","(6.5, 12.0, 10.24)"
09-01-2023 17:31:12.279779,"(3.2, 6.2, 5.111111111111111)","(1.6, 1.8, 1.7841666666666667)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 11.5, 11.133333333333333)","(6.5, 12.0, 10.24)"
09-01-2023 17:31:13.512494,"(3.2, 6.2, 5.111111111111111)","(1.6, 1.8, 1.7841666666666667)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 11.5, 11.133333333333333)","(6.5, 12.0, 10.24)"
09-01-2023 17:31:14.610685,"(3.2, 6.2, 5.111111111111111)","(1.6, 1.8, 1.7841666666666667)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 11.5, 11.133333333333333)","(6.5, 12.0, 10.24)"
09-01-2023 17:31:15.634201,"(3.2, 6.2, 5.111111111111111)","(1.6, 1.8, 1.7841666666666667)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 11.5, 11.76923076923077)","(6.5, 12.0, 10.24)"
09-01-2023 17:31:17.331411,"(3.2, 6.2, 4.8)","(1.6, 1.8, 1.7525)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 14.0, 12.911111111111111)","(6.5, 12.0, 10.24)"
09-01-2023 17:31:18.771664,"(3.2, 6.2, 4.8)","(1.6, 1.8, 1.7525)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 12.911111111111111)","(6.5, 12.0, 10.24)"
09-01-2023 17:31:20.030838,"(3.2, 6.2, 5.133333333333333)","(1.6, 1.8, 1.7525)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 12.911111111111111)","(6.5, 12.0, 10.24)"
09-01-2023 17:31:21.324612,"(3.2, 6.2, 5.8)","(1.6, 1.8, 1.7525)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 12.911111111111111)","(6.5, 12.0, 10.24)"
09-01-2023 17:31:22.618792,"(3.2, 6.2, 5.640000000000001)","(1.6, 1.8, 1.7525)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 12.911111111111111)","(6.5, 12.0, 10.24)"
09-01-2023 17:31:23.762617,"(3.2, 6.2, 5.466666666666667)","(1.6, 1.8, 1.7525)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 12.911111111111111)","(6.5, 12.0, 10.24)"
09-01-2023 17:31:25.028638,"(3.2, 6.2, 5.466666666666667)","(1.6, 1.8, 1.7525)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 12.911111111111111)","(6.5, 12.0, 10.24)"
09-01-2023 17:31:26.233008,"(3.2, 6.2, 5.466666666666667)","(1.6, 1.8, 1.7525)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 12.911111111111111)","(6.5, 12.0, 10.24)"
09-01-2023 17:31:27.354121,"(3.2, 6.2, 5.466666666666667)","(1.6, 1.8, 1.7525)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 12.911111111111111)","(6.5, 12.0, 10.24)"
09-01-2023 17:31:28.427244,"(3.2, 6.2, 5.914285714285715)","(1.6, 1.8, 1.7525)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 12.911111111111111)","(6.5, 12.0, 10.24)"
09-01-2023 17:31:29.496473,"(3.2, 6.2, 5.914285714285715)","(1.6, 1.8, 1.7525)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 12.911111111111111)","(6.5, 12.0, 10.24)"
09-01-2023 17:31:30.525209,"(3.2, 6.2, 5.800000000000001)","(1.6, 1.8, 1.7525)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 12.0, 11.239999999999998)","(6.5, 12.0, 10.24)"
09-01-2023 17:31:31.631487,"(3.2, 6.2, 5.800000000000001)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 12.0, 11.631578947368421)","(6.5, 12.0, 10.719999999999999)"
09-01-2023 17:31:32.805297,"(3.2, 6.2, 6.0200000000000005)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 15.0, 11.6375)","(6.5, 11.5, 10.719999999999999)"
09-01-2023 17:31:34.046432,"(3.2, 6.2, 6.0200000000000005)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 14.0, 13.01)","(6.5, 11.5, 10.719999999999999)"
09-01-2023 17:31:35.236479,"(3.2, 6.2, 6.0200000000000005)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 13.01)","(6.5, 11.5, 10.719999999999999)"
09-01-2023 17:31:36.388648,"(3.2, 6.2, 6.036363636363636)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 13.01)","(6.5, 11.5, 10.719999999999999)"
09-01-2023 17:31:37.499199,"(3.2, 6.2, 5.9714285714285715)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 13.01)","(6.5, 11.5, 10.719999999999999)"
09-01-2023 17:31:38.484234,"(3.2, 6.2, 5.9714285714285715)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 13.01)","(6.5, 11.5, 10.719999999999999)"
09-01-2023 17:31:39.564024,"(3.2, 6.2, 5.9714285714285715)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 13.01)","(6.5, 11.5, 10.719999999999999)"
09-01-2023 17:31:40.721499,"(3.2, 6.2, 5.9714285714285715)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 13.01)","(6.5, 11.5, 10.719999999999999)"
09-01-2023 17:31:41.872144,"(3.2, 6.2, 5.9714285714285715)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 13.01)","(6.5, 11.5, 10.719999999999999)"
09-01-2023 17:31:43.011030,"(3.2, 6.2, 5.9714285714285715)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 13.01)","(6.5, 11.5, 10.719999999999999)"
09-01-2023 17:31:44.119266,"(3.2, 6.2, 5.9714285714285715)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 13.01)","(6.5, 11.5, 10.719999999999999)"
09-01-2023 17:31:45.359922,"(3.2, 6.2, 5.9714285714285715)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 13.01)","(6.5, 11.5, 10.719999999999999)"
09-01-2023 17:31:46.615144,"(3.2, 6.2, 5.9714285714285715)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 13.01)","(6.5, 11.5, 10.719999999999999)"
09-01-2023 17:31:47.832097,"(3.2, 6.2, 5.9714285714285715)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 131.6)","(61.0, 480.0, 396.0)","(7.5, 13.5, 13.01)","(6.5, 11.5, 10.719999999999999)"
09-01-2023 17:31:49.240216,"(3.2, 6.2, 5.9714285714285715)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 127.52380952380952)","(61.0, 450.0, 406.6666666666667)","(7.5, 13.5, 13.01)","(6.5, 11.5, 10.719999999999999)"
09-01-2023 17:31:50.524255,"(3.2, 6.2, 5.9714285714285715)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 127.52380952380952)","(61.0, 450.0, 411.0)","(7.5, 13.5, 13.01)","(6.5, 11.5, 10.719999999999999)"
09-01-2023 17:31:51.889809,"(3.2, 6.2, 5.9714285714285715)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 127.52380952380952)","(61.0, 450.0, 411.0)","(7.5, 13.5, 13.01)","(6.5, 11.5, 10.719999999999999)"
09-01-2023 17:31:52.964631,"(3.2, 6.2, 5.9714285714285715)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 127.52380952380952)","(61.0, 450.0, 411.0)","(7.5, 13.5, 13.01)","(6.5, 11.5, 10.719999999999999)"
09-01-2023 17:31:54.088022,"(3.2, 6.2, 5.9714285714285715)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 127.52380952380952)","(61.0, 450.0, 411.0)","(7.5, 13.5, 13.01)","(6.5, 11.5, 10.719999999999999)"
09-01-2023 17:31:55.245014,"(3.2, 6.2, 5.9714285714285715)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 127.52380952380952)","(61.0, 450.0, 411.0)","(7.5, 13.5, 13.01)","(6.5, 11.5, 10.719999999999999)"
09-01-2023 17:31:56.432831,"(3.2, 6.2, 5.9714285714285715)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 127.52380952380952)","(61.0, 450.0, 411.0)","(7.5, 13.5, 10.222222222222223)","(6.5, 11.5, 10.719999999999999)"
09-01-2023 17:31:57.607066,"(3.2, 6.2, 6.04)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 127.52380952380952)","(61.0, 450.0, 411.0)","(7.5, 12.0, 10.222222222222223)","(6.5, 11.5, 10.719999999999999)"
09-01-2023 17:31:58.732189,"(3.2, 6.2, 5.733333333333333)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 127.52380952380952)","(61.0, 450.0, 411.0)","(7.5, 12.0, 10.222222222222223)","(6.5, 11.5, 9.875)"
09-01-2023 17:31:59.807180,"(3.2, 6.2, 5.733333333333333)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 127.52380952380952)","(61.0, 450.0, 411.0)","(7.5, 12.0, 10.222222222222223)","(6.5, 11.5, 9.875)"
09-01-2023 17:32:00.921632,"(3.2, 6.2, 5.733333333333333)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 127.52380952380952)","(61.0, 450.0, 411.0)","(7.5, 12.0, 10.222222222222223)","(6.5, 11.5, 9.875)"
09-01-2023 17:32:02.138527,"(3.2, 6.2, 5.733333333333333)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 127.52380952380952)","(61.0, 450.0, 411.0)","(7.5, 12.0, 10.222222222222223)","(6.5, 11.5, 9.875)"
09-01-2023 17:32:03.339917,"(3.2, 6.2, 5.733333333333333)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 146.70588235294116)","(61.0, 450.0, 387.2727272727273)","(7.5, 12.0, 10.222222222222223)","(6.5, 11.5, 9.875)"
09-01-2023 17:32:04.590960,"(3.2, 6.2, 5.733333333333333)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 160.13333333333333)","(61.0, 460.0, 411.0)","(7.5, 12.0, 10.222222222222223)","(6.5, 11.5, 9.875)"
09-01-2023 17:32:05.875713,"(3.2, 6.2, 5.733333333333333)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.5, 12.0, 10.222222222222223)","(6.5, 11.5, 9.875)"
09-01-2023 17:32:07.156710,"(3.2, 6.2, 5.733333333333333)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.5, 12.0, 10.222222222222223)","(6.5, 11.5, 9.875)"
09-01-2023 17:32:08.390296,"(3.2, 6.2, 5.733333333333333)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.5, 12.0, 10.222222222222223)","(6.5, 11.5, 9.875)"
09-01-2023 17:32:09.561676,"(3.2, 6.2, 5.733333333333333)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.5, 12.0, 10.222222222222223)","(6.5, 11.5, 9.875)"
09-01-2023 17:32:10.675613,"(3.2, 6.2, 5.733333333333333)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 160.13333333333333)","(61.0, 450.0, 379.09090909090907)","(7.5, 12.0, 10.222222222222223)","(6.5, 11.5, 9.875)"
09-01-2023 17:32:11.692920,"(3.2, 6.2, 5.733333333333333)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 160.13333333333333)","(61.0, 460.0, 411.0)","(7.5, 12.0, 10.222222222222223)","(6.5, 11.5, 9.875)"
09-01-2023 17:32:12.706697,"(3.2, 6.2, 5.733333333333333)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.5, 12.0, 10.222222222222223)","(6.5, 11.5, 9.875)"
09-01-2023 17:32:13.803488,"(3.2, 6.2, 5.733333333333333)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.5, 12.0, 10.222222222222223)","(6.5, 11.5, 10.575)"
09-01-2023 17:32:14.891676,"(3.2, 6.2, 5.733333333333333)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.5, 12.0, 10.222222222222223)","(6.5, 11.0, 10.575)"
09-01-2023 17:32:15.989526,"(3.2, 6.2, 5.733333333333333)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.5, 12.0, 10.222222222222223)","(6.5, 11.0, 9.763636363636364)"
09-01-2023 17:32:17.146591,"(3.2, 6.2, 5.733333333333333)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.5, 12.0, 10.222222222222223)","(6.5, 11.0, 9.763636363636364)"
09-01-2023 17:32:18.287984,"(3.2, 6.2, 5.733333333333333)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.5, 12.0, 10.222222222222223)","(6.5, 11.0, 9.763636363636364)"
09-01-2023 17:32:19.358065,"(3.2, 6.2, 5.733333333333333)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.5, 12.0, 10.222222222222223)","(6.5, 11.0, 9.763636363636364)"
09-01-2023 17:32:20.501295,"(3.2, 6.2, 5.733333333333333)","(1.6, 1.8, 1.781111111111111)","(51.0, 260.0, 168.28571428571428)","(61.0, 450.0, 411.0)","(7.5, 12.0, 10.222222222222223)","(6.5, 11.0, 9.763636363636364)"
09-01-2023 17:32:21.586327,"(3.2, 6.2, 5.733333333333333)","(1.55, 1.8, 1.6687878787878787)","(41.0, 260.0, 160.13333333333333)","(61.0, 450.0, 406.6666666666667)","(7.0, 12.0, 10.222222222222223)","(6.5, 11.0, 8.0)"
09-01-2023 17:32:22.743644,"(3.2, 6.2, 5.733333333333333)","(1.55, 1.79, 1.6581818181818182)","(41.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.0, 12.0, 10.222222222222223)","(6.5, 10.0, 9.511111111111113)"
09-01-2023 17:32:24.047373,"(3.2, 6.2, 5.733333333333333)","(1.55, 1.79, 1.702222222222222)","(41.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.0, 12.0, 10.222222222222223)","(6.5, 9.8, 9.511111111111113)"
09-01-2023 17:32:25.544338,"(3.2, 6.2, 5.733333333333333)","(1.55, 1.78, 1.702222222222222)","(41.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.0, 12.0, 10.222222222222223)","(6.5, 9.8, 9.511111111111113)"
09-01-2023 17:32:26.731693,"(3.2, 6.2, 5.733333333333333)","(1.55, 1.78, 1.752)","(41.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.0, 12.0, 9.781818181818183)","(6.5, 9.8, 9.32)"
09-01-2023 17:32:28.040999,"(3.2, 6.2, 5.733333333333333)","(1.55, 1.78, 1.752)","(41.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.0, 11.5, 9.781818181818183)","(6.5, 9.8, 8.8)"
09-01-2023 17:32:29.140175,"(3.2, 6.2, 6.022222222222222)","(1.55, 1.78, 1.72)","(41.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.0, 11.5, 9.781818181818183)","(6.5, 9.8, 8.8)"
09-01-2023 17:32:30.136450,"(3.2, 6.2, 6.022222222222222)","(1.55, 1.78, 1.72)","(41.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.0, 11.5, 9.781818181818183)","(6.5, 9.8, 8.8)"
09-01-2023 17:32:31.257309,"(3.2, 6.2, 6.022222222222222)","(1.55, 1.78, 1.72)","(41.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.0, 11.5, 9.781818181818183)","(6.5, 9.8, 8.8)"
09-01-2023 17:32:32.375092,"(3.2, 6.2, 6.022222222222222)","(1.55, 1.78, 1.72)","(41.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.0, 11.5, 9.781818181818183)","(6.5, 9.8, 8.8)"
09-01-2023 17:32:33.520374,"(3.2, 6.2, 6.022222222222222)","(1.55, 1.78, 1.72)","(41.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.0, 11.5, 9.781818181818183)","(6.5, 9.8, 8.8)"
09-01-2023 17:32:34.584894,"(3.2, 6.2, 5.733333333333333)","(1.55, 1.78, 1.72)","(41.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.0, 11.5, 9.781818181818183)","(6.5, 9.8, 8.8)"
09-01-2023 17:32:35.671054,"(3.2, 6.2, 5.733333333333333)","(1.55, 1.78, 1.72)","(41.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.0, 11.5, 9.781818181818183)","(6.5, 9.8, 8.8)"
09-01-2023 17:32:36.684834,"(3.2, 6.2, 5.733333333333333)","(1.55, 1.78, 1.72)","(41.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.0, 11.5, 9.781818181818183)","(6.5, 9.8, 8.8)"
09-01-2023 17:32:37.769010,"(3.2, 6.2, 5.733333333333333)","(1.55, 1.78, 1.72)","(41.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.0, 11.5, 9.781818181818183)","(6.5, 9.8, 8.8)"
09-01-2023 17:32:38.878144,"(3.2, 6.2, 5.733333333333333)","(1.55, 1.78, 1.72)","(41.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.0, 11.5, 9.781818181818183)","(6.5, 9.8, 8.8)"
09-01-2023 17:32:40.012813,"(3.2, 6.2, 5.733333333333333)","(1.55, 1.78, 1.72)","(41.0, 260.0, 160.13333333333333)","(61.0, 450.0, 411.0)","(7.0, 11.5, 9.781818181818183)","(6.5, 9.8, 8.8)"
