,Archbishop,Avancer,Dumpus,Prince Carlos,Threetimeslucky,Yazh,Salt City,Super Mind,Cheeky Secrets,Harpers Jewel,Billabull,I Told Rubick
12-01-2023 14:49:33.361966,"(11.0, 13.0, 12.818181818181818)","(41.0, 55.0, 54.130434782608695)","(4.0, 4.8, 4.782312925170068)","(4.8, 5.3, 5.373913043478261)","(3.6, 4.3, 4.249510763209393)","(71.0, 80.0, 78.0)","(11.0, 13.5, 13.288793103448276)","(81.0, 110.0, 107.0)","(41.0, 70.0, 67.1875)","(6.5, 8.0, 7.865454545454545)","(51.0, 90.0, 88.4375)","(41.0, 60.0, 59.868421052631575)"
12-01-2023 14:49:34.850718,"(11.0, 13.0, 12.829457364341085)","(41.0, 55.0, 54.130434782608695)","(4.0, 4.8, 4.75373665480427)","(4.8, 5.4, 5.36923076923077)","(3.6, 4.3, 4.249510763209393)","(71.0, 80.0, 77.98387096774194)","(11.0, 13.5, 13.33673469387755)","(81.0, 110.0, 107.5)","(41.0, 70.0, 66.17647058823529)","(6.5, 8.0, 8.129411764705882)","(51.0, 90.0, 88.48484848484848)","(41.0, 60.0, 59.87179487179487)"
12-01-2023 14:49:36.334577,"(11.0, 13.0, 12.829457364341085)","(41.0, 55.0, 54.130434782608695)","(4.0, 4.8, 4.7604863221884495)","(4.8, 5.4, 5.368421052631579)","(3.6, 4.3, 4.249312377210216)","(71.0, 80.0, 77.98387096774194)","(11.0, 13.5, 13.361313868613138)","(81.0, 110.0, 125.2)","(41.0, 70.0, 66.17647058823529)","(6.5, 8.6, 8.31304347826087)","(51.0, 90.0, 88.48484848484848)","(41.0, 60.0, 59.83870967741935)"
12-01-2023 14:49:37.715302,"(11.0, 13.0, 12.829457364341085)","(41.0, 55.0, 54.21568627450981)","(4.0, 4.8, 4.760843373493976)","(4.8, 5.4, 5.368421052631579)","(3.6, 4.3, 4.1928)","(71.0, 80.0, 77.98387096774194)","(11.0, 13.5, 13.35925925925926)","(81.0, 130.0, 112.22222222222223)","(41.0, 70.0, 66.17647058823529)","(6.5, 8.4, 8.041618497109827)","(51.0, 90.0, 88.48484848484848)","(41.0, 60.0, 59.83870967741935)"
12-01-2023 14:49:39.204170,"(11.0, 13.0, 12.847222222222221)","(41.0, 55.0, 54.21568627450981)","(4.0, 4.8, 4.631707317073171)","(4.8, 5.4, 5.287955182072829)","(3.6, 4.3, 4.202747252747253)","(71.0, 80.0, 78.16176470588235)","(11.0, 13.5, 13.363309352517986)","(81.0, 130.0, 114.0)","(41.0, 70.0, 66.75)","(7.0, 8.4, 8.065217391304348)","(51.0, 90.0, 88.52941176470588)","(41.0, 60.0, 59.83870967741935)"
12-01-2023 14:49:40.519712,"(11.0, 13.0, 12.848993288590604)","(41.0, 55.0, 54.40298507462687)","(4.0, 4.7, 4.6020408163265305)","(4.8, 5.3, 5.287955182072829)","(3.7, 4.3, 4.184913793103449)","(71.0, 80.0, 78.3974358974359)","(11.0, 13.5, 13.346774193548388)","(81.0, 130.0, 119.33333333333333)","(41.0, 70.0, 66.75)","(7.0, 8.2, 7.823598820058997)","(51.0, 90.0, 88.52941176470588)","(41.0, 60.0, 62.14285714285714)"
12-01-2023 14:49:41.844456,"(11.0, 13.5, 13.3)","(41.0, 55.0, 54.40298507462687)","(4.0, 4.7, 4.6020408163265305)","(4.8, 5.3, 5.287955182072829)","(3.7, 4.2, 4.184913793103449)","(71.0, 80.0, 78.3974358974359)","(11.0, 13.5, 13.346774193548388)","(81.0, 130.0, 123.84615384615384)","(41.0, 70.0, 67.4)","(7.0, 8.0, 7.816939890710382)","(51.0, 90.0, 88.52941176470588)","(41.0, 65.0, 61.904761904761905)"
12-01-2023 14:49:43.216659,"(11.0, 13.5, 13.276041666666666)","(41.0, 55.0, 54.40298507462687)","(4.0, 4.7, 4.673988439306358)","(4.6, 5.3, 5.291294117647059)","(3.7, 4.2, 4.187307692307693)","(71.0, 80.0, 78.41772151898735)","(11.0, 13.5, 13.356060606060606)","(81.0, 130.0, 124.07407407407408)","(41.0, 70.0, 67.5)","(7.0, 8.0, 7.8389423076923075)","(51.0, 90.0, 88.75)","(41.0, 65.0, 62.04545454545455)"
12-01-2023 14:49:44.618405,"(11.0, 13.5, 13.444444444444445)","(41.0, 55.0, 54.48529411764706)","(4.0, 4.7, 4.68155737704918)","(4.6, 5.3, 5.237858347386172)","(3.7, 4.2, 4.187714285714286)","(71.0, 80.0, 78.49397590361446)","(11.0, 13.5, 13.383435582822086)","(81.0, 130.0, 124.66666666666667)","(41.0, 70.0, 68.30188679245283)","(7.0, 8.0, 7.815204678362573)","(51.0, 90.0, 88.9795918367347)","(41.0, 65.0, 62.833333333333336)"
12-01-2023 14:49:46.079828,"(11.0, 13.5, 13.459302325581396)","(41.0, 55.0, 54.92753623188406)","(4.0, 4.7, 4.715923566878981)","(4.6, 5.3, 5.24056999161777)","(3.7, 4.2, 4.141935483870967)","(71.0, 80.0, 78.71794871794872)","(11.0, 13.5, 13.88)","(81.0, 130.0, 121.25)","(41.0, 70.0, 65.83333333333333)","(7.0, 8.0, 7.699999999999999)","(51.0, 90.0, 87.0)","(41.0, 65.0, 60.833333333333336)"
12-01-2023 14:49:47.463395,"(11.0, 14.0, 13.778571428571428)","(41.0, 55.0, 57.27272727272727)","(4.0, 4.8, 4.7316666666666665)","(4.6, 5.3, 5.110752688172043)","(3.7, 4.2, 4.14170616113744)","(71.0, 80.0, 78.8157894736842)","(11.0, 14.0, 13.975)","(81.0, 130.0, 123.0)","(41.0, 70.0, 67.4)","(7.0, 7.8, 7.776623376623377)","(51.0, 90.0, 88.5)","(41.0, 65.0, 62.666666666666664)"
12-01-2023 14:49:49.069906,"(11.0, 14.0, 13.825301204819278)","(41.0, 60.0, 57.27272727272727)","(4.0, 4.8, 4.7316666666666665)","(4.6, 5.3, 5.110752688172043)","(3.7, 4.2, 4.0992736077481835)","(71.0, 80.0, 79.15492957746478)","(11.0, 14.0, 14.236486486486486)","(81.0, 130.0, 128.33333333333334)","(41.0, 70.0, 68.24324324324324)","(7.0, 7.8, 7.533333333333333)","(51.0, 90.0, 90.33333333333333)","(41.0, 65.0, 63.46153846153846)"
12-01-2023 14:49:50.457821,"(11.0, 14.5, 13.826086956521738)","(41.0, 65.0, 60.77777777777778)","(4.0, 4.8, 4.746470588235294)","(4.6, 5.3, 5.212879708383961)","(3.7, 4.1, 4.080990099009901)","(71.0, 80.0, 79.1304347826087)","(11.0, 14.5, 14.2578125)","(81.0, 130.0, 128.33333333333334)","(41.0, 70.0, 69.13793103448276)","(7.0, 7.8, 8.024999999999999)","(51.0, 100.0, 92.56410256410257)","(41.0, 65.0, 63.46153846153846)"
12-01-2023 14:49:51.864200,"(11.0, 14.5, 13.826086956521738)","(41.0, 65.0, 61.041666666666664)","(4.0, 4.8, 4.750938337801609)","(4.6, 5.3, 5.214845605700713)","(3.7, 4.1, 4.082914572864321)","(71.0, 80.0, 79.15492957746478)","(11.0, 14.5, 14.819444444444445)","(81.0, 130.0, 109.0)","(41.0, 70.0, 69.32432432432432)","(7.0, 8.2, 7.8)","(51.0, 100.0, 93.18181818181819)","(41.0, 65.0, 65.23809523809524)"
12-01-2023 14:49:53.241363,"(11.0, 14.5, 13.925925925925926)","(41.0, 65.0, 61.041666666666664)","(4.0, 4.8, 4.750938337801609)","(4.6, 5.3, 5.2151699029126215)","(3.6, 4.1, 4.063323782234956)","(71.0, 80.0, 79.25925925925925)","(12.0, 15.0, 14.642857142857142)","(81.0, 110.0, 108.88888888888889)","(41.0, 70.0, 69.32432432432432)","(7.0, 8.2, 8.210687022900762)","(51.0, 100.0, 93.18181818181819)","(41.0, 70.0, 65.23809523809524)"
12-01-2023 14:49:54.591851,"(11.0, 14.5, 13.868421052631579)","(41.0, 65.0, 62.397260273972606)","(4.0, 4.8, 4.749444444444444)","(4.6, 5.3, 5.210841836734694)","(3.6, 4.1, 4.064375)","(71.0, 80.0, 79.25925925925925)","(12.0, 15.0, 14.650602409638553)","(81.0, 110.0, 109.0625)","(41.0, 70.0, 69.4047619047619)","(7.0, 8.4, 8.119148936170212)","(51.0, 100.0, 93.18181818181819)","(41.0, 70.0, 65.23255813953489)"
12-01-2023 14:49:55.908071,"(11.0, 14.5, 13.878378378378379)","(41.0, 65.0, 62.397260273972606)","(4.0, 4.8, 4.746802325581395)","(4.6, 5.3, 5.210841836734694)","(3.6, 4.1, 4.063975155279503)","(71.0, 80.0, 79.11764705882354)","(12.0, 15.0, 14.654761904761905)","(81.0, 110.0, 109.0625)","(41.0, 70.0, 69.46808510638297)","(6.5, 8.4, 8.241584158415842)","(51.0, 100.0, 93.87755102040816)","(41.0, 70.0, 65.72916666666667)"
12-01-2023 14:49:57.273351,"(11.0, 14.0, 13.679144385026738)","(41.0, 65.0, 62.397260273972606)","(4.0, 4.8, 4.746017699115044)","(4.6, 5.3, 5.210841836734694)","(3.6, 4.1, 4.063975155279503)","(71.0, 80.0, 79.11764705882354)","(12.0, 15.0, 14.654761904761905)","(81.0, 110.0, 108.92857142857143)","(41.0, 70.0, 69.46808510638297)","(6.5, 8.4, 8.266666666666666)","(51.0, 100.0, 93.87755102040816)","(41.0, 70.0, 66.46551724137932)"
12-01-2023 14:49:58.795891,"(11.0, 14.0, 13.593103448275862)","(41.0, 65.0, 62.397260273972606)","(4.0, 4.8, 4.754814814814814)","(4.6, 5.3, 5.212466124661247)","(3.6, 4.1, 4.007826086956522)","(71.0, 80.0, 79.11764705882354)","(12.0, 15.0, 14.654761904761905)","(81.0, 110.0, 108.92857142857143)","(41.0, 70.0, 69.46808510638297)","(6.5, 8.4, 8.190654205607476)","(51.0, 100.0, 93.75)","(41.0, 70.0, 66.46551724137932)"
12-01-2023 14:50:00.203852,"(11.0, 14.0, 13.593103448275862)","(41.0, 65.0, 62.397260273972606)","(4.0, 4.8, 4.747284345047923)","(4.6, 5.3, 5.211989100817439)","(3.6, 4.1, 4.007826086956522)","(71.0, 80.0, 79.11764705882354)","(12.0, 15.0, 14.646341463414634)","(81.0, 110.0, 108.92857142857143)","(41.0, 70.0, 74.11111111111111)","(6.5, 8.4, 7.946666666666666)","(51.0, 100.0, 94.11764705882354)","(41.0, 70.0, 66.52542372881356)"
12-01-2023 14:50:01.706867,"(11.0, 14.0, 13.592857142857143)","(41.0, 65.0, 62.397260273972606)","(4.0, 4.8, 4.760048426150121)","(4.6, 5.3, 5.210679611650486)","(3.6, 4.1, 4.003597122302159)","(71.0, 80.0, 79.11764705882354)","(12.0, 15.0, 14.646341463414634)","(81.0, 110.0, 108.92857142857143)","(41.0, 75.0, 73.36734693877551)","(7.0, 8.0, 8.282242990654206)","(51.0, 100.0, 93.75)","(41.0, 70.0, 66.46551724137932)"
12-01-2023 14:50:03.108852,"(11.0, 14.0, 13.679775280898877)","(41.0, 65.0, 62.361111111111114)","(4.0, 4.8, 4.761554192229039)","(4.6, 5.3, 5.215059445178336)","(3.6, 4.1, 4.054882154882154)","(71.0, 80.0, 79.15492957746478)","(12.0, 15.0, 14.691489361702128)","(81.0, 110.0, 108.92857142857143)","(41.0, 75.0, 73.86363636363636)","(7.0, 8.6, 7.942372881355932)","(51.0, 100.0, 93.87755102040816)","(41.0, 70.0, 66.63934426229508)"
12-01-2023 14:50:04.510743,"(11.0, 14.0, 13.721153846153847)","(41.0, 65.0, 62.361111111111114)","(4.0, 4.8, 4.743712574850299)","(4.6, 5.3, 5.215059445178336)","(3.6, 4.1, 4.073179396092362)","(71.0, 80.0, 79.15492957746478)","(12.0, 15.0, 14.707070707070708)","(81.0, 110.0, 108.0)","(41.0, 75.0, 73.86363636363636)","(7.0, 8.4, 8.17422969187675)","(51.0, 100.0, 94.75)","(41.0, 70.0, 66.63934426229508)"
12-01-2023 14:50:05.838066,"(11.0, 14.0, 13.727722772277227)","(41.0, 65.0, 61.774193548387096)","(4.0, 4.8, 4.707630522088354)","(4.6, 5.3, 5.193518518518519)","(3.6, 4.1, 4.063221153846154)","(71.0, 80.0, 79.04761904761905)","(12.0, 15.0, 14.680555555555555)","(81.0, 110.0, 107.5)","(41.0, 75.0, 73.52941176470588)","(7.0, 8.2, 8.753887399463807)","(51.0, 100.0, 93.82352941176471)","(41.0, 70.0, 66.0576923076923)"
12-01-2023 14:50:07.242505,"(11.0, 14.0, 13.515873015873016)","(41.0, 65.0, 61.774193548387096)","(4.0, 4.8, 4.707630522088354)","(4.6, 5.2, 5.12495784148398)","(3.6, 4.1, 4.06267942583732)","(71.0, 80.0, 79.07692307692308)","(12.0, 15.0, 14.151515151515152)","(81.0, 110.0, 107.5)","(41.0, 75.0, 73.6842105263158)","(7.0, 8.8, 8.205504587155964)","(51.0, 100.0, 94.32432432432432)","(41.0, 70.0, 66.1)"
12-01-2023 14:50:08.641816,"(11.0, 14.0, 13.565217391304348)","(41.0, 65.0, 62.03125)","(4.0, 4.8, 4.704081632653061)","(4.6, 5.3, 5.124067796610169)","(3.6, 4.1, 4.030805687203792)","(71.0, 80.0, 79.07692307692308)","(12.0, 15.0, 14.236842105263158)","(81.0, 110.0, 107.5)","(41.0, 75.0, 73.48484848484848)","(7.0, 8.8, 8.418604651162791)","(51.0, 100.0, 94.44444444444444)","(41.0, 70.0, 66.0)"
12-01-2023 14:50:10.064738,"(11.0, 14.0, 13.565217391304348)","(41.0, 65.0, 62.03125)","(4.0, 4.8, 4.712962962962963)","(4.6, 5.3, 5.197183098591549)","(3.6, 4.1, 3.9747826086956524)","(71.0, 80.0, 79.16666666666667)","(12.0, 14.5, 14.236842105263158)","(81.0, 110.0, 108.125)","(41.0, 75.0, 73.64864864864865)","(7.0, 8.8, 8.575)","(51.0, 95.0, 94.65517241379311)","(41.0, 70.0, 66.19565217391305)"
12-01-2023 14:50:11.511325,"(11.0, 13.5, 13.475609756097562)","(41.0, 65.0, 62.205882352941174)","(4.0, 4.8, 4.7274131274131275)","(4.6, 5.2, 5.1931034482758625)","(3.6, 4.0, 3.9301639344262296)","(71.0, 80.0, 82.5)","(12.0, 14.5, 14.344827586206897)","(81.0, 110.0, 108.18181818181819)","(41.0, 75.0, 73.71794871794872)","(7.0, 8.6, 8.576168224299066)","(51.0, 95.0, 94.6774193548387)","(41.0, 70.0, 66.63461538461539)"
12-01-2023 14:50:12.886940,"(11.0, 13.5, 13.477777777777778)","(41.0, 65.0, 62.32394366197183)","(4.0, 4.8, 4.7274131274131275)","(4.6, 5.2, 5.1931034482758625)","(3.6, 4.0, 3.9301639344262296)","(71.0, 85.0, 82.5)","(12.0, 14.5, 14.344827586206897)","(81.0, 110.0, 108.18181818181819)","(41.0, 75.0, 73.71794871794872)","(7.0, 8.6, 8.576168224299066)","(51.0, 95.0, 94.6774193548387)","(41.0, 70.0, 66.63461538461539)"
12-01-2023 14:50:14.308109,"(11.0, 13.5, 13.47752808988764)","(41.0, 65.0, 62.32394366197183)","(4.0, 4.8, 4.746819338422392)","(4.6, 5.2, 5.1931034482758625)","(3.6, 3.95, 3.9216216216216218)","(71.0, 85.0, 83.85714285714286)","(12.0, 14.5, 14.44767441860465)","(81.0, 110.0, 109.0)","(41.0, 75.0, 69.92753623188406)","(7.0, 8.6, 8.220543806646525)","(51.0, 95.0, 94.6774193548387)","(41.0, 70.0, 62.714285714285715)"
12-01-2023 14:50:15.708597,"(11.0, 13.5, 13.47752808988764)","(41.0, 65.0, 62.32394366197183)","(4.0, 4.8, 4.746819338422392)","(4.6, 5.2, 5.1931034482758625)","(3.6, 3.95, 3.9216216216216218)","(71.0, 85.0, 83.85714285714286)","(12.0, 14.5, 14.44767441860465)","(81.0, 110.0, 109.0)","(41.0, 75.0, 70.23076923076923)","(7.0, 8.6, 8.338372093023256)","(51.0, 95.0, 94.6774193548387)","(41.0, 65.0, 62.714285714285715)"
12-01-2023 14:50:17.061357,"(11.0, 13.5, 13.48076923076923)","(41.0, 65.0, 62.32394366197183)","(4.0, 4.8, 4.752124645892351)","(4.6, 5.2, 5.1931034482758625)","(3.6, 3.95, 3.9098159509202453)","(71.0, 85.0, 82.29411764705883)","(12.0, 14.5, 14.448863636363637)","(81.0, 110.0, 109.0)","(41.0, 75.0, 70.23076923076923)","(7.0, 8.6, 8.338372093023256)","(51.0, 95.0, 94.6774193548387)","(41.0, 65.0, 62.57575757575758)"
12-01-2023 14:50:18.420833,"(11.0, 13.5, 13.482456140350877)","(41.0, 65.0, 62.71084337349397)","(4.0, 4.8, 4.7539267015706805)","(4.6, 5.2, 5.187074829931973)","(3.6, 3.95, 3.9153439153439153)","(71.0, 85.0, 82.32558139534883)","(12.0, 14.5, 14.444444444444445)","(81.0, 110.0, 109.03225806451613)","(41.0, 75.0, 70.3731343283582)","(7.0, 8.6, 8.396661101836393)","(51.0, 95.0, 94.6875)","(41.0, 65.0, 62.64705882352941)"
12-01-2023 14:50:19.749130,"(11.0, 13.5, 13.48360655737705)","(41.0, 65.0, 62.71084337349397)","(4.0, 4.8, 4.7539267015706805)","(4.6, 5.2, 5.181012658227848)","(3.6, 3.95, 3.997685185185185)","(71.0, 85.0, 82.60416666666667)","(11.0, 14.5, 14.44578313253012)","(81.0, 110.0, 109.03225806451613)","(41.0, 75.0, 70.3731343283582)","(7.0, 8.6, 8.385365853658538)","(61.0, 95.0, 94.6875)","(41.0, 65.0, 62.64705882352941)"
12-01-2023 14:50:21.111230,"(11.0, 13.5, 13.458955223880597)","(41.0, 65.0, 62.71084337349397)","(4.0, 4.8, 4.7539267015706805)","(4.6, 5.2, 5.196969696969697)","(3.6, 4.0, 3.975735294117647)","(71.0, 85.0, 82.93478260869566)","(11.0, 14.5, 14.451219512195122)","(81.0, 110.0, 109.26829268292683)","(41.0, 75.0, 70.69444444444444)","(7.0, 8.4, 8.385185185185186)","(61.0, 95.0, 94.6875)","(41.0, 65.0, 62.64705882352941)"
12-01-2023 14:50:22.427609,"(11.0, 13.5, 13.458955223880597)","(41.0, 65.0, 62.71084337349397)","(4.0, 4.8, 4.7539267015706805)","(4.6, 5.2, 5.11984496124031)","(3.6, 4.0, 3.9021341463414636)","(71.0, 85.0, 82.93478260869566)","(11.0, 14.5, 14.850574712643677)","(81.0, 110.0, 109.26829268292683)","(41.0, 75.0, 70.97402597402598)","(7.0, 8.4, 8.389972144846798)","(61.0, 95.0, 94.76190476190476)","(41.0, 65.0, 62.65151515151515)"
12-01-2023 14:50:23.802838,"(11.0, 13.5, 13.455645161290322)","(41.0, 65.0, 62.71084337349397)","(4.0, 4.8, 4.7539267015706805)","(4.6, 5.2, 5.11984496124031)","(3.6, 4.0, 3.9085470085470084)","(71.0, 85.0, 82.60416666666667)","(12.0, 15.0, 14.924242424242424)","(81.0, 110.0, 109.26829268292683)","(41.0, 75.0, 70.15625)","(7.0, 8.4, 8.389253731343285)","(61.0, 95.0, 96.55737704918033)","(41.0, 65.0, 63.08641975308642)"
12-01-2023 14:50:25.170165,"(11.0, 13.5, 13.452173913043477)","(41.0, 65.0, 62.71084337349397)","(4.0, 4.9, 4.821686746987952)","(4.6, 5.2, 5.114827018121911)","(3.6, 4.0, 3.9134453781512604)","(71.0, 85.0, 82.6842105263158)","(12.0, 15.0, 14.924242424242424)","(81.0, 110.0, 114.90196078431373)","(41.0, 75.0, 70.15625)","(7.0, 8.4, 8.389253731343285)","(61.0, 100.0, 96.55737704918033)","(41.0, 65.0, 63.08641975308642)"
12-01-2023 14:50:26.603940,"(11.0, 13.5, 13.452173913043477)","(41.0, 65.0, 62.71084337349397)","(4.0, 4.9, 4.830693069306931)","(4.6, 5.2, 5.111925042589437)","(3.6, 4.0, 3.9134453781512604)","(71.0, 85.0, 82.6842105263158)","(12.0, 15.0, 14.925373134328359)","(81.0, 120.0, 114.90196078431373)","(41.0, 75.0, 70.15625)","(7.0, 8.4, 8.389090909090909)","(61.0, 100.0, 96.55737704918033)","(41.0, 65.0, 63.08641975308642)"
12-01-2023 14:50:27.958612,"(11.0, 13.5, 13.452173913043477)","(41.0, 65.0, 62.71084337349397)","(4.0, 4.9, 4.849655172413794)","(4.6, 5.2, 5.121505376344086)","(3.6, 4.0, 3.873360655737705)","(71.0, 85.0, 82.73195876288659)","(12.0, 15.0, 14.931506849315069)","(81.0, 120.0, 113.6842105263158)","(41.0, 75.0, 70.15625)","(7.0, 8.4, 8.405825242718446)","(61.0, 100.0, 96.61290322580645)","(41.0, 65.0, 63.13253012048193)"
12-01-2023 14:50:29.292110,"(11.0, 13.5, 13.454918032786885)","(41.0, 65.0, 61.041666666666664)","(4.0, 4.9, 4.849655172413794)","(4.6, 5.2, 5.121505376344086)","(3.6, 4.0, 3.9003225806451614)","(71.0, 85.0, 82.75510204081633)","(12.0, 15.0, 14.807692307692308)","(81.0, 120.0, 114.0)","(41.0, 75.0, 70.15625)","(7.0, 8.6, 8.127485380116958)","(61.0, 100.0, 96.71875)","(41.0, 65.0, 62.9054054054054)"
12-01-2023 14:50:30.720518,"(11.0, 13.5, 13.457692307692307)","(41.0, 65.0, 62.58620689655172)","(4.0, 4.9, 4.835964912280701)","(4.6, 5.2, 5.121841541755888)","(3.6, 4.0, 3.863274336283186)","(71.0, 85.0, 82.75510204081633)","(12.0, 15.0, 14.842105263157894)","(81.0, 120.0, 114.0)","(41.0, 75.0, 70.15625)","(7.0, 8.2, 8.018536585365853)","(61.0, 100.0, 96.71875)","(41.0, 65.0, 62.9054054054054)"
12-01-2023 14:50:32.111323,"(11.0, 13.5, 13.457627118644067)","(41.0, 65.0, 62.58620689655172)","(4.0, 4.9, 4.841818181818182)","(4.6, 5.2, 5.118526785714286)","(3.6, 4.0, 3.8492753623188403)","(71.0, 85.0, 82.75510204081633)","(12.0, 15.0, 14.9375)","(81.0, 120.0, 118.88888888888889)","(41.0, 75.0, 70.15625)","(7.0, 8.2, 8.026168224299065)","(61.0, 100.0, 96.71875)","(41.0, 65.0, 62.9054054054054)"
12-01-2023 14:50:33.484424,"(11.0, 13.5, 13.246753246753247)","(41.0, 65.0, 63.108108108108105)","(4.2, 4.9, 4.856521739130435)","(4.6, 5.2, 5.263636363636364)","(3.6, 3.9, 3.8492753623188407)","(71.0, 85.0, 81.07142857142857)","(11.0, 15.0, 15.088541666666666)","(81.0, 120.0, 120.5)","(41.0, 75.0, 71.55555555555556)","(7.0, 8.2, 8.06015037593985)","(61.0, 100.0, 96.29629629629629)","(41.0, 65.0, 62.88135593220339)"
12-01-2023 14:50:34.950202,"(11.0, 14.0, 13.623376623376624)","(41.0, 65.0, 63.108108108108105)","(4.2, 4.9, 4.832307692307692)","(4.6, 5.3, 5.2875)","(3.6, 3.85, 3.8492753623188407)","(71.0, 85.0, 81.5625)","(11.0, 15.5, 15.035294117647059)","(81.0, 130.0, 120.5)","(41.0, 75.0, 71.77083333333333)","(7.0, 8.2, 8.057971014492754)","(61.0, 100.0, 96.66666666666667)","(41.0, 65.0, 62.88135593220339)"
12-01-2023 14:50:36.358058,"(11.0, 14.0, 13.585714285714285)","(41.0, 65.0, 62.878787878787875)","(4.2, 4.9, 5.490434782608696)","(4.6, 5.3, 5.295588235294117)","(3.6, 3.85, 3.845104895104895)","(71.0, 85.0, 80.8695652173913)","(11.0, 15.5, 14.675824175824175)","(81.0, 130.0, 113.63636363636364)","(41.0, 75.0, 70.8108108108108)","(7.0, 8.2, 8.083870967741936)","(61.0, 100.0, 96.15384615384616)","(41.0, 65.0, 62.72727272727273)"
12-01-2023 14:50:37.742795,"(11.0, 14.0, 13.875)","(41.0, 65.0, 62.878787878787875)","(4.2, 5.5, 5.1625)","(4.6, 5.3, 5.294827586206896)","(3.6, 3.85, 4.078918918918919)","(71.0, 85.0, 80.76923076923077)","(11.0, 15.5, 14.675824175824175)","(81.0, 130.0, 113.63636363636364)","(41.0, 75.0, 70.86666666666666)","(7.0, 8.2, 8.075862068965517)","(61.0, 100.0, 96.15384615384616)","(41.0, 65.0, 62.72727272727273)"
12-01-2023 14:50:39.232222,"(11.0, 14.0, 13.948717948717949)","(41.0, 65.0, 62.878787878787875)","(4.2, 5.3, 5.034042553191489)","(4.6, 5.3, 5.295945945945946)","(3.5, 4.2, 3.946153846153846)","(71.0, 85.0, 80.76923076923077)","(12.0, 15.5, 14.944444444444445)","(81.0, 130.0, 113.63636363636364)","(41.0, 75.0, 70.86666666666666)","(7.0, 8.2, 8.075862068965517)","(61.0, 100.0, 96.15384615384616)","(41.0, 65.0, 62.72727272727273)"
12-01-2023 14:50:40.614565,"(11.0, 14.0, 13.948717948717949)","(41.0, 65.0, 62.878787878787875)","(4.2, 5.2, 5.069999999999999)","(4.6, 5.3, 5.295945945945946)","(3.5, 4.1, 3.9296296296296296)","(71.0, 85.0, 80.76923076923077)","(12.0, 15.0, 14.791666666666666)","(81.0, 130.0, 113.63636363636364)","(41.0, 75.0, 70.86666666666666)","(7.0, 8.2, 8.075862068965517)","(61.0, 100.0, 96.15384615384616)","(41.0, 65.0, 63.333333333333336)"
12-01-2023 14:50:41.996617,"(11.0, 14.0, 13.925)","(41.0, 65.0, 62.878787878787875)","(4.2, 5.1, 5.069999999999999)","(4.6, 5.3, 5.295454545454545)","(3.5, 4.0, 3.9435897435897433)","(71.0, 85.0, 80.76923076923077)","(12.0, 15.0, 14.791666666666666)","(81.0, 130.0, 112.42424242424242)","(41.0, 75.0, 70.86666666666666)","(7.0, 8.2, 8.075862068965517)","(61.0, 100.0, 96.15384615384616)","(41.0, 65.0, 63.333333333333336)"
12-01-2023 14:50:43.418209,"(11.0, 14.0, 13.925)","(41.0, 65.0, 62.878787878787875)","(4.2, 5.1, 5.054545454545455)","(4.6, 5.3, 5.295454545454545)","(3.5, 4.0, 3.9435897435897433)","(71.0, 85.0, 80.76923076923077)","(12.0, 15.0, 14.642857142857142)","(81.0, 130.0, 112.42424242424242)","(41.0, 75.0, 70.86666666666666)","(7.0, 8.2, 8.075862068965517)","(61.0, 100.0, 96.15384615384616)","(41.0, 65.0, 63.333333333333336)"
12-01-2023 14:50:44.817942,"(11.0, 14.0, 13.925)","(41.0, 65.0, 62.878787878787875)","(4.2, 5.1, 5.0375)","(4.6, 5.3, 5.307317073170732)","(3.5, 4.0, 3.97)","(71.0, 85.0, 80.76923076923077)","(12.0, 15.0, 14.926470588235293)","(81.0, 130.0, 112.42424242424242)","(41.0, 75.0, 70.86666666666666)","(7.0, 8.2, 8.100552486187844)","(61.0, 100.0, 96.15384615384616)","(41.0, 65.0, 63.333333333333336)"
12-01-2023 14:50:46.291985,"(11.0, 14.0, 13.925)","(41.0, 65.0, 62.878787878787875)","(4.2, 5.1, 5.0811320754716975)","(4.6, 5.4, 5.1499999999999995)","(3.5, 4.0, 3.8578034682080924)","(71.0, 85.0, 80.76923076923077)","(12.0, 15.0, 14.931506849315069)","(81.0, 130.0, 112.42424242424242)","(41.0, 75.0, 70.86666666666666)","(7.0, 8.2, 8.222222222222221)","(61.0, 100.0, 96.15384615384616)","(41.0, 65.0, 63.333333333333336)"
12-01-2023 14:50:47.705887,"(11.0, 14.0, 13.925)","(41.0, 65.0, 62.878787878787875)","(4.2, 5.1, 5.062962962962962)","(4.6, 5.4, 5.119999999999999)","(3.5, 3.9, 3.9666666666666663)","(71.0, 85.0, 80.76923076923077)","(12.0, 15.0, 14.925373134328359)","(81.0, 130.0, 112.42424242424242)","(41.0, 75.0, 70.69444444444444)","(7.0, 8.4, 8.387755102040817)","(61.0, 100.0, 96.15384615384616)","(41.0, 65.0, 63.333333333333336)"
