,Little Franky,Somersby,Sapphire Pixie,Oh Louise,Rolling Riot,Mac Frenzy
11-01-2023 12:00:29.835715,"(13.0, 23.0, 22.11111111111111)","(1.3, 1.41, 1.4091836734693877)","(41.0, 80.0, 69.77272727272727)","(5.5, 8.4, 8.26086956521739)","(21.0, 32.0, 30.941176470588236)","(10.0, 12.5, 12.011627906976745)"
11-01-2023 12:00:30.763236,"(13.0, 23.0, 22.071428571428573)","(1.3, 1.42, 1.4181560283687942)","(41.0, 80.0, 68.15789473684211)","(5.5, 8.4, 8.24313725490196)","(21.0, 32.0, 30.333333333333332)","(10.0, 12.5, 12.255102040816327)"
11-01-2023 12:00:31.661662,"(13.0, 24.0, 22.625)","(1.3, 1.41, 1.4027611940298506)","(41.0, 80.0, 71.3157894736842)","(5.5, 8.4, 8.370000000000001)","(21.0, 36.0, 33.6)","(10.0, 12.5, 12.263157894736842)"
11-01-2023 12:00:32.645638,"(14.0, 23.0, 22.526315789473685)","(1.3, 1.41, 1.4055757575757575)","(41.0, 80.0, 71.3157894736842)","(5.5, 8.6, 8.4125)","(21.0, 36.0, 33.875)","(10.0, 12.5, 12.2)"
11-01-2023 12:00:33.607505,"(14.0, 23.0, 22.833333333333332)","(1.3, 1.4, 1.3995061728395062)","(41.0, 80.0, 71.3157894736842)","(5.5, 8.6, 8.4625)","(21.0, 34.0, 33.875)","(10.0, 12.5, 12.265625)"
11-01-2023 12:00:34.575058,"(14.0, 23.0, 22.526315789473685)","(1.3, 1.41, 1.4043076923076923)","(41.0, 80.0, 71.3157894736842)","(5.5, 8.6, 8.395348837209301)","(21.0, 34.0, 33.666666666666664)","(10.0, 13.0, 12.295774647887324)"
11-01-2023 12:00:35.539526,"(14.0, 23.0, 22.714285714285715)","(1.3, 1.4, 1.3979629629629629)","(41.0, 80.0, 75.76923076923077)","(5.5, 8.6, 8.385365853658536)","(21.0, 34.0, 33.88235294117647)","(10.0, 13.0, 12.276315789473685)"
11-01-2023 12:00:36.475263,"(14.0, 23.0, 22.5)","(1.3, 1.4, 1.3973039215686274)","(41.0, 80.0, 75.76923076923077)","(5.5, 8.6, 8.368421052631579)","(21.0, 34.0, 33.88235294117647)","(10.0, 13.0, 12.276315789473685)"
11-01-2023 12:00:37.377952,"(14.0, 23.0, 22.818181818181817)","(1.3, 1.4, 1.3973399014778325)","(41.0, 80.0, 75.76923076923077)","(5.5, 8.6, 8.368421052631579)","(21.0, 34.0, 33.88235294117647)","(10.0, 13.0, 12.50943396226415)"
11-01-2023 12:00:38.276769,"(14.0, 23.0, 22.692307692307693)","(1.3, 1.41, 1.4030201342281878)","(41.0, 80.0, 75.76923076923077)","(5.5, 8.4, 8.2625)","(21.0, 34.0, 33.88235294117647)","(10.0, 13.0, 12.50943396226415)"
11-01-2023 12:00:39.165290,"(14.0, 23.0, 22.5)","(1.3, 1.41, 1.4061458333333332)","(41.0, 80.0, 75.76923076923077)","(5.5, 8.4, 8.308771929824562)","(21.0, 34.0, 33.88235294117647)","(10.0, 13.0, 12.287671232876713)"
11-01-2023 12:00:40.085651,"(14.0, 23.0, 22.555555555555557)","(1.3, 1.41, 1.4069411764705881)","(41.0, 80.0, 75.76923076923077)","(5.5, 8.4, 8.308771929824562)","(21.0, 34.0, 35.368421052631575)","(10.0, 13.0, 12.276315789473685)"
11-01-2023 12:00:41.000470,"(14.0, 23.0, 22.714285714285715)","(1.3, 1.41, 1.4069411764705881)","(41.0, 80.0, 75.76923076923077)","(5.5, 8.4, 8.303703703703704)","(21.0, 36.0, 35.333333333333336)","(10.0, 13.0, 12.23611111111111)"
11-01-2023 12:00:41.923926,"(14.0, 23.0, 22.833333333333332)","(1.3, 1.42, 1.4106542056074765)","(41.0, 80.0, 74.76744186046511)","(5.5, 8.4, 8.293877551020408)","(21.0, 36.0, 35.75)","(10.0, 13.0, 12.257575757575758)"
11-01-2023 12:00:42.836011,"(14.0, 23.0, 22.68)","(1.3, 1.41, 1.4038613861386138)","(41.0, 80.0, 74.76744186046511)","(5.5, 8.4, 8.270588235294117)","(21.0, 34.0, 33.84615384615385)","(10.0, 13.0, 12.283333333333333)"
11-01-2023 12:00:43.738051,"(14.0, 23.0, 22.68)","(1.3, 1.41, 1.403224043715847)","(41.0, 80.0, 74.76744186046511)","(5.5, 8.4, 8.32)","(21.0, 34.0, 33.81818181818182)","(10.0, 13.0, 12.25)"
11-01-2023 12:00:44.616542,"(14.0, 23.0, 22.68)","(1.3, 1.41, 1.4021019108280255)","(41.0, 80.0, 74.76744186046511)","(5.5, 8.4, 8.32)","(21.0, 34.0, 33.81818181818182)","(10.0, 13.0, 12.25)"
11-01-2023 12:00:45.592934,"(14.0, 23.0, 22.75)","(1.3, 1.4, 1.3996815286624202)","(41.0, 80.0, 74.76744186046511)","(5.5, 8.4, 8.336363636363636)","(21.0, 34.0, 33.86666666666667)","(10.0, 13.0, 12.320754716981131)"
11-01-2023 12:00:46.590930,"(14.0, 23.0, 22.515151515151516)","(1.3, 1.4, 1.3948554913294797)","(41.0, 80.0, 74.76744186046511)","(5.5, 8.6, 8.516666666666666)","(21.0, 34.0, 33.473684210526315)","(10.0, 13.0, 12.483333333333333)"
11-01-2023 12:00:47.607813,"(14.0, 23.0, 22.529411764705884)","(1.3, 1.4, 1.3945098039215684)","(41.0, 75.0, 73.23529411764706)","(5.5, 8.6, 8.538888888888888)","(21.0, 34.0, 33.333333333333336)","(10.0, 12.5, 12.419354838709678)"
11-01-2023 12:00:48.594254,"(15.0, 23.0, 22.515151515151516)","(1.3, 1.4, 1.393972602739726)","(41.0, 75.0, 72.36842105263158)","(5.5, 8.6, 8.538888888888888)","(21.0, 34.0, 33.333333333333336)","(10.0, 13.0, 12.447368421052632)"
11-01-2023 12:00:49.470244,"(15.0, 23.0, 22.515151515151516)","(1.3, 1.41, 1.398767123287671)","(41.0, 75.0, 71.82926829268293)","(5.5, 8.6, 8.53125)","(21.0, 34.0, 33.333333333333336)","(10.0, 12.5, 12.447368421052632)"
11-01-2023 12:00:50.317085,"(15.0, 23.0, 22.515151515151516)","(1.3, 1.41, 1.3988986784140969)","(41.0, 75.0, 71.82926829268293)","(5.5, 8.6, 8.445454545454545)","(21.0, 34.0, 33.333333333333336)","(10.0, 12.5, 12.428571428571429)"
11-01-2023 12:00:51.240152,"(15.0, 23.0, 22.428571428571427)","(1.3, 1.41, 1.3981132075471696)","(41.0, 75.0, 71.82926829268293)","(5.5, 8.6, 8.44)","(21.0, 34.0, 33.333333333333336)","(10.0, 12.5, 12.428571428571429)"
11-01-2023 12:00:52.221670,"(15.0, 23.0, 22.428571428571427)","(1.3, 1.41, 1.3993670886075948)","(41.0, 75.0, 71.82926829268293)","(5.5, 8.6, 8.44)","(21.0, 34.0, 33.333333333333336)","(10.0, 12.5, 12.303030303030303)"
11-01-2023 12:00:53.213530,"(15.0, 23.0, 22.47826086956522)","(1.3, 1.41, 1.4021249999999998)","(41.0, 75.0, 71.82926829268293)","(5.5, 8.6, 8.386666666666667)","(21.0, 34.0, 31.5)","(10.0, 13.0, 12.360655737704919)"
11-01-2023 12:00:54.201311,"(15.0, 23.0, 22.545454545454547)","(1.3, 1.41, 1.4026256983240222)","(41.0, 75.0, 71.82926829268293)","(5.5, 8.4, 8.220289855072464)","(21.0, 34.0, 31.24137931034483)","(10.0, 13.0, 12.390625)"
11-01-2023 12:00:55.098312,"(15.0, 23.0, 22.545454545454547)","(1.3, 1.41, 1.4020786516853931)","(41.0, 75.0, 71.82926829268293)","(5.5, 8.2, 8.190804597701149)","(21.0, 34.0, 31.24137931034483)","(10.0, 13.0, 12.390625)"
11-01-2023 12:00:55.974058,"(15.0, 23.0, 22.72222222222222)","(1.3, 1.4, 1.397741935483871)","(41.0, 75.0, 71.82926829268293)","(5.5, 8.2, 8.165333333333333)","(21.0, 34.0, 31.142857142857142)","(10.0, 14.5, 14.166666666666666)"
11-01-2023 12:00:56.877177,"(15.0, 23.0, 22.36)","(1.3, 1.4, 1.3915671641791043)","(41.0, 75.0, 71.82926829268293)","(5.5, 8.2, 8.113725490196078)","(21.0, 34.0, 30.74418604651163)","(10.0, 14.5, 14.385714285714286)"
11-01-2023 12:00:57.822067,"(15.0, 23.0, 22.428571428571427)","(1.3, 1.4, 1.3927853881278538)","(41.0, 75.0, 71.82926829268293)","(5.5, 8.2, 8.115384615384615)","(21.0, 32.0, 31.23076923076923)","(10.0, 14.5, 14.272727272727273)"
11-01-2023 12:00:58.833684,"(15.0, 23.0, 22.428571428571427)","(1.3, 1.4, 1.3918134715025905)","(41.0, 75.0, 71.82926829268293)","(5.5, 8.2, 8.115384615384615)","(21.0, 32.0, 31.23076923076923)","(10.0, 14.5, 14.375)"
11-01-2023 12:00:59.804667,"(15.0, 23.0, 22.428571428571427)","(1.28, 1.4, 1.3917421602787456)","(41.0, 75.0, 71.82926829268293)","(5.5, 8.2, 8.0)","(21.0, 32.0, 31.0)","(10.0, 14.5, 14.609756097560975)"
11-01-2023 12:01:00.747697,"(15.0, 23.0, 22.47826086956522)","(1.28, 1.4, 1.3922695035460992)","(41.0, 70.0, 69.82758620689656)","(5.5, 8.0, 7.933333333333334)","(21.0, 32.0, 31.0)","(10.0, 15.0, 14.823529411764707)"
11-01-2023 12:01:01.690583,"(15.0, 23.0, 22.555555555555557)","(1.28, 1.4, 1.392843137254902)","(41.0, 70.0, 69.82758620689656)","(5.5, 8.0, 7.783333333333333)","(21.0, 30.0, 29.5625)","(10.0, 15.0, 14.785714285714286)"
11-01-2023 12:01:02.543992,"(15.0, 25.0, 23.25)","(1.28, 1.4, 1.389594356261023)","(41.0, 70.0, 69.82758620689656)","(5.5, 7.8, 7.783333333333333)","(21.0, 32.0, 29.5625)","(10.0, 15.0, 14.6)"
11-01-2023 12:01:03.466624,"(15.0, 24.0, 23.375)","(1.28, 1.4, 1.39)","(41.0, 70.0, 69.82758620689656)","(5.5, 7.8, 7.783333333333333)","(21.0, 32.0, 29.5625)","(10.0, 15.5, 14.76923076923077)"
11-01-2023 12:01:04.407876,"(15.0, 23.0, 22.441176470588236)","(1.28, 1.4, 1.391860465116279)","(41.0, 70.0, 68.0)","(5.5, 7.8, 7.612121212121211)","(21.0, 32.0, 28.928571428571427)","(10.0, 15.0, 15.47938144329897)"
11-01-2023 12:01:05.350261,"(15.0, 23.0, 21.8125)","(1.28, 1.39, 1.3897134670487106)","(41.0, 70.0, 68.07692307692308)","(5.5, 8.0, 7.806060606060606)","(21.0, 32.0, 30.346153846153847)","(10.0, 15.5, 15.488636363636363)"
11-01-2023 12:01:06.335317,"(15.0, 23.0, 22.142857142857142)","(1.28, 1.4, 1.3882686253934942)","(41.0, 70.0, 69.44444444444444)","(5.5, 8.0, 7.890322580645162)","(21.0, 32.0, 30.033333333333335)","(10.0, 15.5, 15.419811320754716)"
11-01-2023 12:01:07.277957,"(15.0, 23.0, 22.18918918918919)","(1.28, 1.39, 1.3892628992628993)","(41.0, 70.0, 67.44897959183673)","(5.5, 8.0, 7.915)","(21.0, 32.0, 30.033333333333335)","(10.0, 15.5, 15.419811320754716)"
11-01-2023 12:01:08.172560,"(15.0, 23.0, 22.17948717948718)","(1.28, 1.39, 1.3892682926829267)","(41.0, 70.0, 67.5)","(5.5, 8.0, 7.915)","(21.0, 32.0, 30.033333333333335)","(10.0, 15.5, 15.419811320754716)"
11-01-2023 12:01:09.170595,"(15.0, 23.0, 22.135135135135137)","(1.28, 1.39, 1.3879130434782607)","(41.0, 70.0, 67.5)","(5.5, 8.2, 8.16)","(21.0, 32.0, 30.15625)","(10.0, 15.5, 15.412371134020619)"
11-01-2023 12:01:10.073640,"(15.0, 23.0, 21.857142857142858)","(1.28, 1.39, 1.3868354430379746)","(41.0, 70.0, 67.5)","(5.5, 8.4, 8.224137931034482)","(21.0, 32.0, 30.15625)","(10.0, 15.5, 15.412371134020619)"
11-01-2023 12:01:11.030317,"(15.0, 23.0, 21.8125)","(1.28, 1.39, 1.3870930232558139)","(41.0, 70.0, 67.5)","(5.5, 8.2, 8.156521739130435)","(21.0, 32.0, 30.15625)","(10.0, 15.5, 15.412371134020619)"
11-01-2023 12:01:12.048125,"(15.0, 23.0, 21.8125)","(1.28, 1.39, 1.3874048442906572)","(41.0, 70.0, 67.5)","(5.5, 8.2, 8.128571428571428)","(21.0, 32.0, 30.046511627906977)","(10.0, 15.5, 15.412371134020619)"
11-01-2023 12:01:13.029820,"(15.0, 23.0, 21.8125)","(1.28, 1.39, 1.3866666666666665)","(41.0, 70.0, 67.5)","(5.5, 8.4, 8.128301886792453)","(21.0, 32.0, 30.046511627906977)","(10.0, 15.5, 15.412371134020619)"
11-01-2023 12:01:14.015360,"(15.0, 22.0, 21.928571428571427)","(1.28, 1.39, 1.3866216216216216)","(41.0, 70.0, 67.5)","(5.5, 8.4, 8.119298245614035)","(21.0, 32.0, 30.046511627906977)","(10.0, 15.5, 15.412371134020619)"
11-01-2023 12:01:14.955633,"(15.0, 22.0, 21.928571428571427)","(1.28, 1.4, 1.397113654946852)","(41.0, 75.0, 72.43589743589743)","(5.5, 7.8, 7.7712)","(21.0, 34.0, 32.074074074074076)","(10.0, 15.5, 15.347826086956522)"
11-01-2023 12:01:15.859023,"(15.0, 21.0, 20.956521739130434)","(1.26, 1.42, 1.416069868995633)","(41.0, 75.0, 72.36842105263158)","(5.5, 7.6, 7.552173913043478)","(21.0, 34.0, 30.516129032258064)","(10.0, 15.5, 15.263513513513514)"
11-01-2023 12:01:16.825478,"(15.0, 22.0, 21.62264150943396)","(1.26, 1.42, 1.4198275862068965)","(41.0, 75.0, 71.66666666666667)","(5.5, 7.6, 7.581818181818181)","(21.0, 34.0, 30.516129032258064)","(10.0, 14.5, 14.307692307692308)"
11-01-2023 12:01:17.803985,"(15.0, 22.0, 21.62264150943396)","(1.26, 1.42, 1.4147933884297519)","(41.0, 75.0, 71.3157894736842)","(5.5, 7.6, 7.514285714285714)","(21.0, 34.0, 30.516129032258064)","(10.0, 14.5, 14.307692307692308)"
11-01-2023 12:01:18.840520,"(15.0, 22.0, 21.62264150943396)","(1.26, 1.42, 1.4065999999999999)","(51.0, 75.0, 72.05882352941177)","(5.5, 7.6, 7.580645161290322)","(21.0, 34.0, 30.551724137931036)","(11.0, 14.5, 14.307692307692308)"
11-01-2023 12:01:19.758555,"(15.0, 22.0, 21.62264150943396)","(1.26, 1.42, 1.4065999999999999)","(51.0, 75.0, 72.05882352941177)","(5.5, 7.6, 7.580645161290322)","(21.0, 34.0, 31.872340425531917)","(11.0, 14.5, 14.307692307692308)"
11-01-2023 12:01:20.674926,"(15.0, 22.0, 21.62264150943396)","(1.26, 1.42, 1.410853242320819)","(51.0, 75.0, 72.05882352941177)","(5.5, 7.6, 7.589189189189189)","(21.0, 34.0, 31.872340425531917)","(11.0, 14.5, 14.307692307692308)"
11-01-2023 12:01:21.609399,"(15.0, 22.0, 21.62264150943396)","(1.26, 1.42, 1.4107432432432432)","(51.0, 75.0, 72.05882352941177)","(5.5, 7.6, 7.516129032258064)","(21.0, 34.0, 31.872340425531917)","(11.0, 14.5, 14.307692307692308)"
11-01-2023 12:01:22.506010,"(15.0, 22.0, 21.62264150943396)","(1.26, 1.42, 1.413875)","(51.0, 75.0, 72.05882352941177)","(5.5, 7.6, 7.50188679245283)","(21.0, 34.0, 31.872340425531917)","(11.0, 14.5, 14.307692307692308)"
11-01-2023 12:01:23.449037,"(15.0, 22.0, 21.62264150943396)","(1.26, 1.42, 1.4141249999999999)","(51.0, 75.0, 72.05882352941177)","(5.5, 7.6, 7.431818181818182)","(21.0, 34.0, 30.428571428571427)","(11.0, 14.5, 14.307692307692308)"
11-01-2023 12:01:24.392125,"(15.0, 22.0, 21.62264150943396)","(1.26, 1.42, 1.4141249999999999)","(51.0, 75.0, 72.05882352941177)","(5.5, 7.6, 7.33421052631579)","(21.0, 34.0, 32.285714285714285)","(11.0, 14.5, 14.333333333333334)"
11-01-2023 12:01:25.347934,"(15.0, 22.0, 21.725490196078432)","(1.26, 1.42, 1.4184962406015036)","(51.0, 75.0, 72.05882352941177)","(5.5, 7.4, 7.238095238095238)","(21.0, 34.0, 32.526315789473685)","(11.0, 14.5, 14.333333333333334)"
11-01-2023 12:01:26.316174,"(15.0, 22.0, 21.653846153846153)","(1.26, 1.43, 1.42744)","(51.0, 75.0, 72.05882352941177)","(5.5, 7.2, 7.102857142857143)","(21.0, 34.0, 32.21052631578947)","(11.0, 14.5, 14.333333333333334)"
11-01-2023 12:01:27.261410,"(15.0, 22.0, 21.653846153846153)","(1.26, 1.44, 1.4286206896551723)","(51.0, 75.0, 72.05882352941177)","(5.5, 7.2, 7.047058823529412)","(21.0, 34.0, 32.18181818181818)","(11.0, 14.5, 14.333333333333334)"
11-01-2023 12:01:28.174907,"(15.0, 22.0, 21.59259259259259)","(1.26, 1.44, 1.4296256684491977)","(51.0, 75.0, 72.05882352941177)","(5.5, 7.2, 7.026666666666666)","(21.0, 34.0, 32.08695652173913)","(11.0, 14.5, 14.333333333333334)"
11-01-2023 12:01:29.123625,"(15.0, 22.0, 21.59259259259259)","(1.26, 1.45, 1.4478103837471783)","(51.0, 75.0, 72.05882352941177)","(5.5, 7.0, 6.766666666666667)","(21.0, 34.0, 31.88235294117647)","(11.0, 14.5, 14.333333333333334)"
11-01-2023 12:01:30.085551,"(15.0, 22.0, 21.59259259259259)","(1.26, 1.46, 1.4565248226950354)","(51.0, 75.0, 72.05882352941177)","(5.5, 6.8, 6.766666666666667)","(21.0, 34.0, 31.88235294117647)","(11.0, 14.5, 14.363636363636363)"
11-01-2023 12:01:31.101288,"(15.0, 22.0, 21.40983606557377)","(1.26, 1.46, 1.45900826446281)","(51.0, 75.0, 72.05882352941177)","(5.5, 6.8, 6.721739130434782)","(21.0, 34.0, 31.88235294117647)","(11.0, 14.5, 14.363636363636363)"
11-01-2023 12:01:32.044571,"(15.0, 21.0, 20.98)","(1.26, 1.46, 1.4542168674698794)","(51.0, 75.0, 72.05882352941177)","(5.5, 6.8, 6.721739130434782)","(21.0, 34.0, 31.88235294117647)","(11.0, 14.5, 14.363636363636363)"
11-01-2023 12:01:33.054080,"(15.0, 22.0, 21.785714285714285)","(1.26, 1.45, 1.445076923076923)","(51.0, 75.0, 72.05882352941177)","(5.5, 6.8, 6.727777777777778)","(21.0, 34.0, 31.88235294117647)","(11.0, 14.5, 14.411764705882353)"
11-01-2023 12:01:34.046313,"(15.0, 22.0, 21.694915254237287)","(1.26, 1.45, 1.4405633802816902)","(51.0, 75.0, 72.05882352941177)","(5.5, 7.0, 6.795555555555556)","(21.0, 34.0, 31.88235294117647)","(11.0, 14.5, 14.411764705882353)"
11-01-2023 12:01:34.942266,"(15.0, 22.0, 21.694915254237287)","(1.26, 1.45, 1.4405405405405405)","(51.0, 75.0, 72.05882352941177)","(5.5, 7.0, 6.780952380952381)","(21.0, 34.0, 31.88235294117647)","(11.0, 14.5, 14.411764705882353)"
11-01-2023 12:01:35.861972,"(15.0, 99998, 9998.5)","(1.26, 99998, 9998.5)","(51.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(11.0, 99998, 9998.5)"
11-01-2023 12:01:36.793542,"(15.0, 99998, 9998.5)","(1.26, 99998, 9998.5)","(51.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(11.0, 99998, 9998.5)"
11-01-2023 12:01:37.745624,"(15.0, 99998, 9998.5)","(1.26, 99998, 9998.5)","(51.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(11.0, 99998, 9998.5)"
11-01-2023 12:01:38.690179,"(15.0, 99998, 9998.5)","(1.26, 99998, 9998.5)","(51.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(11.0, 99998, 9998.5)"
11-01-2023 12:01:39.602185,"(15.0, 99998, 9998.5)","(1.26, 99998, 9998.5)","(51.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(11.0, 99998, 9998.5)"
11-01-2023 12:01:40.450861,"(15.0, 99998, 9998.5)","(1.26, 99998, 9998.5)","(51.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(11.0, 99998, 9998.5)"
11-01-2023 12:01:41.311729,"(15.0, 99998, 9998.5)","(1.26, 99998, 9998.5)","(51.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(11.0, 99998, 9998.5)"
11-01-2023 12:01:42.253175,"(15.0, 99998, 9998.5)","(1.26, 99998, 9998.5)","(51.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(11.0, 99998, 9998.5)"
11-01-2023 12:01:43.211530,"(15.0, 99998, 9998.5)","(1.26, 99998, 9998.5)","(51.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(11.0, 99998, 9998.5)"
11-01-2023 12:01:44.236175,"(15.0, 99998, 9998.5)","(1.26, 99998, 9998.5)","(51.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(11.0, 99998, 9998.5)"
11-01-2023 12:01:45.225514,"(15.0, 99998, 9998.5)","(1.26, 99998, 9998.5)","(51.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(11.0, 99998, 9998.5)"
