,Blue Cod,Barry Bowler,Sweet Silver,Big Time Dora,Big Time Gift,Bounty Hunter,Jay Jay Go
16-12-2022 11:56:04.622771,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 4.892307692307693)","(8.0, 25.0, 22.292307692307695)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 17.925)"
16-12-2022 11:56:05.859725,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.6, 5.1)","(8.0, 25.0, 22.292307692307695)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 17.925)"
16-12-2022 11:56:07.063810,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 4.892307692307693)","(8.0, 25.0, 22.292307692307695)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 17.925)"
16-12-2022 11:56:08.229272,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 4.44)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 17.925)"
16-12-2022 11:56:09.333325,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 4.44)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 17.925)"
16-12-2022 11:56:10.387964,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 4.44)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 17.925)"
16-12-2022 11:56:11.492372,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 4.44)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 17.925)"
16-12-2022 11:56:12.670005,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 4.44)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 17.925)"
16-12-2022 11:56:13.849611,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 4.342857142857143)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 17.925)"
16-12-2022 11:56:14.988195,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.2, 4.342857142857143)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 17.925)"
16-12-2022 11:56:16.028989,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 17.925)"
16-12-2022 11:56:17.024881,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 17.925)"
16-12-2022 11:56:18.076586,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 17.925)"
16-12-2022 11:56:19.163199,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 17.925)"
16-12-2022 11:56:20.235648,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 17.925)"
16-12-2022 11:56:21.250846,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 11.5)"
16-12-2022 11:56:22.330604,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 11.5)"
16-12-2022 11:56:23.363284,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 11.5)"
16-12-2022 11:56:24.403077,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 11.5)"
16-12-2022 11:56:25.460670,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 11.5)"
16-12-2022 11:56:26.501753,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 7.720000000000001)"
16-12-2022 11:56:27.639117,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 7.720000000000001)"
16-12-2022 11:56:28.712704,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 7.720000000000001)"
16-12-2022 11:56:29.832252,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 7.720000000000001)"
16-12-2022 11:56:31.038979,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 13.79142857142857)"
16-12-2022 11:56:32.193536,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 13.79142857142857)"
16-12-2022 11:56:33.367028,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 13.79142857142857)"
16-12-2022 11:56:34.558026,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 13.79142857142857)"
16-12-2022 11:56:35.705479,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 13.79142857142857)"
16-12-2022 11:56:36.883895,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 13.79142857142857)"
16-12-2022 11:56:37.998124,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 13.79142857142857)"
16-12-2022 11:56:39.074574,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 13.79142857142857)"
16-12-2022 11:56:40.130573,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 4.57)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 13.645714285714284)"
16-12-2022 11:56:41.195489,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 23.0, 21.700000000000003)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 4.57)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 13.645714285714284)"
16-12-2022 11:56:42.260753,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 23.0, 21.700000000000003)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 4.57)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 13.645714285714284)"
16-12-2022 11:56:43.470337,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 23.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 13.645714285714284)"
16-12-2022 11:56:44.930416,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 24.0, 22.616666666666667)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 13.645714285714284)"
16-12-2022 11:56:46.244524,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 24.0, 21.700000000000003)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 4.57)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 13.645714285714284)"
16-12-2022 11:56:47.396723,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 23.0, 21.700000000000003)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 4.57)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 13.645714285714284)"
16-12-2022 11:56:48.653045,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 23.0, 21.700000000000003)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 4.57)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 13.645714285714284)"
16-12-2022 11:56:49.975889,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 23.0, 21.700000000000003)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 4.57)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 13.645714285714284)"
16-12-2022 11:56:51.214653,"(19.0, 160.0, 60.65384615384615)","(3.6, 6.4, 5.0)","(8.0, 23.0, 15.799999999999999)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 63.73076923076923)","(5.5, 22.0, 17.478260869565215)"
16-12-2022 11:56:52.449561,"(19.0, 80.0, 67.3)","(3.6, 6.4, 5.0)","(8.0, 24.0, 15.3)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 17.478260869565215)"
16-12-2022 11:56:53.650657,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.0)","(8.0, 23.0, 15.3)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 17.478260869565215)"
16-12-2022 11:56:54.901604,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.0)","(8.0, 23.0, 15.3)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 17.478260869565215)"
16-12-2022 11:56:56.198794,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.0)","(8.0, 23.0, 15.3)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 17.478260869565215)"
16-12-2022 11:56:57.538530,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.0)","(8.0, 23.0, 15.3)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 17.478260869565215)"
16-12-2022 11:56:59.599266,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.0)","(8.0, 23.0, 15.3)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 17.478260869565215)"
16-12-2022 11:57:01.396487,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.0)","(7.5, 23.0, 15.3)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 17.478260869565215)"
16-12-2022 11:57:03.105039,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.0)","(7.5, 23.0, 15.3)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 17.478260869565215)"
16-12-2022 11:57:04.293994,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.0)","(7.5, 23.0, 15.3)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 17.478260869565215)"
16-12-2022 11:57:05.549293,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.0)","(7.5, 23.0, 15.3)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 17.478260869565215)"
16-12-2022 11:57:06.905646,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.0)","(7.5, 23.0, 15.3)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 17.478260869565215)"
16-12-2022 11:57:08.227327,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.0)","(7.5, 23.0, 15.3)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 17.478260869565215)"
16-12-2022 11:57:09.431927,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.0)","(7.5, 23.0, 15.3)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 4.57)","(19.0, 170.0, 77.30000000000001)","(5.5, 21.0, 17.478260869565215)"
16-12-2022 11:57:10.680936,"(19.0, 80.0, 70.71428571428572)","(3.6, 6.4, 5.0)","(7.5, 23.0, 14.700000000000001)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 4.57)","(19.0, 170.0, 77.30000000000001)","(5.5, 21.0, 17.478260869565215)"
16-12-2022 11:57:11.929840,"(19.0, 80.0, 70.71428571428572)","(3.6, 6.4, 5.0)","(7.5, 23.0, 14.700000000000001)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 4.57)","(19.0, 170.0, 77.30000000000001)","(5.5, 21.0, 17.478260869565215)"
16-12-2022 11:57:13.199207,"(19.0, 80.0, 70.71428571428572)","(3.6, 6.4, 5.0)","(7.5, 23.0, 14.700000000000001)","(3.1, 4.8, 4.118181818181818)","(3.3, 6.4, 4.57)","(19.0, 170.0, 77.30000000000001)","(5.5, 21.0, 17.478260869565215)"
16-12-2022 11:57:14.401107,"(19.0, 80.0, 70.71428571428572)","(3.6, 6.4, 5.969230769230769)","(7.5, 23.0, 22.9)","(3.1, 4.8, 4.6125)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 17.478260869565215)"
16-12-2022 11:57:15.612965,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.953846153846154)","(7.5, 24.0, 21.824999999999996)","(3.1, 4.8, 4.4875)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 17.478260869565215)"
16-12-2022 11:57:16.725507,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.953846153846154)","(7.5, 24.0, 20.949999999999996)","(3.1, 4.8, 4.4875)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 17.478260869565215)"
16-12-2022 11:57:17.898125,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.178571428571429)","(7.5, 23.0, 20.949999999999996)","(3.1, 4.8, 4.4875)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 17.478260869565215)"
16-12-2022 11:57:19.268333,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.178571428571429)","(7.5, 23.0, 20.949999999999996)","(3.1, 4.8, 4.4875)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 17.740000000000002)"
16-12-2022 11:57:20.548121,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.178571428571429)","(7.5, 23.0, 20.949999999999996)","(3.1, 4.8, 4.4875)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 17.740000000000002)"
16-12-2022 11:57:21.781968,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.178571428571429)","(7.5, 23.0, 21.824999999999996)","(3.1, 4.8, 4.4875)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 10.875)"
16-12-2022 11:57:23.121535,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.178571428571429)","(7.5, 24.0, 21.824999999999996)","(3.1, 4.8, 4.4875)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 10.875)"
16-12-2022 11:57:24.270227,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.178571428571429)","(7.5, 24.0, 21.824999999999996)","(3.1, 4.8, 4.4875)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 10.875)"
16-12-2022 11:57:25.325445,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.178571428571429)","(7.5, 24.0, 21.824999999999996)","(3.1, 5.0, 4.651785714285714)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 10.875)"
16-12-2022 11:57:26.509263,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.178571428571429)","(7.5, 23.0, 20.949999999999996)","(3.1, 5.0, 4.651785714285714)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 10.875)"
16-12-2022 11:57:27.687086,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.178571428571429)","(7.5, 23.0, 20.949999999999996)","(3.1, 5.0, 4.651785714285714)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 10.875)"
16-12-2022 11:57:28.922931,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.178571428571429)","(7.5, 23.0, 20.949999999999996)","(3.1, 5.0, 4.651785714285714)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 10.875)"
16-12-2022 11:57:30.097175,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.178571428571429)","(7.5, 23.0, 20.949999999999996)","(3.1, 5.0, 4.651785714285714)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 10.875)"
16-12-2022 11:57:31.265976,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.178571428571429)","(7.5, 24.0, 21.824999999999996)","(3.1, 5.0, 4.651785714285714)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 10.875)"
16-12-2022 11:57:32.314972,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.178571428571429)","(7.5, 24.0, 21.824999999999996)","(3.1, 5.0, 4.651785714285714)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 10.875)"
16-12-2022 11:57:33.330492,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.178571428571429)","(7.5, 23.0, 20.949999999999996)","(3.1, 5.0, 4.651785714285714)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 10.875)"
16-12-2022 11:57:34.460855,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.178571428571429)","(7.5, 23.0, 20.949999999999996)","(3.1, 5.0, 4.651785714285714)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 10.875)"
16-12-2022 11:57:35.597185,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.178571428571429)","(7.5, 23.0, 20.949999999999996)","(3.1, 5.0, 4.651785714285714)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 10.875)"
16-12-2022 11:57:36.767938,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.178571428571429)","(7.5, 23.0, 21.824999999999996)","(3.1, 5.0, 4.651785714285714)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 10.875)"
16-12-2022 11:57:37.885295,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.178571428571429)","(7.5, 24.0, 21.824999999999996)","(3.1, 5.0, 4.651785714285714)","(3.3, 6.4, 5.6375)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 10.875)"
16-12-2022 11:57:39.021805,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.178571428571429)","(7.5, 24.0, 21.824999999999996)","(3.1, 5.0, 4.651785714285714)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 10.875)"
16-12-2022 11:57:40.108524,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.178571428571429)","(7.5, 24.0, 21.824999999999996)","(3.1, 5.0, 4.208333333333334)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 10.875)"
16-12-2022 11:57:41.204893,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.178571428571429)","(7.5, 24.0, 21.824999999999996)","(3.1, 5.0, 4.208333333333334)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 21.0, 10.875)"
16-12-2022 11:57:42.303040,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.178571428571429)","(7.5, 22.0, 20.075)","(3.1, 5.0, 4.288461538461538)","(3.3, 6.4, 4.57)","(19.0, 170.0, 71.32142857142857)","(5.5, 19.0, 10.125)"
16-12-2022 11:57:43.349280,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.178571428571429)","(7.5, 22.0, 20.075)","(3.1, 5.0, 4.288461538461538)","(3.3, 6.4, 5.152272727272727)","(19.0, 170.0, 71.32142857142857)","(5.5, 19.0, 10.125)"
16-12-2022 11:57:44.358415,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.178571428571429)","(7.5, 23.0, 20.949999999999996)","(3.1, 5.0, 4.288461538461538)","(3.3, 6.4, 5.172727272727273)","(19.0, 170.0, 71.32142857142857)","(5.5, 19.0, 10.125)"
16-12-2022 11:57:45.379311,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 5.178571428571429)","(7.5, 23.0, 20.949999999999996)","(3.1, 5.0, 4.288461538461538)","(3.3, 6.4, 5.172727272727273)","(19.0, 170.0, 71.32142857142857)","(5.5, 19.0, 10.125)"
16-12-2022 11:57:46.394972,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 4.9)","(7.5, 22.0, 20.075)","(3.1, 5.0, 4.288461538461538)","(3.3, 6.4, 5.172727272727273)","(19.0, 170.0, 71.32142857142857)","(5.5, 19.0, 10.125)"
16-12-2022 11:57:47.449909,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 4.9)","(7.5, 22.0, 20.075)","(3.1, 5.0, 4.288461538461538)","(3.3, 6.4, 5.172727272727273)","(19.0, 170.0, 71.32142857142857)","(5.5, 19.0, 10.125)"
16-12-2022 11:57:48.452341,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 4.9)","(7.5, 22.0, 20.075)","(3.1, 5.0, 4.288461538461538)","(3.3, 6.4, 5.172727272727273)","(19.0, 170.0, 71.32142857142857)","(5.5, 19.0, 10.125)"
16-12-2022 11:57:49.455558,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 4.9)","(7.5, 22.0, 20.075)","(3.1, 5.0, 4.288461538461538)","(3.3, 6.4, 5.172727272727273)","(19.0, 170.0, 71.32142857142857)","(5.5, 19.0, 10.125)"
16-12-2022 11:57:50.516403,"(19.0, 80.0, 69.41666666666667)","(3.6, 6.4, 4.9)","(7.5, 22.0, 20.075)","(3.1, 5.0, 4.288461538461538)","(3.3, 6.4, 5.172727272727273)","(19.0, 170.0, 70.67857142857143)","(5.5, 19.0, 10.125)"
16-12-2022 11:57:51.562915,"(19.0, 80.0, 69.16666666666667)","(3.6, 6.4, 4.9)","(7.5, 22.0, 20.075)","(3.1, 5.0, 4.288461538461538)","(3.3, 6.4, 5.172727272727273)","(19.0, 170.0, 77.30000000000001)","(5.5, 19.0, 10.125)"
16-12-2022 11:57:52.663018,"(19.0, 80.0, 70.71428571428572)","(3.6, 6.4, 4.9)","(7.5, 22.0, 20.0)","(3.1, 5.0, 4.288461538461538)","(3.3, 6.4, 5.172727272727273)","(19.0, 170.0, 70.67857142857143)","(5.5, 19.0, 10.125)"
