,Idyllic Sky,Lala Speed,Iron Atlas,Extreme Rage,Royal Gypsy,Angus Anchovy,Osprey Knight
07-01-2023 17:34:39.556504,"(3.6, 4.4, 4.267741935483871)","(16.0, 25.0, 23.6)","(1.85, 2.3, 2.273333333333333)","(6.0, 8.2, 8.127272727272727)","(10.0, 11.5, 10.98)","(20.0, 30.0, 27.142857142857142)","(18.0, 27.0, 24.6)"
07-01-2023 17:34:40.639614,"(3.6, 4.4, 4.267741935483871)","(16.0, 25.0, 23.6)","(1.85, 2.32, 2.313333333333333)","(6.0, 8.0, 8.16)","(10.0, 11.5, 11.021739130434783)","(20.0, 30.0, 28.0)","(18.0, 27.0, 26.0)"
07-01-2023 17:34:41.779302,"(3.6, 4.2, 4.129411764705883)","(16.0, 25.0, 23.8)","(1.85, 2.36, 2.354)","(6.0, 8.2, 8.16)","(10.0, 11.5, 10.95)","(20.0, 30.0, 28.0)","(18.0, 27.0, 26.333333333333332)"
07-01-2023 17:34:42.961402,"(3.6, 4.2, 4.07)","(16.0, 25.0, 22.77777777777778)","(1.85, 2.36, 2.3266666666666667)","(6.0, 8.2, 8.16)","(10.0, 11.5, 10.818181818181818)","(20.0, 30.0, 28.46153846153846)","(18.0, 27.0, 26.333333333333332)"
07-01-2023 17:34:44.134265,"(3.6, 4.2, 4.053333333333334)","(16.0, 25.0, 23.18181818181818)","(1.85, 2.38, 2.3266666666666667)","(6.0, 8.2, 8.16)","(10.0, 11.5, 10.818181818181818)","(20.0, 30.0, 28.46153846153846)","(18.0, 27.0, 26.333333333333332)"
07-01-2023 17:34:45.364270,"(3.6, 4.2, 4.053333333333334)","(16.0, 25.0, 23.18181818181818)","(1.85, 2.38, 2.332)","(6.0, 8.2, 8.16)","(10.0, 11.5, 10.818181818181818)","(20.0, 30.0, 28.333333333333332)","(18.0, 27.0, 26.428571428571427)"
07-01-2023 17:34:46.494712,"(3.6, 4.2, 4.0285714285714285)","(16.0, 25.0, 23.18181818181818)","(1.85, 2.34, 2.334285714285714)","(6.0, 8.2, 8.16)","(10.0, 11.5, 10.818181818181818)","(20.0, 30.0, 28.333333333333332)","(18.0, 27.0, 26.428571428571427)"
07-01-2023 17:34:47.578367,"(3.6, 4.2, 4.0285714285714285)","(16.0, 25.0, 23.18181818181818)","(1.85, 2.34, 2.334285714285714)","(6.0, 8.2, 8.16)","(10.0, 11.5, 10.818181818181818)","(20.0, 30.0, 28.333333333333332)","(18.0, 27.0, 26.428571428571427)"
07-01-2023 17:34:48.693243,"(3.6, 4.2, 4.0285714285714285)","(16.0, 25.0, 23.285714285714285)","(1.85, 2.36, 2.351111111111111)","(6.0, 8.2, 8.133333333333333)","(9.0, 11.0, 10.791666666666666)","(20.0, 30.0, 28.333333333333332)","(18.0, 27.0, 26.428571428571427)"
07-01-2023 17:34:50.000198,"(3.6, 4.2, 4.016)","(16.0, 25.0, 23.095238095238095)","(1.85, 2.38, 2.369090909090909)","(6.0, 8.2, 8.149999999999999)","(9.0, 11.0, 10.791666666666666)","(20.0, 30.0, 28.333333333333332)","(18.0, 27.0, 26.428571428571427)"
07-01-2023 17:34:51.322578,"(3.6, 4.2, 4.016)","(16.0, 25.0, 23.095238095238095)","(1.85, 2.38, 2.3946666666666667)","(6.0, 8.2, 8.133333333333333)","(9.0, 11.0, 10.791666666666666)","(20.0, 30.0, 28.333333333333332)","(19.0, 27.0, 26.5)"
07-01-2023 17:34:52.526353,"(3.6, 4.2, 4.016)","(16.0, 25.0, 23.095238095238095)","(1.85, 2.4, 2.3946666666666667)","(6.0, 8.2, 8.133333333333333)","(9.0, 11.0, 10.791666666666666)","(20.0, 30.0, 28.5)","(19.0, 27.0, 26.428571428571427)"
07-01-2023 17:34:53.582611,"(3.6, 4.2, 4.072727272727273)","(16.0, 25.0, 22.81818181818182)","(1.85, 2.4, 2.356)","(6.0, 8.2, 8.163636363636362)","(9.0, 11.0, 10.791666666666666)","(20.0, 30.0, 29.11111111111111)","(19.0, 27.0, 26.428571428571427)"
07-01-2023 17:34:54.822140,"(3.6, 4.2, 4.066666666666666)","(16.0, 24.0, 21.666666666666668)","(1.85, 2.4, 2.3528571428571428)","(6.0, 8.2, 8.163636363636362)","(9.0, 11.0, 10.791666666666666)","(20.0, 30.0, 28.5)","(18.0, 27.0, 26.428571428571427)"
07-01-2023 17:34:56.008684,"(3.6, 4.2, 4.053333333333334)","(16.0, 24.0, 21.666666666666668)","(1.85, 2.4, 2.3579999999999997)","(6.0, 8.2, 8.163636363636362)","(9.0, 11.0, 10.791666666666666)","(20.0, 30.0, 28.5)","(18.0, 27.0, 26.428571428571427)"
07-01-2023 17:34:57.137403,"(3.6, 4.2, 4.053333333333334)","(16.0, 24.0, 21.333333333333332)","(1.85, 2.4, 2.3579999999999997)","(6.0, 8.2, 8.163636363636362)","(9.0, 11.0, 10.791666666666666)","(20.0, 30.0, 28.2)","(18.0, 27.0, 26.428571428571427)"
07-01-2023 17:34:58.173617,"(3.6, 4.2, 4.075862068965518)","(16.0, 24.0, 21.333333333333332)","(1.85, 2.38, 2.352)","(6.0, 8.2, 8.163636363636362)","(9.0, 11.0, 10.791666666666666)","(20.0, 29.0, 27.714285714285715)","(18.0, 27.0, 26.428571428571427)"
07-01-2023 17:34:59.492028,"(3.6, 4.2, 4.1)","(16.0, 24.0, 21.4)","(1.85, 2.38, 2.3499999999999996)","(6.0, 8.2, 8.163636363636362)","(9.0, 11.0, 11.029411764705882)","(20.0, 29.0, 27.714285714285715)","(18.0, 27.0, 26.454545454545453)"
07-01-2023 17:35:00.839429,"(3.6, 4.2, 4.114285714285715)","(16.0, 23.0, 21.22222222222222)","(1.85, 2.36, 2.36)","(6.0, 8.2, 8.266666666666667)","(9.0, 11.5, 10.875)","(20.0, 29.0, 27.714285714285715)","(18.0, 27.0, 26.428571428571427)"
07-01-2023 17:35:02.128271,"(3.6, 4.2, 4.14)","(16.0, 23.0, 21.4)","(1.85, 2.38, 2.349333333333333)","(6.0, 8.4, 8.114285714285714)","(9.0, 11.5, 10.875)","(20.0, 29.0, 27.714285714285715)","(18.0, 27.0, 26.428571428571427)"
07-01-2023 17:35:03.323236,"(3.6, 4.2, 4.14)","(16.0, 23.0, 21.4)","(1.85, 2.36, 2.349333333333333)","(6.0, 8.4, 8.133333333333333)","(9.0, 11.5, 10.86)","(20.0, 29.0, 27.714285714285715)","(18.0, 27.0, 26.428571428571427)"
07-01-2023 17:35:04.371004,"(3.6, 4.2, 4.14)","(16.0, 23.0, 21.333333333333332)","(1.85, 2.36, 2.3499999999999996)","(6.0, 8.2, 8.133333333333333)","(9.0, 11.5, 10.86)","(20.0, 29.0, 27.714285714285715)","(18.0, 27.0, 26.428571428571427)"
07-01-2023 17:35:05.523059,"(3.6, 4.2, 4.147619047619047)","(16.0, 23.0, 21.666666666666668)","(1.85, 2.36, 2.352)","(6.0, 8.2, 8.133333333333333)","(9.0, 12.0, 11.625)","(20.0, 29.0, 27.714285714285715)","(18.0, 27.0, 26.428571428571427)"
07-01-2023 17:35:06.747175,"(3.6, 4.2, 4.1625)","(16.0, 23.0, 21.333333333333332)","(1.85, 2.36, 2.333333333333333)","(6.0, 8.4, 8.2)","(9.0, 12.0, 11.2)","(20.0, 29.0, 27.714285714285715)","(18.0, 27.0, 26.428571428571427)"
07-01-2023 17:35:08.101409,"(3.6, 4.2, 4.1625)","(16.0, 23.0, 20.5)","(1.85, 2.36, 2.3285714285714283)","(6.0, 8.4, 8.133333333333333)","(9.0, 12.0, 12.083333333333334)","(20.0, 29.0, 27.714285714285715)","(18.0, 27.0, 26.428571428571427)"
07-01-2023 17:35:09.432802,"(3.6, 4.3, 4.257894736842105)","(16.0, 22.0, 19.214285714285715)","(1.85, 2.24, 2.202105263157895)","(6.0, 8.6, 8.36923076923077)","(9.0, 12.5, 12.142857142857142)","(20.0, 34.0, 30.5)","(18.0, 30.0, 27.428571428571427)"
07-01-2023 17:35:10.520783,"(3.6, 4.3, 4.26)","(16.0, 22.0, 19.264705882352942)","(1.85, 2.22, 2.2133333333333334)","(6.0, 8.8, 8.31304347826087)","(9.0, 12.5, 12.125)","(20.0, 32.0, 29.22222222222222)","(18.0, 30.0, 28.0)"
07-01-2023 17:35:11.550855,"(3.6, 4.3, 4.26)","(16.0, 22.0, 19.243243243243242)","(1.85, 2.22, 2.21)","(6.0, 8.8, 8.968181818181817)","(9.0, 12.5, 12.136363636363637)","(20.0, 32.0, 28.666666666666668)","(18.0, 30.0, 27.75)"
07-01-2023 17:35:12.623985,"(3.6, 4.3, 4.248387096774193)","(16.0, 22.0, 20.0)","(1.85, 2.22, 2.204)","(6.0, 9.2, 9.183783783783785)","(9.0, 12.5, 12.136363636363637)","(20.0, 32.0, 29.5)","(18.0, 30.0, 27.75)"
07-01-2023 17:35:13.672930,"(3.6, 4.3, 4.26)","(16.0, 22.0, 20.369565217391305)","(1.85, 2.2, 2.1625)","(6.0, 9.4, 9.0)","(9.0, 12.5, 12.136363636363637)","(20.0, 32.0, 29.272727272727273)","(18.0, 30.0, 27.75)"
07-01-2023 17:35:14.795496,"(3.6, 4.3, 4.248387096774193)","(16.0, 22.0, 20.125)","(1.85, 2.2, 2.165)","(6.0, 9.4, 9.123076923076923)","(9.0, 12.5, 11.0)","(20.0, 32.0, 28.666666666666668)","(18.0, 30.0, 28.0)"
07-01-2023 17:35:15.909773,"(3.6, 4.3, 4.260869565217392)","(16.0, 22.0, 20.72)","(1.85, 2.22, 2.17)","(6.5, 9.4, 9.185714285714285)","(9.0, 11.5, 10.875)","(20.0, 32.0, 28.666666666666668)","(20.0, 30.0, 29.25)"
07-01-2023 17:35:16.948153,"(3.6, 4.3, 4.273684210526316)","(16.0, 22.0, 20.72)","(1.85, 2.22, 2.17)","(6.5, 9.4, 9.244444444444445)","(9.0, 12.0, 10.833333333333334)","(20.0, 32.0, 29.647058823529413)","(20.0, 30.0, 29.142857142857142)"
07-01-2023 17:35:18.207455,"(3.6, 4.3, 4.273684210526316)","(16.0, 22.0, 20.72)","(1.85, 2.22, 2.17)","(6.5, 9.4, 9.32)","(9.0, 11.5, 10.101851851851851)","(20.0, 32.0, 29.647058823529413)","(20.0, 30.0, 29.454545454545453)"
07-01-2023 17:35:19.410580,"(3.6, 4.4, 4.25974025974026)","(16.0, 22.0, 20.72)","(1.85, 2.22, 2.1786206896551725)","(6.5, 9.4, 9.692307692307692)","(8.5, 10.5, 10.084905660377359)","(20.0, 32.0, 28.923076923076923)","(20.0, 30.0, 29.454545454545453)"
07-01-2023 17:35:20.612525,"(3.6, 4.4, 4.254545454545455)","(16.0, 22.0, 20.72)","(1.85, 2.22, 2.1763636363636367)","(6.5, 10.0, 9.7)","(8.5, 10.5, 10.45)","(20.0, 32.0, 31.285714285714285)","(20.0, 30.0, 32.35294117647059)"
07-01-2023 17:35:21.642237,"(3.6, 4.3, 4.25)","(16.0, 22.0, 21.1)","(1.85, 2.24, 2.182465753424658)","(6.5, 10.0, 9.733333333333334)","(8.5, 10.5, 10.321428571428571)","(20.0, 32.0, 30.0)","(20.0, 34.0, 31.55)"
07-01-2023 17:35:22.607529,"(3.6, 4.3, 4.235714285714286)","(16.0, 22.0, 21.0)","(1.85, 2.24, 2.182465753424658)","(6.5, 9.8, 9.733333333333334)","(8.5, 10.5, 10.321428571428571)","(20.0, 32.0, 30.0)","(20.0, 34.0, 31.55)"
07-01-2023 17:35:23.622712,"(3.6, 4.3, 4.235714285714286)","(16.0, 22.0, 21.0)","(1.85, 2.24, 2.183846153846154)","(6.5, 9.8, 9.733333333333334)","(8.5, 10.5, 10.321428571428571)","(20.0, 32.0, 30.0)","(20.0, 34.0, 31.55)"
07-01-2023 17:35:24.600007,"(3.6, 4.3, 4.248571428571428)","(16.0, 22.0, 21.125)","(1.85, 2.24, 2.2060465116279073)","(6.5, 9.0, 9.35)","(8.5, 10.5, 10.321428571428571)","(20.0, 32.0, 30.0)","(20.0, 34.0, 30.64)"
07-01-2023 17:35:25.616164,"(3.6, 4.3, 4.183870967741935)","(16.0, 22.0, 21.5)","(1.85, 2.24, 2.2041025641025644)","(6.5, 9.6, 9.1)","(8.5, 10.5, 10.321428571428571)","(20.0, 32.0, 30.0)","(20.0, 34.0, 30.64)"
07-01-2023 17:35:26.580552,"(3.6, 4.3, 4.189473684210526)","(16.0, 22.0, 21.833333333333332)","(1.85, 2.24, 2.2073684210526316)","(6.5, 9.6, 9.466666666666667)","(8.5, 10.5, 10.321428571428571)","(20.0, 32.0, 30.0)","(20.0, 34.0, 30.4)"
07-01-2023 17:35:27.559690,"(3.6, 4.3, 4.199999999999999)","(16.0, 23.0, 22.066666666666666)","(1.85, 2.24, 2.2073684210526316)","(6.5, 9.6, 9.511111111111111)","(8.5, 10.5, 10.321428571428571)","(20.0, 32.0, 30.0)","(20.0, 34.0, 30.57142857142857)"
07-01-2023 17:35:28.604924,"(3.6, 4.3, 4.2176470588235295)","(16.0, 23.0, 22.066666666666666)","(1.85, 2.24, 2.2073684210526316)","(6.5, 9.6, 9.384615384615383)","(8.5, 10.5, 10.346153846153847)","(20.0, 32.0, 30.0)","(20.0, 34.0, 30.57142857142857)"
07-01-2023 17:35:29.624882,"(3.6, 4.3, 4.2176470588235295)","(16.0, 23.0, 22.066666666666666)","(1.85, 2.24, 2.2073684210526316)","(6.5, 9.6, 9.384615384615383)","(8.5, 10.5, 10.321428571428571)","(20.0, 32.0, 31.5)","(20.0, 34.0, 31.0)"
07-01-2023 17:35:30.673656,"(3.6, 4.3, 4.225)","(16.0, 23.0, 22.066666666666666)","(1.85, 2.24, 2.2050704225352113)","(6.5, 9.6, 9.266666666666667)","(8.5, 10.5, 10.225)","(20.0, 32.0, 31.5)","(20.0, 34.0, 30.25)"
07-01-2023 17:35:31.698613,"(3.6, 4.3, 4.225)","(17.0, 23.0, 21.761904761904763)","(1.85, 2.24, 2.207792207792208)","(6.5, 9.4, 9.266666666666667)","(8.5, 10.5, 10.225)","(20.0, 32.0, 31.5)","(20.0, 34.0, 31.0)"
07-01-2023 17:35:32.722053,"(3.6, 4.3, 4.204545454545454)","(17.0, 23.0, 22.066666666666666)","(1.85, 2.24, 2.205714285714286)","(6.5, 9.6, 9.399999999999999)","(8.5, 10.5, 10.225)","(20.0, 32.0, 31.666666666666668)","(20.0, 34.0, 31.0)"
07-01-2023 17:35:33.741390,"(3.6, 4.3, 4.171794871794871)","(17.0, 23.0, 22.066666666666666)","(1.85, 2.24, 2.2061111111111114)","(6.5, 9.6, 9.466666666666667)","(8.5, 10.5, 10.238095238095237)","(20.0, 32.0, 31.0)","(20.0, 34.0, 31.352941176470587)"
07-01-2023 17:35:34.765377,"(3.6, 4.3, 4.171794871794871)","(17.0, 23.0, 22.066666666666666)","(1.85, 2.24, 2.2062857142857144)","(6.5, 9.6, 9.466666666666667)","(8.5, 10.5, 10.25)","(21.0, 32.0, 31.666666666666668)","(20.0, 34.0, 31.352941176470587)"
07-01-2023 17:35:35.845896,"(3.6, 4.3, 4.171794871794871)","(17.0, 23.0, 22.846153846153847)","(1.85, 2.24, 2.2065671641791047)","(6.5, 9.6, 9.466666666666667)","(8.5, 10.5, 10.25)","(21.0, 32.0, 31.2)","(20.0, 34.0, 32.285714285714285)"
07-01-2023 17:35:36.899683,"(3.6, 4.3, 4.171794871794871)","(17.0, 23.0, 22.846153846153847)","(1.85, 2.24, 2.2065671641791047)","(6.5, 9.6, 9.466666666666667)","(8.5, 10.5, 10.25)","(21.0, 32.0, 29.5)","(20.0, 34.0, 32.285714285714285)"
07-01-2023 17:35:37.906533,"(3.6, 4.3, 4.171794871794871)","(17.0, 24.0, 22.5)","(1.85, 2.24, 2.2062857142857144)","(6.5, 9.6, 9.377777777777776)","(8.5, 10.5, 10.19047619047619)","(21.0, 32.0, 28.333333333333332)","(20.0, 34.0, 32.285714285714285)"
07-01-2023 17:35:38.858956,"(3.6, 4.3, 4.171794871794871)","(17.0, 24.0, 22.5)","(1.85, 2.24, 2.2070967741935488)","(6.5, 9.6, 9.377777777777776)","(8.5, 10.5, 10.19047619047619)","(21.0, 32.0, 28.5)","(20.0, 34.0, 32.285714285714285)"
07-01-2023 17:35:39.844172,"(3.6, 4.3, 4.170588235294117)","(17.0, 24.0, 22.5)","(1.85, 2.24, 2.2106024096385544)","(6.5, 9.6, 9.377777777777776)","(8.5, 10.5, 10.214285714285714)","(21.0, 32.0, 28.5)","(20.0, 34.0, 32.285714285714285)"
07-01-2023 17:35:40.815678,"(3.6, 4.3, 4.170588235294117)","(17.0, 24.0, 22.5)","(1.85, 2.24, 2.2106024096385544)","(6.5, 9.6, 9.377777777777776)","(8.5, 10.5, 10.214285714285714)","(21.0, 32.0, 28.5)","(21.0, 34.0, 32.285714285714285)"
07-01-2023 17:35:41.813071,"(3.6, 4.3, 4.1968749999999995)","(17.0, 24.0, 22.5)","(1.85, 2.22, 2.2133333333333334)","(6.5, 9.6, 9.56)","(8.5, 10.5, 9.68)","(21.0, 32.0, 28.5)","(21.0, 34.0, 32.285714285714285)"
07-01-2023 17:35:42.780520,"(3.6, 4.3, 4.20625)","(17.0, 24.0, 22.375)","(1.85, 2.24, 2.210114942528736)","(6.5, 9.8, 9.581818181818182)","(8.5, 9.8, 9.68)","(21.0, 32.0, 28.5)","(21.0, 34.0, 32.285714285714285)"
07-01-2023 17:35:43.746386,"(3.6, 4.3, 4.20625)","(17.0, 24.0, 22.46153846153846)","(1.85, 2.24, 2.2112820512820517)","(6.5, 9.8, 9.581818181818182)","(8.5, 9.8, 9.895454545454546)","(21.0, 32.0, 28.5)","(21.0, 34.0, 32.285714285714285)"
07-01-2023 17:35:44.710152,"(3.6, 4.3, 4.175)","(17.0, 24.0, 22.46153846153846)","(1.85, 2.24, 2.2348387096774194)","(6.5, 9.8, 9.581818181818182)","(8.5, 10.5, 9.907692307692308)","(21.0, 32.0, 28.5)","(21.0, 34.0, 32.285714285714285)"
07-01-2023 17:35:45.734916,"(3.6, 4.3, 4.175)","(17.0, 24.0, 22.46153846153846)","(1.85, 2.24, 2.2348387096774194)","(6.5, 9.8, 9.581818181818182)","(8.5, 10.5, 9.907692307692308)","(21.0, 32.0, 28.5)","(21.0, 34.0, 32.285714285714285)"
07-01-2023 17:35:46.755676,"(3.6, 4.3, 4.170588235294117)","(17.0, 24.0, 22.46153846153846)","(1.85, 2.24, 2.2216666666666667)","(6.5, 9.8, 9.581818181818182)","(8.5, 10.5, 10.06)","(21.0, 32.0, 28.5)","(21.0, 34.0, 32.285714285714285)"
07-01-2023 17:35:47.734118,"(3.6, 4.3, 4.170588235294117)","(17.0, 24.0, 22.46153846153846)","(1.85, 2.26, 2.2745454545454544)","(6.5, 9.8, 7.7299999999999995)","(8.0, 10.5, 10.5)","(21.0, 32.0, 31.5)","(21.0, 29.0, 29.53846153846154)"
07-01-2023 17:35:48.748302,"(3.6, 4.4, 4.254320987654321)","(17.0, 26.0, 24.285714285714285)","(1.85, 2.3, 2.27015873015873)","(6.5, 7.8, 7.581818181818182)","(8.0, 11.0, 10.76086956521739)","(21.0, 34.0, 31.77777777777778)","(21.0, 32.0, 29.428571428571427)"
07-01-2023 17:35:49.920085,"(3.6, 4.3, 4.2956521739130435)","(17.0, 24.0, 23.5)","(1.85, 2.3, 2.295384615384615)","(6.5, 7.8, 7.566666666666666)","(8.0, 11.0, 10.714285714285714)","(21.0, 34.0, 31.6)","(21.0, 32.0, 30.0)"
07-01-2023 17:35:51.138996,"(3.6, 4.3, 4.296296296296296)","(17.0, 24.0, 23.4375)","(1.85, 2.3, 2.3066666666666666)","(6.5, 7.6, 7.566666666666666)","(8.0, 11.0, 10.972222222222221)","(21.0, 32.0, 31.77777777777778)","(21.0, 32.0, 29.428571428571427)"
07-01-2023 17:35:52.285166,"(3.6, 4.3, 4.296)","(17.0, 24.0, 23.4375)","(1.85, 2.32, 2.184924623115578)","(6.5, 7.6, 7.2076726342711)","(8.0, 11.0, 11.416666666666666)","(21.0, 34.0, 32.22222222222222)","(21.0, 30.0, 30.25)"
07-01-2023 17:35:53.458359,"(3.6, 4.4, 4.368421052631579)","(17.0, 25.0, 23.0)","(1.85, 2.2, 2.207692307692308)","(6.5, 7.4, 7.204456094364351)","(8.0, 11.5, 11.458333333333334)","(21.0, 38.0, 30.40625)","(20.0, 34.0, 31.5)"
07-01-2023 17:35:54.520165,"(3.6, 4.6, 4.452)","(17.0, 25.0, 23.0)","(1.85, 2.22, 2.205)","(6.5, 7.4, 7.201585204755615)","(8.0, 11.5, 11.466666666666667)","(21.0, 38.0, 33.81818181818182)","(20.0, 34.0, 30.666666666666668)"
07-01-2023 17:35:55.496856,"(3.6, 4.6, 4.470103092783505)","(17.0, 25.0, 23.333333333333332)","(1.85, 2.22, 2.205)","(6.5, 7.4, 7.201585204755615)","(8.0, 11.5, 11.466666666666667)","(21.0, 36.0, 34.285714285714285)","(20.0, 32.0, 32.333333333333336)"
07-01-2023 17:35:56.484372,"(3.6, 4.6, 4.46304347826087)","(18.0, 25.0, 24.5)","(1.85, 2.22, 2.2111111111111112)","(6.5, 7.4, 7.2)","(8.0, 11.5, 11.846153846153847)","(21.0, 36.0, 34.285714285714285)","(20.0, 34.0, 31.5)"
07-01-2023 17:35:57.450895,"(3.6, 4.6, 4.458426966292135)","(18.0, 25.0, 24.733333333333334)","(1.85, 2.24, 2.22)","(6.5, 7.2, 7.046153846153846)","(8.0, 12.0, 11.472222222222221)","(21.0, 36.0, 32.4)","(20.0, 34.0, 30.2)"
07-01-2023 17:35:58.437836,"(3.6, 4.6, 4.458426966292135)","(18.0, 25.0, 24.733333333333334)","(1.85, 2.28, 2.2649999999999997)","(6.5, 7.2, 7.046153846153846)","(8.0, 11.5, 11.472222222222221)","(21.0, 36.0, 32.4)","(20.0, 32.0, 30.2)"
07-01-2023 17:35:59.388072,"(3.6, 4.6, 4.485454545454545)","(18.0, 25.0, 24.714285714285715)","(1.85, 2.24, 2.234)","(6.5, 7.2, 7.051851851851852)","(8.0, 11.5, 11.477272727272727)","(21.0, 36.0, 33.42857142857143)","(20.0, 32.0, 30.363636363636363)"
07-01-2023 17:36:00.370923,"(3.6, 4.6, 4.5181818181818185)","(18.0, 25.0, 24.833333333333332)","(1.85, 2.2, 2.189655172413793)","(6.5, 7.2, 7.0030261348005505)","(8.0, 11.5, 9.221256038647342)","(21.0, 36.0, 34.4)","(20.0, 32.0, 31.142857142857142)"
07-01-2023 17:36:01.336826,"(3.6, 4.6, 4.546296296296296)","(18.0, 29.0, 27.333333333333332)","(1.85, 2.28, 2.2581818181818183)","(6.5, 7.4, 7.201662049861496)","(8.0, 9.6, 9.403)","(21.0, 36.0, 34.93333333333333)","(20.0, 32.0, 30.8)"
07-01-2023 17:36:02.250925,"(3.6, 4.8, 4.704)","(18.0, 27.0, 26.454545454545453)","(1.85, 2.26, 2.2463636363636366)","(6.5, 7.2, 7.158333333333333)","(8.0, 9.6, 9.442857142857143)","(21.0, 36.0, 34.666666666666664)","(20.0, 34.0, 30.307692307692307)"
07-01-2023 17:36:03.158558,"(3.6, 4.7, 4.692857142857143)","(18.0, 27.0, 26.625)","(1.85, 2.28, 2.2734328358208953)","(6.5, 7.2, 7.039130434782609)","(8.0, 9.4, 9.304347826086957)","(21.0, 36.0, 34.666666666666664)","(20.0, 34.0, 30.307692307692307)"
07-01-2023 17:36:04.049714,"(3.6, 4.7, 4.668421052631579)","(18.0, 27.0, 26.625)","(1.85, 2.28, 2.2628571428571425)","(6.5, 7.2, 7.0549019607843135)","(8.0, 9.4, 9.16)","(21.0, 36.0, 34.705882352941174)","(20.0, 34.0, 30.307692307692307)"
07-01-2023 17:36:04.947579,"(3.6, 4.7, 4.660465116279069)","(18.0, 27.0, 26.647058823529413)","(1.85, 2.3, 2.2918518518518516)","(6.5, 7.2, 7.093827160493827)","(8.0, 9.4, 8.984615384615385)","(21.0, 36.0, 33.68421052631579)","(20.0, 34.0, 30.307692307692307)"
07-01-2023 17:36:05.891672,"(3.6, 4.7, 4.6553191489361705)","(18.0, 27.0, 26.36842105263158)","(1.85, 2.3, 2.286461538461538)","(6.5, 7.2, 7.049122807017544)","(8.0, 9.4, 9.305263157894737)","(21.0, 36.0, 33.88235294117647)","(20.0, 34.0, 30.333333333333332)"
07-01-2023 17:36:07.035037,"(3.6, 4.7, 4.660465116279069)","(18.0, 27.0, 26.142857142857142)","(1.85, 2.28, 2.2748484848484845)","(6.5, 7.2, 7.065116279069768)","(8.0, 9.4, 9.110344827586207)","(21.0, 36.0, 34.13333333333333)","(20.0, 34.0, 30.363636363636363)"
07-01-2023 17:36:07.940961,"(3.6, 4.7, 4.669642857142857)","(18.0, 27.0, 26.0)","(1.85, 2.28, 2.2748484848484845)","(6.5, 7.2, 7.114705882352942)","(8.0, 9.4, 9.110344827586207)","(21.0, 36.0, 34.0)","(20.0, 34.0, 30.363636363636363)"
07-01-2023 17:36:08.852480,"(3.7, 4.7, 4.685714285714286)","(18.0, 27.0, 26.0)","(1.85, 2.28, 2.2771874999999997)","(6.5, 7.2, 7.105405405405405)","(8.0, 9.2, 9.155555555555555)","(21.0, 36.0, 33.6)","(20.0, 34.0, 30.333333333333332)"
07-01-2023 17:36:09.786760,"(3.7, 4.7, 4.680281690140845)","(18.0, 27.0, 26.0)","(1.85, 2.32, 2.291111111111111)","(6.5, 7.2, 7.052054794520548)","(8.0, 9.2, 9.133333333333333)","(21.0, 36.0, 33.6)","(20.0, 34.0, 30.25)"
07-01-2023 17:36:10.731864,"(3.7, 4.7, 4.670512820512821)","(18.0, 27.0, 26.0)","(1.85, 2.32, 2.3061224489795915)","(6.5, 7.2, 7.063291139240507)","(8.0, 9.2, 8.986666666666666)","(21.0, 36.0, 33.6)","(20.0, 34.0, 30.25)"
07-01-2023 17:36:11.677453,"(3.7, 4.7, 4.670512820512821)","(18.0, 27.0, 26.0)","(1.85, 2.3, 2.297142857142857)","(6.5, 7.2, 7.063291139240507)","(8.0, 9.0, 8.984810126582278)","(21.0, 36.0, 34.72727272727273)","(20.0, 34.0, 30.333333333333332)"
07-01-2023 17:36:12.619816,"(3.7, 4.7, 4.669333333333333)","(18.0, 27.0, 26.0)","(1.85, 2.3, 2.297142857142857)","(6.5, 7.2, 7.083870967741936)","(8.0, 9.0, 9.03111111111111)","(21.0, 36.0, 34.13333333333333)","(20.0, 34.0, 30.5)"
07-01-2023 17:36:13.510156,"(3.7, 4.7, 4.665151515151515)","(18.0, 27.0, 25.823529411764707)","(1.85, 2.3, 2.29578947368421)","(6.5, 7.2, 7.16875)","(8.0, 9.2, 9.03111111111111)","(21.0, 36.0, 34.13333333333333)","(20.0, 34.0, 30.5)"
07-01-2023 17:36:14.420700,"(3.7, 4.7, 4.665151515151515)","(18.0, 27.0, 25.823529411764707)","(1.85, 2.3, 2.29578947368421)","(6.5, 7.2, 7.16875)","(8.0, 9.0, 8.99090909090909)","(21.0, 36.0, 34.13333333333333)","(20.0, 34.0, 30.333333333333332)"
07-01-2023 17:36:15.350353,"(3.7, 4.7, 4.658181818181818)","(18.0, 27.0, 25.823529411764707)","(1.85, 2.3, 2.29578947368421)","(6.5, 7.2, 7.093103448275862)","(8.0, 9.0, 8.987096774193548)","(21.0, 36.0, 33.6)","(20.0, 34.0, 30.25)"
07-01-2023 17:36:16.301371,"(3.7, 4.7, 4.659649122807018)","(18.0, 27.0, 25.94736842105263)","(1.85, 2.32, 2.293181818181818)","(6.5, 7.2, 7.098360655737705)","(8.0, 9.0, 8.987096774193548)","(21.0, 36.0, 33.6)","(20.0, 34.0, 30.25)"
