,Sonnys Amazing,Triplets,Rainbow Rain,Colerne,Micton Mouse,Beartastic Writer,Roberts Delight,My Ultimate Billy Nz,Our Amazing Grace,No Win No Worries
23,"[datetime.datetime(2022, 11, 28, 18, 18, 27, 52005), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 18, 27, 52005), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 27, 52005), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 18, 27, 52005), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 18, 27, 52005), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 18, 18, 27, 52005), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 27, 52005), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 18, 27, 52005), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 27, 52005), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 18, 27, 52005), 3.6, 5.2]"
24,"[datetime.datetime(2022, 11, 28, 18, 18, 28, 304209), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 18, 28, 305442), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 28, 305442), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 18, 28, 305442), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 18, 28, 305442), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 18, 18, 28, 305442), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 28, 305442), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 18, 28, 305442), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 28, 305442), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 18, 28, 305442), 3.6, 5.2]"
25,"[datetime.datetime(2022, 11, 28, 18, 18, 29, 556112), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 18, 29, 556112), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 29, 556112), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 18, 29, 556112), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 18, 29, 556112), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 18, 18, 29, 556112), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 29, 556112), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 18, 29, 556112), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 29, 556112), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 18, 29, 556112), 3.6, 5.2]"
26,"[datetime.datetime(2022, 11, 28, 18, 18, 30, 794090), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 18, 30, 794090), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 30, 794090), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 18, 30, 794090), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 18, 30, 794090), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 18, 18, 30, 794090), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 30, 794090), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 18, 30, 794090), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 30, 794090), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 18, 30, 794090), 3.6, 5.2]"
27,"[datetime.datetime(2022, 11, 28, 18, 18, 32, 60399), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 18, 32, 60399), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 32, 60399), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 18, 32, 60399), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 18, 32, 60399), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 18, 18, 32, 60399), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 32, 60399), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 18, 32, 60399), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 32, 60399), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 18, 32, 60399), 3.6, 5.2]"
28,"[datetime.datetime(2022, 11, 28, 18, 18, 33, 327732), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 18, 33, 327732), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 33, 327732), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 18, 33, 327732), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 18, 33, 327732), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 18, 18, 33, 327732), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 33, 327732), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 18, 33, 327732), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 33, 327732), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 18, 33, 327732), 3.6, 5.2]"
29,"[datetime.datetime(2022, 11, 28, 18, 18, 34, 579415), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 18, 34, 579415), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 34, 579415), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 18, 34, 579415), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 18, 34, 579415), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 18, 18, 34, 579415), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 34, 579415), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 18, 34, 579415), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 34, 579415), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 18, 34, 579415), 3.6, 5.2]"
30,"[datetime.datetime(2022, 11, 28, 18, 18, 35, 831098), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 18, 35, 831098), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 35, 831098), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 18, 35, 831098), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 18, 35, 831098), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 18, 18, 35, 831098), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 35, 831098), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 18, 35, 831098), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 35, 831098), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 18, 35, 831098), 3.6, 5.2]"
31,"[datetime.datetime(2022, 11, 28, 18, 18, 37, 103966), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 18, 37, 103966), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 37, 103966), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 18, 18, 37, 103966), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 18, 37, 103966), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 18, 18, 37, 103966), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 37, 103966), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 18, 37, 103966), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 37, 103966), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 18, 37, 103966), 3.6, 5.2]"
32,"[datetime.datetime(2022, 11, 28, 18, 18, 38, 348443), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 18, 38, 348443), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 38, 348443), 61.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 18, 38, 348443), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 38, 348443), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 18, 18, 38, 348443), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 38, 348443), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 18, 38, 348443), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 38, 348443), 19.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 18, 38, 348443), 3.6, 5.1]"
33,"[datetime.datetime(2022, 11, 28, 18, 18, 39, 591002), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 18, 39, 591002), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 39, 591002), 61.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 18, 39, 591002), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 39, 591002), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 18, 18, 39, 591002), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 39, 591002), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 18, 39, 591002), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 39, 591002), 19.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 18, 39, 591002), 3.6, 5.1]"
34,"[datetime.datetime(2022, 11, 28, 18, 18, 40, 843920), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 18, 40, 843920), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 40, 843920), 61.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 18, 40, 843920), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 40, 843920), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 18, 18, 40, 843920), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 40, 843920), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 18, 40, 843920), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 40, 843920), 19.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 18, 40, 843920), 3.6, 5.1]"
35,"[datetime.datetime(2022, 11, 28, 18, 18, 42, 100259), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 18, 42, 100259), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 42, 100259), 61.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 18, 42, 100259), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 18, 42, 100259), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 18, 18, 42, 100259), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 42, 100259), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 18, 42, 100259), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 42, 100259), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 18, 42, 100259), 3.6, 5.0]"
36,"[datetime.datetime(2022, 11, 28, 18, 18, 43, 340184), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 18, 43, 340184), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 43, 340184), 61.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 18, 43, 340184), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 18, 43, 340184), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 18, 18, 43, 340184), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 43, 340184), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 18, 43, 340184), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 43, 340184), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 18, 43, 340184), 3.6, 5.0]"
37,"[datetime.datetime(2022, 11, 28, 18, 18, 44, 588615), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 18, 44, 588615), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 44, 588615), 61.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 18, 44, 588615), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 18, 44, 588615), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 18, 18, 44, 588615), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 44, 588615), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 18, 44, 588615), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 44, 588615), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 18, 44, 588615), 3.6, 5.0]"
38,"[datetime.datetime(2022, 11, 28, 18, 18, 45, 842232), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 18, 45, 842232), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 45, 842232), 61.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 18, 45, 842232), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 18, 45, 842232), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 18, 18, 45, 842232), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 45, 842232), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 18, 45, 842232), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 45, 842232), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 18, 45, 842232), 3.6, 5.0]"
39,"[datetime.datetime(2022, 11, 28, 18, 18, 47, 104567), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 18, 47, 104567), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 47, 104567), 61.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 18, 47, 104567), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 18, 47, 104567), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 18, 18, 47, 104567), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 47, 104567), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 18, 47, 104567), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 47, 104567), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 18, 47, 104567), 3.6, 5.0]"
40,"[datetime.datetime(2022, 11, 28, 18, 18, 48, 370555), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 18, 48, 370555), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 48, 370555), 61.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 18, 48, 370555), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 18, 48, 370555), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 18, 18, 48, 370555), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 48, 370555), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 18, 48, 370555), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 48, 370555), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 18, 48, 370555), 3.6, 5.0]"
41,"[datetime.datetime(2022, 11, 28, 18, 18, 49, 617445), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 18, 49, 617445), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 49, 617445), 61.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 18, 49, 617445), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 18, 49, 617445), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 18, 18, 49, 617445), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 49, 617445), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 18, 49, 617445), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 49, 617445), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 18, 49, 617445), 3.6, 5.0]"
42,"[datetime.datetime(2022, 11, 28, 18, 18, 50, 891501), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 18, 50, 891501), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 50, 891501), 61.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 18, 50, 891501), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 18, 50, 891501), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 18, 18, 50, 891501), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 50, 891501), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 18, 50, 891501), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 50, 891501), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 18, 50, 891501), 3.6, 5.0]"
43,"[datetime.datetime(2022, 11, 28, 18, 18, 52, 144776), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 18, 52, 144776), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 52, 144776), 61.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 18, 52, 144776), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 18, 52, 144776), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 18, 18, 52, 144776), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 52, 144776), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 18, 52, 144776), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 52, 144776), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 18, 52, 144776), 3.6, 5.0]"
44,"[datetime.datetime(2022, 11, 28, 18, 18, 53, 376797), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 18, 53, 376797), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 53, 376797), 61.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 18, 53, 376797), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 18, 53, 376797), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 18, 18, 53, 376797), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 53, 376797), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 18, 53, 376797), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 53, 376797), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 18, 53, 376797), 3.6, 5.0]"
45,"[datetime.datetime(2022, 11, 28, 18, 18, 54, 618133), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 18, 54, 618133), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 54, 618133), 61.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 18, 54, 618133), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 18, 54, 618133), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 18, 18, 54, 618133), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 54, 618133), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 18, 54, 618133), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 54, 618133), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 18, 54, 618133), 3.6, 5.0]"
46,"[datetime.datetime(2022, 11, 28, 18, 18, 55, 861637), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 18, 55, 861637), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 55, 861637), 61.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 18, 55, 861637), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 18, 55, 861637), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 18, 18, 55, 861637), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 55, 861637), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 18, 55, 861637), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 55, 861637), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 18, 55, 861637), 3.6, 5.0]"
47,"[datetime.datetime(2022, 11, 28, 18, 18, 57, 116794), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 18, 57, 116794), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 57, 116794), 61.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 18, 57, 116794), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 18, 57, 116794), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 18, 18, 57, 116794), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 57, 116794), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 18, 57, 116794), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 57, 116794), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 18, 57, 116794), 3.6, 5.0]"
48,"[datetime.datetime(2022, 11, 28, 18, 18, 58, 372877), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 18, 58, 372877), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 58, 372877), 61.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 18, 58, 372877), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 18, 58, 372877), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 18, 18, 58, 372877), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 58, 372877), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 18, 58, 372877), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 58, 372877), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 18, 58, 372877), 3.6, 5.0]"
49,"[datetime.datetime(2022, 11, 28, 18, 18, 59, 640576), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 18, 59, 640576), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 18, 59, 640576), 61.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 18, 59, 640576), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 18, 59, 640576), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 18, 18, 59, 640576), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 18, 59, 640576), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 18, 59, 640576), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 18, 59, 640576), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 18, 59, 640576), 3.6, 5.0]"
50,"[datetime.datetime(2022, 11, 28, 18, 19, 0, 881878), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 19, 0, 881878), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 19, 0, 881878), 61.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 19, 0, 881878), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 19, 0, 881878), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 18, 19, 0, 881878), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 19, 0, 881878), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 19, 0, 881878), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 19, 0, 881878), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 19, 0, 881878), 3.6, 5.0]"
51,"[datetime.datetime(2022, 11, 28, 18, 19, 2, 120275), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 19, 2, 120275), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 19, 2, 120275), 61.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 19, 2, 120275), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 19, 2, 120275), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 18, 19, 2, 120275), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 19, 2, 120275), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 19, 2, 120275), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 19, 2, 120275), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 19, 2, 120275), 3.6, 5.0]"
52,"[datetime.datetime(2022, 11, 28, 18, 19, 3, 362827), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 19, 3, 362827), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 19, 3, 362827), 61.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 19, 3, 362827), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 19, 3, 362827), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 18, 19, 3, 362827), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 19, 3, 362827), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 19, 3, 362827), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 19, 3, 362827), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 19, 3, 362827), 3.6, 5.0]"
53,"[datetime.datetime(2022, 11, 28, 18, 19, 4, 616559), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 19, 4, 616559), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 19, 4, 616559), 61.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 19, 4, 616559), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 19, 4, 616559), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 18, 19, 4, 616559), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 19, 4, 616559), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 19, 4, 616559), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 19, 4, 616559), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 19, 4, 616559), 3.6, 5.0]"
54,"[datetime.datetime(2022, 11, 28, 18, 19, 5, 886852), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 19, 5, 886852), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 19, 5, 886852), 61.0, 210.0]","[datetime.datetime(2022, 11, 28, 18, 19, 5, 886852), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 19, 5, 886852), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 18, 19, 5, 886852), 26.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 19, 5, 886852), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 19, 5, 886852), 8.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 19, 5, 886852), 19.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 19, 5, 886852), 3.6, 5.0]"
