,Elliott Ness,Mercury Icon,Aston Rosa,Starfleet,Van Diemen,Funky Felix,Im A Lawyer,Bingo Ringo
12-01-2023 09:33:49.373863,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:33:50.530703,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:33:51.609028,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:33:52.584908,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:33:53.576421,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:33:54.643067,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:33:55.642046,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:33:56.641206,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:33:57.751676,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:33:58.867339,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:33:59.964032,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:01.127802,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:02.317473,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:03.560500,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:04.755187,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:05.888652,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:07.013631,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:08.134299,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:09.249922,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:10.382291,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:11.490318,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:12.601455,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:13.623460,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:14.614989,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:15.676075,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:16.777005,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:17.854971,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:18.940237,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:20.024909,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:21.164423,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:22.261396,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:23.339019,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:24.386527,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:25.532444,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:26.673701,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:27.842805,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:29.155752,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:30.419307,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:31.564541,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:32.738656,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:33.858980,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:34.951352,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:36.131805,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:37.361213,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:38.521143,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:39.528248,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:40.599326,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:41.626934,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:42.588837,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:43.574516,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:44.615387,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:45.676836,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:46.873363,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:48.020168,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:49.106805,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:50.257135,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:51.332361,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:52.444968,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:53.589271,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:54.721225,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:55.988228,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:57.080885,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:58.123527,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:34:59.177964,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:35:00.353727,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:35:01.438881,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:35:02.564813,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:35:03.701566,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:35:04.748764,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:35:05.773814,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:35:06.824832,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:35:07.963924,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:35:09.113171,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:35:10.242384,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:35:11.328558,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:35:12.307365,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:35:13.288692,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:35:14.332990,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:35:15.373963,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:35:16.493712,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:35:17.567936,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:35:18.669090,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
