,Moraine Marco,Crackerjack Bull,Menari Tom,Winston Town,Your Colour Room,Aston Wyatt,Moraine Baloo
10-01-2023 15:07:41.633417,"(14.0, 36.0, 25.75)","(2.6, 3.85, 3.0382352941176474)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:07:42.718520,"(14.0, 36.0, 25.75)","(2.6, 3.85, 3.0382352941176474)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:07:43.764452,"(14.0, 36.0, 25.75)","(2.6, 3.85, 3.0382352941176474)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:07:44.795044,"(14.0, 36.0, 25.75)","(2.6, 3.85, 3.0382352941176474)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:07:45.848886,"(14.0, 36.0, 25.75)","(2.6, 3.85, 3.0382352941176474)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:07:46.929128,"(14.0, 36.0, 25.75)","(2.6, 3.85, 3.0025000000000004)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:07:47.991731,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.942)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:07:49.120811,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.942)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:07:50.095051,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.780769230769231)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:07:51.084349,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.780769230769231)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:07:52.109122,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.780769230769231)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:07:53.182152,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.780769230769231)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:07:54.269200,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:07:55.330469,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:07:56.393692,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:07:57.381791,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:07:58.408491,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:07:59.433821,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:00.521118,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:01.543135,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:02.600408,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:03.506716,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:04.587548,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:05.654038,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:06.790131,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:08:07.893246,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:08.978898,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:09.970934,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:10.941830,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:11.965396,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:12.997253,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:14.044745,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:15.226040,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:16.246650,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:17.438842,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:18.604247,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:19.766175,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:21.071845,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:22.180441,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:23.269005,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:24.339376,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:25.389924,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:26.448513,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:08:27.488522,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:08:28.518839,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:29.680701,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:30.826502,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:31.823374,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:32.819301,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:33.810468,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:34.839053,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:35.900971,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:37.116929,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:38.444834,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:39.750945,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:40.846140,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:41.818409,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 519.0)"
10-01-2023 15:08:42.790394,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:08:43.898636,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.361538461538461)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:08:45.019315,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.795)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 538.125)"
10-01-2023 15:08:46.073699,"(14.0, 36.0, 33.375)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.795)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 538.125)"
10-01-2023 15:08:47.117174,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.59375)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 538.125)"
10-01-2023 15:08:48.162807,"(14.0, 36.0, 25.75)","(2.6, 3.75, 3.0088235294117647)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.469230769230769)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 538.125)"
10-01-2023 15:08:49.200232,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.944186046511628)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.469230769230769)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 538.125)"
10-01-2023 15:08:50.252086,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.944186046511628)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.469230769230769)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 538.125)"
10-01-2023 15:08:51.244471,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.944186046511628)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.469230769230769)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 538.125)"
10-01-2023 15:08:52.207603,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.944186046511628)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.576923076923077)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 538.125)"
10-01-2023 15:08:53.154323,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.944186046511628)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.576923076923077)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 538.125)"
10-01-2023 15:08:54.135481,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.944186046511628)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.576923076923077)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 538.125)"
10-01-2023 15:08:55.217549,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.944186046511628)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.76)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 538.125)"
10-01-2023 15:08:56.519210,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.944186046511628)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.684615384615385)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 538.125)"
10-01-2023 15:08:57.614201,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.944186046511628)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.684615384615385)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 538.125)"
10-01-2023 15:08:58.669765,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.944186046511628)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.684615384615385)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 35.81818181818181)","(81.0, 570.0, 538.125)"
10-01-2023 15:08:59.701920,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.944186046511628)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.684615384615385)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 39.333333333333336)","(81.0, 570.0, 538.125)"
10-01-2023 15:09:00.647067,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.944186046511628)","(41.0, 350.0, 231.90476190476193)","(4.2, 6.6, 5.684615384615385)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 39.333333333333336)","(81.0, 570.0, 538.125)"
10-01-2023 15:09:01.722751,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.973913043478261)","(41.0, 350.0, 275.33333333333337)","(4.2, 6.6, 5.684615384615385)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 39.333333333333336)","(81.0, 570.0, 508.125)"
10-01-2023 15:09:02.869234,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.973913043478261)","(41.0, 350.0, 221.1578947368421)","(4.2, 6.6, 5.684615384615385)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 44.285714285714285)","(81.0, 570.0, 508.125)"
10-01-2023 15:09:04.102604,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.973913043478261)","(41.0, 350.0, 221.1578947368421)","(4.2, 6.6, 5.684615384615385)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 46.0)","(81.0, 570.0, 508.125)"
10-01-2023 15:09:05.274498,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.973913043478261)","(41.0, 350.0, 221.1578947368421)","(4.2, 6.6, 5.684615384615385)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 47.5)","(81.0, 570.0, 508.125)"
10-01-2023 15:09:06.559310,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.973913043478261)","(41.0, 350.0, 221.1578947368421)","(4.2, 6.6, 5.684615384615385)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 47.5)","(81.0, 570.0, 508.125)"
10-01-2023 15:09:07.722196,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.973913043478261)","(41.0, 350.0, 221.1578947368421)","(4.2, 6.6, 5.684615384615385)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 47.5)","(81.0, 570.0, 508.125)"
10-01-2023 15:09:08.779251,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.973913043478261)","(41.0, 350.0, 221.1578947368421)","(4.2, 6.6, 5.684615384615385)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 47.5)","(81.0, 570.0, 508.125)"
10-01-2023 15:09:09.797515,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.973913043478261)","(41.0, 350.0, 221.1578947368421)","(4.2, 6.6, 5.684615384615385)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 47.5)","(81.0, 570.0, 508.125)"
10-01-2023 15:09:10.905206,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.973913043478261)","(41.0, 350.0, 79.77777777777777)","(4.2, 6.6, 5.684615384615385)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 47.5)","(81.0, 570.0, 515.0)"
10-01-2023 15:09:11.940878,"(14.0, 36.0, 33.375)","(2.6, 3.75, 2.973913043478261)","(41.0, 350.0, 79.77777777777777)","(4.2, 6.6, 5.684615384615385)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 47.5)","(81.0, 570.0, 515.0)"
10-01-2023 15:09:13.075763,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.973913043478261)","(41.0, 350.0, 79.77777777777777)","(4.2, 6.6, 5.684615384615385)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 47.5)","(81.0, 570.0, 515.0)"
10-01-2023 15:09:14.236007,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.973913043478261)","(41.0, 350.0, 79.77777777777777)","(4.2, 6.6, 5.684615384615385)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 47.5)","(81.0, 570.0, 515.0)"
10-01-2023 15:09:15.415128,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.973913043478261)","(41.0, 350.0, 79.77777777777777)","(4.2, 6.6, 5.684615384615385)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 47.5)","(81.0, 570.0, 515.0)"
10-01-2023 15:09:16.557449,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.973913043478261)","(41.0, 350.0, 79.77777777777777)","(4.2, 6.6, 5.684615384615385)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 47.5)","(81.0, 570.0, 515.0)"
10-01-2023 15:09:17.587105,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.973913043478261)","(41.0, 350.0, 79.77777777777777)","(4.2, 6.6, 5.684615384615385)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 47.5)","(81.0, 570.0, 508.125)"
10-01-2023 15:09:18.612690,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.973913043478261)","(41.0, 350.0, 79.77777777777777)","(4.2, 6.6, 5.684615384615385)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 47.5)","(81.0, 570.0, 508.125)"
10-01-2023 15:09:19.809485,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.973913043478261)","(41.0, 350.0, 79.77777777777777)","(4.2, 6.6, 5.684615384615385)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 47.5)","(81.0, 570.0, 508.125)"
10-01-2023 15:09:21.054662,"(14.0, 36.0, 25.75)","(2.6, 3.75, 2.973913043478261)","(41.0, 350.0, 79.77777777777777)","(4.2, 6.6, 5.684615384615385)","(1.9, 2.7, 2.081818181818182)","(21.0, 70.0, 47.5)","(81.0, 570.0, 508.125)"
