,Uri Bale,Tiggerlong Demon,Goldstar Clover,Smash Wave,Amuri Ruru,Taieri Taylee,Homebush Lennon,Sozins Royal
08-12-2022 12:45:12.644764,"(4.6, 5.5, 5.475)","(5.0, 7.2, 7.060869565217391)","(11.0, 12.5, 12.23134328358209)","(1.8, 2.46, 2.456086956521739)","(31.0, 55.0, 43.8)","(8.0, 9.6, 9.399999999999999)","(51.0, 350.0, 184.28571428571428)","(21.0, 85.0, 57.5)"
08-12-2022 12:45:13.782755,"(4.6, 5.5, 5.475)","(5.0, 7.2, 7.060869565217391)","(11.0, 12.5, 12.23134328358209)","(1.8, 2.46, 2.456086956521739)","(31.0, 55.0, 36.76744186046512)","(8.0, 9.6, 9.399999999999999)","(51.0, 350.0, 190.5)","(21.0, 85.0, 57.5)"
08-12-2022 12:45:15.019915,"(4.6, 5.5, 5.475)","(5.0, 7.2, 7.060869565217391)","(11.0, 12.5, 12.23134328358209)","(1.8, 2.46, 2.456086956521739)","(31.0, 55.0, 33.4)","(8.0, 9.6, 9.399999999999999)","(51.0, 350.0, 130.0)","(21.0, 85.0, 32.61904761904762)"
08-12-2022 12:45:16.269785,"(4.6, 5.5, 5.475)","(5.0, 7.2, 7.0)","(11.0, 12.5, 12.23134328358209)","(1.8, 2.46, 2.456086956521739)","(31.0, 55.0, 30.733333333333334)","(8.0, 9.6, 9.399999999999999)","(51.0, 350.0, 97.91666666666667)","(21.0, 85.0, 37.17391304347826)"
08-12-2022 12:45:17.516858,"(4.6, 5.5, 5.475)","(5.0, 7.2, 7.0)","(11.0, 12.5, 12.23134328358209)","(1.8, 2.46, 2.456086956521739)","(31.0, 55.0, 30.677419354838708)","(8.0, 9.6, 9.399999999999999)","(51.0, 350.0, 207.5)","(21.0, 85.0, 36.0)"
08-12-2022 12:45:18.740866,"(4.6, 5.5, 5.475)","(5.0, 7.2, 7.0)","(11.0, 12.5, 12.23134328358209)","(1.8, 2.46, 2.456086956521739)","(31.0, 55.0, 30.82608695652174)","(8.0, 9.6, 9.399999999999999)","(51.0, 340.0, 207.5)","(21.0, 80.0, 63.75)"
08-12-2022 12:45:19.934765,"(4.6, 5.5, 5.475)","(5.0, 7.2, 7.0)","(11.0, 12.5, 12.23134328358209)","(1.8, 2.46, 2.456086956521739)","(31.0, 50.0, 30.151515151515152)","(8.0, 9.6, 9.399999999999999)","(51.0, 340.0, 207.5)","(21.0, 75.0, 54.0)"
08-12-2022 12:45:21.150227,"(4.6, 5.5, 5.475)","(5.0, 7.2, 7.0)","(11.0, 12.5, 12.21830985915493)","(1.8, 2.46, 2.456086956521739)","(31.0, 48.0, 29.703703703703702)","(8.0, 9.6, 9.399999999999999)","(51.0, 340.0, 122.0)","(21.0, 70.0, 54.0)"
08-12-2022 12:45:22.374122,"(4.6, 5.5, 5.475)","(5.0, 7.2, 7.0)","(11.0, 12.5, 12.21830985915493)","(1.8, 2.46, 2.456086956521739)","(31.0, 48.0, 29.944444444444443)","(8.0, 9.6, 9.399999999999999)","(51.0, 310.0, 187.5)","(21.0, 70.0, 54.0)"
08-12-2022 12:45:23.683779,"(4.6, 5.5, 5.475)","(5.0, 7.2, 7.0)","(11.0, 12.5, 12.21830985915493)","(1.8, 2.46, 2.456086956521739)","(31.0, 46.0, 30.25)","(8.0, 9.6, 9.399999999999999)","(51.0, 300.0, 187.5)","(21.0, 70.0, 54.0)"
08-12-2022 12:45:24.943281,"(4.6, 5.5, 5.475)","(5.0, 7.2, 7.0)","(11.0, 12.5, 12.21830985915493)","(1.8, 2.46, 2.456086956521739)","(31.0, 44.0, 31.166666666666668)","(8.0, 9.6, 9.399999999999999)","(51.0, 300.0, 95.45454545454545)","(21.0, 70.0, 45.0)"
08-12-2022 12:45:26.146431,"(4.6, 5.5, 5.475)","(5.0, 7.2, 7.0)","(11.0, 12.5, 12.21830985915493)","(1.8, 2.46, 2.456086956521739)","(31.0, 42.0, 29.433333333333334)","(8.0, 9.6, 9.399999999999999)","(51.0, 300.0, 90.0)","(21.0, 70.0, 45.0)"
08-12-2022 12:45:27.333114,"(4.6, 5.5, 5.475)","(5.0, 7.2, 7.0)","(11.0, 12.5, 12.21830985915493)","(1.8, 2.46, 2.456086956521739)","(31.0, 42.0, 34.5)","(8.0, 9.6, 9.399999999999999)","(51.0, 300.0, 177.5)","(21.0, 70.0, 45.0)"
08-12-2022 12:45:28.502197,"(4.6, 5.5, 5.475)","(5.0, 7.2, 7.0)","(11.0, 12.5, 12.21830985915493)","(1.8, 2.46, 2.456086956521739)","(31.0, 40.0, 29.40740740740741)","(8.0, 9.6, 9.399999999999999)","(51.0, 280.0, 177.5)","(21.0, 70.0, 45.0)"
08-12-2022 12:45:29.787422,"(4.6, 5.5, 5.475)","(5.0, 7.2, 7.0)","(11.0, 12.5, 12.21830985915493)","(1.8, 2.46, 2.456896551724138)","(31.0, 40.0, 29.5625)","(8.0, 9.6, 9.399999999999999)","(51.0, 280.0, 245.83333333333331)","(21.0, 70.0, 45.0)"
08-12-2022 12:45:31.083952,"(4.6, 5.5, 5.475)","(5.0, 7.2, 7.0)","(11.0, 12.5, 12.21830985915493)","(1.8, 2.46, 2.501315789473684)","(31.0, 38.0, 29.45)","(8.0, 9.6, 9.399999999999999)","(51.0, 280.0, 177.5)","(21.0, 70.0, 45.0)"
08-12-2022 12:45:32.470994,"(4.6, 5.5, 5.475)","(5.0, 7.2, 7.090909090909091)","(11.0, 12.5, 12.21830985915493)","(1.8, 2.54, 2.5283333333333333)","(31.0, 38.0, 34.04347826086956)","(8.0, 9.6, 9.399999999999999)","(51.0, 280.0, 256.1111111111111)","(21.0, 70.0, 43.333333333333336)"
08-12-2022 12:45:33.985772,"(4.6, 5.5, 5.475)","(5.0, 7.2, 7.153846153846154)","(11.0, 12.5, 12.23134328358209)","(1.8, 2.54, 2.5283333333333333)","(31.0, 36.0, 29.263157894736842)","(8.0, 9.6, 9.399999999999999)","(51.0, 280.0, 145.625)","(21.0, 70.0, 43.333333333333336)"
08-12-2022 12:45:35.304917,"(4.6, 5.5, 5.475)","(5.0, 7.2, 7.153846153846154)","(11.0, 12.5, 12.23134328358209)","(1.8, 2.54, 2.511594202898551)","(31.0, 36.0, 29.263157894736842)","(8.0, 9.6, 9.399999999999999)","(51.0, 280.0, 129.5)","(21.0, 70.0, 43.333333333333336)"
08-12-2022 12:45:36.568824,"(4.6, 5.5, 5.475)","(5.0, 7.2, 7.12)","(11.0, 12.5, 12.23134328358209)","(1.8, 2.54, 2.483695652173913)","(31.0, 36.0, 29.263157894736842)","(8.0, 9.6, 9.399999999999999)","(51.0, 280.0, 225.83333333333331)","(21.0, 70.0, 32.77777777777778)"
08-12-2022 12:45:37.730864,"(4.6, 5.5, 5.475)","(5.0, 7.2, 7.12)","(11.0, 12.5, 12.23134328358209)","(1.8, 2.54, 2.517857142857143)","(31.0, 36.0, 31.0)","(8.0, 9.6, 9.399999999999999)","(51.0, 260.0, 237.22222222222223)","(21.0, 80.0, 50.0)"
08-12-2022 12:45:38.906567,"(4.6, 5.5, 5.475)","(5.0, 7.2, 7.12)","(11.0, 12.5, 12.23134328358209)","(1.8, 2.52, 2.517857142857143)","(31.0, 32.0, 30.4)","(8.0, 9.6, 9.399999999999999)","(51.0, 260.0, 237.22222222222223)","(21.0, 70.0, 50.0)"
08-12-2022 12:45:40.096299,"(4.6, 5.5, 5.475)","(5.0, 7.2, 7.16)","(11.0, 12.5, 12.23134328358209)","(1.8, 2.52, 2.494285714285714)","(31.0, 32.0, 28.48)","(8.0, 9.6, 9.399999999999999)","(51.0, 260.0, 138.125)","(21.0, 70.0, 50.0)"
08-12-2022 12:45:41.264859,"(4.6, 5.5, 5.475)","(5.0, 7.2, 7.16)","(11.0, 12.5, 12.23134328358209)","(1.8, 2.52, 2.494285714285714)","(31.0, 32.0, 28.48)","(8.0, 9.6, 9.399999999999999)","(51.0, 260.0, 113.75)","(21.0, 70.0, 50.0)"
08-12-2022 12:45:42.482451,"(4.6, 5.5, 5.475)","(5.0, 7.2, 7.133333333333334)","(11.0, 12.5, 12.23134328358209)","(1.8, 2.52, 2.494285714285714)","(31.0, 32.0, 28.48)","(8.0, 9.6, 9.399999999999999)","(51.0, 260.0, 99.41176470588235)","(21.0, 70.0, 50.0)"
08-12-2022 12:45:43.699802,"(4.6, 5.5, 5.475)","(5.5, 7.2, 7.133333333333334)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.52, 2.494285714285714)","(26.0, 32.0, 28.184615384615384)","(8.0, 9.6, 9.399999999999999)","(41.0, 260.0, 203.75)","(21.0, 70.0, 50.0)"
08-12-2022 12:45:44.895715,"(4.6, 5.5, 5.475)","(5.5, 7.2, 7.133333333333334)","(10.0, 12.5, 12.235294117647058)","(1.85, 2.52, 2.494285714285714)","(26.0, 32.0, 28.184615384615384)","(8.0, 9.6, 9.399999999999999)","(41.0, 250.0, 203.75)","(21.0, 70.0, 50.0)"
08-12-2022 12:45:46.093868,"(4.6, 5.5, 5.475)","(5.5, 7.2, 7.133333333333334)","(10.0, 12.5, 12.235294117647058)","(1.85, 2.52, 2.494285714285714)","(26.0, 32.0, 28.184615384615384)","(8.0, 9.6, 9.399999999999999)","(41.0, 250.0, 203.75)","(21.0, 70.0, 50.0)"
08-12-2022 12:45:47.337570,"(4.6, 5.5, 5.475)","(5.5, 7.2, 7.133333333333334)","(10.0, 12.5, 12.235294117647058)","(1.85, 2.52, 2.494285714285714)","(26.0, 32.0, 28.184615384615384)","(8.0, 9.6, 9.399999999999999)","(41.0, 250.0, 150.0)","(21.0, 70.0, 54.0)"
08-12-2022 12:45:48.576267,"(4.6, 5.5, 5.475)","(5.5, 7.2, 7.133333333333334)","(10.0, 12.5, 12.235294117647058)","(1.85, 2.52, 2.494285714285714)","(26.0, 32.0, 28.184615384615384)","(8.0, 9.6, 9.399999999999999)","(41.0, 230.0, 150.0)","(21.0, 70.0, 54.0)"
08-12-2022 12:45:49.881984,"(4.6, 5.5, 5.475)","(5.5, 7.2, 7.133333333333334)","(10.0, 12.5, 12.235294117647058)","(1.85, 2.52, 2.494285714285714)","(26.0, 32.0, 28.184615384615384)","(8.0, 9.6, 9.399999999999999)","(41.0, 230.0, 84.54545454545455)","(21.0, 70.0, 54.0)"
08-12-2022 12:45:51.192559,"(4.6, 5.5, 5.475)","(5.5, 7.2, 7.133333333333334)","(10.0, 12.5, 12.235294117647058)","(1.85, 2.52, 2.494285714285714)","(26.0, 32.0, 28.184615384615384)","(8.0, 9.6, 9.399999999999999)","(41.0, 230.0, 84.54545454545455)","(21.0, 70.0, 54.0)"
08-12-2022 12:45:52.516643,"(4.6, 5.5, 5.475)","(5.5, 7.2, 7.133333333333334)","(10.0, 12.5, 12.235294117647058)","(1.85, 2.52, 2.4916666666666667)","(26.0, 32.0, 28.75)","(8.0, 9.6, 9.399999999999999)","(41.0, 230.0, 84.54545454545455)","(21.0, 70.0, 40.90909090909091)"
08-12-2022 12:45:53.692930,"(4.6, 5.5, 5.475)","(5.5, 7.2, 7.133333333333334)","(10.0, 12.5, 12.235294117647058)","(1.85, 2.5, 2.488709677419355)","(26.0, 29.0, 28.75)","(8.0, 9.6, 9.399999999999999)","(41.0, 230.0, 140.0)","(21.0, 70.0, 40.90909090909091)"
08-12-2022 12:45:54.844912,"(4.6, 5.5, 5.475)","(5.5, 7.2, 7.133333333333334)","(10.0, 12.5, 12.235294117647058)","(1.85, 2.5, 2.488709677419355)","(26.0, 29.0, 33.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 210.0, 93.33333333333333)","(21.0, 70.0, 40.90909090909091)"
08-12-2022 12:45:55.935379,"(4.6, 5.5, 5.475)","(5.5, 7.2, 7.133333333333334)","(10.0, 12.5, 12.235294117647058)","(1.85, 2.5, 2.4723684210526318)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 210.0, 93.33333333333333)","(21.0, 70.0, 40.90909090909091)"
08-12-2022 12:45:57.021323,"(4.6, 5.5, 5.475)","(5.5, 7.2, 7.133333333333334)","(10.0, 12.5, 12.235294117647058)","(1.85, 2.5, 2.4753424657534246)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 210.0, 93.33333333333333)","(21.0, 70.0, 40.90909090909091)"
08-12-2022 12:45:58.064638,"(4.6, 5.5, 5.433333333333334)","(5.5, 7.2, 7.133333333333334)","(10.0, 12.5, 12.235294117647058)","(1.85, 2.5, 2.4753424657534246)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 210.0, 93.33333333333333)","(21.0, 70.0, 40.90909090909091)"
08-12-2022 12:45:59.198541,"(4.6, 5.3, 5.272)","(5.5, 7.2, 7.133333333333334)","(10.0, 12.5, 12.235294117647058)","(1.85, 2.5, 2.4753424657534246)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 200.0, 83.33333333333333)","(21.0, 70.0, 40.90909090909091)"
08-12-2022 12:46:00.238492,"(4.6, 5.3, 5.252941176470588)","(5.5, 7.2, 7.133333333333334)","(10.0, 12.5, 12.235294117647058)","(1.85, 2.5, 2.4753424657534246)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 190.0, 106.66666666666666)","(21.0, 70.0, 51.0)"
08-12-2022 12:46:01.349905,"(4.6, 5.3, 5.252941176470588)","(5.5, 7.2, 7.133333333333334)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.5, 2.4846153846153847)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 180.0, 153.57142857142856)","(21.0, 65.0, 41.666666666666664)"
08-12-2022 12:46:02.411402,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 7.133333333333334)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.5, 2.5015384615384617)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 170.0, 158.5)","(21.0, 65.0, 41.666666666666664)"
08-12-2022 12:46:03.490987,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 7.133333333333334)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.52, 2.5015384615384617)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 170.0, 158.5)","(21.0, 65.0, 41.666666666666664)"
08-12-2022 12:46:04.566985,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 7.133333333333334)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.52, 2.508450704225352)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 170.0, 112.5)","(21.0, 65.0, 41.666666666666664)"
08-12-2022 12:46:05.675824,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 7.133333333333334)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.54, 2.508450704225352)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 170.0, 112.5)","(21.0, 65.0, 41.666666666666664)"
08-12-2022 12:46:06.699777,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 7.133333333333334)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.54, 2.508450704225352)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 170.0, 104.0)","(21.0, 65.0, 41.666666666666664)"
08-12-2022 12:46:07.785706,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 7.090909090909091)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.54, 2.508450704225352)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 170.0, 91.25)","(21.0, 65.0, 41.666666666666664)"
08-12-2022 12:46:08.797259,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 7.090909090909091)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.54, 2.4855555555555555)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 170.0, 91.25)","(21.0, 65.0, 41.666666666666664)"
08-12-2022 12:46:09.878206,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 7.090909090909091)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.54, 2.5)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 170.0, 96.07142857142857)","(21.0, 65.0, 41.666666666666664)"
08-12-2022 12:46:11.001250,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 7.090909090909091)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.54, 2.477)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 170.0, 112.5)","(21.0, 65.0, 41.666666666666664)"
08-12-2022 12:46:12.119107,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 7.090909090909091)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.54, 2.477)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 170.0, 108.125)","(21.0, 65.0, 41.666666666666664)"
08-12-2022 12:46:13.265819,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 7.090909090909091)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.54, 2.5)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 170.0, 120.5)","(21.0, 65.0, 41.666666666666664)"
08-12-2022 12:46:14.460417,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.54, 2.4855555555555555)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 170.0, 91.25)","(21.0, 65.0, 41.666666666666664)"
08-12-2022 12:46:15.616021,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.54, 2.4855555555555555)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 170.0, 91.25)","(21.0, 65.0, 41.666666666666664)"
08-12-2022 12:46:16.775687,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.54, 2.4830232558139533)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 170.0, 115.0)","(21.0, 65.0, 51.0)"
08-12-2022 12:46:17.911147,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.54, 2.4830232558139533)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 160.0, 115.0)","(21.0, 65.0, 51.0)"
08-12-2022 12:46:19.004501,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.54, 2.48925)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 160.0, 115.0)","(21.0, 65.0, 51.0)"
08-12-2022 12:46:20.004663,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.54, 2.4952)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 160.0, 115.0)","(21.0, 65.0, 51.0)"
08-12-2022 12:46:21.041344,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.52, 2.4816)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 160.0, 115.0)","(21.0, 65.0, 51.0)"
08-12-2022 12:46:22.084777,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.52, 2.468)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 160.0, 115.0)","(21.0, 65.0, 51.0)"
08-12-2022 12:46:23.191695,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.52, 2.468)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 160.0, 115.0)","(21.0, 65.0, 51.0)"
08-12-2022 12:46:24.347075,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.52, 2.468)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 160.0, 115.0)","(21.0, 65.0, 51.0)"
08-12-2022 12:46:25.464930,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.52, 2.467252747252747)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 160.0, 115.0)","(21.0, 65.0, 51.0)"
08-12-2022 12:46:26.507709,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.52, 2.467252747252747)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 160.0, 115.0)","(21.0, 65.0, 51.0)"
08-12-2022 12:46:27.584223,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.52, 2.467252747252747)","(26.0, 38.0, 36.15384615384615)","(8.0, 9.6, 9.399999999999999)","(41.0, 160.0, 110.0)","(21.0, 65.0, 51.0)"
08-12-2022 12:46:28.577830,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.52, 2.467252747252747)","(26.0, 38.0, 36.285714285714285)","(8.0, 9.6, 9.399999999999999)","(41.0, 150.0, 110.0)","(21.0, 65.0, 51.0)"
08-12-2022 12:46:29.635466,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.52, 2.4883018867924527)","(26.0, 38.0, 32.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 150.0, 110.0)","(21.0, 65.0, 51.0)"
08-12-2022 12:46:30.621456,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.23134328358209)","(1.85, 2.52, 2.4883018867924527)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 150.0, 110.0)","(21.0, 65.0, 51.0)"
08-12-2022 12:46:31.681058,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.271929824561404)","(1.85, 2.52, 2.4927272727272727)","(26.0, 38.0, 36.666666666666664)","(8.0, 9.6, 9.399999999999999)","(41.0, 150.0, 136.42857142857144)","(21.0, 65.0, 41.666666666666664)"
08-12-2022 12:46:32.909477,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.271929824561404)","(1.85, 2.52, 2.4971428571428573)","(26.0, 38.0, 36.666666666666664)","(8.0, 9.6, 9.399999999999999)","(41.0, 150.0, 134.16666666666669)","(21.0, 65.0, 41.666666666666664)"
08-12-2022 12:46:34.002346,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.271929824561404)","(1.85, 2.52, 2.5373076923076923)","(26.0, 38.0, 36.666666666666664)","(8.0, 9.6, 9.399999999999999)","(41.0, 150.0, 86.66666666666666)","(21.0, 65.0, 41.666666666666664)"
08-12-2022 12:46:35.168131,"(4.6, 5.3, 5.2384615384615385)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.271929824561404)","(1.85, 2.54, 2.4991666666666665)","(26.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 150.0, 86.66666666666666)","(21.0, 65.0, 41.666666666666664)"
08-12-2022 12:46:36.337755,"(4.6, 5.6, 5.333333333333333)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.271929824561404)","(1.85, 2.54, 2.4991666666666665)","(26.0, 38.0, 32.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 150.0, 86.66666666666666)","(21.0, 65.0, 41.666666666666664)"
08-12-2022 12:46:37.529397,"(4.4, 5.5, 5.266666666666667)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.271929824561404)","(1.95, 2.54, 2.4991666666666665)","(21.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 150.0, 86.66666666666666)","(21.0, 65.0, 41.666666666666664)"
08-12-2022 12:46:38.770938,"(4.4, 5.5, 5.2272727272727275)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.271929824561404)","(1.95, 2.54, 2.4991666666666665)","(21.0, 38.0, 36.666666666666664)","(8.0, 9.6, 9.399999999999999)","(41.0, 150.0, 86.66666666666666)","(21.0, 65.0, 41.666666666666664)"
08-12-2022 12:46:39.981207,"(4.4, 5.5, 5.2272727272727275)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.271929824561404)","(1.95, 2.54, 2.4991666666666665)","(21.0, 38.0, 36.666666666666664)","(8.0, 9.6, 9.399999999999999)","(41.0, 150.0, 86.66666666666666)","(21.0, 65.0, 41.666666666666664)"
08-12-2022 12:46:41.195734,"(4.4, 5.5, 5.2272727272727275)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.271929824561404)","(1.95, 2.54, 2.4991666666666665)","(21.0, 38.0, 35.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 150.0, 86.66666666666666)","(21.0, 65.0, 41.666666666666664)"
08-12-2022 12:46:42.485089,"(4.4, 5.5, 5.2272727272727275)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.271929824561404)","(1.95, 2.54, 2.4991666666666665)","(21.0, 38.0, 30.857142857142858)","(8.0, 9.6, 9.399999999999999)","(41.0, 150.0, 84.61538461538461)","(21.0, 65.0, 50.0)"
08-12-2022 12:46:43.638320,"(4.4, 5.5, 5.2272727272727275)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.271929824561404)","(1.95, 2.54, 2.4991666666666665)","(21.0, 36.0, 33.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 150.0, 72.72727272727273)","(21.0, 70.0, 50.0)"
08-12-2022 12:46:44.785934,"(4.4, 5.5, 5.2272727272727275)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.271929824561404)","(1.95, 2.54, 2.4991666666666665)","(21.0, 36.0, 33.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 150.0, 91.5)","(21.0, 70.0, 50.0)"
08-12-2022 12:46:46.003270,"(4.4, 5.5, 5.2272727272727275)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.254098360655737)","(1.95, 2.54, 2.4751578947368422)","(21.0, 36.0, 33.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 150.0, 91.5)","(21.0, 70.0, 50.0)"
08-12-2022 12:46:47.082932,"(4.4, 5.5, 5.2272727272727275)","(5.5, 7.2, 6.96)","(10.0, 12.5, 12.254098360655737)","(1.95, 2.54, 2.4751578947368422)","(21.0, 36.0, 33.0)","(8.0, 9.6, 9.399999999999999)","(41.0, 150.0, 91.5)","(21.0, 70.0, 50.0)"
08-12-2022 12:46:48.224188,"(4.4, 5.5, 5.2272727272727275)","(5.5, 7.2, 7.0)","(10.0, 12.5, 12.254098360655737)","(1.95, 2.52, 2.4784615384615383)","(21.0, 36.0, 33.0)","(8.0, 9.6, 9.415384615384616)","(41.0, 150.0, 91.5)","(21.0, 70.0, 50.0)"
