,Glenreagh Burner,Kratos Rising,Flop Wedge,Rock This Joint,Deceiving,Gary The Goat
04-01-2023 11:21:30.469612,"(8.5, 17.5, 15.984848484848484)","(81.0, 580.0, 420.0)","(31.0, 85.0, 79.625)","(2.1, 2.82, 2.8125)","(31.0, 85.0, 84.28571428571429)","(1.7, 2.04, 1.7918181818181818)"
04-01-2023 11:21:31.404129,"(8.5, 17.5, 15.984848484848484)","(81.0, 580.0, 420.0)","(31.0, 85.0, 79.625)","(2.1, 2.82, 2.7853846153846153)","(31.0, 85.0, 84.28571428571429)","(1.7, 2.04, 1.7989285714285714)"
04-01-2023 11:21:32.402158,"(8.5, 17.0, 16.59090909090909)","(81.0, 580.0, 420.0)","(31.0, 85.0, 79.625)","(2.1, 2.82, 2.5392592592592593)","(31.0, 85.0, 84.31818181818181)","(1.7, 2.04, 1.9288888888888889)"
04-01-2023 11:21:33.410816,"(8.5, 17.0, 16.25)","(81.0, 580.0, 345.0)","(31.0, 85.0, 80.03846153846153)","(2.1, 2.8, 2.5392592592592593)","(31.0, 85.0, 84.31818181818181)","(1.7, 2.04, 1.9288888888888889)"
04-01-2023 11:21:34.408996,"(8.5, 17.0, 16.071428571428573)","(81.0, 580.0, 345.0)","(31.0, 85.0, 80.03846153846153)","(2.1, 2.8, 2.5392592592592593)","(31.0, 85.0, 84.16666666666667)","(1.7, 2.04, 1.9288888888888889)"
04-01-2023 11:21:35.354920,"(8.5, 17.0, 15.833333333333334)","(81.0, 580.0, 345.0)","(31.0, 85.0, 80.03846153846153)","(2.1, 2.8, 2.5392592592592593)","(31.0, 85.0, 84.16666666666667)","(1.7, 2.04, 1.8363636363636364)"
04-01-2023 11:21:36.295918,"(8.5, 17.0, 15.833333333333334)","(81.0, 580.0, 345.0)","(31.0, 85.0, 80.03846153846153)","(2.1, 2.78, 2.5953846153846154)","(31.0, 85.0, 84.54545454545455)","(1.7, 2.04, 1.8760975609756099)"
04-01-2023 11:21:37.136663,"(8.5, 17.0, 15.833333333333334)","(81.0, 580.0, 420.0)","(31.0, 85.0, 80.03846153846153)","(2.1, 2.78, 2.5953846153846154)","(31.0, 85.0, 84.54545454545455)","(1.7, 2.04, 1.8760975609756099)"
04-01-2023 11:21:38.037907,"(8.5, 17.0, 15.833333333333334)","(81.0, 580.0, 420.0)","(31.0, 85.0, 80.03846153846153)","(2.1, 2.78, 2.6675)","(31.0, 85.0, 84.54545454545455)","(1.7, 2.04, 1.8266666666666667)"
04-01-2023 11:21:38.961807,"(8.5, 17.0, 15.833333333333334)","(81.0, 580.0, 425.0)","(31.0, 85.0, 80.03846153846153)","(2.1, 2.78, 2.73)","(31.0, 85.0, 84.54545454545455)","(1.7, 2.04, 1.7960975609756098)"
04-01-2023 11:21:39.792193,"(8.5, 17.0, 15.833333333333334)","(81.0, 990.0, 510.0)","(31.0, 85.0, 64.5)","(2.1, 2.82, 2.763333333333333)","(31.0, 85.0, 84.54545454545455)","(1.7, 2.04, 1.7960975609756098)"
04-01-2023 11:21:40.704659,"(8.5, 17.0, 15.833333333333334)","(81.0, 990.0, 510.0)","(31.0, 85.0, 69.625)","(2.1, 2.82, 2.763333333333333)","(31.0, 85.0, 84.54545454545455)","(1.7, 2.04, 1.7960975609756098)"
04-01-2023 11:21:41.554745,"(8.5, 17.0, 15.833333333333334)","(81.0, 580.0, 425.0)","(31.0, 85.0, 69.625)","(2.1, 2.82, 2.763333333333333)","(31.0, 85.0, 84.54545454545455)","(1.7, 2.04, 1.7930864197530865)"
04-01-2023 11:21:42.450312,"(8.5, 17.0, 15.887096774193548)","(81.0, 580.0, 425.0)","(31.0, 85.0, 78.16666666666666)","(2.1, 2.82, 2.763333333333333)","(31.0, 85.0, 84.54545454545455)","(1.7, 2.04, 1.7930864197530865)"
04-01-2023 11:21:43.315728,"(8.5, 17.0, 15.833333333333334)","(81.0, 580.0, 425.0)","(31.0, 85.0, 80.60714285714286)","(2.1, 2.82, 2.763333333333333)","(31.0, 85.0, 84.52380952380952)","(1.7, 2.04, 1.7930864197530865)"
04-01-2023 11:21:44.210240,"(8.5, 17.0, 15.833333333333334)","(81.0, 580.0, 425.0)","(31.0, 85.0, 61.6)","(2.1, 2.82, 2.763333333333333)","(31.0, 85.0, 84.52380952380952)","(1.7, 2.04, 1.7920661157024793)"
04-01-2023 11:21:45.145962,"(8.5, 17.0, 15.833333333333334)","(81.0, 580.0, 425.0)","(31.0, 85.0, 80.08)","(2.1, 2.82, 2.763333333333333)","(31.0, 85.0, 84.52380952380952)","(1.7, 2.04, 1.804375)"
04-01-2023 11:21:46.106775,"(9.0, 17.0, 15.833333333333334)","(81.0, 580.0, 425.0)","(31.0, 85.0, 80.08)","(2.15, 2.82, 2.763333333333333)","(41.0, 85.0, 84.52380952380952)","(1.7, 2.02, 1.804375)"
04-01-2023 11:21:47.073304,"(9.0, 17.0, 15.833333333333334)","(81.0, 580.0, 425.0)","(31.0, 85.0, 80.08)","(2.15, 2.82, 2.763333333333333)","(41.0, 85.0, 84.52380952380952)","(1.7, 2.02, 1.8004545454545455)"
04-01-2023 11:21:48.044344,"(9.0, 17.0, 15.833333333333334)","(81.0, 580.0, 425.0)","(31.0, 85.0, 80.08)","(2.15, 2.82, 2.6399999999999997)","(41.0, 85.0, 84.54545454545455)","(1.7, 2.02, 1.8475000000000001)"
04-01-2023 11:21:48.959095,"(9.0, 17.0, 15.833333333333334)","(81.0, 580.0, 425.0)","(31.0, 85.0, 80.08)","(2.15, 2.8, 2.6399999999999997)","(41.0, 85.0, 84.16666666666667)","(1.7, 2.02, 1.895909090909091)"
04-01-2023 11:21:49.916067,"(9.0, 17.0, 15.833333333333334)","(81.0, 580.0, 425.0)","(31.0, 85.0, 80.08)","(2.15, 2.86, 2.69)","(41.0, 85.0, 84.77272727272727)","(1.7, 2.02, 1.8868292682926828)"
04-01-2023 11:21:50.789651,"(9.0, 17.0, 15.833333333333334)","(81.0, 580.0, 425.0)","(31.0, 85.0, 80.08)","(2.15, 2.9, 2.69)","(41.0, 85.0, 84.77272727272727)","(1.7, 2.02, 1.8868292682926828)"
04-01-2023 11:21:51.712917,"(9.0, 17.0, 15.833333333333334)","(81.0, 580.0, 425.0)","(31.0, 85.0, 80.08)","(2.15, 2.9, 2.58)","(41.0, 85.0, 84.77272727272727)","(1.7, 2.02, 1.9397058823529412)"
04-01-2023 11:21:52.582888,"(9.0, 17.0, 15.833333333333334)","(81.0, 580.0, 505.0)","(31.0, 85.0, 80.08)","(2.15, 2.86, 2.5704761904761906)","(41.0, 85.0, 84.77272727272727)","(1.7, 2.02, 1.948157894736842)"
04-01-2023 11:21:53.440151,"(9.0, 17.0, 15.833333333333334)","(81.0, 580.0, 360.0)","(31.0, 85.0, 80.08)","(2.15, 2.86, 2.5530769230769232)","(41.0, 85.0, 84.77272727272727)","(1.7, 2.02, 1.9225)"
04-01-2023 11:21:54.405533,"(9.0, 17.0, 15.833333333333334)","(81.0, 580.0, 360.0)","(31.0, 85.0, 80.08)","(2.15, 2.86, 2.6184615384615384)","(41.0, 85.0, 84.77272727272727)","(1.7, 2.02, 1.8406521739130435)"
04-01-2023 11:21:55.388771,"(9.0, 17.0, 15.833333333333334)","(81.0, 580.0, 360.0)","(31.0, 85.0, 80.08)","(2.15, 2.84, 2.705)","(41.0, 85.0, 84.77272727272727)","(1.7, 2.02, 1.786025641025641)"
04-01-2023 11:21:56.336461,"(9.0, 17.0, 15.833333333333334)","(81.0, 580.0, 360.0)","(31.0, 85.0, 80.08)","(2.15, 2.84, 2.6184615384615384)","(41.0, 85.0, 84.77272727272727)","(1.7, 2.02, 1.814102564102564)"
04-01-2023 11:21:57.346619,"(9.0, 17.0, 15.833333333333334)","(81.0, 580.0, 360.0)","(31.0, 85.0, 80.08)","(2.15, 2.84, 2.66)","(41.0, 85.0, 84.77272727272727)","(1.7, 2.02, 1.814102564102564)"
04-01-2023 11:21:58.324246,"(9.0, 17.0, 15.8)","(81.0, 580.0, 360.0)","(31.0, 85.0, 80.08)","(2.15, 2.84, 2.545384615384615)","(41.0, 85.0, 84.77272727272727)","(1.7, 2.02, 1.8265060240963855)"
04-01-2023 11:21:59.343664,"(9.0, 17.0, 15.92)","(81.0, 580.0, 360.0)","(31.0, 85.0, 80.08)","(2.15, 2.82, 2.545384615384615)","(41.0, 85.0, 84.77272727272727)","(1.7, 2.02, 1.814102564102564)"
04-01-2023 11:22:00.248970,"(9.0, 17.0, 15.92)","(81.0, 990.0, 423.3333333333333)","(31.0, 85.0, 80.08)","(2.15, 2.82, 2.545384615384615)","(41.0, 85.0, 84.77272727272727)","(1.7, 2.02, 1.9147826086956523)"
04-01-2023 11:22:01.216471,"(9.0, 17.0, 15.92)","(81.0, 990.0, 450.0)","(31.0, 85.0, 80.08)","(2.15, 2.82, 2.7925827814569537)","(41.0, 85.0, 84.77272727272727)","(1.7, 2.02, 1.9147826086956523)"
04-01-2023 11:22:02.091954,"(9.0, 17.0, 15.92)","(81.0, 580.0, 425.0)","(31.0, 85.0, 81.58333333333333)","(2.15, 2.8, 2.7925827814569537)","(41.0, 85.0, 84.77272727272727)","(1.7, 2.02, 1.9147826086956523)"
04-01-2023 11:22:02.936049,"(9.0, 17.0, 15.92)","(81.0, 580.0, 425.0)","(31.0, 85.0, 80.08)","(2.15, 2.8, 2.787491856677524)","(41.0, 85.0, 84.77272727272727)","(1.7, 2.02, 1.9147826086956523)"
04-01-2023 11:22:03.834020,"(9.0, 17.0, 15.92)","(81.0, 580.0, 425.0)","(31.0, 85.0, 80.08)","(2.15, 2.8, 2.696216216216216)","(41.0, 110.0, 100.0)","(1.7, 2.02, 1.9100000000000001)"
04-01-2023 11:22:04.669133,"(9.0, 17.0, 15.92)","(81.0, 580.0, 430.0)","(31.0, 85.0, 80.08)","(2.15, 2.8, 2.696216216216216)","(41.0, 110.0, 100.0)","(1.7, 2.02, 1.9180882352941178)"
04-01-2023 11:22:05.625781,"(9.0, 17.0, 15.92)","(81.0, 580.0, 430.0)","(31.0, 85.0, 80.08)","(2.15, 2.78, 2.6514285714285712)","(41.0, 110.0, 100.0)","(1.7, 1.96, 1.948157894736842)"
04-01-2023 11:22:06.554236,"(9.0, 17.0, 15.92)","(81.0, 580.0, 430.0)","(31.0, 85.0, 80.08)","(2.15, 2.78, 2.6514285714285712)","(41.0, 110.0, 100.0)","(1.7, 1.96, 1.948157894736842)"
04-01-2023 11:22:07.445530,"(9.0, 17.0, 15.92)","(81.0, 570.0, 352.5)","(31.0, 80.0, 77.0)","(2.15, 2.8, 2.626666666666667)","(41.0, 100.0, 97.5)","(1.7, 1.95, 1.9389473684210525)"
04-01-2023 11:22:08.327643,"(9.0, 17.0, 15.92)","(81.0, 570.0, 352.5)","(31.0, 80.0, 75.14285714285714)","(2.15, 2.8, 2.64)","(41.0, 100.0, 97.5)","(1.7, 1.95, 1.9389473684210525)"
04-01-2023 11:22:09.170606,"(9.0, 17.0, 15.92)","(81.0, 570.0, 352.5)","(31.0, 80.0, 75.14285714285714)","(2.15, 2.8, 2.64)","(41.0, 100.0, 97.5)","(1.7, 1.95, 1.9389473684210525)"
04-01-2023 11:22:10.049662,"(10.0, 17.0, 15.92)","(81.0, 570.0, 352.5)","(31.0, 80.0, 75.14285714285714)","(2.15, 2.8, 2.6514285714285712)","(41.0, 100.0, 98.39285714285714)","(1.65, 1.95, 1.9389473684210525)"
04-01-2023 11:22:10.927444,"(10.0, 17.0, 15.92)","(81.0, 570.0, 352.5)","(31.0, 80.0, 71.13043478260869)","(2.15, 2.78, 2.6514285714285712)","(41.0, 100.0, 98.39285714285714)","(1.65, 1.95, 1.941)"
04-01-2023 11:22:11.846355,"(10.0, 17.0, 15.92)","(81.0, 570.0, 352.5)","(31.0, 80.0, 71.13043478260869)","(2.15, 2.78, 2.62)","(41.0, 100.0, 98.39285714285714)","(1.65, 1.95, 1.941)"
04-01-2023 11:22:12.712134,"(10.0, 17.0, 15.92)","(81.0, 570.0, 352.5)","(31.0, 80.0, 71.13043478260869)","(2.15, 2.8, 2.62)","(41.0, 100.0, 98.39285714285714)","(1.65, 1.95, 1.930909090909091)"
04-01-2023 11:22:13.615027,"(10.0, 17.0, 15.92)","(81.0, 570.0, 352.5)","(31.0, 80.0, 71.13043478260869)","(2.15, 2.78, 2.5072727272727273)","(41.0, 100.0, 98.39285714285714)","(1.65, 1.98, 1.9533333333333334)"
04-01-2023 11:22:14.507737,"(10.0, 17.0, 15.92)","(81.0, 570.0, 352.5)","(31.0, 80.0, 73.81818181818181)","(2.15, 2.76, 2.6756249999999997)","(41.0, 100.0, 98.39285714285714)","(1.65, 1.98, 1.9533333333333334)"
04-01-2023 11:22:15.393771,"(10.0, 17.0, 15.92)","(81.0, 570.0, 352.5)","(31.0, 80.0, 73.81818181818181)","(2.15, 2.76, 2.6756249999999997)","(41.0, 100.0, 99.42307692307692)","(1.65, 1.98, 1.9533333333333334)"
04-01-2023 11:22:16.257451,"(10.0, 17.0, 15.92)","(81.0, 580.0, 430.0)","(31.0, 80.0, 75.61290322580645)","(2.15, 2.76, 2.6756249999999997)","(41.0, 100.0, 99.42307692307692)","(1.65, 1.98, 1.9533333333333334)"
04-01-2023 11:22:17.101018,"(10.0, 17.0, 15.92)","(81.0, 580.0, 430.0)","(31.0, 80.0, 73.9047619047619)","(2.15, 2.74, 2.5856250000000003)","(41.0, 100.0, 99.42307692307692)","(1.65, 2.0, 1.9948484848484849)"
04-01-2023 11:22:18.043817,"(10.0, 17.0, 15.92)","(81.0, 580.0, 435.0)","(31.0, 80.0, 75.2)","(2.15, 2.74, 2.5856250000000003)","(41.0, 100.0, 99.42307692307692)","(1.65, 2.0, 1.9955263157894736)"
04-01-2023 11:22:19.212499,"(10.0, 17.0, 15.92)","(81.0, 580.0, 435.0)","(31.0, 80.0, 75.42857142857143)","(2.15, 2.74, 2.5806451612903225)","(41.0, 100.0, 99.42307692307692)","(1.65, 2.0, 1.9955263157894736)"
04-01-2023 11:22:20.165585,"(10.0, 17.0, 15.92)","(81.0, 580.0, 435.0)","(31.0, 80.0, 75.42857142857143)","(2.15, 2.72, 2.5806451612903225)","(41.0, 100.0, 99.42307692307692)","(1.65, 2.0, 1.9975714285714286)"
04-01-2023 11:22:21.278192,"(10.0, 17.0, 15.92)","(81.0, 580.0, 435.0)","(31.0, 80.0, 75.5)","(2.15, 2.7, 2.5641176470588234)","(41.0, 100.0, 99.42307692307692)","(1.65, 2.0, 1.9975714285714286)"
04-01-2023 11:22:22.248001,"(10.0, 17.0, 15.92)","(81.0, 580.0, 435.0)","(31.0, 80.0, 75.5)","(2.15, 2.7, 2.5641176470588234)","(41.0, 100.0, 99.42307692307692)","(1.65, 2.0, 1.9906666666666666)"
04-01-2023 11:22:23.139964,"(10.0, 14.5, 13.875)","(81.0, 580.0, 435.0)","(31.0, 80.0, 75.5)","(2.15, 2.7, 2.568)","(41.0, 100.0, 99.42307692307692)","(1.65, 2.0, 1.9966666666666666)"
04-01-2023 11:22:24.116612,"(10.0, 17.0, 13.25)","(81.0, 580.0, 435.0)","(31.0, 80.0, 76.08695652173913)","(2.15, 2.66, 2.607741935483871)","(41.0, 100.0, 99.42307692307692)","(1.65, 2.0, 1.945)"
04-01-2023 11:22:24.998307,"(10.0, 17.0, 12.714285714285714)","(81.0, 580.0, 435.0)","(31.0, 80.0, 76.08695652173913)","(2.15, 2.66, 2.5765853658536586)","(41.0, 100.0, 99.42307692307692)","(1.65, 1.98, 1.9828571428571429)"
04-01-2023 11:22:25.890370,"(10.0, 15.5, 14.333333333333332)","(81.0, 580.0, 435.0)","(31.0, 80.0, 76.08695652173913)","(2.15, 2.64, 2.587586206896552)","(41.0, 100.0, 99.42307692307692)","(1.65, 2.0, 1.9828571428571429)"
04-01-2023 11:22:26.849656,"(10.0, 15.5, 13.357142857142858)","(81.0, 580.0, 435.0)","(31.0, 80.0, 76.08695652173913)","(2.15, 2.64, 2.5724444444444443)","(41.0, 100.0, 99.42307692307692)","(1.65, 2.0, 1.996578947368421)"
04-01-2023 11:22:27.744482,"(10.0, 15.5, 14.25)","(81.0, 580.0, 435.0)","(31.0, 80.0, 76.08695652173913)","(2.15, 2.64, 2.5724444444444443)","(41.0, 100.0, 99.42307692307692)","(1.65, 2.0, 1.9960714285714285)"
04-01-2023 11:22:28.695171,"(10.0, 14.5, 13.166666666666666)","(81.0, 580.0, 440.0)","(31.0, 80.0, 76.08695652173913)","(2.15, 2.64, 2.5724444444444443)","(41.0, 100.0, 99.42307692307692)","(1.65, 2.0, 1.9960714285714285)"
04-01-2023 11:22:29.585929,"(10.0, 14.5, 12.892857142857142)","(81.0, 580.0, 440.0)","(31.0, 80.0, 76.08695652173913)","(2.15, 2.64, 2.5724444444444443)","(41.0, 100.0, 99.42307692307692)","(1.65, 2.0, 1.9857142857142858)"
04-01-2023 11:22:30.563636,"(10.0, 14.5, 13.102941176470589)","(81.0, 580.0, 440.0)","(31.0, 80.0, 76.08695652173913)","(2.15, 2.64, 2.5763636363636366)","(41.0, 100.0, 99.42307692307692)","(1.65, 2.0, 1.9688524590163934)"
04-01-2023 11:22:31.456451,"(10.0, 14.0, 13.866666666666667)","(81.0, 580.0, 440.0)","(31.0, 80.0, 72.22222222222223)","(2.15, 2.68, 2.5763636363636366)","(41.0, 100.0, 99.42307692307692)","(1.65, 2.02, 1.9642857142857142)"
04-01-2023 11:22:32.369224,"(10.0, 14.0, 13.866666666666667)","(81.0, 580.0, 440.0)","(31.0, 80.0, 72.22222222222223)","(2.15, 2.68, 2.5763636363636366)","(41.0, 100.0, 99.42307692307692)","(1.65, 2.02, 1.9642857142857142)"
04-01-2023 11:22:33.230430,"(10.0, 14.0, 13.866666666666667)","(81.0, 580.0, 440.0)","(31.0, 80.0, 72.22222222222223)","(2.15, 2.68, 2.5763636363636366)","(41.0, 100.0, 99.42307692307692)","(1.65, 2.02, 1.9588235294117646)"
04-01-2023 11:22:34.129420,"(10.0, 13.0, 12.583333333333334)","(81.0, 580.0, 440.0)","(31.0, 80.0, 72.04545454545455)","(2.15, 2.66, 2.5876190476190475)","(41.0, 100.0, 99.42307692307692)","(1.65, 2.02, 1.968235294117647)"
04-01-2023 11:22:35.038444,"(10.0, 13.0, 12.736842105263158)","(81.0, 580.0, 440.0)","(31.0, 80.0, 72.04545454545455)","(2.15, 2.66, 2.5876190476190475)","(41.0, 100.0, 99.42307692307692)","(1.65, 2.02, 1.9505263157894737)"
04-01-2023 11:22:35.964720,"(10.0, 13.0, 12.882352941176471)","(81.0, 980.0, 470.0)","(31.0, 80.0, 74.53125)","(2.15, 2.66, 2.6139393939393942)","(41.0, 100.0, 99.42307692307692)","(1.65, 2.02, 1.9587234042553192)"
04-01-2023 11:22:36.863258,"(10.0, 13.5, 13.25)","(81.0, 980.0, 470.0)","(31.0, 80.0, 73.51851851851852)","(2.15, 2.66, 2.6139393939393942)","(41.0, 100.0, 99.42307692307692)","(1.65, 2.02, 1.9587234042553192)"
04-01-2023 11:22:37.743361,"(10.0, 13.5, 13.25)","(81.0, 580.0, 440.0)","(31.0, 80.0, 73.51851851851852)","(2.15, 2.66, 2.6139393939393942)","(41.0, 100.0, 99.42307692307692)","(1.65, 2.02, 1.9754285714285713)"
04-01-2023 11:22:38.603591,"(10.0, 14.0, 13.076923076923077)","(81.0, 580.0, 440.0)","(31.0, 80.0, 73.51851851851852)","(2.15, 2.66, 2.5933333333333333)","(41.0, 110.0, 102.85714285714286)","(1.65, 2.02, 1.9932038834951455)"
04-01-2023 11:22:39.485276,"(10.0, 13.5, 12.923076923076923)","(81.0, 580.0, 440.0)","(31.0, 80.0, 73.51851851851852)","(2.15, 2.68, 2.55741935483871)","(41.0, 110.0, 102.85714285714286)","(1.65, 2.02, 1.9932038834951455)"
04-01-2023 11:22:40.375749,"(10.0, 13.5, 12.875)","(81.0, 580.0, 440.0)","(31.0, 80.0, 74.16666666666667)","(2.15, 2.68, 2.585)","(41.0, 110.0, 89.16666666666667)","(1.65, 2.02, 1.915)"
04-01-2023 11:22:41.312474,"(10.0, 13.5, 12.875)","(81.0, 580.0, 440.0)","(31.0, 80.0, 71.25)","(2.15, 2.68, 2.6350000000000002)","(41.0, 110.0, 101.66666666666667)","(1.65, 1.93, 1.9178571428571427)"
04-01-2023 11:22:42.230960,"(10.0, 13.5, 13.131578947368421)","(81.0, 580.0, 510.0)","(31.0, 80.0, 75.33333333333333)","(2.15, 2.74, 2.6500000000000004)","(41.0, 110.0, 98.46153846153847)","(1.65, 1.92, 1.9089473684210525)"
04-01-2023 11:22:43.171977,"(10.0, 14.5, 13.75)","(81.0, 580.0, 440.0)","(31.0, 80.0, 76.66666666666667)","(2.15, 2.72, 2.63)","(41.0, 110.0, 98.46153846153847)","(1.65, 1.91, 1.915)"
04-01-2023 11:22:44.053528,"(10.0, 16.0, 14.5)","(81.0, 570.0, 367.5)","(31.0, 80.0, 76.66666666666667)","(2.15, 2.8, 2.62)","(41.0, 110.0, 98.46153846153847)","(1.65, 1.92, 1.9275862068965517)"
04-01-2023 11:22:44.929210,"(10.0, 15.5, 15.3125)","(81.0, 570.0, 360.0)","(31.0, 80.0, 76.66666666666667)","(2.15, 2.78, 2.648)","(41.0, 110.0, 104.64285714285714)","(1.65, 1.93, 1.9341666666666666)"
04-01-2023 11:22:45.839821,"(10.0, 15.5, 15.3125)","(81.0, 570.0, 367.5)","(31.0, 80.0, 76.66666666666667)","(2.15, 2.78, 2.615)","(41.0, 110.0, 104.64285714285714)","(1.65, 1.94, 1.8712000000000002)"
04-01-2023 11:22:46.675378,"(10.0, 15.0, 14.772727272727273)","(101.0, 570.0, 367.5)","(31.0, 80.0, 76.66666666666667)","(2.15, 2.76, 2.7359999999999998)","(51.0, 110.0, 104.0)","(1.65, 1.89, 1.8712000000000002)"
04-01-2023 11:22:47.619581,"(10.0, 15.0, 14.5)","(101.0, 570.0, 367.5)","(31.0, 80.0, 77.3076923076923)","(2.15, 2.76, 2.650909090909091)","(51.0, 110.0, 104.0)","(1.65, 1.89, 1.8606250000000002)"
04-01-2023 11:22:48.518983,"(10.0, 15.0, 14.75)","(101.0, 580.0, 440.0)","(31.0, 80.0, 77.3076923076923)","(2.15, 2.78, 2.652727272727273)","(51.0, 110.0, 104.0)","(1.65, 1.89, 1.8675000000000002)"
04-01-2023 11:22:49.425076,"(10.0, 14.0, 13.25)","(101.0, 580.0, 490.0)","(31.0, 80.0, 77.3076923076923)","(2.15, 2.78, 2.6756521739130434)","(51.0, 110.0, 103.03571428571428)","(1.65, 1.89, 1.9166666666666665)"
04-01-2023 11:22:50.282381,"(10.0, 14.0, 13.75)","(101.0, 580.0, 505.0)","(31.0, 80.0, 77.08333333333333)","(2.15, 2.7, 2.665)","(51.0, 110.0, 103.5)","(1.65, 1.95, 1.9166666666666665)"
04-01-2023 11:22:51.139610,"(10.0, 15.0, 14.666666666666666)","(101.0, 580.0, 561.25)","(31.0, 80.0, 78.46153846153847)","(2.15, 2.74, 2.6500000000000004)","(51.0, 110.0, 104.61538461538461)","(1.65, 1.96, 1.8895238095238094)"
04-01-2023 11:22:52.024664,"(10.0, 14.5, 13.9)","(101.0, 570.0, 486.0)","(31.0, 80.0, 77.5)","(2.15, 2.74, 2.62)","(51.0, 110.0, 105.48387096774194)","(1.65, 1.92, 1.919047619047619)"
04-01-2023 11:22:52.974866,"(10.0, 14.5, 13.3)","(101.0, 570.0, 486.0)","(31.0, 80.0, 78.46153846153847)","(2.15, 2.72, 2.615)","(51.0, 110.0, 105.48387096774194)","(1.65, 1.92, 1.9169999999999998)"
04-01-2023 11:22:53.899910,"(10.0, 13.5, 13.0)","(101.0, 570.0, 500.0)","(31.0, 80.0, 79.13043478260869)","(2.15, 2.74, 2.6234285714285717)","(51.0, 110.0, 105.48387096774194)","(1.65, 1.92, 1.9049999999999998)"
04-01-2023 11:22:54.864299,"(10.0, 13.5, 12.071428571428571)","(101.0, 570.0, 500.0)","(31.0, 80.0, 79.13043478260869)","(2.15, 2.74, 2.645)","(51.0, 110.0, 105.48387096774194)","(1.65, 1.92, 1.9177777777777778)"
04-01-2023 11:22:55.840885,"(10.0, 13.5, 12.071428571428571)","(101.0, 570.0, 483.3333333333333)","(31.0, 80.0, 78.94736842105263)","(2.15, 2.72, 2.63)","(51.0, 110.0, 105.17241379310344)","(1.65, 1.92, 1.9525)"
04-01-2023 11:22:56.824492,"(10.0, 13.5, 12.772727272727273)","(101.0, 570.0, 526.6666666666666)","(31.0, 80.0, 78.94736842105263)","(2.15, 2.72, 2.519047619047619)","(51.0, 110.0, 105.17241379310344)","(1.65, 1.97, 1.9972)"
04-01-2023 11:22:57.749471,"(10.0, 13.5, 12.357142857142858)","(101.0, 570.0, 526.6666666666666)","(31.0, 80.0, 78.94736842105263)","(2.15, 2.6, 2.5028571428571427)","(51.0, 110.0, 105.17241379310344)","(1.65, 2.0, 1.9972)"
04-01-2023 11:22:58.621752,"(10.0, 13.5, 12.657894736842106)","(101.0, 570.0, 505.0)","(31.0, 80.0, 79.16666666666667)","(2.15, 2.6, 2.5184)","(51.0, 110.0, 105.625)","(1.65, 2.0, 1.9972)"
04-01-2023 11:22:59.496310,"(10.0, 13.5, 12.804347826086957)","(101.0, 570.0, 520.0)","(31.0, 80.0, 79.28571428571429)","(2.15, 2.6, 2.542608695652174)","(51.0, 110.0, 106.42857142857143)","(1.65, 2.0, 1.9454545454545453)"
04-01-2023 11:23:00.375273,"(10.0, 13.5, 13.166666666666666)","(101.0, 570.0, 520.0)","(31.0, 80.0, 79.28571428571429)","(2.15, 2.58, 2.57375)","(51.0, 110.0, 106.42857142857143)","(1.65, 2.0, 1.95)"
04-01-2023 11:23:01.330038,"(9.0, 13.5, 12.75)","(81.0, 570.0, 520.0)","(31.0, 80.0, 79.28571428571429)","(2.15, 2.58, 2.5313333333333334)","(51.0, 110.0, 106.42857142857143)","(1.65, 2.0, 1.96125)"
04-01-2023 11:23:02.260949,"(9.0, 14.5, 13.166666666666666)","(81.0, 570.0, 520.0)","(31.0, 120.0, 104.1891891891892)","(2.15, 2.62, 2.5313333333333334)","(51.0, 110.0, 106.42857142857143)","(1.65, 1.98, 1.97)"
04-01-2023 11:23:03.163183,"(9.0, 13.5, 13.4)","(81.0, 570.0, 525.0)","(31.0, 120.0, 101.34146341463415)","(2.15, 2.62, 2.489130434782609)","(51.0, 110.0, 106.42857142857143)","(1.65, 2.02, 1.9815)"
04-01-2023 11:23:04.047505,"(9.0, 13.0, 12.757575757575758)","(81.0, 570.0, 520.0)","(31.0, 110.0, 102.70833333333333)","(2.15, 2.62, 2.493207547169811)","(51.0, 110.0, 106.0)","(1.65, 2.02, 1.9778571428571428)"
04-01-2023 11:23:04.965881,"(9.0, 12.5, 12.45)","(81.0, 570.0, 520.0)","(31.0, 110.0, 97.93103448275862)","(2.15, 2.62, 2.5220408163265304)","(51.0, 110.0, 106.0)","(1.65, 1.98, 1.9778571428571428)"
04-01-2023 11:23:05.872431,"(9.0, 12.0, 11.852941176470589)","(81.0, 570.0, 520.0)","(31.0, 110.0, 97.93103448275862)","(2.15, 2.62, 2.5416326530612245)","(51.0, 110.0, 106.42857142857143)","(1.65, 1.98, 1.9614130434782608)"
04-01-2023 11:23:06.882293,"(9.0, 12.0, 11.90625)","(81.0, 570.0, 520.0)","(31.0, 110.0, 94.61538461538461)","(2.15, 2.62, 2.545977011494253)","(51.0, 110.0, 106.42857142857143)","(1.65, 2.02, 1.9614130434782608)"
04-01-2023 11:23:08.103257,"(9.0, 12.0, 11.785714285714286)","(91.0, 570.0, 520.0)","(31.0, 100.0, 98.88888888888889)","(2.15, 2.62, 2.538965517241379)","(51.0, 110.0, 106.42857142857143)","(1.65, 2.02, 1.9783333333333333)"
