,Veilazig,Strong Woman,Musical Millie,Frosty Flirt,Senorita Cometa,Staythirstymyamigo,Kimbells Strategy
08-12-2022 13:54:03.031137,"(26.0, 120.0, 53.4)","(6.0, 7.8, 7.725)","(4.4, 5.1, 4.977777777777778)","(3.5, 4.2, 4.105263157894737)","(13.0, 19.0, 18.583333333333332)","(10.0, 12.5, 11.928571428571429)","(3.1, 3.8, 3.711764705882353)"
08-12-2022 13:54:04.174990,"(26.0, 110.0, 102.0)","(6.0, 7.8, 7.725)","(4.4, 5.1, 5.060869565217391)","(3.5, 4.2, 4.0625)","(13.0, 19.0, 18.464285714285715)","(10.0, 12.5, 11.928571428571429)","(3.1, 3.8, 3.711764705882353)"
08-12-2022 13:54:05.394640,"(26.0, 110.0, 100.85714285714286)","(6.0, 7.8, 7.35)","(4.4, 5.1, 4.977777777777778)","(3.5, 4.2, 4.0588235294117645)","(13.0, 19.0, 18.071428571428573)","(10.0, 12.5, 11.642857142857142)","(3.1, 3.8, 3.711764705882353)"
08-12-2022 13:54:06.877495,"(26.0, 110.0, 78.0)","(6.0, 7.8, 7.6909090909090905)","(4.4, 5.1, 4.930769230769231)","(3.5, 4.2, 4.0588235294117645)","(13.0, 18.5, 18.071428571428573)","(10.0, 12.5, 11.6)","(3.1, 3.8, 3.716666666666667)"
08-12-2022 13:54:08.106979,"(26.0, 110.0, 79.0)","(6.0, 7.8, 7.6909090909090905)","(4.4, 5.1, 4.930769230769231)","(3.5, 4.2, 4.0588235294117645)","(13.0, 18.5, 18.071428571428573)","(10.0, 12.0, 11.6)","(3.1, 3.8, 3.711764705882353)"
08-12-2022 13:54:09.281261,"(26.0, 110.0, 79.0)","(6.0, 7.8, 7.6909090909090905)","(4.4, 5.1, 4.930769230769231)","(3.5, 4.2, 4.0588235294117645)","(13.0, 18.5, 18.184210526315788)","(10.0, 12.0, 11.6)","(3.1, 3.8, 3.706060606060606)"
08-12-2022 13:54:10.610729,"(26.0, 110.0, 89.33333333333334)","(6.0, 7.8, 7.6909090909090905)","(4.4, 5.1, 4.930769230769231)","(3.5, 4.2, 4.0588235294117645)","(13.0, 18.5, 18.184210526315788)","(10.0, 12.0, 11.6)","(3.1, 3.8, 3.706060606060606)"
08-12-2022 13:54:12.113876,"(26.0, 110.0, 86.0)","(6.0, 7.8, 7.742857142857143)","(4.4, 5.1, 4.930769230769231)","(3.5, 4.2, 4.0588235294117645)","(13.0, 18.5, 17.6)","(10.0, 12.0, 11.6)","(3.1, 3.8, 3.706060606060606)"
08-12-2022 13:54:13.525093,"(26.0, 110.0, 98.0)","(6.0, 7.8, 7.742857142857143)","(4.4, 5.1, 4.930769230769231)","(3.5, 4.2, 4.0588235294117645)","(13.0, 18.0, 17.6)","(10.0, 12.0, 11.6)","(3.1, 3.8, 3.706060606060606)"
08-12-2022 13:54:15.147725,"(26.0, 110.0, 98.0)","(6.0, 7.8, 7.742857142857143)","(4.4, 5.1, 4.930769230769231)","(3.5, 4.2, 4.0588235294117645)","(13.0, 18.0, 17.785714285714285)","(10.0, 12.0, 11.6)","(3.1, 3.8, 3.706060606060606)"
08-12-2022 13:54:16.426679,"(26.0, 110.0, 96.66666666666667)","(6.0, 7.8, 7.753846153846154)","(4.4, 5.1, 4.930769230769231)","(3.5, 4.2, 4.0588235294117645)","(13.0, 18.0, 17.785714285714285)","(10.0, 12.0, 11.714285714285714)","(3.1, 3.8, 3.706060606060606)"
08-12-2022 13:54:17.434123,"(26.0, 110.0, 96.66666666666667)","(6.0, 7.8, 7.753846153846154)","(4.4, 5.1, 4.930769230769231)","(3.5, 4.2, 4.0588235294117645)","(13.0, 18.0, 18.5)","(10.0, 12.0, 11.714285714285714)","(3.1, 3.8, 3.706060606060606)"
08-12-2022 13:54:18.465169,"(26.0, 110.0, 73.33333333333333)","(6.0, 7.8, 7.753846153846154)","(4.4, 5.1, 4.930769230769231)","(3.5, 4.2, 4.0588235294117645)","(13.0, 19.0, 18.5)","(10.0, 12.0, 11.714285714285714)","(3.1, 3.8, 3.708823529411765)"
08-12-2022 13:54:19.615558,"(26.0, 110.0, 73.33333333333333)","(6.0, 8.0, 7.745)","(4.4, 5.1, 4.930769230769231)","(3.5, 4.2, 4.0588235294117645)","(13.0, 19.0, 18.5)","(10.0, 12.0, 11.5)","(3.1, 3.8, 3.706060606060606)"
08-12-2022 13:54:20.918127,"(26.0, 110.0, 73.33333333333333)","(6.0, 8.0, 7.745)","(4.4, 5.1, 4.930769230769231)","(3.5, 4.2, 4.0588235294117645)","(13.0, 19.0, 18.5)","(10.0, 12.0, 11.5)","(3.1, 3.8, 3.706060606060606)"
08-12-2022 13:54:22.168675,"(26.0, 110.0, 73.33333333333333)","(6.0, 8.0, 7.745)","(4.4, 5.1, 4.930769230769231)","(3.5, 4.2, 4.0588235294117645)","(13.0, 19.0, 18.5)","(10.0, 12.0, 11.5)","(3.1, 3.8, 3.706060606060606)"
08-12-2022 13:54:23.448110,"(26.0, 110.0, 73.33333333333333)","(6.0, 8.0, 7.745)","(4.4, 5.1, 4.930769230769231)","(3.5, 4.2, 4.0588235294117645)","(13.0, 19.0, 18.1)","(10.0, 12.0, 11.5)","(3.1, 3.8, 3.706060606060606)"
08-12-2022 13:54:24.724143,"(26.0, 110.0, 73.33333333333333)","(6.0, 8.0, 7.745)","(4.4, 5.1, 4.930769230769231)","(3.5, 4.2, 4.0588235294117645)","(13.0, 18.5, 18.1)","(10.0, 12.0, 11.5)","(3.1, 3.8, 3.706060606060606)"
08-12-2022 13:54:25.917958,"(26.0, 110.0, 73.33333333333333)","(6.0, 8.0, 7.745)","(4.4, 5.1, 4.930769230769231)","(3.5, 4.2, 4.0588235294117645)","(13.0, 18.5, 18.1)","(10.0, 12.0, 11.5)","(3.1, 3.8, 3.706060606060606)"
08-12-2022 13:54:27.085782,"(26.0, 110.0, 73.33333333333333)","(6.0, 8.0, 7.745)","(4.4, 5.1, 4.930769230769231)","(3.5, 4.2, 4.096)","(13.0, 18.5, 18.1)","(10.0, 12.0, 11.5)","(3.1, 3.8, 3.706060606060606)"
08-12-2022 13:54:28.238521,"(26.0, 110.0, 103.125)","(6.0, 8.0, 7.745)","(4.4, 5.1, 4.930769230769231)","(3.5, 4.2, 4.096)","(13.0, 18.5, 18.1)","(10.0, 12.0, 11.5)","(3.1, 3.8, 3.706060606060606)"
08-12-2022 13:54:29.349785,"(26.0, 110.0, 97.77777777777777)","(6.0, 8.0, 7.745)","(4.4, 5.1, 4.930769230769231)","(3.5, 4.2, 4.096)","(13.0, 18.5, 17.785714285714285)","(10.0, 12.0, 11.98076923076923)","(3.1, 3.8, 3.706060606060606)"
08-12-2022 13:54:30.599641,"(26.0, 110.0, 97.77777777777777)","(6.0, 8.0, 7.745)","(4.4, 5.1, 4.930769230769231)","(3.5, 4.2, 4.096)","(13.0, 18.0, 17.785714285714285)","(10.0, 12.0, 11.98076923076923)","(3.1, 3.8, 3.776470588235294)"
08-12-2022 13:54:31.734613,"(26.0, 110.0, 97.77777777777777)","(6.0, 8.0, 7.745)","(4.4, 5.1, 4.930769230769231)","(3.5, 4.2, 4.140909090909091)","(13.0, 18.0, 17.714285714285715)","(10.0, 12.0, 11.98076923076923)","(3.1, 3.8, 3.6766666666666667)"
08-12-2022 13:54:32.895091,"(26.0, 110.0, 97.77777777777777)","(6.0, 7.8, 7.457142857142857)","(4.4, 5.1, 4.995238095238095)","(3.5, 4.2, 4.140909090909091)","(13.0, 18.0, 17.714285714285715)","(10.0, 12.0, 11.928571428571429)","(3.1, 3.85, 3.7249999999999996)"
08-12-2022 13:54:34.010224,"(26.0, 110.0, 97.77777777777777)","(6.0, 8.0, 7.487179487179487)","(4.4, 5.1, 4.995238095238095)","(3.5, 4.3, 4.174074074074074)","(13.0, 18.0, 17.714285714285715)","(10.0, 12.5, 12.25)","(3.1, 3.8, 3.7249999999999996)"
08-12-2022 13:54:35.070848,"(26.0, 110.0, 106.07142857142857)","(6.0, 8.0, 7.487179487179487)","(4.4, 5.1, 5.015384615384615)","(3.5, 4.3, 4.1499999999999995)","(13.0, 18.0, 17.75)","(10.0, 12.5, 12.25)","(3.1, 3.8, 3.7249999999999996)"
08-12-2022 13:54:36.263919,"(26.0, 110.0, 106.07142857142857)","(6.0, 8.0, 7.487179487179487)","(4.4, 5.1, 4.927272727272727)","(3.5, 4.3, 4.174074074074074)","(13.0, 18.5, 17.75)","(10.0, 12.5, 12.25)","(3.1, 3.8, 3.7249999999999996)"
08-12-2022 13:54:37.448789,"(26.0, 110.0, 106.07142857142857)","(6.0, 8.0, 7.6)","(4.4, 5.1, 4.927272727272727)","(3.5, 4.3, 4.211111111111111)","(13.0, 18.5, 16.681818181818183)","(10.0, 12.5, 12.25)","(3.1, 3.8, 3.7249999999999996)"
08-12-2022 13:54:38.567075,"(26.0, 110.0, 106.20689655172413)","(6.0, 7.8, 7.6)","(4.4, 5.1, 4.929230769230769)","(3.5, 4.3, 4.233333333333333)","(13.0, 17.5, 16.5)","(10.0, 12.5, 12.25)","(3.1, 3.8, 3.7249999999999996)"
08-12-2022 13:54:39.753398,"(26.0, 110.0, 106.20689655172413)","(6.0, 7.8, 7.6)","(4.4, 5.1, 4.929230769230769)","(3.5, 4.3, 4.233333333333333)","(13.0, 17.5, 16.7)","(10.0, 12.5, 12.25)","(3.1, 3.8, 3.7249999999999996)"
08-12-2022 13:54:41.054206,"(26.0, 110.0, 106.20689655172413)","(6.0, 7.8, 7.6)","(4.4, 5.1, 4.929230769230769)","(3.5, 4.3, 4.233333333333333)","(13.0, 17.5, 16.5)","(10.0, 12.5, 12.25)","(3.1, 3.8, 3.7249999999999996)"
08-12-2022 13:54:42.291724,"(26.0, 110.0, 106.20689655172413)","(6.0, 7.8, 7.66)","(4.4, 5.1, 4.929230769230769)","(3.5, 4.3, 4.183333333333333)","(13.0, 17.0, 16.0)","(10.0, 12.5, 12.142857142857142)","(3.1, 3.8, 3.7249999999999996)"
08-12-2022 13:54:43.494992,"(26.0, 110.0, 106.20689655172413)","(6.0, 7.8, 7.66)","(4.4, 5.1, 4.929230769230769)","(3.5, 4.3, 4.152631578947368)","(13.0, 17.0, 16.0)","(10.0, 13.0, 12.318181818181818)","(3.1, 3.8, 3.7249999999999996)"
08-12-2022 13:54:44.555961,"(26.0, 110.0, 105.6)","(6.0, 7.8, 7.66)","(4.4, 5.1, 4.929230769230769)","(3.5, 4.3, 4.152631578947368)","(13.0, 17.0, 16.0)","(10.0, 12.5, 12.294117647058824)","(3.1, 3.8, 3.7249999999999996)"
08-12-2022 13:54:45.541089,"(26.0, 110.0, 105.6)","(6.0, 7.8, 7.66)","(4.4, 5.1, 4.929230769230769)","(3.5, 4.3, 4.152631578947368)","(13.0, 17.0, 16.53846153846154)","(10.0, 13.0, 12.333333333333334)","(3.1, 3.8, 3.7249999999999996)"
08-12-2022 13:54:46.774607,"(26.0, 110.0, 99.0)","(6.0, 7.8, 7.66)","(4.4, 5.1, 4.966666666666667)","(3.5, 4.3, 4.166666666666666)","(13.0, 17.0, 15.555555555555555)","(10.0, 13.0, 12.3)","(3.1, 3.8, 3.7394736842105263)"
08-12-2022 13:54:47.923856,"(26.0, 110.0, 99.0)","(6.0, 7.8, 7.6)","(4.4, 5.0, 4.966666666666667)","(3.5, 4.3, 4.166666666666666)","(13.0, 16.0, 15.555555555555555)","(10.0, 12.5, 12.34)","(3.1, 3.85, 3.7517241379310344)"
08-12-2022 13:54:49.157525,"(26.0, 100.0, 80.0)","(6.0, 7.8, 7.6)","(4.4, 5.0, 4.966666666666667)","(3.5, 4.3, 4.14)","(13.0, 16.0, 15.555555555555555)","(10.0, 12.5, 12.34)","(3.1, 3.85, 3.817857142857143)"
08-12-2022 13:54:50.371521,"(26.0, 100.0, 80.0)","(6.0, 7.8, 7.66875)","(4.4, 5.0, 4.9363636363636365)","(3.5, 4.3, 4.14)","(13.0, 16.0, 15.555555555555555)","(10.0, 12.5, 12.195652173913043)","(3.1, 3.85, 3.8138297872340425)"
08-12-2022 13:54:51.535921,"(26.0, 100.0, 80.0)","(6.0, 7.8, 7.66875)","(4.4, 5.0, 4.9363636363636365)","(3.5, 4.3, 4.14)","(13.0, 16.0, 15.555555555555555)","(10.0, 12.5, 12.195652173913043)","(3.1, 3.9, 3.846774193548387)"
08-12-2022 13:54:52.634491,"(26.0, 95.0, 83.33333333333333)","(6.0, 7.8, 7.66875)","(4.4, 5.0, 4.966666666666667)","(3.5, 4.3, 4.14)","(13.0, 16.0, 15.166666666666666)","(10.0, 12.5, 12.195652173913043)","(3.1, 3.9, 3.8476190476190473)"
08-12-2022 13:54:53.764226,"(26.0, 95.0, 83.33333333333333)","(6.0, 7.8, 7.66875)","(4.4, 5.0, 4.968421052631579)","(3.5, 4.3, 4.138888888888888)","(13.0, 15.5, 15.369565217391305)","(10.0, 12.5, 12.195652173913043)","(3.1, 3.9, 3.8476190476190473)"
08-12-2022 13:54:54.829796,"(26.0, 95.0, 83.33333333333333)","(6.0, 7.8, 7.66875)","(4.4, 5.0, 4.972972972972973)","(3.5, 4.3, 4.138888888888888)","(13.0, 15.5, 15.369565217391305)","(10.0, 12.5, 12.195652173913043)","(3.1, 3.9, 3.8476190476190473)"
08-12-2022 13:54:55.895077,"(26.0, 95.0, 83.33333333333333)","(6.0, 7.8, 7.66875)","(4.4, 5.0, 4.9523809523809526)","(3.5, 4.3, 4.138888888888888)","(13.0, 15.5, 15.369565217391305)","(10.0, 12.5, 12.195652173913043)","(3.1, 3.9, 3.8476190476190473)"
08-12-2022 13:54:56.919900,"(26.0, 95.0, 83.33333333333333)","(6.0, 7.8, 7.697560975609756)","(4.4, 5.0, 4.9523809523809526)","(3.5, 4.3, 4.138888888888888)","(13.0, 15.5, 15.369565217391305)","(10.0, 12.5, 12.195652173913043)","(3.1, 3.9, 3.8476190476190473)"
08-12-2022 13:54:58.037523,"(26.0, 95.0, 83.33333333333333)","(6.0, 7.8, 7.697560975609756)","(4.4, 5.0, 4.9523809523809526)","(3.5, 4.3, 4.2301204819277105)","(13.0, 15.5, 15.369565217391305)","(10.0, 12.5, 12.195652173913043)","(3.1, 3.9, 3.8476190476190473)"
08-12-2022 13:54:59.214485,"(31.0, 95.0, 83.33333333333333)","(6.0, 7.8, 7.697560975609756)","(4.4, 5.0, 4.95609756097561)","(3.5, 4.3, 4.2301204819277105)","(13.0, 15.5, 15.90909090909091)","(10.0, 12.5, 12.195652173913043)","(3.2, 3.9, 3.8476190476190473)"
08-12-2022 13:55:00.363330,"(31.0, 95.0, 83.33333333333333)","(6.0, 7.8, 7.697560975609756)","(4.4, 5.0, 4.994871794871795)","(3.5, 4.3, 4.256321839080459)","(13.0, 16.0, 14.970588235294118)","(10.0, 12.5, 11.935897435897436)","(3.2, 3.9, 3.895)"
08-12-2022 13:55:01.567892,"(31.0, 95.0, 83.33333333333333)","(6.0, 8.0, 7.709090909090909)","(4.4, 5.0, 4.956164383561644)","(3.5, 4.3, 4.286666666666666)","(13.0, 15.5, 14.970588235294118)","(10.0, 12.5, 11.985714285714286)","(3.2, 3.9, 3.8559322033898304)"
08-12-2022 13:55:02.689206,"(31.0, 95.0, 83.33333333333333)","(6.0, 8.0, 7.769491525423729)","(4.4, 5.1, 4.956164383561644)","(3.5, 4.3, 4.236000000000001)","(13.0, 15.5, 14.970588235294118)","(10.0, 12.5, 11.914634146341463)","(3.2, 3.95, 3.86)"
08-12-2022 13:55:03.812455,"(31.0, 95.0, 83.33333333333333)","(6.0, 8.0, 7.769491525423729)","(4.4, 5.1, 4.956164383561644)","(3.5, 4.4, 4.24)","(13.0, 15.5, 14.75)","(10.0, 12.5, 11.7)","(3.2, 3.95, 3.86)"
08-12-2022 13:55:04.960197,"(31.0, 95.0, 83.33333333333333)","(6.0, 8.0, 7.769491525423729)","(4.4, 5.1, 4.956164383561644)","(3.5, 4.4, 4.28)","(13.0, 15.5, 14.75)","(10.0, 12.5, 11.7)","(3.2, 3.95, 3.86)"
08-12-2022 13:55:06.130811,"(31.0, 95.0, 83.33333333333333)","(6.0, 7.8, 7.7727272727272725)","(4.4, 5.1, 4.956164383561644)","(3.5, 4.4, 4.28)","(13.0, 15.5, 14.75)","(10.0, 12.5, 11.7)","(3.2, 3.95, 3.86)"
08-12-2022 13:55:07.398423,"(31.0, 95.0, 83.33333333333333)","(6.0, 8.0, 7.769491525423729)","(4.4, 5.1, 4.956164383561644)","(3.5, 4.4, 4.28)","(13.0, 15.5, 14.75)","(10.0, 12.5, 11.7)","(3.2, 3.95, 3.86)"
08-12-2022 13:55:08.608340,"(31.0, 95.0, 83.33333333333333)","(6.0, 8.0, 7.769491525423729)","(4.4, 5.1, 4.956164383561644)","(3.5, 4.4, 4.28)","(13.0, 15.5, 14.75)","(10.0, 12.5, 11.7)","(3.2, 3.95, 3.819736842105263)"
08-12-2022 13:55:09.757572,"(31.0, 95.0, 83.33333333333333)","(6.0, 7.8, 7.7727272727272725)","(4.4, 5.1, 4.956164383561644)","(3.5, 4.4, 4.28)","(13.0, 15.5, 14.857142857142858)","(10.0, 12.5, 11.7)","(3.2, 3.95, 3.819736842105263)"
08-12-2022 13:55:10.944792,"(31.0, 95.0, 83.33333333333333)","(6.0, 7.8, 7.7727272727272725)","(4.4, 5.1, 4.956164383561644)","(3.5, 4.4, 4.28)","(13.0, 15.5, 14.857142857142858)","(10.0, 12.5, 11.7)","(3.2, 3.95, 3.819736842105263)"
08-12-2022 13:55:12.071558,"(31.0, 95.0, 83.33333333333333)","(6.0, 8.0, 7.769491525423729)","(4.4, 5.1, 4.956164383561644)","(3.5, 4.4, 4.28)","(13.0, 15.5, 14.857142857142858)","(10.0, 12.5, 11.7)","(3.2, 3.95, 3.819736842105263)"
08-12-2022 13:55:13.121733,"(31.0, 95.0, 83.33333333333333)","(6.0, 8.0, 7.769491525423729)","(4.4, 5.1, 4.956164383561644)","(3.5, 4.4, 4.28)","(13.0, 15.5, 14.857142857142858)","(10.0, 12.5, 11.7)","(3.2, 3.95, 3.819736842105263)"
08-12-2022 13:55:14.330331,"(31.0, 95.0, 83.33333333333333)","(6.0, 8.0, 7.769491525423729)","(4.4, 5.1, 4.91578947368421)","(3.5, 4.4, 4.25)","(13.0, 15.5, 14.857142857142858)","(10.0, 12.5, 11.75)","(3.2, 3.95, 3.846875)"
08-12-2022 13:55:15.534838,"(31.0, 95.0, 83.33333333333333)","(6.0, 8.0, 7.7481481481481485)","(4.4, 5.0, 4.826666666666666)","(3.5, 4.4, 4.25)","(13.0, 15.5, 15.108695652173914)","(10.0, 12.5, 11.75)","(3.2, 3.95, 3.8125)"
08-12-2022 13:55:16.679821,"(31.0, 95.0, 83.33333333333333)","(6.0, 8.0, 7.738181818181818)","(4.4, 5.0, 4.904878048780488)","(3.5, 4.4, 4.27741935483871)","(13.0, 15.5, 15.14)","(10.0, 12.5, 11.74)","(3.2, 3.95, 3.86)"
08-12-2022 13:55:17.790990,"(31.0, 95.0, 83.33333333333333)","(6.0, 8.0, 7.7639344262295085)","(4.4, 5.0, 4.904878048780488)","(3.6, 4.4, 4.27741935483871)","(13.0, 15.5, 15.14)","(10.0, 12.5, 11.74)","(3.2, 3.9, 3.86)"
08-12-2022 13:55:18.946858,"(31.0, 95.0, 84.8)","(6.0, 8.0, 7.7639344262295085)","(4.4, 5.0, 4.890140845070422)","(3.6, 4.4, 4.27741935483871)","(13.0, 15.5, 15.14)","(10.0, 12.5, 11.74)","(3.2, 3.9, 3.86)"
08-12-2022 13:55:20.178829,"(31.0, 90.0, 72.4)","(6.0, 8.0, 7.729230769230769)","(4.4, 5.0, 4.890140845070422)","(3.6, 4.4, 4.27741935483871)","(13.0, 15.5, 15.14)","(10.0, 12.5, 11.74)","(3.2, 3.9, 3.86)"
08-12-2022 13:55:21.312512,"(31.0, 90.0, 68.0)","(6.0, 8.0, 7.729230769230769)","(4.4, 5.0, 4.890140845070422)","(3.6, 4.4, 4.27741935483871)","(13.0, 15.5, 15.14)","(10.0, 12.5, 11.74)","(3.2, 3.9, 3.86)"
08-12-2022 13:55:22.386470,"(31.0, 85.0, 75.25)","(6.0, 8.0, 7.729230769230769)","(4.4, 5.0, 4.862650602409639)","(3.6, 4.4, 4.27741935483871)","(13.0, 15.5, 15.14)","(10.0, 12.5, 11.74)","(3.2, 3.9, 3.86)"
08-12-2022 13:55:23.629728,"(31.0, 85.0, 75.25)","(6.0, 8.0, 7.729230769230769)","(4.4, 5.0, 4.862650602409639)","(3.6, 4.4, 4.27741935483871)","(13.0, 15.5, 14.9)","(10.0, 12.5, 11.74)","(3.2, 3.9, 3.8866666666666667)"
08-12-2022 13:55:24.859939,"(31.0, 85.0, 80.66666666666666)","(6.0, 8.0, 7.698550724637681)","(4.4, 5.0, 4.862650602409639)","(3.6, 4.4, 4.205128205128205)","(13.0, 15.5, 14.735294117647058)","(10.0, 12.5, 11.74)","(3.2, 3.9, 3.8866666666666667)"
08-12-2022 13:55:25.991776,"(31.0, 85.0, 80.66666666666666)","(6.0, 8.0, 7.698550724637681)","(4.4, 5.0, 4.862650602409639)","(3.6, 4.4, 4.205128205128205)","(13.0, 15.5, 14.735294117647058)","(10.0, 12.5, 11.74)","(3.2, 3.9, 3.8866666666666667)"
08-12-2022 13:55:27.199459,"(31.0, 85.0, 80.66666666666666)","(6.0, 8.0, 7.684848484848485)","(4.4, 4.9, 4.8589743589743595)","(3.6, 4.4, 4.244897959183674)","(12.0, 15.5, 14.735294117647058)","(10.0, 12.5, 11.75)","(3.2, 3.9, 3.8866666666666667)"
08-12-2022 13:55:28.397691,"(31.0, 85.0, 80.66666666666666)","(6.0, 8.0, 7.684848484848485)","(4.4, 5.0, 4.863157894736842)","(3.6, 4.4, 4.244897959183674)","(12.0, 15.5, 14.735294117647058)","(10.0, 12.5, 11.214285714285714)","(3.2, 3.9, 3.8866666666666667)"
08-12-2022 13:55:29.570802,"(31.0, 85.0, 80.66666666666666)","(6.0, 8.0, 7.621818181818182)","(4.4, 5.0, 4.858181818181818)","(3.6, 4.4, 4.238297872340426)","(12.0, 15.5, 14.735294117647058)","(10.0, 12.5, 11.338709677419354)","(3.2, 3.95, 3.832142857142857)"
08-12-2022 13:55:30.673155,"(31.0, 85.0, 80.66666666666666)","(6.0, 8.0, 7.621818181818182)","(4.4, 5.0, 4.858181818181818)","(3.6, 4.4, 4.238297872340426)","(12.0, 15.5, 14.735294117647058)","(10.0, 12.5, 11.538461538461538)","(3.2, 3.95, 3.832142857142857)"
08-12-2022 13:55:31.852169,"(31.0, 110.0, 84.4)","(6.0, 8.0, 7.621818181818182)","(4.4, 5.0, 4.858181818181818)","(3.6, 4.4, 4.238297872340426)","(12.0, 15.5, 14.735294117647058)","(10.0, 12.0, 11.175)","(3.2, 3.95, 3.8375)"
08-12-2022 13:55:33.070591,"(31.0, 110.0, 66.0)","(6.0, 8.0, 7.621818181818182)","(4.4, 5.0, 4.858181818181818)","(3.6, 4.4, 4.239130434782609)","(12.0, 15.5, 14.735294117647058)","(10.0, 11.5, 11.117647058823529)","(3.2, 3.95, 3.832142857142857)"
08-12-2022 13:55:34.303099,"(31.0, 110.0, 58.8)","(6.0, 8.0, 7.621818181818182)","(4.4, 5.0, 4.8375)","(3.6, 4.4, 4.239130434782609)","(12.0, 15.5, 15.25)","(10.0, 11.5, 9.878947368421054)","(3.2, 3.95, 3.823076923076923)"
08-12-2022 13:55:35.479072,"(31.0, 110.0, 94.76190476190476)","(6.0, 8.0, 7.693617021276596)","(4.4, 5.0, 4.845714285714286)","(3.6, 4.4, 4.239130434782609)","(12.0, 16.0, 16.055555555555557)","(10.0, 10.0, 10.5625)","(3.2, 3.95, 3.8033333333333332)"
08-12-2022 13:55:36.754180,"(31.0, 100.0, 97.0)","(6.0, 8.0, 7.7)","(4.2, 5.0, 4.796)","(3.6, 4.4, 4.239130434782609)","(12.0, 16.5, 16.055555555555557)","(10.0, 11.0, 10.5625)","(3.2, 3.95, 3.8033333333333332)"
08-12-2022 13:55:37.930722,"(31.0, 100.0, 87.0)","(6.0, 8.0, 7.7)","(4.2, 5.0, 4.796)","(3.6, 4.4, 4.272)","(12.0, 16.5, 16.055555555555557)","(10.0, 11.0, 10.5625)","(3.2, 3.95, 3.7614285714285716)"
08-12-2022 13:55:39.070442,"(31.0, 100.0, 87.0)","(6.0, 8.0, 7.7)","(4.2, 5.0, 4.745)","(3.6, 4.4, 4.272)","(12.0, 16.5, 15.4)","(10.0, 11.0, 10.5625)","(3.2, 3.95, 3.8033333333333332)"
08-12-2022 13:55:40.281800,"(31.0, 100.0, 87.0)","(6.0, 8.0, 7.431578947368421)","(4.2, 5.0, 4.745)","(3.7, 4.4, 4.272)","(12.0, 16.0, 16.666666666666668)","(10.0, 11.0, 10.5625)","(3.2, 3.95, 3.775)"
08-12-2022 13:55:41.557837,"(31.0, 100.0, 87.0)","(6.0, 8.0, 7.242105263157895)","(4.2, 5.0, 4.728125)","(3.7, 4.4, 4.414285714285715)","(12.0, 17.0, 16.666666666666668)","(10.0, 11.0, 10.5625)","(3.2, 3.95, 3.775)"
08-12-2022 13:55:42.938064,"(31.0, 100.0, 82.66666666666666)","(6.0, 8.0, 7.46)","(4.2, 5.0, 4.721951219512195)","(3.7, 4.5, 4.329032258064516)","(12.0, 17.0, 16.571428571428573)","(10.0, 11.0, 10.16)","(3.2, 3.95, 3.6807692307692306)"
08-12-2022 13:55:44.302133,"(31.0, 100.0, 83.33333333333334)","(6.0, 8.0, 7.46)","(4.2, 5.0, 4.602857142857142)","(3.7, 4.6, 4.485714285714286)","(12.0, 17.0, 16.571428571428573)","(10.0, 11.0, 10.608)","(3.2, 3.95, 3.7357142857142858)"
08-12-2022 13:55:45.675706,"(31.0, 100.0, 72.5)","(6.0, 8.0, 7.625)","(4.2, 4.7, 4.602857142857142)","(3.7, 4.6, 4.485714285714286)","(12.0, 17.0, 16.571428571428573)","(10.0, 11.0, 10.41)","(3.2, 3.95, 3.69390243902439)"
08-12-2022 13:55:46.980895,"(31.0, 95.0, 75.0)","(6.0, 8.0, 7.625)","(4.2, 4.7, 4.602857142857142)","(3.7, 4.6, 4.485714285714286)","(12.0, 17.0, 16.0625)","(10.0, 10.5, 10.421739130434784)","(3.2, 3.95, 3.658333333333333)"
08-12-2022 13:55:48.202569,"(31.0, 95.0, 75.0)","(6.0, 8.0, 7.466666666666667)","(4.2, 4.7, 4.602857142857142)","(3.7, 4.6, 4.633333333333334)","(12.0, 17.0, 15.125)","(10.0, 10.5, 10.336363636363636)","(3.2, 3.95, 3.7928571428571427)"
08-12-2022 13:55:49.435673,"(31.0, 95.0, 74.0)","(6.0, 8.0, 7.466666666666667)","(4.2, 4.7, 4.602857142857142)","(3.7, 4.7, 4.640000000000001)","(12.0, 17.0, 15.125)","(10.0, 10.5, 10.38)","(3.2, 3.9, 3.847058823529412)"
08-12-2022 13:55:50.751464,"(31.0, 95.0, 74.0)","(6.0, 8.0, 7.485714285714286)","(4.2, 4.7, 4.602857142857142)","(3.7, 4.7, 4.640000000000001)","(12.0, 17.0, 15.125)","(10.0, 10.5, 10.176)","(3.2, 3.9, 3.948148148148148)"
08-12-2022 13:55:51.976405,"(31.0, 95.0, 74.0)","(6.0, 8.0, 7.485714285714286)","(4.2, 4.7, 4.601388888888889)","(3.7, 4.7, 4.640000000000001)","(12.0, 17.0, 15.125)","(10.0, 10.5, 10.176)","(3.2, 4.0, 3.944)"
08-12-2022 13:55:53.242054,"(31.0, 90.0, 75.0)","(6.0, 8.0, 7.625)","(4.2, 4.7, 4.601388888888889)","(3.7, 4.7, 4.640000000000001)","(12.0, 17.0, 15.125)","(10.0, 10.5, 10.176)","(3.2, 4.0, 3.944)"
