,Contract,Out Of Cash,Hope Sure Can,Murphys Mate,Traviss Lauryn,Lightning Zeal,First Black Jack,Nando Flyer
08-01-2023 18:49:50.581125,"(4.8, 10.0, 6.85)","(31.0, 100.0, 60.0)","(5.0, 7.6, 7.114285714285714)","(41.0, 100.0, 82.0)","(21.0, 65.0, 46.5)","(51.0, 440.0, 410.3846153846154)","(1.5, 2.28, 2.1066666666666665)","(6.5, 9.8, 8.7)"
08-01-2023 18:49:51.808119,"(4.8, 10.0, 6.85)","(31.0, 100.0, 60.0)","(5.0, 7.6, 7.114285714285714)","(41.0, 100.0, 82.0)","(21.0, 70.0, 54.33333333333333)","(51.0, 440.0, 410.3846153846154)","(1.5, 2.28, 2.1066666666666665)","(6.5, 9.8, 8.7)"
08-01-2023 18:49:53.020122,"(4.8, 10.0, 6.85)","(31.0, 100.0, 60.0)","(5.0, 7.6, 7.114285714285714)","(41.0, 100.0, 86.5)","(21.0, 70.0, 54.33333333333333)","(51.0, 440.0, 410.3846153846154)","(1.5, 2.28, 2.1066666666666665)","(6.5, 9.8, 8.7)"
08-01-2023 18:49:54.206002,"(4.8, 10.0, 6.85)","(31.0, 100.0, 60.0)","(5.0, 7.6, 7.114285714285714)","(41.0, 100.0, 86.5)","(21.0, 70.0, 54.33333333333333)","(51.0, 440.0, 410.3846153846154)","(1.5, 2.28, 2.1066666666666665)","(6.5, 9.8, 8.7)"
08-01-2023 18:49:55.484962,"(4.8, 10.0, 6.85)","(31.0, 100.0, 60.0)","(5.0, 7.6, 7.114285714285714)","(41.0, 100.0, 86.5)","(21.0, 70.0, 51.0)","(51.0, 440.0, 410.3846153846154)","(1.5, 2.28, 2.1066666666666665)","(6.5, 9.8, 8.7)"
08-01-2023 18:49:56.727908,"(4.8, 10.0, 6.85)","(31.0, 100.0, 60.0)","(5.0, 7.6, 7.114285714285714)","(41.0, 100.0, 86.5)","(21.0, 65.0, 51.0)","(51.0, 440.0, 410.3846153846154)","(1.5, 2.28, 2.1066666666666665)","(6.5, 9.8, 8.7)"
08-01-2023 18:49:58.053286,"(4.8, 10.0, 6.85)","(31.0, 100.0, 60.0)","(5.0, 7.6, 7.114285714285714)","(41.0, 100.0, 86.5)","(21.0, 65.0, 51.0)","(51.0, 440.0, 410.3846153846154)","(1.5, 2.28, 2.1066666666666665)","(6.5, 9.8, 8.7)"
08-01-2023 18:49:59.240233,"(4.8, 10.0, 6.85)","(31.0, 100.0, 60.0)","(5.0, 7.6, 7.114285714285714)","(41.0, 100.0, 86.5)","(21.0, 65.0, 51.0)","(51.0, 440.0, 410.3846153846154)","(1.5, 2.28, 2.1066666666666665)","(6.5, 9.8, 8.7)"
08-01-2023 18:50:00.514362,"(4.8, 10.0, 6.85)","(31.0, 100.0, 60.0)","(5.0, 7.6, 7.114285714285714)","(41.0, 100.0, 86.5)","(21.0, 65.0, 51.0)","(51.0, 440.0, 410.3846153846154)","(1.5, 2.28, 2.1066666666666665)","(6.5, 9.8, 8.7)"
08-01-2023 18:50:02.059272,"(4.8, 10.0, 6.85)","(31.0, 100.0, 60.0)","(5.0, 7.6, 7.114285714285714)","(41.0, 100.0, 86.5)","(21.0, 65.0, 51.0)","(51.0, 440.0, 410.3846153846154)","(1.5, 2.28, 2.1066666666666665)","(6.5, 9.8, 8.7)"
08-01-2023 18:50:03.397612,"(4.8, 10.0, 6.85)","(31.0, 100.0, 60.0)","(5.0, 7.6, 7.114285714285714)","(41.0, 100.0, 89.2)","(21.0, 65.0, 51.0)","(51.0, 440.0, 205.625)","(1.5, 2.28, 2.1066666666666665)","(6.5, 9.8, 8.7)"
08-01-2023 18:50:04.772180,"(4.8, 10.0, 6.85)","(31.0, 100.0, 60.0)","(5.0, 7.6, 7.114285714285714)","(41.0, 100.0, 89.2)","(21.0, 65.0, 51.0)","(51.0, 440.0, 289.61538461538464)","(1.5, 2.28, 2.1066666666666665)","(6.5, 9.8, 8.7)"
08-01-2023 18:50:05.912121,"(4.8, 9.6, 8.014285714285714)","(31.0, 100.0, 60.0)","(5.0, 7.6, 7.114285714285714)","(41.0, 100.0, 89.2)","(21.0, 65.0, 51.0)","(51.0, 430.0, 295.0)","(1.5, 2.28, 2.1066666666666665)","(6.5, 9.8, 7.7)"
08-01-2023 18:50:07.080373,"(4.8, 9.4, 8.381818181818183)","(31.0, 100.0, 88.375)","(5.0, 7.6, 6.261702127659575)","(41.0, 100.0, 85.11111111111111)","(21.0, 65.0, 31.0)","(51.0, 410.0, 316.25)","(1.5, 2.28, 2.1066666666666665)","(6.5, 9.8, 7.866666666666666)"
08-01-2023 18:50:08.337135,"(4.8, 9.4, 7.490909090909091)","(31.0, 95.0, 88.375)","(5.0, 7.6, 6.875)","(41.0, 90.0, 80.22222222222223)","(21.0, 55.0, 31.0)","(51.0, 400.0, 333.0)","(1.5, 2.28, 2.1066666666666665)","(6.5, 9.6, 8.636363636363637)"
08-01-2023 18:50:09.633690,"(4.8, 9.4, 7.58)","(31.0, 95.0, 88.375)","(5.0, 7.2, 6.875)","(41.0, 90.0, 80.22222222222223)","(21.0, 55.0, 33.666666666666664)","(51.0, 400.0, 343.57142857142856)","(1.5, 2.28, 2.116)","(6.5, 9.0, 8.636363636363637)"
08-01-2023 18:50:10.884983,"(4.8, 9.4, 8.2)","(31.0, 95.0, 88.375)","(5.0, 7.2, 6.875)","(41.0, 90.0, 80.22222222222223)","(21.0, 55.0, 33.666666666666664)","(51.0, 390.0, 343.57142857142856)","(1.5, 2.26, 2.116)","(6.5, 9.0, 7.675000000000001)"
08-01-2023 18:50:12.131016,"(4.8, 9.4, 8.2)","(31.0, 95.0, 91.21428571428572)","(5.0, 7.2, 6.550000000000001)","(41.0, 90.0, 71.66666666666666)","(21.0, 55.0, 29.857142857142858)","(51.0, 390.0, 161.42857142857144)","(1.5, 2.26, 2.116)","(6.5, 8.8, 7.675000000000001)"
08-01-2023 18:50:13.493773,"(4.8, 9.4, 8.2)","(31.0, 95.0, 91.21428571428572)","(5.0, 7.2, 6.640000000000001)","(41.0, 85.0, 70.81818181818181)","(21.0, 55.0, 29.857142857142858)","(51.0, 380.0, 276.66666666666663)","(1.5, 2.28, 2.06)","(6.5, 8.6, 8.066666666666666)"
08-01-2023 18:50:14.794467,"(4.8, 9.4, 8.2)","(31.0, 95.0, 91.21428571428572)","(5.0, 7.2, 6.640000000000001)","(41.0, 85.0, 70.81818181818181)","(21.0, 55.0, 29.857142857142858)","(51.0, 380.0, 220.0)","(1.5, 2.28, 2.06)","(6.5, 8.6, 8.066666666666666)"
08-01-2023 18:50:15.989137,"(4.8, 9.4, 8.2)","(31.0, 95.0, 91.21428571428572)","(5.0, 7.2, 6.640000000000001)","(41.0, 85.0, 75.75)","(21.0, 55.0, 29.857142857142858)","(51.0, 370.0, 215.0)","(1.5, 2.28, 2.06)","(6.5, 8.6, 7.355555555555555)"
08-01-2023 18:50:17.448885,"(4.8, 9.4, 8.945945945945946)","(31.0, 95.0, 91.21428571428572)","(5.0, 7.2, 6.640000000000001)","(41.0, 80.0, 75.75)","(21.0, 55.0, 29.857142857142858)","(51.0, 360.0, 175.45454545454544)","(1.5, 2.28, 2.06)","(6.5, 8.6, 7.84)"
08-01-2023 18:50:18.667538,"(4.8, 9.4, 8.945945945945946)","(31.0, 95.0, 91.21428571428572)","(5.0, 7.2, 6.640000000000001)","(41.0, 80.0, 64.3076923076923)","(21.0, 55.0, 41.0)","(51.0, 360.0, 294.0)","(1.5, 2.28, 2.08)","(6.5, 8.4, 7.8999999999999995)"
08-01-2023 18:50:20.019241,"(4.8, 9.4, 8.945945945945946)","(31.0, 95.0, 91.21428571428572)","(5.0, 7.2, 6.640000000000001)","(41.0, 80.0, 68.55555555555556)","(21.0, 50.0, 41.0)","(51.0, 350.0, 212.5)","(1.5, 2.26, 2.08)","(6.5, 8.2, 7.8)"
08-01-2023 18:50:21.332831,"(4.8, 9.4, 8.945945945945946)","(31.0, 95.0, 91.21428571428572)","(5.0, 7.2, 6.640000000000001)","(41.0, 75.0, 64.45454545454545)","(21.0, 50.0, 29.0)","(51.0, 350.0, 315.625)","(1.5, 2.26, 2.08)","(6.5, 8.2, 7.8)"
08-01-2023 18:50:22.494685,"(4.8, 9.4, 8.945945945945946)","(31.0, 95.0, 91.21428571428572)","(5.0, 7.2, 6.640000000000001)","(41.0, 75.0, 71.375)","(21.0, 50.0, 38.333333333333336)","(51.0, 350.0, 327.08333333333337)","(1.5, 2.26, 2.08)","(6.5, 8.2, 7.8)"
08-01-2023 18:50:23.620808,"(4.8, 9.4, 8.945945945945946)","(31.0, 95.0, 91.21428571428572)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 67.0)","(21.0, 46.0, 38.333333333333336)","(51.0, 350.0, 327.08333333333337)","(1.5, 2.26, 2.08)","(6.5, 8.2, 7.8)"
08-01-2023 18:50:24.703198,"(4.8, 9.4, 8.945945945945946)","(31.0, 95.0, 91.21428571428572)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 58.92307692307692)","(21.0, 46.0, 25.705882352941178)","(51.0, 350.0, 320.0)","(1.5, 2.26, 2.08)","(6.5, 8.2, 7.8)"
08-01-2023 18:50:25.873705,"(4.8, 9.4, 8.945945945945946)","(31.0, 95.0, 91.21428571428572)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 58.92307692307692)","(21.0, 46.0, 35.666666666666664)","(51.0, 350.0, 316.25)","(1.5, 2.26, 2.08)","(6.5, 8.2, 7.8)"
08-01-2023 18:50:27.114348,"(4.8, 9.4, 8.945945945945946)","(31.0, 95.0, 91.21428571428572)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 58.92307692307692)","(21.0, 42.0, 35.666666666666664)","(51.0, 350.0, 297.0)","(1.5, 2.26, 2.075)","(6.5, 8.2, 7.8)"
08-01-2023 18:50:28.314536,"(4.8, 9.4, 8.116666666666667)","(31.0, 95.0, 91.21428571428572)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 58.92307692307692)","(21.0, 42.0, 27.25)","(51.0, 350.0, 283.75)","(1.5, 2.24, 2.04)","(6.5, 8.2, 7.8)"
08-01-2023 18:50:29.478049,"(4.8, 9.4, 8.666666666666668)","(31.0, 95.0, 91.21428571428572)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 58.92307692307692)","(21.0, 40.0, 33.0)","(51.0, 350.0, 283.75)","(1.5, 2.24, 2.04)","(6.5, 8.2, 7.8)"
08-01-2023 18:50:30.667559,"(4.8, 9.4, 8.666666666666668)","(31.0, 95.0, 91.21428571428572)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 58.92307692307692)","(21.0, 38.0, 33.0)","(51.0, 350.0, 283.75)","(1.5, 2.24, 2.04)","(6.5, 8.2, 7.8)"
08-01-2023 18:50:31.915283,"(4.8, 9.4, 8.666666666666668)","(31.0, 95.0, 91.21428571428572)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 58.92307692307692)","(21.0, 38.0, 28.2)","(51.0, 350.0, 326.3636363636364)","(1.5, 2.24, 2.064)","(6.5, 8.2, 7.8)"
08-01-2023 18:50:33.310408,"(4.8, 9.4, 9.093023255813954)","(31.0, 95.0, 91.21428571428572)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 58.92307692307692)","(21.0, 36.0, 26.25)","(51.0, 350.0, 326.3636363636364)","(1.5, 2.24, 2.064)","(6.5, 8.2, 7.8)"
08-01-2023 18:50:34.538822,"(4.8, 9.4, 9.093023255813954)","(31.0, 95.0, 91.21428571428572)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 58.92307692307692)","(21.0, 36.0, 23.764705882352942)","(51.0, 350.0, 313.57142857142856)","(1.5, 2.24, 2.064)","(6.5, 8.2, 8.044444444444444)"
08-01-2023 18:50:35.700942,"(4.8, 9.4, 9.093023255813954)","(31.0, 95.0, 91.21428571428572)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 54.0)","(21.0, 36.0, 28.5)","(51.0, 350.0, 313.57142857142856)","(1.5, 2.24, 2.064)","(6.5, 8.2, 7.8181818181818175)"
08-01-2023 18:50:36.768777,"(4.8, 9.4, 9.093023255813954)","(31.0, 95.0, 91.21428571428572)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 54.0)","(21.0, 34.0, 28.5)","(51.0, 350.0, 313.57142857142856)","(1.5, 2.24, 2.064)","(6.5, 8.2, 7.8181818181818175)"
08-01-2023 18:50:37.913148,"(4.8, 9.4, 9.093023255813954)","(31.0, 95.0, 91.21428571428572)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 54.0)","(21.0, 34.0, 24.0)","(51.0, 350.0, 132.0)","(1.5, 2.24, 2.064)","(6.5, 8.2, 7.8181818181818175)"
08-01-2023 18:50:39.067918,"(4.8, 9.4, 9.093023255813954)","(31.0, 95.0, 91.21428571428572)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 54.0)","(21.0, 34.0, 25.25)","(51.0, 340.0, 265.0)","(1.5, 2.24, 2.064)","(6.5, 8.2, 7.8181818181818175)"
08-01-2023 18:50:40.250423,"(4.8, 9.4, 9.093023255813954)","(31.0, 95.0, 91.46666666666667)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 54.0)","(21.0, 32.0, 25.25)","(51.0, 320.0, 265.0)","(1.5, 2.24, 2.064)","(6.5, 8.2, 7.8181818181818175)"
08-01-2023 18:50:41.393943,"(4.8, 9.4, 9.093023255813954)","(31.0, 95.0, 91.46666666666667)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 54.0)","(21.0, 32.0, 25.25)","(51.0, 320.0, 232.0)","(1.5, 2.24, 2.064)","(6.5, 8.2, 7.8181818181818175)"
08-01-2023 18:50:42.524732,"(4.8, 9.4, 9.093023255813954)","(31.0, 95.0, 91.46666666666667)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 54.0)","(21.0, 32.0, 23.692307692307693)","(51.0, 320.0, 276.6666666666667)","(1.5, 2.24, 2.064)","(6.5, 8.2, 7.8181818181818175)"
08-01-2023 18:50:43.676918,"(4.8, 9.4, 9.093023255813954)","(31.0, 95.0, 91.46666666666667)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 54.0)","(21.0, 32.0, 23.692307692307693)","(51.0, 310.0, 268.33333333333337)","(1.5, 2.24, 2.064)","(6.5, 8.2, 7.8181818181818175)"
08-01-2023 18:50:44.838888,"(4.8, 9.4, 9.093023255813954)","(31.0, 95.0, 91.46666666666667)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 54.0)","(21.0, 32.0, 23.692307692307693)","(51.0, 300.0, 228.75)","(1.5, 2.24, 2.064)","(6.5, 8.2, 7.8181818181818175)"
08-01-2023 18:50:45.902925,"(4.8, 9.4, 9.093023255813954)","(31.0, 95.0, 91.46666666666667)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 54.0)","(21.0, 32.0, 26.0)","(51.0, 300.0, 228.75)","(1.5, 2.24, 2.042)","(6.5, 8.2, 7.8181818181818175)"
08-01-2023 18:50:47.019992,"(4.8, 9.4, 9.052631578947368)","(31.0, 95.0, 91.46666666666667)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 54.0)","(21.0, 28.0, 26.6)","(51.0, 300.0, 228.75)","(1.5, 2.24, 2.042)","(6.5, 8.2, 7.8181818181818175)"
08-01-2023 18:50:48.095421,"(4.8, 9.4, 9.052631578947368)","(31.0, 95.0, 91.46666666666667)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 54.0)","(21.0, 28.0, 26.6)","(51.0, 300.0, 210.0)","(1.5, 2.24, 2.042)","(6.5, 8.2, 7.8181818181818175)"
08-01-2023 18:50:49.236272,"(4.8, 9.4, 9.052631578947368)","(31.0, 95.0, 91.46666666666667)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 54.0)","(21.0, 28.0, 26.25)","(51.0, 290.0, 231.42857142857142)","(1.5, 2.24, 2.042)","(6.5, 8.2, 7.8181818181818175)"
08-01-2023 18:50:50.353185,"(4.8, 9.4, 8.6)","(31.0, 95.0, 91.46666666666667)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 54.0)","(21.0, 28.0, 26.25)","(51.0, 280.0, 231.42857142857142)","(1.5, 2.24, 2.042)","(6.5, 8.2, 7.8181818181818175)"
08-01-2023 18:50:51.445790,"(4.8, 9.4, 8.6)","(31.0, 95.0, 91.46666666666667)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 54.0)","(21.0, 28.0, 26.25)","(51.0, 280.0, 243.33333333333334)","(1.5, 2.24, 2.042)","(6.5, 8.2, 7.8181818181818175)"
08-01-2023 18:50:52.479250,"(4.8, 9.4, 9.092307692307692)","(31.0, 95.0, 91.46666666666667)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 54.0)","(21.0, 28.0, 26.25)","(51.0, 270.0, 243.33333333333334)","(1.5, 2.24, 2.042)","(6.5, 8.2, 7.8181818181818175)"
08-01-2023 18:50:53.461043,"(4.8, 9.4, 9.092307692307692)","(31.0, 95.0, 91.46666666666667)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 54.0)","(21.0, 28.0, 26.25)","(51.0, 270.0, 243.33333333333334)","(1.5, 2.24, 2.042)","(6.5, 8.2, 7.8181818181818175)"
08-01-2023 18:50:54.436971,"(4.8, 9.4, 9.092307692307692)","(31.0, 95.0, 91.46666666666667)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 54.0)","(21.0, 28.0, 26.25)","(51.0, 270.0, 243.33333333333334)","(1.5, 2.24, 2.042)","(6.5, 8.2, 7.8181818181818175)"
08-01-2023 18:50:55.524575,"(4.8, 9.4, 9.092307692307692)","(31.0, 95.0, 91.6875)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 54.0)","(21.0, 28.0, 26.25)","(51.0, 270.0, 243.33333333333334)","(1.5, 2.24, 2.042)","(6.5, 8.2, 7.8181818181818175)"
08-01-2023 18:50:56.655215,"(4.8, 9.4, 9.092307692307692)","(31.0, 95.0, 91.6875)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 54.0)","(21.0, 28.0, 26.25)","(51.0, 270.0, 243.33333333333334)","(1.5, 2.24, 2.042)","(6.5, 8.2, 7.8181818181818175)"
08-01-2023 18:50:58.007075,"(4.8, 9.4, 9.092307692307692)","(31.0, 95.0, 91.6875)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 270.0, 243.33333333333334)","(1.5, 2.24, 2.042)","(6.5, 8.2, 7.8181818181818175)"
08-01-2023 18:50:59.279318,"(4.8, 9.4, 9.092307692307692)","(31.0, 95.0, 91.6875)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 270.0, 240.0)","(1.5, 2.24, 2.042)","(6.5, 8.2, 7.8181818181818175)"
08-01-2023 18:51:00.761841,"(4.8, 9.4, 9.092307692307692)","(31.0, 95.0, 91.6875)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 270.0, 240.0)","(1.5, 2.24, 2.042)","(6.5, 8.2, 7.8181818181818175)"
08-01-2023 18:51:01.927592,"(4.8, 9.4, 9.092307692307692)","(31.0, 95.0, 91.6875)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 270.0, 240.0)","(1.5, 2.24, 2.031)","(6.5, 8.2, 7.872727272727272)"
08-01-2023 18:51:03.117921,"(4.8, 9.4, 9.092307692307692)","(31.0, 95.0, 91.6875)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 270.0, 240.0)","(1.5, 2.24, 2.031)","(6.5, 8.2, 7.872727272727272)"
08-01-2023 18:51:04.387865,"(4.8, 9.4, 9.092307692307692)","(31.0, 95.0, 91.6875)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 270.0, 240.0)","(1.5, 2.24, 2.031)","(6.5, 8.2, 7.872727272727272)"
08-01-2023 18:51:05.619870,"(4.8, 9.4, 9.092307692307692)","(31.0, 95.0, 91.6875)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 270.0, 220.0)","(1.5, 2.24, 2.031)","(6.5, 8.2, 7.872727272727272)"
08-01-2023 18:51:06.914563,"(4.8, 9.4, 9.100000000000001)","(31.0, 95.0, 91.6875)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 280.0, 226.66666666666669)","(1.5, 2.24, 2.031)","(6.5, 8.2, 7.872727272727272)"
08-01-2023 18:51:07.896062,"(4.8, 9.4, 9.100000000000001)","(31.0, 95.0, 91.6875)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 280.0, 226.66666666666669)","(1.5, 2.24, 2.031)","(6.5, 8.2, 7.872727272727272)"
08-01-2023 18:51:09.017385,"(4.8, 9.4, 9.100000000000001)","(31.0, 95.0, 91.6875)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 280.0, 240.0)","(1.5, 2.24, 2.031)","(6.5, 8.2, 7.872727272727272)"
08-01-2023 18:51:10.171901,"(4.8, 9.4, 9.100000000000001)","(31.0, 95.0, 91.6875)","(5.0, 7.2, 6.640000000000001)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 270.0, 240.0)","(1.5, 2.24, 2.031)","(6.5, 8.2, 7.872727272727272)"
08-01-2023 18:51:11.368784,"(4.8, 9.4, 9.100000000000001)","(31.0, 95.0, 91.6875)","(5.0, 7.2, 6.266666666666667)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 270.0, 235.0)","(1.5, 2.24, 2.0357142857142856)","(6.5, 8.2, 7.872727272727272)"
08-01-2023 18:51:12.479001,"(4.8, 9.4, 9.100000000000001)","(31.0, 95.0, 91.6875)","(5.0, 7.2, 6.266666666666667)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 270.0, 235.0)","(1.5, 2.24, 2.0300000000000002)","(6.5, 8.2, 7.872727272727272)"
08-01-2023 18:51:13.655245,"(4.8, 9.4, 9.100000000000001)","(31.0, 95.0, 69.5)","(5.0, 7.2, 6.266666666666667)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 270.0, 235.0)","(1.5, 2.24, 2.0300000000000002)","(6.5, 8.2, 7.872727272727272)"
08-01-2023 18:51:14.805142,"(4.8, 9.4, 9.100000000000001)","(31.0, 95.0, 69.5)","(5.0, 7.2, 6.266666666666667)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 270.0, 235.0)","(1.5, 2.24, 2.0300000000000002)","(6.5, 8.2, 7.872727272727272)"
08-01-2023 18:51:15.916583,"(4.8, 9.4, 9.100000000000001)","(31.0, 95.0, 88.0)","(5.0, 7.2, 6.266666666666667)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 270.0, 235.0)","(1.5, 2.22, 2.0700000000000003)","(6.5, 8.2, 7.872727272727272)"
08-01-2023 18:51:17.057544,"(4.8, 9.4, 9.100000000000001)","(31.0, 95.0, 88.0)","(5.0, 7.2, 6.266666666666667)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 270.0, 235.0)","(1.5, 2.22, 2.0700000000000003)","(6.5, 8.2, 7.872727272727272)"
08-01-2023 18:51:18.096442,"(4.8, 9.4, 9.100000000000001)","(31.0, 95.0, 91.23076923076923)","(5.0, 7.2, 6.266666666666667)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 270.0, 235.0)","(1.5, 2.22, 2.0700000000000003)","(6.5, 8.2, 7.872727272727272)"
08-01-2023 18:51:19.115441,"(4.8, 9.4, 9.100000000000001)","(31.0, 95.0, 91.23076923076923)","(5.0, 7.2, 6.266666666666667)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 270.0, 235.0)","(1.5, 2.22, 2.0700000000000003)","(6.5, 8.2, 7.872727272727272)"
08-01-2023 18:51:20.150864,"(4.8, 9.4, 9.100000000000001)","(31.0, 95.0, 91.23076923076923)","(5.0, 7.2, 6.266666666666667)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 270.0, 235.0)","(1.5, 2.22, 2.0700000000000003)","(6.5, 8.2, 7.872727272727272)"
08-01-2023 18:51:21.260411,"(4.8, 9.4, 9.100000000000001)","(31.0, 95.0, 91.23076923076923)","(5.0, 7.2, 6.266666666666667)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 270.0, 235.0)","(1.5, 2.22, 2.0700000000000003)","(6.5, 8.2, 7.872727272727272)"
08-01-2023 18:51:22.571322,"(4.8, 9.4, 9.100000000000001)","(31.0, 95.0, 91.23076923076923)","(5.0, 7.2, 6.266666666666667)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 270.0, 235.0)","(1.5, 2.22, 2.056)","(6.5, 8.2, 7.872727272727272)"
08-01-2023 18:51:23.807785,"(4.8, 9.4, 9.100000000000001)","(31.0, 95.0, 91.23076923076923)","(5.0, 7.2, 6.266666666666667)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 270.0, 235.0)","(1.5, 2.2, 2.056)","(6.5, 8.2, 7.872727272727272)"
08-01-2023 18:51:24.988880,"(4.8, 9.4, 9.100000000000001)","(31.0, 95.0, 91.23076923076923)","(5.0, 7.2, 6.266666666666667)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 270.0, 235.0)","(1.5, 2.2, 2.056)","(6.5, 8.2, 7.872727272727272)"
08-01-2023 18:51:26.155389,"(4.8, 9.4, 9.100000000000001)","(31.0, 95.0, 91.23076923076923)","(5.0, 7.2, 6.266666666666667)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 270.0, 223.33333333333331)","(1.5, 2.2, 2.056)","(6.5, 8.2, 7.872727272727272)"
08-01-2023 18:51:27.618239,"(4.8, 9.4, 9.100000000000001)","(31.0, 95.0, 91.23076923076923)","(5.0, 7.2, 6.266666666666667)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 270.0, 223.33333333333331)","(1.5, 2.2, 2.056)","(6.5, 8.2, 7.872727272727272)"
08-01-2023 18:51:28.932103,"(4.8, 9.4, 9.100000000000001)","(31.0, 95.0, 91.23076923076923)","(5.0, 7.2, 6.266666666666667)","(41.0, 70.0, 53.2)","(21.0, 28.0, 26.25)","(51.0, 270.0, 223.33333333333331)","(1.5, 2.2, 2.056)","(6.5, 8.2, 7.872727272727272)"
08-01-2023 18:51:30.409675,"(4.8, 9.4, 9.100000000000001)","(31.0, 95.0, 91.23076923076923)","(5.0, 7.2, 6.266666666666667)","(41.0, 70.0, 53.2)","(21.0, 28.0, 27.636363636363637)","(51.0, 270.0, 205.0)","(1.5, 2.2, 2.0425)","(6.5, 8.2, 7.685714285714285)"
08-01-2023 18:51:31.883044,"(4.8, 9.4, 9.100000000000001)","(31.0, 95.0, 91.23076923076923)","(5.0, 7.2, 6.266666666666667)","(41.0, 70.0, 53.2)","(21.0, 28.0, 27.636363636363637)","(51.0, 270.0, 205.0)","(1.5, 2.2, 2.06)","(6.5, 8.2, 7.699999999999999)"
