,Alpha Raphel,Pimmy,Myka,Cracking Miss,Curious Caza,Once You Go
04-01-2023 13:19:28.133613,"(5.5, 9.4, 7.275)","(9.0, 19.0, 12.142857142857142)","(4.8, 10.5, 5.7749999999999995)","(4.6, 7.6, 6.8)","(1.95, 2.12, 1.9625)","(11.0, 25.0, 13.75)"
04-01-2023 13:19:29.135684,"(5.5, 9.4, 7.275)","(9.0, 19.0, 12.142857142857142)","(4.8, 10.5, 5.7749999999999995)","(4.6, 7.6, 6.8)","(1.95, 2.12, 1.9625)","(11.0, 25.0, 13.75)"
04-01-2023 13:19:30.345740,"(5.5, 9.4, 7.275)","(9.0, 19.0, 12.142857142857142)","(4.8, 10.5, 5.7749999999999995)","(4.6, 7.6, 6.8)","(1.95, 2.12, 1.9625)","(11.0, 25.0, 13.75)"
04-01-2023 13:19:31.580960,"(5.5, 9.4, 7.275)","(9.0, 19.0, 12.142857142857142)","(4.8, 10.5, 5.7749999999999995)","(4.6, 7.6, 6.8)","(1.95, 2.12, 1.9625)","(11.0, 25.0, 13.75)"
04-01-2023 13:19:32.626207,"(5.5, 9.4, 6.316666666666666)","(9.0, 19.0, 12.142857142857142)","(4.8, 10.5, 5.7749999999999995)","(4.6, 7.6, 6.8)","(1.95, 2.12, 1.9625)","(11.0, 25.0, 14.4)"
04-01-2023 13:19:33.794288,"(5.5, 9.4, 7.4)","(9.0, 19.0, 12.142857142857142)","(4.8, 10.5, 5.7749999999999995)","(4.6, 7.6, 6.8)","(1.95, 2.12, 1.9625)","(11.0, 26.0, 14.4)"
04-01-2023 13:19:34.870825,"(5.5, 9.4, 7.4)","(9.0, 19.0, 12.142857142857142)","(4.8, 10.5, 5.7749999999999995)","(4.6, 7.6, 6.8)","(1.95, 2.12, 1.9625)","(11.0, 26.0, 14.4)"
04-01-2023 13:19:35.929582,"(5.5, 9.4, 7.4)","(9.0, 19.0, 12.142857142857142)","(4.8, 10.5, 5.7749999999999995)","(4.6, 7.6, 6.8)","(1.95, 2.12, 1.9625)","(11.0, 26.0, 14.4)"
04-01-2023 13:19:37.021512,"(5.5, 9.4, 7.455555555555556)","(9.0, 19.0, 12.142857142857142)","(4.8, 10.5, 5.7749999999999995)","(4.6, 7.6, 6.8)","(1.95, 2.12, 1.9625)","(11.0, 26.0, 14.4)"
04-01-2023 13:19:38.182110,"(5.5, 9.4, 7.275)","(9.0, 19.0, 12.142857142857142)","(4.8, 10.5, 5.7749999999999995)","(4.6, 7.6, 6.8)","(1.95, 2.12, 1.9625)","(11.0, 26.0, 14.4)"
04-01-2023 13:19:39.415457,"(5.5, 9.4, 7.275)","(9.0, 19.0, 12.142857142857142)","(4.8, 10.5, 5.7749999999999995)","(4.6, 7.6, 6.8)","(1.95, 2.12, 1.9625)","(11.0, 26.0, 14.4)"
04-01-2023 13:19:40.597069,"(5.5, 9.4, 7.275)","(9.0, 19.0, 12.142857142857142)","(4.8, 10.5, 5.7749999999999995)","(4.6, 7.6, 6.8)","(1.95, 2.12, 1.9625)","(11.0, 26.0, 14.4)"
04-01-2023 13:19:41.659285,"(5.5, 9.4, 6.316666666666666)","(9.0, 19.0, 12.142857142857142)","(4.8, 10.5, 5.7749999999999995)","(4.6, 7.6, 6.8)","(1.95, 2.12, 1.9625)","(11.0, 26.0, 14.4)"
04-01-2023 13:19:42.750629,"(5.5, 9.4, 6.316666666666666)","(9.0, 19.0, 12.142857142857142)","(4.8, 10.5, 5.7749999999999995)","(4.6, 7.6, 6.8)","(1.95, 2.12, 1.9625)","(11.0, 26.0, 14.4)"
04-01-2023 13:19:43.835638,"(5.5, 9.4, 7.718181818181819)","(9.0, 19.0, 12.142857142857142)","(4.8, 10.5, 5.7749999999999995)","(4.6, 7.6, 6.8)","(1.95, 2.12, 1.9625)","(11.0, 26.0, 14.4)"
04-01-2023 13:19:44.906838,"(5.5, 9.4, 7.4)","(9.0, 19.0, 12.142857142857142)","(4.8, 10.5, 5.7749999999999995)","(4.6, 7.6, 6.1)","(1.95, 2.12, 1.9625)","(11.0, 26.0, 20.857142857142858)"
04-01-2023 13:19:45.932914,"(5.5, 9.4, 7.4)","(9.0, 18.0, 13.7)","(4.8, 10.5, 6.594736842105263)","(4.6, 7.4, 6.6571428571428575)","(1.95, 2.12, 1.9625)","(11.0, 25.0, 19.11111111111111)"
04-01-2023 13:19:46.982260,"(5.5, 9.4, 7.4)","(9.0, 20.0, 16.46666666666667)","(4.8, 10.5, 5.7749999999999995)","(4.6, 7.6, 6.8)","(1.95, 2.12, 1.9625)","(11.0, 26.0, 19.11111111111111)"
04-01-2023 13:19:48.052818,"(5.5, 9.4, 6.9)","(9.0, 20.0, 16.46666666666667)","(4.8, 10.5, 5.7749999999999995)","(4.6, 7.6, 6.1)","(1.95, 2.12, 1.9625)","(11.0, 26.0, 20.857142857142858)"
04-01-2023 13:19:49.078431,"(5.5, 9.4, 6.9)","(9.0, 18.0, 13.7)","(4.8, 10.5, 6.594736842105263)","(4.6, 7.4, 6.1)","(1.9, 2.12, 1.9625)","(12.0, 25.0, 16.333333333333332)"
04-01-2023 13:19:50.174581,"(6.0, 9.4, 6.9)","(10.0, 18.0, 13.7)","(5.0, 10.5, 6.594736842105263)","(4.6, 7.4, 6.8)","(1.9, 2.12, 1.9625)","(12.0, 25.0, 14.8)"
04-01-2023 13:19:51.274391,"(6.0, 9.4, 6.9)","(10.0, 20.0, 12.933333333333334)","(5.0, 10.5, 6.222222222222222)","(4.6, 7.6, 6.8)","(1.9, 2.12, 1.9625)","(12.0, 26.0, 14.8)"
04-01-2023 13:19:52.179715,"(6.0, 9.4, 6.9)","(10.0, 20.0, 12.933333333333334)","(5.0, 10.5, 5.8625)","(4.6, 7.6, 6.8)","(1.9, 2.12, 1.9625)","(12.0, 26.0, 14.8)"
04-01-2023 13:19:53.262218,"(6.0, 9.4, 6.9)","(10.0, 18.0, 13.7)","(5.0, 10.5, 7.127272727272727)","(4.6, 7.4, 6.8)","(1.9, 2.12, 1.9625)","(12.0, 25.0, 14.8)"
04-01-2023 13:19:54.309616,"(6.0, 9.4, 6.9)","(10.0, 20.0, 12.933333333333334)","(5.0, 10.5, 5.8625)","(4.6, 7.6, 6.1)","(1.9, 2.12, 1.9625)","(12.0, 26.0, 16.333333333333332)"
04-01-2023 13:19:55.322306,"(6.0, 9.4, 6.9)","(10.0, 18.0, 13.7)","(5.0, 10.5, 7.127272727272727)","(4.6, 7.4, 6.1)","(1.9, 2.12, 1.9625)","(12.0, 25.0, 16.333333333333332)"
04-01-2023 13:19:56.363095,"(6.0, 9.4, 6.9)","(10.0, 18.0, 13.7)","(5.0, 10.5, 7.127272727272727)","(4.6, 7.4, 6.1)","(1.9, 2.12, 1.9625)","(12.0, 25.0, 16.333333333333332)"
04-01-2023 13:19:57.365202,"(6.0, 9.4, 6.9)","(10.0, 18.0, 13.7)","(5.0, 10.5, 7.127272727272727)","(4.6, 7.4, 6.1)","(1.9, 2.12, 1.9625)","(12.0, 25.0, 16.333333333333332)"
04-01-2023 13:19:58.338741,"(6.0, 9.4, 6.9)","(10.0, 18.0, 13.7)","(5.0, 10.5, 7.127272727272727)","(4.6, 7.4, 6.1)","(1.9, 2.12, 1.9625)","(12.0, 25.0, 16.333333333333332)"
04-01-2023 13:19:59.319250,"(6.0, 9.4, 6.9)","(10.0, 18.0, 13.7)","(5.0, 10.5, 6.594736842105263)","(4.6, 7.4, 6.1)","(1.9, 2.12, 1.9625)","(12.0, 25.0, 16.333333333333332)"
04-01-2023 13:20:00.345817,"(6.0, 9.4, 6.9)","(10.0, 18.0, 13.7)","(5.0, 10.5, 7.127272727272727)","(4.6, 7.4, 6.1)","(1.9, 2.12, 1.9625)","(12.0, 25.0, 16.333333333333332)"
04-01-2023 13:20:01.310395,"(6.0, 9.4, 6.9)","(10.0, 18.0, 13.7)","(5.0, 10.5, 7.127272727272727)","(4.6, 7.4, 6.1)","(1.9, 2.12, 1.9625)","(12.0, 25.0, 16.333333333333332)"
04-01-2023 13:20:02.405698,"(6.0, 9.4, 6.9)","(10.0, 18.0, 13.7)","(5.0, 10.5, 7.127272727272727)","(4.6, 7.4, 6.1)","(1.9, 2.12, 1.9625)","(12.0, 25.0, 16.333333333333332)"
04-01-2023 13:20:03.371310,"(6.0, 9.4, 7.941666666666667)","(10.0, 18.0, 13.7)","(5.0, 10.5, 7.127272727272727)","(4.6, 7.4, 6.1)","(1.9, 2.12, 1.9625)","(12.0, 25.0, 16.666666666666668)"
04-01-2023 13:20:04.332932,"(6.0, 9.4, 7.854545454545455)","(10.0, 19.0, 15.8)","(5.0, 10.5, 5.8625)","(4.6, 7.4, 6.1)","(1.9, 2.12, 1.9625)","(12.0, 26.0, 16.666666666666668)"
04-01-2023 13:20:05.328053,"(6.0, 9.4, 7.854545454545455)","(10.0, 19.0, 15.8)","(5.0, 10.5, 5.8625)","(4.6, 7.4, 6.1)","(1.9, 2.12, 1.9625)","(12.0, 26.0, 16.666666666666668)"
04-01-2023 13:20:06.264269,"(6.0, 9.4, 7.525)","(10.0, 19.0, 15.8)","(5.0, 13.5, 10.733333333333334)","(4.6, 7.4, 6.1)","(1.9, 2.12, 1.9625)","(12.0, 26.0, 16.666666666666668)"
04-01-2023 13:20:07.236592,"(6.0, 9.4, 7.525)","(10.0, 19.0, 15.8)","(5.0, 13.5, 10.733333333333334)","(4.6, 7.4, 6.1)","(1.9, 2.12, 1.9625)","(12.0, 26.0, 16.666666666666668)"
04-01-2023 13:20:08.195130,"(6.0, 9.4, 7.525)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.3)","(4.6, 7.4, 6.1)","(1.9, 2.12, 1.950909090909091)","(12.0, 26.0, 16.666666666666668)"
04-01-2023 13:20:09.127334,"(6.0, 9.4, 7.511111111111111)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.3)","(4.6, 7.4, 6.1)","(1.9, 2.12, 1.950909090909091)","(12.0, 26.0, 16.666666666666668)"
04-01-2023 13:20:10.087070,"(6.0, 9.4, 7.511111111111111)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.322222222222223)","(4.6, 7.4, 6.1)","(1.9, 2.12, 1.9646153846153847)","(12.0, 26.0, 14.8)"
04-01-2023 13:20:10.962774,"(6.0, 9.4, 7.511111111111111)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 14.8)"
04-01-2023 13:20:11.847764,"(6.0, 9.4, 7.511111111111111)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 14.8)"
04-01-2023 13:20:12.848290,"(6.0, 9.4, 7.622222222222223)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 14.8)"
04-01-2023 13:20:13.817400,"(6.0, 9.4, 7.525)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 14.8)"
04-01-2023 13:20:14.820605,"(6.0, 9.4, 7.525)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 14.8)"
04-01-2023 13:20:15.982693,"(6.0, 9.4, 7.525)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 14.8)"
04-01-2023 13:20:17.137015,"(6.0, 9.4, 7.511111111111111)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 14.8)"
04-01-2023 13:20:18.255477,"(6.0, 9.4, 7.511111111111111)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 14.8)"
04-01-2023 13:20:19.420055,"(6.0, 9.4, 7.525)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 14.8)"
04-01-2023 13:20:20.562056,"(6.0, 9.4, 7.525)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 14.8)"
04-01-2023 13:20:21.579287,"(6.0, 9.4, 7.525)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 14.8)"
04-01-2023 13:20:22.592139,"(6.0, 9.4, 7.275)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 14.8)"
04-01-2023 13:20:23.658913,"(6.0, 9.4, 7.275)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 14.8)"
04-01-2023 13:20:24.700404,"(6.0, 9.4, 7.525)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 14.8)"
04-01-2023 13:20:25.754045,"(6.0, 9.4, 7.2125)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 14.8)"
04-01-2023 13:20:26.822021,"(6.0, 9.4, 7.275)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 14.8)"
04-01-2023 13:20:27.851723,"(6.0, 9.4, 7.622222222222223)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 14.8)"
04-01-2023 13:20:28.935155,"(6.0, 9.4, 7.525)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 14.8)"
04-01-2023 13:20:29.980794,"(6.0, 9.4, 7.525)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 14.8)"
04-01-2023 13:20:31.040372,"(6.0, 9.4, 7.525)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 14.8)"
04-01-2023 13:20:32.043035,"(6.0, 9.4, 7.275)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 14.8)"
04-01-2023 13:20:33.096339,"(6.0, 9.4, 7.622222222222223)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 14.8)"
04-01-2023 13:20:34.188689,"(6.0, 9.4, 7.525)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 14.8)"
04-01-2023 13:20:35.375380,"(6.0, 9.4, 7.525)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 14.166666666666666)"
04-01-2023 13:20:36.552270,"(6.0, 9.4, 7.525)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 25.0, 14.166666666666666)"
04-01-2023 13:20:37.695922,"(6.0, 9.4, 7.511111111111111)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 25.0, 14.166666666666666)"
04-01-2023 13:20:38.999344,"(6.0, 9.4, 7.622222222222223)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 25.0, 14.166666666666666)"
04-01-2023 13:20:40.003944,"(6.0, 9.4, 7.733333333333333)","(10.0, 19.0, 15.8)","(5.0, 10.5, 9.742857142857144)","(4.6, 7.4, 6.1)","(1.9, 2.1, 1.9646153846153847)","(12.0, 25.0, 14.166666666666666)"
04-01-2023 13:20:41.061362,"(6.0, 9.4, 7.733333333333333)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.033333333333333)","(4.6, 7.4, 5.316666666666667)","(1.9, 2.1, 1.9646153846153847)","(12.0, 25.0, 14.166666666666666)"
04-01-2023 13:20:42.098531,"(6.0, 9.4, 7.733333333333333)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.033333333333333)","(4.6, 7.4, 5.316666666666667)","(1.9, 2.1, 1.9646153846153847)","(12.0, 25.0, 14.166666666666666)"
04-01-2023 13:20:43.116711,"(6.0, 9.4, 7.733333333333333)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.033333333333333)","(4.6, 7.4, 5.316666666666667)","(1.9, 2.1, 1.9646153846153847)","(12.0, 25.0, 14.166666666666666)"
04-01-2023 13:20:44.265041,"(6.0, 9.4, 7.733333333333333)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.033333333333333)","(4.6, 7.4, 5.316666666666667)","(1.9, 2.1, 1.99)","(12.0, 25.0, 19.0)"
04-01-2023 13:20:45.344547,"(6.0, 9.4, 7.844444444444444)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.033333333333333)","(4.6, 7.4, 6.011111111111111)","(1.9, 2.1, 1.9821428571428572)","(12.0, 26.0, 19.0)"
04-01-2023 13:20:46.390468,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.033333333333333)","(4.6, 7.4, 6.438461538461539)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:20:47.527439,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 9.633333333333333)","(4.6, 7.4, 6.15)","(1.9, 2.1, 1.9821428571428572)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:20:48.631989,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 9.633333333333333)","(4.6, 7.4, 5.614285714285715)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:20:49.659452,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 9.633333333333333)","(4.6, 7.4, 5.614285714285715)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:20:50.729597,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 9.344444444444445)","(4.6, 7.4, 6.4)","(1.9, 2.1, 1.9646153846153847)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:20:51.745928,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 9.344444444444445)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 1.9821428571428572)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:20:52.727105,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 9.344444444444445)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:20:53.837378,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:20:54.836763,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:20:55.828727,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:20:56.806341,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:20:57.805425,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:20:58.689894,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:20:59.659856,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:21:00.750188,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:21:01.649993,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:21:02.670160,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:21:03.704503,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:21:04.654757,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:21:05.640365,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:21:06.584876,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:21:07.512188,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:21:08.496050,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:21:09.388509,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:21:10.372164,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:21:11.310237,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:21:12.176081,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:21:13.191861,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:21:14.146668,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:21:15.037499,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:21:16.039568,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.3)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0083333333333333)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:21:16.984241,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.4)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0025)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:21:17.913663,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.4)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0025)","(12.0, 26.0, 21.333333333333336)"
04-01-2023 13:21:18.868776,"(6.0, 9.4, 7.955555555555556)","(10.0, 19.0, 14.4)","(5.0, 10.5, 7.166666666666667)","(4.6, 7.4, 5.483333333333333)","(1.9, 2.1, 2.0025)","(12.0, 26.0, 21.333333333333336)"
