,Hear The Call Nz,Lara Bay,Regal Nightshade Nz,Jang Pel,Major Tralee,Make Mine Joe,Underthekilt,After Darn,Betting Baron
11-01-2023 18:38:04.415966,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 45.5)","(4.6, 5.6, 5.199999999999999)","(31.0, 50.0, 46.0)","(4.4, 6.2, 5.092307692307692)","(5.5, 9.2, 7.866666666666666)","(13.0, 19.0, 14.5)"
11-01-2023 18:38:05.715736,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 45.5)","(4.6, 5.6, 5.199999999999999)","(31.0, 50.0, 46.0)","(4.4, 6.2, 5.092307692307692)","(5.5, 9.2, 7.866666666666666)","(13.0, 19.0, 14.5)"
11-01-2023 18:38:06.938021,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 45.5)","(4.6, 5.6, 5.199999999999999)","(31.0, 50.0, 46.0)","(4.4, 6.2, 5.092307692307692)","(5.5, 9.2, 7.866666666666666)","(13.0, 19.0, 14.5)"
11-01-2023 18:38:08.025716,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 45.5)","(4.6, 5.6, 5.199999999999999)","(31.0, 50.0, 46.0)","(4.4, 6.2, 5.092307692307692)","(5.5, 9.2, 7.866666666666666)","(13.0, 19.0, 14.5)"
11-01-2023 18:38:09.231596,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 45.5)","(4.6, 5.6, 5.199999999999999)","(31.0, 50.0, 46.0)","(4.4, 6.2, 5.092307692307692)","(5.5, 9.2, 7.866666666666666)","(13.0, 19.0, 14.5)"
11-01-2023 18:38:10.403519,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 45.5)","(4.6, 5.6, 5.199999999999999)","(31.0, 50.0, 46.0)","(4.4, 6.2, 5.092307692307692)","(5.5, 9.2, 7.866666666666666)","(13.0, 19.0, 14.5)"
11-01-2023 18:38:11.628587,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 45.5)","(4.6, 5.6, 5.199999999999999)","(31.0, 50.0, 46.0)","(4.4, 6.2, 5.092307692307692)","(5.5, 9.2, 7.866666666666666)","(13.0, 19.0, 14.5)"
11-01-2023 18:38:12.894055,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 45.5)","(4.6, 5.6, 5.199999999999999)","(31.0, 50.0, 46.0)","(4.4, 6.2, 5.092307692307692)","(5.5, 9.2, 7.866666666666666)","(13.0, 19.0, 14.5)"
11-01-2023 18:38:14.174514,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 45.5)","(4.6, 5.6, 5.199999999999999)","(31.0, 50.0, 46.0)","(4.4, 6.2, 5.092307692307692)","(5.5, 9.2, 7.866666666666666)","(13.0, 19.0, 14.5)"
11-01-2023 18:38:15.341181,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 45.5)","(4.6, 5.6, 5.199999999999999)","(31.0, 50.0, 46.0)","(4.4, 6.2, 5.092307692307692)","(5.5, 9.2, 7.866666666666666)","(13.0, 19.0, 15.166666666666666)"
11-01-2023 18:38:16.621322,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 38.0)","(4.6, 5.6, 5.15)","(31.0, 50.0, 46.0)","(4.4, 6.2, 5.092307692307692)","(5.5, 9.2, 7.866666666666666)","(13.0, 19.5, 19.0)"
11-01-2023 18:38:17.862918,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 38.0)","(4.6, 5.6, 5.523076923076923)","(31.0, 50.0, 46.0)","(4.4, 6.2, 5.2250000000000005)","(5.5, 9.2, 7.866666666666666)","(13.0, 25.0, 18.333333333333332)"
11-01-2023 18:38:19.131138,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 38.0)","(4.6, 5.6, 5.523076923076923)","(31.0, 50.0, 46.0)","(4.4, 6.2, 5.092307692307692)","(5.5, 9.2, 7.714285714285714)","(13.0, 23.0, 16.875)"
11-01-2023 18:38:20.442943,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 38.0)","(4.6, 5.6, 5.523076923076923)","(31.0, 50.0, 46.0)","(4.4, 6.2, 5.092307692307692)","(5.5, 9.0, 7.714285714285714)","(13.0, 23.0, 16.875)"
11-01-2023 18:38:21.761447,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 38.0)","(4.6, 5.6, 5.523076923076923)","(31.0, 50.0, 46.0)","(4.4, 6.2, 5.092307692307692)","(5.5, 9.0, 7.714285714285714)","(13.0, 23.0, 16.875)"
11-01-2023 18:38:23.025701,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 38.0)","(4.6, 5.6, 5.514285714285714)","(31.0, 50.0, 46.0)","(4.4, 6.2, 5.092307692307692)","(5.5, 9.0, 7.714285714285714)","(13.0, 23.0, 16.875)"
11-01-2023 18:38:24.231958,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 38.0)","(4.6, 5.6, 5.514285714285714)","(31.0, 50.0, 46.0)","(4.4, 6.2, 5.092307692307692)","(5.5, 9.0, 7.714285714285714)","(13.0, 23.0, 16.875)"
11-01-2023 18:38:25.466012,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 38.0)","(4.6, 5.6, 5.514285714285714)","(31.0, 50.0, 46.0)","(4.4, 6.2, 5.092307692307692)","(5.5, 9.0, 7.714285714285714)","(13.0, 23.0, 16.875)"
11-01-2023 18:38:26.663282,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 38.0)","(4.6, 5.6, 5.514285714285714)","(31.0, 50.0, 46.0)","(4.4, 6.2, 5.092307692307692)","(5.5, 9.0, 7.714285714285714)","(13.0, 23.0, 16.875)"
11-01-2023 18:38:27.855917,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 38.0)","(4.6, 5.6, 5.514285714285714)","(31.0, 50.0, 46.0)","(4.4, 6.2, 5.092307692307692)","(5.5, 9.0, 7.714285714285714)","(13.0, 23.0, 16.875)"
11-01-2023 18:38:29.104617,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 38.0)","(4.6, 5.6, 5.514285714285714)","(31.0, 50.0, 46.0)","(4.4, 6.2, 5.092307692307692)","(5.5, 9.0, 7.714285714285714)","(13.0, 23.0, 16.0)"
11-01-2023 18:38:30.396411,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 44.666666666666664)","(4.6, 5.6, 5.514285714285714)","(31.0, 50.0, 46.0)","(4.4, 6.2, 5.092307692307692)","(5.5, 9.0, 7.714285714285714)","(13.0, 22.0, 16.0)"
11-01-2023 18:38:31.640930,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 44.666666666666664)","(4.6, 5.6, 5.514285714285714)","(31.0, 50.0, 44.666666666666664)","(4.4, 6.2, 5.358333333333333)","(5.5, 9.0, 7.714285714285714)","(13.0, 22.0, 14.333333333333334)"
11-01-2023 18:38:32.866516,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 44.666666666666664)","(4.6, 5.6, 5.514285714285714)","(31.0, 50.0, 44.666666666666664)","(4.4, 6.0, 5.358333333333333)","(5.5, 9.0, 7.714285714285714)","(13.0, 21.0, 14.333333333333334)"
11-01-2023 18:38:34.131356,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 44.666666666666664)","(4.6, 5.6, 5.514285714285714)","(31.0, 50.0, 44.666666666666664)","(4.4, 6.0, 5.358333333333333)","(5.5, 9.0, 7.866666666666666)","(13.0, 21.0, 15.666666666666666)"
11-01-2023 18:38:35.340451,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 44.666666666666664)","(4.6, 5.6, 5.514285714285714)","(31.0, 50.0, 44.666666666666664)","(4.4, 6.0, 5.358333333333333)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.0)"
11-01-2023 18:38:36.591714,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 44.666666666666664)","(4.6, 5.6, 5.514285714285714)","(31.0, 50.0, 39.333333333333336)","(4.4, 6.0, 5.358333333333333)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.0)"
11-01-2023 18:38:37.895869,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 44.666666666666664)","(4.6, 5.6, 5.514285714285714)","(31.0, 50.0, 39.333333333333336)","(4.4, 6.0, 5.358333333333333)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.0)"
11-01-2023 18:38:39.211857,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 44.666666666666664)","(4.6, 5.6, 5.514285714285714)","(31.0, 50.0, 39.333333333333336)","(4.4, 6.0, 5.358333333333333)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.0)"
11-01-2023 18:38:40.482406,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 44.666666666666664)","(4.6, 5.6, 5.514285714285714)","(31.0, 50.0, 39.333333333333336)","(4.4, 6.0, 5.358333333333333)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.0)"
11-01-2023 18:38:41.676450,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 44.666666666666664)","(4.6, 5.6, 5.514285714285714)","(31.0, 50.0, 39.333333333333336)","(4.4, 6.0, 5.358333333333333)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.0)"
11-01-2023 18:38:42.959082,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 44.666666666666664)","(4.6, 5.6, 5.514285714285714)","(31.0, 50.0, 39.333333333333336)","(4.4, 6.0, 5.358333333333333)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.0)"
11-01-2023 18:38:44.233040,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 44.666666666666664)","(4.6, 5.6, 5.514285714285714)","(31.0, 50.0, 39.333333333333336)","(4.4, 6.0, 5.358333333333333)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.0)"
11-01-2023 18:38:45.511561,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 44.666666666666664)","(4.6, 5.6, 5.514285714285714)","(31.0, 50.0, 39.333333333333336)","(4.4, 6.0, 5.358333333333333)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.0)"
11-01-2023 18:38:47.004731,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 44.666666666666664)","(4.6, 5.6, 5.516666666666667)","(31.0, 50.0, 39.333333333333336)","(4.4, 6.0, 5.358333333333333)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.0)"
11-01-2023 18:38:48.483546,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 44.666666666666664)","(4.6, 5.6, 5.516666666666667)","(31.0, 50.0, 39.333333333333336)","(4.4, 6.0, 5.358333333333333)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.0)"
11-01-2023 18:38:49.918516,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.516666666666667)","(31.0, 50.0, 39.333333333333336)","(4.4, 6.0, 5.358333333333333)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.0)"
11-01-2023 18:38:51.284595,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.516666666666667)","(31.0, 50.0, 39.333333333333336)","(4.4, 6.0, 5.358333333333333)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.0)"
11-01-2023 18:38:52.656269,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.516666666666667)","(31.0, 50.0, 39.333333333333336)","(4.4, 6.0, 5.358333333333333)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.0)"
11-01-2023 18:38:54.042063,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.516666666666667)","(31.0, 50.0, 39.333333333333336)","(4.4, 6.0, 5.358333333333333)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.0)"
11-01-2023 18:38:55.370377,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.516666666666667)","(31.0, 50.0, 39.333333333333336)","(4.4, 6.0, 5.358333333333333)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.0)"
11-01-2023 18:38:56.683258,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.516666666666667)","(31.0, 50.0, 39.333333333333336)","(4.4, 6.0, 5.358333333333333)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.0)"
11-01-2023 18:38:58.071991,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.516666666666667)","(31.0, 50.0, 39.333333333333336)","(4.4, 6.0, 5.358333333333333)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.0)"
11-01-2023 18:38:59.469679,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.516666666666667)","(31.0, 50.0, 39.333333333333336)","(4.4, 6.0, 5.300000000000001)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.4375)"
11-01-2023 18:39:00.807760,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.516666666666667)","(31.0, 50.0, 39.333333333333336)","(4.4, 5.9, 5.300000000000001)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.4375)"
11-01-2023 18:39:02.072781,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.516666666666667)","(31.0, 50.0, 39.333333333333336)","(4.4, 5.9, 5.300000000000001)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.4375)"
11-01-2023 18:39:03.373114,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.516666666666667)","(31.0, 50.0, 39.333333333333336)","(4.4, 5.9, 5.300000000000001)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.4375)"
11-01-2023 18:39:04.729701,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.516666666666667)","(31.0, 50.0, 39.333333333333336)","(4.4, 5.9, 5.300000000000001)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.4375)"
11-01-2023 18:39:06.082543,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.516666666666667)","(31.0, 50.0, 39.333333333333336)","(4.4, 5.9, 5.300000000000001)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.4375)"
11-01-2023 18:39:07.413023,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.516666666666667)","(31.0, 50.0, 39.333333333333336)","(4.4, 5.9, 5.300000000000001)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.4375)"
11-01-2023 18:39:08.760553,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.466666666666667)","(31.0, 50.0, 39.333333333333336)","(4.4, 5.9, 5.300000000000001)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.4375)"
11-01-2023 18:39:10.049271,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.466666666666667)","(31.0, 50.0, 39.333333333333336)","(4.4, 5.9, 5.300000000000001)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.4375)"
11-01-2023 18:39:11.353230,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.466666666666667)","(31.0, 50.0, 39.333333333333336)","(4.4, 5.9, 5.300000000000001)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.4375)"
11-01-2023 18:39:12.715226,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.466666666666667)","(31.0, 50.0, 39.333333333333336)","(4.4, 5.9, 5.300000000000001)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.4375)"
11-01-2023 18:39:14.040300,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 42.8)","(4.6, 5.6, 5.466666666666667)","(31.0, 50.0, 39.333333333333336)","(4.4, 5.9, 5.300000000000001)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.4375)"
11-01-2023 18:39:15.376165,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 42.8)","(4.6, 5.6, 5.466666666666667)","(31.0, 50.0, 39.333333333333336)","(4.4, 5.9, 5.300000000000001)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.4375)"
11-01-2023 18:39:16.812272,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 42.8)","(4.6, 5.6, 5.56)","(31.0, 50.0, 39.333333333333336)","(4.4, 5.9, 5.300000000000001)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.4375)"
11-01-2023 18:39:18.117475,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 42.8)","(4.6, 5.6, 5.56)","(31.0, 50.0, 39.333333333333336)","(4.4, 5.9, 5.300000000000001)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.4375)"
11-01-2023 18:39:19.390280,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 42.8)","(4.6, 5.6, 5.56)","(31.0, 50.0, 46.72727272727273)","(4.4, 5.9, 5.300000000000001)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.4375)"
11-01-2023 18:39:20.650769,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 42.8)","(4.6, 5.6, 5.56)","(31.0, 50.0, 44.4)","(4.4, 5.9, 5.300000000000001)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.4375)"
11-01-2023 18:39:21.995853,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 42.8)","(4.6, 5.6, 5.56)","(31.0, 50.0, 44.4)","(4.4, 5.9, 5.375)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.4375)"
11-01-2023 18:39:23.354019,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 42.8)","(4.6, 5.6, 5.56)","(31.0, 50.0, 44.4)","(4.4, 5.9, 5.3076923076923075)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.875)"
11-01-2023 18:39:24.733185,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 42.8)","(4.6, 5.6, 5.56)","(31.0, 50.0, 44.4)","(4.4, 5.8, 5.3076923076923075)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.875)"
11-01-2023 18:39:26.040069,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 42.8)","(4.6, 5.6, 5.56)","(31.0, 50.0, 44.4)","(4.4, 5.8, 5.3076923076923075)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.875)"
11-01-2023 18:39:27.385222,"(2.6, 99999, 99990)","(15.0, 22.0, 19.0)","(12.0, 99999, 99990)","(31.0, 50.0, 42.8)","(4.6, 5.6, 5.56)","(31.0, 50.0, 44.4)","(4.4, 5.8, 5.3076923076923075)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.875)"
11-01-2023 18:39:28.654121,"(2.6, 99999, 99990)","(15.0, 22.0, 18.357142857142858)","(12.0, 99999, 99990)","(31.0, 50.0, 42.8)","(4.6, 5.6, 5.56)","(31.0, 50.0, 44.4)","(4.4, 5.8, 5.3076923076923075)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.875)"
11-01-2023 18:39:29.908351,"(2.6, 99999, 99990)","(15.0, 22.0, 18.357142857142858)","(12.0, 99999, 99990)","(31.0, 50.0, 42.8)","(4.6, 5.6, 5.56)","(31.0, 50.0, 44.4)","(4.4, 5.8, 5.3076923076923075)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.875)"
11-01-2023 18:39:31.206477,"(2.6, 99999, 99990)","(15.0, 22.0, 18.357142857142858)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.56)","(31.0, 50.0, 45.333333333333336)","(4.4, 5.8, 5.3076923076923075)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.875)"
11-01-2023 18:39:32.533990,"(2.6, 99999, 99990)","(15.0, 22.0, 18.357142857142858)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.56)","(31.0, 50.0, 45.333333333333336)","(4.4, 5.8, 5.3076923076923075)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.875)"
11-01-2023 18:39:33.835865,"(2.6, 99999, 99990)","(15.0, 22.0, 18.357142857142858)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.56)","(31.0, 50.0, 45.333333333333336)","(4.4, 5.8, 5.3076923076923075)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.875)"
11-01-2023 18:39:35.117607,"(2.6, 99999, 99990)","(15.0, 22.0, 18.357142857142858)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.56)","(31.0, 50.0, 39.333333333333336)","(4.4, 5.8, 5.3076923076923075)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.875)"
11-01-2023 18:39:36.402077,"(2.6, 99999, 99990)","(15.0, 22.0, 18.357142857142858)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.56)","(31.0, 50.0, 39.333333333333336)","(4.4, 5.8, 5.3076923076923075)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.875)"
11-01-2023 18:39:37.732891,"(2.6, 99999, 99990)","(15.0, 22.0, 18.357142857142858)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.56)","(31.0, 50.0, 39.333333333333336)","(4.4, 5.8, 5.3076923076923075)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.875)"
11-01-2023 18:39:39.061796,"(2.6, 99999, 99990)","(15.0, 22.0, 18.357142857142858)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.56)","(31.0, 50.0, 44.666666666666664)","(4.4, 5.8, 5.3076923076923075)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 14.875)"
11-01-2023 18:39:40.433610,"(2.6, 99999, 99990)","(15.0, 22.0, 18.357142857142858)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.6, 5.716666666666667)","(31.0, 50.0, 44.666666666666664)","(4.4, 5.8, 5.266666666666667)","(5.5, 9.2, 7.866666666666666)","(13.0, 21.0, 13.5625)"
11-01-2023 18:39:41.796735,"(2.6, 99999, 99990)","(15.0, 22.0, 18.357142857142858)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 5.8, 6.066666666666666)","(31.0, 50.0, 44.666666666666664)","(4.4, 5.8, 5.266666666666667)","(5.5, 9.2, 7.714285714285714)","(13.0, 21.0, 15.272727272727273)"
11-01-2023 18:39:43.150787,"(2.6, 99999, 99990)","(15.0, 22.0, 18.357142857142858)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 6.2, 6.066666666666666)","(31.0, 50.0, 44.666666666666664)","(4.4, 5.8, 5.266666666666667)","(5.5, 9.0, 7.714285714285714)","(13.0, 21.0, 15.272727272727273)"
11-01-2023 18:39:44.507467,"(2.6, 99999, 99990)","(15.0, 22.0, 18.357142857142858)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 6.2, 6.066666666666666)","(31.0, 50.0, 44.666666666666664)","(4.4, 5.8, 5.266666666666667)","(5.5, 9.0, 7.714285714285714)","(13.0, 21.0, 15.272727272727273)"
11-01-2023 18:39:45.805239,"(2.6, 99999, 99990)","(15.0, 22.0, 18.357142857142858)","(12.0, 99999, 99990)","(31.0, 50.0, 36.666666666666664)","(4.6, 6.2, 6.066666666666666)","(31.0, 50.0, 44.666666666666664)","(4.4, 5.8, 5.35)","(5.5, 9.0, 7.714285714285714)","(13.0, 21.0, 15.272727272727273)"
