,Jack Spot,Austrian Legend,Graces Secret,Imposing Sledge,Freddy Vegas,What A Mistake,First Slip
08-01-2023 12:47:18.361904,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 365.0)","(2.6, 4.1, 3.8599999999999994)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:19.375238,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 365.0)","(2.6, 4.1, 3.8599999999999994)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:20.378412,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 365.0)","(2.6, 4.1, 3.8599999999999994)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:21.364445,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 365.0)","(2.6, 4.1, 3.8599999999999994)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:22.364444,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 365.0)","(2.6, 4.1, 3.275)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:23.401050,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 980.0, 486.3636363636363)","(2.6, 4.1, 3.275)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:24.408431,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 980.0, 486.3636363636363)","(2.6, 4.1, 3.275)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:25.322156,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 980.0, 486.3636363636363)","(2.6, 4.1, 3.275)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:26.346173,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 980.0, 486.3636363636363)","(2.6, 4.1, 3.275)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:27.310009,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 980.0, 486.3636363636363)","(2.6, 4.1, 3.275)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:28.371150,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 980.0, 554.1666666666666)","(2.6, 4.1, 3.275)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:29.401875,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 365.0)","(2.6, 4.1, 3.275)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:30.454330,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 365.0)","(2.6, 4.1, 3.275)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:31.467367,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 365.0)","(2.6, 4.1, 3.275)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:32.365007,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 365.0)","(2.6, 4.1, 3.275)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:33.406487,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 365.0)","(2.6, 4.1, 3.252173913043478)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:34.454424,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 365.0)","(2.6, 4.1, 3.1714285714285713)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:35.549374,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 365.0)","(2.6, 4.1, 3.314285714285714)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:36.689802,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 365.0)","(2.6, 4.0, 3.6625)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:37.764041,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 365.0)","(2.6, 3.95, 3.6625)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:38.755289,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 365.0)","(2.6, 3.95, 3.6625)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:39.648250,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 365.0)","(2.6, 3.95, 3.6625)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:40.682749,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 365.0)","(2.6, 3.95, 3.6625)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:41.760691,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 365.0)","(2.6, 3.95, 3.6625)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:42.867509,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 555.0)","(2.6, 3.95, 3.6625)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:43.862188,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 556.6666666666666)","(2.6, 3.95, 3.6625)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:44.809664,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 556.6666666666666)","(2.6, 3.95, 3.6625)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:45.754324,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 556.6666666666666)","(2.6, 3.95, 3.6625)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:46.692966,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 556.6666666666666)","(2.6, 3.95, 3.6625)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:47.690665,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 556.6666666666666)","(2.6, 3.95, 3.6625)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:48.676235,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 556.6666666666666)","(2.6, 3.95, 3.6625)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:49.614333,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 556.6666666666666)","(2.6, 3.95, 3.6625)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:50.612547,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 556.6666666666666)","(2.6, 3.95, 3.6625)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:51.608391,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 556.0)","(101.0, 650.0, 556.6666666666666)","(2.6, 3.95, 3.498)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:52.587186,"(3.6, 5.2, 4.771428571428571)","(81.0, 610.0, 443.84615384615387)","(101.0, 650.0, 556.6666666666666)","(2.6, 3.95, 3.498)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:53.545492,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 443.84615384615387)","(101.0, 650.0, 556.6666666666666)","(2.6, 3.95, 3.498)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:54.463164,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 443.84615384615387)","(101.0, 650.0, 556.6666666666666)","(2.6, 3.95, 3.498)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:55.488336,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 443.84615384615387)","(101.0, 650.0, 556.6666666666666)","(2.6, 3.95, 3.498)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:56.562671,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 443.84615384615387)","(101.0, 650.0, 556.6666666666666)","(2.6, 3.95, 3.0083333333333333)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:57.622268,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 443.84615384615387)","(101.0, 650.0, 556.6666666666666)","(2.6, 3.95, 3.0083333333333333)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:58.636590,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 443.84615384615387)","(101.0, 650.0, 556.6666666666666)","(2.6, 3.95, 3.4379999999999997)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:47:59.597666,"(3.6, 5.2, 4.771428571428571)","(91.0, 970.0, 520.0)","(101.0, 980.0, 535.0)","(2.6, 3.85, 3.4379999999999997)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:48:00.587558,"(3.6, 5.2, 4.771428571428571)","(91.0, 970.0, 520.0)","(101.0, 980.0, 535.0)","(2.6, 3.85, 3.4379999999999997)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:48:01.611614,"(3.6, 5.2, 4.771428571428571)","(91.0, 970.0, 520.0)","(101.0, 980.0, 535.0)","(2.6, 3.85, 3.4379999999999997)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:48:02.673522,"(3.6, 5.2, 4.771428571428571)","(91.0, 970.0, 520.0)","(101.0, 980.0, 535.0)","(2.6, 3.85, 3.4379999999999997)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:48:03.668430,"(3.6, 5.2, 4.771428571428571)","(91.0, 970.0, 520.0)","(101.0, 980.0, 535.0)","(2.6, 3.85, 3.4379999999999997)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:48:04.627446,"(3.6, 5.2, 4.771428571428571)","(91.0, 970.0, 520.0)","(101.0, 980.0, 535.0)","(2.6, 3.85, 3.4379999999999997)","(3.8, 5.6, 4.366666666666666)","(6.5, 99999, 99990)","(4.6, 8.8, 6.025)"
08-01-2023 12:48:05.602471,"(3.6, 5.2, 4.771428571428571)","(91.0, 970.0, 520.0)","(101.0, 980.0, 535.0)","(2.6, 3.85, 3.4379999999999997)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.8, 5.6)"
08-01-2023 12:48:06.657945,"(3.6, 5.2, 4.771428571428571)","(91.0, 970.0, 520.0)","(101.0, 980.0, 535.0)","(2.6, 3.85, 3.087272727272727)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 7.6, 5.6)"
08-01-2023 12:48:07.655255,"(3.6, 5.2, 4.771428571428571)","(91.0, 970.0, 520.0)","(101.0, 980.0, 535.0)","(2.6, 3.8, 3.087272727272727)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 7.6, 5.6)"
08-01-2023 12:48:08.661279,"(3.6, 5.2, 4.771428571428571)","(91.0, 970.0, 520.0)","(101.0, 980.0, 535.0)","(2.6, 3.8, 3.087272727272727)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 7.6, 5.6)"
08-01-2023 12:48:09.600879,"(3.6, 5.2, 4.771428571428571)","(91.0, 970.0, 520.0)","(101.0, 980.0, 535.0)","(2.6, 3.8, 3.016)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 7.6, 5.6)"
08-01-2023 12:48:10.630435,"(3.6, 5.2, 4.771428571428571)","(91.0, 970.0, 520.0)","(101.0, 980.0, 535.0)","(2.6, 3.8, 3.016)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 7.6, 5.6)"
08-01-2023 12:48:11.724307,"(3.6, 5.2, 4.771428571428571)","(91.0, 970.0, 520.0)","(101.0, 980.0, 535.0)","(2.6, 3.8, 3.016)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 7.6, 5.6)"
08-01-2023 12:48:12.778751,"(3.6, 5.2, 4.771428571428571)","(91.0, 970.0, 520.0)","(101.0, 980.0, 535.0)","(2.6, 3.8, 2.9749999999999996)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 7.6, 5.6)"
08-01-2023 12:48:13.842077,"(3.6, 5.2, 4.771428571428571)","(91.0, 970.0, 520.0)","(101.0, 980.0, 535.0)","(2.6, 3.75, 2.9749999999999996)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 7.6, 5.875)"
08-01-2023 12:48:14.843306,"(3.6, 5.2, 4.771428571428571)","(91.0, 970.0, 520.0)","(101.0, 980.0, 535.0)","(2.6, 3.75, 2.9749999999999996)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.2, 5.875)"
08-01-2023 12:48:15.887468,"(3.6, 5.2, 4.771428571428571)","(91.0, 970.0, 520.0)","(101.0, 980.0, 535.0)","(2.6, 3.75, 2.9749999999999996)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.2, 5.875)"
08-01-2023 12:48:16.873592,"(3.6, 5.2, 4.771428571428571)","(91.0, 970.0, 520.0)","(101.0, 980.0, 535.0)","(2.6, 3.75, 2.9227272727272724)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.2, 5.875)"
08-01-2023 12:48:17.890269,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 556.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.75, 2.9227272727272724)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.2, 5.875)"
08-01-2023 12:48:18.910269,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 556.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.75, 2.9227272727272724)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.2, 5.514285714285714)"
08-01-2023 12:48:19.919363,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 556.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.75, 2.8737037037037036)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 5.514285714285714)"
08-01-2023 12:48:20.850809,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 556.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.7, 2.9116666666666666)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 5.514285714285714)"
08-01-2023 12:48:21.795147,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 556.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.7, 2.9116666666666666)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 5.514285714285714)"
08-01-2023 12:48:22.798118,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 556.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.7, 2.9116666666666666)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 5.514285714285714)"
08-01-2023 12:48:23.830591,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 556.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.7, 2.9116666666666666)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:24.832495,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 556.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.7, 2.9116666666666666)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:25.833877,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 556.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.7, 2.9116666666666666)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:26.744466,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 556.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.7, 2.9116666666666666)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:27.752500,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 556.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.7, 2.9116666666666666)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:28.815483,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 556.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.7, 2.9116666666666666)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:29.871177,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 556.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.7, 2.9116666666666666)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:30.828727,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 556.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.7, 2.9116666666666666)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:31.720042,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 556.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.7, 2.9116666666666666)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:32.724599,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 556.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.7, 2.9116666666666666)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:33.714956,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 556.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.7, 2.9116666666666666)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:34.673465,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 556.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.7, 2.9116666666666666)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:35.604052,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 556.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.7, 2.9116666666666666)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:36.567560,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 556.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.7, 2.9116666666666666)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:37.615119,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 556.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.7, 2.9116666666666666)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:38.635944,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 556.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.7, 2.8876470588235295)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:39.624168,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 532.8571428571429)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.65, 2.8876470588235295)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:40.574610,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 532.8571428571429)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.65, 2.924444444444444)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:41.544213,"(3.6, 5.2, 4.771428571428571)","(91.0, 970.0, 520.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.6, 2.924444444444444)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:42.544251,"(3.6, 5.2, 4.771428571428571)","(91.0, 970.0, 520.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.6, 2.8779999999999997)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:43.546658,"(3.6, 5.2, 4.771428571428571)","(91.0, 970.0, 520.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.6, 2.8779999999999997)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:44.505518,"(3.6, 5.2, 4.771428571428571)","(91.0, 970.0, 520.0)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.6, 2.8779999999999997)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:45.448105,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 532.8571428571429)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.6, 2.8779999999999997)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:46.476820,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 532.8571428571429)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.6, 2.8779999999999997)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:47.543829,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 532.8571428571429)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.6, 2.8779999999999997)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:48.637271,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 532.8571428571429)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.6, 2.9045454545454543)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 6.976470588235294)"
08-01-2023 12:48:49.698007,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 532.8571428571429)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.55, 2.9045454545454543)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.0, 7.535714285714285)"
08-01-2023 12:48:50.728813,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 532.8571428571429)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.55, 2.9045454545454543)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.2, 7.535714285714285)"
08-01-2023 12:48:51.701870,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 532.8571428571429)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.55, 2.9045454545454543)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.2, 7.535714285714285)"
08-01-2023 12:48:52.642210,"(3.6, 5.2, 4.771428571428571)","(91.0, 610.0, 532.8571428571429)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.55, 2.9045454545454543)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.2, 7.535714285714285)"
08-01-2023 12:48:53.670706,"(3.6, 5.3, 4.8428571428571425)","(91.0, 610.0, 532.8571428571429)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.55, 2.9045454545454543)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.2, 7.535714285714285)"
08-01-2023 12:48:54.715628,"(3.6, 5.3, 4.8428571428571425)","(91.0, 610.0, 532.8571428571429)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.55, 2.9045454545454543)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.2, 7.535714285714285)"
08-01-2023 12:48:55.752661,"(3.6, 5.3, 4.8428571428571425)","(91.0, 610.0, 532.8571428571429)","(101.0, 730.0, 623.3333333333334)","(2.6, 3.55, 2.9045454545454543)","(3.8, 5.6, 3.935)","(6.5, 99999, 99990)","(4.6, 8.2, 7.535714285714285)"
