,Goldstar Larson,Shane Baxter,Opawa Barns,Its Better,Alternate Shot,Barber Cubed,Smash Ready
15-12-2022 13:30:37.276299,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 21.3125)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 40.0)"
15-12-2022 13:30:38.416203,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 21.3125)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 40.0)"
15-12-2022 13:30:39.563059,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 21.3125)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 40.0)"
15-12-2022 13:30:40.699757,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 21.3125)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 40.0)"
15-12-2022 13:30:41.846510,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 21.3125)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 40.0)"
15-12-2022 13:30:43.035895,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 21.3125)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 40.0)"
15-12-2022 13:30:44.164762,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 21.3125)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 40.0)"
15-12-2022 13:30:45.166899,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 21.3125)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 40.0)"
15-12-2022 13:30:46.213427,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 21.3125)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 40.0)"
15-12-2022 13:30:47.284946,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 21.3125)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 40.0)"
15-12-2022 13:30:48.277509,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 21.3125)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 40.0)"
15-12-2022 13:30:49.411676,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 21.3125)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 40.0)"
15-12-2022 13:30:50.585296,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 40.0)"
15-12-2022 13:30:51.714550,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 40.0)"
15-12-2022 13:30:53.112570,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 52.35294117647059)"
15-12-2022 13:30:54.753387,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 52.35294117647059)"
15-12-2022 13:30:55.911499,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 52.35294117647059)"
15-12-2022 13:30:57.020322,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 52.35294117647059)"
15-12-2022 13:30:58.212203,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 52.35294117647059)"
15-12-2022 13:30:59.341309,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 52.35294117647059)"
15-12-2022 13:31:00.610454,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 52.35294117647059)"
15-12-2022 13:31:02.079282,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 52.35294117647059)"
15-12-2022 13:31:03.592107,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 52.35294117647059)"
15-12-2022 13:31:04.745993,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 52.35294117647059)"
15-12-2022 13:31:06.178835,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 52.35294117647059)"
15-12-2022 13:31:07.935071,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 52.35294117647059)"
15-12-2022 13:31:09.191780,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 52.35294117647059)"
15-12-2022 13:31:10.455878,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 50.440000000000005)"
15-12-2022 13:31:11.735236,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 50.440000000000005)"
15-12-2022 13:31:12.965244,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 50.440000000000005)"
15-12-2022 13:31:14.215263,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 50.440000000000005)"
15-12-2022 13:31:15.598282,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 50.440000000000005)"
15-12-2022 13:31:16.769671,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 50.440000000000005)"
15-12-2022 13:31:18.122640,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 5.067692307692308)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 50.440000000000005)"
15-12-2022 13:31:19.453447,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 3.795)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 55.0, 29.720000000000002)"
15-12-2022 13:31:20.593951,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 3.795)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:21.781022,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 3.795)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:22.921302,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 3.795)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:24.129013,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 3.795)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:25.312090,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 3.795)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:26.479967,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 3.795)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:27.565284,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 3.795)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:28.905208,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 3.795)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:30.013839,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 3.1419512195121952)","(14.0, 36.0, 29.214285714285715)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:31.150398,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.6, 3.16)","(14.0, 32.0, 29.214285714285715)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:32.334273,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.8600000000000003)","(14.0, 32.0, 29.214285714285715)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:33.356283,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.8600000000000003)","(14.0, 32.0, 29.214285714285715)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:34.463091,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.466666666666667)","(14.0, 32.0, 29.214285714285715)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:35.650168,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.466666666666667)","(14.0, 32.0, 29.214285714285715)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:36.805862,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.466666666666667)","(14.0, 32.0, 29.214285714285715)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:37.873384,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.466666666666667)","(14.0, 32.0, 29.214285714285715)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:38.877757,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.466666666666667)","(14.0, 32.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:39.970310,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:41.091006,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:42.107939,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:43.108019,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:44.116211,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:45.452917,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:46.920119,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:48.013446,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:49.136885,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.720000000000002)"
15-12-2022 13:31:50.346441,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:31:51.433957,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:31:52.570977,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:31:54.392040,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:31:55.914223,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:31:56.962334,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:31:58.137389,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:31:59.293325,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:00.515749,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:01.562958,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:02.598350,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.036)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:03.603546,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.0272727272727273)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:04.928035,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.0272727272727273)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:06.020097,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.0272727272727273)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:07.036915,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.0272727272727273)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:08.035999,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.0272727272727273)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:09.174971,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.0272727272727273)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:10.326035,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.0272727272727273)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:11.545551,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.0272727272727273)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:12.669192,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.0272727272727273)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:13.744642,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.0272727272727273)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:14.810773,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.0272727272727273)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:15.858854,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.0272727272727273)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:16.854849,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.0272727272727273)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:17.779914,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.0272727272727273)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:18.682866,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.0272727272727273)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:19.650774,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.0272727272727273)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:20.709020,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.0272727272727273)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:21.665424,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.0272727272727273)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:22.687212,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.0272727272727273)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:23.611176,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 3.45)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.0272727272727273)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:24.702658,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.4, 4.476)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.0272727272727273)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:25.783604,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 4.476)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.0272727272727273)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
15-12-2022 13:32:27.088701,"(8.5, 18.0, 16.333333333333336)","(16.0, 170.0, 76.1)","(2.6, 7.2, 4.476)","(14.0, 36.0, 32.64285714285714)","(1.9, 2.06, 2.0272727272727273)","(16.0, 80.0, 69.08333333333333)","(10.0, 32.0, 29.7)"
