,Jigamaroo,Rocknroll Da Gama,Chump Chop,Lanoch Boy,Young Conqueror Nz,Betterthan Popsy,Tungsten Terror,Allmighty Max,Rock Nien
07-01-2023 19:03:00.225903,"(2.4, 2.8, 2.617142857142857)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.128571428571429)","(21.0, 99999, 99990)","(6.5, 11.5, 10.1)","(18.0, 55.0, 40.75)","(8.0, 10.5, 8.7)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:01.484699,"(2.4, 2.8, 2.617142857142857)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.128571428571429)","(21.0, 99999, 99990)","(6.5, 11.5, 10.1)","(18.0, 55.0, 40.75)","(8.0, 10.5, 8.7)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:02.676381,"(2.4, 2.8, 2.617142857142857)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.128571428571429)","(21.0, 99999, 99990)","(6.5, 11.5, 10.1)","(18.0, 55.0, 40.75)","(8.0, 10.5, 8.7)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:03.894162,"(2.4, 2.8, 2.617142857142857)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.128571428571429)","(21.0, 99999, 99990)","(6.5, 11.5, 10.1)","(18.0, 55.0, 40.75)","(8.0, 10.5, 8.7)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:05.051174,"(2.4, 2.8, 2.617142857142857)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.128571428571429)","(21.0, 99999, 99990)","(6.5, 11.5, 10.1)","(18.0, 55.0, 40.75)","(8.0, 10.5, 8.7)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:06.229004,"(2.4, 2.82, 2.735)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.128571428571429)","(21.0, 99999, 99990)","(6.5, 11.5, 10.1)","(18.0, 55.0, 40.75)","(8.0, 10.5, 8.7)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:07.485720,"(2.4, 2.82, 2.797142857142857)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.128571428571429)","(21.0, 99999, 99990)","(6.5, 11.5, 10.1)","(18.0, 55.0, 40.75)","(8.0, 10.5, 8.7)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:08.857792,"(2.4, 2.82, 2.797142857142857)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.128571428571429)","(21.0, 99999, 99990)","(6.5, 11.5, 10.1)","(18.0, 55.0, 40.75)","(8.0, 10.5, 8.7)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:10.106683,"(2.4, 2.82, 2.797142857142857)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.128571428571429)","(21.0, 99999, 99990)","(6.5, 11.5, 10.1)","(18.0, 55.0, 40.75)","(8.0, 10.5, 8.7)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:11.357584,"(2.4, 2.82, 2.797142857142857)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.128571428571429)","(21.0, 99999, 99990)","(6.5, 11.5, 10.1)","(18.0, 55.0, 40.75)","(8.0, 10.5, 8.7)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:12.595550,"(2.4, 2.82, 2.797142857142857)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.128571428571429)","(21.0, 99999, 99990)","(6.5, 11.5, 10.35)","(18.0, 55.0, 40.75)","(8.0, 10.5, 8.7)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:13.857473,"(2.4, 2.82, 2.797142857142857)","(16.0, 28.0, 17.875)","(14.0, 19.0, 15.0)","(5.0, 6.2, 6.128571428571429)","(21.0, 99999, 99990)","(6.5, 11.5, 10.35)","(18.0, 55.0, 40.75)","(8.0, 10.5, 9.05)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:15.115851,"(2.4, 2.82, 2.797142857142857)","(16.0, 28.0, 17.875)","(14.0, 19.0, 15.0)","(5.0, 6.2, 6.066666666666666)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 55.0, 40.75)","(8.0, 10.5, 9.25)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:16.371852,"(2.4, 2.82, 2.77)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.066666666666666)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 55.0, 40.75)","(8.0, 10.5, 9.25)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:17.556989,"(2.4, 2.82, 2.77)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.066666666666666)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 55.0, 40.75)","(8.0, 10.5, 9.25)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:18.995836,"(2.4, 2.82, 2.77)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.066666666666666)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 50.0, 38.333333333333336)","(8.0, 10.5, 9.25)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:20.561331,"(2.4, 2.82, 2.77)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 6.2, 6.066666666666666)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 50.0, 38.333333333333336)","(8.0, 10.5, 9.25)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:21.978994,"(2.4, 2.82, 2.77)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 6.2, 6.066666666666666)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 50.0, 38.333333333333336)","(8.0, 10.5, 9.25)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:23.406550,"(2.4, 2.82, 2.77)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 6.2, 6.066666666666666)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 50.0, 38.333333333333336)","(8.0, 10.5, 9.25)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:24.785952,"(2.4, 2.82, 2.77)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 6.2, 6.066666666666666)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 50.0, 38.333333333333336)","(8.0, 10.5, 9.25)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:26.052264,"(2.4, 2.82, 2.77)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 6.2, 6.066666666666666)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 50.0, 38.333333333333336)","(8.0, 10.5, 9.25)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:27.328911,"(2.4, 2.82, 2.77)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 6.2, 6.066666666666666)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 50.0, 38.333333333333336)","(8.0, 10.5, 9.25)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:28.585492,"(2.4, 2.82, 2.77)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 6.2, 6.066666666666666)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 50.0, 38.333333333333336)","(8.0, 10.5, 9.25)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:29.915168,"(2.4, 2.82, 2.77)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 6.2, 6.066666666666666)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 50.0, 38.333333333333336)","(8.0, 10.5, 9.25)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:31.102844,"(2.4, 2.82, 2.77)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 6.2, 7.4399999999999995)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 50.0, 38.333333333333336)","(8.0, 10.5, 9.25)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:32.373237,"(2.4, 2.82, 2.77)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 7.8, 7.52)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 50.0, 38.333333333333336)","(8.0, 10.5, 9.25)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:33.678155,"(2.4, 2.8, 2.7388235294117647)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 7.8, 7.64)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 50.0, 41.42857142857143)","(8.0, 10.5, 9.25)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:34.957844,"(2.4, 2.8, 2.7388235294117647)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 7.8, 7.68)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 50.0, 41.666666666666664)","(8.0, 10.5, 9.25)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:36.207936,"(2.4, 2.8, 2.7388235294117647)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 7.8, 7.68)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 50.0, 41.666666666666664)","(8.0, 10.5, 9.25)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:37.443348,"(2.4, 2.8, 2.7388235294117647)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 7.8, 7.688888888888888)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 50.0, 41.666666666666664)","(8.0, 10.5, 9.25)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:38.757225,"(2.4, 2.8, 2.7388235294117647)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 8.0, 8.764705882352942)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 50.0, 41.666666666666664)","(8.0, 10.5, 9.25)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:40.069003,"(2.4, 2.8, 2.7388235294117647)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 9.0, 8.65)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 50.0, 41.666666666666664)","(8.0, 10.5, 9.25)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:41.360142,"(2.4, 2.8, 2.7388235294117647)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 8.8, 8.666666666666668)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 50.0, 43.75)","(8.0, 10.5, 9.25)","(7.0, 12.5, 10.85)"
07-01-2023 19:03:42.688098,"(2.4, 2.8, 2.7388235294117647)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 8.8, 8.9)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 55.0, 45.0)","(8.0, 10.5, 9.25)","(7.0, 12.5, 9.959999999999999)"
07-01-2023 19:03:44.052833,"(2.4, 2.8, 2.7388235294117647)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 9.0, 10.054054054054054)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 55.0, 45.0)","(8.0, 10.5, 9.25)","(7.0, 13.0, 9.959999999999999)"
07-01-2023 19:03:45.373899,"(2.4, 2.8, 2.7388235294117647)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 12.0, 10.054054054054054)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 55.0, 45.0)","(8.0, 10.5, 9.25)","(7.0, 13.0, 9.959999999999999)"
07-01-2023 19:03:46.741041,"(2.4, 2.8, 2.7388235294117647)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 11.0, 10.625)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 55.0, 45.0)","(8.0, 10.5, 9.25)","(7.0, 13.0, 9.959999999999999)"
07-01-2023 19:03:48.054067,"(2.4, 2.8, 2.7388235294117647)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 11.0, 10.4)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 55.0, 44.166666666666664)","(8.0, 10.5, 9.25)","(7.0, 13.0, 9.959999999999999)"
07-01-2023 19:03:49.468260,"(2.4, 2.8, 2.7388235294117647)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 11.0, 10.4)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 65.0, 45.0)","(8.0, 10.5, 9.25)","(7.0, 13.0, 9.959999999999999)"
07-01-2023 19:03:50.884329,"(2.4, 2.8, 2.7388235294117647)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 11.0, 10.4)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 60.0, 45.0)","(8.0, 10.5, 9.25)","(7.0, 13.0, 9.959999999999999)"
07-01-2023 19:03:52.181335,"(2.4, 2.8, 2.7388235294117647)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 11.0, 10.4)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 60.0, 45.0)","(8.0, 10.5, 9.25)","(7.0, 13.0, 9.959999999999999)"
07-01-2023 19:03:53.486757,"(2.4, 2.8, 2.7388235294117647)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 11.0, 10.4)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 60.0, 45.0)","(8.0, 10.5, 9.25)","(7.0, 13.0, 9.959999999999999)"
07-01-2023 19:03:54.649873,"(2.4, 2.8, 2.7388235294117647)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 11.0, 10.4)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 60.0, 45.0)","(8.0, 10.5, 9.25)","(7.0, 13.0, 9.959999999999999)"
07-01-2023 19:03:55.900433,"(2.4, 2.8, 2.7388235294117647)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 11.0, 10.4)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 60.0, 45.0)","(8.0, 10.5, 9.25)","(7.0, 13.0, 9.959999999999999)"
07-01-2023 19:03:57.143612,"(2.4, 2.8, 2.7388235294117647)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 11.0, 9.065)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 60.0, 45.0)","(8.0, 10.5, 9.25)","(7.0, 13.0, 9.959999999999999)"
07-01-2023 19:03:58.490938,"(2.4, 2.8, 2.7388235294117647)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 9.4, 9.185714285714285)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 60.0, 45.0)","(8.0, 10.5, 9.25)","(7.0, 13.0, 9.959999999999999)"
07-01-2023 19:03:59.892439,"(2.4, 2.8, 2.7388235294117647)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 9.6, 10.3)","(21.0, 99999, 99990)","(6.5, 11.5, 9.75)","(18.0, 60.0, 45.0)","(8.0, 10.5, 9.25)","(7.0, 13.0, 9.959999999999999)"
07-01-2023 19:04:01.372447,"(2.4, 2.8, 2.7388235294117647)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 11.0, 10.3)","(21.0, 99999, 99990)","(6.5, 11.5, 10.2)","(18.0, 60.0, 45.0)","(8.0, 10.5, 9.333333333333334)","(7.0, 13.0, 10.299999999999999)"
07-01-2023 19:04:02.795736,"(2.4, 2.78, 2.7628571428571425)","(16.0, 28.0, 18.25)","(14.0, 19.0, 17.285714285714285)","(5.0, 11.0, 9.854545454545454)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 55.0, 50.0)","(8.0, 10.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:04.314122,"(2.4, 2.78, 2.743333333333333)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 11.0, 10.075)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 60.0, 50.0)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:05.979241,"(2.4, 2.78, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 10.5, 10.246153846153845)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 60.0, 50.0)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:07.433167,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 11.0, 8.81764705882353)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 60.0, 50.0)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:08.822018,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 9.4, 10.066666666666666)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 60.0, 50.0)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:10.025634,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 10.5, 9.854545454545454)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 60.0, 50.0)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:11.353298,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 11.0, 10.712)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 70.0, 48.57142857142857)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:12.635215,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 11.0, 9.68)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 70.0, 48.57142857142857)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:13.929056,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 11.0, 9.206666666666665)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 70.0, 48.57142857142857)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:15.286123,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 9.4, 10.16)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 70.0, 48.57142857142857)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:16.651544,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 10.5, 9.414285714285715)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 70.0, 48.57142857142857)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:18.051216,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 9.6, 9.658333333333333)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 70.0, 52.5)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:19.369809,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 12.5, 10.266666666666667)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 65.0, 46.666666666666664)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:20.730960,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 12.0, 10.266666666666667)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 60.0, 46.666666666666664)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:22.115665,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 12.0, 9.866666666666667)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 60.0, 46.666666666666664)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:23.491985,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 9.4, 9.6)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 60.0, 46.666666666666664)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:24.770512,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 10.0, 9.6)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 60.0, 46.666666666666664)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:26.012229,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 9.6, 9.414285714285715)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 60.0, 46.666666666666664)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:27.313616,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 9.6, 9.4375)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 60.0, 44.285714285714285)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:28.424935,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 9.6, 9.4375)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 55.0, 45.0)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:29.613524,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 9.6, 9.4375)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 50.0, 45.0)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:30.927562,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 9.6, 10.36)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 50.0, 45.0)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:32.269956,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 11.0, 10.120000000000001)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 50.0, 45.0)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:33.677545,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 11.0, 10.511111111111111)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 50.0, 50.0)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:34.948988,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 11.0, 10.38888888888889)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 55.0, 50.0)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:36.241205,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 11.5, 10.38888888888889)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 55.0, 50.0)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:37.593937,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 11.5, 9.466666666666667)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 55.0, 52.0)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:38.849320,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 9.6, 9.833333333333334)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 55.0, 52.0)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:40.124418,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 11.5, 9.833333333333334)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 55.0, 52.0)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.299999999999999)"
07-01-2023 19:04:41.387655,"(2.4, 2.82, 2.7766666666666664)","(16.0, 28.0, 23.125)","(14.0, 19.0, 17.285714285714285)","(5.0, 11.5, 10.25)","(21.0, 99999, 99990)","(6.5, 11.0, 10.2)","(18.0, 55.0, 52.0)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 9.633333333333333)"
07-01-2023 19:04:42.635419,"(2.4, 2.94, 2.7133333333333334)","(16.0, 28.0, 22.42857142857143)","(14.0, 19.0, 15.0)","(5.0, 11.0, 9.4)","(21.0, 99999, 99990)","(6.5, 11.0, 10.1)","(18.0, 55.0, 47.5)","(8.0, 11.0, 8.899999999999999)","(7.0, 12.5, 9.633333333333333)"
