,Bring Your Best,Hacienda Heights,Tommys Luck,Nuclear Bling,Logan Reason,Speedy Sport,Fire Up Lexy,Logan Dream,Meraki,Dawson Shard Nz
07-12-2022 19:48:07.471883,"(5.5, 8.4, 7.5)","(20.0, 36.0, 31.0)","(9.0, 12.0, 11.153846153846153)","(81.0, 110.0, 85.0)","(3.7, 6.2, 6.140000000000001)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.1, 4.914285714285715)","(21.0, 55.0, 45.25)","(4.6, 4.8, 4.764)","(6.0, 99999, 99990)"
07-12-2022 19:48:08.993159,"(5.5, 8.4, 7.5)","(20.0, 36.0, 31.0)","(9.0, 12.5, 11.153846153846153)","(81.0, 110.0, 76.66666666666667)","(3.7, 6.2, 6.128571428571429)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.2, 4.914285714285715)","(21.0, 55.0, 45.25)","(4.6, 4.8, 4.757142857142857)","(6.0, 99999, 99990)"
07-12-2022 19:48:10.414847,"(5.5, 8.4, 7.5)","(20.0, 36.0, 31.0)","(9.0, 12.5, 11.40625)","(81.0, 110.0, 76.66666666666667)","(3.7, 6.2, 6.128571428571429)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.2, 4.914285714285715)","(21.0, 55.0, 45.25)","(4.6, 4.8, 4.757142857142857)","(6.0, 99999, 99990)"
07-12-2022 19:48:11.811280,"(5.5, 8.4, 7.5)","(20.0, 36.0, 31.0)","(9.0, 12.5, 11.40625)","(81.0, 110.0, 81.42857142857143)","(3.7, 6.2, 6.128571428571429)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.2, 4.914285714285715)","(21.0, 55.0, 43.44444444444444)","(4.6, 4.8, 4.757142857142857)","(6.0, 99999, 99990)"
07-12-2022 19:48:13.201199,"(5.5, 8.4, 7.5)","(20.0, 36.0, 31.0)","(9.0, 12.5, 11.527777777777779)","(81.0, 110.0, 76.66666666666667)","(3.7, 6.2, 6.128571428571429)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.2, 4.914285714285715)","(21.0, 55.0, 43.44444444444444)","(4.6, 4.8, 4.757142857142857)","(6.0, 99999, 99990)"
07-12-2022 19:48:14.605472,"(5.5, 8.4, 7.5)","(20.0, 36.0, 31.0)","(9.0, 12.5, 11.571428571428571)","(81.0, 110.0, 76.66666666666667)","(3.7, 6.2, 6.128571428571429)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.2, 5.0)","(21.0, 55.0, 43.44444444444444)","(4.6, 4.8, 4.757142857142857)","(6.0, 99999, 99990)"
07-12-2022 19:48:16.037526,"(5.5, 8.4, 7.32)","(20.0, 36.0, 31.0)","(9.0, 12.5, 11.451612903225806)","(81.0, 110.0, 85.0)","(3.7, 6.2, 6.128571428571429)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.2, 5.0)","(21.0, 55.0, 43.44444444444444)","(4.6, 4.8, 4.757142857142857)","(6.0, 99999, 99990)"
07-12-2022 19:48:17.434702,"(5.5, 8.4, 7.32)","(20.0, 36.0, 30.75)","(9.0, 12.5, 11.571428571428571)","(81.0, 110.0, 85.0)","(3.7, 6.2, 6.128571428571429)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.2, 5.0)","(21.0, 55.0, 43.44444444444444)","(4.6, 4.8, 4.757142857142857)","(6.0, 99999, 99990)"
07-12-2022 19:48:18.827829,"(5.5, 8.4, 7.32)","(20.0, 36.0, 30.75)","(9.0, 12.5, 11.571428571428571)","(81.0, 110.0, 76.66666666666667)","(3.7, 6.2, 6.128571428571429)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.2, 5.0)","(21.0, 55.0, 43.44444444444444)","(4.6, 4.8, 4.757142857142857)","(6.0, 99999, 99990)"
07-12-2022 19:48:20.225237,"(5.5, 8.4, 7.32)","(20.0, 36.0, 27.75)","(9.0, 12.5, 12.2)","(81.0, 110.0, 76.66666666666667)","(3.7, 6.2, 6.128571428571429)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.2, 4.95)","(21.0, 55.0, 43.44444444444444)","(4.6, 4.8, 4.757142857142857)","(6.0, 99999, 99990)"
07-12-2022 19:48:21.600146,"(6.0, 8.4, 7.418181818181818)","(21.0, 36.0, 27.75)","(8.0, 12.5, 12.291666666666668)","(71.0, 110.0, 76.66666666666667)","(3.9, 6.2, 6.128571428571429)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.2, 4.925)","(21.0, 55.0, 43.44444444444444)","(4.6, 4.8, 4.757142857142857)","(6.5, 99999, 99990)"
07-12-2022 19:48:22.930248,"(6.0, 8.4, 8.00625)","(21.0, 36.0, 30.923076923076923)","(8.0, 12.5, 12.25)","(71.0, 110.0, 85.0)","(3.9, 6.2, 6.128571428571429)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.3, 4.925)","(21.0, 55.0, 43.44444444444444)","(4.6, 4.8, 4.757142857142857)","(6.5, 99999, 99990)"
07-12-2022 19:48:24.153689,"(6.0, 8.4, 8.040000000000001)","(21.0, 36.0, 29.25)","(8.0, 12.5, 12.25)","(71.0, 110.0, 85.0)","(3.9, 6.2, 6.140000000000001)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.3, 4.871428571428572)","(21.0, 55.0, 43.44444444444444)","(4.6, 4.8, 4.7625)","(6.5, 99999, 99990)"
07-12-2022 19:48:25.419721,"(6.0, 8.4, 8.070588235294117)","(21.0, 34.0, 29.57894736842105)","(8.0, 12.5, 12.25)","(71.0, 110.0, 85.0)","(3.9, 6.2, 6.128571428571429)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.3, 4.871428571428572)","(21.0, 55.0, 43.44444444444444)","(4.6, 4.8, 4.7625)","(6.5, 99999, 99990)"
07-12-2022 19:48:26.689211,"(6.0, 8.4, 8.070588235294117)","(21.0, 34.0, 29.57894736842105)","(8.0, 12.5, 12.25)","(71.0, 110.0, 85.0)","(3.9, 6.2, 6.128571428571429)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.3, 4.871428571428572)","(21.0, 55.0, 43.44444444444444)","(4.6, 4.8, 4.7625)","(6.5, 99999, 99990)"
07-12-2022 19:48:28.001114,"(6.0, 8.4, 8.070588235294117)","(21.0, 34.0, 24.58823529411765)","(8.0, 12.5, 12.25)","(71.0, 110.0, 77.85714285714286)","(3.9, 6.2, 6.128571428571429)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.3, 5.1)","(21.0, 55.0, 43.44444444444444)","(4.6, 4.8, 4.7625)","(6.5, 99999, 99990)"
07-12-2022 19:48:29.297396,"(6.0, 8.4, 8.103030303030303)","(21.0, 32.0, 25.0)","(8.0, 12.5, 12.25)","(71.0, 110.0, 77.85714285714286)","(3.9, 6.2, 6.128571428571429)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.3, 5.1)","(21.0, 55.0, 43.44444444444444)","(4.6, 4.8, 4.7625)","(6.5, 99999, 99990)"
07-12-2022 19:48:30.763412,"(6.0, 8.4, 8.103030303030303)","(21.0, 30.0, 25.0)","(8.0, 12.5, 12.25)","(71.0, 110.0, 77.85714285714286)","(3.9, 6.2, 6.128571428571429)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.3, 5.1)","(21.0, 55.0, 43.44444444444444)","(4.6, 4.8, 4.7625)","(6.5, 99999, 99990)"
07-12-2022 19:48:32.184108,"(6.0, 8.4, 8.103030303030303)","(21.0, 30.0, 25.0)","(8.0, 12.5, 12.25)","(71.0, 110.0, 77.85714285714286)","(3.9, 6.2, 6.05)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.3, 5.1)","(21.0, 55.0, 43.44444444444444)","(4.6, 4.8, 4.7625)","(6.5, 99999, 99990)"
07-12-2022 19:48:33.444446,"(6.0, 8.4, 8.103030303030303)","(21.0, 30.0, 25.0)","(8.0, 12.5, 12.25)","(71.0, 110.0, 89.54545454545455)","(3.9, 6.2, 6.05)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.3, 5.1)","(21.0, 55.0, 43.44444444444444)","(4.6, 4.8, 4.7625)","(6.5, 99999, 99990)"
07-12-2022 19:48:34.687168,"(6.0, 8.4, 8.103030303030303)","(21.0, 30.0, 24.857142857142858)","(8.0, 12.5, 12.25)","(71.0, 110.0, 89.54545454545455)","(3.9, 6.2, 6.05)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.3, 5.18)","(21.0, 55.0, 43.44444444444444)","(4.6, 4.8, 4.7625)","(6.5, 99999, 99990)"
07-12-2022 19:48:35.872264,"(6.0, 8.4, 8.103030303030303)","(21.0, 30.0, 24.857142857142858)","(8.0, 12.5, 12.368421052631579)","(71.0, 110.0, 89.54545454545455)","(3.9, 6.2, 6.05)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.3, 5.24)","(21.0, 55.0, 43.44444444444444)","(4.6, 4.8, 4.7625)","(6.5, 99999, 99990)"
07-12-2022 19:48:37.119855,"(6.0, 8.4, 7.733333333333333)","(21.0, 30.0, 24.857142857142858)","(8.0, 14.0, 11.909090909090908)","(71.0, 110.0, 89.54545454545455)","(3.9, 6.2, 6.05)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.3, 5.24)","(21.0, 55.0, 43.44444444444444)","(4.6, 4.8, 4.7625)","(6.5, 99999, 99990)"
07-12-2022 19:48:38.390419,"(6.0, 8.4, 7.733333333333333)","(21.0, 30.0, 25.0)","(8.0, 13.0, 12.1875)","(71.0, 110.0, 89.54545454545455)","(3.9, 6.2, 6.05)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.3, 5.233333333333333)","(21.0, 55.0, 43.44444444444444)","(4.6, 4.8, 4.7625)","(6.5, 99999, 99990)"
07-12-2022 19:48:39.672247,"(6.0, 8.4, 7.733333333333333)","(21.0, 30.0, 27.727272727272727)","(8.0, 12.5, 11.956521739130435)","(71.0, 110.0, 89.54545454545455)","(3.9, 6.2, 6.05)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.3, 5.233333333333333)","(21.0, 55.0, 43.44444444444444)","(4.6, 4.8, 4.7625)","(6.5, 99999, 99990)"
07-12-2022 19:48:41.098366,"(6.0, 8.4, 7.733333333333333)","(21.0, 30.0, 27.727272727272727)","(8.0, 12.5, 11.956521739130435)","(71.0, 110.0, 89.54545454545455)","(3.9, 6.2, 6.05)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.3, 5.1)","(21.0, 55.0, 43.44444444444444)","(4.6, 4.8, 4.7625)","(6.5, 99999, 99990)"
07-12-2022 19:48:42.374025,"(6.0, 8.2, 7.713513513513513)","(21.0, 30.0, 27.727272727272727)","(8.0, 12.5, 11.956521739130435)","(71.0, 110.0, 89.54545454545455)","(3.9, 6.2, 6.05)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.3, 5.1)","(21.0, 55.0, 43.44444444444444)","(4.6, 4.8, 4.7625)","(6.5, 99999, 99990)"
07-12-2022 19:48:43.599253,"(6.0, 8.2, 7.713513513513513)","(20.0, 30.0, 27.727272727272727)","(9.0, 12.5, 11.956521739130435)","(71.0, 110.0, 89.54545454545455)","(3.7, 6.2, 6.05)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.3, 5.1)","(21.0, 55.0, 45.0)","(4.6, 4.8, 4.7625)","(6.5, 99999, 99990)"
07-12-2022 19:48:44.822418,"(6.0, 8.2, 7.713513513513513)","(20.0, 30.0, 28.076923076923077)","(9.0, 12.5, 11.956521739130435)","(71.0, 110.0, 89.54545454545455)","(3.7, 6.2, 6.05)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.3, 5.1)","(21.0, 55.0, 45.0)","(4.6, 4.8, 4.7625)","(6.5, 99999, 99990)"
07-12-2022 19:48:46.100232,"(6.0, 8.2, 7.713513513513513)","(20.0, 30.0, 28.076923076923077)","(8.0, 12.5, 11.956521739130435)","(71.0, 110.0, 89.54545454545455)","(3.9, 6.2, 6.05)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.3, 5.1)","(21.0, 55.0, 42.90909090909091)","(4.6, 4.8, 4.7625)","(6.5, 99999, 99990)"
07-12-2022 19:48:47.411789,"(6.0, 8.2, 7.713513513513513)","(20.0, 30.0, 28.076923076923077)","(8.0, 12.5, 11.956521739130435)","(71.0, 110.0, 89.54545454545455)","(3.9, 6.2, 5.91875)","(71.0, 90.0, 76.11111111111111)","(4.4, 5.3, 5.1)","(21.0, 48.0, 42.285714285714285)","(4.6, 4.8, 4.7625)","(6.5, 99999, 99990)"
07-12-2022 19:48:48.764747,"(6.0, 8.2, 7.727272727272727)","(20.0, 30.0, 25.833333333333332)","(8.0, 12.5, 11.842105263157894)","(71.0, 110.0, 77.85714285714286)","(3.9, 6.2, 5.91875)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.3, 5.1)","(26.0, 48.0, 42.285714285714285)","(4.6, 4.8, 4.757142857142857)","(6.5, 99999, 99990)"
07-12-2022 19:48:50.017173,"(6.0, 8.2, 7.727272727272727)","(20.0, 30.0, 25.833333333333332)","(8.0, 12.5, 11.956521739130435)","(71.0, 110.0, 77.85714285714286)","(3.9, 6.2, 5.91875)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.3, 5.18)","(26.0, 48.0, 44.0)","(4.6, 4.8, 4.757142857142857)","(6.5, 99999, 99990)"
07-12-2022 19:48:51.214920,"(6.0, 8.2, 7.727272727272727)","(20.0, 30.0, 25.833333333333332)","(8.0, 12.5, 11.956521739130435)","(71.0, 110.0, 76.25)","(3.9, 6.2, 5.91875)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.3, 5.18)","(26.0, 46.0, 42.666666666666664)","(4.6, 4.8, 4.757142857142857)","(6.5, 99999, 99990)"
07-12-2022 19:48:52.402762,"(6.0, 8.2, 7.696774193548387)","(20.0, 30.0, 25.833333333333332)","(8.0, 12.5, 11.842105263157894)","(71.0, 110.0, 76.25)","(3.9, 6.2, 5.91875)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.3, 4.95)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.8, 4.757142857142857)","(6.5, 99999, 99990)"
07-12-2022 19:48:53.556469,"(6.0, 8.2, 7.696774193548387)","(20.0, 30.0, 25.833333333333332)","(8.0, 12.5, 11.842105263157894)","(71.0, 110.0, 76.25)","(3.9, 6.2, 5.91875)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.881818181818182)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.8, 4.757142857142857)","(6.5, 99999, 99990)"
07-12-2022 19:48:54.715339,"(6.0, 8.2, 7.696774193548387)","(20.0, 30.0, 25.833333333333332)","(8.0, 12.5, 11.842105263157894)","(71.0, 110.0, 76.25)","(3.9, 6.2, 5.91875)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.881818181818182)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.8, 4.757142857142857)","(6.5, 99999, 99990)"
07-12-2022 19:48:55.835461,"(6.0, 8.2, 7.696774193548387)","(20.0, 30.0, 25.833333333333332)","(8.0, 12.5, 11.842105263157894)","(71.0, 110.0, 76.25)","(3.9, 6.2, 5.91875)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.881818181818182)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.8, 4.757142857142857)","(6.5, 99999, 99990)"
07-12-2022 19:48:57.009778,"(6.0, 8.2, 7.696774193548387)","(20.0, 30.0, 25.833333333333332)","(8.0, 12.5, 11.842105263157894)","(71.0, 110.0, 76.25)","(3.9, 6.2, 5.91875)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 5.038461538461538)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.8, 4.764)","(6.5, 99999, 99990)"
07-12-2022 19:48:58.203577,"(6.0, 8.2, 7.696774193548387)","(20.0, 30.0, 27.727272727272727)","(8.0, 12.5, 11.842105263157894)","(71.0, 110.0, 80.0)","(3.9, 6.2, 5.91875)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.811111111111111)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.8, 4.764)","(6.5, 99999, 99990)"
07-12-2022 19:48:59.283713,"(6.0, 8.2, 7.333333333333333)","(20.0, 30.0, 27.5)","(8.0, 12.5, 11.842105263157894)","(71.0, 110.0, 80.0)","(3.9, 6.2, 5.91875)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.811111111111111)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.8, 4.764)","(6.5, 99999, 99990)"
07-12-2022 19:49:00.422852,"(6.0, 8.2, 7.333333333333333)","(20.0, 30.0, 27.5)","(8.0, 12.5, 11.842105263157894)","(71.0, 110.0, 80.0)","(3.9, 6.2, 5.91875)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 5.038461538461538)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.8, 4.757142857142857)","(6.5, 99999, 99990)"
07-12-2022 19:49:01.583604,"(6.0, 8.2, 7.696774193548387)","(20.0, 30.0, 27.5)","(8.0, 12.5, 11.842105263157894)","(71.0, 110.0, 76.25)","(3.9, 6.2, 5.91875)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 5.038461538461538)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.8, 4.757142857142857)","(6.5, 99999, 99990)"
07-12-2022 19:49:02.996227,"(6.0, 8.2, 7.696774193548387)","(20.0, 30.0, 27.5)","(8.0, 12.5, 11.842105263157894)","(71.0, 110.0, 76.25)","(3.9, 6.2, 5.91875)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 5.038461538461538)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.8, 4.757142857142857)","(6.5, 99999, 99990)"
07-12-2022 19:49:04.288102,"(6.0, 8.2, 7.696774193548387)","(20.0, 30.0, 27.5)","(8.0, 12.5, 11.75)","(71.0, 110.0, 86.0)","(3.9, 6.2, 5.91875)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.6647058823529415)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.8, 4.757142857142857)","(6.5, 99999, 99990)"
07-12-2022 19:49:05.643429,"(6.0, 8.2, 7.435294117647059)","(20.0, 30.0, 27.5)","(8.0, 12.0, 11.75)","(71.0, 110.0, 86.0)","(3.9, 6.2, 5.91875)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.6647058823529415)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.8, 4.757142857142857)","(6.5, 99999, 99990)"
07-12-2022 19:49:06.961345,"(6.0, 8.2, 7.435294117647059)","(20.0, 30.0, 27.5)","(8.0, 11.5, 11.105263157894736)","(71.0, 110.0, 80.0)","(3.9, 6.2, 5.91875)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.616666666666667)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.8, 4.757142857142857)","(6.5, 99999, 99990)"
07-12-2022 19:49:08.221872,"(6.0, 8.2, 7.333333333333333)","(20.0, 30.0, 27.5)","(8.0, 11.5, 11.105263157894736)","(71.0, 110.0, 80.0)","(3.9, 6.2, 5.91875)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.616666666666667)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.8, 4.757142857142857)","(6.5, 99999, 99990)"
07-12-2022 19:49:09.365231,"(6.0, 8.2, 7.333333333333333)","(20.0, 30.0, 27.5)","(8.0, 11.5, 11.105263157894736)","(71.0, 110.0, 81.42857142857143)","(3.9, 6.2, 5.85)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.616666666666667)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.8, 4.757142857142857)","(6.5, 99999, 99990)"
07-12-2022 19:49:10.604241,"(6.0, 8.2, 7.333333333333333)","(20.0, 30.0, 27.5)","(8.0, 11.5, 11.105263157894736)","(71.0, 110.0, 81.42857142857143)","(4.0, 6.0, 5.85)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.616666666666667)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.8, 4.757142857142857)","(6.5, 99999, 99990)"
07-12-2022 19:49:11.815358,"(6.0, 8.2, 7.333333333333333)","(20.0, 30.0, 27.5)","(8.0, 11.5, 11.105263157894736)","(71.0, 110.0, 81.42857142857143)","(4.0, 6.0, 5.85)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.616666666666667)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.8, 4.757142857142857)","(6.5, 99999, 99990)"
07-12-2022 19:49:13.050157,"(6.0, 8.0, 7.377777777777778)","(20.0, 30.0, 27.5)","(8.0, 11.0, 10.608695652173914)","(71.0, 110.0, 81.42857142857143)","(4.0, 6.0, 5.85)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.905263157894737)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.8, 4.757142857142857)","(6.5, 99999, 99990)"
07-12-2022 19:49:14.269516,"(6.0, 8.0, 7.758620689655173)","(20.0, 30.0, 27.5)","(8.0, 11.0, 10.608695652173914)","(71.0, 110.0, 92.6923076923077)","(4.0, 6.0, 5.85)","(71.0, 90.0, 80.38461538461539)","(4.0, 5.2, 4.9565217391304355)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.8, 4.757142857142857)","(6.5, 99999, 99990)"
07-12-2022 19:49:15.756933,"(6.0, 8.0, 7.377777777777778)","(20.0, 30.0, 27.5)","(8.0, 11.0, 10.608695652173914)","(71.0, 110.0, 81.42857142857143)","(4.0, 6.0, 5.85)","(71.0, 90.0, 80.38461538461539)","(4.0, 5.2, 4.616666666666667)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.8, 4.757142857142857)","(6.5, 99999, 99990)"
07-12-2022 19:49:16.972903,"(6.0, 8.0, 7.377777777777778)","(20.0, 30.0, 27.5)","(8.0, 11.0, 10.608695652173914)","(71.0, 110.0, 81.42857142857143)","(4.0, 6.0, 5.85)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.616666666666667)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.8, 4.764)","(6.5, 99999, 99990)"
07-12-2022 19:49:18.312822,"(6.0, 8.0, 7.377777777777778)","(20.0, 30.0, 27.5)","(8.0, 11.0, 10.608695652173914)","(71.0, 110.0, 92.6923076923077)","(4.0, 6.0, 5.85)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.826666666666667)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.8, 4.764)","(6.5, 99999, 99990)"
07-12-2022 19:49:19.452821,"(6.0, 8.0, 7.758620689655173)","(20.0, 30.0, 27.5)","(8.0, 11.0, 10.608695652173914)","(71.0, 110.0, 77.85714285714286)","(4.0, 6.0, 5.85)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.616666666666667)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.8, 4.9393939393939394)","(6.5, 99999, 99990)"
07-12-2022 19:49:20.648502,"(6.0, 8.0, 7.377777777777778)","(20.0, 30.0, 27.5)","(8.0, 11.0, 10.608695652173914)","(71.0, 110.0, 85.0)","(4.0, 6.0, 5.85)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.616666666666667)","(26.0, 46.0, 42.666666666666664)","(4.6, 5.0, 4.778846153846154)","(6.5, 99999, 99990)"
07-12-2022 19:49:22.127190,"(6.0, 8.0, 7.377777777777778)","(20.0, 30.0, 27.5)","(8.0, 11.0, 10.608695652173914)","(71.0, 110.0, 85.0)","(4.0, 6.0, 5.85)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.616666666666667)","(26.0, 46.0, 43.42857142857143)","(4.6, 5.0, 4.866666666666667)","(6.5, 99999, 99990)"
07-12-2022 19:49:23.397784,"(6.0, 8.0, 7.28421052631579)","(20.0, 30.0, 27.5)","(8.0, 11.0, 10.608695652173914)","(71.0, 110.0, 85.0)","(4.0, 6.0, 5.85)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.616666666666667)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.9, 4.825925925925926)","(6.5, 99999, 99990)"
07-12-2022 19:49:24.652039,"(6.0, 8.0, 7.28421052631579)","(20.0, 30.0, 27.5)","(8.0, 11.0, 10.608695652173914)","(71.0, 110.0, 81.42857142857143)","(4.0, 6.0, 5.85)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.616666666666667)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.9, 4.835483870967742)","(6.5, 99999, 99990)"
07-12-2022 19:49:25.875841,"(6.0, 8.0, 7.352380952380953)","(20.0, 30.0, 27.75)","(8.0, 11.0, 10.608695652173914)","(71.0, 110.0, 87.77777777777777)","(4.0, 6.0, 5.85)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.6647058823529415)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.9, 4.835483870967742)","(6.5, 99999, 99990)"
07-12-2022 19:49:27.031419,"(6.0, 8.0, 7.352380952380953)","(20.0, 30.0, 27.75)","(8.0, 11.0, 10.608695652173914)","(71.0, 110.0, 87.77777777777777)","(4.0, 6.0, 5.85)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.6647058823529415)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.9, 4.835483870967742)","(6.5, 99999, 99990)"
07-12-2022 19:49:28.216877,"(6.0, 8.0, 7.352380952380953)","(20.0, 30.0, 27.75)","(8.0, 11.0, 10.608695652173914)","(71.0, 110.0, 76.66666666666667)","(4.0, 6.0, 5.85)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.826666666666667)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.9, 4.835483870967742)","(6.5, 99999, 99990)"
07-12-2022 19:49:29.410608,"(6.0, 8.0, 7.564102564102564)","(20.0, 30.0, 27.75)","(8.0, 11.0, 10.608695652173914)","(71.0, 110.0, 80.83333333333333)","(4.0, 6.0, 5.85)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.905263157894737)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.9, 4.871428571428572)","(6.5, 99999, 99990)"
07-12-2022 19:49:30.692485,"(6.0, 8.0, 7.564102564102564)","(20.0, 30.0, 27.75)","(8.0, 11.0, 10.608695652173914)","(71.0, 110.0, 80.83333333333333)","(4.0, 6.0, 5.85)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.905263157894737)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.9, 4.871428571428572)","(6.5, 99999, 99990)"
07-12-2022 19:49:31.874076,"(6.0, 8.0, 7.564102564102564)","(20.0, 30.0, 27.75)","(8.0, 11.0, 10.608695652173914)","(71.0, 110.0, 92.6923076923077)","(4.0, 6.0, 5.85)","(71.0, 90.0, 76.11111111111111)","(4.0, 5.2, 4.9772727272727275)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.9, 4.825925925925926)","(6.5, 99999, 99990)"
07-12-2022 19:49:33.070326,"(6.0, 6.6, 6.435294117647059)","(20.0, 30.0, 27.75)","(8.0, 11.0, 10.608695652173914)","(71.0, 110.0, 81.42857142857143)","(4.0, 6.0, 5.85)","(71.0, 90.0, 81.66666666666667)","(4.0, 5.2, 4.8769230769230765)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.9, 4.871428571428572)","(6.5, 99999, 99990)"
07-12-2022 19:49:34.268522,"(6.0, 6.6, 6.04)","(20.0, 30.0, 27.75)","(8.0, 11.0, 10.653846153846153)","(71.0, 110.0, 81.42857142857143)","(4.0, 6.0, 5.85)","(71.0, 90.0, 81.66666666666667)","(4.0, 5.2, 4.8769230769230765)","(26.0, 46.0, 43.42857142857143)","(4.6, 4.9, 4.866666666666667)","(6.5, 99999, 99990)"
