,Winklee Ted,Your Law,Dont Tell Neo,Wilanns Way,Semi Precious,Saint Zac,Buckle Up Nick,Hawk Danger
10-01-2023 14:13:46.020857,"(4.4, 6.8, 6.525)","(21.0, 38.0, 33.2)","(2.8, 3.65, 3.4166666666666665)","(5.0, 8.0, 7.68)","(11.0, 10.5, 9.9)","(10.0, 18.5, 18.155172413793103)","(31.0, 75.0, 59.96296296296296)","(4.4, 5.8, 4.91578947368421)"
10-01-2023 14:13:47.500213,"(4.4, 6.8, 6.525)","(21.0, 38.0, 33.2)","(2.8, 3.65, 3.646153846153846)","(5.0, 8.0, 7.68)","(11.0, 10.5, 9.9)","(10.0, 18.5, 17.214285714285715)","(31.0, 75.0, 65.77272727272728)","(4.4, 5.8, 4.72)"
10-01-2023 14:13:48.931957,"(4.4, 6.8, 6.555555555555555)","(21.0, 38.0, 33.2)","(2.8, 3.75, 3.626923076923077)","(5.0, 8.0, 7.68)","(11.0, 10.5, 9.675)","(10.0, 18.5, 17.214285714285715)","(31.0, 75.0, 64.58974358974359)","(4.4, 5.8, 4.72)"
10-01-2023 14:13:50.180952,"(4.4, 6.8, 6.555555555555555)","(21.0, 38.0, 33.2)","(2.8, 3.75, 3.626923076923077)","(5.0, 8.0, 7.68)","(11.0, 10.5, 9.675)","(10.0, 18.5, 17.214285714285715)","(31.0, 75.0, 64.58974358974359)","(4.4, 5.8, 4.666666666666666)"
10-01-2023 14:13:51.501535,"(4.4, 6.8, 6.555555555555555)","(21.0, 38.0, 33.2)","(2.8, 3.75, 3.4388888888888887)","(5.0, 8.0, 7.68)","(11.0, 10.5, 9.675)","(10.0, 18.5, 17.214285714285715)","(31.0, 75.0, 64.58974358974359)","(4.4, 5.8, 4.664864864864865)"
10-01-2023 14:13:52.948527,"(4.4, 6.8, 6.555555555555555)","(21.0, 38.0, 33.2)","(2.8, 3.75, 3.4388888888888887)","(5.0, 8.0, 7.68)","(11.0, 10.5, 9.675)","(10.0, 18.5, 17.214285714285715)","(31.0, 75.0, 64.58974358974359)","(4.4, 5.8, 4.664864864864865)"
10-01-2023 14:13:54.217250,"(4.4, 6.8, 6.555555555555555)","(21.0, 38.0, 31.53846153846154)","(2.8, 3.75, 3.4388888888888887)","(5.0, 8.0, 7.68)","(11.0, 10.5, 9.321428571428571)","(10.0, 18.5, 17.323529411764707)","(31.0, 75.0, 64.58974358974359)","(4.4, 5.8, 4.664864864864865)"
10-01-2023 14:13:55.689341,"(4.4, 6.8, 6.066666666666666)","(21.0, 38.0, 31.53846153846154)","(2.8, 3.75, 3.4388888888888887)","(5.0, 8.0, 7.68)","(11.0, 10.5, 9.321428571428571)","(10.0, 18.5, 14.5)","(31.0, 75.0, 64.58974358974359)","(4.4, 5.8, 4.664864864864865)"
10-01-2023 14:13:57.050254,"(4.4, 6.8, 6.133333333333333)","(21.0, 38.0, 31.53846153846154)","(2.8, 3.75, 3.4388888888888887)","(5.0, 8.0, 7.68)","(11.0, 10.5, 9.321428571428571)","(10.0, 18.5, 14.5)","(31.0, 75.0, 64.58974358974359)","(4.4, 5.8, 4.664864864864865)"
10-01-2023 14:13:58.328399,"(4.4, 6.8, 6.739393939393939)","(21.0, 38.0, 31.53846153846154)","(2.8, 3.75, 3.4388888888888887)","(5.0, 8.0, 7.68)","(11.0, 10.5, 9.321428571428571)","(10.0, 18.5, 14.5)","(31.0, 75.0, 57.0)","(4.4, 5.8, 4.664864864864865)"
10-01-2023 14:13:59.611106,"(4.4, 6.8, 6.62)","(21.0, 38.0, 27.846153846153847)","(2.8, 3.75, 3.4388888888888887)","(5.0, 8.0, 7.847619047619047)","(11.0, 10.5, 9.321428571428571)","(10.0, 18.5, 14.5)","(31.0, 75.0, 57.0)","(4.4, 5.8, 4.664864864864865)"
10-01-2023 14:14:00.849631,"(4.4, 6.8, 6.661538461538462)","(21.0, 34.0, 28.5)","(2.8, 3.75, 3.4388888888888887)","(5.0, 8.0, 7.885714285714286)","(11.0, 10.5, 9.321428571428571)","(10.0, 18.5, 14.5)","(31.0, 75.0, 57.0)","(4.4, 5.8, 4.664864864864865)"
10-01-2023 14:14:02.132778,"(4.4, 6.8, 6.661538461538462)","(21.0, 32.0, 26.75)","(2.8, 3.75, 3.575)","(5.0, 8.0, 7.745454545454546)","(11.0, 10.5, 9.75)","(10.0, 18.5, 16.875)","(31.0, 75.0, 62.806451612903224)","(4.4, 5.8, 4.658536585365853)"
10-01-2023 14:14:03.385510,"(4.4, 6.8, 6.661538461538462)","(21.0, 32.0, 26.75)","(2.8, 3.75, 3.575)","(5.0, 8.0, 7.745454545454546)","(11.0, 10.0, 9.75)","(10.0, 17.5, 17.1)","(31.0, 75.0, 54.411764705882355)","(4.4, 5.8, 4.658536585365853)"
10-01-2023 14:14:04.699304,"(4.4, 6.8, 6.661538461538462)","(21.0, 32.0, 26.75)","(2.8, 3.75, 3.575)","(5.0, 8.0, 7.745454545454546)","(11.0, 10.0, 9.75)","(10.0, 17.5, 17.1)","(31.0, 75.0, 55.35714285714286)","(4.4, 5.8, 5.333333333333333)"
10-01-2023 14:14:05.953023,"(4.4, 6.8, 6.661538461538462)","(21.0, 32.0, 26.75)","(2.8, 3.75, 3.4833333333333334)","(5.0, 8.0, 7.8)","(11.0, 10.0, 9.75)","(10.0, 17.5, 16.875)","(31.0, 75.0, 55.35714285714286)","(4.4, 5.7, 5.333333333333333)"
10-01-2023 14:14:07.178898,"(4.4, 6.8, 6.661538461538462)","(21.0, 32.0, 26.75)","(2.8, 3.75, 3.4833333333333334)","(5.0, 8.0, 7.8)","(11.0, 10.0, 9.75)","(10.0, 17.5, 16.875)","(31.0, 75.0, 55.35714285714286)","(4.4, 5.7, 5.333333333333333)"
10-01-2023 14:14:08.666288,"(4.4, 6.8, 6.661538461538462)","(21.0, 32.0, 26.75)","(2.8, 3.75, 3.4833333333333334)","(5.0, 8.0, 7.8)","(11.0, 10.0, 9.75)","(10.0, 17.5, 16.875)","(31.0, 75.0, 55.35714285714286)","(4.4, 5.7, 5.333333333333333)"
10-01-2023 14:14:10.046092,"(4.6, 6.8, 6.661538461538462)","(21.0, 32.0, 26.75)","(2.8, 3.75, 3.504545454545455)","(5.0, 8.0, 7.8)","(10.0, 10.0, 9.8)","(10.0, 17.5, 16.875)","(31.0, 75.0, 55.35714285714286)","(4.4, 5.7, 5.333333333333333)"
10-01-2023 14:14:11.434627,"(4.6, 6.8, 6.74)","(21.0, 32.0, 26.75)","(2.8, 3.75, 3.5812500000000003)","(5.0, 8.0, 7.8)","(10.0, 10.0, 9.8)","(10.0, 17.5, 16.875)","(31.0, 75.0, 55.35714285714286)","(4.4, 5.7, 5.333333333333333)"
10-01-2023 14:14:12.829245,"(4.6, 6.8, 6.74)","(21.0, 32.0, 26.75)","(2.8, 3.75, 3.5812500000000003)","(5.0, 8.0, 7.883333333333333)","(10.0, 10.0, 9.0)","(10.0, 17.5, 14.583333333333334)","(31.0, 75.0, 55.35714285714286)","(4.4, 5.7, 5.333333333333333)"
10-01-2023 14:14:14.289901,"(4.6, 6.8, 6.741935483870968)","(21.0, 32.0, 27.5)","(2.8, 3.75, 3.5812500000000003)","(5.0, 8.0, 7.91764705882353)","(10.0, 10.0, 9.633333333333335)","(10.0, 17.5, 14.583333333333334)","(31.0, 75.0, 55.35714285714286)","(4.4, 5.7, 5.333333333333333)"
10-01-2023 14:14:15.795978,"(4.6, 6.8, 6.741935483870968)","(21.0, 30.0, 27.5)","(2.8, 3.75, 3.5812500000000003)","(5.0, 8.0, 7.91764705882353)","(10.0, 9.8, 9.466666666666667)","(10.0, 17.5, 14.583333333333334)","(31.0, 75.0, 62.05882352941177)","(4.4, 5.7, 5.333333333333333)"
10-01-2023 14:14:17.046018,"(4.6, 6.8, 6.741935483870968)","(21.0, 30.0, 28.333333333333332)","(2.8, 3.75, 3.5812500000000003)","(5.0, 8.0, 7.91764705882353)","(10.0, 9.6, 9.466666666666667)","(10.0, 17.5, 14.583333333333334)","(31.0, 75.0, 59.285714285714285)","(4.4, 5.7, 5.266666666666667)"
10-01-2023 14:14:18.317791,"(4.6, 6.8, 6.741935483870968)","(21.0, 30.0, 28.333333333333332)","(2.8, 3.75, 3.5812500000000003)","(5.5, 8.0, 7.92)","(10.0, 9.6, 9.466666666666667)","(10.0, 17.5, 14.583333333333334)","(31.0, 75.0, 59.285714285714285)","(4.2, 5.6, 5.009090909090909)"
10-01-2023 14:14:19.439338,"(4.6, 6.8, 6.741935483870968)","(21.0, 30.0, 28.333333333333332)","(2.9, 3.75, 3.48)","(5.5, 8.0, 7.92)","(10.0, 9.6, 9.575757575757576)","(10.0, 17.5, 14.583333333333334)","(31.0, 75.0, 59.285714285714285)","(4.2, 5.5, 4.966666666666667)"
10-01-2023 14:14:20.640625,"(4.6, 6.8, 6.741935483870968)","(21.0, 30.0, 28.333333333333332)","(2.9, 3.75, 3.525)","(5.5, 8.0, 7.92)","(10.0, 9.6, 9.567857142857143)","(10.0, 17.5, 14.583333333333334)","(31.0, 75.0, 59.285714285714285)","(4.2, 5.5, 5.019047619047619)"
10-01-2023 14:14:21.810614,"(4.6, 6.8, 6.741935483870968)","(21.0, 30.0, 28.333333333333332)","(2.8, 3.75, 3.525)","(5.5, 8.0, 7.92)","(11.0, 9.8, 9.567857142857143)","(10.0, 17.5, 14.583333333333334)","(31.0, 75.0, 59.285714285714285)","(4.2, 5.4, 5.019047619047619)"
10-01-2023 14:14:23.364620,"(4.6, 6.8, 6.741935483870968)","(21.0, 30.0, 28.333333333333332)","(2.8, 3.75, 3.525)","(5.5, 8.0, 7.92)","(11.0, 9.8, 9.451515151515153)","(10.0, 17.5, 14.583333333333334)","(31.0, 75.0, 59.285714285714285)","(4.2, 5.4, 5.019047619047619)"
10-01-2023 14:14:24.709820,"(4.6, 6.8, 6.741935483870968)","(21.0, 30.0, 28.333333333333332)","(2.8, 3.75, 3.5472222222222225)","(5.5, 8.0, 7.92)","(11.0, 9.8, 9.365789473684211)","(10.0, 17.5, 14.583333333333334)","(31.0, 75.0, 68.52941176470588)","(4.2, 5.4, 4.883870967741935)"
10-01-2023 14:14:26.027537,"(4.6, 6.8, 6.741935483870968)","(21.0, 30.0, 28.333333333333332)","(2.8, 3.7, 3.5472222222222225)","(5.5, 8.0, 7.92)","(11.0, 9.8, 9.365789473684211)","(10.0, 17.5, 14.583333333333334)","(31.0, 75.0, 68.52941176470588)","(4.2, 5.4, 4.814634146341463)"
10-01-2023 14:14:27.236353,"(4.6, 6.8, 6.741935483870968)","(21.0, 30.0, 28.0)","(2.8, 3.7, 3.5625)","(5.5, 8.0, 7.92)","(11.0, 9.8, 9.365789473684211)","(10.0, 17.5, 15.75)","(31.0, 75.0, 68.52941176470588)","(4.2, 5.4, 4.826470588235294)"
10-01-2023 14:14:28.412130,"(4.6, 6.8, 6.741935483870968)","(21.0, 30.0, 28.0)","(2.8, 3.7, 3.63)","(5.5, 8.0, 7.92)","(11.0, 9.8, 9.365789473684211)","(10.0, 17.5, 14.875)","(31.0, 75.0, 68.52941176470588)","(4.2, 5.3, 4.826470588235294)"
10-01-2023 14:14:29.783538,"(4.6, 6.8, 6.741935483870968)","(21.0, 30.0, 28.0)","(2.8, 3.75, 3.5625)","(5.5, 8.0, 7.92)","(11.0, 9.8, 9.365789473684211)","(10.0, 17.5, 14.875)","(31.0, 75.0, 68.52941176470588)","(4.2, 5.3, 4.826470588235294)"
10-01-2023 14:14:31.142673,"(4.6, 6.8, 6.4399999999999995)","(21.0, 30.0, 28.0)","(2.8, 3.75, 3.5357142857142856)","(5.5, 8.0, 7.92)","(11.0, 9.8, 9.365789473684211)","(10.0, 17.5, 14.38888888888889)","(31.0, 75.0, 68.52941176470588)","(4.2, 5.3, 4.826470588235294)"
10-01-2023 14:14:32.386167,"(4.6, 6.8, 6.2)","(21.0, 30.0, 28.0)","(2.8, 3.75, 3.7342105263157896)","(5.5, 8.0, 7.92)","(11.0, 9.8, 9.4)","(10.0, 17.5, 14.5)","(31.0, 75.0, 68.52941176470588)","(4.2, 5.3, 4.722499999999999)"
10-01-2023 14:14:33.570522,"(4.6, 6.8, 6.114285714285714)","(21.0, 30.0, 28.0)","(2.8, 3.75, 3.7342105263157896)","(5.5, 8.0, 7.92)","(11.0, 9.6, 9.358490566037736)","(10.0, 17.5, 16.586956521739133)","(31.0, 75.0, 68.52941176470588)","(4.2, 5.3, 4.722499999999999)"
10-01-2023 14:14:34.694103,"(4.6, 6.8, 6.114285714285714)","(21.0, 30.0, 28.0)","(2.8, 3.75, 3.776923076923077)","(5.5, 8.0, 7.92)","(11.0, 9.6, 9.36923076923077)","(10.0, 17.5, 16.40909090909091)","(31.0, 75.0, 68.52941176470588)","(4.2, 5.3, 4.722499999999999)"
10-01-2023 14:14:35.794725,"(4.6, 6.8, 6.2)","(21.0, 30.0, 28.0)","(2.8, 3.8, 3.776923076923077)","(5.5, 8.0, 7.92)","(11.0, 9.4, 9.364705882352942)","(10.0, 18.0, 15.5)","(31.0, 75.0, 67.89473684210526)","(4.2, 5.3, 4.722499999999999)"
10-01-2023 14:14:36.903524,"(4.6, 6.8, 6.228571428571429)","(21.0, 30.0, 28.0)","(2.8, 3.8, 3.7732142857142854)","(5.5, 8.0, 7.92)","(9.5, 9.4, 9.364705882352942)","(10.0, 18.0, 15.5)","(31.0, 75.0, 67.89473684210526)","(4.2, 5.3, 4.6979999999999995)"
10-01-2023 14:14:38.074846,"(4.6, 6.8, 6.228571428571429)","(21.0, 30.0, 28.0)","(2.8, 3.8, 3.7649999999999997)","(5.5, 8.0, 7.92)","(9.5, 9.4, 9.364705882352942)","(10.0, 18.0, 15.5)","(31.0, 75.0, 67.89473684210526)","(4.2, 5.3, 4.6979999999999995)"
10-01-2023 14:14:39.235881,"(4.6, 6.8, 6.228571428571429)","(21.0, 30.0, 28.0)","(2.8, 3.8, 3.7649999999999997)","(5.5, 8.0, 7.92)","(9.5, 9.4, 9.236363636363636)","(10.0, 18.0, 15.5)","(31.0, 75.0, 74.81481481481481)","(4.2, 5.3, 4.59795918367347)"
10-01-2023 14:14:40.473665,"(4.6, 6.8, 6.228571428571429)","(21.0, 30.0, 28.0)","(2.8, 3.8, 3.832608695652174)","(5.5, 8.0, 7.9222222222222225)","(9.5, 9.4, 9.236363636363636)","(10.0, 18.0, 15.5)","(31.0, 80.0, 74.81481481481481)","(4.2, 5.3, 4.690909090909091)"
10-01-2023 14:14:41.683665,"(4.6, 6.8, 6.228571428571429)","(21.0, 30.0, 28.0)","(2.8, 3.85, 3.860869565217391)","(5.5, 8.0, 7.9222222222222225)","(9.5, 9.4, 9.236363636363636)","(10.0, 18.0, 15.5)","(31.0, 80.0, 77.3913043478261)","(4.2, 5.2, 4.525925925925926)"
10-01-2023 14:14:43.255641,"(4.6, 6.8, 6.228571428571429)","(21.0, 30.0, 28.0)","(2.8, 3.9, 3.860869565217391)","(5.5, 8.0, 7.9222222222222225)","(9.5, 9.4, 9.236363636363636)","(10.0, 18.0, 15.5)","(31.0, 80.0, 77.3913043478261)","(4.2, 5.2, 4.525925925925926)"
10-01-2023 14:14:44.572459,"(4.6, 6.8, 6.228571428571429)","(20.0, 30.0, 28.0)","(2.9, 3.9, 3.87)","(5.5, 8.0, 7.9222222222222225)","(8.5, 9.4, 9.155555555555557)","(11.0, 18.0, 16.40909090909091)","(41.0, 80.0, 76.11111111111111)","(4.2, 5.2, 4.525)"
10-01-2023 14:14:45.811032,"(4.6, 6.8, 6.228571428571429)","(20.0, 30.0, 28.0)","(2.9, 3.9, 3.87)","(5.5, 8.0, 7.9222222222222225)","(8.5, 9.4, 9.106666666666667)","(11.0, 18.0, 16.642857142857142)","(41.0, 85.0, 76.11111111111111)","(4.2, 5.2, 4.525)"
10-01-2023 14:14:46.936177,"(4.6, 6.8, 6.228571428571429)","(20.0, 30.0, 28.0)","(2.9, 3.9, 3.87)","(5.5, 8.0, 7.9222222222222225)","(8.5, 9.4, 9.106666666666667)","(11.0, 17.0, 16.642857142857142)","(41.0, 85.0, 79.28571428571429)","(4.2, 5.2, 4.518421052631579)"
10-01-2023 14:14:48.321409,"(4.6, 6.8, 6.228571428571429)","(20.0, 30.0, 28.0)","(2.9, 3.85, 3.835714285714286)","(5.5, 8.0, 7.9222222222222225)","(8.5, 9.4, 9.106666666666667)","(11.0, 17.0, 16.642857142857142)","(41.0, 85.0, 79.28571428571429)","(4.2, 5.2, 4.54)"
10-01-2023 14:14:49.614449,"(4.6, 6.8, 6.228571428571429)","(20.0, 30.0, 28.0)","(2.9, 3.85, 3.819230769230769)","(5.5, 8.0, 7.9222222222222225)","(8.5, 9.4, 9.106666666666667)","(11.0, 17.0, 16.642857142857142)","(41.0, 85.0, 79.28571428571429)","(4.2, 5.1, 4.53125)"
10-01-2023 14:14:50.825270,"(4.6, 6.8, 6.228571428571429)","(20.0, 30.0, 28.0)","(2.9, 3.9, 3.819230769230769)","(5.5, 8.0, 7.9222222222222225)","(8.5, 9.4, 8.67027027027027)","(11.0, 17.0, 16.642857142857142)","(41.0, 85.0, 79.28571428571429)","(4.2, 5.0, 4.523809523809524)"
10-01-2023 14:14:51.977373,"(4.6, 6.8, 6.228571428571429)","(20.0, 30.0, 28.0)","(2.9, 3.9, 3.825)","(5.5, 8.0, 7.9222222222222225)","(8.5, 9.4, 8.971428571428572)","(11.0, 17.0, 16.642857142857142)","(41.0, 85.0, 79.28571428571429)","(4.2, 5.0, 4.523809523809524)"
10-01-2023 14:14:53.046814,"(4.6, 6.8, 6.228571428571429)","(20.0, 30.0, 28.0)","(2.9, 3.9, 3.825)","(5.5, 8.0, 7.9222222222222225)","(8.5, 9.2, 8.971428571428572)","(11.0, 17.0, 16.642857142857142)","(41.0, 85.0, 79.28571428571429)","(4.2, 5.0, 4.6)"
10-01-2023 14:14:54.131227,"(4.6, 6.8, 6.228571428571429)","(20.0, 30.0, 29.0)","(2.9, 3.9, 3.825)","(5.5, 8.0, 7.9222222222222225)","(8.5, 9.2, 8.9)","(11.0, 17.0, 16.642857142857142)","(41.0, 85.0, 75.4)","(4.2, 4.7, 4.611111111111111)"
10-01-2023 14:14:55.263823,"(4.6, 6.8, 6.3)","(20.0, 32.0, 29.0)","(2.9, 3.9, 3.88125)","(5.5, 8.0, 7.9222222222222225)","(8.5, 9.0, 8.9)","(11.0, 17.0, 16.642857142857142)","(41.0, 85.0, 73.94736842105263)","(4.2, 4.7, 4.633333333333334)"
10-01-2023 14:14:56.514324,"(4.6, 6.8, 6.3)","(20.0, 32.0, 29.0)","(2.9, 3.9, 3.8499999999999996)","(5.5, 8.0, 7.9222222222222225)","(8.5, 9.0, 8.9)","(11.0, 17.0, 16.642857142857142)","(41.0, 85.0, 72.90322580645162)","(4.2, 4.7, 4.642857142857143)"
10-01-2023 14:14:57.745366,"(4.6, 6.8, 6.3)","(20.0, 32.0, 29.0)","(2.9, 3.9, 3.934615384615385)","(5.5, 8.0, 7.9222222222222225)","(8.5, 9.0, 8.9)","(11.0, 17.0, 16.642857142857142)","(41.0, 85.0, 72.90322580645162)","(4.2, 4.7, 4.466666666666667)"
10-01-2023 14:14:58.999964,"(4.6, 6.8, 6.3)","(20.0, 32.0, 29.0)","(2.9, 3.95, 3.934615384615385)","(5.5, 8.0, 7.9222222222222225)","(8.5, 9.0, 8.9)","(11.0, 17.0, 16.642857142857142)","(41.0, 85.0, 72.90322580645162)","(4.2, 4.7, 4.533333333333333)"
10-01-2023 14:15:00.256846,"(4.6, 6.8, 6.3)","(20.0, 32.0, 29.0)","(2.9, 3.95, 3.875)","(5.5, 8.0, 7.9222222222222225)","(8.5, 9.0, 8.9)","(11.0, 17.0, 16.642857142857142)","(41.0, 85.0, 73.0)","(4.2, 4.6, 4.530769230769231)"
10-01-2023 14:15:01.462176,"(4.6, 6.8, 6.3)","(21.0, 32.0, 29.0)","(2.9, 3.95, 3.875)","(5.0, 8.0, 7.9222222222222225)","(9.0, 9.0, 8.9)","(11.0, 17.0, 16.642857142857142)","(41.0, 85.0, 73.33333333333333)","(4.2, 4.6, 4.355172413793103)"
10-01-2023 14:15:02.634081,"(4.6, 6.8, 6.3)","(21.0, 30.0, 28.0)","(2.9, 3.95, 3.875)","(5.0, 8.0, 7.9222222222222225)","(9.0, 9.0, 8.763636363636364)","(11.0, 17.0, 16.642857142857142)","(41.0, 85.0, 73.33333333333333)","(4.2, 4.7, 4.329629629629629)"
10-01-2023 14:15:03.823378,"(4.6, 6.6, 6.169230769230769)","(21.0, 30.0, 28.0)","(2.9, 4.0, 3.988235294117647)","(5.0, 8.0, 7.9222222222222225)","(9.0, 8.8, 8.763636363636364)","(11.0, 17.0, 16.642857142857142)","(41.0, 85.0, 73.33333333333333)","(4.2, 4.7, 4.329629629629629)"
10-01-2023 14:15:05.023836,"(4.6, 6.6, 5.992)","(21.0, 30.0, 28.0)","(2.9, 4.0, 3.925)","(5.0, 8.0, 7.9222222222222225)","(9.0, 8.8, 8.448)","(11.0, 17.0, 16.0)","(41.0, 85.0, 73.33333333333333)","(4.2, 4.7, 4.3428571428571425)"
10-01-2023 14:15:06.302828,"(4.6, 6.6, 5.9714285714285715)","(21.0, 30.0, 28.0)","(2.9, 4.0, 3.9571428571428573)","(5.0, 8.0, 7.9222222222222225)","(9.0, 8.8, 8.446153846153846)","(11.0, 17.0, 16.0)","(41.0, 85.0, 73.33333333333333)","(4.2, 4.6, 4.325)"
10-01-2023 14:15:07.545008,"(4.6, 6.6, 6.04)","(21.0, 32.0, 29.0)","(2.9, 4.0, 3.925)","(5.5, 8.0, 7.9222222222222225)","(8.0, 8.8, 8.446153846153846)","(11.0, 17.0, 16.0)","(41.0, 85.0, 73.33333333333333)","(4.2, 4.6, 4.325)"
10-01-2023 14:15:08.731720,"(4.6, 6.6, 6.04)","(21.0, 32.0, 29.0)","(2.9, 4.0, 3.925)","(5.5, 8.0, 7.9222222222222225)","(8.0, 8.8, 8.446153846153846)","(11.0, 17.0, 16.0)","(41.0, 85.0, 73.33333333333333)","(4.2, 4.6, 4.325)"
10-01-2023 14:15:09.984155,"(4.6, 6.6, 6.04)","(21.0, 32.0, 29.0)","(2.9, 4.0, 3.925)","(5.5, 8.0, 7.9222222222222225)","(8.0, 8.8, 8.446153846153846)","(11.0, 17.0, 16.0)","(41.0, 85.0, 73.33333333333333)","(4.2, 4.6, 4.325)"
10-01-2023 14:15:11.152112,"(4.6, 6.6, 6.04)","(21.0, 32.0, 29.0)","(2.9, 4.0, 3.925)","(5.5, 8.0, 7.931707317073171)","(8.0, 8.8, 8.68421052631579)","(11.0, 18.0, 16.75)","(41.0, 85.0, 73.33333333333333)","(4.2, 4.6, 4.325)"
10-01-2023 14:15:12.392636,"(4.6, 6.6, 6.052631578947368)","(21.0, 32.0, 29.0)","(2.9, 3.8, 3.651821862348178)","(5.5, 8.0, 7.93)","(8.0, 8.8, 8.8)","(11.0, 18.0, 15.636363636363637)","(41.0, 85.0, 73.33333333333333)","(4.2, 4.6, 4.355555555555555)"
10-01-2023 14:15:13.655868,"(4.6, 6.6, 6.052631578947368)","(21.0, 32.0, 27.2)","(3.0, 3.8, 3.769230769230769)","(5.5, 8.0, 7.93)","(8.0, 9.0, 8.872727272727273)","(11.0, 18.5, 15.636363636363637)","(41.0, 85.0, 73.33333333333333)","(4.2, 4.6, 4.377777777777777)"
10-01-2023 14:15:14.895574,"(4.6, 6.6, 6.1)","(21.0, 32.0, 27.2)","(3.0, 3.8, 3.65)","(5.5, 8.0, 7.93)","(8.0, 9.6, 8.914285714285715)","(11.0, 18.5, 16.75)","(41.0, 85.0, 74.0909090909091)","(4.2, 4.6, 4.428571428571429)"
10-01-2023 14:15:16.184805,"(4.6, 6.6, 6.052631578947368)","(21.0, 32.0, 29.0)","(3.0, 3.8, 3.59)","(5.5, 8.0, 7.93)","(8.0, 9.6, 9.59)","(11.0, 18.0, 17.142857142857142)","(41.0, 85.0, 73.6)","(4.2, 4.6, 4.699999999999999)"
10-01-2023 14:15:17.437364,"(4.6, 6.6, 6.052631578947368)","(21.0, 32.0, 29.0)","(3.0, 3.8, 3.6222222222222222)","(5.5, 8.0, 7.92)","(8.0, 9.6, 9.59)","(11.0, 17.5, 16.071428571428573)","(41.0, 85.0, 73.6)","(4.2, 4.8, 4.633333333333333)"
10-01-2023 14:15:18.666000,"(4.6, 6.6, 6.052631578947368)","(21.0, 32.0, 29.0)","(3.0, 3.8, 3.6222222222222222)","(5.5, 8.0, 7.92)","(8.0, 9.6, 9.59)","(11.0, 17.5, 16.071428571428573)","(41.0, 85.0, 73.6)","(4.2, 4.9, 4.633333333333333)"
10-01-2023 14:15:19.873126,"(4.6, 6.6, 6.052631578947368)","(21.0, 32.0, 29.0)","(3.0, 3.75, 3.66)","(5.5, 8.0, 7.6)","(8.0, 9.6, 9.63030303030303)","(11.0, 17.5, 16.071428571428573)","(41.0, 85.0, 73.125)","(4.2, 4.9, 4.722222222222222)"
10-01-2023 14:15:21.041853,"(4.6, 6.6, 6.052631578947368)","(21.0, 32.0, 29.0)","(3.0, 3.7, 3.611111111111111)","(5.5, 8.0, 7.6571428571428575)","(8.0, 9.8, 9.59)","(11.0, 17.5, 16.071428571428573)","(41.0, 85.0, 73.125)","(4.2, 4.9, 4.742857142857143)"
10-01-2023 14:15:22.199708,"(4.6, 6.6, 6.052631578947368)","(21.0, 32.0, 29.0)","(3.0, 3.7, 3.611111111111111)","(5.5, 8.0, 7.6571428571428575)","(8.0, 9.6, 9.59)","(11.0, 17.5, 16.071428571428573)","(41.0, 85.0, 73.125)","(4.2, 5.0, 4.85)"
10-01-2023 14:15:23.377998,"(4.6, 6.4, 6.2)","(21.0, 30.0, 29.666666666666664)","(3.0, 3.6, 3.55625)","(5.5, 8.0, 7.329411764705882)","(8.0, 9.8, 9.771428571428572)","(11.0, 17.5, 16.5)","(41.0, 85.0, 73.125)","(4.2, 5.0, 4.95)"
10-01-2023 14:15:24.605812,"(4.6, 6.4, 6.147368421052632)","(21.0, 30.0, 27.5)","(3.0, 3.55, 3.419047619047619)","(5.5, 7.8, 7.329411764705882)","(8.0, 9.8, 9.942857142857143)","(11.0, 17.5, 16.45)","(41.0, 85.0, 73.125)","(4.2, 5.2, 4.9375)"
10-01-2023 14:15:25.885274,"(4.6, 6.4, 6.092307692307693)","(21.0, 30.0, 25.583333333333332)","(3.0, 3.55, 3.419047619047619)","(5.5, 7.8, 7.329411764705882)","(8.0, 10.0, 9.700000000000001)","(11.0, 17.5, 16.45)","(41.0, 85.0, 73.125)","(4.0, 5.2, 4.9375)"
10-01-2023 14:15:27.117548,"(4.6, 6.4, 6.207692307692308)","(20.0, 32.0, 27.6)","(3.0, 3.55, 3.419047619047619)","(5.5, 7.8, 7.355555555555555)","(8.0, 9.8, 9.745454545454546)","(11.0, 17.5, 16.45)","(41.0, 85.0, 73.125)","(4.0, 5.2, 4.9375)"
10-01-2023 14:15:28.316536,"(4.6, 6.4, 6.207692307692308)","(20.0, 32.0, 27.6)","(3.0, 3.55, 3.4)","(5.5, 7.8, 7.4)","(8.0, 9.8, 9.975)","(11.0, 17.5, 16.45)","(41.0, 85.0, 73.125)","(4.0, 5.2, 4.9375)"
10-01-2023 14:15:29.542071,"(4.8, 6.4, 6.207692307692308)","(20.0, 30.0, 29.545454545454547)","(2.9, 3.55, 3.4)","(5.5, 7.8, 7.4)","(8.0, 10.0, 9.975)","(11.0, 17.5, 16.45)","(41.0, 85.0, 73.125)","(4.0, 5.2, 4.9375)"
