,Eddie Munster,Painter Of Light,Time To Go,Masie Jane,Dark Secret,Lucy The Weapon,Brockton Bomber,First Offence
10-01-2023 18:12:23.855567,"(26.0, 70.0, 62.0)","(4.0, 4.9, 4.718181818181819)","(1.8, 2.42, 2.3330434782608696)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.538461538461538)","(6.0, 11.5, 10.881818181818183)","(41.0, 75.0, 51.27272727272727)","(18.0, 36.0, 32.25)"
10-01-2023 18:12:25.353337,"(26.0, 70.0, 62.0)","(4.0, 4.9, 4.816666666666667)","(1.8, 2.42, 2.3330434782608696)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.538461538461538)","(6.0, 11.5, 10.881818181818183)","(41.0, 75.0, 51.27272727272727)","(18.0, 34.0, 29.125)"
10-01-2023 18:12:26.677775,"(26.0, 70.0, 62.0)","(4.0, 4.9, 4.841176470588236)","(1.8, 2.42, 2.30125)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.538461538461538)","(6.0, 11.5, 10.881818181818183)","(41.0, 75.0, 51.27272727272727)","(18.0, 34.0, 26.5)"
10-01-2023 18:12:28.092034,"(26.0, 70.0, 62.0)","(4.0, 4.9, 4.841176470588236)","(1.8, 2.42, 2.30125)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.538461538461538)","(6.0, 11.5, 10.881818181818183)","(41.0, 75.0, 51.27272727272727)","(18.0, 32.0, 28.5)"
10-01-2023 18:12:29.518658,"(26.0, 70.0, 62.0)","(4.0, 4.9, 4.816666666666667)","(1.8, 2.42, 2.297857142857143)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.9625)","(6.0, 11.5, 10.881818181818183)","(41.0, 75.0, 51.27272727272727)","(18.0, 30.0, 28.5)"
10-01-2023 18:12:31.067932,"(26.0, 70.0, 62.0)","(4.0, 4.9, 4.671428571428572)","(1.8, 2.42, 2.338181818181818)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.9625)","(6.0, 11.5, 10.881818181818183)","(41.0, 75.0, 51.27272727272727)","(18.0, 30.0, 28.5)"
10-01-2023 18:12:32.624270,"(26.0, 70.0, 62.0)","(4.0, 4.9, 4.671428571428572)","(1.8, 2.36, 2.2832)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.9625)","(6.0, 11.5, 10.881818181818183)","(41.0, 75.0, 51.27272727272727)","(18.0, 30.0, 28.5)"
10-01-2023 18:12:34.001767,"(26.0, 70.0, 62.0)","(4.0, 4.9, 4.671428571428572)","(1.8, 2.36, 2.2800000000000002)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.9625)","(6.0, 11.5, 10.881818181818183)","(41.0, 75.0, 51.27272727272727)","(18.0, 30.0, 28.5)"
10-01-2023 18:12:35.287990,"(26.0, 70.0, 62.0)","(4.0, 4.9, 4.671428571428572)","(1.8, 2.36, 2.2800000000000002)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.6160000000000005)","(6.0, 11.5, 10.881818181818183)","(41.0, 75.0, 51.27272727272727)","(18.0, 30.0, 28.5)"
10-01-2023 18:12:36.660520,"(26.0, 70.0, 62.0)","(4.0, 4.9, 4.671428571428572)","(1.8, 2.36, 2.2800000000000002)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.6160000000000005)","(6.0, 11.5, 10.881818181818183)","(41.0, 75.0, 51.27272727272727)","(18.0, 30.0, 28.5)"
10-01-2023 18:12:37.977365,"(26.0, 70.0, 62.0)","(4.0, 4.9, 4.671428571428572)","(1.8, 2.36, 2.2800000000000002)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.6160000000000005)","(6.0, 11.5, 10.881818181818183)","(41.0, 75.0, 51.27272727272727)","(18.0, 30.0, 28.5)"
10-01-2023 18:12:39.309876,"(26.0, 70.0, 62.0)","(4.0, 4.9, 4.671428571428572)","(1.8, 2.36, 2.2800000000000002)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.653333333333333)","(6.0, 11.5, 10.881818181818183)","(41.0, 75.0, 51.27272727272727)","(18.0, 30.0, 28.5)"
10-01-2023 18:12:40.690621,"(26.0, 70.0, 62.0)","(4.0, 4.9, 4.671428571428572)","(1.75, 2.36, 2.2800000000000002)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.810526315789474)","(6.5, 11.5, 10.881818181818183)","(41.0, 75.0, 51.27272727272727)","(18.0, 30.0, 28.5)"
10-01-2023 18:12:41.935722,"(26.0, 70.0, 62.0)","(4.0, 4.9, 4.671428571428572)","(1.75, 2.36, 2.2800000000000002)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.810526315789474)","(6.5, 11.5, 10.881818181818183)","(41.0, 75.0, 52.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:12:43.171676,"(26.0, 70.0, 62.0)","(4.0, 4.9, 4.633333333333334)","(1.75, 2.36, 2.2800000000000002)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.653333333333333)","(6.5, 11.5, 10.881818181818183)","(41.0, 70.0, 52.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:12:44.412230,"(26.0, 70.0, 62.0)","(4.0, 4.9, 4.633333333333334)","(1.75, 2.36, 2.2800000000000002)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.653333333333333)","(6.5, 11.5, 10.881818181818183)","(41.0, 70.0, 52.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:12:45.684288,"(26.0, 70.0, 62.0)","(4.0, 4.9, 4.633333333333334)","(1.75, 2.36, 2.2800000000000002)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.653333333333333)","(6.5, 11.5, 10.881818181818183)","(41.0, 70.0, 52.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:12:46.966280,"(26.0, 70.0, 62.0)","(4.0, 4.9, 4.633333333333334)","(1.75, 2.36, 2.2800000000000002)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.653333333333333)","(6.5, 11.5, 10.881818181818183)","(41.0, 70.0, 52.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:12:48.310047,"(26.0, 70.0, 62.0)","(4.0, 4.9, 4.633333333333334)","(1.75, 2.36, 2.2800000000000002)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.653333333333333)","(6.5, 11.5, 10.881818181818183)","(41.0, 70.0, 52.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:12:49.620609,"(26.0, 70.0, 62.0)","(4.0, 4.9, 4.633333333333334)","(1.75, 2.36, 2.2800000000000002)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.653333333333333)","(6.5, 11.5, 10.263636363636364)","(41.0, 70.0, 52.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:12:50.908060,"(26.0, 70.0, 62.0)","(4.0, 4.9, 4.633333333333334)","(1.75, 2.36, 2.2800000000000002)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.653333333333333)","(6.5, 11.5, 10.263636363636364)","(41.0, 70.0, 52.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:12:52.181440,"(26.0, 70.0, 62.0)","(4.0, 4.9, 4.633333333333334)","(1.75, 2.36, 2.2800000000000002)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.653333333333333)","(6.5, 11.5, 10.65)","(41.0, 70.0, 52.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:12:53.450594,"(26.0, 70.0, 62.0)","(4.0, 4.9, 4.633333333333334)","(1.75, 2.36, 2.2490909090909095)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.653333333333333)","(6.5, 11.5, 11.15)","(41.0, 70.0, 58.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:12:54.651329,"(26.0, 70.0, 66.0)","(4.0, 4.9, 4.633333333333334)","(1.75, 2.34, 2.2490909090909095)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.653333333333333)","(6.5, 12.5, 11.6)","(41.0, 70.0, 58.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:12:55.906815,"(26.0, 70.0, 66.0)","(4.0, 4.9, 4.633333333333334)","(1.75, 2.32, 2.2622222222222224)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.653333333333333)","(6.5, 12.5, 11.6)","(41.0, 70.0, 58.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:12:57.205448,"(26.0, 70.0, 66.0)","(4.0, 4.9, 4.633333333333334)","(1.75, 2.32, 2.249090909090909)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.653333333333333)","(6.5, 12.5, 11.6)","(41.0, 70.0, 58.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:12:58.456633,"(26.0, 70.0, 66.0)","(4.0, 4.9, 4.633333333333334)","(1.75, 2.32, 2.249090909090909)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.653333333333333)","(6.5, 12.5, 11.6)","(41.0, 70.0, 58.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:12:59.719946,"(26.0, 70.0, 66.0)","(4.0, 4.9, 4.633333333333334)","(1.75, 2.32, 2.249090909090909)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.4, 7.653333333333333)","(6.5, 12.5, 11.6)","(41.0, 70.0, 58.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:13:00.987000,"(26.0, 70.0, 66.0)","(4.0, 4.9, 4.633333333333334)","(1.75, 2.32, 2.2514285714285713)","(16.0, 30.0, 25.555555555555557)","(6.0, 8.2, 7.528)","(6.5, 12.5, 11.6)","(41.0, 70.0, 58.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:13:02.319447,"(26.0, 70.0, 66.0)","(4.0, 4.9, 4.633333333333334)","(1.75, 2.32, 2.2514285714285713)","(16.0, 30.0, 25.555555555555557)","(6.0, 8.2, 7.528)","(6.5, 12.5, 11.6)","(41.0, 70.0, 58.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:13:03.672406,"(26.0, 70.0, 66.0)","(4.0, 4.9, 4.633333333333334)","(1.75, 2.32, 2.23)","(16.0, 30.0, 25.555555555555557)","(6.0, 8.2, 7.75)","(6.5, 12.5, 11.6)","(41.0, 70.0, 58.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:13:04.995006,"(26.0, 70.0, 66.0)","(4.0, 4.9, 4.633333333333334)","(1.75, 2.32, 2.23)","(16.0, 30.0, 25.555555555555557)","(6.0, 8.0, 7.75)","(6.5, 12.5, 11.6)","(41.0, 70.0, 58.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:13:06.299225,"(26.0, 70.0, 66.0)","(4.0, 4.9, 4.633333333333334)","(1.75, 2.32, 2.2946666666666666)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.0, 7.666666666666667)","(6.5, 12.5, 11.6)","(41.0, 70.0, 58.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:13:07.460315,"(26.0, 70.0, 66.0)","(4.0, 4.9, 4.633333333333334)","(1.75, 2.3, 2.2946666666666666)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.0, 7.666666666666667)","(6.5, 12.5, 11.6)","(41.0, 70.0, 58.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:13:08.666019,"(26.0, 70.0, 66.0)","(4.0, 4.9, 4.626315789473685)","(1.75, 2.28, 2.2752941176470585)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.0, 7.666666666666667)","(6.5, 12.5, 11.6)","(41.0, 70.0, 58.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:13:09.819618,"(26.0, 70.0, 66.0)","(4.0, 4.9, 4.626315789473685)","(1.75, 2.28, 2.2752941176470585)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.0, 7.666666666666667)","(6.5, 12.5, 11.6)","(41.0, 70.0, 58.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:13:10.998075,"(26.0, 70.0, 66.0)","(4.0, 4.9, 4.626315789473685)","(1.75, 2.28, 2.2752941176470585)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.0, 7.666666666666667)","(6.5, 12.5, 11.6)","(41.0, 70.0, 58.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:13:12.356377,"(26.0, 70.0, 66.0)","(4.0, 4.9, 4.683333333333334)","(1.75, 2.28, 2.2752941176470585)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.0, 7.666666666666667)","(6.5, 12.5, 11.6)","(41.0, 70.0, 58.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:13:13.617839,"(26.0, 70.0, 67.6)","(4.0, 4.9, 4.683333333333334)","(1.75, 2.28, 2.2666666666666666)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.0, 7.666666666666667)","(6.5, 12.5, 11.6)","(41.0, 70.0, 58.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:13:14.923240,"(26.0, 70.0, 67.6)","(4.0, 4.9, 4.683333333333334)","(1.75, 2.28, 2.263333333333333)","(16.0, 30.0, 26.57142857142857)","(6.0, 8.0, 7.666666666666667)","(6.5, 12.5, 11.6)","(41.0, 70.0, 58.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:13:16.229637,"(26.0, 70.0, 67.6)","(4.0, 4.9, 4.683333333333334)","(1.75, 2.28, 2.263333333333333)","(16.0, 30.0, 27.81818181818182)","(6.0, 8.0, 7.666666666666667)","(6.5, 12.5, 11.6)","(41.0, 70.0, 58.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:13:17.523524,"(26.0, 70.0, 67.6)","(4.0, 4.9, 4.683333333333334)","(1.75, 2.28, 2.2741176470588234)","(16.0, 30.0, 27.81818181818182)","(6.0, 8.0, 7.666666666666667)","(6.5, 12.5, 11.6)","(41.0, 70.0, 58.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:13:18.871893,"(26.0, 70.0, 68.28571428571428)","(4.0, 4.9, 4.683333333333334)","(1.75, 2.28, 2.2744444444444443)","(16.0, 30.0, 27.81818181818182)","(6.0, 8.0, 7.666666666666667)","(6.5, 12.5, 12.083333333333334)","(41.0, 70.0, 58.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:13:20.143489,"(26.0, 70.0, 67.6)","(4.0, 4.9, 4.683333333333334)","(1.75, 2.28, 2.2744444444444443)","(16.0, 30.0, 27.81818181818182)","(6.0, 8.0, 7.666666666666667)","(6.5, 12.5, 11.5)","(41.0, 70.0, 58.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:13:21.469447,"(26.0, 70.0, 67.6)","(4.0, 4.9, 4.683333333333334)","(1.75, 2.28, 2.2744444444444443)","(16.0, 30.0, 27.81818181818182)","(6.0, 8.0, 7.666666666666667)","(6.5, 12.5, 12.214285714285714)","(41.0, 70.0, 58.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:13:22.697054,"(26.0, 85.0, 70.2)","(4.0, 4.9, 4.683333333333334)","(1.75, 2.28, 2.269473684210526)","(16.0, 30.0, 25.047619047619047)","(6.0, 8.0, 7.666666666666667)","(6.5, 12.5, 12.576923076923077)","(41.0, 70.0, 58.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:13:23.937095,"(26.0, 80.0, 68.0)","(4.0, 4.8, 4.643478260869565)","(1.75, 2.28, 2.2510526315789474)","(16.0, 30.0, 25.555555555555557)","(6.0, 8.0, 7.3076923076923075)","(6.5, 13.5, 11.833333333333334)","(41.0, 70.0, 58.0)","(18.0, 30.0, 28.5)"
10-01-2023 18:13:25.188151,"(26.0, 80.0, 70.76923076923077)","(4.0, 4.8, 4.6269230769230765)","(1.75, 2.28, 2.2510526315789474)","(16.0, 30.0, 25.555555555555557)","(6.0, 8.0, 7.133333333333333)","(6.5, 13.5, 11.785714285714286)","(41.0, 70.0, 67.33333333333333)","(18.0, 30.0, 27.666666666666664)"
10-01-2023 18:13:26.500207,"(31.0, 80.0, 70.76923076923077)","(4.0, 4.8, 4.673913043478261)","(1.8, 2.28, 2.232173913043478)","(17.0, 30.0, 24.285714285714285)","(6.0, 7.8, 7.3)","(6.5, 13.5, 12.0)","(41.0, 70.0, 60.0)","(17.0, 29.0, 26.833333333333336)"
10-01-2023 18:13:27.837357,"(31.0, 80.0, 65.71428571428572)","(4.0, 4.7, 4.671428571428572)","(1.8, 2.28, 2.232173913043478)","(17.0, 30.0, 24.285714285714285)","(6.0, 7.8, 7.454545454545454)","(6.5, 13.5, 12.0)","(41.0, 70.0, 60.0)","(17.0, 28.0, 24.0)"
10-01-2023 18:13:29.257629,"(31.0, 80.0, 70.9090909090909)","(4.0, 4.7, 4.671428571428572)","(1.8, 2.28, 2.232173913043478)","(17.0, 30.0, 24.285714285714285)","(6.0, 7.6, 7.314285714285714)","(6.5, 13.5, 12.0)","(41.0, 70.0, 60.0)","(17.0, 27.0, 22.714285714285715)"
10-01-2023 18:13:30.623213,"(31.0, 80.0, 70.9090909090909)","(4.0, 4.7, 4.671428571428572)","(1.8, 2.28, 2.1965517241379313)","(17.0, 30.0, 24.285714285714285)","(6.0, 7.6, 7.314285714285714)","(6.5, 13.5, 12.0)","(41.0, 70.0, 60.0)","(17.0, 27.0, 22.714285714285715)"
10-01-2023 18:13:32.035626,"(31.0, 80.0, 70.9090909090909)","(4.0, 4.7, 4.61923076923077)","(1.8, 2.26, 2.230769230769231)","(17.0, 30.0, 24.285714285714285)","(6.0, 7.6, 7.1)","(6.5, 13.5, 12.0)","(41.0, 70.0, 60.0)","(17.0, 27.0, 22.714285714285715)"
10-01-2023 18:13:33.564925,"(31.0, 80.0, 72.5)","(4.0, 4.7, 4.565217391304348)","(1.8, 2.24, 2.230769230769231)","(17.0, 30.0, 24.285714285714285)","(6.0, 7.6, 7.1)","(6.5, 13.5, 13.166666666666666)","(41.0, 70.0, 67.6923076923077)","(17.0, 27.0, 22.5)"
10-01-2023 18:13:35.077283,"(31.0, 75.0, 76.875)","(4.0, 4.6, 4.561702127659574)","(1.8, 2.24, 2.144)","(17.0, 30.0, 24.285714285714285)","(6.0, 7.6, 7.12)","(6.5, 13.5, 13.18421052631579)","(41.0, 70.0, 67.6923076923077)","(17.0, 27.0, 21.857142857142858)"
10-01-2023 18:13:36.623693,"(31.0, 80.0, 66.66666666666667)","(4.0, 4.6, 4.564705882352941)","(1.8, 2.16, 2.1500000000000004)","(17.0, 30.0, 24.285714285714285)","(6.0, 7.6, 7.12)","(6.5, 13.5, 12.9375)","(41.0, 70.0, 67.6923076923077)","(17.0, 27.0, 21.857142857142858)"
10-01-2023 18:13:38.066260,"(31.0, 85.0, 69.0)","(4.0, 4.6, 4.564705882352941)","(1.8, 2.16, 2.1500000000000004)","(17.0, 30.0, 25.0)","(6.0, 7.6, 7.12)","(6.5, 13.5, 13.0)","(41.0, 70.0, 67.6923076923077)","(17.0, 27.0, 21.857142857142858)"
10-01-2023 18:13:39.659953,"(31.0, 85.0, 69.0)","(4.0, 4.6, 4.564705882352941)","(1.8, 2.16, 2.1500000000000004)","(17.0, 30.0, 25.0)","(6.0, 7.6, 7.12)","(6.5, 13.5, 13.0)","(41.0, 70.0, 67.6923076923077)","(17.0, 27.0, 21.857142857142858)"
10-01-2023 18:13:41.326720,"(31.0, 85.0, 74.0909090909091)","(4.0, 4.6, 4.564705882352941)","(1.8, 2.16, 2.1500000000000004)","(17.0, 30.0, 24.625)","(6.0, 7.6, 7.12)","(6.5, 13.5, 13.285714285714286)","(41.0, 70.0, 67.6923076923077)","(17.0, 27.0, 21.857142857142858)"
10-01-2023 18:13:42.788899,"(31.0, 85.0, 74.0909090909091)","(4.0, 4.6, 4.564705882352941)","(1.8, 2.16, 2.1500000000000004)","(17.0, 29.0, 24.625)","(6.0, 7.6, 7.1)","(6.5, 13.5, 13.25)","(41.0, 70.0, 67.6923076923077)","(17.0, 27.0, 23.0)"
10-01-2023 18:13:44.237382,"(31.0, 85.0, 74.0909090909091)","(4.0, 4.6, 4.564705882352941)","(1.8, 2.16, 2.1500000000000004)","(17.0, 29.0, 24.625)","(6.0, 7.4, 7.1)","(6.5, 15.0, 13.25)","(41.0, 70.0, 67.6923076923077)","(17.0, 25.0, 23.0)"
10-01-2023 18:13:45.626924,"(31.0, 85.0, 74.0909090909091)","(4.0, 4.6, 4.758333333333334)","(1.8, 2.16, 2.12)","(17.0, 29.0, 24.625)","(6.0, 7.4, 7.1)","(6.5, 15.0, 13.25)","(41.0, 70.0, 67.6923076923077)","(17.0, 25.0, 23.0)"
10-01-2023 18:13:46.945281,"(31.0, 85.0, 74.0909090909091)","(4.0, 4.9, 4.847916666666667)","(1.8, 2.16, 2.12)","(17.0, 29.0, 24.625)","(6.0, 7.4, 7.1)","(6.5, 15.0, 13.25)","(41.0, 70.0, 67.6923076923077)","(17.0, 25.0, 23.0)"
10-01-2023 18:13:48.278998,"(31.0, 85.0, 74.0909090909091)","(4.0, 4.9, 4.757142857142857)","(1.8, 2.16, 2.1)","(17.0, 29.0, 24.625)","(6.0, 7.4, 6.992857142857143)","(6.5, 15.0, 16.11111111111111)","(41.0, 70.0, 67.6923076923077)","(17.0, 25.0, 23.0)"
10-01-2023 18:13:49.619226,"(31.0, 85.0, 74.0909090909091)","(4.0, 5.0, 4.764705882352941)","(1.8, 2.16, 2.1)","(17.0, 29.0, 24.625)","(6.0, 7.4, 6.992857142857143)","(6.5, 16.5, 14.0)","(41.0, 70.0, 67.6923076923077)","(17.0, 25.0, 21.571428571428573)"
10-01-2023 18:13:50.891712,"(31.0, 85.0, 74.0909090909091)","(4.0, 5.0, 4.764705882352941)","(1.8, 2.16, 2.1)","(17.0, 29.0, 24.625)","(6.0, 7.4, 6.9071428571428575)","(6.5, 16.5, 14.0)","(41.0, 70.0, 67.6923076923077)","(17.0, 25.0, 21.571428571428573)"
10-01-2023 18:13:52.185191,"(31.0, 85.0, 74.0909090909091)","(4.0, 5.0, 4.764705882352941)","(1.8, 2.16, 2.1)","(17.0, 29.0, 24.625)","(6.0, 7.4, 7.066666666666666)","(6.5, 16.5, 16.5)","(41.0, 70.0, 67.6923076923077)","(17.0, 25.0, 21.571428571428573)"
10-01-2023 18:13:53.525765,"(31.0, 85.0, 74.0909090909091)","(4.0, 5.0, 4.764705882352941)","(1.8, 2.16, 2.1)","(17.0, 29.0, 24.625)","(6.0, 7.2, 7.015384615384615)","(6.5, 17.5, 16.166666666666668)","(41.0, 70.0, 67.6923076923077)","(17.0, 25.0, 21.571428571428573)"
10-01-2023 18:13:54.773928,"(31.0, 85.0, 74.0909090909091)","(4.0, 5.0, 4.764705882352941)","(1.8, 2.16, 2.1551020408163266)","(17.0, 29.0, 24.625)","(6.0, 7.2, 7.015384615384615)","(6.5, 17.5, 14.583333333333334)","(41.0, 70.0, 67.6923076923077)","(17.0, 25.0, 21.571428571428573)"
10-01-2023 18:13:56.094797,"(31.0, 85.0, 74.0909090909091)","(4.0, 5.0, 4.78125)","(1.8, 2.16, 2.0994444444444444)","(17.0, 29.0, 24.625)","(6.0, 7.2, 6.747826086956522)","(6.5, 17.5, 16.282608695652172)","(41.0, 70.0, 67.6923076923077)","(17.0, 25.0, 21.571428571428573)"
10-01-2023 18:13:57.396043,"(31.0, 85.0, 74.0909090909091)","(4.0, 5.0, 4.78125)","(1.8, 2.1, 2.096279069767442)","(17.0, 29.0, 24.625)","(6.0, 7.2, 6.747826086956522)","(7.0, 17.5, 15.25)","(41.0, 70.0, 67.6923076923077)","(17.0, 25.0, 21.571428571428573)"
10-01-2023 18:13:58.774306,"(31.0, 85.0, 74.0909090909091)","(4.0, 5.0, 4.875)","(1.8, 2.12, 2.096279069767442)","(17.0, 29.0, 24.625)","(6.0, 7.2, 6.747826086956522)","(7.0, 17.5, 15.25)","(41.0, 70.0, 67.6923076923077)","(17.0, 25.0, 21.571428571428573)"
10-01-2023 18:14:00.062470,"(31.0, 85.0, 74.0909090909091)","(4.0, 5.0, 4.78125)","(1.8, 2.12, 2.0928)","(17.0, 29.0, 24.625)","(6.0, 7.2, 6.8533333333333335)","(7.0, 17.5, 15.25)","(41.0, 70.0, 67.6923076923077)","(17.0, 25.0, 21.571428571428573)"
10-01-2023 18:14:01.253369,"(31.0, 85.0, 74.0909090909091)","(4.0, 5.0, 4.78125)","(1.8, 2.12, 2.0928)","(17.0, 29.0, 24.625)","(6.0, 7.2, 6.8533333333333335)","(7.0, 17.5, 15.25)","(41.0, 70.0, 67.6923076923077)","(17.0, 25.0, 21.571428571428573)"
10-01-2023 18:14:02.428487,"(31.0, 85.0, 74.0909090909091)","(4.0, 5.0, 4.78125)","(1.8, 2.12, 2.0928)","(17.0, 29.0, 24.625)","(6.0, 7.2, 7.052830188679246)","(7.0, 17.5, 16.857142857142858)","(41.0, 70.0, 67.6923076923077)","(17.0, 25.0, 21.533333333333335)"
10-01-2023 18:14:03.618136,"(31.0, 85.0, 74.0909090909091)","(4.0, 5.0, 4.875)","(1.8, 2.12, 2.0928)","(17.0, 29.0, 24.625)","(6.0, 7.2, 7.060714285714286)","(7.0, 17.5, 16.970588235294116)","(41.0, 70.0, 67.6923076923077)","(17.0, 25.0, 21.533333333333335)"
10-01-2023 18:14:04.890117,"(31.0, 85.0, 74.0909090909091)","(4.0, 5.0, 4.78125)","(1.8, 2.12, 2.098701298701299)","(17.0, 29.0, 24.625)","(6.0, 7.2, 7.052830188679246)","(7.0, 17.5, 16.970588235294116)","(41.0, 70.0, 67.6923076923077)","(17.0, 25.0, 21.533333333333335)"
10-01-2023 18:14:06.111901,"(31.0, 85.0, 74.0909090909091)","(4.0, 5.0, 4.78125)","(1.8, 2.14, 2.098701298701299)","(17.0, 29.0, 24.625)","(6.0, 7.2, 7.052830188679246)","(7.0, 17.5, 16.970588235294116)","(41.0, 70.0, 67.6923076923077)","(17.0, 25.0, 21.533333333333335)"
10-01-2023 18:14:07.416573,"(31.0, 85.0, 74.0909090909091)","(4.0, 5.0, 4.865384615384615)","(1.8, 2.14, 2.098701298701299)","(17.0, 29.0, 24.625)","(6.0, 7.2, 7.052830188679246)","(7.0, 17.5, 16.970588235294116)","(41.0, 70.0, 67.6923076923077)","(17.0, 25.0, 21.533333333333335)"
10-01-2023 18:14:08.653584,"(31.0, 85.0, 74.0909090909091)","(4.0, 5.0, 4.865384615384615)","(1.8, 2.14, 2.098701298701299)","(17.0, 29.0, 24.625)","(6.0, 7.2, 7.052830188679246)","(7.0, 17.5, 16.970588235294116)","(41.0, 70.0, 67.6923076923077)","(17.0, 25.0, 21.533333333333335)"
10-01-2023 18:14:10.001238,"(31.0, 85.0, 74.0909090909091)","(4.0, 5.0, 4.865384615384615)","(1.8, 2.14, 2.098701298701299)","(17.0, 29.0, 24.625)","(6.0, 7.2, 7.052830188679246)","(7.0, 17.5, 16.970588235294116)","(41.0, 70.0, 67.6923076923077)","(17.0, 23.0, 22.0)"
10-01-2023 18:14:11.282462,"(31.0, 85.0, 61.0)","(4.0, 5.0, 4.865384615384615)","(1.8, 2.14, 2.098701298701299)","(17.0, 29.0, 24.625)","(6.0, 7.2, 7.052830188679246)","(7.0, 17.5, 16.970588235294116)","(41.0, 70.0, 67.6923076923077)","(17.0, 23.0, 22.0)"
10-01-2023 18:14:12.438350,"(31.0, 80.0, 67.5)","(4.0, 5.0, 4.865384615384615)","(1.8, 2.14, 2.103448275862069)","(17.0, 29.0, 24.625)","(6.0, 7.2, 7.052830188679246)","(7.0, 17.5, 16.346153846153847)","(41.0, 70.0, 67.6923076923077)","(17.0, 23.0, 22.0)"
