,What A Nose,Dairy Girl,Memories Keep,Noaki Cruise,Noaki Nipper,Stylish Rico,Lock It In,Gypsy Rico
08-01-2023 19:33:25.279375,"(71.0, 580.0, 335.0)","(81.0, 460.0, 160.0)","(2.5, 3.8, 3.005)","(3.7, 6.8, 4.766666666666667)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.25)","(5.5, 11.0, 9.233333333333334)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:26.387314,"(71.0, 580.0, 335.0)","(81.0, 460.0, 160.0)","(2.5, 3.8, 3.005)","(3.7, 6.8, 4.766666666666667)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.25)","(5.5, 11.0, 9.233333333333334)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:27.535363,"(71.0, 580.0, 335.0)","(81.0, 460.0, 160.0)","(2.5, 3.8, 3.005)","(3.7, 6.8, 4.766666666666667)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.25)","(5.5, 11.0, 9.233333333333334)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:28.612383,"(71.0, 580.0, 335.0)","(81.0, 460.0, 160.0)","(2.5, 3.8, 3.005)","(3.7, 6.8, 4.766666666666667)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.25)","(5.5, 11.0, 9.233333333333334)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:29.648437,"(71.0, 580.0, 335.0)","(81.0, 460.0, 160.0)","(2.5, 3.8, 3.005)","(3.7, 6.8, 4.766666666666667)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.25)","(5.5, 11.0, 9.233333333333334)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:30.792037,"(71.0, 580.0, 335.0)","(81.0, 460.0, 160.0)","(2.5, 3.8, 3.005)","(3.7, 6.8, 4.766666666666667)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.25)","(5.5, 11.0, 9.233333333333334)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:31.946027,"(71.0, 580.0, 335.0)","(81.0, 460.0, 160.0)","(2.5, 3.8, 3.005)","(3.7, 6.8, 4.766666666666667)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.25)","(5.5, 11.0, 9.233333333333334)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:33.070973,"(71.0, 580.0, 335.0)","(81.0, 460.0, 160.0)","(2.5, 3.8, 3.005)","(3.7, 6.8, 4.766666666666667)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.25)","(5.5, 11.0, 9.233333333333334)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:34.205730,"(71.0, 580.0, 335.0)","(81.0, 460.0, 160.0)","(2.5, 3.8, 3.005)","(3.7, 6.8, 4.766666666666667)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.25)","(5.5, 11.0, 9.233333333333334)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:35.254532,"(71.0, 580.0, 335.0)","(81.0, 460.0, 118.33333333333333)","(2.5, 3.8, 3.005)","(3.7, 6.8, 4.766666666666667)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.25)","(5.5, 11.0, 9.233333333333334)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:36.413831,"(71.0, 580.0, 335.0)","(81.0, 120.0, 96.66666666666666)","(2.5, 3.8, 3.005)","(3.7, 6.8, 4.766666666666667)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.25)","(5.5, 11.0, 9.233333333333334)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:37.538181,"(71.0, 580.0, 335.0)","(81.0, 120.0, 96.66666666666666)","(2.5, 3.8, 3.005)","(3.7, 6.8, 4.766666666666667)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.25)","(5.5, 11.0, 9.233333333333334)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:38.705927,"(71.0, 580.0, 335.0)","(81.0, 120.0, 96.66666666666666)","(2.5, 3.8, 3.005)","(3.7, 6.8, 4.766666666666667)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.25)","(5.5, 11.0, 9.233333333333334)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:39.877225,"(71.0, 580.0, 335.0)","(81.0, 120.0, 96.66666666666666)","(2.5, 3.8, 3.005)","(3.7, 6.8, 4.766666666666667)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.25)","(5.5, 11.0, 9.233333333333334)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:40.942743,"(71.0, 580.0, 335.0)","(81.0, 120.0, 96.66666666666666)","(2.5, 3.8, 3.005)","(3.7, 6.8, 4.766666666666667)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.25)","(5.5, 11.0, 9.233333333333334)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:42.000738,"(71.0, 580.0, 335.0)","(81.0, 120.0, 96.66666666666666)","(2.5, 3.8, 3.005)","(3.7, 6.8, 4.766666666666667)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.25)","(5.5, 11.0, 9.233333333333334)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:43.081861,"(71.0, 580.0, 335.0)","(81.0, 120.0, 96.66666666666666)","(2.5, 3.8, 3.005)","(3.7, 6.8, 4.766666666666667)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.25)","(5.5, 11.0, 9.233333333333334)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:44.171737,"(71.0, 580.0, 335.0)","(81.0, 120.0, 96.66666666666666)","(2.5, 3.8, 3.005)","(3.7, 6.8, 4.36)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.0, 7.633333333333334)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:45.247549,"(71.0, 580.0, 335.0)","(81.0, 120.0, 106.0)","(2.5, 3.8, 3.038125)","(3.7, 6.8, 4.36)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.5, 6.318181818181818)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:46.340859,"(71.0, 580.0, 335.0)","(81.0, 120.0, 106.0)","(2.5, 3.8, 3.038125)","(3.7, 6.8, 4.36)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.5, 6.318181818181818)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:47.333657,"(71.0, 580.0, 335.0)","(81.0, 120.0, 106.0)","(2.5, 3.8, 3.038125)","(3.7, 6.8, 4.36)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.5, 6.318181818181818)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:48.365724,"(71.0, 580.0, 335.0)","(81.0, 120.0, 106.0)","(2.5, 3.8, 3.038125)","(3.7, 6.8, 4.36)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.5, 6.318181818181818)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:49.547611,"(71.0, 580.0, 335.0)","(81.0, 120.0, 106.0)","(2.5, 3.8, 3.038125)","(3.7, 6.8, 4.36)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.5, 6.318181818181818)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:50.667206,"(71.0, 580.0, 335.0)","(81.0, 120.0, 106.0)","(2.5, 3.8, 3.038125)","(3.7, 6.8, 4.36)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.5, 6.318181818181818)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:51.736689,"(71.0, 580.0, 335.0)","(81.0, 120.0, 106.0)","(2.5, 3.8, 3.038125)","(3.7, 6.8, 4.36)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.5, 6.833333333333334)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:52.769852,"(71.0, 580.0, 335.0)","(81.0, 120.0, 106.0)","(2.5, 3.8, 3.038125)","(3.7, 6.8, 4.36)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.5, 6.5)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:53.797985,"(71.0, 580.0, 335.0)","(81.0, 120.0, 87.5)","(2.5, 3.8, 3.038125)","(3.7, 6.8, 4.36)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.5, 6.5)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:54.861775,"(71.0, 580.0, 335.0)","(81.0, 120.0, 87.5)","(2.5, 3.8, 3.038125)","(3.7, 6.8, 4.36)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.5, 6.5)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:55.919835,"(71.0, 580.0, 335.0)","(81.0, 120.0, 87.5)","(2.5, 3.8, 3.038125)","(3.7, 6.8, 4.36)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.5, 6.5)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:56.931799,"(71.0, 580.0, 335.0)","(81.0, 120.0, 87.5)","(2.5, 3.8, 3.038125)","(3.7, 6.8, 4.36)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.5, 6.5)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:57.976362,"(71.0, 580.0, 335.0)","(81.0, 120.0, 87.5)","(2.5, 3.8, 3.038125)","(3.7, 6.8, 4.36)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.5, 6.5)","(4.0, 8.0, 6.25)"
08-01-2023 19:33:59.107320,"(71.0, 580.0, 335.0)","(81.0, 120.0, 87.5)","(2.5, 3.8, 3.038125)","(3.7, 6.8, 4.36)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.5, 6.5)","(4.0, 8.0, 6.25)"
08-01-2023 19:34:00.158403,"(71.0, 580.0, 335.0)","(81.0, 120.0, 87.5)","(2.5, 3.8, 3.038125)","(3.7, 6.8, 4.36)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.5, 6.5)","(4.0, 8.0, 6.25)"
08-01-2023 19:34:01.172538,"(71.0, 580.0, 335.0)","(81.0, 120.0, 87.5)","(2.5, 3.8, 3.038125)","(3.7, 6.8, 4.36)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.5, 6.5)","(4.0, 8.0, 6.25)"
08-01-2023 19:34:02.172708,"(71.0, 580.0, 335.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 3.038125)","(3.7, 6.8, 4.36)","(11.0, 23.0, 17.25)","(10.0, 20.0, 15.777777777777779)","(5.5, 11.5, 8.5)","(4.0, 8.0, 5.375)"
08-01-2023 19:34:03.188660,"(71.0, 580.0, 526.1111111111111)","(81.0, 120.0, 116.5625)","(2.5, 3.75, 3.649)","(3.7, 6.8, 4.5125)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.777777777777779)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.375)"
08-01-2023 19:34:04.266664,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 3.173636363636364)","(3.7, 6.8, 4.5125)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.777777777777779)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.375)"
08-01-2023 19:34:05.340253,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 3.173636363636364)","(3.7, 6.8, 4.5125)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.777777777777779)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:06.376197,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 3.173636363636364)","(3.7, 6.8, 4.5125)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.777777777777779)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:07.403251,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 3.173636363636364)","(3.7, 6.8, 4.5125)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 14.153846153846153)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:08.451770,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 3.173636363636364)","(3.7, 6.8, 4.5125)","(11.0, 23.0, 16.75)","(10.0, 20.0, 14.153846153846153)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:09.539135,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 3.173636363636364)","(3.7, 6.8, 4.5125)","(11.0, 22.0, 16.75)","(10.0, 20.0, 14.153846153846153)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:10.669346,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 3.173636363636364)","(3.7, 6.8, 4.5125)","(11.0, 22.0, 16.75)","(10.0, 20.0, 14.153846153846153)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:11.760944,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 3.173636363636364)","(3.7, 6.8, 4.5125)","(11.0, 22.0, 16.75)","(10.0, 20.0, 14.153846153846153)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:12.794235,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 3.173636363636364)","(3.7, 6.8, 4.5125)","(11.0, 22.0, 16.75)","(10.0, 20.0, 14.153846153846153)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:13.824048,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 3.173636363636364)","(3.7, 6.8, 4.5125)","(11.0, 22.0, 16.75)","(10.0, 20.0, 14.153846153846153)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:14.818940,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 3.173636363636364)","(3.7, 6.8, 4.5125)","(11.0, 22.0, 16.75)","(10.0, 20.0, 14.153846153846153)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:15.851323,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 3.173636363636364)","(3.7, 6.8, 4.5125)","(11.0, 22.0, 16.75)","(10.0, 20.0, 14.153846153846153)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:16.855037,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 3.173636363636364)","(3.7, 6.8, 4.5125)","(11.0, 22.0, 16.75)","(10.0, 20.0, 14.153846153846153)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:17.880311,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 3.173636363636364)","(3.7, 6.8, 4.5125)","(11.0, 22.0, 16.75)","(10.0, 20.0, 14.153846153846153)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:18.959980,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 3.173636363636364)","(3.7, 6.8, 4.5125)","(11.0, 22.0, 16.75)","(10.0, 20.0, 14.153846153846153)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:20.013861,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 3.173636363636364)","(3.7, 6.8, 4.5125)","(11.0, 22.0, 16.75)","(10.0, 20.0, 14.153846153846153)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:21.085331,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 3.173636363636364)","(3.7, 6.8, 4.5125)","(11.0, 22.0, 16.75)","(10.0, 20.0, 14.153846153846153)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:22.111198,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 3.173636363636364)","(3.7, 6.8, 4.5125)","(11.0, 22.0, 16.75)","(10.0, 20.0, 14.153846153846153)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:23.267602,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 3.143809523809524)","(3.7, 6.8, 4.5125)","(11.0, 22.0, 19.7)","(10.0, 20.0, 14.153846153846153)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:24.298179,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 3.143809523809524)","(3.7, 6.8, 4.5125)","(11.0, 22.0, 20.083333333333336)","(10.0, 20.0, 15.777777777777779)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:25.283926,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 2.834285714285714)","(3.7, 6.8, 4.5125)","(11.0, 22.0, 20.083333333333336)","(10.0, 20.0, 15.777777777777779)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:26.364985,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 2.834285714285714)","(3.7, 6.8, 6.21875)","(11.0, 22.0, 16.75)","(10.0, 20.0, 15.777777777777779)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:27.465970,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 2.834285714285714)","(3.7, 6.8, 6.21875)","(11.0, 22.0, 16.75)","(10.0, 20.0, 15.777777777777779)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:28.643752,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 2.834285714285714)","(3.7, 6.8, 4.5125)","(11.0, 22.0, 16.75)","(10.0, 20.0, 15.777777777777779)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:29.760823,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 2.834285714285714)","(3.7, 6.8, 4.5125)","(11.0, 22.0, 16.75)","(10.0, 20.0, 15.777777777777779)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:30.895589,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 2.8528571428571428)","(3.7, 6.8, 4.5125)","(11.0, 22.0, 16.75)","(10.0, 20.0, 15.777777777777779)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:31.931223,"(71.0, 580.0, 340.0)","(81.0, 120.0, 116.5625)","(2.5, 3.8, 2.8528571428571428)","(3.7, 6.8, 4.5125)","(11.0, 22.0, 15.333333333333334)","(10.0, 20.0, 15.777777777777779)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:33.056652,"(71.0, 480.0, 290.0)","(81.0, 120.0, 114.44444444444444)","(2.5, 3.8, 2.8528571428571428)","(3.7, 6.8, 4.5125)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.777777777777779)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:34.093027,"(71.0, 480.0, 290.0)","(81.0, 120.0, 114.44444444444444)","(2.5, 3.8, 2.8528571428571428)","(3.7, 6.8, 4.5125)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.777777777777779)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:35.106785,"(71.0, 480.0, 290.0)","(81.0, 120.0, 114.44444444444444)","(2.5, 3.8, 2.8528571428571428)","(3.7, 6.8, 4.5125)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.777777777777779)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:36.091935,"(71.0, 480.0, 290.0)","(81.0, 120.0, 114.44444444444444)","(2.5, 3.8, 2.8528571428571428)","(3.7, 6.8, 4.5125)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.777777777777779)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:37.150777,"(71.0, 480.0, 290.0)","(81.0, 120.0, 114.44444444444444)","(2.5, 3.8, 2.8528571428571428)","(3.7, 6.8, 4.5125)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.777777777777779)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:38.274587,"(71.0, 480.0, 290.0)","(81.0, 120.0, 114.44444444444444)","(2.5, 3.8, 2.8528571428571428)","(3.7, 6.8, 4.5125)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.777777777777779)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:39.318833,"(71.0, 480.0, 290.0)","(81.0, 120.0, 114.44444444444444)","(2.5, 3.8, 2.8528571428571428)","(3.7, 6.8, 4.5125)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.777777777777779)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:40.332418,"(71.0, 480.0, 290.0)","(81.0, 120.0, 114.44444444444444)","(2.5, 3.8, 2.8528571428571428)","(3.7, 6.8, 4.5125)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 15.777777777777779)","(5.5, 11.0, 8.5)","(4.0, 8.0, 5.0)"
08-01-2023 19:34:41.372866,"(71.0, 480.0, 290.0)","(81.0, 120.0, 114.44444444444444)","(2.5, 3.8, 2.8528571428571428)","(3.7, 6.8, 4.5125)","(11.0, 23.0, 15.333333333333334)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.0, 8.5)","(4.0, 8.0, 4.771428571428571)"
08-01-2023 19:34:42.407821,"(71.0, 480.0, 290.0)","(81.0, 120.0, 114.44444444444444)","(2.5, 3.8, 2.8528571428571428)","(3.7, 6.8, 4.5125)","(11.0, 23.0, 15.666666666666666)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.0, 8.5)","(4.0, 6.4, 5.35)"
08-01-2023 19:34:43.467503,"(71.0, 480.0, 290.0)","(81.0, 120.0, 113.57142857142857)","(2.5, 3.8, 2.8528571428571428)","(3.7, 6.8, 4.5125)","(11.0, 23.0, 15.666666666666666)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.0, 8.5)","(4.0, 6.2, 5.35)"
08-01-2023 19:34:44.601534,"(71.0, 480.0, 290.0)","(81.0, 120.0, 113.57142857142857)","(2.5, 3.8, 2.8528571428571428)","(3.7, 6.8, 4.5125)","(11.0, 23.0, 15.666666666666666)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.0, 8.5)","(4.0, 6.2, 5.35)"
08-01-2023 19:34:45.685689,"(71.0, 480.0, 282.5)","(81.0, 120.0, 113.57142857142857)","(2.5, 3.8, 2.8528571428571428)","(3.7, 6.8, 4.5125)","(11.0, 23.0, 16.0)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.0, 8.5)","(4.0, 6.2, 5.35)"
08-01-2023 19:34:46.862405,"(71.0, 480.0, 282.5)","(81.0, 120.0, 113.57142857142857)","(2.5, 3.8, 2.8528571428571428)","(3.7, 6.8, 4.5125)","(11.0, 24.0, 16.0)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.0, 8.5)","(4.0, 6.2, 5.35)"
08-01-2023 19:34:47.919386,"(71.0, 560.0, 180.0)","(81.0, 120.0, 113.57142857142857)","(2.5, 3.8, 2.8528571428571428)","(3.7, 6.8, 4.5125)","(11.0, 24.0, 20.57142857142857)","(10.0, 20.0, 13.833333333333332)","(5.5, 11.0, 8.5)","(4.0, 6.2, 5.916666666666667)"
08-01-2023 19:34:48.940603,"(71.0, 550.0, 240.0)","(81.0, 120.0, 113.57142857142857)","(2.5, 3.1, 2.94)","(3.7, 6.8, 6.146428571428571)","(11.0, 24.0, 19.4)","(10.0, 14.5, 13.833333333333332)","(5.5, 11.0, 8.5)","(4.0, 6.2, 5.9714285714285715)"
08-01-2023 19:34:49.999411,"(71.0, 550.0, 240.0)","(81.0, 120.0, 113.57142857142857)","(2.5, 3.1, 2.983913043478261)","(3.7, 6.8, 6.146428571428571)","(11.0, 24.0, 22.23076923076923)","(10.0, 14.5, 13.833333333333332)","(5.5, 11.0, 8.5)","(4.0, 6.2, 5.9714285714285715)"
08-01-2023 19:34:51.139521,"(71.0, 550.0, 240.0)","(81.0, 120.0, 113.57142857142857)","(2.5, 3.45, 2.9866666666666664)","(3.7, 6.8, 6.146428571428571)","(11.0, 24.0, 22.23076923076923)","(10.0, 14.5, 13.833333333333332)","(5.5, 11.0, 8.5)","(4.0, 6.2, 5.45)"
08-01-2023 19:34:52.216647,"(71.0, 550.0, 240.0)","(81.0, 120.0, 113.57142857142857)","(2.5, 3.4, 3.0)","(3.7, 6.8, 6.146428571428571)","(11.0, 24.0, 22.23076923076923)","(10.0, 14.5, 14.25)","(5.5, 11.0, 10.04)","(4.0, 6.2, 5.45)"
08-01-2023 19:34:53.296772,"(71.0, 550.0, 488.6666666666667)","(81.0, 120.0, 113.57142857142857)","(2.5, 3.4, 2.9749999999999996)","(3.7, 6.8, 6.146428571428571)","(11.0, 24.0, 21.555555555555557)","(10.0, 21.0, 17.285714285714285)","(5.5, 11.0, 8.7)","(4.0, 6.2, 6.0636363636363635)"
08-01-2023 19:34:54.400211,"(71.0, 550.0, 398.3333333333333)","(81.0, 120.0, 113.57142857142857)","(2.5, 3.4, 2.9749999999999996)","(3.7, 6.8, 6.146428571428571)","(11.0, 24.0, 21.666666666666668)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.0, 8.7)","(4.0, 6.2, 5.85)"
08-01-2023 19:34:55.555496,"(71.0, 550.0, 398.3333333333333)","(81.0, 120.0, 113.57142857142857)","(2.5, 3.4, 2.9749999999999996)","(3.7, 6.8, 6.146428571428571)","(11.0, 24.0, 22.090909090909093)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.0, 8.7)","(4.0, 6.2, 5.85)"
08-01-2023 19:34:56.702498,"(71.0, 580.0, 337.5)","(81.0, 120.0, 113.57142857142857)","(2.5, 3.4, 2.9749999999999996)","(3.7, 6.8, 6.146428571428571)","(11.0, 24.0, 22.090909090909093)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.0, 8.7)","(4.0, 6.2, 5.181818181818182)"
08-01-2023 19:34:57.808253,"(71.0, 570.0, 411.6666666666667)","(81.0, 120.0, 113.57142857142857)","(2.5, 3.4, 2.9749999999999996)","(3.7, 6.8, 6.146428571428571)","(11.0, 24.0, 22.090909090909093)","(10.0, 20.0, 17.285714285714285)","(5.5, 11.0, 8.7)","(4.0, 6.2, 5.181818181818182)"
