,Slay Queen,Mean Sam,Akimbo,Petite Olga,Francis Geoffrey,Hit List,Queen Norma
06-01-2023 11:59:17.621815,"(1.5, 1.95, 1.943)","(17.0, 70.0, 61.08333333333333)","(3.3, 3.9, 3.5956521739130434)","(21.0, 120.0, 36.875)","(12.0, 27.0, 16.676470588235293)","(12.0, 21.0, 14.75)","(17.0, 65.0, 41.0)"
06-01-2023 11:59:18.943599,"(1.5, 1.95, 1.943)","(17.0, 70.0, 61.08333333333333)","(3.3, 3.9, 3.5956521739130434)","(21.0, 120.0, 36.875)","(12.0, 27.0, 16.676470588235293)","(12.0, 21.0, 14.75)","(17.0, 65.0, 41.0)"
06-01-2023 11:59:20.178111,"(1.5, 1.95, 1.943)","(17.0, 70.0, 61.08333333333333)","(3.3, 3.9, 3.5956521739130434)","(21.0, 120.0, 36.875)","(12.0, 27.0, 16.676470588235293)","(12.0, 21.0, 14.75)","(17.0, 65.0, 41.0)"
06-01-2023 11:59:21.457422,"(1.5, 1.95, 1.943)","(17.0, 70.0, 61.08333333333333)","(3.3, 3.9, 3.5956521739130434)","(21.0, 120.0, 36.875)","(12.0, 27.0, 16.676470588235293)","(12.0, 21.0, 14.75)","(17.0, 65.0, 41.0)"
06-01-2023 11:59:22.808412,"(1.5, 1.95, 1.943)","(17.0, 70.0, 61.08333333333333)","(3.3, 3.9, 3.5956521739130434)","(21.0, 120.0, 36.875)","(12.0, 27.0, 16.676470588235293)","(12.0, 21.0, 18.25)","(17.0, 65.0, 41.0)"
06-01-2023 11:59:24.083844,"(1.5, 1.95, 1.9433333333333334)","(17.0, 70.0, 61.08333333333333)","(3.3, 3.9, 3.626086956521739)","(21.0, 120.0, 36.875)","(12.0, 27.0, 16.676470588235293)","(12.0, 23.0, 18.25)","(17.0, 65.0, 41.0)"
06-01-2023 11:59:25.324542,"(1.5, 1.95, 1.9433333333333334)","(17.0, 70.0, 65.18181818181819)","(3.3, 3.9, 3.626086956521739)","(21.0, 120.0, 36.875)","(12.0, 27.0, 16.676470588235293)","(12.0, 23.0, 18.25)","(17.0, 65.0, 41.0)"
06-01-2023 11:59:26.493790,"(1.5, 1.95, 1.9433333333333334)","(17.0, 70.0, 65.18181818181819)","(3.3, 3.9, 3.626086956521739)","(21.0, 120.0, 36.875)","(12.0, 27.0, 16.676470588235293)","(12.0, 23.0, 18.25)","(17.0, 65.0, 41.0)"
06-01-2023 11:59:27.632838,"(1.5, 1.95, 1.9433333333333334)","(17.0, 70.0, 65.18181818181819)","(3.3, 3.9, 3.612)","(21.0, 120.0, 36.875)","(12.0, 27.0, 16.676470588235293)","(12.0, 23.0, 18.25)","(17.0, 65.0, 41.0)"
06-01-2023 11:59:28.807898,"(1.5, 1.95, 1.9433333333333334)","(17.0, 70.0, 65.18181818181819)","(3.3, 3.9, 3.4675324675324677)","(21.0, 120.0, 36.875)","(12.0, 27.0, 16.676470588235293)","(12.0, 23.0, 18.25)","(17.0, 65.0, 41.0)"
06-01-2023 11:59:30.072369,"(1.5, 1.95, 1.935)","(17.0, 70.0, 65.18181818181819)","(3.3, 3.85, 3.643181818181818)","(21.0, 120.0, 36.875)","(12.0, 27.0, 16.676470588235293)","(12.0, 23.0, 14.916666666666666)","(17.0, 65.0, 41.0)"
06-01-2023 11:59:31.361180,"(1.5, 1.95, 1.9437499999999999)","(17.0, 70.0, 65.18181818181819)","(3.3, 3.85, 3.643181818181818)","(21.0, 120.0, 36.875)","(12.0, 27.0, 16.676470588235293)","(12.0, 22.0, 14.916666666666666)","(17.0, 65.0, 41.0)"
06-01-2023 11:59:32.650932,"(1.5, 1.95, 1.9437499999999999)","(17.0, 70.0, 65.18181818181819)","(3.3, 3.85, 3.643181818181818)","(21.0, 120.0, 36.875)","(12.0, 27.0, 16.676470588235293)","(12.0, 22.0, 14.916666666666666)","(17.0, 65.0, 41.0)"
06-01-2023 11:59:33.852688,"(1.5, 2.1, 2.075)","(17.0, 70.0, 65.18181818181819)","(3.3, 3.85, 3.643181818181818)","(21.0, 120.0, 36.875)","(12.0, 27.0, 16.676470588235293)","(12.0, 22.0, 14.916666666666666)","(17.0, 65.0, 41.0)"
06-01-2023 11:59:35.014755,"(1.5, 2.14, 2.127857142857143)","(18.0, 70.0, 65.18181818181819)","(3.6, 3.85, 3.643181818181818)","(21.0, 120.0, 36.875)","(11.0, 27.0, 18.55)","(11.0, 22.0, 14.916666666666666)","(15.0, 65.0, 41.0)"
06-01-2023 11:59:36.075699,"(1.5, 2.16, 2.1494444444444447)","(18.0, 70.0, 65.18181818181819)","(3.6, 3.85, 3.5823529411764707)","(21.0, 120.0, 36.875)","(11.0, 27.0, 18.55)","(11.0, 22.0, 18.75)","(15.0, 65.0, 41.0)"
06-01-2023 11:59:37.327721,"(1.5, 2.16, 2.1494444444444447)","(18.0, 70.0, 65.18181818181819)","(3.6, 3.85, 3.672727272727273)","(21.0, 120.0, 36.875)","(11.0, 27.0, 18.55)","(11.0, 24.0, 17.75)","(15.0, 65.0, 41.0)"
06-01-2023 11:59:38.633973,"(1.5, 2.16, 2.1420000000000003)","(18.0, 70.0, 65.18181818181819)","(3.6, 3.85, 3.672727272727273)","(21.0, 120.0, 36.875)","(11.0, 27.0, 18.55)","(11.0, 22.0, 17.75)","(15.0, 65.0, 41.0)"
06-01-2023 11:59:39.938306,"(1.5, 2.16, 2.1420000000000003)","(18.0, 70.0, 65.18181818181819)","(3.6, 3.85, 3.672727272727273)","(21.0, 120.0, 36.875)","(11.0, 27.0, 18.55)","(11.0, 22.0, 17.75)","(15.0, 65.0, 41.0)"
06-01-2023 11:59:41.209660,"(1.5, 2.16, 2.1420000000000003)","(18.0, 70.0, 65.58333333333334)","(3.6, 3.85, 3.672727272727273)","(21.0, 120.0, 36.875)","(11.0, 27.0, 18.55)","(11.0, 22.0, 17.75)","(15.0, 65.0, 41.0)"
06-01-2023 11:59:42.437461,"(1.5, 2.16, 2.1420000000000003)","(18.0, 70.0, 65.58333333333334)","(3.6, 3.85, 3.672727272727273)","(21.0, 120.0, 36.875)","(11.0, 27.0, 18.55)","(11.0, 22.0, 17.75)","(15.0, 65.0, 41.0)"
06-01-2023 11:59:43.700654,"(1.5, 2.16, 2.1420000000000003)","(18.0, 70.0, 63.4375)","(3.6, 3.85, 3.6833333333333336)","(21.0, 120.0, 36.875)","(11.0, 27.0, 18.55)","(11.0, 22.0, 14.75)","(15.0, 65.0, 41.0)"
06-01-2023 11:59:44.900741,"(1.5, 2.16, 2.1445454545454545)","(18.0, 70.0, 63.5)","(3.6, 3.85, 3.6833333333333336)","(21.0, 120.0, 36.875)","(11.0, 27.0, 18.55)","(11.0, 21.0, 14.75)","(15.0, 65.0, 41.0)"
06-01-2023 11:59:46.065875,"(1.5, 2.16, 2.1445454545454545)","(18.0, 70.0, 63.5)","(3.6, 3.85, 3.6833333333333336)","(21.0, 120.0, 36.875)","(11.0, 27.0, 18.55)","(11.0, 21.0, 14.75)","(15.0, 65.0, 41.0)"
06-01-2023 11:59:47.134508,"(1.5, 2.16, 2.1445454545454545)","(18.0, 70.0, 64.22222222222223)","(3.6, 3.85, 3.6833333333333336)","(21.0, 120.0, 36.0)","(11.0, 27.0, 18.55)","(11.0, 21.0, 14.75)","(15.0, 65.0, 41.0)"
06-01-2023 11:59:48.263727,"(1.5, 2.16, 2.1445454545454545)","(18.0, 70.0, 64.22222222222223)","(3.6, 3.85, 3.6833333333333336)","(21.0, 120.0, 36.0)","(11.0, 27.0, 18.55)","(11.0, 21.0, 14.75)","(15.0, 65.0, 41.0)"
06-01-2023 11:59:49.476383,"(1.5, 2.16, 2.1445454545454545)","(18.0, 70.0, 64.22222222222223)","(3.6, 3.85, 3.6833333333333336)","(21.0, 120.0, 36.0)","(11.0, 27.0, 16.4375)","(11.0, 21.0, 14.571428571428571)","(15.0, 65.0, 40.5)"
06-01-2023 11:59:50.682380,"(1.5, 2.16, 2.1445454545454545)","(18.0, 70.0, 64.22222222222223)","(3.6, 3.85, 3.7026315789473685)","(21.0, 120.0, 36.0)","(11.0, 27.0, 16.4375)","(11.0, 21.0, 17.5)","(15.0, 65.0, 48.5)"
06-01-2023 11:59:51.810665,"(1.5, 2.16, 2.1454545454545455)","(18.0, 70.0, 64.22222222222223)","(3.6, 3.85, 3.7026315789473685)","(21.0, 120.0, 36.0)","(11.0, 27.0, 16.4375)","(11.0, 23.0, 19.25)","(15.0, 65.0, 48.5)"
06-01-2023 11:59:52.945545,"(1.5, 2.16, 2.1454545454545455)","(18.0, 70.0, 64.22222222222223)","(3.6, 3.85, 3.7026315789473685)","(21.0, 120.0, 36.0)","(11.0, 27.0, 16.4375)","(11.0, 23.0, 19.25)","(15.0, 65.0, 48.5)"
06-01-2023 11:59:54.098724,"(1.5, 2.16, 2.1454545454545455)","(18.0, 70.0, 59.6)","(3.6, 3.85, 3.7026315789473685)","(21.0, 120.0, 36.0)","(11.0, 27.0, 16.4375)","(11.0, 23.0, 19.25)","(15.0, 65.0, 23.115384615384613)"
06-01-2023 11:59:55.369385,"(1.5, 2.16, 2.1454545454545455)","(18.0, 90.0, 68.66666666666666)","(3.6, 3.85, 3.7026315789473685)","(21.0, 120.0, 36.0)","(11.0, 27.0, 16.4375)","(11.0, 23.0, 19.25)","(15.0, 65.0, 23.115384615384613)"
06-01-2023 11:59:56.632549,"(1.5, 2.16, 2.1454545454545455)","(18.0, 75.0, 68.66666666666666)","(3.6, 3.85, 3.7026315789473685)","(21.0, 120.0, 36.0)","(11.0, 27.0, 16.4375)","(11.0, 23.0, 19.25)","(15.0, 65.0, 23.115384615384613)"
06-01-2023 11:59:57.824310,"(1.5, 2.16, 2.1454545454545455)","(18.0, 75.0, 68.66666666666666)","(3.5, 3.85, 3.7026315789473685)","(21.0, 120.0, 36.0)","(11.0, 27.0, 16.4375)","(11.0, 23.0, 19.25)","(15.0, 65.0, 23.115384615384613)"
06-01-2023 11:59:58.943461,"(1.5, 2.16, 2.1472727272727274)","(18.0, 75.0, 68.66666666666666)","(3.5, 3.85, 3.7)","(21.0, 120.0, 36.0)","(11.0, 27.0, 16.4375)","(11.0, 23.0, 19.25)","(15.0, 65.0, 23.115384615384613)"
06-01-2023 12:00:00.020111,"(1.5, 2.16, 2.1483333333333334)","(18.0, 75.0, 68.66666666666666)","(3.5, 3.85, 3.7)","(21.0, 120.0, 36.0)","(11.0, 27.0, 16.4375)","(11.0, 23.0, 19.25)","(15.0, 65.0, 23.115384615384613)"
06-01-2023 12:00:01.153576,"(1.5, 2.16, 2.1483333333333334)","(18.0, 75.0, 68.66666666666666)","(3.5, 3.85, 3.7)","(21.0, 120.0, 36.0)","(11.0, 27.0, 16.4375)","(11.0, 23.0, 19.25)","(15.0, 65.0, 23.115384615384613)"
06-01-2023 12:00:02.305034,"(1.5, 2.16, 2.1483333333333334)","(18.0, 75.0, 68.66666666666666)","(3.5, 3.85, 3.7)","(21.0, 120.0, 36.0)","(11.0, 27.0, 16.4375)","(11.0, 23.0, 19.25)","(15.0, 65.0, 23.115384615384613)"
06-01-2023 12:00:03.350158,"(1.5, 2.16, 2.1483333333333334)","(18.0, 75.0, 68.66666666666666)","(3.5, 3.85, 3.7)","(21.0, 120.0, 41.2)","(11.0, 27.0, 22.17142857142857)","(11.0, 23.0, 14.986842105263158)","(15.0, 65.0, 21.323529411764707)"
06-01-2023 12:00:04.525269,"(1.5, 2.16, 2.1366666666666667)","(18.0, 75.0, 45.26315789473684)","(3.5, 3.85, 3.7)","(21.0, 110.0, 41.2)","(11.0, 27.0, 22.17142857142857)","(11.0, 23.0, 18.607142857142858)","(15.0, 65.0, 21.323529411764707)"
06-01-2023 12:00:05.751506,"(1.5, 2.16, 2.14)","(18.0, 75.0, 45.26315789473684)","(3.5, 3.85, 3.7)","(21.0, 110.0, 41.2)","(11.0, 27.0, 22.17142857142857)","(11.0, 22.0, 18.607142857142858)","(15.0, 65.0, 21.323529411764707)"
06-01-2023 12:00:07.012756,"(1.5, 2.16, 2.14)","(18.0, 75.0, 45.26315789473684)","(3.5, 3.85, 3.7)","(21.0, 110.0, 41.2)","(11.0, 27.0, 22.17142857142857)","(11.0, 22.0, 18.607142857142858)","(15.0, 65.0, 21.323529411764707)"
06-01-2023 12:00:08.267274,"(1.5, 2.16, 2.14)","(18.0, 75.0, 45.26315789473684)","(3.5, 3.85, 3.7)","(21.0, 110.0, 32.44444444444444)","(11.0, 27.0, 22.17142857142857)","(11.0, 22.0, 14.6375)","(15.0, 65.0, 21.323529411764707)"
06-01-2023 12:00:09.388053,"(1.5, 2.16, 2.14)","(18.0, 75.0, 58.38235294117647)","(3.5, 3.85, 3.7)","(21.0, 100.0, 31.6)","(11.0, 27.0, 22.17142857142857)","(11.0, 22.0, 20.15)","(15.0, 65.0, 21.323529411764707)"
06-01-2023 12:00:10.464056,"(1.5, 2.16, 2.14)","(18.0, 75.0, 24.09090909090909)","(3.5, 3.85, 3.7)","(21.0, 100.0, 31.6)","(11.0, 27.0, 22.17142857142857)","(11.0, 21.0, 20.15)","(15.0, 65.0, 21.323529411764707)"
06-01-2023 12:00:11.490843,"(1.5, 2.16, 2.14)","(18.0, 75.0, 24.09090909090909)","(3.5, 3.85, 3.7375000000000003)","(21.0, 100.0, 31.6)","(11.0, 27.0, 22.17142857142857)","(11.0, 21.0, 17.32142857142857)","(15.0, 65.0, 21.323529411764707)"
06-01-2023 12:00:12.628057,"(1.5, 2.16, 2.1433333333333335)","(18.0, 75.0, 24.09090909090909)","(3.5, 3.85, 3.7416666666666667)","(21.0, 100.0, 31.6)","(11.0, 27.0, 22.17142857142857)","(11.0, 20.0, 17.32142857142857)","(15.0, 65.0, 21.323529411764707)"
06-01-2023 12:00:13.859313,"(1.5, 2.16, 2.1433333333333335)","(18.0, 75.0, 24.09090909090909)","(3.5, 3.85, 3.7416666666666667)","(21.0, 100.0, 31.6)","(11.0, 27.0, 22.17142857142857)","(11.0, 20.0, 17.32142857142857)","(15.0, 65.0, 21.323529411764707)"
06-01-2023 12:00:15.084258,"(1.5, 2.16, 2.1433333333333335)","(18.0, 75.0, 23.666666666666668)","(3.5, 3.85, 3.7416666666666667)","(21.0, 100.0, 31.6)","(11.0, 27.0, 22.17142857142857)","(11.0, 20.0, 14.827586206896552)","(15.0, 65.0, 21.323529411764707)"
06-01-2023 12:00:16.359180,"(1.5, 2.16, 2.1433333333333335)","(18.0, 75.0, 23.666666666666668)","(3.5, 3.85, 3.7416666666666667)","(21.0, 100.0, 31.6)","(11.0, 27.0, 22.17142857142857)","(11.0, 20.0, 14.276315789473685)","(15.0, 65.0, 25.375)"
06-01-2023 12:00:17.678554,"(1.5, 2.16, 2.1433333333333335)","(18.0, 75.0, 23.666666666666668)","(3.5, 3.85, 3.7416666666666667)","(21.0, 100.0, 31.6)","(11.0, 27.0, 22.17142857142857)","(11.0, 20.0, 14.276315789473685)","(15.0, 55.0, 25.375)"
06-01-2023 12:00:18.979190,"(1.5, 2.16, 2.1433333333333335)","(18.0, 75.0, 23.666666666666668)","(3.5, 3.85, 3.7055555555555557)","(21.0, 100.0, 31.6)","(11.0, 27.0, 15.392857142857142)","(11.0, 20.0, 16.67857142857143)","(15.0, 55.0, 21.576923076923077)"
06-01-2023 12:00:20.253863,"(1.5, 2.16, 2.14)","(18.0, 75.0, 23.666666666666668)","(3.5, 3.85, 3.7055555555555557)","(21.0, 100.0, 31.6)","(11.0, 27.0, 15.392857142857142)","(11.0, 19.0, 16.67857142857143)","(15.0, 55.0, 21.576923076923077)"
06-01-2023 12:00:21.545217,"(1.5, 2.16, 2.14)","(18.0, 75.0, 23.666666666666668)","(3.5, 3.85, 3.7055555555555557)","(21.0, 100.0, 31.6)","(11.0, 27.0, 15.392857142857142)","(11.0, 19.0, 16.67857142857143)","(15.0, 55.0, 21.576923076923077)"
06-01-2023 12:00:22.840687,"(1.5, 2.16, 2.14)","(18.0, 75.0, 23.666666666666668)","(3.5, 3.85, 3.713157894736842)","(21.0, 100.0, 59.5)","(11.0, 27.0, 15.392857142857142)","(11.0, 19.0, 14.45)","(15.0, 55.0, 21.576923076923077)"
06-01-2023 12:00:24.181727,"(1.5, 2.16, 2.14)","(18.0, 75.0, 25.57142857142857)","(3.5, 3.85, 3.7055555555555557)","(21.0, 95.0, 59.5)","(11.0, 27.0, 15.392857142857142)","(11.0, 19.0, 14.45)","(15.0, 55.0, 21.576923076923077)"
06-01-2023 12:00:25.497618,"(1.5, 2.16, 2.14)","(18.0, 65.0, 24.75)","(3.5, 3.85, 3.7055555555555557)","(21.0, 95.0, 40.5)","(11.0, 27.0, 15.392857142857142)","(11.0, 19.0, 16.357142857142858)","(15.0, 55.0, 21.576923076923077)"
06-01-2023 12:00:26.686809,"(1.5, 2.16, 2.1366666666666667)","(18.0, 65.0, 24.75)","(3.5, 3.85, 3.7055555555555557)","(21.0, 90.0, 33.42857142857143)","(11.0, 27.0, 15.392857142857142)","(11.0, 18.5, 16.357142857142858)","(15.0, 55.0, 21.576923076923077)"
06-01-2023 12:00:27.797094,"(1.5, 2.16, 2.14)","(18.0, 65.0, 24.75)","(3.5, 3.85, 3.7055555555555557)","(21.0, 90.0, 32.25)","(11.0, 27.0, 15.392857142857142)","(11.0, 18.5, 16.1)","(15.0, 55.0, 21.576923076923077)"
06-01-2023 12:00:28.966707,"(1.5, 2.16, 2.14)","(18.0, 65.0, 24.75)","(3.5, 3.85, 3.7055555555555557)","(21.0, 90.0, 30.0)","(11.0, 27.0, 15.392857142857142)","(11.0, 18.5, 14.1875)","(15.0, 55.0, 21.576923076923077)"
06-01-2023 12:00:30.201864,"(1.5, 2.16, 2.14)","(18.0, 65.0, 24.75)","(3.5, 3.85, 3.7055555555555557)","(21.0, 90.0, 30.0)","(11.0, 27.0, 15.392857142857142)","(11.0, 18.5, 14.1875)","(15.0, 55.0, 21.576923076923077)"
06-01-2023 12:00:31.444781,"(1.5, 2.16, 2.14)","(18.0, 65.0, 24.75)","(3.5, 3.85, 3.7055555555555557)","(21.0, 90.0, 30.0)","(11.0, 27.0, 15.392857142857142)","(11.0, 18.5, 14.1875)","(15.0, 55.0, 21.576923076923077)"
06-01-2023 12:00:32.617830,"(1.5, 2.16, 2.14)","(18.0, 65.0, 24.75)","(3.5, 3.85, 3.6857142857142855)","(21.0, 90.0, 30.0)","(11.0, 27.0, 15.392857142857142)","(11.0, 18.5, 16.035714285714285)","(15.0, 55.0, 21.576923076923077)"
06-01-2023 12:00:33.787866,"(1.5, 2.16, 2.14)","(18.0, 65.0, 24.75)","(3.5, 3.85, 3.6857142857142855)","(21.0, 90.0, 30.0)","(11.0, 27.0, 15.392857142857142)","(11.0, 18.0, 14.096774193548388)","(15.0, 55.0, 21.576923076923077)"
06-01-2023 12:00:34.990539,"(1.5, 2.16, 2.14)","(18.0, 65.0, 24.75)","(3.5, 3.85, 3.6857142857142855)","(21.0, 90.0, 30.0)","(11.0, 27.0, 15.392857142857142)","(11.0, 18.0, 14.096774193548388)","(15.0, 55.0, 21.576923076923077)"
06-01-2023 12:00:36.246998,"(1.5, 2.16, 2.14)","(18.0, 65.0, 24.75)","(3.5, 3.85, 3.6857142857142855)","(21.0, 90.0, 30.0)","(11.0, 27.0, 15.392857142857142)","(11.0, 18.0, 14.096774193548388)","(15.0, 55.0, 21.576923076923077)"
06-01-2023 12:00:37.490736,"(1.5, 2.16, 2.14)","(18.0, 65.0, 24.75)","(3.5, 3.85, 3.6857142857142855)","(21.0, 90.0, 30.0)","(11.0, 27.0, 15.392857142857142)","(11.0, 18.0, 14.096774193548388)","(15.0, 55.0, 25.357142857142858)"
06-01-2023 12:00:38.605411,"(1.5, 2.16, 2.14)","(18.0, 65.0, 24.75)","(3.5, 3.85, 3.6857142857142855)","(21.0, 90.0, 30.0)","(11.0, 27.0, 15.392857142857142)","(11.0, 18.0, 14.096774193548388)","(15.0, 50.0, 21.40909090909091)"
06-01-2023 12:00:39.755997,"(1.5, 2.16, 2.14)","(18.0, 65.0, 24.75)","(3.5, 3.85, 3.6446428571428573)","(21.0, 90.0, 30.0)","(11.0, 27.0, 15.392857142857142)","(11.0, 18.0, 15.714285714285715)","(15.0, 48.0, 21.40909090909091)"
06-01-2023 12:00:40.850740,"(1.5, 2.16, 2.14)","(18.0, 65.0, 24.75)","(3.5, 3.85, 3.6446428571428573)","(21.0, 90.0, 30.0)","(11.0, 27.0, 15.392857142857142)","(11.0, 17.5, 15.714285714285715)","(15.0, 48.0, 25.666666666666664)"
06-01-2023 12:00:42.001493,"(1.5, 2.16, 2.14)","(18.0, 65.0, 24.75)","(3.5, 3.8, 3.7666666666666666)","(21.0, 90.0, 30.0)","(11.0, 27.0, 15.392857142857142)","(11.0, 17.5, 15.714285714285715)","(15.0, 46.0, 22.0)"
06-01-2023 12:00:43.064052,"(1.5, 2.16, 2.14)","(18.0, 65.0, 24.75)","(3.5, 3.8, 3.7666666666666666)","(21.0, 90.0, 30.0)","(11.0, 27.0, 15.392857142857142)","(11.0, 17.5, 15.714285714285715)","(15.0, 46.0, 22.0)"
06-01-2023 12:00:44.300293,"(1.5, 2.16, 2.14)","(18.0, 65.0, 25.57142857142857)","(3.6, 3.8, 3.7666666666666666)","(21.0, 90.0, 38.0)","(11.0, 27.0, 15.392857142857142)","(11.0, 17.5, 13.90625)","(15.0, 46.0, 20.0)"
06-01-2023 12:00:45.474028,"(1.5, 2.16, 2.14)","(18.0, 55.0, 24.142857142857142)","(3.6, 3.8, 3.7666666666666666)","(21.0, 80.0, 31.0)","(11.0, 27.0, 15.333333333333334)","(11.0, 17.5, 13.90625)","(15.0, 44.0, 20.0)"
06-01-2023 12:00:46.712855,"(1.5, 2.16, 2.14)","(18.0, 55.0, 23.5)","(3.6, 3.8, 3.7666666666666666)","(21.0, 80.0, 31.0)","(11.0, 27.0, 15.333333333333334)","(11.0, 17.5, 15.392857142857142)","(15.0, 44.0, 20.0)"
06-01-2023 12:00:47.923492,"(1.5, 2.16, 2.1366666666666667)","(18.0, 55.0, 29.8)","(3.6, 3.8, 3.7666666666666666)","(21.0, 80.0, 29.09090909090909)","(11.0, 27.0, 15.333333333333334)","(11.0, 17.0, 15.392857142857142)","(15.0, 44.0, 18.153846153846153)"
06-01-2023 12:00:49.198520,"(1.5, 2.16, 2.1366666666666667)","(18.0, 55.0, 44.5)","(3.6, 3.8, 3.7666666666666666)","(21.0, 80.0, 29.09090909090909)","(11.0, 27.0, 15.333333333333334)","(11.0, 17.0, 15.392857142857142)","(15.0, 44.0, 18.153846153846153)"
06-01-2023 12:00:50.482843,"(1.5, 2.16, 2.1366666666666667)","(18.0, 55.0, 44.5)","(3.6, 3.8, 3.7666666666666666)","(21.0, 80.0, 29.09090909090909)","(11.0, 27.0, 15.333333333333334)","(11.0, 17.0, 13.806451612903226)","(15.0, 44.0, 18.153846153846153)"
06-01-2023 12:00:51.795492,"(1.5, 2.06, 2.0300000000000002)","(18.0, 55.0, 44.5)","(3.6, 3.8, 3.7666666666666666)","(21.0, 80.0, 29.09090909090909)","(11.0, 27.0, 17.27777777777778)","(11.0, 17.0, 13.806451612903226)","(15.0, 44.0, 26.315789473684212)"
06-01-2023 12:00:53.247267,"(1.5, 2.16, 2.0042857142857144)","(18.0, 55.0, 44.5)","(3.6, 3.8, 3.75)","(21.0, 80.0, 29.09090909090909)","(11.0, 27.0, 22.13888888888889)","(11.0, 17.0, 14.057692307692308)","(15.0, 44.0, 30.0)"
06-01-2023 12:00:54.479267,"(1.5, 2.04, 2.1357142857142857)","(18.0, 55.0, 44.5)","(3.6, 3.8, 3.6657894736842107)","(21.0, 80.0, 29.09090909090909)","(11.0, 27.0, 22.13888888888889)","(11.0, 17.0, 15.071428571428571)","(15.0, 44.0, 30.0)"
06-01-2023 12:00:55.630416,"(1.5, 2.16, 2.1333333333333333)","(18.0, 55.0, 44.5)","(3.6, 3.85, 3.6657894736842107)","(21.0, 80.0, 49.5)","(11.0, 27.0, 15.8)","(11.0, 16.5, 15.65)","(15.0, 44.0, 30.560000000000002)"
06-01-2023 12:00:56.748979,"(1.5, 2.16, 2.1333333333333333)","(18.0, 50.0, 48.27777777777778)","(3.6, 3.85, 3.6657894736842107)","(21.0, 75.0, 49.5)","(11.0, 27.0, 15.8)","(11.0, 16.0, 13.661290322580644)","(15.0, 44.0, 37.125)"
06-01-2023 12:00:57.847213,"(1.5, 2.16, 2.1333333333333333)","(18.0, 50.0, 48.27777777777778)","(3.6, 3.85, 3.6657894736842107)","(21.0, 75.0, 49.5)","(11.0, 27.0, 15.8)","(11.0, 16.5, 13.661290322580644)","(15.0, 42.0, 37.125)"
06-01-2023 12:00:59.043254,"(1.5, 2.16, 2.1333333333333333)","(18.0, 50.0, 48.27777777777778)","(3.6, 3.85, 3.6657894736842107)","(21.0, 75.0, 35.5)","(11.0, 27.0, 15.8)","(11.0, 16.5, 13.661290322580644)","(15.0, 42.0, 32.421052631578945)"
06-01-2023 12:01:00.156087,"(1.5, 2.16, 2.1333333333333333)","(18.0, 50.0, 48.27777777777778)","(3.6, 3.85, 3.6657894736842107)","(21.0, 70.0, 44.5)","(11.0, 27.0, 15.8)","(11.0, 16.5, 14.75)","(15.0, 40.0, 36.42857142857143)"
06-01-2023 12:01:01.295389,"(1.5, 2.16, 2.131666666666667)","(18.0, 50.0, 46.1875)","(3.6, 3.85, 3.6657894736842107)","(21.0, 65.0, 44.5)","(11.0, 27.0, 20.0)","(11.0, 16.0, 14.75)","(15.0, 38.0, 35.849999999999994)"
06-01-2023 12:01:02.486269,"(1.5, 2.16, 2.1333333333333333)","(18.0, 50.0, 46.1875)","(3.6, 3.85, 3.6657894736842107)","(21.0, 65.0, 27.727272727272727)","(11.0, 27.0, 22.45945945945946)","(11.0, 16.0, 13.586206896551724)","(15.0, 38.0, 27.620689655172413)"
06-01-2023 12:01:03.709894,"(1.5, 2.16, 2.026923076923077)","(18.0, 50.0, 48.61363636363637)","(3.6, 3.85, 3.6657894736842107)","(21.0, 65.0, 27.727272727272727)","(11.0, 27.0, 19.68181818181818)","(11.0, 16.0, 13.586206896551724)","(15.0, 38.0, 27.620689655172413)"
06-01-2023 12:01:04.918711,"(1.5, 2.14, 2.026923076923077)","(18.0, 50.0, 48.61363636363637)","(3.6, 3.85, 3.6657894736842107)","(21.0, 65.0, 39.5)","(11.0, 27.0, 19.68181818181818)","(11.0, 16.0, 13.586206896551724)","(15.0, 38.0, 32.90625)"
06-01-2023 12:01:06.146286,"(1.5, 2.12, 2.1)","(18.0, 50.0, 48.67391304347826)","(3.6, 3.85, 3.6657894736842107)","(21.0, 55.0, 39.5)","(11.0, 27.0, 19.68181818181818)","(11.0, 16.0, 13.586206896551724)","(15.0, 34.0, 32.90625)"
06-01-2023 12:01:07.347013,"(1.5, 2.12, 2.023076923076923)","(18.0, 50.0, 48.67391304347826)","(3.6, 3.85, 3.6657894736842107)","(21.0, 55.0, 39.5)","(11.0, 27.0, 22.871794871794872)","(11.0, 16.0, 14.428571428571429)","(15.0, 34.0, 32.90625)"
06-01-2023 12:01:08.538395,"(1.5, 2.1, 2.05875)","(18.0, 50.0, 48.67391304347826)","(3.6, 3.85, 3.60390625)","(21.0, 55.0, 30.2)","(11.0, 27.0, 16.733333333333334)","(11.0, 15.5, 14.0)","(15.0, 34.0, 32.90625)"
06-01-2023 12:01:09.570896,"(1.5, 2.1, 2.0625)","(18.0, 50.0, 48.67391304347826)","(3.6, 3.85, 3.60390625)","(21.0, 55.0, 30.2)","(11.0, 27.0, 16.733333333333334)","(11.0, 15.5, 14.0)","(15.0, 34.0, 32.45454545454545)"
