,Alternate Shot,Sour Lemon,Epic Rooster,Maisey,Diamond Chipper,Trousseau,Goldstar Larson,Shane Baxter
12-01-2023 16:38:27.991725,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:29.042375,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:30.147294,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:31.466009,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:32.766959,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:33.875869,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:34.943870,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:35.940514,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:37.004048,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:38.178069,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:39.331966,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:40.518885,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:41.824483,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:42.967550,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:43.997592,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:45.095475,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:46.280273,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:47.502496,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:48.720354,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:49.904699,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:51.099260,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:52.245010,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:53.442539,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:54.661092,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:55.720470,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:56.865012,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:57.943151,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:38:59.103758,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:00.220323,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:01.213194,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:02.194682,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:03.268108,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:04.425962,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:05.557471,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:06.632292,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:07.833805,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:08.925896,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:10.143209,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:11.355953,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:12.577698,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:13.638966,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:14.869535,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:16.130773,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:17.299385,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:18.541738,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:19.686995,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:20.760814,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:21.830785,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:23.029773,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:24.232301,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:25.412258,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:26.435692,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:27.530376,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:28.592063,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:33.868246,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:35.034395,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:36.197646,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:37.307648,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:38.317306,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:39.329413,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:40.340341,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:41.390238,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:42.371419,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:43.417083,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:44.389051,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:45.415283,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:46.424738,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:47.556073,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:48.598498,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:49.644060,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:50.890969,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:52.029891,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
12-01-2023 16:39:52.980305,"(1.4, 2.0, 1.9346666666666665)","(19.0, 190.0, 70.92307692307692)","(4.0, 10.5, 6.363636363636363)","(19.0, 190.0, 69.53846153846155)","(19.0, 150.0, 76.66666666666666)","(9.0, 21.0, 19.854545454545455)","(19.0, 150.0, 76.66666666666666)","(21.0, 210.0, 77.76923076923077)"
