,Highway Man,Block Busted,Lucretia Ann,Charizard,Too Much Trifle,Rapid Voyage,Tower Bell,Zipping Wreck
1245,"[datetime.datetime(2022, 11, 28, 15, 42, 4, 416282), 51.0, 400.0]","[datetime.datetime(2022, 11, 28, 15, 42, 4, 416282), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 15, 42, 4, 416282), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 4, 416282), 3.4, 5.0]","[datetime.datetime(2022, 11, 28, 15, 42, 4, 416282), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 4, 416282), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 42, 4, 416282), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 15, 42, 4, 416282), 3.0, 4.9]"
1246,"[datetime.datetime(2022, 11, 28, 15, 42, 5, 535612), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 5, 535612), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 15, 42, 5, 535612), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 5, 535612), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 15, 42, 5, 535612), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 5, 535612), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 42, 5, 535612), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 15, 42, 5, 535612), 3.0, 4.9]"
1247,"[datetime.datetime(2022, 11, 28, 15, 42, 6, 729522), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 6, 729522), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 15, 42, 6, 729522), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 6, 729522), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 15, 42, 6, 729522), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 6, 729522), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 42, 6, 729522), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 15, 42, 6, 729522), 3.0, 4.9]"
1248,"[datetime.datetime(2022, 11, 28, 15, 42, 7, 872995), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 7, 872995), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 15, 42, 7, 872995), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 7, 872995), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 15, 42, 7, 872995), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 7, 872995), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 42, 7, 872995), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 15, 42, 7, 872995), 3.0, 4.9]"
1249,"[datetime.datetime(2022, 11, 28, 15, 42, 8, 988424), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 8, 988424), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 15, 42, 8, 988424), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 8, 988424), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 15, 42, 8, 988424), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 8, 988424), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 42, 8, 988424), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 15, 42, 8, 988424), 3.0, 4.9]"
1250,"[datetime.datetime(2022, 11, 28, 15, 42, 10, 126396), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 10, 126396), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 15, 42, 10, 126396), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 10, 126396), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 15, 42, 10, 126396), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 10, 126396), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 42, 10, 126396), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 15, 42, 10, 126396), 3.0, 4.9]"
1251,"[datetime.datetime(2022, 11, 28, 15, 42, 11, 250658), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 11, 250658), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 15, 42, 11, 250658), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 11, 250658), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 15, 42, 11, 250658), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 11, 250658), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 42, 11, 250658), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 15, 42, 11, 250658), 3.0, 4.9]"
1252,"[datetime.datetime(2022, 11, 28, 15, 42, 12, 385732), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 12, 385732), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 15, 42, 12, 385732), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 12, 385732), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 15, 42, 12, 385732), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 12, 385732), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 42, 12, 385732), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 15, 42, 12, 385732), 3.0, 4.9]"
1253,"[datetime.datetime(2022, 11, 28, 15, 42, 13, 506729), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 13, 506729), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 15, 42, 13, 506729), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 13, 506729), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 15, 42, 13, 506729), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 13, 506729), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 42, 13, 506729), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 15, 42, 13, 506729), 3.0, 4.9]"
1254,"[datetime.datetime(2022, 11, 28, 15, 42, 14, 627847), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 14, 627847), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 15, 42, 14, 627847), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 14, 627847), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 15, 42, 14, 627847), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 14, 627847), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 42, 14, 627847), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 15, 42, 14, 627847), 3.0, 4.9]"
1255,"[datetime.datetime(2022, 11, 28, 15, 42, 15, 763735), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 15, 763735), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 15, 42, 15, 763735), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 15, 763735), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 15, 42, 15, 763735), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 15, 763735), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 42, 15, 763735), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 15, 42, 15, 763735), 3.0, 4.9]"
1256,"[datetime.datetime(2022, 11, 28, 15, 42, 16, 890495), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 16, 890495), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 15, 42, 16, 890495), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 16, 890495), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 15, 42, 16, 890495), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 16, 890495), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 42, 16, 890495), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 15, 42, 16, 890495), 3.0, 4.9]"
1257,"[datetime.datetime(2022, 11, 28, 15, 42, 18, 10088), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 18, 10088), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 15, 42, 18, 10088), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 18, 10088), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 15, 42, 18, 10088), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 18, 10088), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 42, 18, 10088), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 15, 42, 18, 10088), 3.0, 4.9]"
1258,"[datetime.datetime(2022, 11, 28, 15, 42, 19, 148602), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 19, 148602), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 15, 42, 19, 148602), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 19, 148602), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 15, 42, 19, 148602), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 19, 148602), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 42, 19, 148602), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 15, 42, 19, 148602), 3.0, 4.9]"
1259,"[datetime.datetime(2022, 11, 28, 15, 42, 20, 282064), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 20, 282064), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 15, 42, 20, 282064), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 20, 282064), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 15, 42, 20, 282064), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 20, 282064), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 42, 20, 282064), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 15, 42, 20, 282064), 3.0, 4.9]"
1260,"[datetime.datetime(2022, 11, 28, 15, 42, 21, 421030), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 21, 421030), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 15, 42, 21, 421030), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 21, 421030), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 15, 42, 21, 421030), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 21, 421030), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 42, 21, 421030), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 15, 42, 21, 421030), 3.0, 4.9]"
1261,"[datetime.datetime(2022, 11, 28, 15, 42, 22, 544119), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 22, 544119), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 15, 42, 22, 544119), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 22, 544119), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 15, 42, 22, 544119), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 22, 544119), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 42, 22, 544119), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 42, 22, 544119), 3.0, 4.9]"
1262,"[datetime.datetime(2022, 11, 28, 15, 42, 23, 667705), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 23, 667705), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 15, 42, 23, 667705), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 23, 667705), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 15, 42, 23, 667705), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 23, 667705), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 42, 23, 667705), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 15, 42, 23, 667705), 3.0, 4.9]"
1263,"[datetime.datetime(2022, 11, 28, 15, 42, 24, 803888), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 24, 803888), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 15, 42, 24, 803888), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 24, 803888), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 15, 42, 24, 803888), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 24, 803888), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 42, 24, 803888), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 15, 42, 24, 803888), 3.0, 4.9]"
1264,"[datetime.datetime(2022, 11, 28, 15, 42, 25, 929121), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 25, 929121), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 15, 42, 25, 929121), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 25, 929121), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 15, 42, 25, 929121), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 25, 929121), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 42, 25, 929121), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 15, 42, 25, 929121), 3.0, 4.9]"
1265,"[datetime.datetime(2022, 11, 28, 15, 42, 27, 60191), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 27, 60191), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 15, 42, 27, 60191), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 27, 60191), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 15, 42, 27, 60191), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 27, 60191), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 42, 27, 60191), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 15, 42, 27, 60191), 3.0, 4.9]"
1266,"[datetime.datetime(2022, 11, 28, 15, 42, 28, 221308), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 28, 221308), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 15, 42, 28, 221308), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 28, 221308), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 15, 42, 28, 221308), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 28, 221308), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 42, 28, 221308), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 15, 42, 28, 221308), 3.0, 4.9]"
1267,"[datetime.datetime(2022, 11, 28, 15, 42, 29, 450749), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 29, 450749), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 15, 42, 29, 450749), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 29, 450749), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 15, 42, 29, 450749), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 29, 450749), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 42, 29, 450749), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 15, 42, 29, 450749), 3.0, 4.9]"
1268,"[datetime.datetime(2022, 11, 28, 15, 42, 30, 583472), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 30, 583472), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 15, 42, 30, 583472), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 30, 583472), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 15, 42, 30, 583472), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 30, 583472), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 42, 30, 583472), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 15, 42, 30, 583472), 3.0, 4.9]"
1269,"[datetime.datetime(2022, 11, 28, 15, 42, 31, 703121), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 31, 703121), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 15, 42, 31, 703121), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 31, 703121), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 15, 42, 31, 703121), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 31, 703121), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 42, 31, 703121), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 15, 42, 31, 703121), 3.0, 4.9]"
1270,"[datetime.datetime(2022, 11, 28, 15, 42, 32, 829305), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 32, 829305), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 15, 42, 32, 829305), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 32, 829305), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 15, 42, 32, 829305), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 32, 829305), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 42, 32, 829305), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 15, 42, 32, 829305), 3.0, 4.9]"
1271,"[datetime.datetime(2022, 11, 28, 15, 42, 33, 950090), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 33, 950090), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 15, 42, 33, 950090), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 33, 950090), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 15, 42, 33, 950090), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 33, 950090), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 42, 33, 950090), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 15, 42, 33, 950090), 3.0, 4.9]"
1272,"[datetime.datetime(2022, 11, 28, 15, 42, 35, 79195), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 35, 79195), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 15, 42, 35, 79195), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 35, 79195), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 15, 42, 35, 79195), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 35, 79195), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 42, 35, 79195), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 15, 42, 35, 79195), 3.0, 4.9]"
1273,"[datetime.datetime(2022, 11, 28, 15, 42, 36, 213248), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 36, 213248), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 15, 42, 36, 213248), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 36, 213248), 3.4, 4.8]","[datetime.datetime(2022, 11, 28, 15, 42, 36, 213248), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 36, 213248), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 42, 36, 213248), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 15, 42, 36, 213248), 3.0, 4.9]"
1274,"[datetime.datetime(2022, 11, 28, 15, 42, 37, 352353), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 37, 352353), 2.9, 3.4]","[datetime.datetime(2022, 11, 28, 15, 42, 37, 352353), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 37, 352353), 3.5, 4.8]","[datetime.datetime(2022, 11, 28, 15, 42, 37, 352353), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 37, 352353), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 42, 37, 352353), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 42, 37, 352353), 3.2, 4.9]"
1275,"[datetime.datetime(2022, 11, 28, 15, 42, 38, 483103), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 38, 483103), 2.9, 3.4]","[datetime.datetime(2022, 11, 28, 15, 42, 38, 483103), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 38, 483103), 3.5, 4.8]","[datetime.datetime(2022, 11, 28, 15, 42, 38, 483103), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 38, 483103), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 42, 38, 483103), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 42, 38, 483103), 3.2, 4.9]"
1276,"[datetime.datetime(2022, 11, 28, 15, 42, 39, 611664), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 15, 42, 39, 611664), 2.9, 3.4]","[datetime.datetime(2022, 11, 28, 15, 42, 39, 611664), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 39, 611664), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 15, 42, 39, 611664), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 39, 611664), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 42, 39, 611664), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 42, 39, 611664), 3.2, 4.9]"
1277,"[datetime.datetime(2022, 11, 28, 15, 42, 40, 742660), 51.0, 250.0]","[datetime.datetime(2022, 11, 28, 15, 42, 40, 742660), 2.9, 3.4]","[datetime.datetime(2022, 11, 28, 15, 42, 40, 742660), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 40, 742660), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 15, 42, 40, 742660), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 40, 742660), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 42, 40, 742660), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 42, 40, 742660), 3.2, 4.9]"
1278,"[datetime.datetime(2022, 11, 28, 15, 42, 41, 886185), 51.0, 250.0]","[datetime.datetime(2022, 11, 28, 15, 42, 41, 886185), 2.9, 3.4]","[datetime.datetime(2022, 11, 28, 15, 42, 41, 886185), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 41, 886185), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 15, 42, 41, 886185), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 41, 886185), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 42, 41, 886185), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 42, 41, 886185), 3.2, 4.9]"
1279,"[datetime.datetime(2022, 11, 28, 15, 42, 43, 17578), 51.0, 250.0]","[datetime.datetime(2022, 11, 28, 15, 42, 43, 17578), 2.9, 3.4]","[datetime.datetime(2022, 11, 28, 15, 42, 43, 17578), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 43, 17578), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 15, 42, 43, 17578), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 43, 17578), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 42, 43, 17578), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 42, 43, 17578), 3.2, 4.9]"
1280,"[datetime.datetime(2022, 11, 28, 15, 42, 44, 141351), 51.0, 250.0]","[datetime.datetime(2022, 11, 28, 15, 42, 44, 141351), 2.9, 3.4]","[datetime.datetime(2022, 11, 28, 15, 42, 44, 141351), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 44, 141351), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 15, 42, 44, 141351), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 44, 141351), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 42, 44, 141351), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 15, 42, 44, 141351), 3.2, 5.0]"
1281,"[datetime.datetime(2022, 11, 28, 15, 42, 45, 269668), 51.0, 250.0]","[datetime.datetime(2022, 11, 28, 15, 42, 45, 269668), 2.9, 3.4]","[datetime.datetime(2022, 11, 28, 15, 42, 45, 269668), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 45, 269668), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 15, 42, 45, 269668), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 45, 269668), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 42, 45, 269668), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 15, 42, 45, 269668), 3.2, 5.0]"
1282,"[datetime.datetime(2022, 11, 28, 15, 42, 46, 391641), 51.0, 250.0]","[datetime.datetime(2022, 11, 28, 15, 42, 46, 391641), 2.9, 3.4]","[datetime.datetime(2022, 11, 28, 15, 42, 46, 391641), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 46, 391641), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 15, 42, 46, 391641), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 46, 391641), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 42, 46, 391641), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 15, 42, 46, 391641), 3.2, 5.0]"
1283,"[datetime.datetime(2022, 11, 28, 15, 42, 47, 513603), 51.0, 250.0]","[datetime.datetime(2022, 11, 28, 15, 42, 47, 513603), 2.9, 3.4]","[datetime.datetime(2022, 11, 28, 15, 42, 47, 513603), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 47, 513603), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 15, 42, 47, 513603), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 47, 513603), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 42, 47, 513603), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 15, 42, 47, 513603), 3.2, 5.0]"
1284,"[datetime.datetime(2022, 11, 28, 15, 42, 48, 646497), 51.0, 250.0]","[datetime.datetime(2022, 11, 28, 15, 42, 48, 646497), 2.9, 3.4]","[datetime.datetime(2022, 11, 28, 15, 42, 48, 646497), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 42, 48, 646497), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 15, 42, 48, 646497), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 42, 48, 646497), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 42, 48, 646497), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 15, 42, 48, 646497), 3.2, 5.0]"
