,Austrian Legend,Referral,Freddy Vegas,Billy Nailer,Inspired Reason
04-01-2023 15:35:28.021650,"(31.0, 120.0, 115.0)","(101.0, 470.0, 310.0)","(4.2, 5.0, 4.793103448275862)","(3.7, 3.95, 3.8833333333333333)","(1.45, 1.91, 1.9005263157894736)"
04-01-2023 15:35:28.901775,"(31.0, 120.0, 115.0)","(101.0, 480.0, 366.6666666666667)","(4.2, 5.0, 4.79)","(3.7, 3.95, 3.8214285714285716)","(1.45, 1.91, 1.897142857142857)"
04-01-2023 15:35:29.840555,"(31.0, 120.0, 117.14285714285714)","(101.0, 400.0, 275.0)","(4.2, 5.0, 4.79)","(3.7, 3.95, 3.7976190476190474)","(1.45, 1.91, 1.897142857142857)"
04-01-2023 15:35:30.767534,"(31.0, 120.0, 117.14285714285714)","(101.0, 390.0, 280.0)","(4.2, 5.0, 4.79)","(3.7, 3.95, 3.7976190476190474)","(1.45, 1.91, 1.9005263157894736)"
04-01-2023 15:35:31.598354,"(31.0, 120.0, 117.14285714285714)","(101.0, 390.0, 280.0)","(4.2, 5.0, 4.79)","(3.7, 3.95, 3.7976190476190474)","(1.45, 1.91, 1.9005263157894736)"
04-01-2023 15:35:32.452119,"(31.0, 120.0, 117.14285714285714)","(101.0, 390.0, 280.0)","(4.2, 5.0, 4.775)","(3.7, 3.95, 3.7858974358974358)","(1.45, 1.91, 1.901111111111111)"
04-01-2023 15:35:33.388834,"(31.0, 120.0, 117.14285714285714)","(101.0, 390.0, 280.0)","(4.2, 5.0, 4.791304347826087)","(3.7, 3.95, 3.761764705882353)","(1.45, 1.91, 1.9)"
04-01-2023 15:35:34.224868,"(31.0, 120.0, 115.0)","(101.0, 390.0, 348.0)","(4.2, 5.0, 4.791304347826087)","(3.7, 3.95, 3.761764705882353)","(1.45, 1.91, 1.9)"
04-01-2023 15:35:35.122679,"(31.0, 120.0, 115.0)","(101.0, 390.0, 348.0)","(4.2, 4.9, 4.7823529411764705)","(3.7, 3.95, 3.8088235294117645)","(1.45, 1.91, 1.906)"
04-01-2023 15:35:36.036642,"(31.0, 120.0, 115.0)","(101.0, 390.0, 348.0)","(4.2, 4.9, 4.816666666666667)","(3.7, 3.95, 3.8088235294117645)","(1.45, 1.91, 1.9207692307692308)"
04-01-2023 15:35:36.888495,"(31.0, 120.0, 117.5)","(101.0, 390.0, 310.0)","(4.2, 4.9, 4.766666666666667)","(3.7, 3.95, 3.777027027027027)","(1.45, 1.93, 1.9207692307692308)"
04-01-2023 15:35:37.678664,"(31.0, 120.0, 117.5)","(101.0, 390.0, 310.0)","(4.2, 4.9, 4.75)","(3.7, 3.95, 3.777027027027027)","(1.45, 1.93, 1.915)"
04-01-2023 15:35:38.584169,"(31.0, 120.0, 117.5)","(101.0, 390.0, 370.9090909090909)","(4.2, 4.9, 4.74)","(3.7, 3.95, 3.63)","(1.45, 1.97, 1.935)"
04-01-2023 15:35:39.537748,"(31.0, 120.0, 117.5)","(101.0, 390.0, 370.9090909090909)","(4.2, 4.9, 4.74)","(3.7, 3.95, 3.7772727272727273)","(1.45, 1.98, 1.9520454545454544)"
04-01-2023 15:35:40.446445,"(31.0, 120.0, 117.5)","(101.0, 390.0, 370.9090909090909)","(4.2, 4.9, 4.74)","(3.7, 3.9, 3.7772727272727273)","(1.45, 1.96, 1.948)"
04-01-2023 15:35:41.381957,"(31.0, 130.0, 122.0)","(101.0, 390.0, 370.9090909090909)","(4.2, 4.8, 4.75)","(3.7, 3.9, 3.68)","(1.45, 1.96, 1.97)"
04-01-2023 15:35:42.313747,"(31.0, 120.0, 112.0)","(101.0, 390.0, 370.9090909090909)","(4.2, 4.8, 4.725)","(3.7, 3.9, 3.6658536585365855)","(1.45, 2.0, 1.9649999999999999)"
04-01-2023 15:35:43.127140,"(31.0, 120.0, 112.0)","(101.0, 390.0, 370.9090909090909)","(4.2, 4.8, 4.55)","(3.7, 3.9, 3.6658536585365855)","(1.45, 2.0, 1.9649999999999999)"
04-01-2023 15:35:43.978953,"(31.0, 130.0, 89.5)","(101.0, 390.0, 370.9090909090909)","(4.2, 4.8, 4.514285714285714)","(3.7, 3.9, 3.6658536585365855)","(1.45, 2.0, 1.99)"
04-01-2023 15:35:44.903153,"(31.0, 130.0, 107.5)","(101.0, 470.0, 443.6363636363636)","(4.2, 4.6, 4.52)","(3.7, 3.9, 3.6666666666666665)","(1.45, 2.02, 2.011)"
04-01-2023 15:35:45.896350,"(31.0, 130.0, 112.0)","(101.0, 470.0, 443.6363636363636)","(4.2, 4.6, 4.4714285714285715)","(3.7, 3.9, 3.6735294117647057)","(1.45, 2.02, 2.0233333333333334)"
04-01-2023 15:35:46.758385,"(31.0, 130.0, 112.0)","(101.0, 470.0, 443.6363636363636)","(4.2, 4.6, 4.366666666666666)","(3.7, 3.85, 3.6735294117647057)","(1.45, 2.04, 2.03375)"
04-01-2023 15:35:47.676222,"(31.0, 130.0, 112.0)","(101.0, 390.0, 370.9090909090909)","(4.2, 4.6, 4.323076923076923)","(3.7, 3.85, 3.9992277992277994)","(1.45, 2.04, 1.9975)"
04-01-2023 15:35:48.694825,"(31.0, 130.0, 112.0)","(101.0, 390.0, 370.9090909090909)","(4.2, 4.5, 4.35)","(3.7, 4.0, 4.0926614481409)","(1.45, 2.02, 1.978139534883721)"
04-01-2023 15:35:49.579801,"(31.0, 130.0, 105.45454545454545)","(101.0, 380.0, 355.0)","(4.2, 4.5, 4.35)","(3.7, 4.1, 4.0926614481409)","(1.45, 2.04, 1.9685714285714286)"
04-01-2023 15:35:50.430597,"(31.0, 130.0, 88.75)","(101.0, 380.0, 351.42857142857144)","(4.2, 4.7, 4.4)","(3.7, 4.1, 4.088990825688073)","(1.45, 2.02, 1.968888888888889)"
04-01-2023 15:35:51.231636,"(31.0, 130.0, 97.0)","(101.0, 380.0, 351.42857142857144)","(4.2, 4.6, 4.442105263157895)","(3.7, 4.1, 4.010526315789473)","(1.45, 1.98, 1.9661111111111111)"
04-01-2023 15:35:52.145101,"(31.0, 130.0, 99.0625)","(101.0, 370.0, 294.0)","(4.2, 4.6, 4.35)","(3.7, 4.2, 4.133333333333334)","(1.45, 1.99, 1.9710526315789474)"
04-01-2023 15:35:53.023473,"(31.0, 130.0, 99.0625)","(101.0, 370.0, 294.0)","(4.2, 4.6, 4.35)","(3.7, 4.2, 4.133333333333334)","(1.45, 1.99, 1.9654545454545453)"
04-01-2023 15:35:53.965387,"(31.0, 130.0, 101.36363636363636)","(101.0, 370.0, 261.42857142857144)","(4.2, 4.5, 4.3352941176470585)","(3.7, 4.2, 4.133333333333334)","(1.45, 1.99, 1.9654545454545453)"
04-01-2023 15:35:54.912276,"(31.0, 130.0, 101.36363636363636)","(101.0, 360.0, 337.5)","(4.2, 4.5, 4.33)","(3.7, 4.2, 4.105263157894737)","(1.45, 1.99, 1.9710526315789474)"
04-01-2023 15:35:55.802740,"(31.0, 130.0, 101.36363636363636)","(101.0, 350.0, 328.75)","(4.2, 4.5, 4.33)","(3.7, 4.2, 4.105263157894737)","(1.45, 1.99, 1.9710526315789474)"
04-01-2023 15:35:56.618658,"(31.0, 130.0, 101.36363636363636)","(101.0, 350.0, 328.75)","(4.2, 4.5, 4.33)","(3.7, 4.2, 4.105263157894737)","(1.45, 1.99, 1.9710526315789474)"
04-01-2023 15:35:57.520633,"(31.0, 130.0, 102.0)","(101.0, 350.0, 265.0)","(4.2, 4.5, 4.33)","(3.7, 4.2, 4.105263157894737)","(1.45, 1.99, 1.9710526315789474)"
04-01-2023 15:35:58.403307,"(31.0, 130.0, 102.0)","(101.0, 350.0, 259.33333333333337)","(4.2, 4.5, 4.33)","(3.7, 4.2, 4.105263157894737)","(1.45, 1.99, 1.9710526315789474)"
04-01-2023 15:35:59.268461,"(31.0, 130.0, 102.0)","(101.0, 350.0, 259.33333333333337)","(4.2, 4.5, 4.33)","(3.7, 4.2, 4.105263157894737)","(1.45, 1.99, 1.9710526315789474)"
04-01-2023 15:36:00.122972,"(31.0, 130.0, 88.75)","(101.0, 350.0, 259.33333333333337)","(4.2, 4.5, 4.34)","(3.7, 4.2, 4.090909090909091)","(1.45, 1.99, 1.9654545454545453)"
04-01-2023 15:36:01.028158,"(31.0, 120.0, 113.57142857142857)","(101.0, 350.0, 259.33333333333337)","(4.2, 4.4, 4.335483870967742)","(3.7, 4.2, 4.133333333333334)","(1.45, 1.99, 1.9627272727272727)"
04-01-2023 15:36:01.920130,"(31.0, 120.0, 113.75)","(101.0, 350.0, 259.33333333333337)","(4.2, 4.4, 4.335483870967742)","(3.7, 4.2, 4.128571428571428)","(1.45, 1.99, 1.9627272727272727)"
04-01-2023 15:36:02.826697,"(31.0, 120.0, 113.75)","(101.0, 330.0, 276.0)","(4.2, 4.4, 4.335483870967742)","(3.7, 4.2, 4.128571428571428)","(1.45, 1.99, 1.9627272727272727)"
04-01-2023 15:36:03.667103,"(31.0, 120.0, 113.75)","(101.0, 330.0, 260.0)","(4.2, 4.4, 4.315151515151515)","(3.7, 4.2, 4.128571428571428)","(1.45, 1.99, 1.9627272727272727)"
04-01-2023 15:36:04.550889,"(31.0, 120.0, 113.75)","(101.0, 330.0, 260.0)","(4.2, 4.4, 4.358333333333333)","(3.7, 4.2, 4.128571428571428)","(1.45, 1.99, 1.961875)"
04-01-2023 15:36:05.460298,"(31.0, 120.0, 113.75)","(101.0, 330.0, 254.21052631578948)","(4.2, 4.4, 4.333333333333334)","(3.7, 4.2, 4.128571428571428)","(1.45, 1.99, 1.9625)"
04-01-2023 15:36:06.347925,"(31.0, 120.0, 113.75)","(101.0, 330.0, 254.21052631578948)","(4.2, 4.4, 4.3545454545454545)","(3.7, 4.2, 4.116666666666666)","(1.45, 1.99, 1.9642105263157894)"
04-01-2023 15:36:07.317998,"(31.0, 120.0, 114.28571428571428)","(101.0, 330.0, 254.21052631578948)","(4.2, 4.4, 4.3545454545454545)","(3.7, 4.3, 4.175471698113207)","(1.45, 1.98, 1.9642105263157894)"
04-01-2023 15:36:08.250006,"(31.0, 120.0, 116.0)","(101.0, 330.0, 254.21052631578948)","(4.2, 4.5, 4.3545454545454545)","(3.7, 4.3, 4.175471698113207)","(1.45, 1.98, 1.9542857142857142)"
04-01-2023 15:36:09.155673,"(31.0, 120.0, 116.36363636363636)","(101.0, 330.0, 254.21052631578948)","(4.2, 4.4, 4.3133333333333335)","(3.7, 4.3, 4.175471698113207)","(1.45, 1.98, 1.9529999999999998)"
04-01-2023 15:36:10.007225,"(31.0, 120.0, 113.33333333333333)","(101.0, 330.0, 254.21052631578948)","(4.2, 4.4, 4.3545454545454545)","(3.7, 4.3, 4.135714285714285)","(1.45, 1.98, 1.962)"
04-01-2023 15:36:10.881717,"(31.0, 120.0, 113.33333333333333)","(101.0, 330.0, 254.21052631578948)","(4.2, 4.4, 4.294736842105263)","(3.7, 4.3, 4.156818181818181)","(1.45, 1.98, 1.9529999999999998)"
04-01-2023 15:36:11.789470,"(31.0, 120.0, 113.33333333333333)","(101.0, 330.0, 254.21052631578948)","(4.2, 4.4, 4.275)","(3.7, 4.3, 4.164285714285715)","(1.45, 1.98, 1.962)"
04-01-2023 15:36:12.652772,"(31.0, 120.0, 113.33333333333333)","(101.0, 330.0, 254.21052631578948)","(4.2, 4.4, 4.29047619047619)","(3.7, 4.3, 4.127777777777777)","(1.45, 1.98, 1.9665)"
04-01-2023 15:36:13.606814,"(31.0, 120.0, 113.33333333333333)","(101.0, 320.0, 243.5)","(4.2, 4.4, 4.282608695652174)","(3.7, 4.3, 4.118965517241379)","(1.45, 1.98, 1.9692)"
04-01-2023 15:36:14.447219,"(31.0, 120.0, 113.33333333333333)","(101.0, 310.0, 275.7142857142857)","(4.2, 4.4, 4.29047619047619)","(3.7, 4.3, 4.118965517241379)","(1.45, 1.98, 1.9692)"
04-01-2023 15:36:15.278271,"(31.0, 120.0, 113.33333333333333)","(101.0, 310.0, 247.77777777777777)","(4.2, 4.4, 4.271428571428571)","(3.7, 4.3, 4.076595744680851)","(1.45, 1.98, 1.9752631578947368)"
04-01-2023 15:36:16.174065,"(31.0, 120.0, 102.5)","(101.0, 310.0, 242.6315789473684)","(4.2, 4.4, 4.271428571428571)","(3.7, 4.3, 4.2555555555555555)","(1.45, 1.98, 1.96875)"
04-01-2023 15:36:17.100430,"(31.0, 120.0, 102.5)","(101.0, 310.0, 242.6315789473684)","(4.2, 4.4, 4.2875000000000005)","(3.7, 4.2, 4.115384615384616)","(1.45, 1.98, 1.9688235294117646)"
04-01-2023 15:36:17.969361,"(31.0, 120.0, 102.5)","(101.0, 310.0, 242.6315789473684)","(4.2, 4.4, 4.2875000000000005)","(3.7, 4.2, 4.115384615384616)","(1.45, 1.99, 1.963)"
04-01-2023 15:36:18.816344,"(31.0, 120.0, 113.33333333333333)","(101.0, 310.0, 242.6315789473684)","(4.2, 4.4, 4.277777777777778)","(3.7, 4.2, 4.140540540540541)","(1.45, 1.99, 1.9652941176470589)"
04-01-2023 15:36:19.746782,"(31.0, 120.0, 113.33333333333333)","(101.0, 310.0, 242.6315789473684)","(4.2, 4.4, 4.2875000000000005)","(3.7, 4.2, 4.038709677419355)","(1.45, 1.99, 1.97)"
04-01-2023 15:36:20.593942,"(31.0, 120.0, 113.33333333333333)","(101.0, 310.0, 242.6315789473684)","(4.2, 4.4, 4.2875000000000005)","(3.7, 4.3, 4.038709677419355)","(1.45, 1.99, 1.97)"
04-01-2023 15:36:21.464182,"(31.0, 120.0, 113.33333333333333)","(101.0, 310.0, 242.6315789473684)","(4.2, 4.4, 4.2875000000000005)","(3.7, 4.2, 4.128571428571429)","(1.45, 1.99, 1.97)"
04-01-2023 15:36:22.324467,"(31.0, 120.0, 113.33333333333333)","(101.0, 310.0, 242.6315789473684)","(4.2, 4.4, 4.2875000000000005)","(3.7, 4.2, 4.1625000000000005)","(1.45, 1.99, 1.97)"
04-01-2023 15:36:23.210856,"(31.0, 120.0, 113.33333333333333)","(101.0, 310.0, 242.6315789473684)","(4.2, 4.4, 4.2875000000000005)","(3.7, 4.2, 4.15)","(1.45, 1.99, 1.97)"
04-01-2023 15:36:24.127733,"(31.0, 120.0, 113.33333333333333)","(101.0, 310.0, 242.6315789473684)","(4.2, 4.4, 4.2875000000000005)","(3.7, 4.2, 4.166666666666667)","(1.45, 1.99, 1.97)"
04-01-2023 15:36:25.027879,"(31.0, 120.0, 102.5)","(101.0, 300.0, 228.94736842105263)","(4.2, 4.4, 4.2875000000000005)","(3.7, 4.2, 4.166666666666667)","(1.45, 1.99, 1.97)"
04-01-2023 15:36:26.036661,"(31.0, 120.0, 102.5)","(101.0, 290.0, 260.0)","(4.2, 4.4, 4.256)","(3.7, 4.2, 4.1625000000000005)","(1.45, 1.99, 1.97)"
04-01-2023 15:36:26.967653,"(31.0, 120.0, 102.5)","(101.0, 290.0, 252.66666666666669)","(4.2, 4.4, 4.256)","(3.7, 4.2, 4.148)","(1.45, 1.99, 1.9028837209302325)"
04-01-2023 15:36:27.773482,"(31.0, 120.0, 113.33333333333333)","(101.0, 290.0, 231.05263157894737)","(4.2, 4.5, 4.375)","(3.7, 4.3, 4.148)","(1.45, 1.92, 1.9028837209302325)"
04-01-2023 15:36:28.573109,"(31.0, 120.0, 113.33333333333333)","(101.0, 290.0, 231.05263157894737)","(4.2, 4.5, 4.42)","(3.7, 4.3, 4.157142857142857)","(1.45, 1.92, 1.902135922330097)"
04-01-2023 15:36:29.439623,"(31.0, 120.0, 113.33333333333333)","(101.0, 290.0, 227.77777777777777)","(4.2, 4.5, 4.405882352941177)","(3.7, 4.3, 4.157142857142857)","(1.45, 1.92, 1.9022916666666665)"
04-01-2023 15:36:30.294043,"(31.0, 120.0, 113.33333333333333)","(101.0, 290.0, 215.33333333333334)","(4.2, 4.5, 4.45)","(3.7, 4.3, 4.157142857142857)","(1.45, 1.92, 1.9022916666666665)"
04-01-2023 15:36:31.080062,"(31.0, 130.0, 105.45454545454545)","(101.0, 290.0, 215.33333333333334)","(4.2, 4.5, 4.385714285714285)","(3.7, 4.3, 4.157142857142857)","(1.45, 1.92, 1.9022916666666665)"
04-01-2023 15:36:32.044596,"(31.0, 130.0, 105.45454545454545)","(101.0, 290.0, 215.33333333333334)","(4.2, 4.5, 4.433333333333334)","(3.7, 4.3, 4.157142857142857)","(1.45, 1.92, 1.9022916666666665)"
04-01-2023 15:36:32.931666,"(31.0, 130.0, 100.0)","(101.0, 290.0, 215.33333333333334)","(4.0, 4.5, 4.43125)","(3.6, 4.3, 4.157142857142857)","(1.5, 1.92, 1.9057894736842105)"
04-01-2023 15:36:33.832718,"(31.0, 130.0, 89.5)","(101.0, 290.0, 252.66666666666669)","(4.0, 4.6, 4.511111111111111)","(3.6, 4.4, 4.233333333333333)","(1.5, 1.91, 1.87625)"
04-01-2023 15:36:34.702277,"(31.0, 130.0, 89.5)","(101.0, 290.0, 252.66666666666669)","(4.0, 4.6, 4.5375)","(3.6, 4.4, 4.233333333333333)","(1.5, 1.91, 1.8775)"
04-01-2023 15:36:35.558196,"(31.0, 130.0, 105.45454545454545)","(101.0, 290.0, 268.46153846153845)","(4.0, 4.7, 4.526666666666666)","(3.6, 4.4, 4.246153846153846)","(1.5, 1.9, 1.88)"
04-01-2023 15:36:36.452718,"(31.0, 130.0, 105.45454545454545)","(101.0, 290.0, 268.46153846153845)","(4.0, 4.7, 4.530434782608696)","(3.6, 4.4, 4.246153846153846)","(1.5, 1.9, 1.8785714285714286)"
04-01-2023 15:36:37.228650,"(31.0, 130.0, 105.45454545454545)","(101.0, 280.0, 269.1666666666667)","(4.0, 4.7, 4.530434782608696)","(3.6, 4.4, 4.266666666666667)","(1.5, 1.9, 1.8785714285714286)"
04-01-2023 15:36:38.076477,"(31.0, 130.0, 105.45454545454545)","(101.0, 280.0, 269.1666666666667)","(4.0, 4.6, 4.490909090909091)","(3.6, 4.4, 4.266666666666667)","(1.5, 1.9, 1.8782608695652174)"
04-01-2023 15:36:38.982485,"(31.0, 130.0, 105.45454545454545)","(101.0, 280.0, 269.1666666666667)","(4.0, 4.6, 4.5)","(3.6, 4.4, 4.275)","(1.5, 1.9, 1.8786666666666667)"
04-01-2023 15:36:39.842553,"(31.0, 130.0, 105.45454545454545)","(101.0, 280.0, 269.1666666666667)","(4.0, 4.6, 4.517647058823529)","(3.6, 4.4, 4.275)","(1.5, 1.9, 1.8973333333333333)"
04-01-2023 15:36:40.748445,"(31.0, 130.0, 103.0)","(101.0, 280.0, 269.1666666666667)","(4.0, 4.6, 4.490909090909091)","(3.6, 4.3, 4.2444444444444445)","(1.5, 1.9, 1.8843478260869566)"
04-01-2023 15:36:41.584967,"(31.0, 130.0, 89.5)","(101.0, 280.0, 220.0)","(4.0, 4.6, 4.490909090909091)","(3.6, 4.3, 4.242857142857143)","(1.5, 1.9, 1.8843478260869566)"
04-01-2023 15:36:42.443801,"(31.0, 130.0, 89.5)","(101.0, 280.0, 220.0)","(4.0, 4.6, 4.490909090909091)","(3.6, 4.3, 4.242857142857143)","(1.5, 1.9, 1.888)"
04-01-2023 15:36:43.303069,"(31.0, 130.0, 89.5)","(101.0, 280.0, 220.0)","(4.0, 4.6, 4.490909090909091)","(3.6, 4.4, 4.3090909090909095)","(1.5, 1.89, 1.888)"
04-01-2023 15:36:44.131659,"(31.0, 130.0, 105.45454545454545)","(101.0, 280.0, 220.0)","(4.0, 4.6, 4.495652173913044)","(3.6, 4.4, 4.292307692307692)","(1.5, 1.89, 1.888)"
04-01-2023 15:36:44.998496,"(31.0, 130.0, 105.45454545454545)","(101.0, 280.0, 220.0)","(4.0, 4.5, 4.46875)","(3.6, 4.4, 4.2827586206896555)","(1.5, 1.89, 1.8883333333333332)"
04-01-2023 15:36:45.836870,"(31.0, 130.0, 105.45454545454545)","(101.0, 280.0, 220.0)","(4.0, 4.5, 4.4375)","(3.6, 4.3, 4.258333333333333)","(1.5, 1.89, 1.881)"
04-01-2023 15:36:46.701380,"(31.0, 130.0, 105.45454545454545)","(101.0, 280.0, 220.0)","(4.0, 4.5, 4.45)","(3.6, 4.3, 4.254545454545455)","(1.5, 1.9, 1.8865)"
04-01-2023 15:36:47.555482,"(31.0, 130.0, 105.45454545454545)","(101.0, 280.0, 220.0)","(4.0, 4.5, 4.433333333333334)","(3.6, 4.3, 4.254545454545455)","(1.5, 1.9, 1.8865)"
04-01-2023 15:36:48.454688,"(31.0, 130.0, 105.45454545454545)","(101.0, 280.0, 220.0)","(4.0, 4.5, 4.45)","(3.6, 4.3, 4.254545454545455)","(1.5, 1.9, 1.893076923076923)"
04-01-2023 15:36:49.351970,"(31.0, 130.0, 103.33333333333333)","(101.0, 280.0, 220.0)","(4.0, 4.5, 4.433333333333334)","(3.6, 4.3, 4.254545454545455)","(1.5, 1.9, 1.893076923076923)"
04-01-2023 15:36:50.155670,"(31.0, 130.0, 120.0)","(101.0, 280.0, 220.0)","(4.0, 4.5, 4.45)","(3.6, 4.3, 4.254545454545455)","(1.5, 1.9, 1.893076923076923)"
04-01-2023 15:36:50.995339,"(31.0, 130.0, 111.25)","(101.0, 280.0, 220.0)","(4.0, 4.5, 4.433333333333334)","(3.6, 4.3, 4.254545454545455)","(1.5, 1.9, 1.887142857142857)"
04-01-2023 15:36:51.785094,"(31.0, 130.0, 111.25)","(101.0, 280.0, 220.0)","(4.0, 4.7, 4.464285714285714)","(3.6, 4.3, 4.254545454545455)","(1.5, 1.89, 1.887142857142857)"
04-01-2023 15:36:52.596496,"(31.0, 130.0, 108.57142857142857)","(101.0, 280.0, 220.0)","(4.0, 4.7, 4.414285714285715)","(3.6, 4.3, 4.264285714285714)","(1.5, 1.9, 1.891)"
04-01-2023 15:36:53.473494,"(31.0, 130.0, 108.57142857142857)","(101.0, 280.0, 220.0)","(4.0, 4.7, 4.414285714285715)","(3.6, 4.3, 4.264285714285714)","(1.5, 1.9, 1.891)"
04-01-2023 15:36:54.378669,"(31.0, 130.0, 108.57142857142857)","(101.0, 280.0, 220.0)","(4.0, 4.6, 4.42)","(3.6, 4.3, 4.264285714285714)","(1.5, 1.9, 1.891)"
04-01-2023 15:36:55.329929,"(31.0, 130.0, 105.45454545454545)","(101.0, 280.0, 220.0)","(4.0, 4.6, 4.447619047619048)","(3.6, 4.3, 4.264285714285714)","(1.5, 1.9, 1.891)"
04-01-2023 15:36:56.141035,"(31.0, 130.0, 105.45454545454545)","(101.0, 280.0, 220.0)","(4.0, 4.6, 4.447619047619048)","(3.6, 4.3, 4.264285714285714)","(1.5, 1.9, 1.891)"
04-01-2023 15:36:56.949090,"(31.0, 130.0, 105.45454545454545)","(101.0, 280.0, 220.0)","(4.0, 4.5, 4.44)","(3.6, 4.3, 4.264285714285714)","(1.5, 1.9, 1.8904761904761904)"
04-01-2023 15:36:57.829435,"(31.0, 130.0, 96.25)","(101.0, 280.0, 220.0)","(4.0, 4.5, 4.404347826086957)","(3.6, 4.3, 4.254545454545455)","(1.5, 1.91, 1.907741935483871)"
04-01-2023 15:36:58.695305,"(31.0, 130.0, 102.3076923076923)","(101.0, 280.0, 220.0)","(4.0, 4.5, 4.383333333333333)","(3.6, 4.3, 4.254545454545455)","(1.5, 1.91, 1.907741935483871)"
04-01-2023 15:36:59.565803,"(31.0, 130.0, 102.3076923076923)","(101.0, 280.0, 220.0)","(4.0, 4.5, 4.383333333333333)","(3.6, 4.3, 4.254545454545455)","(1.5, 1.91, 1.907741935483871)"
04-01-2023 15:37:00.388034,"(31.0, 130.0, 102.3076923076923)","(101.0, 280.0, 220.0)","(4.0, 4.5, 4.372727272727273)","(3.6, 4.3, 4.2615384615384615)","(1.5, 1.91, 1.9089830508474575)"
04-01-2023 15:37:01.263783,"(31.0, 130.0, 112.0)","(101.0, 280.0, 220.0)","(4.0, 4.5, 4.372727272727273)","(3.6, 4.3, 4.2615384615384615)","(1.5, 1.91, 1.904)"
04-01-2023 15:37:02.083809,"(31.0, 130.0, 112.0)","(101.0, 280.0, 220.0)","(4.0, 4.5, 4.372727272727273)","(3.6, 4.3, 4.2615384615384615)","(1.5, 1.91, 1.904)"
04-01-2023 15:37:03.036301,"(31.0, 130.0, 113.33333333333333)","(101.0, 280.0, 225.0)","(4.0, 4.5, 4.366666666666667)","(3.6, 4.3, 4.26875)","(1.5, 1.91, 1.908)"
04-01-2023 15:37:03.929411,"(31.0, 130.0, 112.0)","(101.0, 280.0, 225.0)","(4.0, 4.4, 4.366666666666667)","(3.6, 4.3, 4.26875)","(1.5, 1.91, 1.9082278481012658)"
04-01-2023 15:37:04.783502,"(31.0, 130.0, 112.22222222222223)","(101.0, 280.0, 225.0)","(4.0, 4.4, 4.347368421052631)","(3.6, 4.3, 4.26875)","(1.5, 1.91, 1.9082278481012658)"
04-01-2023 15:37:05.655232,"(31.0, 130.0, 112.0)","(101.0, 310.0, 193.33333333333334)","(4.0, 4.4, 4.364285714285715)","(3.6, 4.3, 4.26875)","(1.5, 1.91, 1.9185185185185185)"
04-01-2023 15:37:06.480786,"(31.0, 130.0, 118.57142857142857)","(101.0, 270.0, 220.0)","(4.0, 4.4, 4.333333333333333)","(3.6, 4.3, 4.254545454545455)","(1.5, 1.92, 1.9185185185185185)"
04-01-2023 15:37:07.466947,"(31.0, 130.0, 120.0)","(101.0, 270.0, 220.0)","(4.0, 4.4, 4.333333333333333)","(3.6, 4.3, 4.254545454545455)","(1.5, 1.92, 1.9185185185185185)"
04-01-2023 15:37:08.373220,"(31.0, 130.0, 114.0)","(101.0, 270.0, 220.0)","(4.0, 4.4, 4.333333333333333)","(3.6, 4.3, 4.254545454545455)","(1.5, 1.92, 1.9185185185185185)"
04-01-2023 15:37:09.249103,"(31.0, 130.0, 114.0)","(101.0, 270.0, 220.0)","(4.0, 4.4, 4.333333333333333)","(3.6, 4.3, 4.20216606498195)","(1.5, 1.92, 1.9187755102040815)"
04-01-2023 15:37:10.108082,"(51.0, 130.0, 114.0)","(101.0, 270.0, 220.0)","(4.0, 4.4, 4.333333333333333)","(3.6, 4.3, 4.20216606498195)","(1.5, 1.92, 1.9283673469387754)"
04-01-2023 15:37:11.017897,"(51.0, 130.0, 114.0)","(101.0, 270.0, 220.0)","(4.0, 4.5, 4.392307692307692)","(3.6, 4.3, 4.108843537414965)","(1.5, 1.93, 1.9252)"
04-01-2023 15:37:11.965969,"(51.0, 130.0, 112.5)","(101.0, 270.0, 220.0)","(4.0, 4.4, 4.333333333333333)","(3.6, 4.3, 4.192857142857142)","(1.5, 1.93, 1.927894736842105)"
04-01-2023 15:37:12.963296,"(51.0, 130.0, 112.5)","(101.0, 270.0, 220.0)","(4.0, 4.4, 4.322580645161291)","(3.6, 4.3, 4.225925925925925)","(1.5, 1.93, 1.921111111111111)"
04-01-2023 15:37:13.961694,"(51.0, 130.0, 112.5)","(101.0, 270.0, 220.0)","(4.0, 4.4, 4.317241379310345)","(3.6, 4.3, 4.22)","(1.5, 1.93, 1.922)"
04-01-2023 15:37:14.759924,"(51.0, 130.0, 112.5)","(101.0, 260.0, 215.0)","(4.0, 4.4, 4.317241379310345)","(3.6, 4.3, 4.22)","(1.5, 1.94, 1.922)"
04-01-2023 15:37:15.673864,"(51.0, 130.0, 98.88888888888889)","(101.0, 260.0, 215.0)","(4.0, 4.4, 4.289655172413793)","(3.6, 4.3, 4.16)","(1.5, 1.94, 1.9376923076923076)"
04-01-2023 15:37:16.713710,"(51.0, 130.0, 108.46153846153847)","(101.0, 260.0, 215.0)","(4.0, 4.4, 4.32)","(3.6, 4.3, 4.139024390243902)","(1.5, 1.94, 1.921111111111111)"
04-01-2023 15:37:17.735192,"(51.0, 130.0, 108.46153846153847)","(101.0, 260.0, 215.0)","(4.0, 4.5, 4.430000000000001)","(3.6, 4.3, 4.1410256410256405)","(1.5, 1.93, 1.9276923076923076)"
