,Divine Law,Wicked Mad,Bourbon Over Ice,Charlie Potatoes,More Please,Royal Spy,Subject To Change,Ridiculous,Close The Case,Manolito
12-01-2023 13:21:19.358244,"(7.0, 8.4, 8.3)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 11.703703703703704)","(16.0, 28.0, 21.928571428571427)","(19.0, 55.0, 47.75)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 14.11111111111111)","(19.0, 90.0, 75.7)","(21.0, 110.0, 63.6)","(2.3, 2.94, 2.832)"
12-01-2023 13:21:20.635117,"(7.0, 8.4, 8.3)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 11.977272727272727)","(16.0, 28.0, 22.9)","(19.0, 55.0, 52.099999999999994)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 12.666666666666666)","(19.0, 90.0, 75.7)","(21.0, 110.0, 63.6)","(2.3, 2.94, 2.832)"
12-01-2023 13:21:22.041285,"(7.0, 8.4, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 11.977272727272727)","(16.0, 28.0, 22.9)","(19.0, 55.0, 52.099999999999994)","(4.8, 6.4, 6.3500000000000005)","(8.5, 15.0, 12.666666666666666)","(19.0, 90.0, 75.7)","(21.0, 110.0, 63.6)","(2.3, 2.94, 2.832)"
12-01-2023 13:21:23.415679,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 28.0, 22.9)","(19.0, 55.0, 52.099999999999994)","(4.8, 6.4, 6.3500000000000005)","(8.5, 15.0, 12.666666666666666)","(19.0, 90.0, 75.7)","(21.0, 110.0, 63.6)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:21:24.886129,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 28.0, 23.27777777777778)","(19.0, 55.0, 52.099999999999994)","(4.8, 6.4, 6.3500000000000005)","(8.5, 15.0, 13.25)","(19.0, 90.0, 75.7)","(21.0, 110.0, 63.6)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:21:26.311798,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 28.0, 23.27777777777778)","(19.0, 55.0, 52.099999999999994)","(4.8, 6.4, 6.3500000000000005)","(8.5, 15.0, 13.25)","(19.0, 90.0, 75.7)","(21.0, 110.0, 63.6)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:21:27.750310,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 28.0, 23.27777777777778)","(19.0, 55.0, 52.099999999999994)","(4.8, 6.4, 6.3500000000000005)","(8.5, 15.0, 13.25)","(19.0, 90.0, 75.7)","(21.0, 110.0, 63.6)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:21:29.160787,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 28.0, 23.27777777777778)","(19.0, 55.0, 50.85714285714286)","(4.8, 6.4, 6.3500000000000005)","(8.5, 15.0, 13.25)","(19.0, 90.0, 75.7)","(21.0, 110.0, 48.375)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:21:30.536408,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 28.0, 23.27777777777778)","(19.0, 55.0, 50.85714285714286)","(4.8, 6.4, 6.3500000000000005)","(8.5, 15.0, 13.25)","(19.0, 90.0, 75.7)","(21.0, 110.0, 48.375)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:21:31.950517,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 28.0, 23.27777777777778)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 15.0, 13.25)","(19.0, 90.0, 75.7)","(21.0, 110.0, 48.375)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:21:33.354675,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 28.0, 23.27777777777778)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 15.0, 13.25)","(19.0, 90.0, 75.7)","(21.0, 110.0, 76.9)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:21:34.686989,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 28.0, 23.27777777777778)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 15.0, 12.9)","(19.0, 90.0, 75.7)","(21.0, 100.0, 76.9)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:21:35.978768,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 28.0, 23.27777777777778)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 15.0, 12.9)","(19.0, 90.0, 75.7)","(21.0, 100.0, 76.9)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:21:37.362444,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 28.0, 23.27777777777778)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 15.0, 12.9)","(19.0, 90.0, 75.7)","(21.0, 100.0, 76.9)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:21:38.734672,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 28.0, 23.27777777777778)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 15.0, 12.9)","(19.0, 90.0, 75.7)","(21.0, 100.0, 67.91666666666667)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:21:40.013850,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 28.0, 23.27777777777778)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 15.0, 12.9)","(19.0, 90.0, 75.7)","(21.0, 100.0, 67.91666666666667)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:21:41.201294,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 28.0, 23.27777777777778)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 15.0, 12.9)","(19.0, 90.0, 75.7)","(21.0, 100.0, 67.91666666666667)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:21:42.426849,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 28.0, 23.27777777777778)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 15.0, 13.0)","(19.0, 90.0, 75.7)","(21.0, 100.0, 67.91666666666667)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:21:43.766972,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 28.0, 23.27777777777778)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 100.0, 67.91666666666667)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:21:45.326007,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 28.0, 23.27777777777778)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 100.0, 73.4)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:21:46.843762,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 28.0, 23.27777777777778)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 95.0, 73.4)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:21:48.341260,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 28.0, 25.055555555555557)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 95.0, 103.81818181818181)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:21:50.090657,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 32.0, 23.27777777777778)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 150.0, 65.0)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:21:51.830699,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 28.0, 23.27777777777778)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 95.0, 65.0)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:21:53.276626,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 28.0, 23.27777777777778)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 95.0, 65.0)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:21:54.657144,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 28.0, 21.928571428571427)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 95.0, 65.0)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:21:56.084063,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 28.0, 21.928571428571427)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 95.0, 65.0)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:21:57.482337,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 28.0, 21.928571428571427)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 95.0, 65.0)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:21:58.829364,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 28.0, 23.071428571428573)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 95.0, 103.81818181818181)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:22:00.173152,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 32.0, 23.071428571428573)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 150.0, 103.81818181818181)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:22:01.534803,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 32.0, 23.071428571428573)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 150.0, 103.81818181818181)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:22:02.936845,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 32.0, 23.071428571428573)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 150.0, 103.81818181818181)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:22:04.316821,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.305555555555555)","(16.0, 32.0, 23.071428571428573)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 150.0, 103.81818181818181)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:22:05.650503,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 11.977272727272727)","(16.0, 32.0, 23.071428571428573)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 150.0, 103.81818181818181)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:22:07.025830,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 11.977272727272727)","(16.0, 32.0, 23.071428571428573)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 150.0, 103.81818181818181)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:22:08.274887,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 11.977272727272727)","(16.0, 32.0, 20.58695652173913)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 150.0, 78.5625)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:22:09.585615,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 11.977272727272727)","(16.0, 32.0, 20.58695652173913)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 150.0, 78.5625)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:22:10.846439,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 11.977272727272727)","(16.0, 32.0, 20.58695652173913)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 150.0, 78.5625)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:22:12.129333,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 11.977272727272727)","(16.0, 32.0, 23.7)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 150.0, 78.5625)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:22:13.462570,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 11.977272727272727)","(16.0, 30.0, 23.7)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 150.0, 78.5625)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:22:14.765815,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 11.977272727272727)","(16.0, 30.0, 23.7)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 150.0, 78.5625)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:22:16.078477,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 11.977272727272727)","(16.0, 30.0, 23.7)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 150.0, 78.5625)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:22:17.465443,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 11.977272727272727)","(16.0, 30.0, 23.7)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 150.0, 78.5625)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:22:18.817087,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 12.125)","(16.0, 30.0, 22.5)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 150.0, 63.40909090909091)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:22:20.180834,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 12.5, 12.125)","(16.0, 30.0, 22.5)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 150.0, 61.65217391304348)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:22:21.578763,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 12.5, 12.125)","(16.0, 30.0, 22.5)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 150.0, 61.65217391304348)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:22:22.967807,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 12.5, 12.125)","(16.0, 30.0, 21.166666666666668)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.3500000000000005)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 150.0, 61.65217391304348)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:22:24.305009,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 12.5, 12.125)","(16.0, 22.0, 21.25)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.333333333333334)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 150.0, 61.65217391304348)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:22:25.694425,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 12.5, 12.125)","(16.0, 30.0, 21.25)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.333333333333334)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 150.0, 61.65217391304348)","(2.3, 2.94, 2.809090909090909)"
12-01-2023 13:22:27.075078,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 12.5, 12.125)","(16.0, 30.0, 21.25)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.333333333333334)","(8.5, 14.5, 13.0)","(19.0, 90.0, 75.7)","(21.0, 150.0, 61.65217391304348)","(2.3, 2.94, 2.8716666666666666)"
12-01-2023 13:22:28.285398,"(7.0, 8.8, 8.75294117647059)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 11.095238095238095)","(16.0, 30.0, 21.25)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.333333333333334)","(8.5, 15.0, 12.5)","(19.0, 90.0, 75.7)","(21.0, 150.0, 77.42857142857143)","(2.3, 3.0, 2.8716666666666666)"
12-01-2023 13:22:29.502905,"(7.0, 8.8, 8.75294117647059)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 11.095238095238095)","(16.0, 30.0, 23.75)","(19.0, 55.0, 49.833333333333336)","(4.8, 6.4, 6.333333333333334)","(8.5, 15.5, 13.541666666666668)","(19.0, 90.0, 75.7)","(21.0, 150.0, 131.0)","(2.3, 3.0, 2.835)"
12-01-2023 13:22:30.673337,"(7.0, 8.8, 8.75294117647059)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 11.095238095238095)","(16.0, 28.0, 23.75)","(19.0, 55.0, 47.5)","(4.8, 6.4, 6.333333333333334)","(8.5, 15.0, 13.055555555555555)","(19.0, 90.0, 75.7)","(21.0, 140.0, 131.0)","(2.3, 3.0, 2.835)"
12-01-2023 13:22:31.941426,"(7.0, 8.8, 8.75294117647059)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 11.095238095238095)","(16.0, 28.0, 23.75)","(18.0, 55.0, 47.5)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.055555555555555)","(19.0, 90.0, 75.7)","(21.0, 140.0, 131.0)","(2.3, 3.0, 2.835)"
12-01-2023 13:22:33.209678,"(7.0, 8.8, 8.75294117647059)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 11.095238095238095)","(16.0, 28.0, 23.75)","(18.0, 55.0, 47.5)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.055555555555555)","(19.0, 90.0, 75.7)","(21.0, 140.0, 131.0)","(2.3, 3.0, 2.8026666666666666)"
12-01-2023 13:22:34.451601,"(7.0, 8.8, 8.75294117647059)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 11.095238095238095)","(16.0, 28.0, 23.75)","(18.0, 55.0, 47.5)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.055555555555555)","(19.0, 90.0, 75.7)","(21.0, 140.0, 131.0)","(2.3, 2.84, 2.8026666666666666)"
12-01-2023 13:22:36.013636,"(7.0, 8.8, 8.75294117647059)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 11.095238095238095)","(16.0, 28.0, 23.75)","(18.0, 55.0, 47.5)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.055555555555555)","(19.0, 90.0, 75.7)","(21.0, 140.0, 131.0)","(2.3, 2.84, 2.823030303030303)"
12-01-2023 13:22:37.591840,"(7.0, 8.8, 8.75294117647059)","(13.0, 18.5, 16.842105263157894)","(9.0, 13.0, 11.5)","(16.0, 28.0, 23.75)","(18.0, 55.0, 47.5)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.055555555555555)","(19.0, 90.0, 75.7)","(21.0, 140.0, 131.0)","(2.3, 2.84, 2.823030303030303)"
12-01-2023 13:22:39.060286,"(7.0, 8.8, 8.75294117647059)","(13.0, 18.5, 16.842105263157894)","(9.0, 12.5, 11.5)","(16.0, 28.0, 21.38888888888889)","(18.0, 55.0, 50.0)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.75)","(19.0, 90.0, 75.7)","(21.0, 140.0, 75.55172413793103)","(2.3, 2.84, 2.812)"
12-01-2023 13:22:40.505415,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 12.5, 11.5)","(16.0, 28.0, 21.38888888888889)","(18.0, 55.0, 50.0)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.75)","(19.0, 90.0, 75.7)","(21.0, 150.0, 75.55172413793103)","(2.3, 2.84, 2.812)"
12-01-2023 13:22:41.975660,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 12.5, 11.5)","(16.0, 28.0, 21.38888888888889)","(18.0, 55.0, 50.0)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.75)","(19.0, 90.0, 75.7)","(21.0, 150.0, 75.55172413793103)","(2.3, 2.84, 2.812)"
12-01-2023 13:22:43.444065,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 12.5, 11.5)","(16.0, 28.0, 21.38888888888889)","(18.0, 55.0, 49.0)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.75)","(19.0, 90.0, 34.05555555555556)","(21.0, 150.0, 35.0)","(2.3, 2.84, 2.812)"
12-01-2023 13:22:44.893833,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 12.5, 11.5)","(16.0, 28.0, 21.38888888888889)","(18.0, 55.0, 40.5)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 12.857142857142858)","(19.0, 36.0, 34.05555555555556)","(21.0, 36.0, 78.03333333333333)","(2.3, 2.84, 2.812)"
12-01-2023 13:22:46.199312,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 12.5, 11.5)","(16.0, 28.0, 21.38888888888889)","(18.0, 55.0, 49.0)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.25)","(19.0, 36.0, 34.05555555555556)","(21.0, 150.0, 75.55172413793103)","(2.3, 2.84, 2.812)"
12-01-2023 13:22:47.585780,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 16.842105263157894)","(9.0, 12.5, 11.5)","(16.0, 28.0, 21.38888888888889)","(19.0, 55.0, 49.0)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.25)","(19.0, 36.0, 34.05555555555556)","(21.0, 150.0, 75.55172413793103)","(2.3, 2.84, 2.812)"
12-01-2023 13:22:48.950602,"(7.0, 8.8, 8.75294117647059)","(13.0, 18.5, 16.842105263157894)","(9.0, 12.5, 12.0)","(16.0, 28.0, 23.75)","(19.0, 55.0, 50.0)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 14.39655172413793)","(19.0, 36.0, 34.05555555555556)","(21.0, 150.0, 75.55172413793103)","(2.3, 2.84, 2.812)"
12-01-2023 13:22:50.320148,"(7.0, 8.8, 8.75294117647059)","(13.0, 18.5, 16.842105263157894)","(9.0, 12.5, 12.0)","(16.0, 28.0, 23.75)","(19.0, 55.0, 50.0)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 14.39655172413793)","(19.0, 36.0, 34.05555555555556)","(21.0, 150.0, 75.55172413793103)","(2.3, 2.84, 2.812)"
