,Heza Starman,Complicated,Fullon,Major Monty Nz,Sokys Falcon,Tiger Cheddar,Jaffa Nz,Mangochililime,Glamors Symbol,Got The Goods
09-01-2023 14:43:10.868390,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 7.171428571428571)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 17.45)","(6.0, 13.0, 9.16)","(4.4, 99999, 99990)"
09-01-2023 14:43:12.714120,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 7.171428571428571)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 17.45)","(6.0, 13.0, 9.16)","(4.4, 99999, 99990)"
09-01-2023 14:43:14.099801,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 7.171428571428571)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 17.45)","(6.0, 13.0, 9.16)","(4.4, 99999, 99990)"
09-01-2023 14:43:15.373784,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 7.171428571428571)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 17.45)","(6.0, 13.0, 9.16)","(4.4, 99999, 99990)"
09-01-2023 14:43:16.571859,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 7.171428571428571)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 17.45)","(6.0, 13.0, 9.16)","(4.4, 99999, 99990)"
09-01-2023 14:43:18.035522,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 7.171428571428571)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 17.45)","(6.0, 13.0, 9.16)","(4.4, 99999, 99990)"
09-01-2023 14:43:19.496777,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 7.171428571428571)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 18.542857142857144)","(6.0, 13.0, 9.16)","(4.4, 99999, 99990)"
09-01-2023 14:43:21.050601,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 7.171428571428571)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 18.542857142857144)","(6.0, 13.0, 9.16)","(4.4, 99999, 99990)"
09-01-2023 14:43:22.521972,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 7.171428571428571)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 18.542857142857144)","(6.0, 13.0, 9.16)","(4.4, 99999, 99990)"
09-01-2023 14:43:23.877154,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 7.171428571428571)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 18.542857142857144)","(6.0, 13.0, 9.16)","(4.4, 99999, 99990)"
09-01-2023 14:43:25.181790,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 7.171428571428571)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 18.542857142857144)","(6.0, 13.0, 9.16)","(4.4, 99999, 99990)"
09-01-2023 14:43:26.511289,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 7.171428571428571)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 18.542857142857144)","(6.0, 13.0, 10.75)","(4.4, 99999, 99990)"
09-01-2023 14:43:27.877616,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 7.171428571428571)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 18.542857142857144)","(6.0, 13.0, 10.825)","(4.4, 99999, 99990)"
09-01-2023 14:43:29.250201,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 7.171428571428571)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 18.542857142857144)","(6.0, 13.0, 10.825)","(4.4, 99999, 99990)"
09-01-2023 14:43:30.536872,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 7.171428571428571)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 18.542857142857144)","(6.0, 13.0, 10.825)","(4.4, 99999, 99990)"
09-01-2023 14:43:31.899287,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 7.171428571428571)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 18.542857142857144)","(6.0, 13.0, 10.6)","(4.4, 99999, 99990)"
09-01-2023 14:43:33.162691,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 7.171428571428571)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 18.542857142857144)","(6.0, 13.0, 10.6)","(4.4, 99999, 99990)"
09-01-2023 14:43:34.843817,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 7.171428571428571)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 18.542857142857144)","(6.0, 13.0, 8.95)","(4.4, 99999, 99990)"
09-01-2023 14:43:36.220461,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.75)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 18.542857142857144)","(6.0, 13.0, 8.95)","(4.4, 99999, 99990)"
09-01-2023 14:43:37.634124,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.75)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 18.542857142857144)","(6.0, 13.0, 8.95)","(4.4, 99999, 99990)"
09-01-2023 14:43:39.125806,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.75)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 18.542857142857144)","(6.0, 13.0, 8.95)","(4.4, 99999, 99990)"
09-01-2023 14:43:40.822557,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.75)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 18.542857142857144)","(6.0, 13.0, 8.95)","(4.4, 99999, 99990)"
09-01-2023 14:43:42.418860,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.75)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 18.542857142857144)","(6.0, 13.0, 8.95)","(4.4, 99999, 99990)"
09-01-2023 14:43:44.201391,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.75)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 18.542857142857144)","(6.0, 13.0, 8.95)","(4.4, 99999, 99990)"
09-01-2023 14:43:45.766411,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.75)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 18.542857142857144)","(6.0, 13.0, 8.95)","(4.4, 99999, 99990)"
09-01-2023 14:43:47.375944,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.75)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 18.542857142857144)","(6.0, 13.0, 8.95)","(4.4, 99999, 99990)"
09-01-2023 14:43:48.868061,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.75)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 18.542857142857144)","(6.0, 13.0, 8.95)","(4.4, 99999, 99990)"
09-01-2023 14:43:50.389322,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.75)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 18.666666666666664)","(6.0, 13.0, 8.95)","(4.4, 99999, 99990)"
09-01-2023 14:43:51.824786,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.75)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 16.2)","(6.0, 13.0, 8.95)","(4.4, 99999, 99990)"
09-01-2023 14:43:53.180478,"(21.0, 70.0, 36.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.75)","(4.6, 99999, 99990)","(6.0, 11.5, 8.02)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 16.2)","(6.0, 13.0, 8.95)","(4.4, 99999, 99990)"
09-01-2023 14:43:54.542315,"(21.0, 70.0, 35.66666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.6)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 16.833333333333332)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:43:55.886557,"(21.0, 70.0, 35.66666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.6)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 16.833333333333332)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:43:57.271910,"(21.0, 70.0, 35.66666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 9.3625)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 16.833333333333332)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:43:58.673078,"(21.0, 70.0, 35.66666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 9.3625)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 16.833333333333332)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:00.101854,"(21.0, 70.0, 35.66666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 9.3625)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 16.833333333333332)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:01.540928,"(21.0, 70.0, 35.66666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 9.3625)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 16.833333333333332)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:02.952523,"(21.0, 70.0, 35.66666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 9.3625)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 16.833333333333332)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:04.267797,"(21.0, 70.0, 35.66666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 9.3625)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 16.833333333333332)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:05.678041,"(21.0, 70.0, 35.66666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 9.3625)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 16.833333333333332)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:07.097000,"(21.0, 70.0, 35.66666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 9.3625)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 16.833333333333332)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:08.799385,"(21.0, 70.0, 35.66666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:10.312298,"(21.0, 70.0, 35.66666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:12.100133,"(21.0, 70.0, 35.66666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:13.671743,"(21.0, 70.0, 35.66666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:15.093088,"(21.0, 70.0, 35.66666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:16.493497,"(21.0, 70.0, 35.66666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:17.942836,"(21.0, 70.0, 35.66666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:19.282690,"(21.0, 70.0, 35.66666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:20.624609,"(21.0, 70.0, 35.66666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:21.884929,"(21.0, 70.0, 35.66666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:23.232238,"(21.0, 70.0, 35.66666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 142.5)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:24.626693,"(21.0, 70.0, 53.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 120.35714285714286)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:25.988514,"(21.0, 70.0, 53.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 120.35714285714286)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:27.366588,"(21.0, 70.0, 53.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 120.35714285714286)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:28.632459,"(21.0, 70.0, 53.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 120.35714285714286)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:29.869020,"(21.0, 70.0, 53.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 120.35714285714286)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:31.080478,"(21.0, 70.0, 53.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 120.35714285714286)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:32.308121,"(21.0, 70.0, 53.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 120.35714285714286)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:33.619609,"(21.0, 70.0, 53.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 120.35714285714286)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:34.769166,"(21.0, 70.0, 53.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 120.35714285714286)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:35.888784,"(21.0, 70.0, 53.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 120.35714285714286)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:37.113708,"(21.0, 70.0, 53.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 120.35714285714286)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:38.271225,"(21.0, 70.0, 53.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 120.35714285714286)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:39.508168,"(21.0, 70.0, 53.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 120.35714285714286)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:40.708575,"(21.0, 70.0, 53.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 120.35714285714286)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:41.895674,"(21.0, 70.0, 53.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 120.35714285714286)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:43.185104,"(21.0, 70.0, 53.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 120.35714285714286)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:44.462340,"(21.0, 70.0, 53.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 120.35714285714286)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:45.660817,"(21.0, 70.0, 53.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 120.35714285714286)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:46.878645,"(21.0, 70.0, 53.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 120.35714285714286)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:48.183243,"(21.0, 70.0, 53.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 6.96)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 120.35714285714286)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:49.465538,"(21.0, 70.0, 53.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 7.04)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 120.35714285714286)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:50.699740,"(21.0, 70.0, 53.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.8, 7.04)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 120.35714285714286)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:51.987130,"(21.0, 70.0, 53.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.6, 6.5375)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 120.35714285714286)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
09-01-2023 14:44:53.267084,"(21.0, 70.0, 53.0)","(81.0, 220.0, 175.71428571428572)","(5.5, 7.6, 6.5375)","(4.6, 99999, 99990)","(6.0, 11.5, 8.14)","(71.0, 220.0, 120.35714285714286)","(5.0, 99999, 99990)","(10.0, 20.0, 14.0)","(6.0, 13.0, 10.3)","(4.4, 99999, 99990)"
