,Lord Denzel,Willsintown,Weasel Nz,Game Keeper,Milly An Eyre Nz,Datsinahurri,Living Free,Our Dolly,Three Machs
07-12-2022 19:56:52.402942,"(3.6, 4.2, 4.148148148148148)","(101.0, 230.0, 218.75)","(91.0, 99999, 99990)","(91.0, 160.0, 156.0)","(4.6, 99999, 99990)","(10.0, 20.0, 18.5)","(2.9, 4.0, 3.8136363636363635)","(6.0, 9.6, 9.0)","(7.5, 8.2, 7.9)"
07-12-2022 19:56:53.868246,"(3.6, 4.2, 4.1066666666666665)","(101.0, 230.0, 218.75)","(91.0, 99999, 99990)","(91.0, 160.0, 153.33333333333334)","(4.6, 99999, 99990)","(10.0, 19.5, 17.714285714285715)","(2.9, 3.95, 3.8346153846153848)","(6.0, 9.4, 8.866666666666665)","(7.5, 8.8, 8.1)"
07-12-2022 19:56:55.287710,"(3.6, 4.2, 4.025)","(101.0, 230.0, 210.0)","(91.0, 99999, 99990)","(91.0, 160.0, 153.33333333333334)","(4.6, 99999, 99990)","(10.0, 19.0, 15.333333333333334)","(2.9, 3.95, 3.89)","(6.0, 9.2, 8.866666666666665)","(7.5, 8.6, 8.1)"
07-12-2022 19:56:56.691641,"(3.6, 4.2, 3.986111111111111)","(101.0, 220.0, 203.33333333333334)","(91.0, 99999, 99990)","(91.0, 160.0, 130.0)","(4.6, 99999, 99990)","(10.0, 17.0, 15.25)","(2.9, 3.95, 3.89)","(6.0, 9.2, 9.0)","(7.5, 8.6, 8.072727272727272)"
07-12-2022 19:56:58.119179,"(3.6, 4.2, 3.986111111111111)","(101.0, 230.0, 220.0)","(91.0, 99999, 99990)","(91.0, 160.0, 132.14285714285714)","(4.6, 99999, 99990)","(10.0, 16.0, 15.0)","(2.9, 3.95, 3.89)","(6.0, 9.4, 9.16)","(7.5, 8.8, 8.057142857142857)"
07-12-2022 19:56:59.513550,"(3.6, 4.2, 3.986111111111111)","(101.0, 240.0, 220.0)","(91.0, 99999, 99990)","(91.0, 160.0, 141.8181818181818)","(4.6, 99999, 99990)","(10.0, 16.0, 15.0)","(2.9, 3.95, 3.89)","(6.0, 9.4, 8.266666666666666)","(7.5, 8.8, 8.072727272727272)"
07-12-2022 19:57:00.948193,"(3.6, 4.2, 3.986111111111111)","(101.0, 240.0, 235.71428571428572)","(91.0, 99999, 99990)","(91.0, 160.0, 141.8181818181818)","(4.6, 99999, 99990)","(10.0, 16.5, 15.0)","(2.9, 3.95, 3.89)","(6.0, 9.6, 9.215384615384616)","(7.5, 8.8, 8.072727272727272)"
07-12-2022 19:57:02.438909,"(3.6, 4.2, 3.986111111111111)","(101.0, 250.0, 230.0)","(91.0, 99999, 99990)","(91.0, 160.0, 143.33333333333334)","(4.6, 99999, 99990)","(10.0, 16.5, 14.59090909090909)","(2.9, 3.95, 3.9222222222222225)","(6.0, 9.4, 8.311111111111112)","(7.5, 8.8, 8.563636363636363)"
07-12-2022 19:57:04.004217,"(3.6, 4.2, 4.101785714285715)","(101.0, 250.0, 493.75)","(91.0, 99999, 99990)","(91.0, 160.0, 126.47058823529412)","(4.6, 99999, 99990)","(10.0, 16.5, 14.25)","(2.9, 3.95, 3.85)","(6.0, 9.4, 8.311111111111112)","(7.5, 8.6, 8.3)"
07-12-2022 19:57:05.468956,"(3.6, 4.2, 4.127083333333333)","(101.0, 540.0, 257.5)","(91.0, 99999, 99990)","(91.0, 150.0, 126.47058823529412)","(4.6, 99999, 99990)","(10.0, 16.5, 14.2)","(2.9, 3.95, 3.892857142857143)","(6.0, 9.4, 8.311111111111112)","(7.5, 8.6, 8.266666666666666)"
07-12-2022 19:57:06.964764,"(3.6, 4.2, 4.127083333333333)","(101.0, 270.0, 257.5)","(91.0, 99999, 99990)","(91.0, 150.0, 126.47058823529412)","(4.6, 99999, 99990)","(10.0, 16.0, 14.0)","(2.9, 4.0, 3.9625000000000004)","(6.0, 9.4, 8.4)","(7.5, 8.6, 8.533333333333333)"
07-12-2022 19:57:08.656326,"(3.6, 4.2, 4.101785714285715)","(101.0, 270.0, 257.5)","(91.0, 99999, 99990)","(91.0, 150.0, 126.47058823529412)","(4.6, 99999, 99990)","(10.0, 16.0, 15.5)","(2.9, 4.0, 3.8875)","(6.0, 9.4, 8.4)","(7.5, 8.6, 8.533333333333333)"
07-12-2022 19:57:10.150902,"(3.6, 4.2, 4.038235294117647)","(101.0, 270.0, 250.0)","(91.0, 99999, 99990)","(91.0, 150.0, 128.57142857142858)","(4.6, 99999, 99990)","(10.0, 16.0, 15.166666666666666)","(2.9, 4.0, 3.892857142857143)","(6.0, 9.4, 8.4)","(7.0, 8.6, 8.428571428571429)"
07-12-2022 19:57:11.618820,"(3.6, 4.2, 4.038235294117647)","(101.0, 270.0, 268.0)","(101.0, 99999, 99990)","(91.0, 150.0, 128.57142857142858)","(4.6, 99999, 99990)","(10.0, 17.5, 16.625)","(2.9, 4.0, 3.7857142857142856)","(6.0, 9.4, 8.4)","(7.0, 8.6, 8.3)"
07-12-2022 19:57:13.042524,"(3.6, 4.2, 4.038235294117647)","(101.0, 290.0, 256.0)","(101.0, 99999, 99990)","(91.0, 150.0, 128.57142857142858)","(4.6, 99999, 99990)","(10.0, 17.0, 16.1)","(2.9, 4.0, 3.995631067961165)","(6.0, 9.4, 8.4)","(7.0, 8.6, 8.3)"
07-12-2022 19:57:14.484719,"(3.6, 4.2, 4.038235294117647)","(101.0, 290.0, 247.5)","(101.0, 99999, 99990)","(91.0, 150.0, 126.66666666666667)","(4.6, 99999, 99990)","(10.0, 17.0, 16.1)","(3.0, 4.0, 3.995631067961165)","(6.0, 9.4, 8.4)","(7.0, 8.6, 8.3)"
07-12-2022 19:57:15.885565,"(3.6, 4.2, 4.038235294117647)","(101.0, 290.0, 263.33333333333337)","(101.0, 99999, 99990)","(91.0, 150.0, 126.66666666666667)","(4.6, 99999, 99990)","(10.0, 17.0, 16.1)","(3.0, 4.0, 4.058333333333333)","(6.0, 9.4, 7.96)","(7.0, 8.6, 8.3)"
07-12-2022 19:57:17.342407,"(3.6, 4.2, 4.038235294117647)","(101.0, 290.0, 263.33333333333337)","(101.0, 99999, 99990)","(91.0, 150.0, 126.66666666666667)","(4.6, 99999, 99990)","(10.0, 17.0, 16.1)","(3.0, 4.1, 4.058677685950413)","(6.0, 9.4, 8.383333333333333)","(7.0, 8.6, 8.12)"
07-12-2022 19:57:18.782568,"(3.6, 4.2, 4.038235294117647)","(101.0, 290.0, 263.33333333333337)","(101.0, 99999, 99990)","(91.0, 150.0, 126.66666666666667)","(4.6, 99999, 99990)","(10.0, 17.0, 16.1)","(3.0, 4.1, 3.962068965517241)","(6.0, 9.2, 7.85)","(7.0, 8.6, 8.12)"
07-12-2022 19:57:20.253402,"(3.6, 4.2, 4.10625)","(101.0, 290.0, 275.8333333333333)","(101.0, 99999, 99990)","(91.0, 150.0, 128.57142857142858)","(4.6, 99999, 99990)","(10.0, 17.0, 16.0)","(3.0, 4.1, 4.005263157894737)","(6.0, 9.2, 8.258823529411764)","(7.0, 8.6, 8.177777777777777)"
07-12-2022 19:57:21.620678,"(3.6, 4.2, 4.10625)","(101.0, 290.0, 275.8333333333333)","(101.0, 99999, 99990)","(91.0, 150.0, 126.66666666666667)","(4.6, 99999, 99990)","(10.0, 17.0, 15.729166666666666)","(3.0, 4.1, 4.005263157894737)","(6.0, 9.2, 8.258823529411764)","(7.0, 8.6, 8.15)"
07-12-2022 19:57:23.038189,"(3.6, 4.2, 4.05)","(101.0, 290.0, 263.33333333333337)","(101.0, 99999, 99990)","(91.0, 150.0, 126.66666666666667)","(4.6, 99999, 99990)","(10.0, 17.5, 15.833333333333334)","(3.0, 4.1, 4.076623376623377)","(6.0, 9.2, 8.258823529411764)","(7.0, 8.6, 8.15)"
07-12-2022 19:57:24.395246,"(3.6, 4.2, 4.05)","(101.0, 290.0, 263.33333333333337)","(101.0, 99999, 99990)","(91.0, 150.0, 134.6153846153846)","(4.6, 99999, 99990)","(10.0, 17.5, 16.029411764705884)","(3.0, 4.1, 4.078666666666666)","(6.0, 9.2, 8.266666666666666)","(7.0, 8.6, 7.92)"
07-12-2022 19:57:25.864461,"(3.5, 4.2, 4.1230769230769235)","(101.0, 290.0, 245.0)","(101.0, 99999, 99990)","(91.0, 150.0, 134.6153846153846)","(4.6, 99999, 99990)","(10.0, 17.5, 16.029411764705884)","(3.0, 4.1, 4.092424242424242)","(6.0, 9.2, 8.057142857142857)","(7.0, 8.0, 7.92)"
07-12-2022 19:57:27.321203,"(3.5, 4.2, 4.1230769230769235)","(101.0, 260.0, 245.0)","(101.0, 99999, 99990)","(91.0, 150.0, 134.6153846153846)","(4.6, 99999, 99990)","(10.0, 17.5, 16.029411764705884)","(3.0, 4.1, 4.372619047619048)","(6.0, 9.2, 8.133333333333333)","(7.0, 8.0, 7.699999999999999)"
07-12-2022 19:57:28.699983,"(3.5, 4.2, 4.082352941176471)","(101.0, 260.0, 261.53846153846155)","(81.0, 99999, 99990)","(91.0, 150.0, 134.6153846153846)","(4.6, 99999, 99990)","(10.0, 17.5, 15.9375)","(3.0, 4.4, 4.387142857142857)","(6.0, 9.2, 8.3)","(7.0, 8.0, 8.4)"
07-12-2022 19:57:30.043332,"(3.5, 4.2, 4.057142857142857)","(101.0, 270.0, 257.77777777777777)","(81.0, 99999, 99990)","(91.0, 150.0, 133.33333333333334)","(4.6, 99999, 99990)","(10.0, 17.5, 14.666666666666666)","(3.0, 4.4, 4.490769230769231)","(6.0, 9.2, 8.040000000000001)","(7.0, 8.6, 7.854545454545455)"
07-12-2022 19:57:31.361121,"(3.5, 4.2, 4.057142857142857)","(101.0, 270.0, 257.77777777777777)","(81.0, 99999, 99990)","(91.0, 150.0, 133.84615384615384)","(4.6, 99999, 99990)","(10.0, 17.0, 15.5)","(3.0, 4.5, 4.4797101449275365)","(6.0, 9.0, 8.040000000000001)","(7.0, 8.4, 8.0)"
07-12-2022 19:57:32.800868,"(3.5, 4.2, 4.057142857142857)","(101.0, 280.0, 266.6666666666667)","(81.0, 99999, 99990)","(91.0, 150.0, 130.9090909090909)","(4.6, 99999, 99990)","(10.0, 17.0, 15.5)","(3.0, 4.5, 4.490769230769231)","(6.0, 9.0, 8.15)","(7.0, 8.6, 8.114285714285714)"
07-12-2022 19:57:34.408713,"(3.5, 4.2, 4.057142857142857)","(101.0, 280.0, 270.7692307692308)","(81.0, 99999, 99990)","(91.0, 150.0, 130.9090909090909)","(4.6, 99999, 99990)","(10.0, 16.0, 15.09090909090909)","(3.0, 4.5, 4.490769230769231)","(6.0, 8.4, 8.15)","(7.0, 8.4, 7.866666666666667)"
07-12-2022 19:57:36.020553,"(3.5, 4.2, 4.057142857142857)","(101.0, 280.0, 266.6666666666667)","(81.0, 99999, 99990)","(91.0, 150.0, 130.9090909090909)","(4.6, 99999, 99990)","(10.0, 16.0, 15.5)","(3.0, 4.5, 4.480821917808219)","(6.0, 8.4, 8.15)","(7.0, 8.4, 7.866666666666666)"
07-12-2022 19:57:37.453138,"(3.5, 4.2, 4.057142857142857)","(101.0, 280.0, 275.55555555555554)","(81.0, 99999, 99990)","(91.0, 150.0, 130.9090909090909)","(4.6, 99999, 99990)","(10.0, 16.0, 15.833333333333334)","(3.0, 4.5, 4.491304347826087)","(6.0, 8.4, 8.309090909090909)","(7.0, 8.4, 7.866666666666666)"
07-12-2022 19:57:38.823379,"(3.5, 4.2, 4.057142857142857)","(101.0, 290.0, 275.55555555555554)","(81.0, 99999, 99990)","(91.0, 150.0, 130.9090909090909)","(4.6, 99999, 99990)","(10.0, 16.0, 16.071428571428573)","(3.0, 4.5, 4.491304347826087)","(6.0, 8.4, 8.309090909090909)","(7.0, 8.4, 8.057142857142857)"
07-12-2022 19:57:40.196436,"(3.5, 4.2, 4.057142857142857)","(101.0, 290.0, 275.55555555555554)","(81.0, 99999, 99990)","(91.0, 150.0, 130.9090909090909)","(4.6, 99999, 99990)","(10.0, 17.5, 15.970588235294118)","(3.0, 4.5, 4.491304347826087)","(6.0, 8.4, 8.309090909090909)","(7.0, 8.4, 8.057142857142857)"
07-12-2022 19:57:41.522505,"(3.5, 4.2, 4.057142857142857)","(101.0, 290.0, 275.55555555555554)","(81.0, 99999, 99990)","(91.0, 150.0, 130.9090909090909)","(4.6, 99999, 99990)","(10.0, 17.5, 15.970588235294118)","(3.0, 4.5, 4.491304347826087)","(6.0, 8.4, 7.757142857142857)","(7.0, 8.4, 8.057142857142857)"
07-12-2022 19:57:42.928550,"(3.5, 4.2, 4.057142857142857)","(101.0, 290.0, 284.44444444444446)","(81.0, 99999, 99990)","(91.0, 150.0, 130.9090909090909)","(4.6, 99999, 99990)","(10.0, 17.5, 16.5)","(3.0, 4.5, 4.491304347826087)","(6.0, 8.4, 8.066666666666666)","(7.0, 8.4, 7.64)"
07-12-2022 19:57:44.368949,"(3.5, 4.2, 4.057142857142857)","(101.0, 300.0, 293.33333333333337)","(81.0, 99999, 99990)","(91.0, 150.0, 130.9090909090909)","(4.6, 99999, 99990)","(10.0, 17.0, 16.166666666666668)","(3.0, 4.5, 4.491304347826087)","(6.0, 8.2, 7.8999999999999995)","(7.0, 8.6, 7.71578947368421)"
07-12-2022 19:57:45.775117,"(3.5, 4.2, 4.0625)","(101.0, 310.0, 293.33333333333337)","(81.0, 99999, 99990)","(91.0, 150.0, 130.9090909090909)","(4.6, 99999, 99990)","(10.0, 17.0, 16.59090909090909)","(3.0, 4.5, 4.419512195121952)","(6.0, 8.2, 7.771428571428571)","(7.0, 8.6, 7.7)"
07-12-2022 19:57:47.068321,"(3.5, 4.2, 4.0625)","(101.0, 310.0, 293.33333333333337)","(81.0, 99999, 99990)","(91.0, 150.0, 130.9090909090909)","(4.6, 99999, 99990)","(10.0, 17.0, 16.59090909090909)","(3.0, 4.6, 4.459574468085107)","(6.0, 8.0, 7.6571428571428575)","(7.0, 8.2, 7.6)"
07-12-2022 19:57:48.447408,"(3.5, 4.2, 4.0625)","(101.0, 310.0, 293.33333333333337)","(81.0, 99999, 99990)","(91.0, 150.0, 130.9090909090909)","(4.6, 99999, 99990)","(10.0, 17.0, 16.59090909090909)","(3.0, 4.6, 4.459574468085107)","(6.0, 8.0, 7.6571428571428575)","(7.0, 8.2, 7.836363636363636)"
07-12-2022 19:57:49.704717,"(3.5, 4.2, 4.0625)","(101.0, 310.0, 293.33333333333337)","(81.0, 99999, 99990)","(91.0, 150.0, 130.9090909090909)","(4.6, 99999, 99990)","(10.0, 17.0, 16.59090909090909)","(3.0, 4.6, 4.459574468085107)","(6.0, 8.0, 7.6571428571428575)","(7.0, 8.2, 7.555555555555555)"
07-12-2022 19:57:50.963395,"(3.5, 4.2, 4.0625)","(101.0, 310.0, 293.33333333333337)","(81.0, 99999, 99990)","(91.0, 150.0, 130.9090909090909)","(4.6, 99999, 99990)","(10.0, 17.0, 16.59090909090909)","(3.0, 4.6, 4.459574468085107)","(6.0, 8.0, 7.6571428571428575)","(7.0, 8.0, 7.5285714285714285)"
07-12-2022 19:57:52.251858,"(3.5, 4.2, 4.069047619047619)","(101.0, 310.0, 302.22222222222223)","(81.0, 99999, 99990)","(91.0, 150.0, 133.84615384615384)","(4.6, 99999, 99990)","(10.0, 17.0, 16.59090909090909)","(3.0, 4.6, 4.456521739130435)","(6.0, 8.0, 7.6571428571428575)","(7.0, 8.0, 7.541666666666667)"
07-12-2022 19:57:53.808145,"(3.5, 4.2, 4.069047619047619)","(101.0, 320.0, 302.22222222222223)","(81.0, 99999, 99990)","(91.0, 150.0, 133.84615384615384)","(4.6, 99999, 99990)","(10.0, 17.0, 16.59090909090909)","(3.0, 4.6, 4.443589743589744)","(6.0, 8.0, 7.6571428571428575)","(7.0, 8.0, 7.5)"
07-12-2022 19:57:55.569761,"(3.5, 4.2, 4.2125)","(101.0, 320.0, 328.8888888888889)","(81.0, 99999, 99990)","(91.0, 150.0, 130.9090909090909)","(4.4, 99999, 99990)","(10.0, 17.0, 16.59090909090909)","(3.2, 4.5, 4.44)","(6.0, 8.0, 7.752941176470588)","(7.0, 7.8, 7.5473684210526315)"
07-12-2022 19:57:56.985789,"(3.5, 4.3, 4.2125)","(101.0, 350.0, 304.0)","(91.0, 99999, 99990)","(91.0, 150.0, 135.65217391304347)","(4.4, 99999, 99990)","(10.0, 17.0, 16.59090909090909)","(3.2, 4.5, 4.44)","(6.0, 8.0, 7.68)","(7.0, 7.8, 7.555555555555555)"
07-12-2022 19:57:58.430791,"(3.5, 4.0, 3.9561111111111114)","(101.0, 340.0, 280.0)","(91.0, 99999, 99990)","(91.0, 150.0, 135.65217391304347)","(4.4, 99999, 99990)","(10.0, 17.0, 16.59090909090909)","(3.2, 4.5, 4.509090909090909)","(6.0, 8.4, 7.763636363636364)","(7.0, 7.6, 7.725)"
07-12-2022 19:57:59.946083,"(3.5, 4.0, 3.9545977011494253)","(101.0, 330.0, 245.0)","(91.0, 99999, 99990)","(91.0, 150.0, 133.84615384615384)","(4.4, 99999, 99990)","(10.0, 17.0, 16.59090909090909)","(3.2, 4.6, 4.523076923076923)","(6.0, 8.4, 7.622222222222223)","(7.0, 7.8, 7.75)"
07-12-2022 19:58:01.416298,"(3.5, 4.0, 3.952976190476191)","(101.0, 330.0, 245.0)","(91.0, 99999, 99990)","(91.0, 150.0, 130.9090909090909)","(4.4, 99999, 99990)","(10.0, 17.0, 16.59090909090909)","(3.2, 4.6, 4.58)","(6.0, 8.4, 7.576470588235295)","(7.0, 7.8, 7.75)"
07-12-2022 19:58:02.828072,"(3.5, 4.0, 3.952976190476191)","(101.0, 330.0, 245.0)","(91.0, 99999, 99990)","(91.0, 150.0, 130.9090909090909)","(4.4, 99999, 99990)","(10.0, 17.0, 16.59090909090909)","(3.2, 4.7, 4.58)","(6.0, 8.4, 7.542857142857144)","(7.0, 7.8, 7.75)"
07-12-2022 19:58:04.306016,"(3.5, 4.0, 3.9544642857142858)","(101.0, 330.0, 210.0)","(91.0, 99999, 99990)","(91.0, 150.0, 133.84615384615384)","(4.4, 99999, 99990)","(10.0, 17.0, 16.571428571428573)","(3.2, 4.7, 4.55)","(6.0, 8.4, 7.576470588235295)","(7.0, 7.8, 7.65)"
07-12-2022 19:58:05.657977,"(3.5, 4.0, 3.9544642857142858)","(101.0, 260.0, 210.0)","(91.0, 99999, 99990)","(91.0, 150.0, 133.84615384615384)","(4.4, 99999, 99990)","(10.0, 17.0, 16.625)","(3.2, 4.7, 4.55)","(6.0, 8.4, 7.576470588235295)","(7.0, 7.8, 7.65)"
07-12-2022 19:58:06.995521,"(3.5, 4.0, 3.9544642857142858)","(101.0, 260.0, 210.0)","(91.0, 99999, 99990)","(91.0, 150.0, 130.9090909090909)","(4.4, 99999, 99990)","(10.0, 17.0, 15.6)","(3.2, 4.7, 4.887878787878789)","(6.0, 8.4, 7.614285714285715)","(7.0, 7.8, 7.9)"
07-12-2022 19:58:08.275993,"(3.5, 4.0, 3.9536363636363636)","(101.0, 260.0, 210.0)","(91.0, 99999, 99990)","(91.0, 150.0, 130.9090909090909)","(4.4, 99999, 99990)","(10.0, 17.0, 16.3)","(3.2, 4.9, 4.887878787878789)","(6.0, 8.4, 7.78888888888889)","(7.0, 8.0, 7.934246575342466)"
07-12-2022 19:58:09.600177,"(3.5, 4.0, 3.9536363636363636)","(101.0, 260.0, 210.0)","(91.0, 99999, 99990)","(91.0, 150.0, 130.9090909090909)","(4.4, 99999, 99990)","(10.0, 17.0, 15.0)","(3.2, 4.9, 4.8805555555555555)","(6.0, 8.4, 7.78888888888889)","(7.0, 8.0, 7.88)"
07-12-2022 19:58:10.952589,"(3.5, 4.0, 3.9518867924528305)","(101.0, 260.0, 210.0)","(91.0, 99999, 99990)","(91.0, 150.0, 133.84615384615384)","(4.4, 99999, 99990)","(10.0, 17.0, 14.666666666666666)","(3.2, 4.9, 4.887878787878789)","(6.0, 8.4, 7.78888888888889)","(7.0, 8.0, 7.88)"
07-12-2022 19:58:12.342219,"(3.5, 3.95, 3.8973684210526316)","(101.0, 240.0, 200.0)","(91.0, 99999, 99990)","(91.0, 150.0, 135.65217391304347)","(4.4, 99999, 99990)","(10.0, 17.0, 15.333333333333334)","(3.2, 4.9, 4.887878787878789)","(6.0, 8.4, 7.78888888888889)","(7.0, 8.0, 7.733333333333333)"
07-12-2022 19:58:13.718362,"(3.5, 3.95, 3.9236842105263157)","(101.0, 240.0, 205.0)","(91.0, 99999, 99990)","(91.0, 150.0, 113.15789473684211)","(4.4, 99999, 99990)","(10.0, 17.0, 15.88888888888889)","(3.2, 4.9, 4.887878787878789)","(6.0, 8.4, 7.78888888888889)","(7.0, 8.0, 7.733333333333333)"
07-12-2022 19:58:15.105150,"(3.5, 3.95, 3.9236842105263157)","(101.0, 250.0, 205.0)","(91.0, 99999, 99990)","(91.0, 150.0, 114.54545454545455)","(4.4, 99999, 99990)","(10.0, 17.0, 15.88888888888889)","(3.2, 4.9, 4.887878787878789)","(6.0, 8.4, 7.78888888888889)","(7.0, 8.0, 7.68)"
07-12-2022 19:58:16.587639,"(3.5, 3.95, 3.9236842105263157)","(101.0, 250.0, 205.0)","(91.0, 99999, 99990)","(91.0, 140.0, 114.54545454545455)","(4.4, 99999, 99990)","(10.0, 17.0, 15.571428571428571)","(3.2, 4.9, 4.8875)","(6.0, 8.4, 7.821052631578947)","(7.0, 8.0, 7.141176470588236)"
07-12-2022 19:58:17.912992,"(3.4, 3.95, 3.9236842105263157)","(101.0, 250.0, 205.0)","(81.0, 99999, 99990)","(81.0, 140.0, 114.54545454545455)","(4.4, 99999, 99990)","(10.0, 17.0, 15.571428571428571)","(3.4, 4.9, 5.178260869565217)","(6.0, 8.4, 7.976923076923077)","(6.0, 7.4, 7.141176470588236)"
07-12-2022 19:58:19.181117,"(3.4, 3.95, 3.9195652173913045)","(101.0, 250.0, 205.0)","(81.0, 99999, 99990)","(81.0, 140.0, 114.54545454545455)","(4.4, 99999, 99990)","(10.0, 17.0, 15.571428571428571)","(3.4, 5.4, 5.2860000000000005)","(6.0, 8.4, 8.020689655172415)","(6.0, 7.4, 6.9875)"
07-12-2022 19:58:20.509621,"(3.4, 3.95, 3.9)","(101.0, 250.0, 180.0)","(81.0, 99999, 99990)","(81.0, 140.0, 118.0)","(4.4, 99999, 99990)","(10.0, 17.0, 15.571428571428571)","(3.4, 5.4, 5.2860000000000005)","(6.0, 8.4, 7.723076923076923)","(6.0, 7.4, 7.07)"
07-12-2022 19:58:21.775065,"(3.4, 3.9, 3.8622222222222224)","(101.0, 240.0, 180.0)","(81.0, 99999, 99990)","(81.0, 130.0, 114.44444444444444)","(4.4, 99999, 99990)","(10.0, 17.0, 15.571428571428571)","(3.4, 5.4, 5.2823529411764705)","(6.0, 8.4, 7.723076923076923)","(6.0, 7.4, 7.172413793103448)"
07-12-2022 19:58:23.067659,"(3.4, 3.9, 3.8622222222222224)","(101.0, 230.0, 167.77777777777777)","(81.0, 99999, 99990)","(81.0, 130.0, 118.0)","(4.4, 99999, 99990)","(10.0, 17.0, 15.571428571428571)","(3.4, 5.4, 5.2823529411764705)","(6.0, 8.4, 7.723076923076923)","(6.0, 7.4, 7.07)"
07-12-2022 19:58:24.377191,"(3.4, 3.9, 3.8622222222222224)","(101.0, 230.0, 167.77777777777777)","(81.0, 99999, 99990)","(81.0, 130.0, 118.0)","(4.4, 99999, 99990)","(10.0, 17.0, 15.676470588235293)","(3.4, 5.4, 5.2272727272727275)","(6.0, 8.4, 7.694117647058823)","(6.0, 7.4, 7.171428571428572)"
07-12-2022 19:58:25.788334,"(3.4, 3.9, 3.8622222222222224)","(101.0, 220.0, 190.0)","(81.0, 99999, 99990)","(81.0, 130.0, 118.0)","(4.4, 99999, 99990)","(10.0, 17.0, 15.977272727272727)","(3.4, 5.4, 5.2272727272727275)","(6.0, 8.4, 7.694117647058823)","(6.0, 7.2, 7.08)"
07-12-2022 19:58:27.199238,"(3.4, 3.9, 3.884375)","(101.0, 220.0, 190.0)","(81.0, 99999, 99990)","(81.0, 130.0, 118.0)","(4.4, 99999, 99990)","(10.0, 17.0, 15.977272727272727)","(3.5, 5.4, 5.219047619047619)","(6.0, 8.4, 7.694117647058823)","(6.0, 7.2, 6.592307692307692)"
07-12-2022 19:58:28.687207,"(3.4, 3.9, 3.8922727272727276)","(101.0, 220.0, 190.0)","(81.0, 99999, 99990)","(81.0, 130.0, 122.5)","(4.4, 99999, 99990)","(10.0, 17.0, 15.977272727272727)","(3.5, 5.4, 5.333333333333333)","(6.0, 8.4, 7.9)","(6.0, 6.6, 6.5928571428571425)"
07-12-2022 19:58:30.087844,"(3.4, 4.0, 3.8922727272727276)","(101.0, 220.0, 190.0)","(81.0, 99999, 99990)","(81.0, 130.0, 122.5)","(4.4, 99999, 99990)","(10.0, 17.0, 15.977272727272727)","(3.5, 5.6, 5.4222222222222225)","(6.0, 8.4, 7.68)","(6.0, 6.6, 6.5928571428571425)"
07-12-2022 19:58:31.513883,"(3.4, 4.0, 3.8922727272727276)","(101.0, 220.0, 190.0)","(81.0, 99999, 99990)","(81.0, 130.0, 122.5)","(4.4, 99999, 99990)","(10.0, 17.0, 15.5)","(3.5, 5.6, 5.578571428571428)","(6.0, 8.4, 7.68)","(6.0, 6.6, 6.5488372093023255)"
07-12-2022 19:58:32.918235,"(3.4, 4.0, 3.988888888888889)","(101.0, 220.0, 190.0)","(81.0, 99999, 99990)","(81.0, 130.0, 122.5)","(4.4, 99999, 99990)","(10.0, 17.0, 15.857142857142858)","(3.5, 5.6, 5.935714285714286)","(6.0, 8.4, 7.6695652173913045)","(6.0, 6.6, 6.543589743589743)"
07-12-2022 19:58:34.353268,"(3.4, 4.0, 3.9884615384615385)","(101.0, 220.0, 190.0)","(81.0, 99999, 99990)","(81.0, 130.0, 122.5)","(4.4, 99999, 99990)","(10.0, 17.0, 16.166666666666668)","(3.5, 6.0, 5.840909090909091)","(6.0, 8.4, 7.6695652173913045)","(6.0, 6.6, 6.526666666666666)"
07-12-2022 19:58:35.701993,"(3.4, 3.95, 3.9033333333333333)","(101.0, 220.0, 190.0)","(81.0, 99999, 99990)","(81.0, 130.0, 122.5)","(4.4, 99999, 99990)","(10.0, 17.0, 15.88888888888889)","(3.5, 6.0, 5.6499999999999995)","(6.0, 8.4, 7.820689655172414)","(6.0, 6.6, 6.526666666666666)"
07-12-2022 19:58:37.008334,"(3.4, 3.95, 3.9033333333333333)","(101.0, 220.0, 190.0)","(81.0, 99999, 99990)","(81.0, 130.0, 113.63636363636364)","(4.4, 99999, 99990)","(11.0, 17.0, 16.0)","(3.5, 6.0, 5.878260869565217)","(6.0, 8.4, 7.827272727272727)","(6.0, 6.6, 6.890909090909091)"
07-12-2022 19:58:38.441237,"(3.4, 3.95, 3.9191176470588234)","(101.0, 220.0, 185.0)","(81.0, 99999, 99990)","(81.0, 130.0, 114.0)","(4.4, 99999, 99990)","(11.0, 17.0, 16.11111111111111)","(3.5, 6.0, 5.878260869565217)","(6.0, 8.4, 7.935483870967742)","(6.0, 7.2, 7.035483870967742)"
07-12-2022 19:58:39.804118,"(3.4, 3.95, 3.9216216216216218)","(101.0, 220.0, 185.0)","(81.0, 99999, 99990)","(81.0, 130.0, 114.0)","(4.4, 99999, 99990)","(11.0, 17.0, 16.11111111111111)","(3.5, 6.0, 5.878260869565217)","(6.0, 8.4, 8.033333333333333)","(6.0, 7.2, 6.890909090909091)"
07-12-2022 19:58:41.133940,"(3.4, 3.95, 3.9216216216216218)","(101.0, 220.0, 173.33333333333334)","(81.0, 99999, 99990)","(81.0, 130.0, 114.0)","(4.4, 99999, 99990)","(11.0, 17.0, 17.97093023255814)","(3.5, 6.0, 5.878260869565217)","(6.0, 8.4, 8.033333333333333)","(6.0, 7.2, 6.870967741935484)"
