,Teamplay Miss,Thats Hectic,Shaq Owes,Jingalong Lotte,Showtime Lydia,Ebby Von
16-12-2022 10:58:38.365628,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:58:39.260096,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:58:40.180021,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:58:41.163032,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:58:42.107408,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.341774193548387)"
16-12-2022 10:58:43.100645,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.35, 2.341774193548387)"
16-12-2022 10:58:44.031510,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.35, 2.341774193548387)"
16-12-2022 10:58:45.034861,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.35, 2.341774193548387)"
16-12-2022 10:58:46.030682,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.35, 2.341774193548387)"
16-12-2022 10:58:46.932616,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.35, 2.341774193548387)"
16-12-2022 10:58:47.795075,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.35, 2.341774193548387)"
16-12-2022 10:58:48.750289,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.35, 2.341774193548387)"
16-12-2022 10:58:49.678580,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.35, 2.341774193548387)"
16-12-2022 10:58:50.574864,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.35, 2.341774193548387)"
16-12-2022 10:58:51.481780,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.35, 2.8221739130434784)"
16-12-2022 10:58:52.428006,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8221739130434784)"
16-12-2022 10:58:53.366246,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8221739130434784)"
16-12-2022 10:58:54.267200,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8221739130434784)"
16-12-2022 10:58:55.145152,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8221739130434784)"
16-12-2022 10:58:56.097247,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8221739130434784)"
16-12-2022 10:58:57.084531,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:58:57.963908,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:58:58.901809,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:58:59.810747,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:00.761235,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:01.697988,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:02.578179,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:03.458723,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:04.320378,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:05.207771,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:06.097017,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:07.001901,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:07.986683,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:08.931988,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:09.840580,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:10.663833,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:11.530975,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:12.420479,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:13.311803,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:14.215336,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:15.176531,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:16.120846,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:16.993537,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:17.827147,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:18.740220,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:19.692948,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:20.637472,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:21.566304,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:22.513482,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:23.411351,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:24.273909,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:25.136060,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:26.027017,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:26.995134,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:27.940318,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:28.865111,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:29.749226,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:30.693911,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:31.575079,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:32.423134,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:33.367329,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:34.297396,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:35.200812,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:36.125306,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:37.020072,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:37.978641,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:38.909916,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:39.771149,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:40.663381,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:41.553614,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:42.468883,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:43.331341,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:44.245615,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:45.148958,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:46.073803,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:46.979730,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:47.862760,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:48.843513,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:49.727824,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:50.616807,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:51.492513,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:52.414591,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:53.309703,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:54.167636,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:55.145511,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:56.088373,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:57.018514,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:57.930430,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:58.830467,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 10:59:59.795912,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 11:00:00.717284,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 11:00:01.695245,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 11:00:02.581920,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 11:00:03.454926,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 11:00:04.387574,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 11:00:05.260774,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 11:00:06.183020,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 11:00:07.134061,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 11:00:08.117011,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 11:00:08.987796,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 11:00:09.958496,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 11:00:10.914504,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 11:00:11.867493,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 11:00:12.780095,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 11:00:13.671266,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
16-12-2022 11:00:14.545765,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.6151612903225807)"
