,Black Horizon,One More Time,Lethal Violet,Apache Vera,Zabil,Lornas Flying
14-12-2022 14:21:46.266398,"(3.7, 4.7, 4.53469387755102)","(3.6, 4.4, 4.366666666666667)","(2.6, 3.15, 3.1214285714285714)","(21.0, 32.0, 29.5)","(15.0, 29.0, 27.095238095238095)","(4.8, 6.8, 6.54)"
14-12-2022 14:21:47.345889,"(3.7, 4.7, 4.53469387755102)","(3.6, 4.4, 4.305882352941177)","(2.6, 3.15, 3.125)","(21.0, 32.0, 29.5)","(15.0, 29.0, 27.095238095238095)","(4.8, 6.6, 6.553846153846154)"
14-12-2022 14:21:48.410448,"(3.7, 4.7, 4.53469387755102)","(3.6, 4.4, 4.305882352941177)","(2.6, 3.15, 3.1214285714285714)","(21.0, 32.0, 29.5)","(15.0, 29.0, 27.095238095238095)","(4.8, 6.6, 6.276923076923077)"
14-12-2022 14:21:49.411610,"(3.7, 4.7, 4.53469387755102)","(3.6, 4.4, 4.305882352941177)","(2.6, 3.15, 3.1214285714285714)","(21.0, 32.0, 29.5)","(15.0, 29.0, 27.095238095238095)","(4.8, 6.6, 6.266666666666667)"
14-12-2022 14:21:50.434824,"(3.7, 4.7, 4.53469387755102)","(3.6, 4.4, 4.305882352941177)","(2.6, 3.15, 3.125)","(21.0, 32.0, 29.5)","(15.0, 29.0, 27.095238095238095)","(4.8, 6.6, 6.266666666666667)"
14-12-2022 14:21:51.436675,"(3.7, 4.7, 4.53469387755102)","(3.6, 4.4, 4.305882352941177)","(2.6, 3.15, 3.125)","(21.0, 32.0, 29.5)","(16.0, 29.0, 27.095238095238095)","(4.8, 6.6, 6.266666666666667)"
14-12-2022 14:21:52.466453,"(3.7, 4.7, 4.53469387755102)","(3.6, 4.4, 4.305882352941177)","(2.6, 3.15, 3.125)","(21.0, 32.0, 29.5)","(16.0, 29.0, 27.095238095238095)","(4.8, 6.6, 6.266666666666667)"
14-12-2022 14:21:53.545530,"(3.7, 4.7, 4.53469387755102)","(3.6, 4.4, 4.305882352941177)","(2.6, 3.15, 3.125)","(21.0, 32.0, 29.5)","(16.0, 29.0, 27.095238095238095)","(4.8, 6.6, 6.266666666666667)"
14-12-2022 14:21:54.619440,"(3.7, 4.7, 4.53469387755102)","(3.5, 4.4, 4.305882352941177)","(2.6, 3.15, 3.125)","(21.0, 32.0, 29.5)","(16.0, 29.0, 27.095238095238095)","(4.8, 6.6, 6.266666666666667)"
14-12-2022 14:21:55.722057,"(3.7, 4.7, 4.607954545454545)","(3.5, 4.4, 4.305882352941177)","(2.6, 3.15, 3.125)","(21.0, 32.0, 29.5)","(16.0, 29.0, 27.095238095238095)","(4.8, 6.6, 6.266666666666667)"
14-12-2022 14:21:56.812556,"(3.7, 4.7, 4.607954545454545)","(3.5, 4.4, 4.305882352941177)","(2.6, 3.15, 3.125)","(21.0, 32.0, 29.5)","(16.0, 29.0, 27.095238095238095)","(4.8, 6.6, 6.266666666666667)"
14-12-2022 14:21:57.873478,"(3.7, 4.7, 4.608433734939759)","(3.5, 4.4, 4.305882352941177)","(2.6, 3.15, 3.125)","(21.0, 32.0, 29.5)","(16.0, 29.0, 27.095238095238095)","(4.8, 6.6, 6.266666666666667)"
14-12-2022 14:21:58.861302,"(3.7, 4.7, 4.608433734939759)","(3.5, 4.4, 4.305882352941177)","(2.6, 3.15, 3.125)","(21.0, 32.0, 29.5)","(16.0, 29.0, 27.095238095238095)","(4.8, 6.6, 6.266666666666667)"
14-12-2022 14:21:59.890216,"(3.7, 4.7, 4.608433734939759)","(3.5, 4.4, 4.305882352941177)","(2.6, 3.15, 3.125)","(21.0, 32.0, 29.5)","(16.0, 29.0, 27.095238095238095)","(4.8, 6.6, 6.266666666666667)"
14-12-2022 14:22:00.926492,"(3.7, 4.7, 4.608433734939759)","(3.5, 4.4, 4.266666666666667)","(2.6, 3.15, 3.1214285714285714)","(21.0, 32.0, 29.5)","(16.0, 29.0, 27.095238095238095)","(4.8, 6.6, 6.266666666666667)"
14-12-2022 14:22:01.986190,"(3.7, 4.7, 4.608433734939759)","(3.5, 4.4, 4.266666666666667)","(2.6, 3.15, 3.1214285714285714)","(21.0, 32.0, 29.5)","(16.0, 29.0, 27.095238095238095)","(4.8, 6.6, 6.266666666666667)"
14-12-2022 14:22:03.019099,"(3.7, 4.7, 4.608433734939759)","(3.5, 4.4, 4.266666666666667)","(2.6, 3.15, 3.1214285714285714)","(21.0, 32.0, 29.5)","(16.0, 29.0, 27.095238095238095)","(4.8, 6.6, 6.266666666666667)"
14-12-2022 14:22:04.107051,"(3.7, 4.7, 4.608433734939759)","(3.5, 4.4, 4.133333333333334)","(2.6, 3.15, 3.125)","(21.0, 32.0, 29.5)","(16.0, 29.0, 27.095238095238095)","(4.8, 6.6, 6.266666666666667)"
14-12-2022 14:22:05.097507,"(3.7, 4.7, 4.608433734939759)","(3.5, 4.4, 4.133333333333334)","(2.6, 3.15, 3.125)","(21.0, 32.0, 30.666666666666668)","(16.0, 29.0, 27.095238095238095)","(4.8, 6.6, 6.266666666666667)"
14-12-2022 14:22:06.106054,"(3.7, 4.7, 4.608433734939759)","(3.5, 4.4, 4.109090909090909)","(2.6, 3.15, 3.125)","(21.0, 32.0, 29.53846153846154)","(16.0, 29.0, 27.153846153846153)","(4.8, 6.6, 6.296)"
14-12-2022 14:22:07.124879,"(3.7, 4.7, 4.602564102564102)","(3.5, 4.4, 4.109090909090909)","(2.6, 3.15, 3.125)","(21.0, 30.0, 29.53846153846154)","(16.0, 29.0, 27.153846153846153)","(4.8, 6.6, 6.296)"
14-12-2022 14:22:08.143730,"(3.7, 4.7, 4.602564102564102)","(3.5, 4.4, 4.109090909090909)","(2.6, 3.15, 3.06)","(21.0, 30.0, 29.333333333333332)","(16.0, 29.0, 27.666666666666668)","(4.8, 6.6, 6.35)"
14-12-2022 14:22:09.138783,"(3.7, 4.7, 4.602564102564102)","(3.5, 4.4, 4.133333333333334)","(2.6, 3.15, 3.05)","(21.0, 30.0, 29.333333333333332)","(16.0, 29.0, 27.666666666666668)","(4.8, 6.6, 6.35)"
14-12-2022 14:22:10.227736,"(3.7, 4.7, 4.516867469879518)","(3.5, 4.4, 4.109090909090909)","(2.6, 3.15, 3.125)","(21.0, 30.0, 29.333333333333332)","(16.0, 29.0, 27.666666666666668)","(4.8, 6.6, 6.314285714285714)"
14-12-2022 14:22:11.277646,"(3.7, 4.7, 4.505128205128205)","(3.5, 4.3, 4.234782608695652)","(2.6, 3.15, 3.1125)","(21.0, 30.0, 31.076923076923077)","(16.0, 29.0, 27.666666666666668)","(4.8, 6.6, 6.435294117647059)"
14-12-2022 14:22:12.374525,"(3.7, 4.7, 4.60506329113924)","(3.5, 3.95, 3.9026785714285714)","(2.6, 3.2, 3.183333333333333)","(21.0, 32.0, 31.076923076923077)","(16.0, 29.0, 27.666666666666668)","(4.8, 6.6, 6.31875)"
14-12-2022 14:22:13.432975,"(3.7, 4.7, 4.505194805194805)","(3.5, 4.2, 3.930769230769231)","(2.6, 3.3, 3.2333333333333334)","(21.0, 32.0, 31.714285714285715)","(16.0, 29.0, 27.666666666666668)","(4.8, 6.6, 6.31875)"
14-12-2022 14:22:14.604660,"(3.7, 4.7, 4.505194805194805)","(3.5, 4.2, 3.9407407407407407)","(2.6, 3.25, 3.1916666666666664)","(21.0, 32.0, 31.81818181818182)","(16.0, 29.0, 27.76923076923077)","(4.8, 6.6, 6.314285714285714)"
14-12-2022 14:22:15.661641,"(3.7, 4.6, 4.51)","(3.5, 4.2, 4.057142857142857)","(2.6, 3.25, 3.1916666666666664)","(21.0, 32.0, 31.81818181818182)","(16.0, 29.0, 27.76923076923077)","(4.8, 6.6, 6.314285714285714)"
14-12-2022 14:22:16.824688,"(3.7, 4.6, 4.51)","(3.5, 4.2, 3.94)","(2.6, 3.25, 3.2624999999999997)","(21.0, 32.0, 31.75)","(16.0, 29.0, 27.76923076923077)","(4.8, 6.6, 6.314285714285714)"
14-12-2022 14:22:18.047466,"(3.7, 4.6, 4.51)","(3.5, 4.0, 3.94)","(2.6, 3.3, 3.2624999999999997)","(21.0, 32.0, 31.75)","(16.0, 29.0, 27.76923076923077)","(4.8, 6.6, 6.314285714285714)"
14-12-2022 14:22:19.282068,"(3.7, 4.6, 4.51)","(3.5, 4.1, 4.0)","(2.6, 3.3, 3.219230769230769)","(21.0, 32.0, 31.75)","(16.0, 34.0, 33.17647058823529)","(5.0, 6.6, 6.314285714285714)"
14-12-2022 14:22:20.434669,"(3.7, 4.6, 4.51)","(3.3, 4.1, 4.0)","(2.6, 3.3, 3.219230769230769)","(21.0, 32.0, 31.5)","(16.0, 34.0, 32.25)","(5.0, 6.6, 6.314285714285714)"
14-12-2022 14:22:21.613902,"(3.7, 4.6, 4.507142857142857)","(3.3, 4.1, 4.0)","(2.6, 3.3, 3.219230769230769)","(21.0, 32.0, 36.666666666666664)","(16.0, 34.0, 31.666666666666668)","(5.0, 6.6, 6.31875)"
14-12-2022 14:22:22.746226,"(3.7, 4.6, 4.5)","(3.3, 4.1, 4.0)","(2.6, 3.3, 3.18)","(21.0, 40.0, 36.0)","(16.0, 34.0, 31.77777777777778)","(5.0, 6.6, 6.314285714285714)"
14-12-2022 14:22:23.935957,"(3.7, 4.5, 4.466666666666667)","(3.3, 4.1, 3.963636363636364)","(2.6, 3.3, 3.283333333333333)","(21.0, 40.0, 36.0)","(16.0, 34.0, 30.444444444444443)","(5.0, 6.6, 6.314285714285714)"
14-12-2022 14:22:24.892792,"(3.7, 4.6, 4.416666666666667)","(3.3, 4.1, 3.963636363636364)","(2.6, 3.3, 3.283333333333333)","(21.0, 40.0, 36.0)","(16.0, 34.0, 30.444444444444443)","(5.0, 6.6, 6.314285714285714)"
14-12-2022 14:22:25.998140,"(3.7, 4.6, 4.4125000000000005)","(3.3, 4.1, 3.963636363636364)","(2.6, 3.35, 3.316666666666667)","(21.0, 40.0, 36.0)","(16.0, 34.0, 31.0)","(5.0, 6.6, 6.314285714285714)"
14-12-2022 14:22:27.144170,"(3.7, 4.6, 4.4125000000000005)","(3.3, 4.1, 3.963636363636364)","(2.6, 3.35, 3.330952380952381)","(21.0, 40.0, 36.0)","(16.0, 32.0, 31.0)","(5.0, 6.6, 6.314285714285714)"
14-12-2022 14:22:28.264520,"(3.7, 4.6, 4.488888888888889)","(3.3, 4.1, 4.041176470588235)","(2.6, 3.35, 3.331818181818182)","(21.0, 40.0, 36.0)","(16.0, 32.0, 31.545454545454547)","(5.0, 6.6, 6.335999999999999)"
14-12-2022 14:22:29.452632,"(3.7, 4.6, 4.488888888888889)","(3.3, 4.1, 4.041176470588235)","(2.6, 3.35, 3.331818181818182)","(21.0, 40.0, 36.333333333333336)","(16.0, 32.0, 30.666666666666668)","(5.0, 6.6, 6.364285714285714)"
14-12-2022 14:22:30.582511,"(3.7, 4.6, 4.496)","(3.3, 4.1, 4.053846153846154)","(2.6, 3.35, 3.331818181818182)","(21.0, 38.0, 34.25)","(16.0, 32.0, 31.0)","(5.0, 6.6, 6.335999999999999)"
14-12-2022 14:22:31.764575,"(3.7, 4.6, 4.496)","(3.3, 4.1, 4.053846153846154)","(2.7, 3.35, 3.3142857142857145)","(21.0, 38.0, 31.636363636363637)","(17.0, 32.0, 31.0)","(5.0, 6.6, 6.418181818181818)"
14-12-2022 14:22:32.896688,"(3.7, 4.5, 4.318181818181818)","(3.3, 4.1, 4.058333333333334)","(2.7, 3.35, 3.325)","(21.0, 32.0, 31.636363636363637)","(17.0, 32.0, 31.0)","(5.0, 6.6, 6.485714285714286)"
14-12-2022 14:22:34.013842,"(3.7, 4.4, 4.205769230769231)","(3.3, 4.1, 4.058333333333334)","(2.7, 3.35, 3.325)","(21.0, 32.0, 31.636363636363637)","(17.0, 32.0, 31.0)","(5.0, 6.6, 6.454545454545454)"
14-12-2022 14:22:35.112232,"(3.7, 4.4, 4.205555555555556)","(3.3, 4.1, 4.058333333333334)","(2.7, 3.35, 3.327777777777778)","(21.0, 32.0, 31.666666666666668)","(17.0, 32.0, 31.0)","(5.0, 6.6, 6.454545454545454)"
14-12-2022 14:22:36.148179,"(3.7, 4.4, 4.205555555555556)","(3.3, 4.1, 4.058333333333334)","(2.7, 3.35, 3.327777777777778)","(21.0, 32.0, 31.666666666666668)","(17.0, 32.0, 31.0)","(5.0, 6.6, 6.454545454545454)"
14-12-2022 14:22:37.178062,"(3.7, 4.4, 4.205555555555556)","(3.3, 4.1, 4.058333333333334)","(2.7, 3.35, 3.3375)","(21.0, 32.0, 33.86666666666667)","(17.0, 32.0, 31.0)","(5.0, 6.6, 6.4222222222222225)"
14-12-2022 14:22:38.212893,"(3.6, 4.4, 4.205555555555556)","(3.3, 4.1, 4.058333333333334)","(2.6, 3.35, 3.3375)","(21.0, 36.0, 30.75)","(17.0, 32.0, 31.583333333333336)","(5.0, 6.6, 6.4222222222222225)"
14-12-2022 14:22:39.257473,"(3.6, 4.4, 4.205555555555556)","(3.3, 4.1, 4.058333333333334)","(2.6, 3.35, 3.3375)","(21.0, 36.0, 30.75)","(17.0, 32.0, 31.583333333333336)","(5.0, 6.6, 6.4222222222222225)"
14-12-2022 14:22:40.254448,"(3.6, 4.4, 4.205555555555556)","(3.3, 4.1, 4.058333333333334)","(2.6, 3.35, 3.335714285714286)","(21.0, 36.0, 30.75)","(17.0, 32.0, 28.666666666666668)","(5.0, 6.6, 6.836363636363637)"
14-12-2022 14:22:41.262566,"(3.6, 4.3, 4.222222222222222)","(3.4, 4.1, 3.957142857142857)","(2.6, 3.45, 3.4333333333333336)","(21.0, 32.0, 31.384615384615387)","(18.0, 34.0, 28.666666666666668)","(5.0, 7.0, 6.836363636363637)"
14-12-2022 14:22:42.250808,"(3.6, 4.3, 4.216666666666667)","(3.4, 4.1, 3.842857142857143)","(2.6, 3.5, 3.41)","(21.0, 32.0, 31.384615384615387)","(18.0, 34.0, 31.0)","(5.0, 7.0, 6.781818181818182)"
14-12-2022 14:22:43.277412,"(3.6, 4.3, 4.157142857142857)","(3.4, 4.1, 3.842857142857143)","(2.6, 3.5, 3.41)","(21.0, 32.0, 31.384615384615387)","(18.0, 34.0, 28.75)","(5.0, 7.0, 6.885714285714286)"
14-12-2022 14:22:44.341180,"(3.5, 4.3, 4.233333333333333)","(3.5, 4.1, 3.9615384615384612)","(2.7, 3.25, 3.1504329004329)","(26.0, 32.0, 31.384615384615387)","(19.0, 34.0, 31.0)","(5.0, 7.0, 6.88)"
14-12-2022 14:22:45.447060,"(3.5, 4.4, 4.204081632653061)","(3.5, 4.1, 3.8299999999999996)","(2.7, 3.25, 3.1512875536480687)","(26.0, 32.0, 31.384615384615387)","(19.0, 36.0, 30.666666666666668)","(5.0, 7.2, 6.6499999999999995)"
14-12-2022 14:22:46.489880,"(3.5, 4.4, 4.203921568627451)","(3.5, 4.1, 3.9788461538461535)","(2.7, 3.25, 3.101931330472103)","(26.0, 32.0, 31.454545454545453)","(19.0, 34.0, 28.4)","(5.0, 7.2, 6.637499999999999)"
14-12-2022 14:22:47.533125,"(3.5, 4.4, 4.203921568627451)","(3.4, 4.1, 3.9)","(2.7, 3.25, 3.1031468531468533)","(26.0, 38.0, 35.91304347826087)","(19.0, 34.0, 28.545454545454547)","(5.0, 7.2, 6.637499999999999)"
14-12-2022 14:22:48.556104,"(3.5, 4.4, 4.203921568627451)","(3.4, 4.1, 3.9)","(2.7, 3.25, 3.1315789473684212)","(26.0, 38.0, 35.91304347826087)","(19.0, 34.0, 30.363636363636363)","(5.0, 7.2, 6.9)"
14-12-2022 14:22:49.596015,"(3.5, 4.3, 4.228571428571429)","(3.4, 4.1, 3.94)","(2.7, 3.2, 3.1638888888888888)","(26.0, 38.0, 35.91304347826087)","(19.0, 34.0, 30.4)","(5.0, 7.2, 6.9)"
14-12-2022 14:22:50.640405,"(3.5, 4.3, 4.233333333333333)","(3.4, 4.0, 3.966666666666667)","(2.7, 3.2, 3.12)","(26.0, 38.0, 35.91304347826087)","(19.0, 32.0, 30.4)","(5.0, 7.2, 6.939130434782609)"
14-12-2022 14:22:51.683600,"(3.5, 4.3, 4.233333333333333)","(3.4, 4.1, 3.933333333333333)","(2.7, 3.2, 3.1157894736842104)","(26.0, 38.0, 35.473684210526315)","(19.0, 32.0, 30.4)","(5.0, 7.2, 7.020689655172414)"
14-12-2022 14:22:52.723327,"(3.5, 4.4, 4.203921568627451)","(3.4, 4.1, 3.9499999999999997)","(2.7, 3.2, 3.11304347826087)","(26.0, 38.0, 35.473684210526315)","(19.0, 32.0, 31.11111111111111)","(5.0, 7.2, 7.066666666666666)"
14-12-2022 14:22:53.759707,"(3.5, 4.4, 4.203921568627451)","(3.4, 4.1, 3.94)","(2.7, 3.2, 3.1)","(26.0, 38.0, 35.91304347826087)","(19.0, 32.0, 29.77777777777778)","(5.0, 7.2, 7.066666666666666)"
14-12-2022 14:22:54.784659,"(3.5, 4.4, 4.203921568627451)","(3.4, 4.1, 3.94)","(2.7, 3.2, 3.070967741935484)","(26.0, 38.0, 35.91304347826087)","(19.0, 32.0, 29.894736842105264)","(5.0, 7.2, 7.031578947368421)"
14-12-2022 14:22:55.917639,"(3.5, 4.4, 4.203921568627451)","(3.4, 4.1, 3.966666666666667)","(2.7, 3.15, 3.05)","(26.0, 38.0, 32.857142857142854)","(19.0, 32.0, 29.333333333333332)","(5.0, 7.2, 7.104761904761904)"
14-12-2022 14:22:57.067874,"(3.5, 4.4, 4.2125)","(3.4, 4.2, 4.05)","(2.7, 3.1, 3.025)","(26.0, 38.0, 32.857142857142854)","(19.0, 32.0, 29.333333333333332)","(5.0, 7.2, 7.104761904761904)"
14-12-2022 14:22:58.259237,"(3.5, 4.4, 4.2125)","(3.4, 4.2, 4.05)","(2.7, 3.1, 3.0107142857142857)","(26.0, 38.0, 32.857142857142854)","(19.0, 32.0, 29.333333333333332)","(5.0, 7.2, 7.266666666666667)"
14-12-2022 14:22:59.269678,"(3.5, 4.3, 4.258333333333333)","(3.4, 4.2, 4.116666666666666)","(2.7, 3.05, 3.0107142857142857)","(26.0, 38.0, 32.857142857142854)","(19.0, 32.0, 28.8)","(5.0, 7.6, 7.355555555555556)"
14-12-2022 14:23:00.339585,"(3.5, 4.3, 4.2375)","(3.4, 4.2, 4.109090909090909)","(2.7, 3.05, 3.0041666666666664)","(26.0, 38.0, 32.857142857142854)","(19.0, 32.0, 28.8)","(5.0, 7.4, 7.355555555555556)"
14-12-2022 14:23:01.436483,"(3.5, 4.4, 4.301086956521739)","(3.4, 4.2, 4.166666666666667)","(2.7, 3.05, 3.0076923076923077)","(26.0, 38.0, 32.857142857142854)","(19.0, 32.0, 29.333333333333332)","(5.0, 7.4, 7.380000000000001)"
14-12-2022 14:23:02.557104,"(3.5, 4.4, 4.3009615384615385)","(3.4, 4.2, 4.177777777777778)","(2.7, 3.05, 3.0076923076923077)","(26.0, 38.0, 32.75)","(19.0, 32.0, 29.714285714285715)","(5.0, 7.4, 7.442105263157894)"
14-12-2022 14:23:03.672837,"(3.5, 4.4, 4.203252032520325)","(3.4, 4.3, 4.22258064516129)","(2.6, 3.05, 3.0374999999999996)","(26.0, 38.0, 32.75)","(19.0, 30.0, 29.714285714285715)","(5.0, 7.6, 7.435897435897436)"
14-12-2022 14:23:04.756804,"(3.5, 4.4, 4.203252032520325)","(3.4, 4.3, 4.22258064516129)","(2.6, 3.05, 3.013333333333333)","(26.0, 38.0, 32.75)","(19.0, 30.0, 29.333333333333332)","(5.0, 7.6, 7.411764705882353)"
14-12-2022 14:23:05.856484,"(3.5, 4.4, 4.203361344537815)","(3.4, 4.3, 4.225)","(2.6, 3.1, 3.013333333333333)","(26.0, 38.0, 32.75)","(19.0, 30.0, 29.333333333333332)","(5.0, 7.6, 7.411764705882353)"
14-12-2022 14:23:06.842006,"(3.5, 4.4, 4.203703703703704)","(3.4, 4.3, 4.225)","(2.6, 3.1, 3.013333333333333)","(26.0, 38.0, 33.2)","(19.0, 30.0, 29.0)","(5.0, 7.6, 7.448275862068965)"
14-12-2022 14:23:07.853128,"(3.5, 4.4, 4.20353982300885)","(3.4, 4.3, 4.193333333333333)","(2.6, 3.1, 3.026666666666667)","(26.0, 38.0, 33.2)","(19.0, 30.0, 29.333333333333332)","(5.0, 7.6, 7.492682926829268)"
14-12-2022 14:23:08.933196,"(3.5, 4.4, 4.20353982300885)","(3.4, 4.3, 4.14)","(2.6, 3.1, 3.0214285714285714)","(26.0, 38.0, 33.2)","(19.0, 30.0, 29.333333333333332)","(5.0, 7.6, 7.504347826086956)"
14-12-2022 14:23:09.953640,"(3.6, 4.4, 4.223776223776224)","(3.4, 4.3, 4.191891891891892)","(2.6, 3.1, 3.026153846153846)","(26.0, 38.0, 35.2)","(19.0, 30.0, 29.333333333333332)","(5.5, 7.6, 7.504347826086956)"
14-12-2022 14:23:11.054275,"(3.6, 4.4, 4.304)","(3.4, 4.3, 4.188888888888888)","(2.6, 3.1, 3.032258064516129)","(26.0, 38.0, 35.2)","(19.0, 30.0, 28.666666666666668)","(5.5, 7.6, 7.457142857142857)"
14-12-2022 14:23:12.150204,"(3.4, 4.4, 4.3023255813953485)","(3.5, 4.2, 4.1085714285714285)","(2.6, 3.1, 3.05625)","(26.0, 38.0, 36.0)","(19.0, 30.0, 28.333333333333332)","(5.5, 7.6, 7.5058823529411764)"
14-12-2022 14:23:13.196096,"(3.4, 4.4, 4.302542372881356)","(3.5, 4.2, 4.1085714285714285)","(2.6, 3.1, 3.0462962962962963)","(26.0, 38.0, 36.0)","(19.0, 30.0, 29.333333333333332)","(5.5, 7.6, 7.558620689655172)"
14-12-2022 14:23:14.187624,"(3.4, 4.4, 4.302542372881356)","(3.5, 4.2, 4.11578947368421)","(2.6, 3.1, 3.0462962962962963)","(26.0, 38.0, 36.0)","(19.0, 30.0, 29.333333333333332)","(5.5, 7.6, 7.547826086956522)"
14-12-2022 14:23:15.154589,"(3.4, 4.4, 4.302678571428571)","(3.5, 4.2, 4.1030303030303035)","(2.6, 3.1, 3.0586206896551724)","(26.0, 38.0, 35.2)","(19.0, 30.0, 29.5)","(5.5, 7.6, 7.545454545454545)"
14-12-2022 14:23:16.079299,"(3.4, 4.4, 4.301639344262295)","(3.5, 4.2, 4.08235294117647)","(2.6, 3.1, 3.055555555555556)","(26.0, 38.0, 35.375)","(19.0, 32.0, 29.857142857142858)","(5.5, 7.6, 7.558620689655172)"
14-12-2022 14:23:17.084039,"(3.4, 4.4, 4.3015625)","(3.5, 4.2, 4.031578947368421)","(2.6, 3.2, 3.0761904761904764)","(26.0, 38.0, 35.375)","(19.0, 32.0, 29.857142857142858)","(5.5, 7.6, 7.5249999999999995)"
14-12-2022 14:23:18.067501,"(3.4, 4.4, 4.301574803149606)","(3.5, 4.2, 4.031578947368421)","(2.6, 3.2, 3.0761904761904764)","(26.0, 38.0, 35.375)","(19.0, 32.0, 29.5)","(5.5, 7.6, 7.565217391304348)"
14-12-2022 14:23:19.135667,"(3.4, 4.4, 4.211347517730497)","(3.5, 4.2, 4.031578947368421)","(2.6, 3.2, 3.093103448275862)","(26.0, 38.0, 36.588235294117645)","(19.0, 32.0, 29.894736842105264)","(5.5, 7.6, 7.55)"
14-12-2022 14:23:20.186601,"(3.4, 4.3, 4.197142857142857)","(3.5, 4.2, 4.031578947368421)","(2.6, 3.2, 3.0669811320754716)","(26.0, 38.0, 36.588235294117645)","(19.0, 32.0, 30.26086956521739)","(5.5, 7.6, 7.5636363636363635)"
14-12-2022 14:23:21.206107,"(3.4, 4.3, 4.17027027027027)","(3.5, 4.2, 4.026086956521739)","(2.6, 3.2, 3.1556603773584904)","(26.0, 38.0, 36.588235294117645)","(19.0, 32.0, 30.26086956521739)","(5.5, 7.6, 7.531428571428571)"
14-12-2022 14:23:22.127859,"(3.4, 4.3, 4.154545454545454)","(3.5, 4.2, 4.027586206896552)","(2.6, 3.2, 3.1556603773584904)","(26.0, 38.0, 36.588235294117645)","(19.0, 32.0, 29.857142857142858)","(5.5, 7.6, 7.531428571428571)"
14-12-2022 14:23:23.026128,"(3.4, 4.3, 4.140909090909091)","(3.5, 4.1, 4.0)","(2.6, 3.2, 3.164406779661017)","(26.0, 38.0, 36.2)","(19.0, 32.0, 29.5)","(5.5, 7.6, 7.517241379310344)"
14-12-2022 14:23:24.009112,"(3.4, 4.3, 4.147368421052631)","(3.5, 4.1, 4.014285714285714)","(2.6, 3.2, 3.194642857142857)","(26.0, 38.0, 35.6)","(19.0, 32.0, 29.5)","(5.5, 7.6, 7.517241379310344)"
14-12-2022 14:23:25.027340,"(3.4, 4.3, 4.142857142857142)","(3.5, 4.1, 4.014285714285714)","(2.6, 3.2, 3.186842105263158)","(26.0, 38.0, 36.0)","(19.0, 32.0, 30.26086956521739)","(5.5, 7.6, 7.531428571428571)"
14-12-2022 14:23:26.019028,"(3.4, 4.3, 4.172)","(3.5, 4.1, 4.001923076923077)","(2.6, 3.2, 3.186842105263158)","(26.0, 38.0, 36.0)","(19.0, 32.0, 30.26086956521739)","(5.5, 7.6, 7.531428571428571)"
14-12-2022 14:23:26.999616,"(3.4, 4.3, 4.197560975609756)","(3.5, 4.1, 4.001923076923077)","(2.6, 3.2, 3.186842105263158)","(26.0, 38.0, 36.0)","(19.0, 32.0, 30.26086956521739)","(5.5, 7.6, 7.531428571428571)"
14-12-2022 14:23:27.934218,"(3.4, 4.3, 4.197560975609756)","(3.4, 4.1, 4.001923076923077)","(2.6, 3.2, 3.1791666666666667)","(26.0, 38.0, 36.0)","(19.0, 32.0, 30.26086956521739)","(5.5, 7.6, 7.517241379310344)"
14-12-2022 14:23:28.838251,"(3.4, 4.3, 4.1869565217391305)","(3.4, 4.1, 3.996551724137931)","(2.6, 3.2, 3.192857142857143)","(26.0, 38.0, 35.6)","(19.0, 32.0, 29.5)","(5.5, 7.6, 7.517241379310344)"
14-12-2022 14:23:29.737862,"(3.4, 4.3, 4.172727272727273)","(3.4, 4.1, 4.023076923076923)","(2.6, 3.25, 3.171212121212121)","(26.0, 38.0, 35.6)","(19.0, 32.0, 29.5)","(5.5, 7.6, 7.517241379310344)"
14-12-2022 14:23:30.763927,"(3.4, 4.3, 4.165573770491803)","(3.4, 4.1, 3.9888888888888885)","(2.6, 3.25, 3.1689349112426033)","(26.0, 38.0, 35.6)","(19.0, 32.0, 29.857142857142858)","(5.5, 7.6, 7.531428571428571)"
14-12-2022 14:23:31.784299,"(3.4, 4.3, 4.163333333333333)","(3.4, 4.1, 3.9857142857142853)","(2.6, 3.25, 3.1660975609756097)","(26.0, 38.0, 36.0)","(19.0, 32.0, 30.6)","(5.5, 7.6, 7.496296296296296)"
14-12-2022 14:23:32.864756,"(3.4, 4.3, 4.189361702127659)","(3.4, 4.0, 3.9571428571428573)","(2.6, 3.25, 3.1660975609756097)","(26.0, 38.0, 36.0)","(19.0, 32.0, 30.25)","(5.5, 7.6, 7.478260869565217)"
14-12-2022 14:23:33.907927,"(3.4, 4.3, 4.224242424242425)","(3.4, 4.1, 3.9518518518518517)","(2.6, 3.25, 3.1664251207729466)","(26.0, 38.0, 36.0)","(19.0, 32.0, 30.25)","(5.5, 7.6, 7.5285714285714285)"
14-12-2022 14:23:34.922595,"(3.4, 4.3, 4.228571428571429)","(3.4, 4.1, 3.952941176470588)","(2.6, 3.25, 3.1664251207729466)","(26.0, 38.0, 36.0)","(19.0, 32.0, 30.08)","(5.5, 7.6, 7.541176470588235)"
14-12-2022 14:23:35.925215,"(3.4, 4.3, 4.217777777777778)","(3.4, 4.1, 3.9428571428571426)","(2.6, 3.25, 3.170361990950226)","(26.0, 38.0, 36.5)","(19.0, 32.0, 29.714285714285715)","(5.5, 7.6, 7.541176470588235)"
