,Only You,Joshua Keeping,Teskey,Mickey Wow,Corless Crazy,Pacific Gold,Winlock Pete,Lee Keeping
09-01-2023 15:43:08.893354,"(13.0, 34.0, 24.714285714285715)","(7.0, 11.0, 9.5)","(4.0, 5.9, 5.1000000000000005)","(7.0, 12.5, 11.375)","(2.45, 3.2, 2.54375)","(8.0, 13.5, 10.0)","(17.0, 50.0, 41.66666666666667)","(10.0, 20.0, 13.75)"
09-01-2023 15:43:10.061625,"(13.0, 34.0, 24.714285714285715)","(7.0, 11.0, 9.5)","(4.0, 5.9, 5.1000000000000005)","(7.0, 12.5, 11.375)","(2.45, 3.2, 2.54375)","(8.0, 13.5, 10.0)","(17.0, 50.0, 41.66666666666667)","(10.0, 20.0, 13.75)"
09-01-2023 15:43:11.236071,"(13.0, 34.0, 24.714285714285715)","(7.0, 11.0, 9.5)","(4.0, 5.9, 5.1000000000000005)","(7.0, 12.5, 11.375)","(2.45, 3.2, 2.54375)","(8.0, 13.5, 10.0)","(17.0, 50.0, 44.6)","(10.0, 20.0, 13.75)"
09-01-2023 15:43:12.364859,"(13.0, 34.0, 24.714285714285715)","(7.0, 11.0, 9.5)","(4.0, 5.9, 5.1000000000000005)","(7.0, 12.5, 11.75)","(2.45, 3.2, 2.54375)","(8.0, 13.5, 10.0)","(17.0, 50.0, 42.0)","(10.0, 20.0, 13.75)"
09-01-2023 15:43:13.611208,"(13.0, 34.0, 24.714285714285715)","(7.0, 11.0, 9.5)","(4.0, 5.9, 5.1000000000000005)","(7.0, 13.0, 11.75)","(2.45, 3.2, 2.54375)","(8.0, 13.5, 10.0)","(17.0, 50.0, 42.0)","(10.0, 20.0, 13.75)"
09-01-2023 15:43:14.843575,"(13.0, 34.0, 24.714285714285715)","(7.0, 11.0, 9.5)","(4.0, 5.9, 5.1000000000000005)","(7.0, 13.0, 11.75)","(2.45, 3.2, 2.54375)","(8.0, 13.5, 10.0)","(17.0, 50.0, 42.0)","(10.0, 20.0, 13.75)"
09-01-2023 15:43:16.182724,"(13.0, 34.0, 24.714285714285715)","(7.0, 11.0, 9.5)","(4.0, 5.9, 5.1000000000000005)","(7.0, 13.0, 12.2)","(2.45, 3.2, 2.54375)","(8.0, 13.5, 10.65)","(17.0, 50.0, 42.0)","(10.0, 20.0, 13.75)"
09-01-2023 15:43:17.507202,"(13.0, 34.0, 24.714285714285715)","(7.0, 11.0, 9.5)","(4.0, 5.9, 5.1000000000000005)","(7.0, 13.0, 11.85)","(2.45, 3.2, 2.54375)","(8.0, 12.5, 10.818181818181818)","(17.0, 50.0, 42.0)","(10.0, 20.0, 13.75)"
09-01-2023 15:43:18.815655,"(13.0, 34.0, 24.714285714285715)","(7.0, 11.0, 9.5)","(4.0, 5.9, 5.1000000000000005)","(7.0, 13.0, 11.85)","(2.45, 3.2, 2.525)","(8.0, 12.5, 11.266666666666667)","(17.0, 50.0, 42.0)","(10.0, 20.0, 13.75)"
09-01-2023 15:43:20.262238,"(13.0, 34.0, 25.727272727272727)","(7.0, 11.0, 9.5)","(4.0, 5.9, 5.1000000000000005)","(7.0, 13.0, 11.466666666666667)","(2.45, 3.2, 2.5214285714285714)","(8.0, 12.5, 11.266666666666667)","(17.0, 50.0, 45.2)","(10.0, 20.0, 13.75)"
09-01-2023 15:43:21.706090,"(13.0, 34.0, 25.727272727272727)","(7.0, 11.0, 9.5)","(4.0, 5.9, 5.1000000000000005)","(7.0, 13.0, 11.466666666666667)","(2.45, 3.1, 2.5214285714285714)","(8.0, 12.5, 11.266666666666667)","(17.0, 50.0, 45.2)","(10.0, 20.0, 13.75)"
09-01-2023 15:43:23.193238,"(13.0, 34.0, 25.727272727272727)","(7.0, 11.0, 9.5)","(4.0, 5.9, 5.17)","(7.0, 13.0, 11.466666666666667)","(2.45, 3.1, 2.5214285714285714)","(8.0, 12.5, 11.266666666666667)","(17.0, 50.0, 45.2)","(10.0, 20.0, 13.75)"
09-01-2023 15:43:24.779121,"(13.0, 34.0, 25.727272727272727)","(7.0, 11.0, 9.5)","(4.0, 5.8, 4.7785714285714285)","(7.0, 13.0, 11.466666666666667)","(2.45, 3.1, 2.74)","(8.0, 12.5, 11.266666666666667)","(17.0, 50.0, 45.2)","(10.0, 20.0, 13.75)"
09-01-2023 15:43:25.890888,"(13.0, 34.0, 25.727272727272727)","(7.0, 11.0, 9.5)","(4.0, 5.8, 4.7785714285714285)","(7.0, 13.0, 11.466666666666667)","(2.45, 2.98, 2.74)","(8.0, 12.5, 11.39)","(17.0, 50.0, 45.2)","(10.0, 20.0, 13.75)"
09-01-2023 15:43:26.975631,"(13.0, 34.0, 26.142857142857142)","(7.0, 11.0, 9.399999999999999)","(4.0, 5.7, 4.866666666666667)","(7.0, 13.0, 12.266666666666666)","(2.45, 2.98, 2.74)","(8.0, 12.5, 11.39)","(17.0, 50.0, 45.2)","(10.0, 20.0, 13.75)"
09-01-2023 15:43:28.040768,"(13.0, 34.0, 26.142857142857142)","(7.0, 11.0, 10.066666666666666)","(4.0, 5.7, 4.866666666666667)","(7.0, 13.0, 12.266666666666666)","(2.45, 2.98, 2.74)","(8.0, 12.5, 11.39)","(17.0, 50.0, 45.2)","(10.0, 20.0, 13.75)"
09-01-2023 15:43:29.263236,"(13.0, 34.0, 27.4)","(7.0, 11.0, 10.257142857142858)","(4.0, 5.7, 4.95)","(7.0, 13.0, 11.533333333333333)","(2.45, 2.98, 2.515483870967742)","(8.0, 12.5, 11.39)","(17.0, 50.0, 45.2)","(10.0, 20.0, 14.25)"
09-01-2023 15:43:30.551429,"(13.0, 34.0, 27.4)","(7.0, 11.0, 10.257142857142858)","(4.0, 5.7, 4.95)","(7.0, 13.0, 11.533333333333333)","(2.45, 2.98, 2.515483870967742)","(8.0, 12.5, 11.39)","(17.0, 50.0, 65.33333333333334)","(10.0, 23.0, 17.25)"
09-01-2023 15:43:31.729108,"(13.0, 34.0, 27.4)","(7.0, 11.0, 10.257142857142858)","(4.0, 5.7, 4.95)","(7.0, 13.0, 11.533333333333333)","(2.45, 2.98, 2.515483870967742)","(8.0, 12.5, 11.39)","(17.0, 85.0, 73.2)","(10.0, 22.0, 17.25)"
09-01-2023 15:43:33.166014,"(13.0, 34.0, 27.4)","(7.0, 11.0, 10.257142857142858)","(4.0, 5.7, 4.95)","(7.0, 13.0, 11.533333333333333)","(2.45, 2.98, 2.515483870967742)","(8.0, 12.5, 11.39)","(17.0, 80.0, 69.2)","(10.0, 22.0, 17.25)"
09-01-2023 15:43:34.424648,"(13.0, 34.0, 27.4)","(7.0, 11.0, 10.257142857142858)","(4.0, 5.7, 4.95)","(7.0, 13.0, 11.533333333333333)","(2.45, 2.98, 2.546)","(8.0, 12.5, 11.39)","(17.0, 80.0, 69.2)","(10.0, 22.0, 17.25)"
09-01-2023 15:43:35.737295,"(13.0, 34.0, 27.4)","(7.0, 11.0, 10.257142857142858)","(4.0, 5.7, 5.35)","(7.0, 13.0, 11.533333333333333)","(2.45, 2.96, 2.5151724137931035)","(8.0, 12.5, 11.39)","(17.0, 80.0, 42.33333333333333)","(10.0, 22.0, 17.25)"
09-01-2023 15:43:36.998842,"(13.0, 34.0, 27.4)","(7.0, 11.0, 10.257142857142858)","(4.0, 5.6, 4.8307692307692305)","(7.0, 13.0, 11.533333333333333)","(2.45, 2.94, 2.69)","(8.0, 12.5, 11.39)","(17.0, 75.0, 42.33333333333333)","(10.0, 22.0, 17.25)"
09-01-2023 15:43:38.241796,"(13.0, 34.0, 27.4)","(7.0, 11.0, 10.257142857142858)","(4.0, 5.6, 4.8307692307692305)","(7.0, 13.0, 11.533333333333333)","(2.45, 2.88, 2.69)","(8.0, 12.5, 11.39)","(16.0, 75.0, 42.33333333333333)","(10.0, 22.0, 17.25)"
09-01-2023 15:43:39.451019,"(13.0, 34.0, 31.272727272727273)","(7.0, 11.0, 9.7)","(4.0, 5.6, 4.8307692307692305)","(7.0, 13.0, 11.533333333333333)","(2.45, 2.88, 2.69)","(8.0, 12.5, 11.39)","(16.0, 75.0, 42.33333333333333)","(10.0, 22.0, 17.25)"
09-01-2023 15:43:40.609582,"(13.0, 34.0, 31.272727272727273)","(7.0, 11.0, 9.7)","(4.0, 5.6, 4.8307692307692305)","(7.0, 13.0, 11.533333333333333)","(2.45, 2.88, 2.69)","(8.0, 12.5, 11.39)","(16.0, 75.0, 42.33333333333333)","(10.0, 22.0, 17.25)"
09-01-2023 15:43:41.755423,"(13.0, 34.0, 31.272727272727273)","(7.0, 11.0, 9.7)","(4.0, 5.6, 4.8307692307692305)","(7.0, 13.0, 11.533333333333333)","(2.45, 2.88, 2.69)","(8.0, 12.5, 11.39)","(16.0, 75.0, 42.33333333333333)","(10.0, 22.0, 17.25)"
09-01-2023 15:43:42.972102,"(13.0, 34.0, 31.272727272727273)","(7.0, 11.0, 9.7)","(4.0, 5.6, 4.8307692307692305)","(7.0, 13.0, 11.533333333333333)","(2.45, 2.88, 2.69)","(8.0, 12.5, 11.39)","(16.0, 75.0, 42.33333333333333)","(10.0, 22.0, 17.25)"
09-01-2023 15:43:44.195313,"(13.0, 34.0, 31.272727272727273)","(7.0, 11.0, 9.7)","(4.0, 5.6, 4.8307692307692305)","(7.0, 13.0, 11.533333333333333)","(2.45, 2.88, 2.69)","(8.0, 12.5, 11.39)","(16.0, 75.0, 42.33333333333333)","(10.0, 22.0, 17.25)"
09-01-2023 15:43:45.407234,"(13.0, 34.0, 31.272727272727273)","(7.0, 11.0, 9.7)","(4.0, 5.6, 4.8307692307692305)","(7.0, 13.0, 11.533333333333333)","(2.45, 2.88, 2.860909090909091)","(8.0, 12.5, 11.526315789473685)","(16.0, 75.0, 42.33333333333333)","(10.0, 22.0, 17.25)"
09-01-2023 15:43:46.613938,"(13.0, 34.0, 31.272727272727273)","(7.0, 11.0, 10.35)","(4.0, 5.4, 5.2555555555555555)","(7.0, 13.0, 12.45)","(2.45, 2.88, 2.860909090909091)","(8.0, 12.5, 9.583333333333334)","(16.0, 75.0, 32.333333333333336)","(10.0, 22.0, 17.25)"
09-01-2023 15:43:47.668896,"(13.0, 34.0, 31.272727272727273)","(7.0, 11.0, 10.120000000000001)","(4.0, 5.4, 4.6)","(7.0, 13.0, 12.45)","(2.45, 2.88, 2.860909090909091)","(8.0, 12.5, 9.583333333333334)","(16.0, 75.0, 32.333333333333336)","(10.0, 22.0, 17.25)"
09-01-2023 15:43:48.763019,"(13.0, 34.0, 31.272727272727273)","(7.0, 11.0, 10.56)","(4.0, 5.4, 4.6)","(7.0, 12.0, 9.333333333333334)","(2.45, 2.88, 2.6799999999999997)","(8.0, 12.5, 9.583333333333334)","(16.0, 75.0, 32.333333333333336)","(10.0, 22.0, 17.25)"
09-01-2023 15:43:49.949797,"(13.0, 34.0, 31.272727272727273)","(7.0, 11.0, 10.56)","(4.0, 5.4, 4.50625)","(7.0, 12.0, 9.333333333333334)","(2.45, 2.88, 2.6799999999999997)","(8.0, 12.5, 9.583333333333334)","(16.0, 75.0, 32.333333333333336)","(10.0, 22.0, 17.25)"
09-01-2023 15:43:51.224818,"(13.0, 34.0, 31.272727272727273)","(7.0, 11.0, 10.56)","(4.0, 5.4, 4.378571428571428)","(7.0, 12.0, 9.34)","(2.45, 2.88, 2.6799999999999997)","(8.0, 12.5, 9.583333333333334)","(16.0, 75.0, 32.333333333333336)","(10.0, 22.0, 17.25)"
09-01-2023 15:43:52.403688,"(13.0, 34.0, 31.272727272727273)","(7.0, 11.0, 10.56)","(4.0, 5.4, 4.75)","(7.0, 11.5, 9.34)","(2.45, 2.88, 2.6799999999999997)","(8.0, 12.5, 9.583333333333334)","(16.0, 75.0, 32.333333333333336)","(10.0, 22.0, 17.25)"
09-01-2023 15:43:53.554700,"(13.0, 34.0, 31.272727272727273)","(7.0, 11.0, 10.56)","(4.0, 5.4, 4.800000000000001)","(7.0, 11.5, 9.34)","(2.45, 2.88, 2.6799999999999997)","(8.0, 12.5, 9.583333333333334)","(16.0, 75.0, 32.333333333333336)","(10.0, 22.0, 17.25)"
09-01-2023 15:43:54.670023,"(13.0, 34.0, 31.272727272727273)","(7.0, 11.0, 10.56)","(4.0, 5.4, 4.800000000000001)","(7.0, 11.0, 9.350000000000001)","(2.45, 2.88, 2.6799999999999997)","(8.0, 12.5, 9.583333333333334)","(16.0, 75.0, 32.333333333333336)","(10.0, 22.0, 17.25)"
09-01-2023 15:43:55.793683,"(13.0, 34.0, 29.2)","(7.0, 11.0, 10.56)","(4.0, 5.4, 4.800000000000001)","(7.0, 11.0, 9.350000000000001)","(2.45, 2.88, 2.6799999999999997)","(8.0, 12.5, 9.583333333333334)","(16.0, 75.0, 32.333333333333336)","(10.0, 22.0, 18.25)"
09-01-2023 15:43:56.927111,"(13.0, 34.0, 31.0)","(7.0, 11.0, 10.56)","(4.0, 5.4, 4.800000000000001)","(7.0, 11.0, 9.350000000000001)","(2.45, 2.88, 2.6799999999999997)","(8.0, 12.5, 9.583333333333334)","(16.0, 75.0, 32.333333333333336)","(10.0, 24.0, 18.25)"
09-01-2023 15:43:58.077706,"(13.0, 34.0, 31.0)","(7.0, 11.0, 10.56)","(4.0, 5.4, 4.800000000000001)","(7.0, 11.0, 10.15)","(2.45, 2.88, 2.6799999999999997)","(8.0, 12.5, 9.583333333333334)","(16.0, 75.0, 32.333333333333336)","(10.0, 24.0, 18.25)"
09-01-2023 15:43:59.390003,"(13.0, 34.0, 31.0)","(7.0, 11.0, 10.057142857142857)","(4.0, 5.4, 4.779310344827587)","(7.0, 11.5, 9.34)","(2.45, 2.88, 2.6799999999999997)","(8.0, 12.5, 9.583333333333334)","(16.0, 75.0, 34.111111111111114)","(10.0, 24.0, 18.25)"
09-01-2023 15:44:00.747679,"(13.0, 34.0, 31.0)","(7.0, 11.0, 9.706666666666667)","(4.0, 5.4, 4.779310344827587)","(7.0, 11.5, 9.07)","(2.45, 2.88, 2.6799999999999997)","(8.0, 12.5, 9.583333333333334)","(16.0, 75.0, 34.111111111111114)","(10.0, 24.0, 18.25)"
09-01-2023 15:44:01.928750,"(13.0, 34.0, 31.0)","(7.0, 10.5, 9.706666666666667)","(4.0, 5.4, 4.779310344827587)","(7.0, 11.5, 9.07)","(2.45, 2.88, 2.6799999999999997)","(8.0, 12.5, 9.583333333333334)","(16.0, 75.0, 34.111111111111114)","(10.0, 24.0, 18.25)"
09-01-2023 15:44:03.278858,"(13.0, 34.0, 31.0)","(7.0, 10.5, 9.706666666666667)","(4.0, 5.4, 4.779310344827587)","(7.0, 11.5, 9.07)","(2.45, 2.88, 2.6799999999999997)","(8.0, 12.5, 9.583333333333334)","(16.0, 75.0, 34.111111111111114)","(10.0, 24.0, 18.25)"
09-01-2023 15:44:04.560203,"(13.0, 34.0, 31.0)","(7.0, 10.5, 9.706666666666667)","(4.0, 5.4, 4.275)","(7.0, 11.5, 9.044444444444444)","(2.45, 2.88, 2.8633333333333333)","(8.0, 12.5, 10.4375)","(16.0, 75.0, 34.111111111111114)","(10.0, 24.0, 18.25)"
09-01-2023 15:44:05.898836,"(13.0, 34.0, 31.0)","(7.0, 10.5, 9.333333333333334)","(4.0, 5.4, 4.4625)","(7.0, 11.0, 9.044444444444444)","(2.45, 2.88, 2.867741935483871)","(8.0, 12.5, 11.675)","(16.0, 75.0, 34.111111111111114)","(10.0, 24.0, 18.25)"
09-01-2023 15:44:07.066170,"(13.0, 34.0, 31.0)","(7.0, 10.0, 9.333333333333334)","(4.0, 5.4, 4.566666666666667)","(7.0, 11.0, 9.042857142857143)","(2.45, 2.88, 2.71)","(8.0, 12.5, 11.675)","(16.0, 75.0, 34.111111111111114)","(10.0, 24.0, 18.25)"
09-01-2023 15:44:08.375251,"(13.0, 34.0, 31.0)","(7.0, 10.0, 9.142857142857142)","(4.0, 5.4, 4.725)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.88, 2.8705555555555553)","(8.0, 12.5, 11.675)","(16.0, 75.0, 34.111111111111114)","(10.0, 24.0, 18.25)"
09-01-2023 15:44:09.668330,"(13.0, 34.0, 31.0)","(7.0, 10.0, 9.142857142857142)","(4.0, 5.4, 4.6499999999999995)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.88, 2.8705555555555553)","(8.0, 12.5, 10.95)","(16.0, 75.0, 34.111111111111114)","(10.0, 24.0, 18.25)"
09-01-2023 15:44:10.852905,"(13.0, 34.0, 32.0)","(7.0, 10.0, 9.142857142857142)","(4.0, 5.4, 4.6499999999999995)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.88, 2.7199999999999998)","(8.0, 12.5, 10.95)","(16.0, 75.0, 34.111111111111114)","(10.0, 24.0, 18.25)"
09-01-2023 15:44:11.958224,"(13.0, 34.0, 31.375)","(7.0, 10.0, 9.142857142857142)","(4.0, 5.4, 4.65)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.88, 2.7199999999999998)","(8.0, 12.5, 10.95)","(16.0, 75.0, 34.111111111111114)","(10.0, 24.0, 18.75)"
09-01-2023 15:44:13.129356,"(13.0, 34.0, 31.375)","(7.0, 10.0, 9.142857142857142)","(4.0, 5.4, 4.6499999999999995)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.88, 2.7199999999999998)","(8.0, 12.5, 10.95)","(16.0, 75.0, 34.111111111111114)","(10.0, 25.0, 18.75)"
09-01-2023 15:44:14.265919,"(13.0, 34.0, 31.375)","(7.0, 10.0, 9.142857142857142)","(4.0, 5.4, 4.4625)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.88, 2.7199999999999998)","(8.0, 12.5, 10.95)","(16.0, 75.0, 34.111111111111114)","(10.0, 25.0, 23.142857142857142)"
09-01-2023 15:44:15.384690,"(13.0, 34.0, 31.375)","(7.0, 9.8, 9.3)","(4.0, 5.4, 4.4625)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.88, 2.7199999999999998)","(8.0, 12.5, 10.95)","(16.0, 75.0, 42.27272727272727)","(10.0, 25.0, 19.0)"
09-01-2023 15:44:16.608794,"(13.0, 34.0, 31.375)","(7.0, 9.8, 9.05)","(4.0, 5.4, 4.725)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.88, 2.83)","(8.0, 12.5, 10.95)","(16.0, 75.0, 42.27272727272727)","(10.0, 25.0, 14.2)"
09-01-2023 15:44:17.849487,"(13.0, 34.0, 31.375)","(7.0, 9.8, 9.05)","(4.0, 5.4, 4.6499999999999995)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.88, 2.74)","(8.0, 12.5, 10.33)","(16.0, 75.0, 42.27272727272727)","(10.0, 25.0, 17.607142857142858)"
09-01-2023 15:44:19.029373,"(13.0, 34.0, 31.375)","(7.0, 9.8, 9.05)","(4.0, 5.4, 4.6499999999999995)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.88, 2.6092857142857144)","(8.0, 12.5, 10.33)","(16.0, 75.0, 42.27272727272727)","(10.0, 25.0, 15.59090909090909)"
09-01-2023 15:44:20.074515,"(13.0, 34.0, 31.375)","(7.0, 9.8, 9.0)","(4.0, 5.2, 4.66)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.86, 2.7)","(8.0, 12.5, 10.95)","(16.0, 75.0, 42.27272727272727)","(10.0, 25.0, 15.59090909090909)"
09-01-2023 15:44:21.162709,"(13.0, 34.0, 31.375)","(7.0, 9.8, 9.2)","(4.0, 5.2, 4.64)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.7)","(8.0, 12.5, 10.95)","(16.0, 75.0, 42.27272727272727)","(10.0, 25.0, 18.1)"
09-01-2023 15:44:22.242772,"(13.0, 34.0, 31.375)","(7.0, 9.8, 9.2)","(4.0, 5.2, 4.654545454545454)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.7)","(8.0, 12.5, 10.95)","(16.0, 75.0, 42.27272727272727)","(10.0, 25.0, 17.928571428571427)"
09-01-2023 15:44:23.346268,"(13.0, 34.0, 31.375)","(7.0, 9.8, 9.2)","(4.0, 5.2, 4.671428571428571)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.7909090909090906)","(8.0, 12.5, 10.33)","(16.0, 75.0, 42.27272727272727)","(10.0, 25.0, 17.928571428571427)"
09-01-2023 15:44:24.427232,"(13.0, 34.0, 31.375)","(7.0, 9.8, 9.2)","(4.0, 5.1, 4.881818181818182)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.774285714285714)","(8.0, 12.5, 10.33)","(16.0, 75.0, 42.27272727272727)","(10.0, 25.0, 16.0)"
09-01-2023 15:44:25.640385,"(13.0, 34.0, 31.375)","(7.0, 9.8, 9.2)","(4.0, 5.1, 4.881818181818182)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.774285714285714)","(8.0, 12.5, 10.33)","(16.0, 75.0, 42.27272727272727)","(10.0, 25.0, 16.0)"
09-01-2023 15:44:26.748012,"(13.0, 34.0, 31.375)","(7.0, 9.8, 9.2)","(4.0, 5.1, 4.881818181818182)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.774285714285714)","(8.0, 12.5, 10.33)","(16.0, 75.0, 42.27272727272727)","(10.0, 25.0, 16.0)"
09-01-2023 15:44:27.818885,"(13.0, 34.0, 31.375)","(7.0, 9.8, 9.2)","(4.0, 5.1, 4.881818181818182)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.774285714285714)","(8.0, 12.5, 10.33)","(16.0, 75.0, 42.27272727272727)","(10.0, 25.0, 16.0)"
09-01-2023 15:44:28.926357,"(13.0, 34.0, 31.375)","(7.0, 9.8, 9.2)","(4.0, 5.1, 4.881818181818182)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.774285714285714)","(8.0, 12.5, 10.33)","(16.0, 75.0, 42.27272727272727)","(10.0, 25.0, 16.0)"
09-01-2023 15:44:30.017320,"(13.0, 34.0, 31.375)","(7.0, 9.8, 9.2)","(4.0, 5.1, 4.768421052631579)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.774285714285714)","(8.0, 12.5, 10.95)","(16.0, 75.0, 42.27272727272727)","(10.0, 25.0, 16.0)"
09-01-2023 15:44:31.119005,"(13.0, 34.0, 31.375)","(7.0, 9.8, 9.2)","(4.0, 5.1, 4.714285714285714)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.774285714285714)","(8.0, 12.5, 10.95)","(16.0, 75.0, 40.6)","(10.0, 25.0, 16.0)"
09-01-2023 15:44:32.231904,"(13.0, 34.0, 31.375)","(7.0, 9.8, 9.2)","(4.0, 5.1, 4.714285714285714)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.71)","(8.0, 12.5, 10.95)","(16.0, 75.0, 40.6)","(10.0, 25.0, 16.0)"
09-01-2023 15:44:33.331036,"(13.0, 34.0, 31.375)","(7.0, 9.8, 9.2)","(4.0, 5.1, 4.714285714285714)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.73)","(8.0, 12.5, 10.33)","(16.0, 75.0, 40.6)","(10.0, 25.0, 18.4)"
09-01-2023 15:44:34.419834,"(13.0, 34.0, 31.375)","(7.0, 9.8, 9.2)","(4.0, 5.1, 4.714285714285714)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.73)","(8.0, 12.5, 10.33)","(16.0, 75.0, 40.6)","(10.0, 25.0, 18.4)"
09-01-2023 15:44:35.472721,"(13.0, 34.0, 31.666666666666668)","(7.0, 9.8, 9.2)","(4.0, 5.1, 4.714285714285714)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.73)","(8.0, 12.5, 10.33)","(16.0, 75.0, 40.6)","(10.0, 25.0, 18.4)"
09-01-2023 15:44:36.472370,"(13.0, 34.0, 31.666666666666668)","(7.0, 9.8, 9.2)","(4.0, 5.1, 4.714285714285714)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.73)","(8.0, 12.5, 10.33)","(16.0, 75.0, 40.6)","(10.0, 25.0, 18.4)"
09-01-2023 15:44:37.466079,"(13.0, 34.0, 31.666666666666668)","(7.0, 9.8, 9.2)","(4.0, 5.1, 4.729411764705882)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.73)","(8.0, 12.5, 10.33)","(16.0, 75.0, 40.6)","(10.0, 25.0, 18.4)"
09-01-2023 15:44:38.469077,"(13.0, 34.0, 31.666666666666668)","(7.0, 9.8, 9.2)","(4.0, 5.1, 4.74)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.78)","(8.0, 12.5, 10.33)","(16.0, 75.0, 40.6)","(10.0, 25.0, 18.4)"
09-01-2023 15:44:39.560704,"(13.0, 34.0, 31.666666666666668)","(7.0, 9.8, 9.2)","(4.0, 5.1, 4.74)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.78)","(8.0, 12.5, 10.33)","(16.0, 75.0, 40.6)","(10.0, 25.0, 18.4)"
09-01-2023 15:44:40.620986,"(13.0, 34.0, 31.666666666666668)","(7.0, 9.8, 9.2)","(4.0, 5.1, 4.74)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.78)","(8.0, 12.5, 10.33)","(16.0, 75.0, 40.6)","(10.0, 25.0, 18.4)"
09-01-2023 15:44:41.691518,"(13.0, 34.0, 31.666666666666668)","(7.0, 9.8, 9.2)","(4.0, 5.1, 4.7625)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.75)","(8.0, 12.5, 10.33)","(16.0, 75.0, 40.6)","(10.0, 25.0, 18.4)"
09-01-2023 15:44:42.687742,"(13.0, 34.0, 31.666666666666668)","(7.0, 9.8, 9.2)","(4.0, 5.1, 4.7625)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.75)","(8.0, 12.5, 10.33)","(16.0, 75.0, 40.6)","(10.0, 25.0, 22.57142857142857)"
09-01-2023 15:44:43.820697,"(13.0, 34.0, 31.666666666666668)","(7.0, 9.8, 9.2)","(4.0, 5.1, 4.609090909090909)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.75)","(8.0, 12.5, 10.33)","(16.0, 75.0, 40.6)","(10.0, 24.0, 22.57142857142857)"
09-01-2023 15:44:44.840877,"(13.0, 34.0, 31.666666666666668)","(7.0, 9.8, 9.2)","(4.0, 5.1, 4.609090909090909)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.75)","(8.0, 12.5, 10.469999999999999)","(16.0, 75.0, 40.6)","(10.0, 24.0, 22.57142857142857)"
09-01-2023 15:44:45.917404,"(13.0, 34.0, 31.666666666666668)","(7.0, 9.8, 9.2)","(4.0, 5.1, 4.7785714285714285)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.75)","(8.0, 12.5, 10.842857142857142)","(16.0, 75.0, 40.6)","(10.0, 24.0, 22.57142857142857)"
09-01-2023 15:44:46.968969,"(13.0, 34.0, 31.666666666666668)","(7.0, 9.8, 9.2)","(4.0, 5.1, 4.7785714285714285)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.75)","(8.0, 12.5, 11.709090909090909)","(16.0, 75.0, 40.6)","(10.0, 24.0, 22.57142857142857)"
09-01-2023 15:44:48.053884,"(13.0, 34.0, 30.5)","(7.0, 9.8, 9.2)","(4.0, 5.1, 4.7785714285714285)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.7133333333333334)","(8.0, 12.5, 11.775)","(16.0, 75.0, 40.6)","(10.0, 24.0, 22.57142857142857)"
09-01-2023 15:44:49.181483,"(13.0, 34.0, 31.666666666666668)","(7.0, 9.8, 9.2)","(4.0, 5.1, 4.7785714285714285)","(7.0, 10.5, 9.042857142857143)","(2.45, 2.8, 2.66)","(8.0, 12.5, 11.775)","(16.0, 75.0, 40.6)","(10.0, 24.0, 22.57142857142857)"
