,Action Now,Bellas Blessed,Rubys Angel,Consider Me Gone,Seldom Quits,Farmor Alfas,Despicable Josh,Stick Hunter
06-01-2023 14:58:33.746978,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:58:34.792675,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:58:35.865999,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:58:37.034029,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:58:38.069507,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:58:39.146542,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:58:40.162235,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:58:41.264102,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:58:42.666110,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:58:43.817809,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:58:44.940866,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:58:46.166456,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:58:47.532156,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:58:48.732652,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:58:49.963875,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:58:51.153261,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:58:52.357697,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:58:53.471499,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:58:54.519857,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:58:55.579910,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:58:57.022225,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:58:58.320117,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:58:59.504092,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:00.759236,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:02.140703,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:03.401805,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:04.553287,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:05.772775,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:06.982906,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:08.132298,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:09.305462,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:10.552926,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:11.643799,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:12.728450,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:13.849627,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:15.049337,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:16.097560,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:17.240530,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:18.402696,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 133.85714285714286)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:19.503180,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 106.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:20.679693,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 106.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:21.916070,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 106.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:23.098005,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 106.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:24.325327,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 106.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:25.560571,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:26.829176,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:27.910429,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:28.927925,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:30.084691,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:31.275434,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:32.412925,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:33.491923,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:34.614375,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:35.728904,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 163.88235294117646)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 31.7)","(31.0, 220.0, 118.88235294117646)","(21.0, 100.0, 44.72727272727273)"
06-01-2023 14:59:37.210940,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
06-01-2023 14:59:38.754826,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
06-01-2023 14:59:40.188066,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
06-01-2023 14:59:41.536459,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
06-01-2023 14:59:42.794861,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
06-01-2023 14:59:44.047247,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
06-01-2023 14:59:45.296014,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
06-01-2023 14:59:46.414612,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
06-01-2023 14:59:47.771639,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
06-01-2023 14:59:48.999594,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
06-01-2023 14:59:50.255294,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
06-01-2023 14:59:51.430912,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
06-01-2023 14:59:52.438284,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
06-01-2023 14:59:53.513939,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
06-01-2023 14:59:54.575918,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
06-01-2023 14:59:55.714439,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
06-01-2023 14:59:56.872620,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
06-01-2023 14:59:58.241916,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
06-01-2023 14:59:59.250195,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
06-01-2023 15:00:00.400156,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
06-01-2023 15:00:01.552911,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
06-01-2023 15:00:02.753500,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
06-01-2023 15:00:03.917588,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
06-01-2023 15:00:05.000869,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 5.9, 5.581111111111111)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
06-01-2023 15:00:06.174784,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 5.9, 5.879545454545455)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
06-01-2023 15:00:07.316427,"(2.45, 3.8, 2.605714285714286)","(4.2, 7.8, 5.666666666666667)","(4.2, 6.8, 4.7749999999999995)","(31.0, 310.0, 172.0)","(3.9, 6.2, 5.879545454545455)","(15.0, 36.0, 33.55555555555556)","(31.0, 220.0, 124.5)","(21.0, 100.0, 61.5)"
