,Sozins Royal,Yoshi Moon,Goldstar Charm,Little Nosey,Tiggerlong Panda,Harry Baxter,Homebush Opal,Mighty Mccook
16-12-2022 12:14:58.760158,"(8.0, 29.0, 15.56)","(4.2, 5.4, 4.95)","(11.0, 17.5, 16.07142857142857)","(6.0, 8.2, 7.074999999999999)","(2.5, 3.55, 3.0255555555555556)","(11.0, 34.0, 21.8125)","(13.0, 50.0, 45.53333333333333)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:59.793211,"(8.0, 29.0, 15.56)","(4.2, 5.3, 4.788)","(11.0, 17.5, 16.630434782608695)","(6.0, 8.2, 7.074999999999999)","(2.5, 3.55, 3.068888888888889)","(11.0, 34.0, 19.75)","(13.0, 50.0, 45.53333333333333)","(9.0, 16.0, 13.1875)"
16-12-2022 12:15:00.879428,"(8.0, 29.0, 15.56)","(4.2, 5.3, 4.873333333333333)","(11.0, 17.5, 16.630434782608695)","(6.0, 8.2, 6.808695652173913)","(2.5, 3.45, 3.1555555555555554)","(11.0, 34.0, 22.3)","(13.0, 50.0, 45.53333333333333)","(9.0, 16.0, 12.785714285714285)"
16-12-2022 12:15:01.942830,"(8.5, 29.0, 15.588235294117647)","(4.2, 5.2, 5.1160000000000005)","(12.0, 17.5, 16.630434782608695)","(5.5, 8.2, 7.533333333333333)","(2.6, 3.4, 3.1066666666666665)","(12.0, 34.0, 24.25)","(14.0, 50.0, 45.53333333333333)","(10.0, 16.0, 12.785714285714285)"
16-12-2022 12:15:03.015040,"(8.5, 28.0, 16.863636363636363)","(4.2, 5.2, 4.952941176470588)","(12.0, 17.5, 16.630434782608695)","(5.5, 8.0, 7.1692307692307695)","(2.6, 3.4, 3.073225806451613)","(12.0, 34.0, 24.25)","(14.0, 50.0, 24.375)","(10.0, 16.0, 12.785714285714285)"
16-12-2022 12:15:04.112737,"(8.5, 24.0, 20.029411764705884)","(4.2, 5.2, 4.952941176470588)","(12.0, 17.5, 15.3125)","(5.5, 8.0, 7.1)","(2.6, 3.35, 3.0607407407407408)","(12.0, 34.0, 30.25)","(14.0, 48.0, 43.89285714285714)","(10.0, 16.0, 12.785714285714285)"
16-12-2022 12:15:05.175188,"(8.5, 24.0, 17.25)","(4.2, 5.2, 4.952941176470588)","(12.0, 17.5, 16.40625)","(5.5, 7.8, 7.506666666666666)","(2.6, 3.3, 3.0459259259259257)","(12.0, 32.0, 29.166666666666668)","(14.0, 46.0, 42.06666666666666)","(10.0, 16.0, 12.785714285714285)"
16-12-2022 12:15:06.271723,"(8.5, 24.0, 16.98)","(4.2, 5.2, 4.952941176470588)","(12.0, 17.5, 16.666666666666668)","(5.5, 7.6, 7.046153846153846)","(2.6, 3.25, 3.0892307692307694)","(12.0, 32.0, 25.4)","(14.0, 46.0, 42.89473684210526)","(10.0, 16.0, 13.403846153846153)"
16-12-2022 12:15:07.399903,"(8.5, 24.0, 16.958333333333332)","(4.2, 5.4, 5.1000000000000005)","(12.0, 17.5, 16.666666666666668)","(5.5, 7.6, 6.814285714285714)","(2.6, 3.2, 3.0363636363636366)","(12.0, 32.0, 30.35)","(14.0, 46.0, 34.6)","(10.0, 16.0, 13.375)"
16-12-2022 12:15:08.511306,"(8.5, 24.0, 15.875)","(4.2, 5.3, 5.204)","(12.0, 17.5, 16.666666666666668)","(5.5, 7.6, 6.757894736842105)","(2.6, 3.2, 3.0204545454545455)","(12.0, 32.0, 27.875)","(14.0, 46.0, 39.666666666666664)","(10.0, 16.0, 13.777777777777779)"
16-12-2022 12:15:09.601455,"(8.5, 24.0, 18.39655172413793)","(4.2, 5.3, 5.211111111111111)","(12.0, 17.5, 16.826923076923077)","(5.5, 7.6, 6.757894736842105)","(2.6, 3.15, 3.0008333333333335)","(12.0, 32.0, 19.31818181818182)","(14.0, 46.0, 31.75)","(10.0, 16.0, 14.181818181818182)"
16-12-2022 12:15:10.790026,"(8.5, 24.0, 18.39655172413793)","(4.2, 5.3, 5.068888888888889)","(12.0, 17.5, 16.826923076923077)","(5.5, 7.4, 6.733333333333333)","(2.6, 3.1, 3.0141935483870967)","(12.0, 32.0, 21.666666666666668)","(14.0, 46.0, 38.875)","(10.0, 16.0, 13.613636363636363)"
16-12-2022 12:15:11.898211,"(8.5, 23.0, 21.72222222222222)","(4.2, 5.3, 5.068888888888889)","(12.0, 17.5, 16.826923076923077)","(5.5, 7.4, 6.733333333333333)","(2.6, 3.1, 3.0141935483870967)","(12.0, 32.0, 22.3125)","(14.0, 46.0, 28.857142857142858)","(10.0, 16.0, 13.613636363636363)"
16-12-2022 12:15:13.038359,"(8.5, 22.0, 14.61111111111111)","(4.2, 5.3, 5.068888888888889)","(12.0, 17.5, 16.826923076923077)","(5.5, 7.4, 6.696)","(2.6, 3.1, 3.0141935483870967)","(12.0, 32.0, 21.5625)","(14.0, 44.0, 27.692307692307693)","(10.0, 16.0, 13.75)"
16-12-2022 12:15:14.168202,"(8.5, 22.0, 19.037037037037038)","(4.2, 5.3, 4.886363636363636)","(12.0, 17.5, 16.826923076923077)","(5.5, 7.4, 6.696)","(2.6, 3.1, 3.0141935483870967)","(12.0, 30.0, 20.763157894736842)","(14.0, 44.0, 31.529411764705884)","(10.0, 16.0, 14.333333333333334)"
16-12-2022 12:15:15.289540,"(8.5, 22.0, 19.037037037037038)","(4.2, 5.3, 5.04)","(12.0, 17.5, 16.94)","(5.5, 7.4, 6.696)","(2.6, 3.1, 2.891)","(12.0, 30.0, 20.763157894736842)","(14.0, 44.0, 31.529411764705884)","(10.0, 16.0, 14.333333333333334)"
16-12-2022 12:15:16.366717,"(8.5, 22.0, 19.037037037037038)","(4.2, 5.3, 5.04)","(12.0, 17.5, 16.94)","(5.5, 7.4, 6.271875)","(2.6, 3.1, 2.986842105263158)","(12.0, 30.0, 18.625)","(14.0, 44.0, 31.529411764705884)","(10.0, 16.0, 14.333333333333334)"
16-12-2022 12:15:17.458461,"(8.5, 22.0, 19.037037037037038)","(4.2, 5.4, 5.064)","(12.0, 17.5, 17.048387096774192)","(5.5, 6.6, 6.271875)","(2.6, 3.05, 2.8971428571428572)","(12.0, 30.0, 18.625)","(14.0, 44.0, 31.529411764705884)","(10.0, 16.0, 14.333333333333334)"
16-12-2022 12:15:18.551281,"(8.5, 22.0, 19.037037037037038)","(4.2, 5.4, 5.16)","(12.0, 17.5, 16.863636363636363)","(5.5, 6.6, 6.271875)","(2.6, 3.0, 2.8926315789473684)","(12.0, 30.0, 21.727272727272727)","(14.0, 44.0, 30.75)","(10.0, 16.0, 14.333333333333334)"
16-12-2022 12:15:19.629944,"(8.5, 22.0, 19.037037037037038)","(4.2, 5.4, 5.16)","(12.0, 17.5, 16.576923076923077)","(5.5, 6.6, 6.138461538461538)","(2.6, 3.0, 2.8860606060606058)","(12.0, 30.0, 23.724137931034484)","(14.0, 44.0, 30.75)","(10.0, 16.0, 14.333333333333334)"
16-12-2022 12:15:20.756974,"(8.5, 22.0, 19.037037037037038)","(4.2, 5.3, 5.2749999999999995)","(12.0, 17.5, 16.7)","(5.5, 6.6, 6.138461538461538)","(2.6, 2.98, 2.8758823529411766)","(12.0, 30.0, 23.724137931034484)","(14.0, 44.0, 32.40625)","(10.0, 16.0, 14.333333333333334)"
16-12-2022 12:15:21.840854,"(8.5, 22.0, 19.037037037037038)","(4.2, 5.3, 5.2749999999999995)","(12.0, 17.5, 16.7)","(5.5, 6.6, 6.138461538461538)","(2.6, 2.98, 2.8758823529411766)","(12.0, 30.0, 23.724137931034484)","(14.0, 44.0, 32.40625)","(10.0, 16.0, 14.333333333333334)"
16-12-2022 12:15:22.991310,"(8.5, 22.0, 19.037037037037038)","(4.2, 5.3, 5.276)","(12.0, 17.5, 16.7)","(5.5, 6.6, 6.138461538461538)","(2.6, 2.98, 2.8758823529411766)","(12.0, 30.0, 23.724137931034484)","(14.0, 44.0, 32.40625)","(10.0, 16.0, 14.636363636363637)"
16-12-2022 12:15:24.190093,"(8.5, 22.0, 19.037037037037038)","(4.2, 5.3, 5.276)","(12.0, 17.5, 16.928571428571427)","(5.5, 6.6, 6.138461538461538)","(2.6, 2.98, 2.8714893617021278)","(12.0, 30.0, 23.724137931034484)","(14.0, 44.0, 32.40625)","(10.0, 16.0, 14.636363636363637)"
16-12-2022 12:15:25.362941,"(8.5, 22.0, 19.037037037037038)","(4.2, 5.3, 5.276)","(12.0, 17.5, 16.166666666666668)","(5.5, 6.6, 6.138461538461538)","(2.6, 2.98, 2.88)","(12.0, 30.0, 23.724137931034484)","(14.0, 44.0, 32.40625)","(10.0, 16.0, 14.928571428571429)"
16-12-2022 12:15:26.613981,"(8.5, 22.0, 19.037037037037038)","(4.2, 5.3, 5.264705882352941)","(12.0, 17.5, 16.071428571428573)","(5.5, 6.6, 6.138461538461538)","(2.6, 2.96, 2.873333333333333)","(12.0, 30.0, 23.724137931034484)","(14.0, 44.0, 32.40625)","(10.0, 16.0, 14.928571428571429)"
16-12-2022 12:15:27.828085,"(8.5, 22.0, 19.037037037037038)","(4.2, 5.3, 5.270588235294118)","(12.0, 17.5, 16.071428571428573)","(5.5, 6.6, 6.138461538461538)","(2.6, 2.94, 2.8706666666666667)","(12.0, 30.0, 23.724137931034484)","(14.0, 44.0, 32.40625)","(10.0, 16.0, 14.928571428571429)"
16-12-2022 12:15:29.122525,"(8.5, 22.0, 19.037037037037038)","(4.2, 5.3, 5.271428571428571)","(12.0, 17.5, 16.38888888888889)","(5.5, 6.6, 6.266666666666667)","(2.6, 2.94, 2.8678048780487804)","(12.0, 30.0, 25.244444444444447)","(14.0, 44.0, 32.40625)","(10.0, 16.0, 14.636363636363637)"
16-12-2022 12:15:30.595269,"(8.5, 22.0, 19.037037037037038)","(4.2, 5.3, 5.258333333333333)","(12.0, 17.5, 16.38888888888889)","(5.5, 6.6, 6.016666666666667)","(2.6, 2.94, 2.8706666666666667)","(12.0, 32.0, 25.53191489361702)","(14.0, 44.0, 32.40625)","(10.0, 16.0, 14.636363636363637)"
16-12-2022 12:15:31.868563,"(8.5, 22.0, 19.037037037037038)","(4.2, 5.3, 4.86578947368421)","(12.0, 17.5, 16.785714285714285)","(5.5, 6.6, 6.145945945945946)","(2.6, 2.94, 2.876)","(12.0, 32.0, 24.754716981132077)","(14.0, 44.0, 30.470588235294116)","(10.0, 16.0, 14.636363636363637)"
16-12-2022 12:15:33.113219,"(8.5, 22.0, 19.037037037037038)","(4.2, 5.3, 5.0)","(12.0, 17.5, 16.785714285714285)","(5.5, 6.6, 6.145945945945946)","(2.6, 2.94, 2.8714285714285714)","(12.0, 32.0, 24.754716981132077)","(14.0, 42.0, 29.75)","(10.0, 16.0, 14.392857142857142)"
16-12-2022 12:15:34.380538,"(8.5, 22.0, 19.037037037037038)","(4.2, 5.2, 4.911111111111111)","(12.0, 17.5, 16.785714285714285)","(5.5, 6.6, 6.0)","(2.6, 2.94, 2.8200000000000003)","(12.0, 32.0, 24.754716981132077)","(14.0, 42.0, 24.375)","(10.0, 16.0, 14.833333333333334)"
16-12-2022 12:15:35.579917,"(8.5, 22.0, 19.076923076923077)","(4.2, 5.2, 5.088888888888889)","(12.0, 17.5, 16.785714285714285)","(5.5, 6.6, 6.0)","(2.6, 2.94, 2.794468085106383)","(12.0, 32.0, 22.53061224489796)","(14.0, 42.0, 33.400000000000006)","(10.0, 15.5, 15.017241379310345)"
16-12-2022 12:15:37.038516,"(8.5, 22.0, 18.57142857142857)","(4.2, 5.2, 5.057142857142857)","(12.0, 17.5, 16.785714285714285)","(5.5, 6.6, 6.239393939393939)","(2.6, 2.9, 2.8251612903225807)","(12.0, 32.0, 22.53061224489796)","(14.0, 40.0, 28.42105263157895)","(10.0, 15.5, 14.863636363636363)"
16-12-2022 12:15:38.759391,"(8.5, 22.0, 19.0)","(4.2, 5.2, 5.122641509433962)","(12.0, 17.5, 16.944444444444443)","(5.5, 6.6, 6.054545454545455)","(2.6, 2.86, 2.798)","(12.0, 32.0, 22.736842105263158)","(14.0, 40.0, 26.608695652173914)","(10.0, 16.0, 14.7)"
16-12-2022 12:15:40.075231,"(8.5, 22.0, 19.0)","(4.2, 5.5, 5.122641509433962)","(12.0, 17.5, 16.944444444444443)","(5.5, 6.6, 6.1)","(2.6, 2.84, 2.7184210526315793)","(12.0, 32.0, 22.736842105263158)","(14.0, 40.0, 26.608695652173914)","(10.0, 16.0, 15.346153846153847)"
16-12-2022 12:15:41.344966,"(8.5, 22.0, 19.0)","(4.2, 5.5, 5.021739130434782)","(12.0, 17.5, 17.8)","(5.5, 6.6, 6.1)","(2.6, 2.84, 2.7274074074074077)","(12.0, 32.0, 22.736842105263158)","(14.0, 40.0, 26.608695652173914)","(10.0, 15.5, 13.9)"
16-12-2022 12:15:42.673402,"(8.5, 22.0, 19.0)","(4.2, 5.5, 5.324390243902439)","(12.0, 18.0, 17.8)","(5.5, 6.6, 6.1)","(2.6, 2.82, 2.726666666666667)","(12.0, 32.0, 22.736842105263158)","(14.0, 40.0, 22.294117647058822)","(10.0, 15.5, 13.9)"
16-12-2022 12:15:44.213499,"(9.0, 22.0, 18.694444444444443)","(4.2, 5.5, 5.326315789473684)","(12.0, 18.0, 17.8)","(5.5, 6.6, 6.1)","(2.6, 2.8, 2.725714285714286)","(12.0, 32.0, 22.736842105263158)","(14.0, 40.0, 20.272727272727273)","(10.0, 15.5, 14.433333333333334)"
16-12-2022 12:15:45.499932,"(9.0, 22.0, 18.694444444444443)","(4.2, 5.5, 5.326315789473684)","(12.0, 18.0, 17.8)","(5.5, 6.6, 6.184615384615385)","(2.6, 2.8, 2.717777777777778)","(12.0, 32.0, 18.539473684210527)","(14.0, 38.0, 19.892857142857142)","(10.0, 15.5, 14.433333333333334)"
16-12-2022 12:15:46.756726,"(9.0, 22.0, 19.96)","(4.2, 5.5, 5.329411764705882)","(12.0, 18.0, 17.8)","(5.5, 6.6, 6.163636363636363)","(2.6, 2.78, 2.7043243243243245)","(12.0, 32.0, 24.68181818181818)","(14.0, 38.0, 27.25)","(10.0, 15.5, 14.763157894736842)"
16-12-2022 12:15:48.069703,"(9.0, 22.0, 19.96)","(4.2, 5.5, 5.329411764705882)","(12.0, 18.0, 17.863636363636363)","(5.5, 6.6, 6.163636363636363)","(2.6, 2.78, 2.6355555555555554)","(12.0, 30.0, 21.5)","(14.0, 36.0, 27.25)","(10.0, 15.0, 14.7)"
16-12-2022 12:15:49.326517,"(9.0, 22.0, 19.96)","(4.2, 5.5, 5.329411764705882)","(12.0, 18.0, 17.863636363636363)","(5.5, 6.6, 6.223255813953489)","(2.6, 2.76, 2.670232558139535)","(12.0, 30.0, 22.107142857142858)","(14.0, 36.0, 35.53947368421053)","(10.0, 15.0, 14.7)"
16-12-2022 12:15:50.589841,"(9.0, 22.0, 19.96)","(4.2, 5.5, 5.329411764705882)","(12.0, 18.0, 17.863636363636363)","(5.5, 6.6, 6.32093023255814)","(2.6, 2.74, 2.636)","(12.0, 30.0, 20.785714285714285)","(14.0, 36.0, 35.53947368421053)","(10.0, 15.0, 14.763157894736842)"
16-12-2022 12:15:52.116267,"(9.0, 22.0, 19.96)","(4.2, 5.5, 5.333333333333333)","(12.0, 18.0, 17.863636363636363)","(5.5, 6.6, 6.32093023255814)","(2.6, 2.7, 2.626153846153846)","(12.0, 29.0, 22.09375)","(14.0, 36.0, 35.5625)","(10.0, 15.0, 14.763157894736842)"
16-12-2022 12:15:53.765369,"(9.0, 22.0, 19.96)","(4.2, 5.5, 5.3604651162790695)","(12.0, 18.0, 17.333333333333332)","(5.5, 6.6, 6.32093023255814)","(2.6, 2.7, 2.5844444444444443)","(12.0, 28.0, 23.891304347826086)","(14.0, 36.0, 35.5625)","(10.0, 15.0, 15.263157894736842)"
16-12-2022 12:15:55.017749,"(9.0, 22.0, 18.57142857142857)","(4.2, 5.5, 5.368421052631579)","(12.0, 18.0, 17.423076923076923)","(5.5, 6.6, 6.2875)","(2.6, 2.62, 2.583684210526316)","(12.0, 28.0, 24.0625)","(14.0, 36.0, 34.583333333333336)","(10.0, 15.5, 15.2)"
16-12-2022 12:15:56.264775,"(9.0, 22.0, 19.714285714285715)","(4.2, 5.5, 5.368421052631579)","(12.0, 18.0, 14.928571428571429)","(5.5, 6.6, 6.2875)","(2.6, 2.62, 2.5794594594594593)","(12.0, 28.0, 20.214285714285715)","(14.0, 36.0, 32.421052631578945)","(10.0, 15.5, 14.722222222222221)"
16-12-2022 12:15:57.472945,"(9.0, 22.0, 18.8)","(4.2, 5.5, 5.381818181818182)","(12.0, 15.5, 15.1)","(5.5, 6.6, 6.250909090909091)","(2.5, 2.62, 2.5726923076923076)","(12.0, 27.0, 19.625)","(14.0, 34.0, 29.735294117647058)","(10.0, 15.0, 14.714285714285714)"
16-12-2022 12:15:58.670344,"(9.0, 22.0, 19.44)","(4.2, 5.5, 5.363157894736842)","(12.0, 15.5, 14.928571428571429)","(5.5, 6.6, 6.2444444444444445)","(2.5, 2.62, 2.576923076923077)","(12.0, 26.0, 21.21875)","(14.0, 34.0, 25.25)","(10.0, 15.0, 14.714285714285714)"
16-12-2022 12:15:59.848587,"(9.0, 22.0, 19.79310344827586)","(4.4, 5.5, 5.363157894736842)","(12.0, 15.5, 15.147058823529411)","(5.5, 6.6, 6.0375)","(2.5, 2.62, 2.566)","(13.0, 26.0, 21.21875)","(14.0, 34.0, 24.666666666666668)","(10.0, 15.0, 14.714285714285714)"
16-12-2022 12:16:01.054140,"(9.0, 22.0, 19.79310344827586)","(4.4, 5.5, 5.366666666666666)","(12.0, 15.5, 15.166666666666666)","(5.5, 6.2, 6.033333333333333)","(2.5, 2.62, 2.595466666666667)","(13.0, 26.0, 23.733333333333334)","(14.0, 34.0, 28.75)","(10.0, 15.0, 14.357142857142858)"
16-12-2022 12:16:02.223567,"(9.0, 22.0, 19.954545454545453)","(4.4, 5.5, 5.38235294117647)","(12.0, 15.5, 16.0)","(5.5, 6.2, 6.047826086956522)","(2.5, 2.62, 2.6336363636363638)","(13.0, 26.0, 23.57142857142857)","(14.0, 34.0, 27.0)","(10.0, 15.0, 14.357142857142858)"
16-12-2022 12:16:03.365284,"(9.0, 22.0, 20.59375)","(4.4, 5.5, 5.38235294117647)","(12.0, 18.0, 16.727272727272727)","(5.5, 6.2, 6.05)","(2.5, 2.72, 2.6371428571428575)","(13.0, 26.0, 23.57142857142857)","(14.0, 34.0, 27.0)","(10.0, 15.0, 14.357142857142858)"
16-12-2022 12:16:04.529732,"(9.0, 22.0, 17.8)","(4.4, 5.5, 5.346153846153846)","(12.0, 17.5, 15.277777777777779)","(5.5, 6.2, 6.011428571428572)","(2.5, 2.7, 2.678989898989899)","(13.0, 26.0, 24.210526315789473)","(14.0, 34.0, 27.53846153846154)","(10.0, 15.0, 14.22)"
16-12-2022 12:16:05.709921,"(9.0, 22.0, 21.44736842105263)","(4.4, 5.5, 5.346153846153846)","(12.0, 17.5, 15.277777777777779)","(5.5, 6.2, 5.925000000000001)","(2.45, 2.7, 2.6887058823529415)","(13.0, 26.0, 24.210526315789473)","(14.0, 34.0, 27.53846153846154)","(10.0, 15.0, 14.071428571428571)"
16-12-2022 12:16:06.868068,"(9.0, 22.0, 20.375)","(4.4, 5.5, 5.346153846153846)","(12.0, 17.5, 15.653846153846153)","(5.5, 6.2, 5.925000000000001)","(2.45, 2.7, 2.6887058823529415)","(13.0, 26.0, 24.210526315789473)","(14.0, 34.0, 27.53846153846154)","(10.0, 15.0, 14.22)"
16-12-2022 12:16:08.019598,"(9.0, 22.0, 18.4)","(4.4, 5.5, 5.346153846153846)","(12.0, 17.5, 15.282608695652174)","(5.5, 6.2, 5.96)","(2.45, 2.7, 2.735263157894737)","(13.0, 26.0, 24.583333333333336)","(14.0, 34.0, 26.0)","(10.0, 15.0, 14.025)"
16-12-2022 12:16:09.199578,"(9.0, 22.0, 21.142857142857142)","(4.4, 5.5, 5.346153846153846)","(12.0, 17.5, 15.61111111111111)","(5.5, 6.6, 6.004651162790697)","(2.45, 2.74, 2.735135135135135)","(13.0, 26.0, 24.583333333333336)","(14.0, 34.0, 26.0)","(10.0, 15.0, 14.0)"
16-12-2022 12:16:10.370178,"(9.0, 22.0, 21.142857142857142)","(4.4, 5.5, 5.346153846153846)","(12.0, 17.5, 15.61111111111111)","(5.5, 6.6, 6.075)","(2.45, 2.74, 2.735135135135135)","(13.0, 26.0, 24.583333333333336)","(14.0, 34.0, 24.88235294117647)","(10.0, 15.0, 14.0)"
16-12-2022 12:16:11.526145,"(9.0, 22.0, 21.142857142857142)","(4.4, 5.5, 5.346153846153846)","(12.0, 17.5, 14.86)","(5.5, 6.2, 6.044444444444444)","(2.45, 2.74, 2.735135135135135)","(13.0, 26.0, 24.583333333333336)","(14.0, 36.0, 26.307692307692307)","(10.0, 15.0, 14.0)"
16-12-2022 12:16:12.874347,"(9.0, 22.0, 21.0)","(4.4, 5.5, 5.346153846153846)","(12.0, 17.5, 14.86)","(5.5, 6.2, 6.044444444444444)","(2.45, 2.74, 2.7367123287671236)","(13.0, 26.0, 24.583333333333336)","(14.0, 36.0, 26.763157894736842)","(10.0, 15.0, 14.0)"
16-12-2022 12:16:14.186792,"(9.0, 22.0, 21.0)","(4.4, 5.5, 5.3352941176470585)","(12.0, 17.5, 15.857142857142858)","(5.5, 6.2, 5.964285714285714)","(2.45, 2.74, 2.6575)","(13.0, 26.0, 23.6)","(14.0, 36.0, 27.642857142857142)","(10.0, 15.0, 13.725)"
16-12-2022 12:16:15.435343,"(9.0, 22.0, 19.642857142857142)","(4.4, 5.5, 5.33)","(12.0, 17.0, 15.642857142857142)","(5.5, 6.2, 5.964285714285714)","(2.45, 2.72, 2.662105263157895)","(13.0, 25.0, 19.892857142857142)","(14.0, 36.0, 27.642857142857142)","(10.0, 15.0, 14.19047619047619)"
16-12-2022 12:16:16.526599,"(9.0, 22.0, 20.9)","(4.4, 5.5, 5.33)","(12.0, 16.5, 15.375)","(5.5, 6.2, 5.99)","(2.45, 2.7, 2.666666666666667)","(13.0, 25.0, 19.892857142857142)","(14.0, 36.0, 27.642857142857142)","(10.0, 15.0, 14.235294117647058)"
16-12-2022 12:16:17.592779,"(9.0, 22.0, 20.35)","(4.4, 5.5, 5.245)","(12.0, 16.5, 15.375)","(5.5, 6.2, 5.99)","(2.45, 2.7, 2.6892857142857145)","(13.0, 25.0, 21.891304347826086)","(14.0, 36.0, 24.677419354838708)","(10.0, 15.0, 14.277777777777779)"
16-12-2022 12:16:18.934459,"(9.0, 22.0, 20.35)","(4.4, 5.5, 5.232142857142858)","(12.0, 16.5, 15.375)","(5.5, 6.2, 5.99)","(2.45, 2.7, 2.6892857142857145)","(13.0, 25.0, 21.891304347826086)","(15.0, 36.0, 31.256756756756758)","(10.0, 15.0, 14.277777777777779)"
16-12-2022 12:16:20.319521,"(9.0, 22.0, 20.35)","(4.4, 5.5, 5.2290322580645165)","(12.0, 16.5, 15.375)","(5.5, 6.2, 5.99)","(2.45, 2.7, 2.6900000000000004)","(13.0, 25.0, 21.891304347826086)","(15.0, 36.0, 31.256756756756758)","(10.0, 15.0, 14.434782608695652)"
16-12-2022 12:16:21.413075,"(9.0, 22.0, 21.633333333333333)","(4.4, 5.5, 5.2290322580645165)","(12.0, 16.5, 15.375)","(5.5, 6.2, 5.807142857142857)","(2.45, 2.7, 2.6884615384615387)","(13.0, 25.0, 21.891304347826086)","(15.0, 36.0, 26.470588235294116)","(10.0, 15.0, 14.434782608695652)"
16-12-2022 12:16:22.627306,"(9.0, 22.0, 21.67)","(4.4, 5.5, 5.232142857142858)","(12.0, 16.5, 15.375)","(5.5, 6.2, 5.728571428571429)","(2.4, 2.7, 2.725)","(13.0, 25.0, 21.891304347826086)","(15.0, 36.0, 27.473684210526315)","(10.0, 15.0, 14.434782608695652)"
16-12-2022 12:16:23.803845,"(9.0, 22.0, 21.633333333333333)","(4.4, 5.5, 5.232142857142858)","(12.0, 16.5, 15.375)","(5.5, 6.2, 5.886206896551724)","(2.4, 2.8, 2.76)","(13.0, 25.0, 21.891304347826086)","(15.0, 36.0, 28.097560975609756)","(10.0, 15.0, 14.37037037037037)"
16-12-2022 12:16:25.026208,"(9.0, 22.0, 21.633333333333333)","(4.4, 5.5, 5.2290322580645165)","(12.0, 16.5, 15.375)","(5.5, 6.0, 5.766666666666667)","(2.4, 2.78, 2.76)","(13.0, 25.0, 22.35185185185185)","(15.0, 36.0, 26.419354838709676)","(10.0, 15.0, 14.476190476190476)"
16-12-2022 12:16:26.478785,"(9.0, 21.0, 19.25)","(4.4, 5.5, 5.2290322580645165)","(12.0, 16.5, 15.115384615384615)","(5.5, 5.9, 5.72)","(2.4, 2.78, 2.7615384615384615)","(13.0, 25.0, 21.666666666666668)","(15.0, 36.0, 27.838709677419356)","(10.0, 15.0, 14.666666666666666)"
16-12-2022 12:16:27.554548,"(9.0, 19.5, 18.5)","(4.4, 5.4, 5.225)","(12.0, 16.5, 15.115384615384615)","(5.5, 5.9, 5.72)","(2.4, 2.78, 2.73)","(13.0, 25.0, 21.875)","(15.0, 36.0, 28.18181818181818)","(10.0, 15.0, 14.65)"
16-12-2022 12:16:28.939249,"(9.0, 21.0, 19.75)","(4.4, 5.3, 5.1375)","(12.0, 16.5, 15.833333333333334)","(5.5, 5.9, 5.843396226415095)","(2.4, 2.76, 2.745)","(13.0, 25.0, 21.5625)","(15.0, 34.0, 29.5)","(10.0, 15.0, 14.526315789473685)"
16-12-2022 12:16:30.168710,"(9.0, 22.0, 19.75)","(4.4, 5.2, 5.467567567567567)","(12.0, 16.5, 15.954545454545455)","(5.5, 5.9, 5.711111111111111)","(2.4, 2.76, 2.676923076923077)","(13.0, 25.0, 23.55263157894737)","(15.0, 34.0, 29.5)","(10.0, 15.0, 16.0)"
16-12-2022 12:16:31.382314,"(9.0, 22.0, 19.75)","(4.4, 5.6, 5.581081081081081)","(12.0, 16.5, 15.954545454545455)","(5.5, 5.8, 5.685714285714286)","(2.4, 2.7, 2.6242857142857146)","(13.0, 25.0, 23.55263157894737)","(15.0, 34.0, 32.714285714285715)","(10.0, 16.5, 16.333333333333332)"
16-12-2022 12:16:32.788903,"(10.0, 22.0, 19.75)","(4.4, 5.7, 5.4222222222222225)","(12.0, 16.5, 15.5)","(5.5, 5.8, 5.58)","(2.4, 2.64, 2.6052631578947367)","(13.0, 25.0, 22.22222222222222)","(15.0, 34.0, 26.88888888888889)","(10.0, 16.5, 15.833333333333334)"
16-12-2022 12:16:33.979867,"(10.0, 21.0, 19.0)","(4.4, 5.6, 5.45)","(12.0, 16.5, 15.954545454545455)","(5.5, 5.8, 5.666666666666667)","(2.4, 2.64, 2.592857142857143)","(13.0, 25.0, 22.5)","(15.0, 34.0, 32.578947368421055)","(10.0, 16.5, 16.353658536585364)"
16-12-2022 12:16:35.183718,"(11.0, 21.0, 19.6875)","(4.4, 5.6, 5.535714285714286)","(12.0, 16.5, 16.7)","(5.5, 5.7, 5.666666666666667)","(2.4, 2.64, 2.6052631578947367)","(13.0, 25.0, 22.5)","(16.0, 34.0, 32.578947368421055)","(10.0, 16.5, 16.353658536585364)"
16-12-2022 12:16:36.315139,"(11.0, 21.0, 20.25)","(4.4, 5.6, 5.535714285714286)","(12.0, 17.5, 16.7)","(5.5, 5.7, 5.573333333333333)","(2.4, 2.74, 2.6685714285714286)","(13.0, 25.0, 23.46153846153846)","(16.0, 34.0, 32.578947368421055)","(10.0, 16.5, 15.897435897435898)"
16-12-2022 12:16:37.473441,"(11.0, 21.0, 19.444444444444443)","(4.4, 5.9, 5.78)","(12.0, 17.0, 16.0)","(5.5, 5.6, 5.235460992907802)","(2.4, 2.72, 2.6500000000000004)","(13.0, 25.0, 26.0)","(16.0, 34.0, 32.666666666666664)","(10.0, 16.0, 17.166666666666668)"
