,Torque To The Max,The Crom,Risky Buziness,Furiosa,Perfect Feeling,Fly Cheval,La Pistola,Eagles Response,Mister Woodport,Bee Gees Best
10-01-2023 14:25:55.619786,"(12.0, 13.0, 12.59090909090909)","(21.0, 30.0, 27.727272727272727)","(10.0, 14.0, 12.875)","(10.0, 16.5, 13.5)","(19.0, 30.0, 25.636363636363637)","(12.0, 28.0, 22.75)","(41.0, 95.0, 81.66666666666667)","(10.0, 15.0, 13.8)","(4.2, 8.0, 7.871186440677966)","(2.1, 2.42, 2.38)"
10-01-2023 14:25:56.845701,"(12.0, 13.0, 12.59090909090909)","(21.0, 30.0, 27.727272727272727)","(10.0, 14.0, 12.875)","(10.0, 16.5, 13.5)","(19.0, 30.0, 25.636363636363637)","(12.0, 28.0, 22.75)","(41.0, 95.0, 81.66666666666667)","(10.0, 15.0, 13.8)","(4.2, 8.0, 7.871186440677966)","(2.1, 2.42, 2.38)"
10-01-2023 14:25:58.118143,"(12.0, 13.0, 12.59090909090909)","(21.0, 30.0, 27.727272727272727)","(10.0, 14.0, 12.875)","(10.0, 16.5, 13.5)","(19.0, 30.0, 25.636363636363637)","(12.0, 28.0, 22.75)","(41.0, 95.0, 81.66666666666667)","(10.0, 15.0, 13.8)","(4.2, 8.0, 7.871186440677966)","(2.1, 2.42, 2.38)"
10-01-2023 14:25:59.737702,"(12.0, 13.0, 12.59090909090909)","(21.0, 30.0, 27.727272727272727)","(10.0, 14.0, 13.1)","(10.0, 16.5, 13.5)","(19.0, 30.0, 25.636363636363637)","(12.0, 28.0, 22.75)","(41.0, 95.0, 81.66666666666667)","(10.0, 15.0, 13.8)","(4.2, 8.0, 7.871186440677966)","(2.1, 2.42, 2.38)"
10-01-2023 14:26:01.173294,"(12.0, 13.0, 12.59090909090909)","(21.0, 30.0, 27.727272727272727)","(10.0, 14.0, 13.1)","(10.0, 16.5, 13.5)","(19.0, 30.0, 25.636363636363637)","(12.0, 28.0, 21.142857142857142)","(41.0, 95.0, 81.66666666666667)","(10.0, 15.0, 13.8)","(4.2, 8.0, 7.871186440677966)","(2.1, 2.42, 2.38)"
10-01-2023 14:26:02.525900,"(12.0, 13.0, 12.59090909090909)","(21.0, 30.0, 27.727272727272727)","(10.0, 14.0, 13.1)","(10.0, 16.5, 13.6)","(19.0, 30.0, 25.636363636363637)","(12.0, 28.0, 21.75)","(41.0, 95.0, 81.66666666666667)","(10.0, 15.0, 13.666666666666666)","(4.2, 8.0, 7.871186440677966)","(2.1, 2.42, 2.38)"
10-01-2023 14:26:03.961393,"(12.0, 13.0, 12.59090909090909)","(21.0, 30.0, 27.727272727272727)","(10.0, 14.0, 13.117647058823529)","(10.0, 16.0, 14.333333333333334)","(19.0, 30.0, 25.636363636363637)","(12.0, 27.0, 22.0)","(41.0, 95.0, 81.66666666666667)","(10.0, 15.0, 13.8)","(4.2, 8.0, 7.871186440677966)","(2.1, 2.42, 2.38)"
10-01-2023 14:26:05.508013,"(12.0, 13.0, 12.59090909090909)","(21.0, 30.0, 27.727272727272727)","(10.0, 14.0, 13.076923076923077)","(10.0, 15.5, 14.1)","(19.0, 30.0, 25.636363636363637)","(12.0, 26.0, 21.2)","(41.0, 95.0, 81.66666666666667)","(10.0, 15.0, 13.8)","(4.2, 8.0, 7.6695652173913045)","(2.1, 2.42, 2.398823529411765)"
10-01-2023 14:26:07.007365,"(12.0, 13.0, 12.71875)","(21.0, 30.0, 27.727272727272727)","(10.0, 14.0, 13.076923076923077)","(10.0, 15.5, 14.1)","(19.0, 30.0, 25.636363636363637)","(12.0, 26.0, 21.25)","(41.0, 95.0, 76.66666666666667)","(10.0, 15.0, 14.083333333333334)","(4.2, 8.0, 7.6695652173913045)","(2.1, 2.42, 2.398823529411765)"
10-01-2023 14:26:08.542212,"(12.0, 13.0, 12.475)","(21.0, 30.0, 27.727272727272727)","(10.0, 14.0, 13.076923076923077)","(10.0, 15.5, 13.363636363636363)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 90.0, 77.5)","(10.0, 17.0, 14.5)","(4.2, 8.0, 7.6695652173913045)","(2.1, 2.42, 2.398823529411765)"
10-01-2023 14:26:09.861383,"(12.0, 13.0, 12.475)","(21.0, 30.0, 27.727272727272727)","(10.0, 14.0, 13.076923076923077)","(10.0, 17.0, 13.6875)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 90.0, 86.66666666666667)","(10.0, 16.5, 14.75)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.398823529411765)"
10-01-2023 14:26:11.221400,"(12.0, 13.0, 12.475)","(21.0, 30.0, 27.727272727272727)","(10.0, 14.0, 13.076923076923077)","(10.0, 16.5, 13.6875)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 110.0, 79.16666666666667)","(10.0, 16.0, 13.916666666666666)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.398823529411765)"
10-01-2023 14:26:12.522248,"(12.0, 13.0, 12.475)","(21.0, 30.0, 27.727272727272727)","(10.0, 14.0, 13.076923076923077)","(10.0, 16.5, 14.625)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 100.0, 81.66666666666667)","(10.0, 16.0, 14.125)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.37)"
10-01-2023 14:26:13.916157,"(12.0, 13.0, 12.475)","(21.0, 30.0, 27.727272727272727)","(10.0, 14.0, 13.076923076923077)","(10.0, 15.5, 14.625)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 95.0, 78.33333333333333)","(10.0, 16.0, 14.125)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.37)"
10-01-2023 14:26:15.279015,"(12.0, 13.0, 12.475)","(21.0, 30.0, 27.727272727272727)","(10.0, 14.0, 13.076923076923077)","(10.0, 15.5, 14.625)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 95.0, 78.33333333333333)","(10.0, 16.0, 14.125)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.37)"
10-01-2023 14:26:16.691592,"(12.0, 13.0, 12.475)","(21.0, 30.0, 27.727272727272727)","(10.0, 14.0, 13.076923076923077)","(10.0, 15.5, 14.625)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 95.0, 78.33333333333333)","(10.0, 16.0, 14.125)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.3985714285714286)"
10-01-2023 14:26:18.135293,"(12.0, 13.0, 12.475)","(21.0, 30.0, 27.727272727272727)","(10.0, 14.0, 13.076923076923077)","(10.0, 15.5, 14.625)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 95.0, 78.33333333333333)","(10.0, 16.0, 13.678571428571429)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.3985714285714286)"
10-01-2023 14:26:19.631693,"(12.0, 18.0, 14.0)","(21.0, 30.0, 26.666666666666668)","(10.0, 14.0, 13.076923076923077)","(10.0, 15.5, 13.3125)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 95.0, 78.33333333333333)","(10.0, 16.0, 13.75)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.3985714285714286)"
10-01-2023 14:26:21.036162,"(12.0, 14.5, 13.642857142857142)","(21.0, 30.0, 26.666666666666668)","(10.0, 14.0, 13.076923076923077)","(10.0, 15.5, 13.3125)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 23.333333333333332)","(41.0, 95.0, 78.33333333333333)","(10.0, 15.5, 13.75)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.4111764705882353)"
10-01-2023 14:26:22.350806,"(12.0, 14.5, 13.642857142857142)","(21.0, 30.0, 26.666666666666668)","(10.0, 14.0, 13.076923076923077)","(10.0, 15.5, 13.3125)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 23.333333333333332)","(41.0, 95.0, 78.33333333333333)","(10.0, 15.5, 13.75)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.4111764705882353)"
10-01-2023 14:26:23.675596,"(12.0, 14.5, 13.642857142857142)","(21.0, 30.0, 26.666666666666668)","(10.0, 14.0, 13.076923076923077)","(10.0, 15.5, 13.3125)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 23.333333333333332)","(41.0, 95.0, 78.33333333333333)","(10.0, 15.5, 13.75)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.4111764705882353)"
10-01-2023 14:26:25.129947,"(12.0, 14.5, 13.5)","(21.0, 30.0, 26.666666666666668)","(10.0, 14.0, 13.076923076923077)","(10.0, 15.5, 13.3125)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 23.333333333333332)","(41.0, 95.0, 78.33333333333333)","(10.0, 15.5, 13.75)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.4111764705882353)"
10-01-2023 14:26:26.582452,"(12.0, 14.5, 13.5)","(21.0, 30.0, 26.666666666666668)","(10.0, 14.0, 13.076923076923077)","(10.0, 15.5, 13.3125)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 23.333333333333332)","(41.0, 95.0, 76.66666666666667)","(10.0, 15.5, 13.75)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.403783783783784)"
10-01-2023 14:26:28.037000,"(12.0, 14.5, 13.875)","(21.0, 30.0, 26.666666666666668)","(10.0, 14.0, 13.181818181818182)","(10.0, 15.5, 13.166666666666666)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 23.333333333333332)","(41.0, 90.0, 76.66666666666667)","(10.0, 15.5, 13.75)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.4066666666666667)"
10-01-2023 14:26:29.501406,"(12.0, 14.5, 13.875)","(21.0, 30.0, 26.666666666666668)","(10.0, 14.0, 13.181818181818182)","(10.0, 15.5, 13.166666666666666)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 23.333333333333332)","(41.0, 90.0, 76.66666666666667)","(10.0, 15.5, 13.75)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.4066666666666667)"
10-01-2023 14:26:30.943470,"(12.0, 14.5, 13.9)","(21.0, 30.0, 26.333333333333332)","(10.0, 14.0, 13.181818181818182)","(10.0, 15.5, 12.9)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 23.333333333333332)","(41.0, 90.0, 76.66666666666667)","(10.0, 15.5, 13.607142857142858)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.4015384615384616)"
10-01-2023 14:26:32.433793,"(12.0, 14.5, 13.9)","(21.0, 29.0, 26.333333333333332)","(10.0, 14.0, 13.181818181818182)","(10.0, 15.0, 13.5)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 23.333333333333332)","(41.0, 90.0, 76.66666666666667)","(10.0, 15.0, 13.607142857142858)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.395813953488372)"
10-01-2023 14:26:34.131285,"(12.0, 14.5, 13.9)","(21.0, 29.0, 26.333333333333332)","(10.0, 14.0, 13.181818181818182)","(10.0, 14.5, 13.5)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 23.333333333333332)","(41.0, 90.0, 76.66666666666667)","(10.0, 15.0, 13.607142857142858)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.395813953488372)"
10-01-2023 14:26:35.555434,"(12.0, 14.5, 13.9)","(21.0, 29.0, 26.333333333333332)","(10.0, 14.0, 13.181818181818182)","(10.0, 14.5, 13.5)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 23.333333333333332)","(41.0, 90.0, 76.66666666666667)","(10.0, 15.0, 13.607142857142858)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.395813953488372)"
10-01-2023 14:26:37.059476,"(12.0, 14.5, 13.9)","(21.0, 29.0, 26.333333333333332)","(10.0, 14.0, 13.181818181818182)","(10.0, 14.5, 13.5)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 23.333333333333332)","(41.0, 90.0, 76.66666666666667)","(10.0, 15.0, 13.607142857142858)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.395813953488372)"
10-01-2023 14:26:38.672483,"(12.0, 14.5, 13.9)","(21.0, 29.0, 26.333333333333332)","(10.0, 14.0, 13.181818181818182)","(10.0, 14.5, 13.5)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 23.333333333333332)","(41.0, 90.0, 76.66666666666667)","(10.0, 15.0, 13.607142857142858)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.395813953488372)"
10-01-2023 14:26:40.141361,"(12.0, 14.5, 14.105263157894736)","(21.0, 29.0, 26.75)","(10.0, 14.0, 13.181818181818182)","(10.0, 14.5, 13.166666666666666)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 90.0, 76.66666666666667)","(10.0, 15.0, 13.607142857142858)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.4156756756756756)"
10-01-2023 14:26:41.592270,"(12.0, 14.5, 14.105263157894736)","(21.0, 29.0, 26.75)","(10.0, 14.0, 13.181818181818182)","(10.0, 15.5, 13.166666666666666)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 90.0, 76.66666666666667)","(10.0, 15.0, 13.607142857142858)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.4156756756756756)"
10-01-2023 14:26:43.066268,"(12.0, 14.5, 14.105263157894736)","(21.0, 29.0, 26.75)","(10.0, 14.0, 13.181818181818182)","(10.0, 15.5, 13.166666666666666)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 90.0, 76.66666666666667)","(10.0, 15.0, 13.607142857142858)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.4156756756756756)"
10-01-2023 14:26:44.443564,"(12.0, 14.5, 13.75)","(21.0, 29.0, 26.75)","(10.0, 14.0, 13.181818181818182)","(10.0, 15.5, 14.25)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 90.0, 76.66666666666667)","(10.0, 15.0, 13.607142857142858)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.411304347826087)"
10-01-2023 14:26:45.778224,"(12.0, 14.5, 13.75)","(21.0, 29.0, 26.75)","(10.0, 14.0, 13.181818181818182)","(10.0, 15.0, 14.25)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 90.0, 76.66666666666667)","(10.0, 15.0, 13.607142857142858)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.411304347826087)"
10-01-2023 14:26:47.252025,"(12.0, 14.5, 13.75)","(21.0, 29.0, 26.75)","(10.0, 14.0, 13.181818181818182)","(10.0, 15.0, 14.25)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 90.0, 76.66666666666667)","(10.0, 15.0, 13.607142857142858)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.411304347826087)"
10-01-2023 14:26:48.750900,"(12.0, 14.5, 13.75)","(21.0, 29.0, 26.75)","(10.0, 14.0, 13.181818181818182)","(10.0, 15.0, 14.25)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 90.0, 76.66666666666667)","(10.0, 15.0, 13.607142857142858)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.411304347826087)"
10-01-2023 14:26:50.267624,"(12.0, 14.5, 13.75)","(21.0, 29.0, 26.75)","(10.0, 14.0, 13.181818181818182)","(10.0, 15.0, 14.25)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 90.0, 76.66666666666667)","(10.0, 15.0, 13.607142857142858)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.411304347826087)"
10-01-2023 14:26:51.746811,"(12.0, 14.5, 13.75)","(21.0, 29.0, 26.75)","(10.0, 14.0, 13.181818181818182)","(10.0, 15.0, 14.25)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 90.0, 76.66666666666667)","(10.0, 15.0, 13.607142857142858)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.411304347826087)"
10-01-2023 14:26:53.180766,"(12.0, 14.5, 13.75)","(21.0, 29.0, 26.75)","(10.0, 14.0, 13.181818181818182)","(10.0, 15.0, 14.25)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 90.0, 76.66666666666667)","(10.0, 15.0, 13.7)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.411304347826087)"
10-01-2023 14:26:54.570488,"(12.0, 14.5, 13.954545454545455)","(21.0, 29.0, 26.75)","(10.0, 14.0, 13.181818181818182)","(10.0, 15.0, 13.615384615384615)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 90.0, 76.66666666666667)","(10.0, 14.5, 13.558823529411764)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.411304347826087)"
10-01-2023 14:26:56.007505,"(12.0, 14.5, 14.0)","(21.0, 29.0, 26.75)","(10.0, 14.0, 13.181818181818182)","(10.0, 15.0, 13.285714285714285)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 90.0, 76.66666666666667)","(10.0, 14.5, 13.558823529411764)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.413939393939394)"
10-01-2023 14:26:57.406031,"(12.0, 14.5, 14.0)","(21.0, 29.0, 26.75)","(10.0, 14.0, 13.181818181818182)","(10.0, 15.0, 13.285714285714285)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 90.0, 76.66666666666667)","(10.0, 14.5, 13.558823529411764)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.413939393939394)"
10-01-2023 14:26:58.916206,"(12.0, 14.5, 14.0)","(21.0, 29.0, 26.75)","(10.0, 14.0, 13.125)","(10.0, 15.0, 13.5)","(19.0, 30.0, 25.5)","(12.0, 25.0, 21.25)","(41.0, 90.0, 76.66666666666667)","(10.0, 14.5, 14.078947368421053)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.42, 2.398095238095238)"
10-01-2023 14:27:00.309494,"(12.0, 14.5, 14.0)","(21.0, 29.0, 26.75)","(10.0, 14.0, 13.125)","(10.0, 14.5, 13.5)","(19.0, 30.0, 25.5)","(12.0, 25.0, 21.25)","(41.0, 90.0, 76.66666666666667)","(10.0, 14.5, 14.117647058823529)","(4.2, 8.0, 7.850980392156862)","(2.1, 2.4, 2.398095238095238)"
10-01-2023 14:27:01.707274,"(12.0, 14.5, 14.0)","(21.0, 29.0, 26.75)","(10.0, 14.0, 13.181818181818182)","(10.0, 14.5, 13.5)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 90.0, 76.66666666666667)","(10.0, 14.5, 14.307692307692308)","(4.2, 8.0, 7.736)","(2.1, 2.4, 2.413939393939394)"
10-01-2023 14:27:03.048863,"(12.0, 14.5, 14.1)","(21.0, 29.0, 26.75)","(10.0, 14.0, 13.181818181818182)","(10.0, 15.0, 13.5)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 90.0, 76.66666666666667)","(10.0, 15.0, 14.307692307692308)","(4.2, 7.8, 7.711111111111111)","(2.1, 2.42, 2.413939393939394)"
10-01-2023 14:27:04.380348,"(12.0, 14.5, 14.1)","(21.0, 29.0, 26.75)","(10.0, 14.0, 13.181818181818182)","(10.0, 15.0, 14.307692307692308)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 90.0, 76.66666666666667)","(10.0, 15.0, 15.818181818181818)","(4.2, 7.8, 7.344827586206897)","(2.1, 2.42, 2.413939393939394)"
10-01-2023 14:27:05.762541,"(12.0, 14.5, 14.1)","(21.0, 29.0, 26.75)","(10.0, 14.0, 13.181818181818182)","(10.0, 15.0, 14.307692307692308)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 21.25)","(41.0, 90.0, 76.66666666666667)","(10.0, 16.5, 15.818181818181818)","(4.2, 7.4, 6.961538461538462)","(2.1, 2.42, 2.413939393939394)"
10-01-2023 14:27:07.167720,"(12.0, 14.5, 16.785714285714285)","(21.0, 29.0, 28.0)","(10.0, 14.0, 13.181818181818182)","(10.0, 15.0, 14.1)","(19.0, 30.0, 25.636363636363637)","(12.0, 25.0, 20.666666666666668)","(41.0, 90.0, 76.66666666666667)","(10.0, 16.5, 15.818181818181818)","(4.2, 7.2, 6.727272727272727)","(2.1, 2.42, 2.413939393939394)"
10-01-2023 14:27:08.569710,"(12.0, 17.5, 15.5)","(21.0, 32.0, 27.0)","(10.0, 14.0, 13.181818181818182)","(10.0, 15.0, 14.1)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 20.666666666666668)","(41.0, 90.0, 76.66666666666667)","(10.0, 16.5, 15.818181818181818)","(4.2, 6.8, 6.54)","(2.1, 2.42, 2.413939393939394)"
10-01-2023 14:27:10.276803,"(12.0, 17.0, 15.1875)","(21.0, 32.0, 27.0)","(10.0, 14.0, 13.181818181818182)","(10.0, 15.0, 14.307692307692308)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 20.666666666666668)","(41.0, 90.0, 76.66666666666667)","(10.0, 16.5, 15.818181818181818)","(4.2, 6.6, 6.557142857142857)","(2.1, 2.42, 2.413939393939394)"
10-01-2023 14:27:11.852613,"(12.0, 16.5, 14.928571428571429)","(21.0, 32.0, 27.0)","(10.0, 14.0, 13.181818181818182)","(10.0, 15.0, 14.307692307692308)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 20.666666666666668)","(41.0, 90.0, 76.66666666666667)","(10.0, 16.5, 15.818181818181818)","(4.2, 6.6, 6.45)","(2.1, 2.42, 2.413939393939394)"
10-01-2023 14:27:13.319032,"(12.0, 16.0, 14.5)","(21.0, 32.0, 27.0)","(10.0, 14.0, 13.4375)","(10.0, 15.0, 13.5)","(19.0, 30.0, 26.25)","(12.0, 24.0, 20.666666666666668)","(41.0, 90.0, 77.5)","(10.0, 16.5, 15.0)","(4.2, 6.6, 6.306976744186047)","(2.1, 2.42, 2.3825)"
10-01-2023 14:27:14.879113,"(12.0, 16.0, 14.5)","(21.0, 32.0, 27.0)","(10.0, 14.0, 13.181818181818182)","(10.0, 15.0, 13.5)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 20.666666666666668)","(41.0, 90.0, 76.66666666666667)","(10.0, 16.5, 15.75)","(4.2, 6.6, 6.285)","(2.1, 2.42, 2.3866666666666667)"
10-01-2023 14:27:16.372951,"(12.0, 16.0, 14.5)","(21.0, 32.0, 27.0)","(10.0, 14.0, 13.181818181818182)","(10.0, 15.0, 13.5)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 20.666666666666668)","(41.0, 90.0, 79.16666666666667)","(10.0, 16.5, 15.75)","(4.2, 6.6, 6.075)","(2.1, 2.42, 2.3866666666666667)"
10-01-2023 14:27:17.805530,"(12.0, 16.0, 14.5)","(21.0, 32.0, 27.0)","(10.0, 14.0, 12.875)","(10.0, 15.0, 13.5)","(19.0, 30.0, 26.25)","(12.0, 24.0, 20.666666666666668)","(41.0, 100.0, 81.66666666666667)","(10.0, 16.5, 15.75)","(4.2, 6.6, 5.718181818181819)","(2.1, 2.42, 2.3985714285714286)"
10-01-2023 14:27:19.317982,"(12.0, 16.0, 15.166666666666666)","(21.0, 32.0, 27.0)","(10.0, 14.0, 12.875)","(10.0, 15.0, 14.166666666666666)","(19.0, 30.0, 26.25)","(12.0, 24.0, 22.666666666666668)","(41.0, 95.0, 81.66666666666667)","(10.0, 16.5, 15.75)","(4.2, 5.9, 5.766666666666667)","(2.1, 2.42, 2.3985714285714286)"
10-01-2023 14:27:20.778602,"(12.0, 16.0, 14.5)","(21.0, 34.0, 27.0)","(10.0, 14.0, 12.461538461538462)","(10.0, 15.0, 13.8)","(19.0, 30.0, 26.25)","(12.0, 28.0, 22.0)","(41.0, 95.0, 81.66666666666667)","(10.0, 16.5, 15.833333333333334)","(4.2, 5.9, 4.990909090909091)","(2.1, 2.42, 2.3985714285714286)"
10-01-2023 14:27:22.202182,"(12.0, 16.0, 14.5)","(21.0, 34.0, 28.0)","(10.0, 13.0, 12.586206896551724)","(10.0, 15.0, 13.875)","(19.0, 30.0, 25.833333333333332)","(12.0, 26.0, 21.8)","(41.0, 95.0, 81.66666666666667)","(10.0, 16.5, 15.375)","(4.2, 5.9, 5.554545454545455)","(2.1, 2.42, 2.441818181818182)"
10-01-2023 14:27:23.567653,"(12.0, 16.0, 14.5)","(21.0, 34.0, 28.0)","(10.0, 13.0, 12.428571428571429)","(10.0, 15.0, 16.3)","(19.0, 30.0, 25.833333333333332)","(12.0, 25.0, 22.5)","(41.0, 95.0, 81.66666666666667)","(10.0, 16.5, 16.5)","(4.2, 5.7, 5.466666666666667)","(2.1, 2.46, 2.4457142857142857)"
10-01-2023 14:27:25.021165,"(12.0, 18.0, 16.916666666666668)","(21.0, 34.0, 28.666666666666668)","(10.0, 13.0, 12.428571428571429)","(10.0, 17.0, 15.214285714285714)","(19.0, 30.0, 25.833333333333332)","(12.0, 24.0, 22.5)","(41.0, 95.0, 81.66666666666667)","(10.0, 17.5, 16.0)","(4.2, 5.7, 5.466666666666667)","(2.1, 2.46, 2.4457142857142857)"
10-01-2023 14:27:26.448269,"(12.0, 17.5, 16.916666666666668)","(21.0, 34.0, 28.666666666666668)","(10.0, 13.0, 12.428571428571429)","(10.0, 16.5, 15.5)","(19.0, 30.0, 25.833333333333332)","(12.0, 24.0, 22.5)","(41.0, 95.0, 81.66666666666667)","(10.0, 17.5, 16.0)","(4.2, 5.6, 5.377777777777777)","(2.1, 2.46, 2.4457142857142857)"
10-01-2023 14:27:27.838263,"(12.0, 17.0, 15.75)","(21.0, 34.0, 28.666666666666668)","(10.0, 13.0, 12.428571428571429)","(10.0, 16.5, 15.5)","(19.0, 30.0, 25.833333333333332)","(12.0, 24.0, 22.5)","(41.0, 95.0, 81.66666666666667)","(10.0, 17.5, 16.0)","(4.2, 5.6, 5.377777777777777)","(2.1, 2.46, 2.4457142857142857)"
10-01-2023 14:27:29.218295,"(12.0, 17.0, 16.1)","(21.0, 34.0, 28.666666666666668)","(10.0, 13.0, 12.428571428571429)","(10.0, 16.5, 15.5)","(19.0, 30.0, 25.833333333333332)","(12.0, 24.0, 22.5)","(41.0, 95.0, 81.66666666666667)","(10.0, 17.5, 16.0)","(4.2, 5.6, 5.428571428571429)","(2.1, 2.46, 2.4492857142857143)"
10-01-2023 14:27:30.549094,"(12.0, 17.0, 16.1)","(21.0, 34.0, 28.666666666666668)","(10.0, 13.0, 12.428571428571429)","(10.0, 16.5, 15.5)","(19.0, 30.0, 25.833333333333332)","(12.0, 24.0, 22.5)","(41.0, 95.0, 77.5)","(10.0, 17.5, 16.0)","(4.2, 5.6, 5.428571428571429)","(2.1, 2.46, 2.4509090909090907)"
10-01-2023 14:27:31.805249,"(12.0, 17.0, 16.1)","(21.0, 34.0, 28.666666666666668)","(10.0, 13.0, 12.428571428571429)","(10.0, 16.5, 15.59090909090909)","(19.0, 30.0, 25.833333333333332)","(12.0, 24.0, 22.5)","(41.0, 90.0, 77.5)","(10.0, 17.5, 16.0)","(4.2, 5.6, 5.428571428571429)","(2.1, 2.46, 2.4509090909090907)"
