,Gudgeon Pin,Good Charlotte,Get A Shout,Roma Bella,Prabaker,Pepperberry,Manawata,Dr Archer
07-12-2022 19:11:23.213722,"(2.0, 2.6, 2.2702127659574467)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.39)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.7)"
07-12-2022 19:11:24.283567,"(2.0, 2.6, 2.2702127659574467)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.39)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.82)"
07-12-2022 19:11:25.339132,"(2.0, 2.6, 2.0768750000000002)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.39)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.75)"
07-12-2022 19:11:26.482666,"(2.0, 2.6, 2.0768750000000002)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.36)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.75)"
07-12-2022 19:11:27.656876,"(2.0, 2.6, 2.0768750000000002)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.4875)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.75)"
07-12-2022 19:11:28.844215,"(2.0, 2.6, 2.0768750000000002)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.1875)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.7)"
07-12-2022 19:11:30.297117,"(2.0, 2.6, 2.0768750000000002)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.1875)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.82)"
07-12-2022 19:11:31.503470,"(2.0, 2.6, 2.0768750000000002)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 3.9454545454545453)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.75)"
07-12-2022 19:11:32.653082,"(2.0, 2.6, 2.0768750000000002)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.43125)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.75)"
07-12-2022 19:11:33.832356,"(2.0, 2.6, 2.0768750000000002)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.1125)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.7)"
07-12-2022 19:11:35.305834,"(2.0, 2.6, 2.0768750000000002)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.1125)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.82)"
07-12-2022 19:11:36.645044,"(2.0, 2.6, 2.0768750000000002)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.1125)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.75)"
07-12-2022 19:11:37.927041,"(2.0, 2.6, 2.3010714285714284)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 3.9454545454545453)","(15.0, 50.0, 37.11538461538461)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.75)"
07-12-2022 19:11:39.217966,"(2.0, 2.6, 2.3121428571428573)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.43125)","(15.0, 50.0, 37.11538461538461)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.7)"
07-12-2022 19:11:40.460392,"(2.0, 2.6, 2.3121428571428573)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.1125)","(15.0, 50.0, 37.11538461538461)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.7)"
07-12-2022 19:11:41.688568,"(2.0, 2.6, 2.3121428571428573)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.1125)","(15.0, 50.0, 37.11538461538461)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.82)"
07-12-2022 19:11:42.901132,"(2.0, 2.6, 2.3121428571428573)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.1125)","(15.0, 50.0, 36.53846153846154)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.75)"
07-12-2022 19:11:44.095203,"(2.0, 2.6, 2.3121428571428573)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 3.9454545454545453)","(15.0, 50.0, 25.357142857142858)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.7)"
07-12-2022 19:11:45.315494,"(2.0, 2.6, 2.09625)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.1875)","(15.0, 50.0, 34.31818181818181)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.86)"
07-12-2022 19:11:46.623325,"(2.0, 2.6, 2.115625)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.1875)","(15.0, 50.0, 34.31818181818181)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.8)"
07-12-2022 19:11:47.957829,"(2.0, 2.6, 2.115625)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.2625)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.615384615384616)"
07-12-2022 19:11:49.195961,"(2.0, 2.6, 2.115625)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.2625)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.4, 5.333333333333333)"
07-12-2022 19:11:50.459555,"(2.0, 2.6, 2.115625)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 3.9454545454545453)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.4, 5.1454545454545455)"
07-12-2022 19:11:52.069125,"(2.0, 2.6, 2.115625)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 3.9454545454545453)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.4, 5.566666666666666)"
07-12-2022 19:11:53.524493,"(2.0, 2.6, 2.115625)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.1125)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:11:54.879589,"(2.0, 2.6, 2.115625)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.1125)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:11:56.227063,"(2.0, 2.6, 2.3267796610169493)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 3.9454545454545453)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:11:57.628511,"(2.0, 2.6, 2.115625)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 3.9454545454545453)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:11:58.983762,"(2.0, 2.6, 2.115625)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.1125)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:00.535650,"(2.0, 2.6, 2.115625)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 3.9454545454545453)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:02.005169,"(2.0, 2.6, 2.115625)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.1875)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:03.497835,"(2.0, 2.6, 2.301923076923077)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.1875)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:04.901807,"(2.0, 2.6, 2.349615384615385)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.1875)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:06.259011,"(2.0, 2.6, 2.349615384615385)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 3.9454545454545453)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:07.584828,"(2.0, 2.6, 2.349615384615385)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 3.9454545454545453)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:08.865283,"(2.0, 2.6, 2.349615384615385)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 3.9454545454545453)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:10.116832,"(2.0, 2.6, 2.349615384615385)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.1125)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:11.489601,"(2.0, 2.6, 2.349615384615385)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.1125)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:12.865537,"(2.0, 2.6, 2.349615384615385)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.1125)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:14.227536,"(2.0, 2.6, 2.414)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.4875)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:15.560122,"(2.0, 2.6, 2.414)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.225)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:16.814386,"(2.0, 2.6, 2.414)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.225)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:18.097158,"(2.0, 2.6, 2.414)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.225)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:19.347898,"(2.0, 2.6, 2.4166197183098594)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.225)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:20.727943,"(2.0, 2.6, 2.4166197183098594)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.225)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:22.007765,"(2.0, 2.6, 2.4166197183098594)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.225)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:23.270477,"(2.0, 2.6, 2.4166197183098594)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.225)","(15.0, 50.0, 40.0)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:24.536760,"(2.0, 2.6, 2.4166197183098594)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.225)","(15.0, 50.0, 40.0)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:25.790721,"(2.0, 2.6, 2.4166197183098594)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.225)","(15.0, 50.0, 40.0)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:27.001008,"(2.0, 2.6, 2.4166197183098594)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.225)","(15.0, 50.0, 40.0)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:28.160778,"(2.0, 2.6, 2.4166197183098594)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.225)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:29.444701,"(2.0, 2.6, 2.2125000000000004)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.225)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:30.802416,"(2.0, 2.6, 2.2125000000000004)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.225)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:32.219870,"(2.0, 2.6, 2.2125000000000004)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.225)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:33.573272,"(2.0, 2.6, 2.2125000000000004)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.225)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:34.876751,"(2.0, 2.6, 2.2125000000000004)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.225)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:36.176098,"(2.0, 2.6, 2.2125000000000004)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.225)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:37.537946,"(2.0, 2.6, 2.2125000000000004)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.225)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:38.802741,"(2.0, 2.6, 2.2125000000000004)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.225)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:40.059358,"(2.0, 2.6, 2.2125000000000004)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.225)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:41.405194,"(2.0, 2.6, 2.2125000000000004)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 25.2)","(3.7, 5.5, 4.225)","(15.0, 50.0, 28.75)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 36.66666666666667)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:42.729445,"(2.0, 2.6, 2.2125000000000004)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 21.5)","(3.7, 5.5, 4.225)","(15.0, 50.0, 31.11111111111111)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 25.416666666666668)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:43.905679,"(2.0, 2.6, 2.2125000000000004)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 21.5)","(3.7, 5.5, 4.225)","(15.0, 50.0, 31.11111111111111)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 25.416666666666668)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:45.202538,"(2.0, 2.6, 2.2125000000000004)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 21.5)","(3.7, 5.5, 4.225)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 25.416666666666668)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:46.563206,"(2.0, 2.6, 2.2125000000000004)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 21.5)","(3.7, 5.5, 4.225)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 25.416666666666668)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:47.884921,"(2.0, 2.6, 2.2125000000000004)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 21.5)","(3.7, 5.5, 4.225)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 25.416666666666668)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:49.208963,"(2.0, 2.6, 2.2125000000000004)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 21.5)","(3.7, 5.5, 4.225)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 25.416666666666668)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:50.519971,"(2.0, 2.6, 2.358888888888889)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 21.5)","(3.7, 5.5, 4.225)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 25.416666666666668)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:51.806210,"(2.0, 2.6, 2.358888888888889)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 21.5)","(3.7, 5.5, 4.225)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 25.416666666666668)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:53.030962,"(2.0, 2.6, 2.358888888888889)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 21.5)","(3.7, 5.5, 4.225)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 25.416666666666668)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:54.242453,"(2.0, 2.6, 2.43725)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 21.5)","(3.7, 5.5, 4.225)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 25.416666666666668)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:55.539575,"(2.0, 2.6, 2.43725)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 21.5)","(3.7, 5.5, 4.225)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 25.416666666666668)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:56.832211,"(2.0, 2.6, 2.43725)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 21.5)","(3.7, 5.5, 4.225)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 25.416666666666668)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:58.170835,"(2.0, 2.6, 2.43725)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 21.5)","(3.7, 5.5, 4.225)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 25.416666666666668)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:12:59.532540,"(2.0, 2.6, 2.4351898734177215)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 21.5)","(3.7, 5.5, 4.225)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 25.416666666666668)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:13:00.846052,"(2.0, 2.6, 2.43725)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 21.5)","(3.7, 5.5, 4.225)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 25.416666666666668)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:13:02.219605,"(2.0, 2.6, 2.43725)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 21.5)","(3.7, 5.5, 4.225)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 25.416666666666668)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:13:03.637153,"(2.0, 2.6, 2.43725)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 21.5)","(3.7, 5.5, 4.225)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 25.416666666666668)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:13:05.056437,"(2.0, 2.6, 2.43725)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 21.5)","(3.7, 5.5, 4.225)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 25.416666666666668)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:13:06.418560,"(2.0, 2.6, 2.43725)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 21.5)","(3.7, 5.5, 4.225)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 25.416666666666668)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:13:07.709337,"(2.0, 2.6, 2.43725)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 21.5)","(3.7, 5.5, 4.225)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 25.416666666666668)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:13:08.939335,"(2.0, 2.6, 2.43725)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 21.5)","(3.7, 5.5, 4.225)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 25.416666666666668)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:13:10.265632,"(2.0, 2.6, 2.43725)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 21.5)","(3.7, 5.5, 4.225)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 25.416666666666668)","(4.2, 6.2, 5.988888888888889)"
07-12-2022 19:13:11.638967,"(2.0, 2.6, 2.43725)","(20.0, 75.0, 49.54545454545455)","(13.0, 28.0, 21.5)","(3.7, 5.5, 4.225)","(15.0, 50.0, 35.833333333333336)","(19.0, 70.0, 38.4375)","(18.0, 60.0, 25.416666666666668)","(4.2, 6.2, 5.988888888888889)"
