,Spring Baron,Roy Rip,Dauntless,Zsa Zsa Express,Peta Stop,Coughlin,Candy Kaos,Tiny Sparkle
04-01-2023 13:15:33.602446,"(13.0, 29.0, 24.0)","(17.0, 50.0, 31.714285714285715)","(2.9, 5.3, 5.052)","(8.0, 17.0, 13.615384615384615)","(4.4, 7.0, 6.835294117647059)","(4.0, 7.0, 4.913636363636364)","(5.0, 7.4, 6.222222222222222)","(21.0, 70.0, 57.666666666666664)"
04-01-2023 13:15:34.868608,"(13.0, 29.0, 24.0)","(17.0, 50.0, 31.714285714285715)","(2.9, 5.3, 5.052)","(8.0, 17.0, 13.615384615384615)","(4.4, 7.0, 6.835294117647059)","(4.0, 7.0, 4.913636363636364)","(5.0, 7.2, 5.5)","(21.0, 65.0, 57.666666666666664)"
04-01-2023 13:15:35.996758,"(13.0, 29.0, 24.0)","(17.0, 50.0, 31.714285714285715)","(2.9, 5.3, 5.052)","(8.0, 17.0, 13.615384615384615)","(4.4, 7.0, 6.835294117647059)","(4.0, 7.0, 4.913636363636364)","(5.0, 7.0, 6.833333333333334)","(21.0, 65.0, 57.666666666666664)"
04-01-2023 13:15:37.077570,"(13.0, 29.0, 24.0)","(17.0, 50.0, 31.714285714285715)","(2.9, 5.3, 5.052)","(8.0, 17.0, 13.615384615384615)","(4.4, 7.0, 6.835294117647059)","(4.0, 7.0, 4.913636363636364)","(5.0, 7.2, 6.2)","(21.0, 65.0, 43.0)"
04-01-2023 13:15:38.251053,"(13.0, 29.0, 24.0)","(17.0, 50.0, 31.714285714285715)","(2.9, 5.3, 5.052)","(8.0, 17.0, 13.615384615384615)","(4.4, 7.0, 6.835294117647059)","(4.0, 7.0, 4.913636363636364)","(5.0, 6.8, 5.55)","(21.0, 65.0, 37.92307692307692)"
04-01-2023 13:15:39.447114,"(13.0, 29.0, 24.0)","(17.0, 50.0, 31.714285714285715)","(2.9, 5.3, 5.052)","(8.0, 17.0, 13.615384615384615)","(4.4, 7.0, 6.835294117647059)","(4.0, 7.0, 4.913636363636364)","(5.0, 7.2, 5.866666666666666)","(21.0, 65.0, 37.92307692307692)"
04-01-2023 13:15:40.579641,"(13.0, 29.0, 24.0)","(17.0, 50.0, 31.714285714285715)","(2.9, 5.3, 5.052)","(8.0, 17.0, 13.615384615384615)","(4.4, 7.0, 6.835294117647059)","(4.0, 7.0, 4.913636363636364)","(5.0, 7.6, 6.090909090909091)","(21.0, 65.0, 37.92307692307692)"
04-01-2023 13:15:41.650415,"(13.0, 29.0, 24.0)","(17.0, 50.0, 31.714285714285715)","(2.9, 5.3, 5.052)","(8.0, 17.0, 13.615384615384615)","(4.4, 7.0, 6.835294117647059)","(4.0, 7.0, 4.913636363636364)","(5.0, 7.4, 6.090909090909091)","(21.0, 65.0, 37.92307692307692)"
04-01-2023 13:15:42.748904,"(13.0, 29.0, 24.0)","(17.0, 50.0, 31.714285714285715)","(2.9, 5.3, 5.052)","(8.0, 17.0, 13.615384615384615)","(4.4, 7.0, 6.835294117647059)","(4.0, 7.0, 4.913636363636364)","(5.0, 7.4, 5.909090909090909)","(21.0, 65.0, 37.92307692307692)"
04-01-2023 13:15:43.954137,"(13.0, 29.0, 24.0)","(17.0, 50.0, 31.714285714285715)","(2.9, 5.3, 5.052)","(8.0, 17.0, 13.615384615384615)","(4.4, 7.0, 6.835294117647059)","(4.0, 7.0, 4.913636363636364)","(5.0, 7.0, 5.5)","(21.0, 65.0, 37.92307692307692)"
04-01-2023 13:15:45.043498,"(13.0, 29.0, 24.0)","(17.0, 50.0, 31.714285714285715)","(2.9, 5.3, 5.052)","(8.0, 17.0, 13.615384615384615)","(4.4, 7.0, 6.835294117647059)","(4.0, 7.0, 4.913636363636364)","(5.0, 7.0, 5.5)","(21.0, 65.0, 37.92307692307692)"
04-01-2023 13:15:46.178972,"(13.0, 29.0, 24.0)","(17.0, 50.0, 31.714285714285715)","(2.9, 5.3, 5.052)","(8.0, 17.0, 13.615384615384615)","(4.4, 7.0, 5.685714285714285)","(4.0, 7.0, 4.913636363636364)","(5.0, 6.8, 5.228571428571429)","(21.0, 65.0, 37.92307692307692)"
04-01-2023 13:15:47.433873,"(13.0, 29.0, 24.0)","(17.0, 50.0, 28.666666666666664)","(2.9, 5.3, 5.052)","(8.0, 17.0, 12.222222222222221)","(4.4, 5.8, 5.5)","(4.0, 7.0, 4.895238095238096)","(5.0, 6.6, 5.228571428571429)","(21.0, 65.0, 30.6)"
04-01-2023 13:15:48.641425,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 28.666666666666664)","(2.9, 5.3, 5.052)","(8.0, 17.0, 13.181818181818182)","(4.4, 5.8, 4.775)","(4.0, 7.0, 4.7631578947368425)","(5.0, 6.6, 5.228571428571429)","(21.0, 65.0, 30.6)"
04-01-2023 13:15:49.786079,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 28.666666666666664)","(2.9, 5.3, 5.052)","(8.0, 17.0, 11.75)","(4.4, 5.9, 4.775)","(4.0, 7.0, 4.7631578947368425)","(5.0, 6.6, 5.228571428571429)","(21.0, 65.0, 30.6)"
04-01-2023 13:15:50.943139,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 28.666666666666664)","(2.9, 5.3, 5.052)","(8.0, 17.0, 11.75)","(4.4, 5.9, 4.775)","(4.0, 7.0, 4.7631578947368425)","(5.0, 6.6, 5.228571428571429)","(21.0, 65.0, 30.6)"
04-01-2023 13:15:52.064805,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 28.666666666666664)","(2.9, 5.3, 5.052)","(8.0, 17.0, 11.75)","(4.4, 5.9, 5.0)","(4.0, 7.0, 4.7631578947368425)","(5.0, 6.6, 5.228571428571429)","(21.0, 65.0, 30.6)"
04-01-2023 13:15:53.196185,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 34.64)","(2.9, 5.3, 5.052)","(8.0, 17.0, 13.09090909090909)","(4.4, 6.8, 5.866666666666666)","(4.0, 7.0, 4.7631578947368425)","(5.0, 6.6, 5.228571428571429)","(21.0, 65.0, 30.6)"
04-01-2023 13:15:54.323597,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 34.64)","(2.9, 5.3, 5.052)","(8.0, 17.0, 10.857142857142858)","(4.4, 6.6, 5.866666666666666)","(4.0, 7.0, 4.7631578947368425)","(5.0, 6.6, 5.228571428571429)","(21.0, 65.0, 30.6)"
04-01-2023 13:15:55.575214,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 34.64)","(2.9, 5.3, 5.052)","(8.0, 17.0, 10.857142857142858)","(4.4, 6.6, 4.95)","(4.0, 7.0, 4.7631578947368425)","(5.0, 6.6, 5.228571428571429)","(21.0, 65.0, 30.6)"
04-01-2023 13:15:56.867317,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 34.64)","(2.9, 5.3, 5.052)","(8.0, 17.0, 10.857142857142858)","(4.4, 6.6, 4.95)","(4.0, 7.0, 4.7631578947368425)","(5.0, 6.6, 5.228571428571429)","(21.0, 65.0, 30.6)"
04-01-2023 13:15:58.144220,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 34.64)","(2.9, 5.3, 5.052)","(8.0, 17.0, 10.857142857142858)","(4.4, 6.6, 4.95)","(4.0, 7.0, 4.7631578947368425)","(5.0, 6.6, 5.228571428571429)","(21.0, 65.0, 30.6)"
04-01-2023 13:15:59.320083,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 32.54545454545455)","(2.9, 5.3, 5.052)","(8.0, 17.0, 12.6)","(4.4, 6.6, 4.95)","(4.0, 7.0, 4.895238095238096)","(5.0, 6.6, 5.8)","(21.0, 65.0, 30.6)"
04-01-2023 13:16:00.531457,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 32.54545454545455)","(2.9, 5.3, 5.052)","(8.0, 17.0, 10.857142857142858)","(4.4, 6.6, 4.95)","(4.0, 7.0, 4.895238095238096)","(5.0, 7.8, 7.0)","(21.0, 65.0, 30.6)"
04-01-2023 13:16:01.682104,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 32.54545454545455)","(2.9, 5.3, 5.052)","(8.0, 17.0, 12.6)","(4.4, 6.6, 4.95)","(4.0, 7.0, 4.9714285714285715)","(5.0, 7.4, 5.55)","(21.0, 65.0, 36.25)"
04-01-2023 13:16:02.919635,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 32.54545454545455)","(2.9, 5.3, 5.052)","(8.0, 17.0, 12.6)","(4.4, 6.6, 4.95)","(4.0, 7.4, 4.9714285714285715)","(5.0, 7.2, 5.45)","(21.0, 60.0, 36.25)"
04-01-2023 13:16:04.120515,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 32.54545454545455)","(2.9, 5.3, 5.052)","(8.0, 17.0, 11.625)","(4.4, 6.6, 4.95)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.8, 6.083333333333333)","(21.0, 60.0, 36.25)"
04-01-2023 13:16:05.338378,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 32.54545454545455)","(2.9, 5.3, 5.052)","(8.0, 17.0, 11.625)","(4.4, 6.6, 5.5)","(4.0, 7.4, 4.9714285714285715)","(5.0, 7.6, 5.764705882352941)","(21.0, 60.0, 36.25)"
04-01-2023 13:16:06.590041,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 32.54545454545455)","(2.9, 5.3, 5.052)","(8.0, 17.0, 11.625)","(4.4, 6.6, 5.5)","(4.0, 7.4, 4.9714285714285715)","(5.0, 7.6, 6.04)","(21.0, 60.0, 36.25)"
04-01-2023 13:16:07.845963,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 24.4)","(2.9, 5.3, 5.052)","(8.0, 17.0, 11.625)","(4.4, 6.6, 5.133333333333334)","(4.0, 7.4, 4.9714285714285715)","(5.0, 7.6, 6.04)","(21.0, 60.0, 40.0)"
04-01-2023 13:16:09.077586,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 24.4)","(2.9, 5.3, 5.052)","(8.0, 17.0, 11.625)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 7.6, 5.6)","(21.0, 70.0, 40.0)"
04-01-2023 13:16:10.277249,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 24.4)","(2.9, 5.3, 5.052)","(8.0, 17.0, 15.116666666666667)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.4, 5.36)","(21.0, 70.0, 40.0)"
04-01-2023 13:16:11.464137,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 24.4)","(2.9, 5.3, 5.052)","(8.0, 16.5, 15.116666666666667)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.36)","(21.0, 70.0, 40.0)"
04-01-2023 13:16:12.703316,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 24.4)","(2.9, 5.3, 5.052)","(8.0, 16.5, 15.116666666666667)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.36)","(21.0, 70.0, 35.09090909090909)"
04-01-2023 13:16:14.008678,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 24.4)","(2.9, 5.3, 5.052)","(8.0, 16.5, 15.116666666666667)","(4.4, 6.6, 5.514285714285714)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.36)","(21.0, 70.0, 35.09090909090909)"
04-01-2023 13:16:15.478252,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 24.4)","(2.9, 5.3, 5.052)","(8.0, 16.5, 15.116666666666667)","(4.4, 5.8, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.36)","(21.0, 70.0, 35.09090909090909)"
04-01-2023 13:16:16.794091,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 24.4)","(2.9, 5.3, 4.984210526315789)","(8.0, 16.5, 15.116666666666667)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.36)","(21.0, 70.0, 35.09090909090909)"
04-01-2023 13:16:18.235194,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 24.4)","(2.9, 5.3, 4.575)","(8.0, 16.5, 15.116666666666667)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.36)","(21.0, 70.0, 35.09090909090909)"
04-01-2023 13:16:19.595733,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 24.4)","(2.9, 5.3, 4.575)","(8.0, 16.5, 15.116666666666667)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.36)","(21.0, 70.0, 35.09090909090909)"
04-01-2023 13:16:20.861038,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 24.4)","(2.9, 5.3, 4.575)","(8.0, 16.5, 14.475)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.36)","(21.0, 70.0, 35.09090909090909)"
04-01-2023 13:16:22.020772,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 24.4)","(2.9, 5.3, 4.575)","(8.0, 16.5, 14.475)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.36)","(21.0, 70.0, 35.09090909090909)"
04-01-2023 13:16:23.242084,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 24.4)","(2.9, 5.3, 4.575)","(8.0, 16.5, 14.475)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.36)","(21.0, 70.0, 35.09090909090909)"
04-01-2023 13:16:24.472267,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 24.4)","(2.9, 5.3, 4.575)","(8.0, 16.5, 14.475)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.805263157894737)","(5.0, 6.2, 5.36)","(21.0, 70.0, 35.09090909090909)"
04-01-2023 13:16:25.635808,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 23.0)","(2.9, 5.3, 4.575)","(8.0, 16.5, 10.966666666666665)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.805263157894737)","(5.0, 6.2, 5.36)","(21.0, 70.0, 35.09090909090909)"
04-01-2023 13:16:26.844239,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 23.0)","(2.9, 5.3, 4.575)","(8.0, 16.5, 10.966666666666665)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.805263157894737)","(5.0, 6.2, 5.36)","(21.0, 70.0, 35.09090909090909)"
04-01-2023 13:16:28.059024,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 23.0)","(2.9, 5.3, 4.575)","(8.0, 16.5, 10.966666666666665)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.805263157894737)","(5.0, 6.2, 5.36)","(21.0, 70.0, 35.09090909090909)"
04-01-2023 13:16:29.241354,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 23.0)","(2.9, 5.3, 4.575)","(8.0, 16.5, 10.966666666666665)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.805263157894737)","(5.0, 6.2, 5.36)","(21.0, 70.0, 35.09090909090909)"
04-01-2023 13:16:30.395676,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 23.0)","(2.9, 5.3, 4.575)","(8.0, 16.5, 14.475)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.805263157894737)","(5.0, 6.2, 5.211764705882353)","(21.0, 70.0, 31.6)"
04-01-2023 13:16:31.591578,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 24.4)","(2.9, 5.3, 4.575)","(8.0, 16.5, 15.116666666666667)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.211764705882353)","(21.0, 70.0, 36.4)"
04-01-2023 13:16:33.274783,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 24.4)","(2.9, 5.3, 4.575)","(8.0, 16.5, 15.116666666666667)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.211764705882353)","(21.0, 65.0, 33.72727272727273)"
04-01-2023 13:16:34.993620,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 24.4)","(2.9, 5.3, 4.575)","(8.0, 16.5, 15.116666666666667)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.211764705882353)","(21.0, 60.0, 50.5)"
04-01-2023 13:16:36.526851,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 24.4)","(2.9, 5.3, 4.575)","(8.0, 16.5, 14.475)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.211764705882353)","(21.0, 60.0, 50.5)"
04-01-2023 13:16:37.943755,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 24.4)","(2.9, 5.3, 4.575)","(8.0, 16.5, 14.475)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.211764705882353)","(21.0, 60.0, 50.5)"
04-01-2023 13:16:39.270510,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 24.4)","(2.9, 5.3, 4.575)","(8.0, 16.5, 14.475)","(4.4, 6.6, 5.405263157894737)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.211764705882353)","(21.0, 60.0, 50.5)"
04-01-2023 13:16:40.546015,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 24.4)","(2.9, 5.3, 4.575)","(8.0, 16.5, 14.475)","(4.4, 5.8, 5.405263157894737)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.211764705882353)","(21.0, 60.0, 50.5)"
04-01-2023 13:16:41.843621,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 24.4)","(2.9, 5.3, 4.575)","(8.0, 16.5, 14.475)","(4.4, 5.8, 6.446666666666666)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.211764705882353)","(21.0, 60.0, 50.5)"
04-01-2023 13:16:43.142207,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 24.4)","(2.9, 5.3, 4.4)","(8.0, 16.5, 14.475)","(4.4, 6.6, 6.472222222222221)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.211764705882353)","(21.0, 60.0, 50.5)"
04-01-2023 13:16:44.327762,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 24.4)","(2.9, 5.3, 4.4)","(8.0, 16.5, 14.475)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.211764705882353)","(21.0, 60.0, 50.5)"
04-01-2023 13:16:45.467151,"(13.0, 29.0, 26.857142857142858)","(17.0, 50.0, 24.4)","(2.9, 5.3, 4.4)","(8.0, 16.5, 14.475)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.211764705882353)","(21.0, 60.0, 50.5)"
04-01-2023 13:16:46.668405,"(13.0, 29.0, 25.25)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 12.55)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.211764705882353)","(21.0, 60.0, 50.5)"
04-01-2023 13:16:47.967834,"(13.0, 29.0, 25.25)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 12.55)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.211764705882353)","(21.0, 60.0, 50.5)"
04-01-2023 13:16:49.241376,"(13.0, 29.0, 20.923076923076923)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 12.55)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.211764705882353)","(21.0, 60.0, 50.5)"
04-01-2023 13:16:50.573309,"(13.0, 29.0, 20.923076923076923)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 12.55)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.211764705882353)","(21.0, 60.0, 50.5)"
04-01-2023 13:16:51.817484,"(13.0, 29.0, 20.923076923076923)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 12.55)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.211764705882353)","(21.0, 60.0, 50.5)"
04-01-2023 13:16:53.201685,"(13.0, 29.0, 20.923076923076923)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 12.55)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.211764705882353)","(21.0, 60.0, 50.5)"
04-01-2023 13:16:54.704725,"(13.0, 29.0, 20.923076923076923)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 12.55)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.211764705882353)","(21.0, 60.0, 50.5)"
04-01-2023 13:16:55.973653,"(13.0, 29.0, 20.923076923076923)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 12.55)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 6.2, 5.2700000000000005)","(21.0, 60.0, 50.5)"
04-01-2023 13:16:57.211233,"(13.0, 29.0, 20.923076923076923)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 12.55)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 5.9, 5.2700000000000005)","(21.0, 60.0, 31.9)"
04-01-2023 13:16:58.455749,"(13.0, 29.0, 20.923076923076923)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 12.55)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 5.9, 5.2700000000000005)","(21.0, 55.0, 29.6)"
04-01-2023 13:16:59.660543,"(13.0, 29.0, 20.923076923076923)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 12.55)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 5.9, 5.2700000000000005)","(21.0, 60.0, 29.6)"
04-01-2023 13:17:00.803440,"(13.0, 29.0, 22.18181818181818)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 12.55)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 5.9, 5.2700000000000005)","(21.0, 60.0, 29.6)"
04-01-2023 13:17:01.974868,"(13.0, 29.0, 22.18181818181818)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 12.55)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 5.9, 5.2700000000000005)","(21.0, 60.0, 29.6)"
04-01-2023 13:17:03.180502,"(13.0, 29.0, 22.18181818181818)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 12.55)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 5.9, 5.2700000000000005)","(21.0, 60.0, 29.6)"
04-01-2023 13:17:04.342981,"(13.0, 29.0, 22.18181818181818)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 12.55)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 5.9, 5.2700000000000005)","(21.0, 60.0, 29.6)"
04-01-2023 13:17:05.434605,"(13.0, 29.0, 22.18181818181818)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 12.55)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 5.9, 5.2700000000000005)","(21.0, 60.0, 29.6)"
04-01-2023 13:17:06.627862,"(13.0, 29.0, 22.18181818181818)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 12.55)","(4.4, 6.6, 5.514285714285714)","(4.0, 7.4, 4.9714285714285715)","(5.0, 5.9, 5.2700000000000005)","(21.0, 60.0, 29.6)"
04-01-2023 13:17:07.775523,"(13.0, 29.0, 22.18181818181818)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 12.55)","(4.4, 5.8, 5.466666666666667)","(4.0, 7.4, 4.9714285714285715)","(5.0, 5.9, 5.2700000000000005)","(21.0, 60.0, 29.6)"
04-01-2023 13:17:08.980891,"(13.0, 29.0, 22.18181818181818)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 12.55)","(4.4, 5.8, 5.466666666666667)","(4.0, 7.4, 4.9714285714285715)","(5.0, 5.9, 5.2700000000000005)","(21.0, 60.0, 29.6)"
04-01-2023 13:17:10.057856,"(13.0, 29.0, 22.18181818181818)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 12.55)","(4.4, 5.8, 5.466666666666667)","(4.0, 7.4, 4.9714285714285715)","(5.0, 5.9, 5.2700000000000005)","(21.0, 60.0, 29.6)"
04-01-2023 13:17:11.209442,"(13.0, 29.0, 22.18181818181818)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 12.55)","(4.4, 5.8, 5.466666666666667)","(4.0, 7.4, 4.9714285714285715)","(5.0, 5.9, 5.2700000000000005)","(21.0, 60.0, 29.6)"
04-01-2023 13:17:12.407995,"(13.0, 29.0, 22.18181818181818)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 12.55)","(4.4, 5.8, 6.446666666666666)","(4.0, 7.4, 4.9714285714285715)","(5.0, 5.9, 5.2700000000000005)","(21.0, 60.0, 30.6)"
04-01-2023 13:17:13.671129,"(13.0, 29.0, 22.18181818181818)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 12.55)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 5.9, 5.2700000000000005)","(21.0, 65.0, 30.6)"
04-01-2023 13:17:14.871244,"(13.0, 29.0, 22.18181818181818)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 12.45)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 5.9, 5.2700000000000005)","(21.0, 65.0, 30.6)"
04-01-2023 13:17:16.050403,"(13.0, 29.0, 22.18181818181818)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 11.366666666666667)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 5.9, 5.2700000000000005)","(21.0, 65.0, 30.6)"
04-01-2023 13:17:17.123226,"(13.0, 29.0, 22.18181818181818)","(17.0, 50.0, 26.0)","(2.9, 5.3, 4.4)","(8.0, 16.5, 11.366666666666667)","(4.4, 6.6, 6.0)","(4.0, 7.4, 4.9714285714285715)","(5.0, 5.9, 5.2700000000000005)","(21.0, 65.0, 30.6)"
